scout_target_id,lane_id,canonical_target_key_sha256,prior_seen_status,duplicate_risk,retained_after_duplicate_avoidance,avoidance_reason
TS4-4-dead73069b400185,lane_4,12e0c0c08daa9040565ea09da594e035338d099096d1bef5024df6a5581da651,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-2131eb51de085a55,lane_4,de3afd31644546bf7036a5a9e5e8db88efe3db4d89e1f832e844ce2118c09489,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-97a96a8b34070a29,lane_4,1d0a684f9a9917ebd0a9cef51308bc83df24b17dbddba651fe5c522d31afaf85,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-591b16c57bb1054c,lane_4,b85ccfbb492bac7680516bf4ffec244704d526ffa88e0d92b218526b5ef3de4b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-f471ae1cf23701d6,lane_4,a17b402dd54a543f014c1404cd39ba92aac579b9da260e129496d2f56ce0549c,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b17fa244e71f44d7,lane_4,73a528d88cf7b24e2463c306993f8e2b481de902af3465762fea37b89e3e2f05,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-ed98e16369ef31ed,lane_4,9354bf47e644671026addbc48c84dfa98acb9df9d8e9a132c202ecba6f976e9b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-77f6077aea522bac,lane_4,2b9129ccd1945a4ebd7fdf503c465cfaf941f9781cef24023fc7b32550613741,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-2e00a04384897ba1,lane_4,6a9dddeb157ae17ccf1f2ea990e93ce1e5659dbe0abfd8e5539bc4c27d661775,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c4431e35a34701bc,lane_4,3a9a24f533342d88d9b3ec48bffe22bfee6b887c070d7bad10cc25c54fe2777b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-cbcbdcf996a29735,lane_4,afa5aa8788ac15e3ca30162dfaa9e3c1ea2fc77799e6234a8165ea5b7f330047,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-d55c403c0bcd4d11,lane_4,c44d15ee6025c52bde270c3bbeb66166c029e4230f6da5fcaa65f47a0811352e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b76fda926ec2568d,lane_4,71f92d2f1f7e5484589a64e0b7b3a39146035a6f206b6a5c7796d51f5e89a932,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-cb324d8169d24ac5,lane_4,6cd59aa3f645a3dcbb462991381ac9d9668b130f9699ea4b87653745f0c5d337,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c272d54faae4f3c4,lane_4,e092f62d9abfb0e3236191bf8b16ecbcae1a4d47e1dceb0ca753151105c49fef,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-a0b731171c6800c0,lane_4,a8507697e3e3971b7624bb35ffc151891a2ccf1b2fe9285db828293aad1d51d9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8db623de32cb2b56,lane_4,9b779d3f507c08bfcbfedfd34e7ad99ed6f286c1f59f49549bbe1e2d1b01ec98,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8307a1773442e6af,lane_4,fb3a29d8a4eb0497ae69d1a2c73a6f7b94f5d3fd1d6e47756149affee6bb0791,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-112ad4fa5a752c60,lane_4,9894d78c445b18d9de69f02c6867cbfc123164b2ca620764dd90660b00815f3c,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-e9ecfe0b37f25477,lane_4,bf01f6651549418e4208d783bcd0933afeca48d877d46651aa572c422cf6b2ab,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-cb5065f8a3688990,lane_4,ec44b98e528aeae6852f1f72afe615dba0694098626786dd777d395b0624bdaf,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-a522db099f28c703,lane_4,0a9197ccab24995bc3e36fe9784dce1e881361f3c3851881b0887c15e0674d82,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-9a1cc327ad2ef60a,lane_4,454c5a0a85eed88d1abf84d2a3d73a604b588ac9b965319d5c8d652bfc5b208b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-e541507f926c3928,lane_4,3438b8884568615be4b5459f6fde7b520a5381a9e9a0fb76d77baff6b5fb7740,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-7fe8e7e3e16243d3,lane_4,119797a66a89a5c96797d67299efe4962c703027a2ad7a44fc6c342e5663f286,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-6b40db404f72af83,lane_4,e43b0267b6d11a310aeae5f46317c0b579a42a989257352420e9a467dfb642e3,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-57075fc19cec0fee,lane_4,4b85b76b6ee2d900722b4515e3b0fc0ba25d717e105ba62f3212efe4a4a977d5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-ee6b029bab15ed2a,lane_4,5b32906fa74dc93a4221aef306e3e245b7d2ab531848b25560cf5a1ddb829eec,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-10180fd178c1f578,lane_4,f0ae1eb2ccba20eeee3ad11c5f2cebf33314988bbf6bc1b8c2abf75223cfabad,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-3d58a324be8f5be9,lane_4,f34891f3697a1a335d93a60c555aaed95a21c0bb516f2e234201bb72fcc14c3a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-7024a3260e7502d2,lane_4,6e525363a8643c8df67e71f579c6ba7d9a7c1d8826cf6a4457743936835824c3,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-a9ad8412e4f35740,lane_4,dd6b6858d5d794e1c30c922036d4646c1f4e349d11be14b34b1db2a8b75beac2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8b56323baef96634,lane_4,6f2eeb9dec578a799ff32ac236d688b3a1c0e1efce10a81ab29418c7e96dea54,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-35cecd9e5f45b7f6,lane_4,b3259b79817c84434479a27bbbde1c52ef05f6270688c40889518abd6cd9caa3,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8c0bcd009e581873,lane_4,f596ae015516bb03d9636dc10e15708ce580f06489ffd9c589cbb4436074f76f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c46c93a9c31666f3,lane_4,e6e3bda614c0067c2b799a7118ab13928bbd4f8591de3b601fee8920b3741d02,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-01d0add846a67059,lane_4,7b1dc10a4ce4db1210d116e8dfb1934b2a27f86a983e3e968558cd0daf312446,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-49b833e416c9d429,lane_4,ef7d102578170118acb5b7c42c5c5d7ab2d3c96e0b033944d8092607b503bcab,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b239cc6ba37aa9a7,lane_4,948c1b1f39261d0bb2c0a09f5b381ab64baf70abd2f074f56ee3f27df9156373,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-ff501ca19e21342a,lane_4,d553a4124c53cc496c4ebf3ac4f5b9d171d4e11258b41ca52277b7625f0ad032,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-191c23430c6110c1,lane_4,e25f6d8362a9ac19436ec5d82d7028eceb96f48878bcbc8fa4ad13f49f871ded,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-dd0771ed6955869e,lane_4,d85363eea37b437fe1ad248b4f522c7c3117c4091fdf090ffd503adf418a7b41,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-78191bea27493334,lane_4,c68deca594edb951c1e8907671b79e6a144da38c0276c31d01a3ca8f474f1904,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-852ebc9ab424f6b2,lane_4,7bfbc99fd2bb17d79b603fc4288c5416d0d65106e5729de5a12feb71618e1063,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-91f4a3babbfec110,lane_4,3de28d42c45256d2e4b7903b965062928af4cf07e572ad04fa9c57d74038e659,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-4e0044e1474de60e,lane_4,02f2de9b21fbae2d5ade77007fe1797e5019c962195159f270e9a1c9d9873e1b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-f9dc9b2f8c41f68a,lane_4,0ce40192a7b2325d61dae8e710b97d9a34aa2aff93af1411fb142b88dc519a87,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-21701ca5a97bfb2d,lane_4,030f5d9190be730c743497942bef5c61554eb422f4ac4da96209d07da0eefa83,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-253761bccbc87b46,lane_4,422ca6f02adfdd8a8e77acb23118c66ce8fb6f9c99e55752a523b0d66f4be11a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-7a23e38eeb7234a5,lane_4,bc2ab5ae1673829d598caeeff8d35b36fd5df3bff1d268fe4ade55e6d0b81aae,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b63adf23367304fa,lane_4,95c5437bf6dbcb011bd26734209eedfce3ade5a6c8be6d38881a3aeaf4eab692,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-a176932768d1b1e3,lane_4,ce0ac567e01ef87918bdee44d8657d1b6b6e606bdafd3a9c907afff539c2f29d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-aff7c225b43f155c,lane_4,49f7bd0c8bfab179ca857bfc2aaf4f93809db425380cf45ea20c5a7ab892c36c,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-dfdf23a8d0cd0bd1,lane_4,95344074bdeb2b311a48625f3d6af23b33b9cafed00f987e24f04708d4782f89,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-969d051b4d7c4e6f,lane_4,8fe5d3956c63101e742dbcc594eedb9f68016cbb52a4d08bb883c67910857ee5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-fa48ef7a91098958,lane_4,3f7592ca38ad54951d8413637f06e269b98f8e02ad7e415ef4375b8be9c54c8e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-418de2bc4d51ead9,lane_4,e0821323a3d90267fffe76eda218fdf149763571023705a4e43041830465ec8b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-069dbb96767f256b,lane_4,91e7dc2881c563ca5941c138d650b7f18e0313ffbe3398ea6dc7d0c657cb03fc,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-271ce90a17b51c57,lane_4,521880d0182f4a8bbd2bac90eda3526802d52b1d8d43bdf72b5666c902c12535,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-0e782aedc802b69e,lane_4,7f1f4d5741009e92876ed0c2734043bc2b435702b4e3ba77a9282cb3f8250466,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-2c541b3cceb055e4,lane_4,31e5577e1a7a99e9f8377b1d61408a5383a514da96f8dcc070c9c0aef3a8a871,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-febbae433e995f41,lane_4,d95f1bb7cf09097dc4ba0732f4a20d5dbb82936a87e6210800db2af427a7f673,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-668994c162b7db1e,lane_4,c877d637e9ca9b4e32623b04d248bd68e42b6745ae5bc400d2a8db9e8131c746,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-777a93380a54e67a,lane_4,d0376191d92a5eb46596b0f755868b574e9dfdf2feea7e91b84dc8927a86e76b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-5b820fcb34ca8fad,lane_4,05f6942f0b7c5657c28dea663319f86e20d8ec768c090808d55c3ab47dbe77d9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-d4a128877b767d8a,lane_4,e2665df7aa9bd9bd82a6d488ea02afed6b0e1c8550d104e46af642dcf03deaa3,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-f197b24128e05715,lane_4,0b2ffe351ecc15ddba20a4a43ea1ddd8359b54e7339c5c6efb24b6d9dacebfa1,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-731cf70419955a69,lane_4,edf910ad614c8209488cfb776f97caecb8ccbcc5e2808c17c34124376f76aae4,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-df4b5c6ca5e34746,lane_4,a1edfdacaebe2d08e5dc9c04ae35d36da7809349ffb6d2eebd8fa2f2f823e73b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-251ba329f63abc1f,lane_4,e47c94b62efa18a30846c153edeb369f634f344c41959244e60d49401618f7e9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-1ae55a0fee69462e,lane_4,269ed1b4dbbe52c7f884805c81addc4d3c7bc3bd783025263456c340d73ecd95,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-ddeff519ebd9482e,lane_4,7e52e1932b1e35a5cfa131a2369c8443d26da68682e57011fe11c986161af0aa,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-70d0383326d48868,lane_4,4bfffd8620c8536c5acc19868c3cf32d822b3976e73835c0f81ef39b182af718,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-68e6bc46607334c5,lane_4,1fd2e1a34c014f606cba2ea317db196bd4cb2648c0780bdc93ae3407376fd575,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-87ead0f0ab260b8d,lane_4,65a43c748eda31867e08d8ff9cf5c283e00d7bfba8082c4afe3fb3b2a28b88da,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-207ec2311cc1ba54,lane_4,29fdf304844249a1f927c1b098c009aa7d3bf6ad2bb4865eb8948990370684f2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-689d8cfee899b857,lane_4,22c9ce41288ca6086dbf7be94c8af96b0cf98affa5cf5e0869201478f98cfad0,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-646f2e37ccd85b83,lane_4,450d051f1ec5bee8fb86b57fc92e1eadfcd533bc4113f39c7b911d0df6b8dae1,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-80802cf1932fb867,lane_4,02ec1223b48e3fa46d193edfdd56f5af4c866949f521f2fc2bad5124ed716932,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8e7b7be585d1ca8c,lane_4,a7660de55ea93d88654d5ba0952d1e11b8a9761170c566f9ea2cc7a2101c615a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-adcbe345c15079ee,lane_4,ae6e3d7497a5207e47dc8337251588f707327913ac58784351ff086677a3b106,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c3168115744e0a20,lane_4,d48bed1cc12cd35d04ab61bf60ebdec209ed8d7d086b41866ae90f6627c5a5d4,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-43551c47ae991144,lane_4,78416bc978684ff4f5f7c934c91982241c9113915f673cf2617e097906244979,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-e3b3dfa328dc92fd,lane_4,92cf6b0cf7ec03141f101e4050b7d393dc62cf900c4b42770372ca2e49b5685d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-5c5b91946dce2cda,lane_4,39e6471cac529d9f791ba607cf5fb670ae7d6d0e6a831c68c43a5ee8fc72271e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-114a2b7c97fb0279,lane_4,cfd158704aa5c6bbab9ed4c2feb2d15b9cd1ebbe09de7b4593f0dbce2ccf42df,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-eaa4311be905b19c,lane_4,f06977c9ba4ab534645c3e2ca0f959aea3d402eb056c12babe7359806805eb5d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-667da280f36a0787,lane_4,5a46d784592ec66dedda976d41a6b7e812d30058b796508c5debbd321923cf00,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8d186a47f2d90996,lane_4,b6cf774318bf654237192374bff9992e9879b8e390b2ea9124d91099f61fa4bf,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-f3d6eb3a9bb31491,lane_4,a22b8423bfdd62165b6b3bb7dbc707f92347206353ac20c89eff7a38ed581087,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-f2d061debc9a77b3,lane_4,8bba3cbc27acde0e5ad12d042be425d17db1e51b2362425b7ad780d79ba83f9b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-efac80bf35bbd9e1,lane_4,eda4329d68877803e35e05dd3a3c3c02fbc6803ae4c5ffc382a129a6d19647ed,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-9e11c7424a32c75a,lane_4,fc79f16b090d55e7496b8a7f0e1dd1c1ea5042bed51fba73d1176ebb7f9c8fa9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-cb09d74f149b9b28,lane_4,cde99b7d9271778d820f7ed84f3ac3c960d759fbcf63857012bd174ef4ac2e54,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c0f8cf2a6823e159,lane_4,4cf1c042864e418fec49c1e4a4c1e2efad8960aca029ad1a1bc82c1633f5cb26,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-d9d3156921610aec,lane_4,3f2bd4547003c04bc53be9fe9ea5f2a02feed40a0cf636a5ac26682dff3de888,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-d4e681c27709f0f5,lane_4,21f514fdbf758ac00b76eaced4eef0690c4e35d48db676577747ceafffd5a059,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-af09bd9400c00801,lane_4,621f9bd06a6e4d50b23042c6f63e8509dac31c2caa88e7267f813a3c9ca4b69f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-9eaf1fc57d7aca0a,lane_4,457aab941a541329a697da21432d767343dd1f1ec9bac5e7443b3d19b91b845f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-700e5d9edaef13cd,lane_4,70bf30eac09038e757affcac76da10d431f697b5a81cfd5ad8abd62d09d8f8fc,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b6c6b24ae5627966,lane_4,918db9c6ef2ef1b4ce93725f21336133fa9ed7d99aadf06f1c4a61dd9d38bbff,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-054e5cb07a718dc9,lane_4,a2a24a3a622fdf6df90cd045d5e51944158c4446ce8cf7f2c7e8dfe5661a7d2a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-7890cbca5cca3bae,lane_4,9f2b5963d898a696821cf56e5e4301a9bed4c5c7d11b954a4e3e01d9e1522f6f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-1552452b3e026ad9,lane_4,6f14a35bf3af244c16fac4bafada695e2c85975cddc7059ef3e78096d59c36a5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-72893da8bfa27ebb,lane_4,8ddb1df2e56ac9120fdaa83b001386f7d3d88bd819c493004a625a2aa5cb1be4,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-4d2aa743c9eeb3e3,lane_4,5c5eda778d62205aa5eafad02f59a1024a71b15c98224d61669471166ce38b07,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-5860338fb54049f5,lane_4,4688c4f404a30b5f95ff936ea07e514e866a400fddffd8c23b47662c9bc1f6dc,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-71466bc0688c2c6d,lane_4,4e836220cc35be6597fcd5684432496b673f125521bcf86f8bcaae31b9cebc79,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-31325ed02c1bc7bf,lane_4,6bd130d398a5fbb33ac23f2c4ceed8a004d3b7a038e36b9d0b9521fa248ba623,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-6008d39dc48cae49,lane_4,94be602fc2efa96fdc6cf8fc0c416a7ecb8a6921db1752e1f605daf215140272,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-1bd3f858c90e3e97,lane_4,367e51ff096c95d85502df3c09783fccdc4c06e9ea4674967374f860f0ebd929,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-7d17061a726508f5,lane_4,31f630c88113e82ead3bd4b7ccdd18f8b8cd43e358a4d433c5618b085d8adad2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-b7f382cdf96f8127,lane_4,2abd6a2d47765645719e9fe6f601997fefd84625160710528e0b450ecb8aa8b6,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-5ab049021b384841,lane_4,a34e2a3e8d2c165e92d85c93ab429b7333d87e4389d2749fdae83c561cf6c254,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-74ff09726523568d,lane_4,d8bcd2339b24e4d685c4ed5220d3ebb71a1739fae76e10f72f2c1ea4159b3e6b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-8de144a33de706c0,lane_4,51a7ffad12e0e52960dce758efad7ea8e231f853ab1ec7a5d8072a3c01b18978,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-4-c71c9af1213c1b93,lane_4,d95d1c95f093464c27921365dbae1bd2ea5baba5420e48bc2b9da91b04faaf52,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
