qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,raw_retained_content_hash,mechanism_type,page_number,bounded_evidence_pointer,bounded_packet_manifest_sources,bounded_page_pointer_exact_match,bounded_text_payload_available,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_capture_reason_code,span_qa_pass
lobs_2dd198fba21d34de58eb726b,cex1000_0b4ccb19ea9bbb5379e85d77,doc_95a4896a8584662b75cae4d0,sr_e56179609b54c44849467282,ttd_8fe1d2ee74d8cb1704eeb10b,c5f618994f62845cab18065794ff59dbf69f4ff637b3dbeda9d1c5d571d83696,step_movement_or_seniority,18,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0324_sr_e56179609b54c44849467282.pdf#page=18,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bf188a5110d49669ea4fe032,cex1000_3b122c2897a97f4b5cf8ccdc,doc_162fdae3385d636f16a75429,sr_58ae555644f499457e41dc8c,ttd_53c51af6787e77a686f27742,10a8e0b404746fffbfd0712e7b1232e3699e477d8cbf9064c965733da2e40d8e,step_movement_or_seniority,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0284_sr_58ae555644f499457e41dc8c.pdf#page=11,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c3d4da450ff891327bb3d948,cex1000_613062a9c44a73e8b97b5a1e,doc_516c645d64da4df7ae47c619,sr_14a01c6e9ec94a867ea50841,ttd_d284842f5581a497ba378669,2d58b50772c0aeaecf4b6a5148803572241fca90c77956555dfaafb547b94538,step_movement_or_seniority,22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0272_sr_14a01c6e9ec94a867ea50841.pdf#page=22,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4676ecccab9d47a7933613ea,cex1000_613062a9c44a73e8b97b5a1e,doc_516c645d64da4df7ae47c619,sr_14a01c6e9ec94a867ea50841,ttd_d284842f5581a497ba378669,2d58b50772c0aeaecf4b6a5148803572241fca90c77956555dfaafb547b94538,implementation_or_effective_date_logic,22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0272_sr_14a01c6e9ec94a867ea50841.pdf#page=22,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_20d65e665197b9e7ab2f882b,cex1000_766e7fb59acb57ebd5420964,doc_ccb6f8ff93e141f170815e5c,sr_11a860c2f629b7c7524e426d,ttd_d2a9ab8d2770ce0924888087,6d4a313c67f39ab19f3a245953a7c93f1bbf5bb438fc9797c270eb79c13ce086,implementation_or_effective_date_logic,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0283_sr_11a860c2f629b7c7524e426d.pdf#page=6,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_fb4e6561d95c8ce95e3d5a57,cex1000_766e7fb59acb57ebd5420964,doc_ccb6f8ff93e141f170815e5c,sr_11a860c2f629b7c7524e426d,ttd_d2a9ab8d2770ce0924888087,6d4a313c67f39ab19f3a245953a7c93f1bbf5bb438fc9797c270eb79c13ce086,implementation_or_effective_date_logic,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0283_sr_11a860c2f629b7c7524e426d.pdf#page=7,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_77bd16fc54403f2c8659eb6b,cex1000_2fd738c1a686b7fddc4384fc,doc_88cab4c1d3470e6ff88d467b,sr_0ad9375efa82b4edfb95b372,ttd_448504e380dd819d4286359e,4f5015d9c0063b52daf721a032631b111c9a76e187391cabdc2cb2abcfeb598a,comparability_or_market_study,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0072_sr_0ad9375efa82b4edfb95b372.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_41c7165637e717459c92d043,cex1000_776e9e547d78f71f8c7ed527,doc_1efe03af6dcae3730b38db1b,sr_c3c59ac01b9d59d9f09219d4,ttd_767b4896fecbb1bcf15c99ad,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,implementation_or_effective_date_logic,21,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_412a357b3892fb451231ec5f,cex1000_776e9e547d78f71f8c7ed527,doc_1efe03af6dcae3730b38db1b,sr_c3c59ac01b9d59d9f09219d4,ttd_767b4896fecbb1bcf15c99ad,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,step_movement_or_seniority,21,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a32ee6e46252aef834b2bac3,cex1000_776e9e547d78f71f8c7ed527,doc_1efe03af6dcae3730b38db1b,sr_c3c59ac01b9d59d9f09219d4,ttd_767b4896fecbb1bcf15c99ad,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,rank_or_classification_differentiation,21,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d1c8562eadda786af27e84ac,cex1000_776e9e547d78f71f8c7ed527,doc_1efe03af6dcae3730b38db1b,sr_c3c59ac01b9d59d9f09219d4,ttd_767b4896fecbb1bcf15c99ad,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,other,21,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d6008e98a8113b36f8c8fa67,cex1000_fcb7e94b2cad100de11201b6,doc_602bd6d5779cdbbe20307ed1,sr_0595245186a97b8ff1ea3231,ttd_8f5d28566d11217366e75a24,e69be2df6f4237778036b21d4455d6351cd3a31afe8b71edf6846f5c848fffc4,step_movement_or_seniority,27,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_0595245186a97b8ff1ea3231.pdf#page=27,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_7c83c95869b04310fca693cb,cex1000_d678870db21ec9fa9b67175d,doc_92771262c82f89ad935a1784,sr_28e4390df5eee0dc227f7bdd,ttd_b188a44e5f8fbcd035c200e1,4354e4c5c05f421f68962e2b801c15540817c5e73e3cfa0d16222e374e7a83b1,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0319_sr_28e4390df5eee0dc227f7bdd.pdf#page=12,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a3fac5b090511423d153e5ad,cex1000_d3683c0e119a0eea7e6a31a1,doc_cb0b4119fe27549274cd755b,sr_1a19036e5b2dd7f53506e83a,ttd_a6127e6477415c41848433a4,419e81420425fc75449bc930d6366a38f85fd06ccfb4da1eb9a4fd5e65f861c5,wage_reopener_or_future_negotiation,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0339_sr_1a19036e5b2dd7f53506e83a.pdf#page=28,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_989e66a96b6f6b1780adad15,cex1000_d3683c0e119a0eea7e6a31a1,doc_cb0b4119fe27549274cd755b,sr_1a19036e5b2dd7f53506e83a,ttd_a6127e6477415c41848433a4,419e81420425fc75449bc930d6366a38f85fd06ccfb4da1eb9a4fd5e65f861c5,implementation_or_effective_date_logic,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0339_sr_1a19036e5b2dd7f53506e83a.pdf#page=28,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_471b7c79c1dced442861bbfc,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,sr_450cb778d4477fc907970b39,ttd_305054b1a8ae3d94088e14da,2eb95760d56c40f2bebca0b7cf9dcfb4916ec2f04f4a806b8d691ba0f90751a2,longevity_or_service_based_pay,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf#page=15,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_46eb7062f8433c6fd0b5d6d7,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,sr_450cb778d4477fc907970b39,ttd_305054b1a8ae3d94088e14da,2eb95760d56c40f2bebca0b7cf9dcfb4916ec2f04f4a806b8d691ba0f90751a2,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_5d359baa7cef447b3fe8d31d,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,sr_450cb778d4477fc907970b39,ttd_305054b1a8ae3d94088e14da,2eb95760d56c40f2bebca0b7cf9dcfb4916ec2f04f4a806b8d691ba0f90751a2,collective_bargaining_agreement_terms,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_33a9b4809887cb9d1ae5c824,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,sr_450cb778d4477fc907970b39,ttd_305054b1a8ae3d94088e14da,2eb95760d56c40f2bebca0b7cf9dcfb4916ec2f04f4a806b8d691ba0f90751a2,other,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_0b01ff022d0f0db2fd3d39e4,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,sr_d07a1e74a325eaee809050a1,ttd_3d685dd0265fd24c91c9e27a,12312f7e9f650fab5f6fc151c3868ec6e55b4fcce8ff43bb126821a6eb402492,implementation_or_effective_date_logic,34,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=34,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_489c3185ef79dc6b22b6f310,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,sr_d07a1e74a325eaee809050a1,ttd_3d685dd0265fd24c91c9e27a,12312f7e9f650fab5f6fc151c3868ec6e55b4fcce8ff43bb126821a6eb402492,implementation_or_effective_date_logic,33,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_48f3428b7a191e7211bf0604,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,sr_679cb803d320562a23dfef83,ttd_69120e52969f2e0cd652b497,2787df7eb4ae90c80bc35083f492fbfb79810a27b0b4578e4ab56f4d33a07df4,CPI_or_COLA_indexing,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf#page=7,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_0eb7cf8694a38850629b7bcf,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,sr_451f98b5ce6b773e662e6ba9,ttd_3f554da40360dfd5d6c3ed36,f61e0cc13a4879509e20c520930f74d85c4ed3fbc213c6f8a2275c62142004c4,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=15,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_3ee6ce317b5fce43aa00632a,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,sr_451f98b5ce6b773e662e6ba9,ttd_3f554da40360dfd5d6c3ed36,f61e0cc13a4879509e20c520930f74d85c4ed3fbc213c6f8a2275c62142004c4,implementation_or_effective_date_logic,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=15,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bea12f8f7f14c8c3cd16a036,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,sr_451f98b5ce6b773e662e6ba9,ttd_3f554da40360dfd5d6c3ed36,f61e0cc13a4879509e20c520930f74d85c4ed3fbc213c6f8a2275c62142004c4,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_aee510d98e6249bfbdac6759,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,sr_451f98b5ce6b773e662e6ba9,ttd_3f554da40360dfd5d6c3ed36,f61e0cc13a4879509e20c520930f74d85c4ed3fbc213c6f8a2275c62142004c4,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_1d7d158d133ce3bbd4166ed8,cex1000_eb7dc44c20c18a89fcdb452e,doc_639bc0f67a48192904333263,sr_9be2714c35f982a0b98e158e,ttd_efec7c9566a49586e3c6c7a0,3c8ae79cab8c802be0ee3a9fba14a7255d5ad538ef7cafa770aa525a22b013e6,rank_or_classification_differentiation,22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0231_sr_9be2714c35f982a0b98e158e.pdf#page=22,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_9096ca37a928824445354efc,cex1000_eb7dc44c20c18a89fcdb452e,doc_639bc0f67a48192904333263,sr_9be2714c35f982a0b98e158e,ttd_efec7c9566a49586e3c6c7a0,3c8ae79cab8c802be0ee3a9fba14a7255d5ad538ef7cafa770aa525a22b013e6,implementation_or_effective_date_logic,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0231_sr_9be2714c35f982a0b98e158e.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_920f3fceeb3dbada33284a1f,cex1000_a44b3c575baa6a255ff1f2e9,doc_bfa0cc2b950d1c528754ec42,sr_0e50aba627f675d9cd60553e,ttd_defe1dc5b88d6b04a6320228,043322fec55ad03397db9a8ed56bbbfcec40833746bc9cdc761cd1ac464d3d5e,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0058_sr_0e50aba627f675d9cd60553e.pdf#page=12,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_5760117259ec12d30f1b1c3d,cex1000_866783ca1c3f1a71b2762c7e,doc_59a909d220ee48dabede16fd,sr_cfcc04db96c58687eb227bcf,ttd_956f18e6c8b585566b42c65d,1cb280636b82ff5e5e5937a5f3b5e5920c43d7e51eed53574de64d4114d84a17,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0017_sr_cfcc04db96c58687eb227bcf.pdf#page=14,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_23d553651802400e5e685a0a,cex1000_3309732cbc4085ac66098358,doc_8f155bcc6b178fbcd9a0c37c,sr_36f292c7ca270c56ee331067,ttd_37bd03beca2c7b21c35bbb28,f634379ba9cfb8f91c397444fcf2bd3688b51987eb7da696d91a00aef6a8b76b,collective_bargaining_agreement_terms,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0246_sr_36f292c7ca270c56ee331067.pdf#page=5,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_36f4cbc5242cba167dc19877,cex1000_b5603ac9674614ca2133bc2a,doc_f60bc079bb3582afa9316070,sr_4e26f13d32a0aedeadc48bd1,ttd_bda5337363e7162c2d76cca1,7d74dbdac66a89c8a6392fef88e9d22b497072f468f6b5406c2ea7cdd47e303a,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_4e26f13d32a0aedeadc48bd1.pdf#page=5,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e479c91e6a462288e886dbfb,cex1000_d5df84925870462767aa0fa0,doc_9fba19eafadacfa51e711b48,sr_b9f67702d7d02c7fc116c191,ttd_6ea41d61bde9a377c155caf8,4f2d3783f8f8f7a5af30af7e032ff3dac4f8650e1fa519acb0d3ff809cb82ca5,arbitration_or_factfinding_reasoning,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0385_sr_b9f67702d7d02c7fc116c191.pdf#page=7,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_dc49fa4756c4558ce0dcfee4,cex1000_9556113a2cb6e3b1457d2ad6,doc_a532cc78af32f45edd7f799d,sr_534ebf9bebcb2a54f4f808d6,ttd_796947e28ac67fd221f51a30,44633802d605d172d888d84c5805fe7bfaefc1ab7b7f0ff2c547be4a625f06f4,step_movement_or_seniority,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0447_sr_534ebf9bebcb2a54f4f808d6.pdf#page=2,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8065c5c34f8e7fab0d35f325,cex1000_9556113a2cb6e3b1457d2ad6,doc_a532cc78af32f45edd7f799d,sr_534ebf9bebcb2a54f4f808d6,ttd_796947e28ac67fd221f51a30,44633802d605d172d888d84c5805fe7bfaefc1ab7b7f0ff2c547be4a625f06f4,implementation_or_effective_date_logic,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0447_sr_534ebf9bebcb2a54f4f808d6.pdf#page=2,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_973cc48d12376907f576cf13,cex1000_e2d19f612454bf1fc6b5c471,doc_bc69fa84cac8c35e2dc6928d,sr_fa1a8802c362a6fa28a42339,ttd_a18f5726bc9678c92161a641,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,CPI_or_COLA_indexing,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a70dacb6a5afba7f21ea2093,cex1000_e2d19f612454bf1fc6b5c471,doc_bc69fa84cac8c35e2dc6928d,sr_fa1a8802c362a6fa28a42339,ttd_a18f5726bc9678c92161a641,c09141adfae0715c3575895f496a84d894663f59ab6bdef4baa0c0d5e440675d,step_movement_or_seniority,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0377_sr_fa1a8802c362a6fa28a42339.pdf#page=5,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_9ea4bfaf093c5cec57f9da72,cex1000_7f32c0a532fffc5d5214aea6,doc_580aa407d6faccc34c9696be,sr_81d32229d8437e1013f6ef55,ttd_4a24682162c3240052f075ed,b841948a616a8f9cf23ea01cf9783bcf050d23310b71f5861d8a848824978c7b,implementation_or_effective_date_logic,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0430_sr_81d32229d8437e1013f6ef55.pdf#page=17,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_beca4bdddfbf33b1aa325a20,cex1000_7f32c0a532fffc5d5214aea6,doc_580aa407d6faccc34c9696be,sr_81d32229d8437e1013f6ef55,ttd_4a24682162c3240052f075ed,b841948a616a8f9cf23ea01cf9783bcf050d23310b71f5861d8a848824978c7b,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0430_sr_81d32229d8437e1013f6ef55.pdf#page=16,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_88e1a5d71f874189492b0ee7,cex1000_5bc2a0daf11d1bfd8ffe125b,doc_019a03c8d3744a366ff9f74f,sr_0b904e5470f2638c85621656,ttd_7ea70d04711ded8991d6508f,bbc5c1745332861096addb2091b06dcb4506e08a016c22ec613ea9487a42147d,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0393_sr_0b904e5470f2638c85621656.pdf#page=11,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d2d72ec996eadec8dfad7b84,cex1000_5bc2a0daf11d1bfd8ffe125b,doc_019a03c8d3744a366ff9f74f,sr_0b904e5470f2638c85621656,ttd_7ea70d04711ded8991d6508f,bbc5c1745332861096addb2091b06dcb4506e08a016c22ec613ea9487a42147d,wage_reopener_or_future_negotiation,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0393_sr_0b904e5470f2638c85621656.pdf#page=21,packet_1000,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ff07f7c2aecad159603f4357,cexrem_7b4d52a81880763a8ae85c85,doc_6b79b7fff367cc170a3aa876,sr_90b2b7dd9a256d4a1d7200fa,ttd_9bcb5fe5e443c3717b1b27e7,eea8162bfe6a5262dc0695eaf0aa9824b505aa4e9285c12358e5a36f705fcaa3,step_movement_or_seniority,19,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0028_sr_90b2b7dd9a256d4a1d7200fa.pdf#page=19,packet_remaining,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_fff87dba6fdf19a7eec283d2,cexrem_ed66a11a045084e7c067223f,doc_4cfedd1b271871a2e03f2da8,sr_f1c1f91cf127870028e6233a,ttd_46bca05ef946acfe58c1fc3a,2a3785a428a84e05c41fcb4e3e946401b4d0b22f5a868fe142d815a4da4c150b,step_movement_or_seniority,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_f1c1f91cf127870028e6233a.pdf#page=10,packet_remaining,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
