state,region,municipality,retained_source_count,text_ready_count,corrupt_or_unreadable_count,encrypted_or_locked_count,html_text_later_count,needs_review_count,ocr_later_or_defer_count,other_document_text_later_count,oversized_for_text_pass_count,parse_text_layer_later_count,readiness_error_count,shell_or_navigation_only_count,unsupported_for_text_extraction_count
MI,Midwest,Garfield charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Genesee charter,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Gladstone,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Grand Blanc,2,2,0,0,1,0,0,0,0,1,0,0,0
MI,Midwest,Grand Blanc charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Grand Haven,2,1,0,0,0,0,1,0,0,1,0,0,0
MI,Midwest,Grand Haven charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Grand Ledge,2,0,0,2,0,0,0,0,0,0,0,0,0
MI,Midwest,Grosse Pointe Farms,3,3,0,0,1,0,0,0,0,2,0,0,0
MI,Midwest,Grosse Pointe Park,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Grosse Pointe Woods,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Hamburg,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Hancock,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Harper Woods,2,1,0,0,1,0,1,0,0,0,0,0,0
MI,Midwest,Hartland,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Hastings,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Hazel Park,2,1,0,1,0,0,0,0,0,1,0,0,0
MI,Midwest,Highland Park,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Highland charter,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Holly,3,3,0,0,3,0,0,0,0,0,0,0,0
MI,Midwest,Howell,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Huntington Woods,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Huron charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Independence charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Iron Mountain,4,4,0,0,0,0,0,0,0,4,0,0,0
MI,Midwest,Ironwood,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Kalamazoo charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Kingsford,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Lapeer,2,1,0,0,0,0,0,0,1,1,0,0,0
MI,Midwest,Ludington,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Lyon charter,3,2,0,0,1,1,0,0,0,1,0,0,0
MI,Midwest,Macomb,2,2,0,0,2,0,0,0,0,0,0,0,0
MI,Midwest,Manistee,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Marshall,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Marysville,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Mason,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Melvindale,2,2,0,0,1,0,0,0,0,1,0,0,0
MI,Midwest,Milan,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Milford,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Monroe charter,1,0,0,0,0,0,1,0,0,0,0,0,0
MI,Midwest,Mundy,2,2,0,0,2,0,0,0,0,0,0,0,0
MI,Midwest,Muskegon Heights,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,New Baltimore,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,New Haven,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Niles,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Northville,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Orion charter,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Petoskey,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Plymouth charter,3,2,0,0,0,0,0,0,1,2,0,0,0
MI,Midwest,Portage,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Riverview,1,0,0,0,0,0,1,0,0,0,0,0,0
MI,Midwest,Rockford,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Saline,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Scio,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,South Lyon,1,0,0,0,0,0,1,0,0,0,0,0,0
MI,Midwest,Southfield,1,0,0,0,0,0,1,0,0,0,0,0,0
MI,Midwest,Springfield,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Springfield charter,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,St. Clair,2,1,0,0,0,0,1,0,0,1,0,0,0
MI,Midwest,St. Johns,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,St. Louis,3,1,0,0,0,0,2,0,0,1,0,0,0
MI,Midwest,Sterling Heights,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Sturgis,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Swartz Creek,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Van Buren charter,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Walled Lake,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Waterford charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,West Bloomfield charter,4,4,0,0,0,0,0,0,0,4,0,0,0
MI,Midwest,Woodhaven,3,3,0,0,3,0,0,0,0,0,0,0,0
MI,Midwest,Zeeland,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Baldwin,2,0,0,0,0,0,2,0,0,0,0,0,0
MN,Midwest,Becker,3,3,0,0,0,0,0,0,0,3,0,0,0
MN,Midwest,Big Lake,1,0,0,0,0,0,0,0,1,0,0,0,0
MN,Midwest,Burnsville,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Byron,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Cannon Falls,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Carver,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Chaska,1,1,0,0,1,0,0,0,0,0,0,0,0
MN,Midwest,Chatfield,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Chisholm,2,2,0,0,1,0,0,0,0,1,0,0,0
MN,Midwest,Cold Spring,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Coon Rapids,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Corcoran,2,1,0,0,1,0,0,0,1,0,0,0,0
MN,Midwest,Credit River,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Detroit Lakes,3,2,0,0,0,0,0,0,1,2,0,0,0
MN,Midwest,Dilworth,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,East Bethel,3,1,0,0,0,0,0,0,2,1,0,0,0
MN,Midwest,East Grand Forks,3,1,0,0,0,0,0,0,2,1,0,0,0
MN,Midwest,Elko New Market,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Fairmont,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Glencoe,3,2,0,0,0,0,0,0,1,2,0,0,0
MN,Midwest,Hanover,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Hermantown,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,International Falls,3,3,0,0,3,0,0,0,0,0,0,0,0
MN,Midwest,Inver Grove Heights,2,1,0,0,0,0,1,0,0,1,0,0,0
MN,Midwest,Isanti,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Jordan,1,1,0,0,1,0,0,0,0,0,0,0,0
MN,Midwest,Kasson,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,La Crescent,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Lake City,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Lake Elmo,1,0,0,0,0,1,0,0,0,0,0,0,0
MN,Midwest,Litchfield,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Little Falls,2,0,0,2,0,0,0,0,0,0,0,0,0
MN,Midwest,Lonsdale,4,4,0,0,0,0,0,0,0,4,0,0,0
MN,Midwest,Maple Grove,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Mendota Heights,2,1,0,0,0,1,0,0,0,1,0,0,0
MN,Midwest,Minneapolis,1,1,0,0,1,0,0,0,0,0,0,0,0
MN,Midwest,Minnetrista,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Mora,3,2,0,0,0,0,0,0,1,2,0,0,0
MN,Midwest,Morris,1,0,0,0,0,0,0,0,1,0,0,0,0
MN,Midwest,Mound,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Mounds View,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,New Prague,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Orono,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Park Rapids,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Pine City,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Pine Island,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Pipestone,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Princeton,2,2,0,0,2,0,0,0,0,0,0,0,0
MN,Midwest,Redwood Falls,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Rice Lake,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Robbinsdale,4,3,0,0,0,0,1,0,0,3,0,0,0
MN,Midwest,Rogers,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Sauk Centre,3,3,0,0,0,0,0,0,0,3,0,0,0
MN,Midwest,Sauk Rapids,3,2,0,0,0,0,1,0,0,2,0,0,0
MN,Midwest,Shakopee,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Shorewood,1,0,0,0,0,0,1,0,0,0,0,0,0
MN,Midwest,Spring Lake Park,3,3,0,0,0,0,0,0,0,3,0,0,0
MN,Midwest,St. Charles,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,St. Francis,2,1,0,0,0,0,0,0,1,1,0,0,0
MN,Midwest,St. James,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,St. Paul Park,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,St. Peter,4,4,0,0,0,0,0,0,0,4,0,0,0
MN,Midwest,Staples,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Thief River Falls,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Virginia,3,3,0,0,0,0,0,0,0,3,0,0,0
MN,Midwest,Waconia,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Waite Park,1,1,0,0,0,0,0,0,0,1,0,0,0
MN,Midwest,Watertown,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Wyoming,2,2,0,0,1,0,0,0,0,1,0,0,0
MN,Midwest,Zimmerman,2,2,0,0,0,0,0,0,0,2,0,0,0
MN,Midwest,Zumbrota,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Bellefontaine Neighbors,2,1,0,0,1,0,1,0,0,0,0,0,0
MO,Midwest,Berkeley,3,3,0,0,0,0,0,0,0,3,0,0,0
MO,Midwest,Black Jack,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Brentwood,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Cameron,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Carl Junction,1,0,0,0,0,0,1,0,0,0,0,0,0
MO,Midwest,Carthage,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Caruthersville,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Clinton,2,0,0,0,0,1,1,0,0,0,0,0,0
MO,Midwest,Dardenne Prairie,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Eldon,1,1,0,0,1,0,0,0,0,0,0,0,0
MO,Midwest,Excelsior Springs,1,0,0,0,0,1,0,0,0,0,0,0,0
MO,Midwest,Festus,4,4,0,0,1,0,0,0,0,3,0,0,0
MO,Midwest,Grain Valley,4,4,0,0,0,0,0,0,0,4,0,0,0
MO,Midwest,Harrisonville,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Jackson,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Joplin,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Kansas City,2,1,0,0,1,0,0,0,1,0,0,0,0
MO,Midwest,Kearney,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Kennett,2,1,0,0,0,0,1,0,0,1,0,0,0
MO,Midwest,Liberty,3,2,0,0,0,1,0,0,0,2,0,0,0
MO,Midwest,Maplewood,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Marshall,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Mexico,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Moberly,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Mountain Grove,1,0,0,0,0,1,0,0,0,0,0,0,0
MO,Midwest,Neosho,3,2,0,1,0,0,0,0,0,2,0,0,0
MO,Midwest,Nixa,3,3,0,0,1,0,0,0,0,2,0,0,0
MO,Midwest,Odessa,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Osage Beach,3,1,0,0,0,0,0,0,2,1,0,0,0
MO,Midwest,Overland,3,3,0,0,0,0,0,0,0,3,0,0,0
MO,Midwest,Pacific,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Peculiar,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Perryville,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Platte City,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Pleasant Hill,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Polk,2,1,0,0,1,0,0,0,1,0,0,0,0
MO,Midwest,Poplar Bluff,3,2,0,0,0,0,1,0,0,2,0,0,0
MO,Midwest,Rogersville,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Smithville,3,3,0,0,0,0,0,0,0,3,0,0,0
MO,Midwest,Springfield,1,1,0,0,1,0,0,0,0,0,0,0,0
MO,Midwest,St. John,1,1,0,0,1,0,0,0,0,0,0,0,0
MO,Midwest,Trenton,3,3,0,0,0,0,0,0,0,3,0,0,0
MO,Midwest,Warrensburg,2,2,0,0,0,0,0,0,0,2,0,0,0
MO,Midwest,Washington,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Waynesville,1,0,0,0,0,1,0,0,0,0,0,0,0
MO,Midwest,Webb City,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Wentzville,2,2,0,0,2,0,0,0,0,0,0,0,0
MO,Midwest,West Plains,1,1,0,0,0,0,0,0,0,1,0,0,0
MO,Midwest,Willard,1,1,0,0,0,0,0,0,0,1,0,0,0
MS,South,Batesville,2,2,0,0,0,0,0,0,0,2,0,0,0
MS,South,Bay St. Louis,1,0,0,0,0,0,1,0,0,0,0,0,0
MS,South,Booneville,4,4,0,0,4,0,0,0,0,0,0,0,0
MS,South,Byhalia,1,1,0,0,1,0,0,0,0,0,0,0,0
MS,South,Cleveland,2,2,0,0,2,0,0,0,0,0,0,0,0
MS,South,Crystal Springs,2,2,0,0,1,0,0,0,0,1,0,0,0
MS,South,D'Iberville,1,1,0,0,0,0,0,0,0,1,0,0,0
MS,South,Florence,2,1,0,0,1,0,1,0,0,0,0,0,0
MS,South,Lucedale,2,2,0,0,2,0,0,0,0,0,0,0,0
MS,South,Pass Christian,2,2,0,0,0,0,0,0,0,2,0,0,0
MS,South,Quitman,1,1,0,0,0,0,0,0,0,1,0,0,0
MS,South,Rolling Fork,2,0,0,0,0,2,0,0,0,0,0,0,0
MS,South,Water Valley,2,2,0,0,2,0,0,0,0,0,0,0,0
MS,South,Waynesboro,2,2,0,0,0,0,0,0,0,2,0,0,0
MS,South,West Point,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Alberton,3,3,0,0,0,0,0,0,0,3,0,0,0
MT,West,Bainville,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Big Sandy,2,2,0,0,2,0,0,0,0,0,0,0,0
MT,West,Boulder,1,1,0,0,0,0,0,1,0,0,0,0,0
MT,West,Bridger,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Broadus,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Chester,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Choteau,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Circle,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Clyde Park,2,1,0,0,1,0,1,0,0,0,0,0,0
MT,West,Colstrip,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Culbertson,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Cut Bank,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Darby,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Dutton,3,2,0,0,2,0,1,0,0,0,0,0,0
MT,West,East Helena,3,3,0,0,1,0,0,0,0,2,0,0,0
MT,West,Ennis,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Eureka,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Fairfield,3,3,0,0,3,0,0,0,0,0,0,0,0
MT,West,Fairview,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Forsyth,4,2,0,0,1,0,2,0,0,1,0,0,0
MT,West,Fort Benton,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Froid,2,2,0,0,1,0,0,1,0,0,0,0,0
MT,West,Fromberg,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Glasgow,2,2,0,0,1,0,0,0,0,1,0,0,0
MT,West,Harlowton,2,2,0,0,2,0,0,0,0,0,0,0,0
MT,West,Hot Springs,3,3,0,0,1,0,0,1,0,1,0,0,0
MT,West,Joliet,2,1,0,0,0,0,1,1,0,0,0,0,0
MT,West,Libby,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Lima,1,1,0,0,0,0,0,0,0,1,0,0,0
MT,West,Malta,2,2,0,0,2,0,0,0,0,0,0,0,0
MT,West,Medicine Lake,1,1,0,0,1,0,0,0,0,0,0,0,0
MT,West,Philipsburg,5,5,0,0,5,0,0,0,0,0,0,0,0
MT,West,Shelby,1,0,0,0,0,0,0,0,0,0,0,1,0
MT,West,Sheridan,2,2,0,0,2,0,0,0,0,0,0,0,0
MT,West,St. Ignatius,2,2,0,0,2,0,0,0,0,0,0,0,0
MT,West,Terry,3,3,0,0,2,0,0,0,0,1,0,0,0
MT,West,Three Forks,3,2,0,0,1,0,1,0,0,1,0,0,0
MT,West,Townsend,4,4,0,0,4,0,0,0,0,0,0,0,0
MT,West,Twin Bridges,2,2,0,0,1,0,0,0,0,1,0,0,0
MT,West,Valier,2,2,0,0,1,0,0,0,0,1,0,0,0
MT,West,Virginia City,2,0,0,0,0,0,0,0,0,0,0,2,0
MT,West,Walkerville,2,1,0,0,1,1,0,0,0,0,0,0,0
MT,West,West Yellowstone,3,3,0,0,0,0,0,0,0,3,0,0,0
MT,West,Whitehall,2,2,0,0,0,0,0,0,0,2,0,0,0
MT,West,Winifred,1,0,0,0,0,0,0,0,0,0,0,1,0
NC,South,Aberdeen,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Archdale,2,2,0,0,1,0,0,0,0,1,0,0,0
NC,South,Asheboro,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Belmont,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Boone,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Clemmons,4,4,0,0,2,0,0,0,0,2,0,0,0
NC,South,Conover,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Davidson,3,2,0,0,1,0,0,0,1,1,0,0,0
NC,South,Elizabeth City,3,3,0,0,1,0,0,0,0,2,0,0,0
NC,South,Elon,2,1,0,0,0,0,0,0,1,1,0,0,0
NC,South,Fletcher,2,2,0,0,1,0,0,0,0,1,0,0,0
NC,South,Forest City,3,3,0,0,0,0,0,0,0,3,0,0,0
NC,South,Gibsonville,5,5,0,0,1,0,0,1,0,3,0,0,0
NC,South,Graham,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Harrisburg,2,2,0,0,1,0,0,0,0,1,0,0,0
NC,South,Havelock,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Hendersonville,3,3,0,0,1,0,0,0,0,2,0,0,0
NC,South,Hope Mills,3,3,0,0,2,0,0,0,0,1,0,0,0
NC,South,Huntersville,1,0,0,0,0,0,0,0,1,0,0,0,0
NC,South,Kernersville,2,2,0,0,1,0,0,0,0,1,0,0,0
NC,South,Kill Devil Hills,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,King,2,0,0,0,0,0,2,0,0,0,0,0,0
NC,South,Kinston,2,0,0,0,0,0,0,0,2,0,0,0,0
NC,South,Knightdale,2,2,0,0,1,0,0,0,0,1,0,0,0
NC,South,Laurinburg,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Leland,3,3,0,0,2,0,0,0,0,1,0,0,0
NC,South,Lenoir,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Lewisville,2,1,0,0,0,0,1,0,0,1,0,0,0
NC,South,Locust,2,1,0,0,0,1,0,0,0,1,0,0,0
NC,South,Marion,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Matthews,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Mebane,2,1,0,0,0,0,0,0,1,1,0,0,0
NC,South,Mills River,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Mint Hill,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Morehead City,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Mount Holly,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,New Bern,2,1,0,0,0,0,0,0,1,1,0,0,0
NC,South,Newton,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Oxford,1,1,0,0,1,0,0,0,0,0,0,0,0
NC,South,Pineville,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Roanoke Rapids,3,3,0,0,2,0,0,0,0,1,0,0,0
NC,South,Rockingham,1,1,0,0,1,0,0,0,0,0,0,0,0
NC,South,Rolesville,3,3,0,0,0,0,0,0,0,3,0,0,0
NC,South,Salisbury,3,3,0,0,2,0,0,0,0,1,0,0,0
NC,South,Selma,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Shelby,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Smithfield,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Southern Pines,4,3,0,0,2,0,0,0,1,1,0,0,0
NC,South,Spring Lake,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,St. James,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Stallings,3,3,0,0,0,0,0,0,0,3,0,0,0
NC,South,Statesville,2,1,0,0,0,0,0,0,1,1,0,0,0
NC,South,Thomasville,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Unionville,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Washington,2,2,0,0,0,0,0,0,0,2,0,0,0
NC,South,Waxhaw,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Waynesville,1,1,0,0,0,0,0,0,0,1,0,0,0
NC,South,Weddington,2,2,0,0,2,0,0,0,0,0,0,0,0
NC,South,Winterville,2,1,0,0,0,0,1,0,0,1,0,0,0
ND,Midwest,Apple Creek,1,1,0,0,1,0,0,0,0,0,0,0,0
ND,Midwest,Argusville,2,2,0,0,0,0,0,2,0,0,0,0,0
ND,Midwest,Beach,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Berthold,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Beulah,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Bottineau,1,1,0,0,1,0,0,0,0,0,0,0,0
ND,Midwest,Burlington,2,2,0,0,1,0,0,0,0,1,0,0,0
ND,Midwest,Cando,2,2,0,0,2,0,0,0,0,0,0,0,0
ND,Midwest,Carrington,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Center,2,2,0,0,1,0,0,0,0,1,0,0,0
ND,Midwest,Cooperstown,3,3,0,0,2,0,0,1,0,0,0,0,0
ND,Midwest,Drayton,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Ellendale,3,3,0,0,1,0,0,0,0,2,0,0,0
ND,Midwest,Emerado,2,0,0,0,0,0,2,0,0,0,0,0,0
ND,Midwest,Forman,2,2,0,0,2,0,0,0,0,0,0,0,0
ND,Midwest,Glen Ullin,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Gwinner,3,3,0,0,2,0,0,0,0,1,0,0,0
ND,Midwest,Harvey,1,1,0,0,1,0,0,0,0,0,0,0,0
ND,Midwest,Hatton,1,1,0,0,1,0,0,0,0,0,0,0,0
ND,Midwest,Hazen,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Hebron,3,2,0,0,0,0,0,0,1,2,0,0,0
ND,Midwest,Kenmare,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Killdeer,3,2,0,0,0,0,1,0,0,2,0,0,0
ND,Midwest,Kindred,2,2,0,0,2,0,0,0,0,0,0,0,0
ND,Midwest,Lakota,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Langdon,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Leeds,3,3,0,0,0,0,0,3,0,0,0,0,0
ND,Midwest,Mayville,2,2,0,0,1,0,0,0,0,1,0,0,0
ND,Midwest,Milnor,2,2,0,0,1,0,0,0,0,1,0,0,0
ND,Midwest,Minto,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Mohall,2,2,0,0,0,0,0,2,0,0,0,0,0
ND,Midwest,New England,2,2,0,0,1,0,0,0,0,1,0,0,0
ND,Midwest,New Rockford,2,2,0,0,1,0,0,1,0,0,0,0,0
ND,Midwest,New Salem,2,2,0,0,1,0,0,1,0,0,0,0,0
ND,Midwest,Park River,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Pembina,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Reile's Acres,4,4,0,0,2,0,0,2,0,0,0,0,0
ND,Midwest,Richardton,4,4,0,0,1,0,0,0,0,3,0,0,0
ND,Midwest,Rolla,2,2,0,0,2,0,0,0,0,0,0,0,0
ND,Midwest,Stanley,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Surrey,1,1,0,0,1,0,0,0,0,0,0,0,0
ND,Midwest,Tioga,4,4,0,0,0,0,0,0,0,4,0,0,0
ND,Midwest,Turtle Lake,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Velva,1,1,0,0,1,0,0,0,0,0,0,0,0
