readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBRDY-20260728-9a6479cbf4483e341e08,CBSRD-20260728-e54e89c247d1be5bb4d7,CBCR-20260728-01805,B4XPAR-20260727-001955,BCV-20260728-08079,broad_4x1000_deduped,readiness_lane_003,1156,MN,Midwest,Princeton,Mille Lacs County (27095; primary); Sherburne County (27141),Agenda and Minutes - City Council (landing page for meeting packets/minutes),https://princetonmn.org/agenda-minutes,https://princetonmn.org/agenda-minutes,princetonmn.org,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e54e89c247d1be5bb4d7.html,html,65720,3172028788e03ffdd407792587b819b65529c527d1a125a2aec846ab65257c87,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cc279038428509167fd9,CBSRD-20260728-e381b067d47b7da37592,CBCR-20260728-01806,B4XPAR-20260727-001956,BCV-20260728-05936,broad_4x1000_deduped,readiness_lane_003,1157,MN,Midwest,Princeton,Mille Lacs County (27095; primary); Sherburne County (27141),City Ordinance (landing page / code portal for city documents),https://princetonmn.org/city-ordinance,https://princetonmn.org/city-ordinance,princetonmn.org,budget_or_pay_plan,index_page,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e381b067d47b7da37592.html,html,68914,9ecaecda4b55c98809c3eccbcacb87f10a1ff54688dbaa7c4293009456b96bae,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-6e9e7868d91adfd9c4ff,CBSRD-20260728-d501056020838844e966,CBCR-20260728-01807,B4XPAR-20260727-001957,BCV-20260728-03342,broad_4x1000_deduped,readiness_lane_003,1158,MN,Midwest,Redwood Falls,Redwood County (27127; primary),"Labor Agreement (Local No. 93) between the City of Redwood Falls and Law Enforcement Labor Services, Inc.",https://www.lels.org/s/ActiveContract-Redwood-Falls-PD-12-31-2027-ln6k.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/68ed342f743c42656f339be1/1760375855987/ActiveContract+-+Redwood+Falls+PD+12-31-2027.pdf,lels.org,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d501056020838844e966.pdf,pdf,2880846,9703db79a9caa4ae23b1c0eab33054631758989ad7fe369971ce0305fcfc5267,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-ce63e05ed1f9de8fac65,CBSRD-20260728-acaecbe5204876c40b4d,CBCR-20260728-01809,B4XPAR-20260727-001959,BCV-20260728-06448,broad_4x1000_deduped,readiness_lane_003,1159,MN,Midwest,Rice Lake,St. Louis County (27137; primary),COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF RICE LAKE BASIC AND AFSCME MINNESOTA COUNCIL 5,https://afscmemn.org/sites/default/files/l66-ci_of_rice_lakelcollective_bargaining_agreement_24-26.pdf,https://afscmemn.org/sites/default/files/l66-ci_of_rice_lakelcollective_bargaining_agreement_24-26.pdf,afscmemn.org,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-acaecbe5204876c40b4d.pdf,pdf,510238,a8a1b86c9e98831736becf72c3b2c886b6cafa2bd10edc9aa93fe8d0ac37b6ad,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-b296df96850c26797b83,CBSRD-20260728-95f94d65850cb9fa1096,CBCR-20260728-06983,BSSC-20260727-00590,BCV-20260728-06087,broad_490_preserved_review_queue,readiness_lane_003,1160,MN,Midwest,Robbinsdale,,"Labor Agreement between the City of Robbinsdale and Law Enforcement Labor Services, Inc. (Police Captains, Local #517)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724dd903e6e640ce21fc2a1/1730469270975/ActiveContract%2B-%2BRobbinsdale%2BPD%2BCaptains%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724dd903e6e640ce21fc2a1/1730469270975/ActiveContract%2B-%2BRobbinsdale%2BPD%2BCaptains%2B-%2B12-31-2025.pdf,static1.squarespace.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-95f94d65850cb9fa1096.pdf,pdf,6290449,90af53e9f331d20a32e229ec7a1a247ffc21614dc09a55bdc3294f495b8b84f9,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-77f426baf61b05f3d159,CBSRD-20260728-073dc20c8b5a27f7cc5b,CBCR-20260728-06984,BSSC-20260727-00591,BCV-20260728-01801,broad_490_preserved_review_queue,readiness_lane_003,1161,MN,Midwest,Robbinsdale,,"Labor Agreement between City of Robbinsdale and Law Enforcement Labor Services, Inc. (Police Sergeants, Local #8)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,static1.squarespace.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-073dc20c8b5a27f7cc5b.pdf,pdf,337838,4dcb13509d426b4eb789e63beeb1c3250519dcb10de37d2dda48076b9d74567e,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-a8cf41e11e471777f8e0,CBSRD-20260728-d6d39a0970831e037f10,CBCR-20260728-00229,B4XPAR-20260727-000250,BCV-20260728-03867,broad_4x1000_deduped,readiness_lane_003,1162,MN,Midwest,Sauk Centre,Stearns County (27145; primary),City of Sauk Centre City Council Meeting Packet (includes 2024 Pay Equity Compliance Report attachment),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,saukcentre.govoffice2.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d6d39a0970831e037f10.pdf,pdf,5232017,a8cf0359b4f6240930e1fde122a37f21071dc628086ce9187606a3f58f3377e6,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,readiness_lane_003,1163,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,166160,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-b9df3ae85e7ae67f50b8,CBSRD-20260728-8871151063a025a94ada,CBCR-20260728-06990,BSSC-20260727-00597,BCV-20260728-00255,broad_490_preserved_review_queue,readiness_lane_003,1164,MN,Midwest,Sauk Rapids,,Sauk Rapids City Council agenda packet item: Police Officers timekeeping clarification (mentions CBA; binding text not confirmed),https://ci.sauk-rapids.mn.us/vertical/sites/%7B0431F973-8F1A-45B9-BC40-963EF7BF7919%7D/uploads/CCP_02-12-2024_Agenda_Items_1_through_9-O.pdf,https://ci.sauk-rapids.mn.us/vertical/sites/%7B0431F973-8F1A-45B9-BC40-963EF7BF7919%7D/uploads/CCP_02-12-2024_Agenda_Items_1_through_9-O.pdf,ci.sauk-rapids.mn.us,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8871151063a025a94ada.pdf,pdf,4056119,23ffcbfe0ac2768b3cacab6009445b49d577edafce5bdf54eb5c646409599283,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-c75b938a2333d58645c7,CBSRD-20260728-ef891f7bb7a2336e5d6a,CBCR-20260728-08905,TS4L-df902d0b0e3362ef757a,BCV-20260728-06089,targeted_prior_unrouted,readiness_lane_003,1165,MN,Midwest,Sauk Rapids,,"CITY OF SAUK RAPIDS and LAW ENFORCEMENT LABOR SERVICES, INC. (Sergeants) — ActiveContract (PDF)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724df2074af1668286cfcd5/1730469668807/ActiveContract%2B-%2BSauk%2BRapids%2BPD%2BSergeants%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724df2074af1668286cfcd5/1730469668807/ActiveContract%2B-%2BSauk%2BRapids%2BPD%2BSergeants%2B12-31-2026.pdf,static1.squarespace.com,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ef891f7bb7a2336e5d6a.pdf,pdf,4452591,179095805d9188b04ff43f3f05fc0ab4f205f003ac665fcb4592932538698ae7,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-e417f517fa29b89a6208,CBSRD-20260728-8e84aacefd2d72dc23f7,CBCR-20260728-07922,TS4L-33612385126cc5e57c93,BCV-20260728-03947,targeted_prior_unrouted,readiness_lane_003,1166,MN,Midwest,Shakopee,,"ActiveContract - Shakopee PD - 12-31-2026 (Labor Agreement) (Law Enforcement Labor Services, Inc.)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724df9fae1c8c08b2b0cbf3/1730469792519/ActiveContract%2B-%2BShakopee%2BPD%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724df9fae1c8c08b2b0cbf3/1730469792519/ActiveContract%2B-%2BShakopee%2BPD%2B-%2B12-31-2026.pdf,static1.squarespace.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8e84aacefd2d72dc23f7.pdf,pdf,1472411,81aa0dd844b747cdd5766fcaae5d313952e1208a0e7d4aacdbba3fb9d7100737,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-3740d26e49a95eb23551,CBSRD-20260728-ee98147049f24be833a0,CBCR-20260728-03466,B4XPAR-20260727-003771,BCV-20260728-01365,broad_4x1000_deduped,readiness_lane_003,1167,MN,Midwest,Spring Lake Park,Anoka County (27003; primary); Ramsey County (27123),Classification and Compensation Study — RFP / Solicitation (City of Spring Lake Park),https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-75271f79558b453abb44f839f9db7b5a/ITEM-Attachment-001-6229c6a230a748e79563941650271387.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-75271f79558b453abb44f839f9db7b5a/ITEM-Attachment-001-6229c6a230a748e79563941650271387.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,compensation_study,wage_schedule_or_compensation_plan,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ee98147049f24be833a0.pdf,pdf,783154,c3e56ba2f75b4acb21803f06b427bab1aa2d8ce2528fd970412e9c559802c0ef,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-df5f60aedd9c02d99cc2,CBSRD-20260728-8092ccfb39cbba577094,CBCR-20260728-03465,B4XPAR-20260727-003770,BCV-20260728-07795,broad_4x1000_deduped,readiness_lane_003,1168,MN,Midwest,Spring Lake Park,Anoka County (27003; primary); Ramsey County (27123),Resolution No. 2026-04 — Approving the Tentative Agreement between the City of Spring Lake Park and IUOE Local 49 (Public Works bargaining unit) for Calendar Years 2026-2027,https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-ad0f77a3ff394d3ebbdc0b55ae5991e6/ITEM-Attachment-001-3940bbe8ae644c66b86645e405a29ecc.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/springlkmn-meet-ad0f77a3ff394d3ebbdc0b55ae5991e6/ITEM-Attachment-001-3940bbe8ae644c66b86645e405a29ecc.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,mou_or_memorandum,memorandum_or_settlement,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8092ccfb39cbba577094.pdf,pdf,137674,73342c4e97ac8198d486db3a1a47e4fbe49661042df29065c90c28837a785d2a,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-0cc16a88a9b7664464a1,CBSRD-20260728-95cff774df3451d651ab,CBCR-20260728-00235,B4XPAR-20260727-000256,BCV-20260728-03804,broad_4x1000_deduped,readiness_lane_003,1169,MN,Midwest,St. Charles,Winona County (27169; primary),CITY OF ST CHARLES PERSONNEL POLICY MANUAL (Chapter 4: COMPENSATION) — Salary Schedule & compensation system policy,https://public.powerdms.com/STCPD/documents/2726892,https://public.powerdms.com/STCPD/documents/2726892,public.powerdms.com,wage_schedule,wage_schedule_or_compensation_plan,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-95cff774df3451d651ab.pdf,pdf,249890,291daddc82e36eb7fcaf6969bcbda94f8e8fa61d3c0510e1c78e44c4f8fc09d1,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-840403a6abfff461285a,CBSRD-20260728-1079761209aace4b4087,CBCR-20260728-05069,B4XPAR-20260727-005531,BCV-20260728-05633,broad_4x1000_deduped,readiness_lane_003,1170,MN,Midwest,St. Francis,Anoka County (27003; primary); Isanti County (27059),City Council Regular Meeting packet PDF — includes 'Memorandum of Agreement' between City and certain police officers (lead URL; contents could not be fetched),https://mccmeetings.blob.core.usgovcloudapi.net/stfrncismn-pubu/MEET-Packet-be94829674814980a13a18d89c524316.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/stfrncismn-pubu/MEET-Packet-be94829674814980a13a18d89c524316.pdf,mccmeetings.blob.core.usgovcloudapi.net,mou_or_memorandum,index_page,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-1079761209aace4b4087.pdf,pdf,26316498,484789b3d835f06738cd2f38d65624800f1d089368a3b851571b52518d924db6,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-2c8be2a6de24631b224e,CBSRD-20260728-89720c131b0c8fc2cca9,CBCR-20260728-05071,B4XPAR-20260727-005533,BCV-20260728-08233,broad_4x1000_deduped,readiness_lane_003,1171,MN,Midwest,St. James,Watonwan County (27165; primary),"LABOR AGREEMENT (Police Officers) — City of St. James, Minnesota",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724e25b7a47a178963476f3/1730470504460/ActiveContract%2B-%2BSt%2BJames%2BPD%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724e25b7a47a178963476f3/1730470504460/ActiveContract%2B-%2BSt%2BJames%2BPD%2B-%2B12-31-2026.pdf,static1.squarespace.com,factfinding_report,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-89720c131b0c8fc2cca9.pdf,pdf,20299771,230e2bae5b5be4bdaade906b8d9b1a56d26509cc039ee515971e75db266cede8,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-539597fb5e3792e38a75,CBSRD-20260728-aa783403ed188f1233fd,CBCR-20260728-05072,B4XPAR-20260727-005534,BCV-20260728-03509,broad_4x1000_deduped,readiness_lane_003,1172,MN,Midwest,St. James,Watonwan County (27165; primary),"RESOLUTION NO.: 11.25.04 — 2026 MAJOR MEDICAL INSURANCE AND 2026 WAGE SCALES (Appendix A: 2026 Wage Scale effective Dec 1, 2025)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/stjamesmn-meet-b7ee5b02b5c3453197c62f93039bdadc/ITEM-Attachment-001-3be06ea9999b4504baa6f93d0459b41c.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/stjamesmn-meet-b7ee5b02b5c3453197c62f93039bdadc/ITEM-Attachment-001-3be06ea9999b4504baa6f93d0459b41c.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,other_local_government_pay_policy,ordinance_or_policy,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-aa783403ed188f1233fd.pdf,pdf,486896,e2dc1118b66dabdbb4fe9f5cc14d5867f80d4cebea80d75bb466e480f5eb6396,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cd83f27720cc13d1b59a,CBSRD-20260728-793a6965d24e6def7c57,CBCR-20260728-00238,B4XPAR-20260727-000259,BCV-20260728-02676,broad_4x1000_deduped,readiness_lane_003,1173,MN,Midwest,St. Paul Park,Washington County (27163; primary),Labor Agreement between Law Enforcement Labor Services Inc. (Local #334) and the City of St. Paul Park,https://cms2.revize.com/revize/cityofpaulpark/12-01-2025%20Council%20Packet-Website.pdf?t=202511261528270,https://cms2.revize.com/revize/cityofpaulpark/12-01-2025%20Council%20Packet-Website.pdf,cms2.revize.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-793a6965d24e6def7c57.pdf,pdf,1046464,e1bc79d2e1869386ab9cdc3e629977b39a5ce0696557dba151fde061e7682581,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cbc03e46e960f289f19e,CBSRD-20260728-90c52bb5ff2fdbe2c538,CBCR-20260728-01810,B4XPAR-20260727-001960,BCV-20260728-08141,broad_4x1000_deduped,readiness_lane_003,1174,MN,Midwest,St. Peter,Nicollet County (27103; primary),Council Minutes (Pol/Police Officer union contract execution; wage increase and retroactivity),https://www.saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_01222024-934,https://saintpetermn.gov/AgendaCenter/ViewFile/Minutes/_01222024-934,saintpetermn.gov,agenda_packet_or_minutes,meeting_minutes,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-90c52bb5ff2fdbe2c538.pdf,pdf,87746,7b7e3d40fbdd9ca82dbdf7ef7ec0d8b1e2860c4672426dd972de21a1404ba2da,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-15b2454db8fdb63a2d68,CBSRD-20260728-2e9f4f8ce625bb4558f6,CBCR-20260728-01814,B4XPAR-20260727-001965,BCV-20260728-06080,broad_4x1000_deduped,readiness_lane_003,1175,MN,Midwest,Staples,Todd County (27153; primary); Wadena County (27159),"Labor Agreement (Staples Police Officers, Local #422)",https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.11.14_Agenda_-_Final.pdf,https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.11.14_Agenda_-_Final.pdf,staples.govoffice.com,wage_schedule,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2e9f4f8ce625bb4558f6.pdf,pdf,2345918,75bb422a98ac27ee56a88b0f3127067257353675919391f73a70804e45f5c26d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-a18d966718ab23ed5ed5,CBSRD-20260728-c1b1c4a93b15fc6aa33f,CBCR-20260728-01815,B4XPAR-20260727-001967,BCV-20260728-06088,broad_4x1000_deduped,readiness_lane_003,1176,MN,Midwest,Thief River Falls,Pennington County (27113; primary),Active Contract - Thief River Falls PD - 12-31-2026,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672503dead64de7fa249c1c1/1730479075703/ActiveContract%2B-%2BThief%2BRiver%2BFalls%2BPD%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672503dead64de7fa249c1c1/1730479075703/ActiveContract%2B-%2BThief%2BRiver%2BFalls%2BPD%2B-%2B12-31-2026.pdf,static1.squarespace.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c1b1c4a93b15fc6aa33f.pdf,pdf,5984308,900457d1326aa20a187d43ef40a9d94659dc09a98752bd07245eefc68ede02ec,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-0cd8710981af6197866f,CBSRD-20260728-9e4550699cfe16898a82,CBCR-20260728-01817,B4XPAR-20260727-001969,BCV-20260728-02691,broad_4x1000_deduped,readiness_lane_003,1177,MN,Midwest,Virginia,St. Louis County (27137; primary),Virginia Police Department – LELS Local #195 Collective Bargaining Agreement,https://cms3.revize.com/revize/virginiamn/docs/2023-2025%20LELS%20CONTRACT.pdf,https://cms3.revize.com/revize/virginiamn/docs/2023-2025%20LELS%20CONTRACT.pdf,cms3.revize.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9e4550699cfe16898a82.pdf,pdf,9111038,55f44ffb74819a53413bdbc70cc86d03e41ee2aa919dff10e3c3a1524f299aad,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
