linkage_id,quantitative_evidence_id,qualitative_evidence_id,linkage_status,linkage_confidence,linkage_reason,city,state,unit_type,bargaining_unit_name,contract_or_cycle_period,source_family,quantitative_value_kind,quantitative_value_unit,quantitative_claim_readiness,raw_quantitative_value_string,qualitative_mechanism_family,qualitative_claim_relevance,qualitative_direction_of_pressure,qualitative_evidence_strength,qualitative_claim_boundary,same_source_match,same_city_match,same_unit_match,same_cycle_match,value_normalized,value_imputed,value_annualized,wage_gap_calculated,regression_used,treatment_effect_estimated,causal_claim_made,population_or_national_claim_made,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
QQL513-ba0d29f230669f2bdf0f32,quantitative:qobs_d6e5450427aa98badca92184,legacy:qualitative:lobs_d6e5450427aa98badca92184:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Kettering,OH,fire,,2020-12-21 to 2023-12-17,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=$36.19 | hourly_rate=$36.19 | step=Step A | effective_date=December 20, 2021 | currency_or_unit=USD/hour (56-hr week schedule) - Fire Captains appointed prior to 9/23/13, pay 1 | normalized_scalar_value=36.19",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,": Timing term (effective date) with a stated percentage increase, without establishing safety/non-safety advantage",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-944b2bb16358ed51511217,quantitative:qobs_d7472e5ce4d50ff76ddc02b4,legacy:qualitative:lobs_f008034133b7e6d9e55a52aa:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,York,PA,fire,,2023-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=$66,338.06 | annual_salary=$66,338.06 | step=1 Year 2 | effective_date=January 01, 2023 | currency_or_unit=USD annual | normalized_scalar_value=66338.06",non_base_compensation_signal,direct_text_claim,non_safety_advantage,weak,not_claim_ready,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-62c17ea6b7849939a5cfea,quantitative:qobs_d8052656664036944ea43cb9,legacy:qualitative:lobs_01fde53ca68eab05b472dac3:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Whitehall,OH,fire,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$29.61 | hourly_rate=$29.61 | step=2nd year | effective_date=2022-01-01 | currency_or_unit=$/hr (53-hr schedule) | normalized_scalar_value=29.61 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Indicates a step progression tied to completing four years of active full-time service; does not specify the size, timing beyond the condition, or whether it is automatic via COLA/CPI vs a service-step rule.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-ada98de2cc3a97eaddee55,quantitative:qobs_d873c5dda67baac7c3527d57,legacy:qualitative:lobs_4a1c3ca7714c258dd0a0454e:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Laguna Hills,CA,non_safety,,2023-07-01 to 2025-06-30,cba,annual_salary_value,dollars_per_year,direct_text_quantitative_claim_ready,"annual_salary=8,316.22 | normalized_scalar_value=8316.22",automatic_raise_mechanism,direct_text_claim,gap_narrowing,moderate,"Text explicitly describes a cost of living adjustment (COLA) and its magnitude, indicating an automatic/scheduled pay adjustment mechanism.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-19714ed4af539f3a928dac,quantitative:qobs_d8cd849b2a621614dad873d6,legacy:qualitative:lobs_696fec269326e7bd405b6a47:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Elgin,IL,police,,2012-01-01 to 2013-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"annual_salary=$78,544 | effective_date=Effective January 1, 2012 | currency_or_unit=dollars (base annual salary range) | normalized_scalar_value=78544",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,Indicates scheduled further steps in a salary range at 12-month intervals; does not by itself establish wage gap effects.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-a412b8faac25c314e25e77,quantitative:qobs_d9a0df0ac228d1d0c94be87c,legacy:qualitative:lobs_f008034133b7e6d9e55a52aa:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,York,PA,fire,,2023-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=$78,750.32 | annual_salary=$78,750.32 | step=3 Year 4 | effective_date=January 01, 2023 | currency_or_unit=USD annual | normalized_scalar_value=78750.32",non_base_compensation_signal,direct_text_claim,non_safety_advantage,weak,not_claim_ready,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-93a6cb4fce253b663df559,quantitative:qobs_d9ee2f8ac030e1fe2e5db877,legacy:qualitative:lobs_6b37272ad92474a850fa9b3b:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$29.00 | hourly_rate=$29.00 | currency_or_unit=per hour | normalized_scalar_value=29.00,non_base_compensation_signal,direct_text_claim,neutral_or_unclear,moderate,"This indicates additional 'special skill pay' relative to 'other incentive pay,' but does not identify how it relates to base wages or provide amounts.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-d169ce41e4bbf76ccae4a9,quantitative:qobs_d9ee2f8ac030e1fe2e5db877,legacy:qualitative:lobs_6b37272ad92474a850fa9b3b:rank_or_specialization_premium,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$29.00 | hourly_rate=$29.00 | currency_or_unit=per hour | normalized_scalar_value=29.00,rank_or_specialization_premium,direct_text_claim,neutral_or_unclear,moderate,This only supports that compensation is differentiated for 'special skill' and described as separate/additional; it does not specify which ranks or quantify differences.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-bf8e9f98d6fa1effe82c8b,quantitative:qobs_d9ee2f8ac030e1fe2e5db877,legacy:qualitative:lobs_d9ee2f8ac030e1fe2e5db877:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Albuquerque,NM,police,,2018-07-07 to 2020-06-30,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$29.00 | hourly_rate=$29.00 | currency_or_unit=per hour | normalized_scalar_value=29.00,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,This indicates timing of an increase but does not state comparative advantage or retroactivity beyond the effective-date mechanics.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-7ba9f779119987c61a498b,quantitative:qobs_da3a99c999e5977d01aef733,legacy:qualitative:lobs_4a1c3ca7714c258dd0a0454e:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Laguna Hills,CA,non_safety,,2023-07-01 to 2025-06-30,cba,annual_salary_value,dollars_per_year,direct_text_quantitative_claim_ready,"annual_salary=5,576.71 | normalized_scalar_value=5576.71",automatic_raise_mechanism,direct_text_claim,gap_narrowing,moderate,"Text explicitly describes a cost of living adjustment (COLA) and its magnitude, indicating an automatic/scheduled pay adjustment mechanism.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-190f019ec2d66ba6fd3b57,quantitative:qobs_dba3108880e3915634792732,legacy:qualitative:lobs_dba3108880e3915634792732:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Trotwood,OH,police,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=18.00 | hourly_rate=18.00 | step=Pre-Step 1 Training Rate | currency_or_unit=per hour | normalized_scalar_value=18.00,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"Automatic, rule-based step increases tied to anniversary date until reaching the Top.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8cd19cec06eec20f0dfbfa,quantitative:qobs_dba3108880e3915634792732,legacy:qualitative:lobs_fe9f191b43a0128d410eada6:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Trotwood,OH,police,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=18.00 | hourly_rate=18.00 | step=Pre-Step 1 Training Rate | currency_or_unit=per hour | normalized_scalar_value=18.00,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,The span provides only an effective date/timing term; it does not specify whether it is advantageous without additional comparative timing information.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8fab6835bc62897a54e0b4,quantitative:qobs_de56de4922506e2054126e82,legacy:qualitative:lobs_01fde53ca68eab05b472dac3:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Whitehall,OH,fire,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$32.33 | hourly_rate=$32.33 | step=4th year | effective_date=2022-01-01 | currency_or_unit=$/hr (53-hr schedule) | normalized_scalar_value=32.33 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"Indicates a step progression tied to completing four years of active full-time service; does not specify the size, timing beyond the condition, or whether it is automatic via COLA/CPI vs a service-step rule.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-3a8c79eaffa3d228449f64,quantitative:qobs_de595251f1371b2aa1500d0b,legacy:qualitative:lobs_24d1334a7e2060d186ff5c8d:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Greeley,CO,police,,2022-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=38.01 | hourly_rate=38.01 | step=B | effective_date=Effective January 4, 2024 | currency_or_unit=hourly | normalized_scalar_value=38.01",implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,Timing/effective-date mechanism for a pay increase; no quantitative wage or gap effect claimed.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-f1026a40233c7c735d1dfc,quantitative:qobs_de6479fbf8ec223f065e14a9,legacy:qualitative:lobs_cf92a3dc861c1c2875f3d418:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,York,PA,fire,,2018-01-01 to 2022-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,"salary_value=$51,393.47 | annual_salary=$51,393.47 | step=0 Year 1 | percentage_increase=(2.8%) | effective_date=January 01, 2018 | currency_or_unit=annual | normalized_scalar_value=51393.47",implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,This span states an effective date for employee salaries but does not provide an amount or explicit advantage.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-025d59ef1ceb78837befda,quantitative:qobs_e07734ae3746d6a5387769c8,legacy:qualitative:lobs_dba201c4793b0f479fe7c91d:rank_or_specialization_premium,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Lima,OH,non_safety,,2020-01-01 to 2022-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2.50% | effective_date=January 1, 2020 | currency_or_unit=% general increase | normalized_scalar_value=2.50",rank_or_specialization_premium,documentary_mechanism_claim,non_safety_advantage,weak,"Signals pay may differ by class/rank, but provides no comparative safety vs non-safety mechanism.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6d2fc2d9068e4123666089,quantitative:qobs_e1a4ec8807664b3d60f3b29e,legacy:qualitative:lobs_c75ad68b5a812b35b29446ad:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Yorba Linda,CA,non_safety,,2024-07-01 to 2027-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=July 1, 2025 | normalized_scalar_value=3.0",automatic_raise_mechanism,direct_text_claim,gap_narrowing,moderate,A COLA is explicitly referenced as the mechanism for automatic cost-of-living adjustments.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-de6e4786e484e647d705cb,quantitative:qobs_e1a4ec8807664b3d60f3b29e,legacy:qualitative:lobs_e1a4ec8807664b3d60f3b29e:market_or_comparability_pressure,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Yorba Linda,CA,non_safety,,2024-07-01 to 2027-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=July 1, 2025 | normalized_scalar_value=3.0",market_or_comparability_pressure,documentary_mechanism_claim,gap_narrowing,moderate,Indicates a market-comparison process; does not state pay amounts or a wage-gap effect.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-c59a7e3ba5e455e3b76043,quantitative:qobs_e348a099481120fbe243b64d,legacy:qualitative:lobs_6249ef3cdf7b905d51728288:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Hallandale Beach,FL,police,,2023-10-01 to 2026-09-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=October 1, 2025 | normalized_scalar_value=3.0",implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,only establishes an effective-date/timing concept; does not specify retroactivity direction or comparative advantage,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-45b90f71bcedecb63ab1bd,quantitative:qobs_e348a099481120fbe243b64d,legacy:qualitative:lobs_eef8184f99a83ea8906c8088:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Hallandale Beach,FL,police,,2023-10-01 to 2026-09-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=October 1, 2025 | normalized_scalar_value=3.0",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"Step increases tied to an anniversary date for members hired after 3/7/06 are mentioned, indicating an automatic schedule-based mechanism, without any stated wage gap outcome.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-c0fc6f2e4ab43ca8aca597,quantitative:qobs_e494133f5c6587b382203e9a,legacy:qualitative:lobs_e494133f5c6587b382203e9a:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Des Moines,WA,police,,2022-01-01 to 2024-12-31,cba,cola_cpi_value,percentage,needs_normalization_later,rate_value=6.5% | percentage_increase=6.5% | currency_or_unit=COLA (2022) | normalized_scalar_value=6.5,automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,indicates a COLA-based increase mechanism; does not quantify base wage changes beyond this reference,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-0f7dfa1b4e4940e1f47f2c,quantitative:qobs_e494133f5c6587b382203e9a,legacy:qualitative:lobs_e494133f5c6587b382203e9a:market_or_comparability_pressure,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Des Moines,WA,police,,2022-01-01 to 2024-12-31,cba,cola_cpi_value,percentage,needs_normalization_later,rate_value=6.5% | percentage_increase=6.5% | currency_or_unit=COLA (2022) | normalized_scalar_value=6.5,market_or_comparability_pressure,documentary_mechanism_claim,non_safety_advantage,weak,suggests the COLA is set to be comparable to another group’s wage; does not specify a market-competition rationale,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-4e804fd21e1e13f874a6e3,quantitative:qobs_e570a1fe9409a5228fe8ae3d,legacy:qualitative:lobs_e570a1fe9409a5228fe8ae3d:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Redondo Beach,CA,non_safety,,2024-01-01 to 2026-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=6% | effective_date=November 4, 2023 | currency_or_unit=base pay | normalized_scalar_value=6",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,Does the text provide timing terms (effective date/implementation) that could affect compensation timing?,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6b0a979b378976b5d6afa3,quantitative:qobs_e68f60236f4804303aaddbdc,legacy:qualitative:lobs_696fec269326e7bd405b6a47:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Elgin,IL,police,,2012-01-01 to 2013-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"annual_salary=$75,386 | effective_date=Effective January 1, 2012 | currency_or_unit=dollars (base annual salary range) | normalized_scalar_value=75386",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,Indicates scheduled further steps in a salary range at 12-month intervals; does not by itself establish wage gap effects.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-4e3d1e7b739e7c68b2babe,quantitative:qobs_e70a645a6432f7388c741ec8,legacy:qualitative:lobs_112c6e115bf289353e12bd94:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Ypsilanti,MI,police,,2021-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$35.424 | hourly_rate=$35.424 | grade=PC1-1 | effective_date=01/01/2021 | currency_or_unit=USD/hour | normalized_scalar_value=35.424 | normalized_effective_date=2021-01-01,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,"This only indicates a timing/effective date and does not state whether any increase is retroactive, delayed, or advantageous.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-bb3bd4ff4641cdf65051fb,quantitative:qobs_e845ee2d9ac248946c848da3,legacy:qualitative:lobs_4bb5a1594319d7ea34946c34:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Geneva,NY,fire,,2025-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=65,525 (2026) | annual_salary=65,525 | step=2 | normalized_scalar_value=65525",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,This indicates a step progression date; it does not provide any wage amounts or an explicit safety-vs-non-safety comparison.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-44dc8ebb9361e32da4a140,quantitative:qobs_e845ee2d9ac248946c848da3,legacy:qualitative:lobs_c197731be206ec83e64ea7e2:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Geneva,NY,fire,,2025-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=65,525 (2026) | annual_salary=65,525 | step=2 | normalized_scalar_value=65525",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,weak,"Indicates a step progression on anniversary, but does not state any specific pay difference or formula beyond the step move.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-45eb6b2398112ce98e7213,quantitative:qobs_e9dff5d6090674ea79a6d40f,legacy:qualitative:lobs_e9dff5d6090674ea79a6d40f:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Ephrata,PA,police,,2023-01-01 to 2027-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,"rate_value=2.5% | percentage_increase=2.5% | effective_date=January 1, 2024 | currency_or_unit=percent | normalized_scalar_value=2.5",automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,moderate,"Mechanism description of step movements tied to time in grade for police officers after certification; does not state amounts, timing effects, or wage gap outcomes.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-71c046b620904bb400e9a3,quantitative:qobs_ea30b5d6065f6ed3014628f2,legacy:qualitative:lobs_ffe9fe8ce2b09823a474bf2f:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Dover,NH,fire,,2021-07-01 to 2024-06-30,cba,cola_cpi_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=1.9% | effective_date=July 1, 2021 | currency_or_unit=COLA | normalized_scalar_value=1.9",automatic_raise_mechanism,provisional_causal_candidate,gap_narrowing,weak,"COLA is mentioned, but the span is truncated and does not specify the full rule or its effect on safety vs non-safety pay.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-48acd9ec6822bb2dfffc14,quantitative:qobs_eab7fa4d4ed3df81bf8ede32,legacy:qualitative:lobs_5ca9514eecaf9520b40c67e1:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Fallon,NV,police,,2021-07-01 to 2024-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3% | effective_date=July 1, 2021 | currency_or_unit=above Pay Schedule | normalized_scalar_value=3",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"Indicates timing for step increases but does not specify amounts, automaticity beyond step structure, or affected wage categories.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-7f4710dc0390286a1ba775,quantitative:qobs_ec424ef5ccdb7bdecf37d56b,legacy:qualitative:lobs_f5f9a060d4121dfea535ff0f:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Central Point,OR,police,,2023-07-01 to 2026-06-30,cba,premium_stipend_non_base_value,percentage,non_base_or_premium_context,rate_value=7% | percentage_increase=7% | currency_or_unit=of employee’s base pay (DPSST Advanced Certificate) | normalized_scalar_value=7,non_base_compensation_signal,direct_text_claim,gap_narrowing,moderate,non-base compensation structure for certification incentive pay; does not establish base wage or a quantified wage gap,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-ca2700931699ac14d5e223,quantitative:qobs_ee8c1f31fea03bcd9cf3cee1,legacy:qualitative:lobs_ee8c1f31fea03bcd9cf3cee1:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Marietta,OH,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=$20.78 | hourly_rate=$20.78 | step=Start | percentage_increase=2% | effective_date=1/1/2022 | currency_or_unit=hourly | normalized_scalar_value=20.78 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,moderate,Provides a general mechanism for advancing employees to the next pay step after one year; does not specify wage level comparisons across groups.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-4d42a1fe96b0949bf04c54,quantitative:qobs_eef8184f99a83ea8906c8088,legacy:qualitative:lobs_6249ef3cdf7b905d51728288:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Hallandale Beach,FL,police,,2023-10-01 to 2026-09-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=6% | effective_date=October 1, 2023 | normalized_scalar_value=6",implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,only establishes an effective-date/timing concept; does not specify retroactivity direction or comparative advantage,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
