relative_path,file_size_bytes,file_size_human,sha256_if_available,hash_status,retention_decision,cleanup_level
tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/build_attempt3_relay.sh,3041,2.97 KiB,1bc7f0363b866d7461562eaca270d9ef970ec9e803617d200e8193c91336cd3c,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_il25_2_11d41ca/tmp/national_batch01_ny25_live_direct_sdk_2026-07-20_relay_11d41ca/relay_contents.txt,8038,7.85 KiB,d738e2ee26efaf1de9213032ad2266f397222c14f2915a7f724e56ba0bae3328,computed,replace_with_compact_summary,1_or_2
tmp/whole_corpus_claim_package_relay_e1c79f2e1502/relay_summary.json,28328,27.66 KiB,ed3722fcf39d18015532c0f9411f5e244c39bc0239162f3574eac6db5d333b08,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_next25_5f60dd3/tmp/national_batch01_il25_live_direct_sdk_2026-07-20_relay_5f60dd3/relay_contents.txt,8232,8.04 KiB,99ac12a99b7e72d5bec46648316b992aabd68173b5e8c91e4f6191e4530f99cd,computed,replace_with_compact_summary,1_or_2
tmp/whole_corpus_relay_6e3292d45ccf/relay_summary.json,19593,19.13 KiB,c5dbefcc00aaf2ea5d19a53b4856acca77d5824ca02a36dba93a1bb195f444a7,computed,replace_with_compact_summary,1_or_2
tmp/text_table_calibration_subset1_relay_2026-07-24_610f5e8_contents/relay_contents.txt,4006,3.91 KiB,c1bd569bbdc0dae8c78118613322f4c6afa2ea364da66fd2a8572eefd680a1bf,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_blocker_rescue_analysis_ready_reclassification_2026-08-03_logs/relay/relay_summary.json,17426,17.02 KiB,861748323df83f56cc4822a593a1effeb32b9b12e1059c0a2b9c292bc9a96660,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_verify_4824117/tmp/national_batch01_tx_live_scout_2026-07-16_relay_4824117/validation_relay_reconciliation.txt,802,802.00 B,33f89a099df17f2d1451bec446f3a67f7e9897f89e7fb526b758dbf6e4320a44,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_available_external_data_deterministic_field_span_extraction_2026-08-05_logs/relay_summary.json,7662,7.48 KiB,eb0f6c8f89e2bee29ce15e8df8c6da55bdca7ad0e3d2ca8e47798e1c190c42bb,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_deterministic_classification_ingestion_prep_2026-08-05_logs/relay_manifest.json,5518,5.39 KiB,a9866534f12146c6b2c166b0ac9a348d0318ee8c93331c36d6a0d9ba088c166e,computed,replace_with_compact_summary,1_or_2
tmp/targeted_text_layer_extraction_321_relay_stage_2026-07-26_d73bf6a/relay_manifest.md,762,762.00 B,c7f86ada16b556e6fb6d790fb7dcab388a4e0e6c5248d8466dcea29ae6745df5,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_rating_ingestion_codification_relay_2026-08-02_79723602/relay_summary.json,3894,3.80 KiB,d1c7d8ce8b8bc7184c6eb547b1977fe2067546ff9b2196e46f2ab64b5976ce10,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_mechanism_claim_limitations_visual_atlas_relay_2026-08-06_d1dd03ea_payload/relay_summary.json,4886,4.77 KiB,fb74dd007b68adb783b95981a01423e5e06e927c14024cad407d23943616766b,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_pdf_text_readiness_2026-08-02_logs/relay/relay_status.json,1908,1.86 KiB,c5e99b03815a2dbfc340a79e3330a81f1ca978aee5f56c3d433f0af5e1449cb7,computed,replace_with_compact_summary,1_or_2
