inventory_id,relative_path,artifact_family,artifact_subfamily,logical_file_count,file_size_bytes,file_size_human,task_id_if_available,current_use_status,clean_repo_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_level,estimated_reclaimable_bytes,retention_reason,lane_id,lineage
INV-935b8558cc61ea9f6a99,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/combined_broad_rating_ingestion_codification_16947_automatic_raise_cola_percentage.csv,rating,rating_output,,818250,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ae415694804a53bf6906,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/04_AGGRESSIVE-SEMANTIC-CROSS-EXAMINATION/aggressive_tier_3_upheld.jsonl,semantic_review,review_output,,955578,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c345dc60d6220b5edd85,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/search_target_compaction_summary.md,compact_observation,administrative_observation,,610,,,,exclude,retain,eligible_after_reconstruction_validation,3,610,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-00c3285d7f6c94e712a5,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/lanes/span_lane_001/lane_001_positive_spans.csv,raw_span,span,,11808516,,,,exclude,retain,eligible_after_reconstruction_validation,3,11808516,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-56d8e755a65abef18c20,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/total_compensation_unit_schema.json,normalization,normalization_output,,1157,,,,exclude,retain,eligible_after_reconstruction_validation,3,1157,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ca40fe14c42a6cef80c0,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/combined_broad_exact_span_rating_summary_16947_quant_needs_normalization.csv,rating,rating_output,,8181889,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-0e2de2d1fed121b782ed,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-GABRIEL-RATING-2026-08-02/gabriel_rating_lane_005_queue.jsonl,rating,rating_output,,335904,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ff50b6df1a5f988a1605,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f72ecaa6b965694478af.txt,extracted_text,txt,,23219,,,,exclude,retain,eligible_after_source_library_acceptance,4,23219,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5674aa0583759ba288fb,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_002_span_disposition_ledgers.csv,raw_span,span,,5483,,,,exclude,retain,eligible_after_reconstruction_validation,3,5483,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-f8e6090caeb640afbd59,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_manual_decision_queue.csv,semantic_review,review_output,,20356,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6941906392e3714ef85c,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mechanism_side_distribution.csv,mathematical_analysis,analysis_output,,90,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c49a7d0a6bd6052d91f5,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/span_linkage_error_queue.csv,raw_span,span,,29721,,,,exclude,retain,eligible_after_reconstruction_validation,3,29721,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d72c73e7f8b80fdb4840,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b412961675f2bfc174eb.txt,extracted_text,txt,,118530,,,,exclude,retain,eligible_after_source_library_acceptance,4,118530,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5cd94cfc7c16faea6838,docs/analysis/compensation_extraction/GLOBAL-ANALYSIS-READINESS-GATE-AFTER-BROAD-INGESTION-2026-07-28/global_analysis_readiness_gate_blockers.md,ingestion,ingestion_output,,779,,,,exclude,retain,eligible_after_reconstruction_validation,3,779,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8b981d0401b9ada830a9,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/classification_local_artifact_storage_audit.json,ingestion,ingestion_output,,181,,,,exclude,retain,eligible_after_reconstruction_validation,3,181,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-93071ab9e4507e55b520,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/runtime_recovery/runtime_recovery_validation_report.json,raw_span,span,,1310,,,,exclude,retain,eligible_after_reconstruction_validation,3,1310,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a24e3c230221ccfe8999,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/combined_broad_exact_span_rating_summary_16947_dashboard_evidence_box_assignments.csv,rating,rating_output,,14426220,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-18cea3fb25e3e3dfb4fe,docs/analysis/text_table_calibration/TEXT-TABLE-AUTO-GABRIEL-GATE2-REFINEMENT-2026-07-25/auto_gabriel_adjudication_request_metadata.csv,rating,rating_output,,56197,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5902521dea691aea5167,docs/analysis/gabriel_codify_full_codebook_prompt_preview_2026-07-09.md,rating,rating_output,,10394,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-14e9ad47085dd2851c7a,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/final_strict_vs_bounded_claim_table.jsonl,claim_adjudication,claim_output,,4093,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-04467afbfb36e14240c8,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-POST-RECONCILIATION-NORMALIZATION-MATCHING-PREP-2026-08-03/matching_prep_universe_manifest.json,reconciliation,reconciliation_output,,437,,,,exclude,retain,eligible_after_reconstruction_validation,3,437,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6f664cf68fda8a75d064,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31/mechanism_growth_claim_candidates.md,mathematical_analysis,analysis_output,,1089,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3444e4867397f0f5480d,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/ingestion_failed_shard_repair_queue.jsonl,ingestion,ingestion_output,,0,,,,exclude,retain,eligible_after_reconstruction_validation,3,0,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-eba3c8782cb36dc8cabd,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/growth_continuity_matching_summary.json,normalization,normalization_output,,199,,,,exclude,retain,eligible_after_reconstruction_validation,3,199,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-11065f0ee6e69053cfaa,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-USAGE-REVIEW-2026-07-25/limited_exact_span_qualitative_usage_review_decision.json,raw_span,span,,1772,,,,exclude,retain,eligible_after_reconstruction_validation,3,1772,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e250611464792f9b637e,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31/source_reported_growth_rate_records.csv,mathematical_analysis,analysis_output,,313027,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-fe9487a9111ca7790fb5,docs/analysis/combined_broad_exact_span_rating_17259_result_2026-07-28.md,rating,rating_output,,307,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5a50bd905a95156bb624,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,rating,rating_output,,84576,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-11063219150ba3137edf,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/readiness_failure_reason_table.csv,mathematical_analysis,analysis_output,,373,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-08acfcfd6f3c1963f5a0,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-9ba5f89b1d4735f49ecf.txt,extracted_text,txt,,1032,,,,exclude,retain,eligible_after_source_library_acceptance,4,1032,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-da997f8d4828398784e1,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/visual_targeted_storage_recovery_queue.jsonl,claim_adjudication,claim_output,,0,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-dcd2a487383911e91132,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/observation_to_claim_id_links.csv,ingestion,ingestion_output,,271,,,,exclude,retain,eligible_after_reconstruction_validation,3,271,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a0d43b5aa666a73cd96c,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/pending_pay_basis_reconciliation_queue.jsonl,ingestion,ingestion_output,,2050,,,,exclude,retain,eligible_after_reconstruction_validation,3,2050,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-f51281af0192f78a663d,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e31e677ea05dc6d30d36.txt,extracted_text,txt,,104991,,,,exclude,retain,eligible_after_source_library_acceptance,4,104991,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d8ab820ee27a252fa4b7,docs/analysis/tier_c_evidence_span_rating_summary_140_result_2026-07-27.md,rating,rating_output,,447,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-306fbab2a799e34a60f3,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/pay_basis_reconciliation_before_after.csv,reconciliation,reconciliation_output,,417425,,,,exclude,retain,eligible_after_reconstruction_validation,3,417425,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3285578f3fda255ddb18,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/05_STRICT-VS-BOUNDED-SENSITIVITY/weakened_claims.jsonl,semantic_review,review_output,,0,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-f16006bb4452bdaeae93,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-RATING-INGESTION-CODIFICATION-2026-08-02/forbidden_action_audit.json,rating,rating_output,,462,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2f25ef3e990186910c4f,docs/analysis/compensation_extraction/BOUNDED-TIER-C-EVIDENCE-MEMO-SUPPLEMENT-140-RATING-SUMMARY-2026-07-27/bounded_tier_c_evidence_memo_supplement_claim_boundaries.md,rating,rating_output,,631,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5d68a8f288b195777927,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-662e472d2ebe8f35d537.txt,extracted_text,txt,,9524,,,,exclude,retain,eligible_after_source_library_acceptance,4,9524,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-dde9b5e7f4c67101dce5,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/external_math_ready_input_manifest.json,mathematical_analysis,analysis_output,,1428,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ce40dbf323df7fef3eb3,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/implementation_status_distribution.csv,mathematical_analysis,analysis_output,,138,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-104b7d3b3040e522fb30,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/next_task.md,rating,rating_output,,287,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-244cb9eb7e10d1c5c667,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-POST-RECONCILIATION-NORMALIZATION-MATCHING-PREP-2026-08-03/forbidden_action_audit.json,reconciliation,reconciliation_output,,552,,,,exclude,retain,eligible_after_reconstruction_validation,3,552,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6b0dab01cca06a65d51a,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/staffing_hypothesis_channel_summary.md,mathematical_analysis,analysis_output,,241,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-81f53e433346a3d6fc68,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-6f5cece9a2512d698ad5.txt,extracted_text,txt,,1694,,,,exclude,retain,eligible_after_source_library_acceptance,4,1694,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-750d7dfb0f3b2c1b3b4f,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-RATING-INGEST-CODIFY-PI-EVIDENCE-2026-07-30/dashboard_browser_smoke_report.json,rating,rating_output,,1630,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c352da89402b61699a0a,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/growth_series_ready_queue.jsonl,reconciliation,reconciliation_output,,70620,,,,exclude,retain,eligible_after_reconstruction_validation,3,70620,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-da8dbaa9cfaf1c2880e7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-585b6c0d656a13a69ab2.txt,extracted_text,txt,,274202,,,,exclude,retain,eligible_after_source_library_acceptance,4,274202,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c8ec76f70332293af4f6,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d7582c9f684037e633b5.txt,extracted_text,txt,,16812,,,,exclude,retain,eligible_after_source_library_acceptance,4,16812,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5129535bdb9d06f5806e,docs/analysis/text_table_detection_pilots/TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24/text_table_detection_operating_handoff.md,rating,rating_output,,482,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e5ee43db3c0f50769b39,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-RATING-35-QUARANTINE-REPAIR-2026-07-25/next_gabriel_claim_rating_summary_review_prompt.md,rating,rating_output,,1218,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d4e25de55bd7871615c6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-28c0d55842eda2a48793.txt,extracted_text,txt,,93847,,,,exclude,retain,eligible_after_source_library_acceptance,4,93847,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-7d8fde51400a086f1c0f,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/mechanism_linked_outcome_locked_queue_manifest.json,normalization,normalization_output,,303,,,,exclude,retain,eligible_after_reconstruction_validation,3,303,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-27258a13fddf4a63225f,docs/analysis/compensation_evidence_bounded_pdf_text_span_capture_system_hardening_dashboard_status_note_2026-07-25.md,raw_span,span,,837,,,,exclude,retain,eligible_after_reconstruction_validation,3,837,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-97207026587ba4341106,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/next_limited_qualitative_usage_review_prompt.md,raw_span,span,,1201,,,,exclude,retain,eligible_after_reconstruction_validation,3,1201,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-80bcb4190b30e5644842,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/conditional_local_comparisons.csv,semantic_review,review_output,,7434,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b3b8940d06c6e2209a06,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/dashboard_external_data_classification_ingestion_prep_update_summary.json,ingestion,ingestion_output,,4959,,,,exclude,retain,eligible_after_reconstruction_validation,3,4959,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-11477224c1505946aac8,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-QA-CATEGORIZATION-AND-GABRIEL-ATTRIBUTE-READINESS-2026-07-25/limited_documentary_claims_evidence_manifest.csv,rating,rating_output,,1446886,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-fdccf01b8bbdbb39f31e,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/period_rule_bounded_repair_audit.json,reconciliation,reconciliation_output,,113254,,,,exclude,retain,eligible_after_reconstruction_validation,3,113254,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b713b212afd1221e9020,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/literal_value_normalization_registry.json,normalization,normalization_output,,348,,,,exclude,retain,eligible_after_reconstruction_validation,3,348,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ba0f2f95b2d91261c3da,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0f476c1ffdd8ed1ce943.txt,extracted_text,txt,,256310,,,,exclude,retain,eligible_after_source_library_acceptance,4,256310,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8650ea688c51600a992f,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/all_tier_matching_input_universe.jsonl,normalization,normalization_output,,42094914,,,,exclude,retain,eligible_after_reconstruction_validation,3,42094914,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ffe3bbc9bb8e181b1c0b,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/upheld_local_comparisons.csv,semantic_review,review_output,,5754,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
