inventory_id,absolute_path_hash,relative_path,filename,extension,artifact_family,artifact_subfamily,tracked_status,ignored_status,untracked_status,symlink_status,file_size_bytes,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_priority,cleanup_level,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,lane_id,lineage
INV-638f2cb53ce6e46aa355,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-403c7dff0f772bb038e3.txt,,,extracted_text,txt,,,,,5284,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,5284,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-0d3343258cfebc3bd503,,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_city_cycle_unit_coverage_summary.json,,,dashboard,json,,,,,257,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-273f2b0f22a7e30f3773,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/05_STRICT-VS-BOUNDED-SENSITIVITY/mixed_claims.csv,,,semantic_review,review_output,,,,,948,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-76bf2444fc176e253d07,,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-de17ef67f209401363e4.txt,,,extracted_text,txt,,,,,97676,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,97676,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-66acf50e4336208fab8b,,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/thumbnails/mechanism-no-direct-compensation-outcome.png,,,rendered_visual,png,,,,,47532,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,47532,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-fa27891109fc26883ad4,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/evidence_excerpt_quality_audit.json,,,visual_data,bounded_visual_input,,,,,119,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,119,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-7e2a5debb7aa6227b022,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/merged_cross_wave_candidate_duplicate_links.part-005.jsonl,,,documentation,project_documentation,,,,,2540910,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,2540910,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-73d7bf3e72027206ead4,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figure_methods_note_table.csv,,,visual_data,bounded_visual_input,,,,,1538,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-1397a9a98f131a8e0953,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1870c650a5d7f40006da.txt,,,extracted_text,txt,,,,,124778,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,124778,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e8c1a7b602bfea2cdab8,,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-EXTRACTION-321-EXTRACTED-TEXT-SOURCES-2026-07-26/targeted_evidence_span_extraction_321_lock.json,,,raw_span,span,,,,,3480,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,3480,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d2a952a3745e131e7607,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_retry_ledger.csv,,,documentation,project_documentation,,,,,835072,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,835072,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b029a91026350f83a9f6,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/counterexample_unit_index.jsonl,,,reconciliation,reconciliation_output,,,,,716,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,716,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-03c05bfb2e81a8bffab5,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/combined_mathematical_analysis_registry_hash.json,,,mathematical_analysis,analysis_output,,,,,736,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-83644ff15bfe91cc9753,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_002_queue.jsonl,,,reconciliation,reconciliation_output,,,,,410,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,410,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-fc6bd545491aafd14fa9,,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/claims/claim-card-unsup-04.svg,,,rendered_visual,svg,,,,,86633,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,86633,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-89adf4b03b4b10bd662b,,docs/analysis/national_batch01_tx_live_scout_review_2026-07-16.md,,,documentation,project_documentation,,,,,10812,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,10812,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-4170467a0af0425d59b2,,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-PARALLEL-LONG-RUN-2026-07-28/dashboard_overview_metric_sync_report.json,,,report,report_support,,,,,764,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,764,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-f19a8054e3bced35ca34,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/normalization_insufficient_context_queue.csv,,,normalization,normalization_output,,,,,26876,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,26876,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5054200309f0a401b684,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-GABRIEL-RATING-2026-08-02/mixed_quant_qual_claim_ready_queue.csv,,,rating,rating_output,,,,,610490,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-eb131916b8f577ca6e1b,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_lane_005_evidence_role_ledger.jsonl,,,claim_adjudication,claim_output,,,,,10023,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2e138071e581fc70f373,,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_percentage_raise_spans_summary.json,,,raw_span,span,,,,,47,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,47,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b107e8a745da0af11476,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-CANDIDATE-REVIEW-2026-08-01/large_file_audit.json,,,validation,validation_or_audit,,,,,92,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,92,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-9e6697fb27a2d2bd9a31,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-RATING-INGESTION-CODIFICATION-2026-08-02/quantitative_needs_normalization_queue.jsonl,,,rating,rating_output,,,,,760433,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b8147c880339b0f369f3,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6a8f4b9586675052b3ad.txt,,,extracted_text,txt,,,,,136669,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,136669,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-108bf83cb093b3ce81f9,,docs/analysis/source_review_pilot1_live_collection_validation_2026-07-24.md,,,validation,validation_or_audit,,,,,3618,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,3618,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8dc8259e6b3c8a7fe42c,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/tier_composition_by_claim.csv,,,claim_adjudication,claim_output,,,,,1409,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-46724f694c35ab993296,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/implementation_event_side_unresolved_queue.csv,,,queue,worker_queue,,,,,380830,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,380830,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e5d7f7d5b6108e62db39,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/dashboard_public_pages_smoke_report.json,,,normalization,normalization_output,,,,,1599,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,1599,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-0da716c40de548131521,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/unavailable_on_download_queue.jsonl,,,queue,worker_queue,,,,,73552,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,73552,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e4c8a3977bf565d05a22,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/downgraded_unusable_partial_records.csv,,,normalization,normalization_output,,,,,2766897,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,2766897,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d429b3bab7f20de72f95,,docs/analysis/national_batch01_il25_filter_contract_dry_run_review_2026-07-20.md,,,documentation,project_documentation,,,,,6790,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,6790,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ab8ee6060815b0fb12c6,,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/dashboard_stale_overview_guard_after_lane_004_resume.md,,,dashboard,md,,,,,215,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-76fd0a83ed3f7bc0e620,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/07_DASHBOARD-RELAY/dashboard_aggressive_bounded_reanalysis_update_summary.json,,,semantic_review,review_output,,,,,1885,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-803b60c4e546de54d5e2,,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-01acf9b5cffc0e24d921.txt,,,extracted_text,txt,,,,,135659,,,,,,,,,,,,,,,,,,,,,,exclude,retain_as_companion,retain,eligible_after_source_library_acceptance,last,4,135659,,Extracted text is a source-library companion and remains separate from source binaries.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-13eea4ba4907049c5e47,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/identity_reconciliation_before_after.csv,,,reconciliation,reconciliation_output,,,,,417425,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,417425,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6135975b06fc0817c20e,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-PI-REPORT-PDF-DASHBOARD-PUBLISH-2026-07-30/forbidden_action_audit.json,,,report,report_support,,,,,456,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,456,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b39a845aa1935492d1d3,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/payroll_earnings_field_records_pointer_manifest.csv,,,raw_field,field,,,,,1489,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,1489,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-221c4ec7547af9560cb3,,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/cba_non_cba_source_review_summary.json,,,documentation,project_documentation,,,,,976,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,976,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-9d5ab9f530a11f1189e9,,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-PREP-DRY-RUN-FROM-PROVISIONAL-CLAIM-REVIEW-2026-07-25/targeted_scouting_four_lane_master_queue.csv,,,queue,worker_queue,,,,,1404011,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_handoff_acceptance,high,1,1404011,,Reconstructible runtime material with low historical value.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-56703063591f22f13926,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/held_source_recovery_decision_summary.json,,,claim_adjudication,claim_output,,,,,491,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-80e612c1a4a55677fdcb,,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-EXTRACTION-321-EXTRACTED-TEXT-SOURCES-2026-07-26/targeted_evidence_span_extraction_321_html_results.csv,,,raw_span,span,,,,,56595,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,56595,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2ffa6ac75ec662961964,,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/broad_candidate_verification_4x3000_final_municipality_summary.json,,,documentation,project_documentation,,,,,738892,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,738892,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-937e1ad5fdbf68dba631,,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/quantitative_growth_mechanism_supported_records.jsonl,,,normalization,normalization_output,,,,,0,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,0,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-347fc3957bb8ad095460,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/safety_non_safety_visual_preparation_index.csv,,,ingestion,ingestion_output,,,,,138,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,138,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2f3f01c0f964093dd184,,docs/analysis/gabriel_codify_seekonk_wayland_audit_2026-07-10.md,,,rating,rating_output,,,,,9644,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-953d96fa914d6ec84636,,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/broad_state_4x1000_parallel_live_interrupted_attempt_audit.json,,,validation,validation_or_audit,,,,,719,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,719,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6556bd051ddcabdd263b,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/candidate_review_lane_distribution.md,,,documentation,project_documentation,,,,,494,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,494,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-1a5f8d1e2382404fe2cb,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figures/F11/caption_stub.json,,,visual_data,bounded_visual_input,,,,,266,,,,,,,,,,,,,,,,,,,,,,retain,exclude,retain,retain,none,none,0,,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-dd5388f16f59e8e513ed,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/pay_basis_reconciliation_summary.json,,,reconciliation,reconciliation_output,,,,,39748,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,39748,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-31f488e620e3871c1ed7,,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-EXTRACTION-500DOC-2026-07-25/compensation_extraction_500_packet_manifest.csv,,,documentation,project_documentation,,,,,868049,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,868049,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ce513e5ed260bb3171a8,,docs/analysis/compensation_extraction/GLOBAL-ANALYSIS-READINESS-GATE-AFTER-BROAD-INGESTION-2026-07-28/global_analysis_readiness_gate_summary.md,,,ingestion,ingestion_output,,,,,557,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,557,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c481f7bb103555d900b9,,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_redirect_hops.jsonl,,,documentation,project_documentation,,,,,3578923,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,3578923,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
