artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/amended_sequences.csv,retain,280251,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/mechanisms/mechanism-overtime_caption.json,retain,448,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/combined_broad_exact_span_rating_17259_state_summary.json,retain,19127,Preserve project lineage in the original archive.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/repaired_pi_report_core_findings_candidates.md,retain,8771,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
prompt,docs/analysis/text_table_calibration_subset1_refined_re_review_prompt_2026-07-24.md,retain,4287,Keep representative prompts and relays in the frozen archive; repeated copies can be removed after acceptance.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-FINALIZED-2026-07-30/finalized_live_scout_summary.md,retain,1026,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BOUNDED-INTERNAL-MECHANISM-LINKAGE-CLAIM-MEMO-2026-07-26/bounded_internal_mechanism_linkage_claim_memo_exhibit_geographic_coverage.md,retain,1972,Superseded historical output; retain compact lineage and selected milestones.,none
report,docs/analysis/compensation_extraction/TARGETED-PDF-TEXT-LAYER-READINESS-387-RETAINED-SOURCES-2026-07-26/targeted_pdf_text_layer_readiness_387_stress_test_report.md,retain,678,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/combined_broad_exact_span_rating_17259_summary.md,retain,593,Preserve project lineage in the original archive.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/external_visual_preparation_index.csv,retain,142,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-PDF-TEXT-READINESS-2026-08-02/pdf_text_readiness_summary.md,retain,803,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/implementation_confirmation_field_extraction_queue_shard_manifest.json,retain,1471,Reconstructible runtime material with low historical value.,none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/combined_broad_rating_ingestion_codification_lane_003_locked_queue_summary.json,retain,208,Preserve project lineage in the original archive.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/methodology_caption_manifest.csv,retain,4107,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/partial_repair_summary.json,retain,245,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/vacancy_rate_calculation_results.jsonl,retain,0,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_lane_005_claim_gap_ledger.jsonl,retain,602,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/next_task.md,retain,354,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/merge_complete.json,retain,83,Superseded historical output; retain compact lineage and selected milestones.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/implementation_analysis_registry.json,retain,490,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/report_body_claim_language.md,retain,2927,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/span_extraction_lane_004_queue.jsonl,retain,2240072,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/large_file_audit.json,retain,120,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/04_AGGRESSIVE-SEMANTIC-CROSS-EXAMINATION/aggressive_cross_exam_summary.json,retain,344,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_002_artifact_pointer_ledger.part-002.jsonl,retain,7891467,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/lanes/lane_003_checkpoint.json,retain,260,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/text_extraction_lane_001_results.csv,retain,1112461,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/combined_broad_text_extraction_4051_dashboard_update_summary.json,retain,2208,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/MECHANISM-LINKAGE-CLAIM-REVIEW-268-EXACT-SAME-SOURCE-LINKS-2026-07-26/mechanism_linkage_claim_review_268_bargaining_power.md,retain,349,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-STAGGERED-LIVE-RUN-FROM-PREP-2026-07-25/targeted_scouting_four_lane_duplicate_prior_seen_summary.json,retain,470,Superseded historical output; retain compact lineage and selected milestones.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/unresolved_contradictions.jsonl,retain,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
reconciliation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SIDE-RELEVANCE-RECONCILIATION-2026-08-03/role_unit_detection_summary.json,retain,1613,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-10c89216d2629748668d.txt,retain,77151,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-d9bc11387f6ceae3595a.txt,retain,137493,Extracted text is a source-library companion and remains separate from source binaries.,none
validation,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-QUALITATIVE-EVIDENCE-CONTRACT-FOLLOWUP-2026-07-25/qualitative_mechanism_evidence_contract_audit.json,retain,1144,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_gap_narrowing_signal_summary.json,retain,44,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rating,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-RATING-INGESTION-CODIFICATION-2026-08-02/exclude_or_write_off_queue.jsonl,retain,4514108,Preserve project lineage in the original archive.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-60cf142e431941f1d13a.txt,retain,728,Extracted text is a source-library companion and remains separate from source binaries.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/post_extraction_ocr_assessment_queue.jsonl,retain,121194,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/combined_broad_candidate_review_excluded.csv,retain,21714,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03/conditional_example_ready_queue.jsonl,retain,12302,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-PDF-TEXT-READINESS-2026-07-30/readiness_lane_003_results.csv,retain,1376588,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/combined_broad_exact_span_rating_17259_region_summary.csv,retain,1258,Preserve project lineage in the original archive.,none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/combined_broad_rating_ingestion_codification_16947_analysis_layer_summary.json,retain,1777,Preserve project lineage in the original archive.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/no_relevant_field_or_span_queue.jsonl,retain,182280,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/claims/claim-card-unsup-05.png,retain,116214,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_preserved_source_review_exclusions.csv,retain,146614,Preserve project lineage in the original archive.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/implementation_status_summary.json,retain,354,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/compensation_type_normalization_summary.json,retain,388,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_lane_002_retry_ledger.csv,retain,477260,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-GABRIEL-RATING-2026-08-02/packet_redaction_audit.json,retain,373,Preserve project lineage in the original archive.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SOURCE-REVIEW-DOWNLOAD-2026-08-02/source_review_error_queue.csv,retain,1261,Reconstructible runtime material with low historical value.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/normalization_locked_observation_queue.csv,retain,53106,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
raw_span,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_classification_compensation_plan_spans_summary.json,retain,46,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8971f9335e55934ead3f.txt,retain,195586,Extracted text is a source-library companion and remains separate from source binaries.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/dashboard_browser_smoke_report.json,retain,1159,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-RATING-201-EXACT-SPANS-2026-07-26/_request_checkpoint.csv,retain,57232,Preserve project lineage in the original archive.,none
raw_span,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_positive_spans_summary.json,retain,49,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-018.csv,retain,404070,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/merged_live_scout_candidates.jsonl,retain,0,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/final_locator_canonicalization_results_shard_manifest.json,retain,3100,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-667b1075961ce19de3ec.txt,retain,11250,Extracted text is a source-library companion and remains separate from source binaries.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/formula_registry.json,retain,648,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
QA,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03/remaining_municipalities_local_comparison_qa_claim_readiness_summary.json,retain,3167,Superseded historical output; retain compact lineage and selected milestones.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/math_stage_transition_log.jsonl,retain,702,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rendered_visual,docs/dashboard/public/reports/whole_corpus_visual_review_2026-08-06/assets/png/f10.png,retain,165350,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/canonical_source_readiness_results.part-002.csv,retain,5570769,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/retained_other_document_queue.csv,retain,1,Reconstructible runtime material with low historical value.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/span_extraction_lane_001_source_results.csv,retain,557710,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
schema,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-PROVISIONAL-SCHEMA-REPAIR-AND-ANALYSIS-VIEW-PREP-2026-07-25/unresolved_conflict_quarantine_ledger.csv,retain,1039,Candidate for clean-repository reproducibility and onboarding.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-FIXED-STAGGER-LIVE-RUN-OVERLAP-AUTHORIZED-2026-07-25/lane_outputs/lane_4/targeted_scouting_lane_4_skipped_targets.csv,retain,14851,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/source_level_span_status_summary.json,retain,283,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/03_AGGRESSIVE-MATHEMATICAL-REANALYSIS/tier_combined_sensitivity_results.json,retain,1799,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
checkpoint,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_resume_lane_002_checkpoint.json,retain,357,Reconstructible runtime material with low historical value.,none
raw_span,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-EXTRACTION-321-EXTRACTED-TEXT-SOURCES-2026-07-26/targeted_evidence_span_extraction_321_html_span_records.csv,retain,34477,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
queue,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/combined_broad_text_extraction_lane_004_locked_queue_summary.json,retain,132,Reconstructible runtime material with low historical value.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/staffing_headcount_field_extraction_queue.part-002.csv,retain,4786449,Reconstructible runtime material with low historical value.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/ingestion_ready_direct_administrative_queue.csv,retain,1847,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/combined_broad_source_review_download_5589_domain_host_summary.csv,retain,87567,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-RATING-INGEST-CODIFY-PI-EVIDENCE-2026-07-30/geography_ingested_summary.json,retain,31684,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/targeted_text_layer_extraction_321_mechanism_coverage_summary.json,retain,1365,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/external_administrative_evidence_spans_hash_manifest.csv,retain,1463,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/xlsx_extraction_queue.csv,retain,1,Reconstructible runtime material with low historical value.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_compensation_basis_status_summary.json,retain,150,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
schema,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-SCHEMA-REPAIR-FOLLOWUP-2026-07-25/bounded_schema_repair_followup_decision.json,retain,4954,Candidate for clean-repository reproducibility and onboarding.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/canonical_residual_candidates.part-002.jsonl,retain,25955630,Superseded historical output; retain compact lineage and selected milestones.,none
report,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30/validated_pi_report_usable_candidates.jsonl,retain,5828,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/dashboard_public_status_repair_actions.json,retain,385,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
visual_data,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/data/mechanism-across-the-board-raise.csv,retain,64213,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/claim_centered_corpus_expansion_strategy_2026-07-10.md,retain,10656,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/negotiated_only_queue.jsonl,retain,607,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/02_MERGED-EXTERNAL-CANDIDATE-REVIEW/merged_cross_wave_candidate_duplicate_links.jsonl,retain,2526510,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/readiness_smoke_results.json,retain,2257,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/text_table_calibration/TEXT-TABLE-CALIBRATION-SUBSET1-REFINED-REVIEW2-2026-07-24/calibration_review_timing.csv,retain,14563,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-VERIFICATION-2026-07-30/verification_lane_002_queue.csv,retain,2730396,Reconstructible runtime material with low historical value.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_counterexample_links.csv,retain,3945,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29/lanes/scout_lane_003/lane_003_candidate_summary.json,retain,135,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-QUALITATIVE-SPAN-AND-RESIDUAL-METADATA-REPAIR-2026-07-25/quantitative_exception_ledger_span_followup.csv,retain,2240487,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
dashboard,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-TARGETED-HOSTED-SEARCH-SCOUT-2026-08-04/dashboard_external_data_hosted_search_update_summary.json,retain,1183,Preserve project lineage in the original archive.,none
validation,docs/analysis/tier1_full_run_after_diagnostic_readiness_audit_2026-07-22.md,retain,5152,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/text_table_calibration/TEXT-TABLE-CALIBRATION-SUBSET1-REFINED-REVIEW2-2026-07-24/calibration_reviewed.csv,retain,278472,Superseded historical output; retain compact lineage and selected milestones.,none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/mechanisms/mechanism-longevity.svg,retain,179425,Superseded historical output; retain compact lineage and selected milestones.,none
