extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status
cex_6a5a123af45952ee9492a965,doc_50d4946ad6a0e8ee27f7af40,ttd_c4a1c2ff054da43a0d946905,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0045_sr_734f684bd28ceedfa07fd88d.pdf#page=3,1473,2,18,0,1,11,no,no,,6,5991,bounded_valid
cex_6a5a123af45952ee9492a965,doc_50d4946ad6a0e8ee27f7af40,ttd_c4a1c2ff054da43a0d946905,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0045_sr_734f684bd28ceedfa07fd88d.pdf#page=12,1495,4,19,0,1,3,no,no,,6,5991,bounded_valid
cex_6a5a123af45952ee9492a965,doc_50d4946ad6a0e8ee27f7af40,ttd_c4a1c2ff054da43a0d946905,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0045_sr_734f684bd28ceedfa07fd88d.pdf#page=11,1274,0,11,0,0,8,no,no,,6,5991,bounded_valid
cex_6a5a123af45952ee9492a965,doc_50d4946ad6a0e8ee27f7af40,ttd_c4a1c2ff054da43a0d946905,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0045_sr_734f684bd28ceedfa07fd88d.pdf#page=13,2,0,1,0,0,0,no,no,,6,5991,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=2,1487,5,12,0,2,7,yes,no,,6,5997,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=1,233,0,6,0,2,0,no,no,,6,5997,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=3,1394,0,3,0,4,4,no,no,,6,5997,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=9,1492,10,28,0,4,7,no,no,,6,5997,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=8,1391,5,80,0,1,0,no,no,,6,5997,bounded_valid
cex_f21d2a741f1eed04e42e0c2d,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=10,0,0,0,0,0,0,no,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=5,1478,0,5,0,2,2,no,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=4,255,0,5,0,0,2,yes,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=6,1485,0,12,0,7,7,no,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,1494,21,99,0,1,0,no,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=9,1262,1,15,0,1,0,no,no,,6,5997,bounded_valid
cex_1b9c6dcb6ff5f24f67c20a67,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=11,23,2,2,1,0,0,no,no,,6,5997,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=7,1486,2,14,0,0,0,no,no,,6,5993,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=6,1497,5,16,1,9,0,no,no,,6,5993,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=8,1499,30,124,3,1,0,no,no,,6,5993,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=14,1495,7,19,0,4,15,no,no,,6,5993,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=13,8,0,2,0,0,0,no,no,,6,5993,bounded_valid
cex_6a674be12461e80fb09383b2,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=15,8,0,2,0,0,0,no,no,,6,5993,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=8,1494,3,12,0,6,0,no,no,,6,5995,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=7,1493,5,10,1,7,0,no,no,,6,5995,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=9,1491,7,15,2,5,0,no,no,,6,5995,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=12,1499,2,36,0,0,14,no,no,,6,5995,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=11,14,1,1,0,0,0,no,no,,6,5995,bounded_valid
cex_d6bf2daf3a3a5645a50aedf9,doc_23e0118fa7ae86e6ad80a2b1,ttd_9dda7d5ecea592906a1ac042,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_c8c9bee4a7daa666b5b3d709.pdf#page=13,4,0,1,0,0,0,no,no,,6,5995,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=2,1496,2,13,1,1,3,no,no,,6,5991,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=1,171,0,5,0,0,0,no,no,,6,5991,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=3,1480,1,22,0,7,0,no,no,,6,5991,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=4,1498,0,5,0,3,2,no,no,,6,5991,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=5,1346,4,16,4,3,0,no,no,,6,5991,bounded_valid
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=7,0,0,0,0,0,0,no,no,,6,5991,bounded_valid
cex_5d8d114628b79fef7c4ea3d1,doc_cbdba91222a1dbccbdbf8a6f,ttd_b7f355980039cd9a055fdab7,1,fallback_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_9fcd25402cf5175b2b06dda6.pdf#page=1,1480,0,36,0,7,0,no,no,,1,1480,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=2,1023,1,69,0,1,4,yes,no,,6,5988,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=1,165,0,5,0,0,0,no,no,,6,5988,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=3,1252,1,77,0,1,22,no,no,,6,5988,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=11,1469,8,14,1,2,3,no,no,,6,5988,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=10,1497,0,17,0,6,4,no,no,,6,5988,bounded_valid
cex_ac9879a35bff3da8ffd86929,doc_1316ac3c3b504d4add3cbdfe,ttd_88095824eb57a220677dc108,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf#page=12,582,3,9,0,0,1,no,no,,6,5988,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=6,1446,0,7,0,8,1,no,no,,6,5999,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=5,443,1,2,0,0,0,no,no,,6,5999,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=7,1454,5,10,0,2,0,no,no,,6,5999,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,17,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=17,1487,4,13,1,0,4,no,no,,6,5999,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=16,1158,15,6,0,1,9,no,no,,6,5999,bounded_valid
cex_6c3fc439a88c8fde7c7e8196,doc_f36dd41e94b9179f43ebb659,ttd_290c2539920ba601cbcb3288,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0185_sr_064dbd6fc3ae02129a2b5528.pdf#page=18,11,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=9,1450,1,8,0,9,3,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_0d60df65e786da8eb119/page_0009.jpg,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=8,1456,2,11,0,2,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_0d60df65e786da8eb119/page_0008.jpg,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=10,1494,2,6,0,5,1,no,no,,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,18,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=18,1473,5,14,1,0,0,no,no,,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=17,126,1,2,0,0,0,no,no,,6,5999,bounded_valid
cex_2fe3578629f55a22186b5d8a,doc_480ec9d3985abc9e32918ff8,ttd_cffb438c51e9f28d0eab5ccc,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf#page=19,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=2,1125,3,32,0,1,10,yes,no,,6,5997,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=1,128,0,6,0,0,0,no,no,,6,5997,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=3,1163,10,53,0,2,7,yes,no,,6,5997,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=11,1495,0,9,0,8,4,no,no,,6,5997,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=10,1498,3,19,1,3,0,no,no,,6,5997,bounded_valid
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=12,588,0,9,0,8,0,no,no,,6,5997,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=2,885,5,35,1,1,7,yes,no,,6,5994,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=1,131,0,5,0,1,0,no,no,,6,5994,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=3,1474,1,8,0,5,0,no,no,,6,5994,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=8,1446,9,24,1,0,1,no,no,,6,5994,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=7,1492,6,10,0,2,1,no,no,,6,5994,bounded_valid
cex_3cf28d2a2096304119847ad5,doc_27cef2a0fc1d7c22ff1cc9df,ttd_f4d5b16b2ebf2dd081f8e08d,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0021_sr_ad1f6ff3b5032248962906d0.pdf#page=9,566,5,3,0,2,0,no,no,,6,5994,bounded_valid
cex_45ce7c09830ab3d87afbb6d4,doc_8c580153bf721c2a96a005b5,ttd_dc31d96f0b3e0207a92eaa79,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf#page=1,858,11,12,2,3,1,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_2cae4ecde3f56437cd6a/page_0001.jpg,2,858,bounded_valid
cex_45ce7c09830ab3d87afbb6d4,doc_8c580153bf721c2a96a005b5,ttd_dc31d96f0b3e0207a92eaa79,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf#page=2,0,0,0,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_2cae4ecde3f56437cd6a/page_0002.jpg,2,858,bounded_valid
cex_a391efc040235ad6112c9602,doc_fb6d045a9936bbf19d25c8af,ttd_75121b0620b34ee50365906a,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0499_sr_8123dd75cede50505ae0d604.pdf#page=1,884,10,13,0,3,1,no,no,,4,5380,bounded_valid
cex_a391efc040235ad6112c9602,doc_fb6d045a9936bbf19d25c8af,ttd_75121b0620b34ee50365906a,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0499_sr_8123dd75cede50505ae0d604.pdf#page=2,1498,12,74,0,0,13,no,no,,4,5380,bounded_valid
