adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-acc6ff3ff2e96ae5dac04449,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-bac57f413f221af057d43d4c,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-424ec3b3048a5b1596b8796d,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,1407839,1407838,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a803c62bb0355924e4aae69a,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-2b8bf2e92d12ca0b799521db,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-97e01d2fb851c9518c451f81,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,1956670,1956669,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e61b1ed7c0f5c023bb236303,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c3de9d6c702232d6e825f51f,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-435486669d53b2077733de68,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,3086825,3086824,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b843cea89eb0dd261747ac15,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-aabfea8d6cce3b1f3dabccce,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-85605a20e2c8b3e624c2999f,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,3986743,3986742,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cd2af6c3f06abc9c346cf896,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4e8cd759a212f06ec4652f6e,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-26b6a0280632a78b5d7378e8,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,4298743,4298742,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-eeb84091f2cefce6c0b9c9fd,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1fac1b04dbc26bfd81529143,MECH-08,cog_2025_172617,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-8b5fd843cafc6def38012682,unclear,878ab6a49fd6e92c048a9265a2507614aaf02deb03bbdd12c9631bb3b9324141,5062,5058,2025,3,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ef7ddb49dec5e71b4f84803e,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-12762801429aa58b756aeb59,,cog_2025_225684,not_applicable,2023,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-180c9f8416179c0301a6d317,unclear,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,506732,506724,01/01/20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f4c318354bdeda3be5a3e70b,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1a3925e42b02acf40786ecc7,,cog_2025_204767,not_applicable,undated,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-e6ae1d8fc254cf5b17590b7d,unclear,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,677077,677070,"9,578.9",188,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c0bf1a44ec86be083301aa8a,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-293aa7fbe60059f574a593fd,,cog_2025_167130,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-4732d73068cc55ea0c0cc3e6,unclear,d75d95151d9f7f842ccdda58c62a5625b7096c7f8bba163190deea4aa13a7c7c,64987,64980,"381,658",36,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a7435a6100fc8db853932294,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cbe277be9eaba96ca7ce665b,,cog_2025_190477,not_applicable,2021,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-85af560848daf9c6aa0c7093,unclear,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,47074,47073,7,29,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-320fed689ef2d5a3a2e6175f,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-3db094fd6873e747603537f3,MECH-08,cog_2025_131458,not_applicable,2023,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-2a63c23cf4b0d9cbd1555ecf,unclear,769895824214181d3d959b915e26dd039864889185b5876755fc51f3396e9078,353773,353770,385,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-852b7480b6833325bc41da61,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-2299807ac14558bf689d340d,MECH-08,cog_2025_205646,not_applicable,undated-source-B4X2500LIVE-20260729-000921,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-219b7f322d2a2e7313cd3a5b,unclear,1b1cc96cff249e262005333f2e75caa4b5fc2b653f888ae45d729d48207a2db3,,,Ordinance 1542 - Amending The Code of the City of Colby for Electric Rates,,167,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f6b7410fc40f28618a98f4c7,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-7ba8dc828d10c03cf27d5d11,,cog_2025_167304,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-3ab29838a0e5e95b6bfedef4,unclear,9dd1b206d356dd64442ace8d517b7d7fe5db660744f3d1c56df4457cf5b0a0e1,106910,106901,"8,600,000",34,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-132b240879b210afaabf48f4,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6ad9aca67e2004584a139cc2,,cog_2025_207659,not_applicable,2020,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-c0a846741ec6a8592ea6924f,unclear,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,,CODESIGNATE PORTION OF SW 8 ST. AS CESAR CALAS P.E. MEM HWY,,11176,html_table_3,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-07a0d4a68ec51248690aa2f9,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1138e88d4a30fefb8fd01416,,cog_2025_134638,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-3c00554bc1af8cc2ec04f492,unclear,ff8399584638ca0043ce487452e09631ab304c1f459842df93ef757ccf36341c,158826,158823,408,68,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-68d801f3493452ff15cfc8d8,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-79059aacbd788025472c108d,MECH-08,cog_2025_172407,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-c21bdda05f5c7b7b68f2330c,unclear,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,26854,26852,25,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a99cc3e9cb4247735f3e4bad,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f8259de094491368a417f725,MECH-08,cog_2025_172407,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-10b19348dcda7be678197b03,unclear,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,176678,176676,21,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-35ff85aa3d83a46be0346426,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d93b99f8ddd101e2374033cc,,cog_2025_137163,not_applicable,2015,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-cccefd3a8e2ffbe514af42d9,unclear,704038d39ae3a8052861f825af91d61eeec036f4cb73728d00200ee0119b7e30,159746,159735,"May 7, 1977",113,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cd0fd7e9ed7fea3379a5f506,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c503698d43a83b274413da47,MECH-08,cog_2025_225689,not_applicable,2023,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-729ff78b55105a59c3400123,unclear,0d57a9bb55d9351334ee9dd01dac1018a6ad15696ceb3db0ff4a04cfb3ad9eda,16502,16500,25,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-78980473390f14cddda3a94b,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-32ac69200b9d5d5292ae6511,,cog_2025_167031,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-2739bc96ef050cb2639a3d2e,unclear,db45b833a2d89b6e8296390b48110486550856f0fb8399b9ccebfa589f9c9e3a,93864,93861,$15,66,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-03f80e3b046473fee9e9d77a,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-30dbd1929e1103586e1650d8,MECH-08,cog_2025_161571,not_applicable,undated-source-B4X2500LIVE-20260729-001772,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-23836753da37d7938a5c3a30,unclear,d8520910a96a8f2f98da10dd0b25eff12931a4c4f412d6681af66d0fa91e1e5f,40432,40428,2890,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ca6f5eaf6a2b0477f5cd095f,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9fd9fc5badcc7a34a8eb6a07,MECH-08,cog_2025_202223,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-342fe6abbe5cbf79b42b02d7,unclear,00b161f8335d5cc76b68a2aeb26026533365d3324088d462f6002844f5e93014,1497426,1497421,-2017,660,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cdbffc1c95e7084cd08b7501,event_linked_claim_pending,not_applicable,,not_applicable,fire,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ada4027876b6fad0d616b1e6,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-2bd56b215337d31e278c987e,fire,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,420548,420541,100.00%,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a67981abdde2b9b864e98d98,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0f61f31734000aa9c338b59f,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-d3ec1e91cdac8bae501fb9ea,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"CandidatePartyTotal
Stephanie Kiser  68100.00%Total Votes 68   Total",,123,html_table_147,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d104553a73a7cdd80bbe80f6,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6065037f6c86efea9d2431c9,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-aab3df3ad4bf427b086f0747,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,Precincts Reported: 2 of 2 (100.00%),,10,html_table_725,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-16c51243c847092211fadfe6,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-8d5f885cad6e276cc95e5c53,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-da847e85a1d095aab97804d8,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"Township Fiscal Officer for PLAIN TWP, Wood County (Vote for 1)",,73,html_table_1531,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-fb51b4f887b6dd1cdf5244b3,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d8a1263feafa5304ec8c8472,MECH-08,cog_2025_204935,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-fe1fda0ea649814a30099835,unclear,5d1821163bfb1ad80559d8a20d97ca793d626d74e9bdecf655bbe7955f1eb445,14206,14201,-2005,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d7c50111aba7f8273ea31f87,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a5bfd61d2cc2249aecc9325f,,cog_2025_100699,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-a311b82ea79004de952516bd,unclear,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,188033,188032,7,111,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-264c73a9da2893f0b6e481d7,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d2d072f328cc2365986c4b5d,MECH-08,cog_2025_170709,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-57f3c0177c86ae17d221f958,unclear,0f4f3f853d4e223e465dca7e72f63cd52a80db3601d55e385c3a20f9f0236940,945795,945791,2014,292,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-845936e0dfa185bcd2c2256f,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e2fc1e69da8482a5ada41a47,MECH-08,cog_2025_186969,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-ba652aa039814290549f054c,unclear,3bb6c54eb19e4c5c8f5f8f35aceefb982ab061731b226fdae171ceca8ba10768,55901,55897,1977,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d201cb75b54d4b0e418b0e7a,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-7d3c6d92492e751b0fe033d4,MECH-08,cog_2025_211815,not_applicable,2019,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-bfa5da2df99361cfe82ce16e,unclear,1aa750a72c34738cda2041511536aa3f180874450af4f4ff27ea446ff118250c,102812,102808,-280,57,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e1dc122e66325f9d0b816762,event_linked_claim_pending,not_applicable,source_local_incompatible_literal_values,genuine_unresolved_value_conflict,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-dddff6294c65e27c7c28ea62,,cog_2025_164488,not_applicable,2023,pending_reconciliation,conflicting_value_or_identity|lifecycle_sequence_relevance,conflict adjudication,EXTRECON-05d263c555b2ab1a25076585,unclear,db70d2e9b59040247f7b5af45708f68cfd8265e1099b56b05b2953b1c16905f2,,,Mowing Assessment,,95,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4ecec41a93f8a35dec046bd8,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b66516f22c003a073942b556,,cog_2025_202162,not_applicable,2020,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-683f34981c9538ec909cf8f5,unclear,054df0a520dc6a915b09abb33ea1f7e1d27d0e8362ed4b8f5161c28f012ca8d8,647852,647850,18,171,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-133659f3c3fa533bb678c6ef,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-82a0800c90351440e7e61792,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-dbc6ac2389fe30410771b9cc,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,2480202,2480201,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7cca5babf27d1bbb9256f7f9,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-725d8ef0875943525d8f9337,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-c56ea9a95e06be0c345d7141,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,4430600,4430599,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f21793fdacdb560c4d8f329e,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f50865f059fac2f09a3e4380,,cog_2025_208439,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-d8cc1ae444cd22eaabd30787,unclear,311d9fed7ec6f77ac137a2d22be9175cc73d3f503893c51e7911af13992577ed,496131,496126,"1,979",335,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-3876d11273607ad82bb76298,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cca596f6a575b83c17458e7b,,cog_2025_209858,not_applicable,2014,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-3b4d1518b1aad0ad6883c706,unclear,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,1119344,1119342,"2,",134,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
