adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-8c35118509b8b5c3f01397c3,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4e63e35c744b8776c8219574,,cog_2025_167149,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-4946c2d035c80813812f9ee8,unclear,03a8e56268ed552942887806a6be4549201f41e03084daf167e9cf78f5377f59,31730,31726,2024,16,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-74ff705ee659629382482e9e,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b3ec9a6deae47f993da20be7,,cog_2025_170754,contextual_value,2023,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-148f9401ff45f3aa0f054ef0,side_independent,cc07b72c9ba9f37672dbc8889b0ea45ac6f4d529c8f6ff0ef03676b7f2b091a4,,,Otsego,,1451,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0b7a99d208427dedceb45995,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5b1fb9bdf4ea9179499bf867,,cog_2025_225676,contextual_value,2021,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-dba9cf0c0783c27a69a039f5,side_independent,2dbafdff60c46eb8f4aa1043c7968595a4a67309d96c9ac5a1ff555409bdfb9f,113277,113275,26,73,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ce537dcc8c808ea8aba2e076,event_linked_claim_pending,unclear,,not_applicable,police,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cf7e77d53eea4fd5c17a8190,,cog_2025_212039,unclear,2019,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7fa0c7dd62b197a7d308dfdf,police,6b0bc06d55ff4509bf6d3c453403e44cf5c049fe18782346f67b48e078ef2213,,,"Barstow, City of",,42,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f60b57494e4250cd1f2a01b5,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f80b1966eb9e9c4cf71abb0d,,cog_2025_207834,contextual_value,2017,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-a445a70ea940e53eaccda1e4,side_independent,b08fd742367dfb15e1da85be4d2d5ee163bc33b78ff3a2474c4ae0d2c612f25c,350508,350499,"2,459,616",170,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6ee65b3a5f4998a2a002a2d4,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9c68d5da7a557c481ec738d3,,cog_2025_225518,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b47ba3e4f5773b153a4aaa2e,unclear,0876f0adcee8cd01d00c289a3bec75cd91a1a35e1c20787c2e610b3dc0fab7f8,,,[3].spatialCoverage.additionalProperty[18].value,,150,embedded_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cfaf58956f607d98d15c4ed7,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-35a6c47806c78ad1d3ee1a26,,cog_2025_176226,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b1e93390320ede994f93ac99,unclear,bf21e11c7ef8e1ff4fe0234bcdfcdab1ae3256bd37f8dfe7246c7401802365a1,12099,12096,403,4,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-703814fb2e65efd55ea84d2b,event_linked_claim_pending,unclear,,not_applicable,fire,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-70783d53c0e4e895fa95d603,,cog_2025_189922,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-3a85ecd0b8c2bb109687b067,fire,0f1b369a785d466bfec4542b902c98941dd8ee830cca60ccf23a1429f4a27f28,78886,78880,"19,479",10,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-06733954d2a1d00b420ce01d,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-24e1ac6a7016de3465e9e641,,cog_2025_189922,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-bd5f9627fc4158ba85a44261,unclear,0f1b369a785d466bfec4542b902c98941dd8ee830cca60ccf23a1429f4a27f28,88310,88304,"45,990",11,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7f65cc11cd79786d5300f1bc,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a719959838ae6371b1095b55,,cog_2025_172800,unclear,2015,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-4a7ea4dc470712052493f020,unclear,71ed3b986c45b450db5ab723b3975c327ee2c802d58c2e42b5e2f8cf98fcef22,208273,208271,48,105,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-eb72860a6912e5ff4464d53b,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4b4f7442c6325ae9da3ff003,,cog_2025_190544,contextual_value,2026,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d0b303351c12fdc6495b4a61,side_independent,65894b7258ed13a2acfd42ce1ece4b24003bbec3b2e616eb399b92bde9de00ee,,,1.0056,,589,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ddc8c9cfecad6be7527f2bd7,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5d07180592993323d266e572,,cog_2025_125196,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7d56ad5a3487288b28d7cc75,unclear,cdbe613676a217026f3fdc3cc5ddf450c605fb832bea14d87cdf72d3695f7b65,812362,812358,0.90,430,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-54efb3a2bf20d760b8b3c1c2,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-928def0f6232a421bb58f878,,cog_2025_124252,unclear,undated-source-B4X2500LIVE-20260729-004275,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-fa8b2390f01c968b45b0a418,police,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Justice Budget Subcommittee",,1214,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f6da9241f032004096cb6358,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b1cbb0e4efa75f6cd921a876,,cog_2025_124252,unclear,undated-source-B4X2500LIVE-20260729-004275,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-3f6584a9adc01e4e7831dd14,unclear,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Agriculture & Natural Resources Budget Subcommittee",,1989,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4dda3e0e5dbde501cc2e7cb7,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-145ef2aa227c2249704a3c3b,,cog_2025_128552,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e863a5ae537424e8e975c686,unclear,2f7c8611e67fb484543b9532cf316572776288a4bfa3f814426a0ace69bf7fb9,108912,108911,5,63,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-86023da5218c915fca8180dd,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6256c3a22fd53b66fc929ed3,,cog_2025_207659,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-cd5122ad2e2c8c3b95922c4e,unclear,1ec25f6cd2a7a846fefa4b8ce641ec6dfd9d59f89c311638b674a0fb3e65d8aa,211681,211676,"1,298",98,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5fb1a0e244ffa3b046af7a17,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-05297aa164579bb1e97b4d0b,,cog_2025_174756,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-19e674c31f5159988e3d08b3,unclear,e1541ea02ff8f87884c4f59dcfd97230231e7a64a28dee9607ae753802bf17d4,94670,94665,$0.00,29,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-055aaa6fed3cdf69165feb31,event_linked_claim_pending,base_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b36908990b882c1dac1162ed,,cog_2025_175985,hourly_rate,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-4631a7c734e5949b32d60f65,unclear,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,44419,44414,-2027,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-32635ec6ca274d168e25f380,event_linked_claim_pending,base_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-3c641af929e11e9e9232717a,,cog_2025_175985,hourly_rate,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e61a8b2dd76be1775964dfbe,unclear,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,,,"$256,914.68",,18,html_table_25,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a4a3d95edf78cad905e8fdf4,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-43565cfcd6208228482bfab2,,cog_2025_172800,unclear,2020,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-f6a90a69a5c8438c1d88ae10,unclear,d13b128da123a3d049857739b3a530820d73b48e617247585639fed597c3c3b6,228971,228967,22.1,88,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c912d0e0d175fa49e350144f,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-eb9753f2b5a5f33118651b71,,cog_2025_113680,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-bd007ae027ac3b5f6ad755a9,unclear,a50f8a4ba4bbb36bec57941f63bd8d120466d6a7f518aa107db020b4b572ab72,,,Holiday Pay,,16,html_table_2,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0f304c110b482519a09ccc01,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cebdaec1b9d576fd566bfab2,,cog_2025_131705,contextual_value,2025,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-01b98dda11853807f9c4195d,side_independent,61d7761a46253b8709e81c50af43a2571e5bbc66fe8436d116b00a9eabbf834b,1492,1479,"April 1, 2020",,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0bc69f4e0f68a25118a69011,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d8397e16327a9cf76c3e2d8e,,cog_2025_160809,contextual_value,undated-source-B4X2500LIVE-20260729-009821,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b1141980dbf0c42e36496805,side_independent,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1943074,1943069,100.0,302,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c6825d4658f268f7ff3c96de,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-7a43d81cbac4e7fbea015d1d,,cog_2025_160809,contextual_value,undated-source-B4X2500LIVE-20260729-009821,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-a00ef4baf688bec12dcfdc3e,side_independent,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2834344,2834343,0,440,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-8d806d167a0889403350e351,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a6bf0c3f0a7bbdfa44c92b30,,cog_2025_207813,unclear,2017,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-9f76a6bbdf65953f9dc1ac48,unclear,f022da2de80ea9052366081d83f159ca72133ad2ba8acfb6d3cffb532920a0b3,79708,79703,106.0,22,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-3a39aa72cbc5c41e79bc7838,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-143e2b48b39fcbf49d61d80d,,cog_2025_190414,contextual_value,2020,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-61201187368da80a58eeb0dd,side_independent,b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,25387439,25387410,All Items (United States city,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-eff3e63980e575f0ed653315,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-baedcdf2ada70058202b26a8,,cog_2025_131705,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-de42452fedb79c50a6c42600,police,c9403208a3684aabf277584705f22bff45c8b9b41ff1ff7b4d25a025d5e14f96,1042907,1042906,1,258,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9b7aceb1f8d72d3ee348086c,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-2909cf79ad8f03d6e4f3f7a7,,cog_2025_193311,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-35b4cc72cb64eff7b1721888,unclear,5d5192a516a4d22f80d83d4bab8b4bffba6474c988e350a58944e224b7f2005e,292142,292137,"1939,",128,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-115080693a73983d2e11a9b1,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6c1f57a8ed2aab3c9c5bdb96,,cog_2025_191195,unclear,2022,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-c1ba7d872439b0031ddad271,unclear,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,981321,981316,16.20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2c9621a436980a98bd81d6e4,event_linked_claim_pending,unclear,,not_applicable,fire,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-4e0b4b3c1aebf389e201abbd,,cog_2025_170489,unclear,undated,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d62b7f37a4ede06e23fbf79d,fire,4d0d19c0c47264e8913622632db0472c8ace6a7af7d24fd2adede6cd18bbaef6,5318460,5318453,"$20,000",,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f60707723f63a6e18509a979,event_linked_claim_pending,unclear,,not_applicable,administration,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a8cf01c820be0308df7b3aec,,cog_2025_164297,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-0fe4a9eb96eb858891207a21,non_safety,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Budget Unit Brief,,3907,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cab0598577e2475176d1a589,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cbcf00c128ea657539b207b0,,cog_2025_164297,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b5f701243ac1f05fa5161a91,unclear,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Budget Unit Brief,,4292,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e0855d8e2290cc7dda2bf4a4,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5d67b736362dbcb9198d686a,,cog_2025_164297,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-6094710d224af54625f7d19f,unclear,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Inmate Tort Claims Fund,,5515,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-0cb609a2c59a0858b93b2950,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-7ddca372f42b381f0c2b3220,,cog_2025_194555,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-936d0823f95ab915d45e6100,unclear,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,,Address:,,3,html_table_9824,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-25aaf3e12826b249282848e9,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e13faa9c943a9086f73ac338,,cog_2025_130829,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-85724a4c816afc3874184bb9,unclear,5ce05cace3c363f5bf9796fc057f6b39845b1e3443caafd0222b868d65b97831,302460,302458,27,202,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ec3e695eeb5ebd62279148a4,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-3b582c932139e9879e4a98aa,,cog_2025_194874,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-eb573f22230f6b3975e4cd84,unclear,ad5a70ca2253a90ec62d0ccc0a3fdfa591e34e6290253318d4dd0f2a6822e7b4,1299426,1299418,07/07/20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-91474e84c3da91622356d572,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-258531c531ea10d6ad05c260,,cog_2025_194874,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b5fbd0697731f97cb3c2e04a,unclear,ad5a70ca2253a90ec62d0ccc0a3fdfa591e34e6290253318d4dd0f2a6822e7b4,1849709,1849707,19,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6c8dfae11cbd214cf506c01f,event_linked_claim_pending,unclear,,not_applicable,police,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d556e37360dd25e1202e88d5,,cog_2025_194874,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-28c4fd7037f5ed55971fb2b9,police,ad5a70ca2253a90ec62d0ccc0a3fdfa591e34e6290253318d4dd0f2a6822e7b4,3006509,3006501,10/10/20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
