candidate_id,lane_id,scout_target_id,municipality,state,prior_seen_status,duplicate_risk,review_duplicate_status,candidate_quality_label,verification_priority_tier,verification_status,review_note
TS4L-911385c4c24131d1a5a7,lane_1,TS4-1-fe8a77939646e0a2,Newton,MA,known_safety_row_counterpart_target_not_satisfied,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6861c8b82ebc237a332f,lane_4,TS4-4-a81c22764926d3b9,Millbrook,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-bb17dc47cf1abc749a63,lane_4,TS4-4-a81c22764926d3b9,Millbrook,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c6011266e0dee07a9222,lane_4,TS4-4-1f5f8b9b524c4809,Tifton,GA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4802e54c7a5ea047ca32,lane_4,TS4-4-1f5f8b9b524c4809,Tifton,GA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b7043fa5aae241934955,lane_4,TS4-4-1f5f8b9b524c4809,Tifton,GA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-853319c1d9d56aebc5df,lane_4,TS4-4-0a22ae125cd1bcfa,St. Matthews,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-afdcaf0148979455e07e,lane_4,TS4-4-0a22ae125cd1bcfa,St. Matthews,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1d8b1ba7086b3dd84085,lane_4,TS4-4-0a22ae125cd1bcfa,St. Matthews,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-afa142bc630ab395f9bf,lane_4,TS4-4-cfe7b1989aa2da6c,Stafford,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4a449d1ba077cec7cf97,lane_4,TS4-4-cfe7b1989aa2da6c,Stafford,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-372b11e4911323b6d342,lane_4,TS4-4-cfe7b1989aa2da6c,Stafford,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d03bc54435f2dc906a4b,lane_4,TS4-4-9365d98d5daf0991,Taylor,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c896ae9e4b2d518d5b1f,lane_4,TS4-4-9365d98d5daf0991,Taylor,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f7d1692b64f015eca144,lane_4,TS4-4-9365d98d5daf0991,Taylor,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2cdcb38c1602d5856c2a,lane_4,TS4-4-928148e8aeb65181,West Lampeter,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b3be3e70bc46089dda51,lane_4,TS4-4-928148e8aeb65181,West Lampeter,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0e7c1b2284c7b631c72b,lane_4,TS4-4-928148e8aeb65181,West Lampeter,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d0d6b81a1c06879c2352,lane_4,TS4-4-3d648bd34686383a,New Castle,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e3b31539ac05a528f5a5,lane_4,TS4-4-3d648bd34686383a,New Castle,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-737a7909f91c35282e78,lane_4,TS4-4-3d648bd34686383a,New Castle,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5772d5fd7ff50f1838c4,lane_4,TS4-4-13679934a600c13e,Hinsdale,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8068614e28c20190e214,lane_4,TS4-4-13679934a600c13e,Hinsdale,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-06cbdedaee3a08c76093,lane_4,TS4-4-13679934a600c13e,Hinsdale,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6f0bee481f87f2bd1717,lane_4,TS4-4-9e6c81f7cfb09e6b,Manvel,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8bc99d5fdc9fdc165705,lane_4,TS4-4-9e6c81f7cfb09e6b,Manvel,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4540d61224d6dc3e31e3,lane_4,TS4-4-9e6c81f7cfb09e6b,Manvel,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1d1cc437eefd25898172,lane_4,TS4-4-521d63e245b444f4,Lebanon,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8a48a230a08b6eb5ceaf,lane_4,TS4-4-dd2a0cd8a47907f4,Cañon City,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-dfb13a9ee75f223318ef,lane_4,TS4-4-dd2a0cd8a47907f4,Cañon City,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-46e4e96c62074175d967,lane_4,TS4-4-dd2a0cd8a47907f4,Cañon City,CO,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-79ba1e5de01d67081907,lane_4,TS4-4-37b6134555507948,Upper Gwynedd,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1e19153d3cf135e3aae5,lane_4,TS4-4-37b6134555507948,Upper Gwynedd,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0bc09bc0311158d86164,lane_4,TS4-4-37b6134555507948,Upper Gwynedd,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-716235bb0d41ff8aecfa,lane_4,TS4-4-d9983b49591483a4,Stallings,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b71fab3406c29d2be18e,lane_4,TS4-4-d9983b49591483a4,Stallings,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f29b0add165ec6b6f02d,lane_4,TS4-4-d9983b49591483a4,Stallings,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-267ef8d8c6bd6d06c3d2,lane_4,TS4-4-3a7eff477fe17100,Muscle Shoals,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4ed2f30df4f2bd19af27,lane_4,TS4-4-3a7eff477fe17100,Muscle Shoals,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-52506ce48422ac094c09,lane_4,TS4-4-badd4fb2f8d101a6,Bainbridge,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3c392443be8b612cee0f,lane_4,TS4-4-badd4fb2f8d101a6,Bainbridge,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-806154aed51e2cfe658c,lane_4,TS4-4-badd4fb2f8d101a6,Bainbridge,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-dc450ccd26dc392c0d0d,lane_4,TS4-4-e55f7c2294ddf071,Fillmore,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0e82216c1f1cb70cc88d,lane_4,TS4-4-e55f7c2294ddf071,Fillmore,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-42f9060fb97ba35779fb,lane_4,TS4-4-e55f7c2294ddf071,Fillmore,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a3fc6cf1c90623b9edf2,lane_4,TS4-4-3478828f237c9527,West Hempfield,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eb17bcda64625a223b8a,lane_4,TS4-4-3478828f237c9527,West Hempfield,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f9a2da5d30fd1fd97a88,lane_4,TS4-4-3478828f237c9527,West Hempfield,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-cb7954edd91e8edca6df,lane_4,TS4-4-646a95d67358959b,Dixon,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-65ab4dda5d0e39913f1c,lane_4,TS4-4-646a95d67358959b,Dixon,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-934abb38c776b3aafa1e,lane_4,TS4-4-646a95d67358959b,Dixon,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c8fdd97976713e097694,lane_4,TS4-4-ec0226d2e3127aa4,Denville,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-62161fe08f7448c249a5,lane_4,TS4-4-ec0226d2e3127aa4,Denville,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f583992abe3c37ce6c40,lane_4,TS4-4-ec0226d2e3127aa4,Denville,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8e26444543eb1b927906,lane_4,TS4-4-00e94aef915ac6e2,Fenton charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3dc3fd00047440210f7f,lane_4,TS4-4-00e94aef915ac6e2,Fenton charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5c138f85c0930d9a313b,lane_4,TS4-4-00e94aef915ac6e2,Fenton charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8b7f2a826711bb5f320b,lane_4,TS4-4-fa56877e6062e2fc,Lemon,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a7db71c9b3954d20ff26,lane_4,TS4-4-fa56877e6062e2fc,Lemon,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d78859a644b41e3d1fc1,lane_4,TS4-4-fa56877e6062e2fc,Lemon,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-231969f01c0cc3e8a345,lane_4,TS4-4-b767c54747579660,Cahokia Heights,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f28c69328ee3c6dacba7,lane_4,TS4-4-b767c54747579660,Cahokia Heights,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0a57a9faada6ad7aacd6,lane_4,TS4-4-b767c54747579660,Cahokia Heights,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eb54dd4d505f92136f64,lane_4,TS4-4-f0a58c908bfd9e4e,Addison,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8f04a38dba9ae2d0e3c4,lane_4,TS4-4-f0a58c908bfd9e4e,Addison,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-70c533a0e9abd443f837,lane_4,TS4-4-f0a58c908bfd9e4e,Addison,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-534e7cbfe864a4774cd0,lane_4,TS4-4-9e0b2eb5d56b56da,Barrington,RI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-aff2b1aee7b7356b0139,lane_4,TS4-4-9e0b2eb5d56b56da,Barrington,RI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0ab1340f9594cb202ac4,lane_4,TS4-4-9e0b2eb5d56b56da,Barrington,RI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-386393af0739562db150,lane_4,TS4-4-a989a995e7283401,Wyckoff,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-43827418bb5dae7ab3d5,lane_4,TS4-4-a989a995e7283401,Wyckoff,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-55bb6ecfd5956ee5155a,lane_4,TS4-4-a989a995e7283401,Wyckoff,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6d35515dc0681723e34e,lane_4,TS4-4-a3fba6a5396973e9,Campton,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8c7dbe9f840403202e75,lane_4,TS4-4-a3fba6a5396973e9,Campton,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d7a3cb7e9532558ea28b,lane_4,TS4-4-a3fba6a5396973e9,Campton,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b8f856c5778f7ca9b831,lane_4,TS4-4-aaa7585786d0f288,Greenville,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f774a5c5f7d339be7d28,lane_4,TS4-4-aaa7585786d0f288,Greenville,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0b6d46ac72982d418013,lane_4,TS4-4-aaa7585786d0f288,Greenville,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-859593786af00c69d885,lane_4,TS4-4-b606b6c9a0d4aa72,Bellaire,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-53cb55b2ec502323e8ee,lane_4,TS4-4-b606b6c9a0d4aa72,Bellaire,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ae4f7204aca58d500cb3,lane_4,TS4-4-b606b6c9a0d4aa72,Bellaire,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f8b89ed356d7c17edbe7,lane_4,TS4-4-dd6cd58b4de19de5,Scott,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_high,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-01c9681542873225683e,lane_4,TS4-4-dd6cd58b4de19de5,Scott,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-550c1c213218b80022f7,lane_4,TS4-4-dd6cd58b4de19de5,Scott,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ba4fa3048c1763c0ab59,lane_4,TS4-4-d42a4552dd793002,Laguna Woods,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ab9979af8f357920b379,lane_4,TS4-4-d42a4552dd793002,Laguna Woods,CA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-920f92c843ed54bb709f,lane_4,TS4-4-4d90f93faac777d3,Ellington,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2ee0f9475a0dd69cf777,lane_4,TS4-4-4d90f93faac777d3,Ellington,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d75ce128be4db7680d8d,lane_4,TS4-4-4d90f93faac777d3,Ellington,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-63aebc7645321318328b,lane_4,TS4-4-83a162cc86c63b67,Fort Thomas,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c824c0373224df77a758,lane_4,TS4-4-83a162cc86c63b67,Fort Thomas,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a47516b38d9178a7ec1e,lane_4,TS4-4-83a162cc86c63b67,Fort Thomas,KY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f58bb81834f5187040a5,lane_4,TS4-4-7d35ead904006800,Radford,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4969380fee06ebdda7db,lane_4,TS4-4-7d35ead904006800,Radford,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-791710c1820e783828dd,lane_4,TS4-4-7d35ead904006800,Radford,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ba30d810901dedf4fb0d,lane_4,TS4-4-180dae6230153727,Abington,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8236f58fc382f2f60bad,lane_4,TS4-4-180dae6230153727,Abington,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6dcd8bfabbfde26a9c4d,lane_4,TS4-4-180dae6230153727,Abington,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f0470eb0c1b71091e503,lane_4,TS4-4-803ad4eac2277f8f,Seymour,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0bcfd9154d0ad16cbb2b,lane_4,TS4-4-803ad4eac2277f8f,Seymour,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c8d305006d3855920c7f,lane_4,TS4-4-803ad4eac2277f8f,Seymour,CT,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-84112c8ca04322cbd869,lane_4,TS4-4-74239eae45ce3b34,Sterling,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-554027d7493b1e8454e7,lane_4,TS4-4-74239eae45ce3b34,Sterling,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-279a1806d88f996c257b,lane_4,TS4-4-74239eae45ce3b34,Sterling,IL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8ed21687183bd073592a,lane_4,TS4-4-22147451b01cf215,Albemarle,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ce67280c6750da3a47f9,lane_4,TS4-4-22147451b01cf215,Albemarle,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1829390e11ad3b55ada6,lane_4,TS4-4-22147451b01cf215,Albemarle,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
