implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-d0723ede716a1ef287fcb9b7,Nanty-Glo,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"motion: lytle, 2nd holby, to appoint jason gabor as crew leader effective january 1, 2022. nanty-glo, pennsylvania, council packet or minutes, 2022. unclear","[""WCM-991ab0dd3c9fab8b53430e0a""]"
IMPEVT-b771a052cd901bb23d50d95a,Nether Providence,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to january 1, 2019. nether providence, pennsylvania, memorandum of understanding, 2019. unclear","[""WCM-14d0afb9899464f8e2187c35""]"
IMPEVT-85969715c0cad45c80d2e840,Newville,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1 of each year. newville, pennsylvania, collective bargaining agreement, 2024. unclear","[""WCM-37db62abd5204b8534372dec"",""WCM-ebaef8f5963e3b6140c07e2f""]"
IMPEVT-75b32525b905fc32d1037757,Oakland,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whenever an agreement is reached, the collective bargaining unit will be retroactive to oakland, pennsylvania, council packet or minutes, period not explicit. unclear","[""WCM-87f7b6eac6bca8c7c1a2fd59""]"
IMPEVT-9193d8bef64433544f76d7cd,Oakland,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whenever an agreement is reached, the collective bargaining unit will be retroactive to oakland, pennsylvania, council packet or minutes, period not explicit. unclear","[""WCM-1cc27e4616decf1a69afdc0f""]"
IMPEVT-184489985bfcc60dcc19dfc5,Old Lycoming,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"motion to approve the charter agreement effective january 1, 2023. old lycoming, pennsylvania, council packet or minutes, 2023. unclear","[""WCM-9262b574a930a23ebd647115""]"
IMPEVT-641be3dc4ee6af806c80d1a8,Pitcairn,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the salaries and wages set forth in this ordinance shall become effective on january 1, 2025. pitcairn, pennsylvania, salary ordinance, 2025. unclear","[""WCM-1d97525994819fae40cae6f1""]"
IMPEVT-34346a48f582b8737e36007a,Shippingport,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retirement board and is effective march 1, 2003 as adopted by ordinance by the council of the shippingport, pennsylvania, wage schedule, 2023. unclear","[""WCM-08f4626351d11d25feee832e""]"
IMPEVT-3b94a13f67b74248d2e49c9e,Stewartstown,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"respectively, to be effective january 1, 2012 through december 31, 2014. stewartstown, pennsylvania, arbitration award, 2014. unclear","[""WCM-08c8ce15221c8c3942ceb5bb""]"
IMPEVT-c68021ddf7dce9cce22f0b9a,Stewartstown,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"collective bargaining agreement approved by “lame duck” council). stewartstown, pennsylvania, arbitration award, period not explicit. unclear","[""WCM-fb204bf37fee5e7fc21c09d2""]"
IMPEVT-1ed0c556ea5c42cddb57ea8e,Summit,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side," a two-dollar increase in the employes’ hourly rate of pay retroactive to january summit, pennsylvania, collective bargaining agreement, period not explicit. unclear","[""WCM-e706adaf303c11d26329cd1a""]"
IMPEVT-d1452acb30f787b633ce5136,Upper Gwynedd,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employee shall receive an increase to their base hourly wage of no less than ﬁve percent upper gwynedd, pennsylvania, wage schedule, period not explicit. unclear","[""WCM-3801f35ad73b82aa299ad96e""]"
IMPEVT-b213d1209bef93cd8b155092,Wayne,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all overtime must be authorized or otherwise approved by wayne, pennsylvania, civil-service or hr pay plan, 2024. unclear","[""WCM-603e8167b143ce14ac48a5d6"",""WCM-99022d7975117c0ee4627f89""]"
IMPEVT-10b0c97fef20784f4be18c5e,West Deer,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of pennsylvania, fixing the elected tax collector compensation effective january 2026. west deer, pennsylvania, memorandum of understanding, 2026. unclear","[""WCM-7690fb5f28178db39c1a1d1e""]"
IMPEVT-53483bf32b9e3cfab04ca55b,West Nottingham,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"miller moved to approve a 2% wage increase for hourly employees listed below, effective with west nottingham, pennsylvania, council packet or minutes, period not explicit. unclear","[""WCM-bb7dbd287380fd62968fd1fc""]"
IMPEVT-7faa1143516ab582db774130,Whitpain,PA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"317, effective january 1, whitpain, pennsylvania, wage schedule, 2022. unclear","[""WCM-eca11ed0290224ec50e153c3""]"
IMPEVT-38285a407f478578282f3bce,Cowpens,SC,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective february 16, 1998. cowpens, sc, other local government pay policy, period not explicit. unclear","[""WCM-c8d1e5b7825c4e11e30667d7""]"
IMPEVT-b288b014d154aba7d8c14d1e,Edisto Beach,SC,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 10, 2025 edisto beach, sc, personnel policy, 2025. unclear","[""WCM-a2449674a7dfed11625a8cc2"",""WCM-ceed3a57ad5206209cf9609a""]"
IMPEVT-b0fc4ff460261992465458d9,Day,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"grant deputy auditor sarah bremmon the request of 80% employment status, effective 12-28- day, sd, council packet or minutes, 2025. unclear","[""WCM-90550b691df01baae15b1c82"",""WCM-b390d3b31ad52d46a8acd66a""]"
IMPEVT-c7a2e8c9fbc1750f3c0214f7,Farmer,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of jennifer craig effective july 31, farmer, sd, council packet or minutes, 2025. unclear","[""WCM-597d088b30acf55e8b031e46"",""WCM-6adba37aa653c0e391521958""]"
IMPEVT-24d0a05485e456b3ca247f6c,Flandreau,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2026 flandreau, sd, council packet or minutes, 2026. unclear","[""WCM-b143acb947bcc34a5be2303a""]"
IMPEVT-171fbaf826457b6e5af00aa0,Herreid,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this personnel policy shall be effective december 1, 2015 and replaces previous personnel herreid, sd, personnel policy, 2015. unclear","[""WCM-1b3cb921044a89ccf19b998d""]"
IMPEVT-fdc84759a074e99f5e755604,Herreid,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this personnel policy manual shall be effective december 2, 2025 and herreid, sd, personnel policy, 2025. unclear","[""WCM-6ee1b3645a4219c41599a589""]"
IMPEVT-ec9913d032c6fd6582b0c9fb,Kennebec,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"04-2020 $6,689.44/year, city council approved unanimously unless distributions: $194,159.67. kennebec, sd, budget or pay plan, 2020. unclear","[""WCM-70cc8609e4a5dd11e5a3d740""]"
IMPEVT-3572f5e8aab81aa3d1779d8e,Kennebec,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"district iii planning & funds: road & bridge assigned: for vso effective january 1, 2020. kennebec, sd, budget or pay plan, 2020. unclear","[""WCM-346c11c2549fe3c04ddd02cb""]"
IMPEVT-50bb3102f1dc9ba5ff7c6d80,Kennebec,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this notice or their claims may be derrig, whose address is 401 effective september 16, 1981; kennebec, sd, budget or pay plan, 2021. unclear","[""WCM-09369e3e470fa876f491bd98"",""WCM-8ed0fdeba4ad0fb908de080b""]"
IMPEVT-b9ac10fb604ca31b141810da,Keystone,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"and whereas, full-time employees will receive a $40/month phone stipend. keystone, sd, other local government pay policy, 2024. unclear","[""WCM-348aa4484b12968a2c7baf85""]"
IMPEVT-6c7eb4d7b3c66e796dc0ba61,Kimball,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"and fees are set as follows for the year 2026, effective january 1, 2026. kimball, sd, council packet or minutes, 2026. unclear","[""WCM-5a6485a418b0afb40461431d"",""WCM-a46740f219426d0941d6cbce""]"
IMPEVT-75f52ff62b6cd555e7ecf287,Langford,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"declared for 2022, as determined in executive session in the december year-end session, effective january 2022: langford, sd, council packet or minutes, 2022. unclear","[""WCM-779cd2101828a7eac8131372""]"
IMPEVT-23c76644b44029019b938c81,Wentworth,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"discussion was held regarding an increase in utility rates effective january wentworth, sd, wage schedule, 2017. unclear","[""WCM-a7b21aa643089cff5f2841c6""]"
IMPEVT-e942a9d172ba2c35559484b3,Wentworth,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2018. wentworth, sd, wage schedule, 2018. unclear","[""WCM-46eb1e905ab1cdeaeb2cbeac""]"
IMPEVT-39726085371e6b543b13c22d,Wessington,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"2026 retroactive to january 1st, 2026. wessington, sd, council packet or minutes, 2026. unclear","[""WCM-36b4860337fe970ed87317da""]"
IMPEVT-96fcd5cac555bb5f016acafa,White Lake,SD,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"monthly special assessment of $19.00 effective january 1, 2014. white lake, sd, personnel policy, 2014. unclear","[""WCM-7093efea5a875e1fa056c63a""]"
IMPEVT-ec2db1f0cebbda36f61ecdea,Atwood,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"open for business, and said permit shall be retroactive to the date when the atwood, tn, civil-service or hr pay plan, period not explicit. unclear","[""WCM-ee7c61a87ce73bc988a7c9e4""]"
IMPEVT-e33f7ea2f75064cfd7cfa0b1,Bluff City,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of bluff city has adopted this drug and alcohol testing policy effective january bluff city, tn, wage schedule, period not explicit. unclear","[""WCM-2eadf0e672ff604b92ba0f4a""]"
IMPEVT-0c78272fbf825f98280757b3,Bruceton,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"open for business, and said permit shall be retroactive to the date when the bruceton, tn, other local government pay policy, period not explicit. unclear","[""WCM-4fb48472f4c13bacd400670d""]"
IMPEVT-bc29e0d233b11bafc161ce2f,Carthage,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of carthage has adopted this drug and alcohol testing policy effective january carthage, tn, wage schedule, period not explicit. unclear","[""WCM-d9349e4b4ff1353bd6102abf""]"
IMPEVT-70c74ff493f2beeccc2104ba,Charleston,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"office of the recorder is open for business, and the permit shall be retroactive to charleston, tn, wage schedule, period not explicit. unclear","[""WCM-5140b76ca47706f49aa3ba84""]"
IMPEVT-dfad6385ab2c2c3accc019d2,Crab Orchard,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to the date when the work was begun. crab orchard, tn, budget or pay plan, period not explicit. unclear","[""WCM-b2260ccffd00391348ae5abd""]"
IMPEVT-4ac5aca7232e85e945b73f9c,Dandridge,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective december 1, 2000, dandridge, tn, wage schedule, 2015. unclear","[""WCM-1fdc729ed2ca2ec3ce9e698c"",""WCM-216b0c6c7f454edb5f38af84"",""WCM-f2d75d6379dc031028d478c1""]"
IMPEVT-07e6a44dd601a180b45cf94b,Hollow Rock,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"open for business, and said permit shall be retroactive to the date when the hollow rock, tn, wage schedule, period not explicit. unclear","[""WCM-42e16bae2714ce10b3ad54da""]"
IMPEVT-7aa42ac2fe3c631125022444,Lakesite,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2010, as amended december 21, 2010, and as amended by amendment lakesite, tn, other local government pay policy, 2020. unclear","[""WCM-673d7c06904c76bad4fc3500"",""WCM-9c234307947ad1fc686ca048"",""WCM-9fa245dd41b3627942c8526e""]"
IMPEVT-594e35b4443287a5ae93f4f7,McEwen,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"for business and said permit shall be retroactive to the date when the work was mcewen, tn, other local government pay policy, period not explicit. unclear","[""WCM-e8dd62f926b8d4154fd02e66""]"
IMPEVT-283ff8c371de8ea8328d832c,Morrison,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"open for business, and said permit shall be retroactive to the date when the morrison, tn, other local government pay policy, period not explicit. unclear","[""WCM-6499cccd83f7e1ac4ed19abb""]"
IMPEVT-a3bbcf657c42fd5abce1ecc3,New Tazewell,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"office of the recorder is open for business, and said permit shall be retroactive to the date when the work was begun. new tazewell, tn, wage schedule, period not explicit. unclear","[""WCM-9b31ae91f20d9492cd48504e""]"
IMPEVT-7c2241315a53493544db5372,South Carthage,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(9) effective january 1, 1989, any new wrecker company applying for south carthage, tn, other local government pay policy, period not explicit. unclear","[""WCM-c2bf0e5784fb32b31c724082"",""WCM-dcb038ef2d7879d43a3b2146"",""WCM-fa7c81ed8c0fc1f616b0324e""]"
IMPEVT-56f6ea4b1fd2b313461900ec,Spencer,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective october 1, 2011 spencer, tn, budget or pay plan, period not explicit. unclear","[""WCM-268aeab9aa64ac3487e9d4be"",""WCM-36ba4b5a477932d1a9cb5dfb""]"
IMPEVT-42b60f7bd8e35323ef6a3813,Tellico Plains,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be retroactive to the date when the work was begun. tellico plains, tn, wage schedule, period not explicit. unclear","[""WCM-8872b77d10489f624af61361""]"
IMPEVT-ef60238c899ed8327ca49acb,Tennessee Ridge,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"is open for business, and said permit shall be retroactive to the date when the tennessee ridge, tn, wage schedule, period not explicit. unclear","[""WCM-df9d0e9ebc650b6af8675095""]"
IMPEVT-189451bf971558c64053c46a,Watertown,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"open for business, and said permit shall be retroactive to the date when the watertown, tn, personnel policy, period not explicit. unclear","[""WCM-98d70a4d8d42a510d371fdc2""]"
IMPEVT-93a6e25e6263948e539ad8db,Whitwell,TN,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retroactive to the date when the work was begun. whitwell, tn, budget or pay plan, period not explicit. unclear","[""WCM-258a744cb63fe946b430aa8e""]"
IMPEVT-854164a64a3b9f81364da5fc,Abernathy,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"additions to the policies must be approved by resolution of the city council. these policies completely replace and supersede any and all personnel policies previously adopted, abernathy, texas, budget or pay plan, 2022. unclear","[""WCM-1d766121a7caa600f77dbdb9""]"
IMPEVT-c6c56f68b4934340a4b188b9,Bellmead,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all financial policies will be reviewed annually by the city council and updated, revised, or refined as deemed necessary. policies adopted by the city council are guidelines, and occasionally, exceptions may be required. bellmead, texas, budget or pay plan, 2026. unclear","[""WCM-668b5cb5f45b980bbcd96a6e""]"
IMPEVT-00a12f3295e4f63c796349bb,Bellmead,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the tax was originally authorized in may 2010 and became effective on july 1, 2010. bellmead, texas, budget or pay plan, 2026. unclear","[""WCM-086f6e626b2a0d81951b7b1e""]"
IMPEVT-a120b503f5fc3b679c7abb08,Buda,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(a) this agreement shall be effective on october 1, 2023 and shall continue for a period of one buda, texas, budget or pay plan, 2023. unclear","[""WCM-fcf760c1481dff356e334736""]"
IMPEVT-c4d83b642f69178773b31ff7,Clarendon,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the final rule is effective on march 27, 2015. clarendon, texas, other local government pay policy, 2015. unclear","[""WCM-8bed0563f1f18487d0f1584f""]"
IMPEVT-8991679cd47e1a12c2e31292,Dripping Springs,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(1) on‐call employees will receive a stipend of $200 for each week per month they dripping springs, texas, other local government pay policy, 2025. unclear","[""WCM-306d1b97df6634d658e9fc29""]"
IMPEVT-8c58fa12ba6c3eb036c1044f,El Lago,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"*effective january 2020, the minimum salary amount for exempt employees established by the el lago, texas, council packet or minutes, 2020. unclear","[""WCM-54081f55d2036c08ab1e85ef""]"
IMPEVT-6e856ea92a2a7319c70099cb,Fulton,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective 10-1-23 fulton, texas, wage schedule, period not explicit. unclear","[""WCM-6f770c33977e4542a1042b58""]"
IMPEVT-7a1c8e2c18ecec02e4649b2e,Giddings,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this ordinance will take effect upon its adoption by the city council and publication of the caption hereof. passed and approved by the city council of the city of giddings, texas this the 1st day of october, 2012. giddings, texas, council packet or minutes, 2023","[""WCM-bf2c43723e4d6e74a09dfd85""]"
IMPEVT-13f4aad00800d4639b2b0688,Haslet,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"topic: longevity pay effective date: 2/14/2011 haslet, texas, budget or pay plan, period not explicit. unclear","[""WCM-9b76d9dea4c9c0fcfd4edc3d""]"
IMPEVT-9ce262e05c3851daf0c5f9cd,Haslet,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"topic: compensation plan effective date: 2/14/2011 haslet, texas, budget or pay plan, period not explicit. unclear","[""WCM-1e0fffe2c0682dbd1f4743ac""]"
IMPEVT-b847f273192fda255c116805,Holland,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"city’s adopted classification and compensation program. holland, texas, salary ordinance, 2025. unclear","[""WCM-3839bd68c9dcda90a5c5199d""]"
IMPEVT-719994aa616127adf18284c3,Holland,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the city of holland and becomes effective september 2025. holland, texas, salary ordinance, 2025. unclear","[""WCM-1c34bbbf2a27886f54877cff"",""WCM-758e4157eeb4046311067f97""]"
IMPEVT-4539848e6adab7bbebe7a079,Joshua,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"whereas, the city council of the city of joshua has adopted the revised pay plan to provide joshua, texas, budget or pay plan, 2025. unclear","[""WCM-d2c8dc3b9a9ecda62e8b24fd""]"
IMPEVT-b02d079e19af7d3a38f5f888,Joshua,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective 05/15/2025 joshua, texas, budget or pay plan, 2025. unclear","[""WCM-457040ff1bba768ada71ba49"",""WCM-d011a4215f40252f68c8165d""]"
IMPEVT-d111390783dda41f4fa06526,Kingsville,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"cba - city of kingsville and klea - effective 10-01-2025 to 09-30-2026 kingsville, texas, collective bargaining agreement, 2025. unclear","[""WCM-49c83030b8cd47c3c9d828bd"",""WCM-4d7d7fa2d2c0dbf441673fa8"",""WCM-8c1b543f69f2621b254800c6""]"
IMPEVT-02711ecba191621937bae20b,Mount Vernon,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"these policies are established by the city council and any deletions, amendments, revisions, or additions to the policies must be approved by the council. mount vernon, texas, other local government pay policy, period not explicit. unclear","[""WCM-35626299f29a10d05625d757""]"
IMPEVT-7b6009a94b7da9f13a535422,Parker,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• h.b.1869 effective september 1, 2021 parker, texas, personnel policy, 2021. unclear","[""WCM-57612b3c2b6644b0777ff0ad""]"
IMPEVT-244e2b2f0e0e7b890f7a9cbe,Port Lavaca,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"communicable disease while on duty, effective june 15, 2021. port lavaca, texas, civil-service or hr pay plan, 2021. unclear","[""WCM-7af4431718e9238ef5c8564f""]"
IMPEVT-8e10cee90447716eb0e65a97,Port Lavaca,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"these policies are established by the city council, and any deletions, amendments, revisions, or additions to the policies must be approved by the city council. port lavaca, texas, civil-service or hr pay plan, 2025. unclear","[""WCM-8434353064bf02753ff07f00""]"
IMPEVT-52c2ae15b7618b850bec4254,Raymondville,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"during the fiscal year 2025-2026 will be approved by the board of commissioners of the city of raymondville raymondville, texas, budget or pay plan, 2025. unclear","[""WCM-c443ce4fc46bf9296f824ce9""]"
IMPEVT-22252ed0d61ec24916aae415,Sealy,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective october 1, 2020, and thereafter; sealy, texas, budget or pay plan, 2020. unclear","[""WCM-4879cd950eee0147b3b2b59b"",""WCM-9c981961d4b3474df0096b9a""]"
IMPEVT-244e3459d5989da949a3226e,Seymour,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"nuity increase under this section is computed as the sum of the prior and current service annuities on the effective date of retirement of the person on whose service the annuities are based, multiplied by seventy (70) per cent of the percentage change in the","[""WCM-4d15c6fe688063ccc13b9aeb""]"
IMPEVT-396f79622c9790f68c28e542,Seymour,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the city council approved a monetary cash incentive sick leave program starting january 1, 2000. the purpose of this program is to increase productivity by reducing the amount of sick leave time taken by employees. this policy is reviewed annually during budget hearings and may","[""WCM-e83cb03a2649f9b1a51f5a2f""]"
IMPEVT-048db96a424b22da8d9530ca,Silsbee,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"in addition to base pay, each officer shall receive longevity pay often silsbee, texas, collective bargaining agreement, 2024. unclear","[""WCM-0fe13eacfb68be6b4a1bda7b""]"
IMPEVT-4210af538726f8a03be73287,Silsbee,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"dental/vision coverage effective october 1, 2002, the city will provide dental/ vision silsbee, texas, collective bargaining agreement, 2024. unclear","[""WCM-d40bee68031519543ce6190a""]"
IMPEVT-afef82ae7245700d8f388f19,Woodway,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"note: effective 10/1/2023, carleen bright arboretum operations will be recorded in a separate special woodway, texas, civil-service or hr pay plan, 2023. unclear","[""WCM-67ad48ec241f6a4689fccdee"",""WCM-88a4ca89befddb53615fb9b6"",""WCM-c103a141b09585e31494b4bf""]"
IMPEVT-f4d912c2f3d3fb1c9978497a,Yoakum,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"as appointed by city manager william linn effective january 9, 2024 yoakum, texas, budget or pay plan, 2024. unclear","[""WCM-34e2deae63f5d1bf552e6ba7"",""WCM-485399490a375259cef48400"",""WCM-5198fba5e18ac99aba5c9a3a""]"
IMPEVT-8fe91501fb6ed2086458fad4,Yoakum,TX,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"city of yoakum personnel manual, and adopted pay grade. yoakum, texas, budget or pay plan, 2024. unclear","[""WCM-f0c4c1e81c34e3ae0548f706""]"
IMPEVT-978fcbc51ba67a08fb294218,Escalante,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"section 2: effective date this ordinance shall become effective july 1, 2024. escalante, ut, other local government pay policy, 2024. unclear","[""WCM-22b1b6c509c29838429998ba""]"
IMPEVT-d5a79e78c502738054e90701,Fountain Green,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective november 16, 2023 fountain green, ut, collective bargaining agreement, 2023. unclear","[""WCM-65691b6b36a4d713da0dc8ed""]"
IMPEVT-8e4bb5dfdf80a7e8014c968b,Fountain Green,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective august 8, 2024 fountain green, ut, collective bargaining agreement, 2024. unclear","[""WCM-0bc3fe2af2080a6e61cf6c48""]"
IMPEVT-531895506dd3802223faa116,Fountain Green,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"these revised ordinances shall become effective september 22, 1995 fountain green, ut, collective bargaining agreement, period not explicit. unclear","[""WCM-bb9766a6616a742cf9acc140""]"
IMPEVT-432e13fd041137d403a31e22,Hideout,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this ordinance shall become effective july 1, 2024. hideout, ut, other local government pay policy, 2024. unclear","[""WCM-2a3aa17484f854cdb3c91f6d""]"
IMPEVT-9c77a2366d1ca7602ec5fcf8,Marysvale,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"ordinance shall become effective july 11, 2017. marysvale, ut, other local government pay policy, 2017. unclear","[""WCM-9d34694a3eb16595bbf81a9d""]"
IMPEVT-3f7ef2eb4c01fc921de481b6,Marysvale,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"they have been adopted as official by resolution of the city council. c. any change in the rules and regulations shall be adopted by the city council marysvale, ut, other local government pay policy, 2026. unclear","[""WCM-221977d5cf09d656699d3b17""]"
IMPEVT-b7dd15cfa1c6b1b24dbe51f0,Marysvale,UT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"these revised ordinances shall become effective march 1, 1996. marysvale, ut, other local government pay policy, 2026. unclear","[""WCM-9c179ebc60573365b73671b2"",""WCM-fa609a666f8d875a4f926489""]"
IMPEVT-05ac64939bb980a6c988112c,Onancock,VA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2013 onancock, va, personnel policy, 2023. unclear","[""WCM-bf14c19016172d5e6f3073c9""]"
IMPEVT-6811f1a5cdd6e5631a68a1a2,Cabot,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, 2017, and pursuant to 21 v.s.a. cabot, vt, personnel policy, 2017. unclear","[""WCM-335d6f9fff45888bf43fde1c""]"
IMPEVT-99a6233aebe1299caa9579ae,Cabot,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"participate in the health insurance plan through the town will receive a monthly stipend which will be cabot, vt, personnel policy, 2025. unclear","[""WCM-67e515db7d869bce9d1a52f5""]"
IMPEVT-9864eaa45bc63642eec4cf95,Canaan,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees required to be on call shall receive a stipend of forty hours (40) additional hours at canaan, vt, budget or pay plan, 2014. unclear","[""WCM-a52a712483bb04bf20f9595a""]"
IMPEVT-be9aed4cf784c44db2e89f77,Canaan,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"compensation –effective 1/01/2022 canaan, vt, budget or pay plan, 2022. unclear","[""WCM-2ee9167665874891e1f9c485""]"
IMPEVT-62addeb24ba0f0855e12a69d,Canaan,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective october 14, 2024, any new hire or part- canaan, vt, budget or pay plan, 2024. unclear","[""WCM-70dcd12572af438b825ca0f0"",""WCM-cf47ea05ee34f5e9d5e10d4b""]"
IMPEVT-408e55eca9d3373b115fbff5,Corinth,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"adopted this sh day of december, 2017 effective january 1, 2018. corinth, vt, wage schedule, 2017. unclear","[""WCM-78d6b1a3c65aa467dd368ae4""]"
IMPEVT-ad43b6f636452a4dc07c1ea5,Corinth,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"twenty four (24) for 2018 and forty (40) hours effective january 1, 2019 and beyond. corinth, vt, wage schedule, 2018. unclear","[""WCM-26d03bb736aea7f695835709"",""WCM-dd10b1680051169d5b2c9b6d""]"
IMPEVT-cda6c507e90cfa7f5f045388,Fairlee,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the current policies herein are effective july 21, 2014, as fairlee, vt, personnel policy, 2014. unclear","[""WCM-7601afbeba63ec4f8320693e""]"
