missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed,resolution_status,compacted_search_target_id,candidate_discovery_only
EXTMISS-ed8cdd39313e2b4a142cfa4e,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-fe408010336dac1f13d734dd,true
EXTMISS-73ab9a6949862fc2f26c3f00,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-fe408010336dac1f13d734dd,true
EXTMISS-42e54c338c9b92ad64c53800,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-fe408010336dac1f13d734dd,true
EXTMISS-dac9870d3de0d40bd6430a1c,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-fe408010336dac1f13d734dd,true
EXTMISS-17ef1806eb367bcb8f8b2527,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-fe408010336dac1f13d734dd,true
EXTMISS-09bef923d41962c9f9b50b85,Sturgis,MI,2021,police,police,non_base_compensation,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sturgis MI 2021 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-ece9b076861488c382408a38,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-a1e1526ab1840b568fdcce25,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-d647a38f4772ab269fc08eb7,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-b1d776286425e0f2b0ab6f1d,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-b3174f42cd0605b492a839cf,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-8ea575a71d3fac2fc49f8162,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-1cc84dd5a16326d123901db4,true
EXTMISS-5fbe8d5a062ce8dc20f6ae60,Sugar Camp,WI,2019,unclear,unclear,budget_pay_plan,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Camp WI 2019 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-a5663eed20967642ebc6f570,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-6202c5d94bcc8434b66b7af2,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-4d9b53565bcd412b3b27ec47,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-2b99280336ed302206f3a70a,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-5d48f6abaf28d718f49f4464,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-21399147640846162c73b64b,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-9df079dbb1ecc366da47b0aa,true
EXTMISS-84817ce3365ba39cd26f7004,Sugar Grove,IL,2022,police,police,strike_no_strike_dispute_process,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2022 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-4250bd7c52f9f32227f4b2ff,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-f15971f22b108d1427966114,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-28e6c88d775c8d1191e6874e,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-a2419f1411ca6b4ff643638d,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-46d9dd26266af0a8fb9c6e4c,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-e7d81a8bd7167671ab2386a2,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-00cad0944bf4d6175a73d1cb,true
EXTMISS-26bd94582ebed5f46cfff48b,Sugar Grove,IL,2023,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugar Grove IL 2023 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-d25855df519c344433fd88ba,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-06716c5ce3c7d220e575a735,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-e9a599af933fc3935f6a1aa4,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-ed7d5d2beafc96e1d83cc62f,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-d800fdd57563e0ad394d5cf5,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-16542c333408a2596d15ebae,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-530a4c51f55fd221f9fdf926,Sugarcreek,OH,2019,police,police,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-d25855df519c344433fd88ba,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-06716c5ce3c7d220e575a735,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-e9a599af933fc3935f6a1aa4,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-ed7d5d2beafc96e1d83cc62f,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-d800fdd57563e0ad394d5cf5,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-16542c333408a2596d15ebae,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-703db3a887fabf89edea8bc7,true
EXTMISS-530a4c51f55fd221f9fdf926,Sugarcreek,OH,2019,police,police,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2019 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-b19446f419b66b3868e22a7b,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-9c36368029558d41f00b0eec,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-fd270926c49fb330073e708c,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-f53cc5babd473bab241bb601,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-708c4b9aa4b197f3ed015cdd,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-ca7efe93df4d2824d6c46401,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-14a03a2f63cdfa99c929fb7e,Sugarcreek,OH,2020,fire,fire,across_the_board_raise,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-b19446f419b66b3868e22a7b,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-9c36368029558d41f00b0eec,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-fd270926c49fb330073e708c,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-f53cc5babd473bab241bb601,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-708c4b9aa4b197f3ed015cdd,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-ca7efe93df4d2824d6c46401,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-56cfe1b58f1177858ddd3fdd,true
EXTMISS-14a03a2f63cdfa99c929fb7e,Sugarcreek,OH,2020,fire,fire,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Sugarcreek OH 2020 fire authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
