municipality_id,municipality,state,state_fips,county_fips,place_fips,county_subdivision_fips,latitude,longitude,coordinate_source,coordinate_reference_year,coordinate_match_method,coordinate_match_confidence,coordinate_conflict_flag,lower_48_flag,alaska_flag,hawaii_flag,coordinate_missing_flag
cog_2025_170612,Sloatsburg,NY,36,36087,67708,,41.162046,-74.190873,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161994,Social Circle,GA,13,13297,71660,,33.646139,-83.712782,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161274,Solvang,CA,06,06083,72576,,34.593758,-120.13968,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131263,Solvay,NY,36,36067,68286,,43.057059,-76.212283,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190993,Somerset,NY,36,36063,,68330,43.335736,-78.548106,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208351,Soo,MI,26,26033,,74620,46.276096,-84.176734,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172506,South Amherst,OH,39,39093,73040,,41.346226,-82.23527,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_134920,South Carthage,TN,47,47159,69680,,36.239702,-85.957462,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170629,South Glens Falls,NY,36,36091,69078,,43.29441,-73.633636,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130876,South Hackensack,NJ,34,34003,,68970,40.864801,-74.048115,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207848,South Jacksonville,IL,17,17137,70889,,39.69936,-90.224034,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174416,South Newton,PA,42,42041,,72384,40.070198,-77.394298,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170283,South Orange Village,NJ,34,34013,,69274,40.748811,-74.261512,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204976,Southampton,NY,36,36103,68462,,40.876617,-72.403089,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184106,Southold,NY,36,36103,,69463,41.138956,-72.318687,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_212218,Spencer,NC,37,37159,63760,,35.699997,-80.421147,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194111,Spencer,TN,47,47175,70240,,35.73924,-85.456052,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202841,Spencer,WI,55,55073,,75425,44.725252,-90.248365,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209836,Spooner,WI,55,55129,75625,,45.825917,-91.886125,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167252,Spring Lake,MI,26,26139,,75840,43.069476,-86.206159,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208769,Spring Lake,NJ,34,34025,70110,,40.153764,-74.026853,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209137,Springfield,OH,39,39139,,74128,40.767639,-82.627431,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_186636,Springville,NY,36,36029,70442,,42.508067,-78.669361,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163640,Spurgeon,IN,18,18125,72440,,38.255502,-87.259526,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193318,St. Ansgar,IA,19,19131,69735,,43.379893,-92.917791,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167285,St. Clair,MI,26,26147,,70700,42.861349,-82.554093,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172795,St. Clair,OH,39,39029,,69512,40.700398,-80.568573,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171300,Stallings,NC,37,37179,64420,,35.110304,-80.66012,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_127648,Stamping Ground,KY,21,21209,73038,,38.270881,-84.679832,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208774,Stanhope,NJ,34,34037,70380,,40.913366,-74.70363,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_192096,Starbuck,MN,27,27121,62500,,45.611628,-95.532189,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161804,Statham,GA,13,13013,73312,,33.962774,-83.603753,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171181,Stedman,NC,37,37051,64840,,35.013483,-78.700121,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_168869,Steelville,MO,29,29055,70576,,37.969608,-91.354581,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_125367,Sterling,IL,17,17195,,72553,41.814257,-89.688484,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207516,Stevenson,AL,01,01071,73080,,34.876797,-85.81435,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208286,Stevensville,MI,26,26021,76500,,42.01397,-86.525407,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174176,Stewartstown,PA,42,42133,74104,,39.752761,-76.592495,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225779,Stickney,IL,17,17031,72676,,41.817025,-87.7737,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204766,Stillwater,MN,27,27163,62824,,45.058606,-92.830408,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166691,Stockbridge,MI,26,26065,76560,,42.448652,-84.175751,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_212148,Stoddard,WI,55,55123,77550,,43.662514,-91.212852,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208762,Stone Harbor,NJ,34,34009,71010,,39.041691,-74.768837,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162265,Stone Park,IL,17,17031,72923,,41.903236,-87.880701,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_201616,Stonington,IL,17,17021,72949,,39.638517,-89.192044,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193199,Streator,IL,17,17099,73170,,41.124979,-88.829592,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166211,Strong,ME,23,23007,,74825,44.786174,-70.208555,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194787,Sturgis,MI,26,26149,76960,,41.798252,-85.418795,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184100,Sugar Camp,WI,55,55085,,78075,45.800183,-89.340492,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194706,Sugar Grove,IL,17,17089,73391,,41.768621,-88.448896,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225693,Sugarcreek,OH,39,39151,,75208,40.691296,-81.602142,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174127,Sugarcreek,PA,42,42121,75000,,41.440173,-79.828753,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170738,Summerhill,NY,36,36011,,72037,42.652705,-76.321053,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162266,Summit,IL,17,17031,73638,,41.788452,-87.813921,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167065,Summit,MI,26,26075,,77200,42.198786,-84.429544,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205326,Summit,PA,42,42111,,75232,39.83392,-79.057107,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194667,Sunfish Lake,MN,27,27037,63544,,44.872673,-93.086963,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_129465,Sunrise Beach,MO,29,29029,71728,,38.162751,-92.781963,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167332,Superior charter,MI,26,26161,,77560,42.303929,-83.600511,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131755,Swansboro,NC,37,37133,66360,,34.693583,-77.134274,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194866,Swanton,OH,39,39051,75896,,41.584874,-83.885249,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164748,Syracuse,KS,20,20075,69850,,37.953578,-101.796759,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_111886,Tarentum,PA,42,42003,76104,,40.604472,-79.759987,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170683,Tarrytown,NY,36,36119,73176,,41.065205,-73.866257,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_110862,Tate,OH,39,39025,,76155,38.951929,-84.101733,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162219,Taylorville,IL,17,17021,74574,,39.562729,-89.308259,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_114651,Tekoa,WA,53,53075,70560,,47.224731,-117.073057,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175803,Tellico Plains,TN,47,47123,73260,,35.366495,-84.298138,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204457,Templeton,IA,19,19027,77340,,41.918097,-94.940666,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175775,Tennessee Ridge,TN,47,47083,73460,,36.318093,-87.767946,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211770,Terry,MS,28,28049,72680,,32.106057,-90.292595,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162113,Tetonia,ID,16,16081,80470,,43.814581,-111.158664,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190904,Tewksbury,NJ,34,34019,,72510,40.692226,-74.77343,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204961,Theresa,NY,36,36045,73517,,44.215541,-75.79594,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_113601,Thompsons,TX,48,48157,72740,,29.481768,-95.636851,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162829,Thornton,IL,17,17031,,75198,41.601273,-87.600323,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163474,Thorntown,IN,18,18011,75626,,40.129201,-86.610007,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190467,Three Oaks,MI,26,26021,79720,,41.798529,-86.613904,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208885,Ticonderoga,NY,36,36031,,73891,43.83636,-73.553222,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171035,Tioga,NY,36,36107,,73968,42.10619,-76.368903,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_122710,Togiak,AK,02,02070,77690,,59.052942,-160.396855,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,false,true,false,false
oh_toledo,Toledo,OH,39,39095,77000,,41.664071,-83.581861,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209799,Tomahawk,WI,55,55069,80125,,45.478961,-89.711773,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167066,Tompkins,MI,26,26075,,79980,42.377215,-84.540195,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193766,Tonawanda,NY,36,36029,74166,,43.011935,-78.883443,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167017,Torch Lake,MI,26,26061,,80120,47.100361,-88.355102,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164977,Towanda,KS,20,20015,,71150,37.773057,-96.988346,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176126,Trenton,TX,48,48147,73592,,33.426257,-96.344594,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_201732,Troy,IN,18,18123,76634,,38.001969,-86.798992,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170022,Troy,NH,33,33005,,77380,42.828798,-72.188943,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171268,Tryon,NC,37,37149,68580,,35.208808,-82.2379,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170684,Tuckahoe,NY,36,36119,75583,,40.953147,-73.822944,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207606,Tulelake,CA,06,06093,80686,,41.95346,-121.474897,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209397,Tunkhannock,PA,42,42089,,77776,41.037737,-75.489638,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204957,Tupper Lake,NY,36,36033,75671,,44.229821,-74.461853,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177316,Turtle Lake,WI,55,55005,,81100,45.330974,-92.104323,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173278,Turtlecreek,OH,39,39165,,77868,39.467203,-84.297352,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173223,Tuscarawas,OH,39,39151,,77910,40.775449,-81.589051,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176857,Twisp,WA,53,53047,73080,,48.361004,-120.117135,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167531,Tyler,MN,27,27081,66046,,44.277941,-96.1361,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_106143,Tyngsborough,MA,25,25017,,71025,42.667762,-71.42882,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_102192,Tyrone,GA,13,13113,78044,,33.476059,-84.594522,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109716,Ulster,NY,36,36111,,75935,41.970995,-74.004746,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171041,Ulysses,NY,36,36109,,75990,42.513031,-76.61733,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_108446,Unadilla,NE,31,31131,49530,,40.683043,-96.269889,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161512,Union,CT,09,09150,,77830,41.999885,-72.162244,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_212005,Union,IN,18,18007,,77138,40.68686,-87.274943,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184109,Union,NY,36,36007,,76056,42.125983,-76.032176,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225671,Union,OH,39,39083,,78358,40.427745,-82.230656,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_114656,Union Gap,WA,53,53077,73290,,46.554429,-120.492073,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167055,Union charter,MI,26,26073,,81340,43.575408,-84.817063,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164456,University Heights,IA,19,19103,79770,,41.655036,-91.558868,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162696,University Park,IL,17,17197,76935,,41.446894,-87.712969,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109138,Upper,NJ,34,34009,,74810,39.258112,-74.726912,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_112254,Upper Gwynedd,PA,42,42091,,79056,40.207548,-75.289071,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209405,Upper Mount Bethel,PA,42,42095,,79184,40.901191,-75.136124,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209332,Upper Uwchlan,PA,42,42029,,79352,40.081546,-75.706782,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162779,Urbana,IL,17,17019,,77018,40.07912,-88.149947,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205118,Urbana,OH,39,39021,79072,,40.109095,-83.754987,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172407,Urbancrest,OH,39,39049,79100,,39.901524,-83.088184,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_115081,Valders,WI,55,55071,82200,,44.068148,-87.885813,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194741,Valdese,NC,37,37023,69520,,35.755545,-81.572674,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164762,Valley Falls,KS,20,20087,73300,,39.339329,-95.461198,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_215829,Valley Grande,AL,01,01047,78232,,32.486872,-87.032773,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172444,Vanlue,OH,39,39063,79534,,40.974092,-83.48475,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109703,Varick,NY,36,36099,,76958,42.782678,-76.846441,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131747,Vass,NC,37,37125,69840,,35.253875,-79.284645,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_106868,Vergas,MN,27,27111,66766,,46.648762,-95.802139,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161513,Vernon,CT,09,09110,,78250,41.837561,-72.45904,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131311,Vestal,NY,36,36007,,77255,42.049395,-76.017594,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170756,Veteran,NY,36,36015,,77310,42.247165,-76.793468,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173244,Vienna,OH,39,39155,,80052,41.23404,-80.666669,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128349,Village of Grosse Pointe Shores,MI,26,26163,82453,,42.451262,-82.870379,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193196,Virgil,IL,17,17089,78175,,41.955732,-88.528977,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177763,Viroqua,WI,55,55123,,82950,43.570707,-90.829741,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164165,Wabash,IN,18,18157,,79352,40.478114,-86.95599,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167672,Wabasha,MN,27,27157,67378,,44.371107,-92.0457,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_110037,Wadesboro,NC,37,37007,70380,,34.963829,-80.074694,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_132691,Wadsworth,OH,39,39103,,80318,41.040927,-81.75973,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176889,Waitsburg,WA,53,53071,75565,,46.269799,-118.150871,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190209,Walcott,IA,19,19163,81705,,41.587319,-90.780518,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170935,Wallkill,NY,36,36071,,77992,41.489363,-74.400492,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190958,Walton,NY,36,36025,78036,,42.169811,-75.130478,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_132422,Walton Hills,OH,39,39035,80738,,41.370877,-81.558682,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130912,Wantage,NJ,34,34037,,76790,41.252204,-74.632835,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128139,Ware,MA,25,25015,,72880,42.275462,-72.280158,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170070,Warner,NH,33,33013,,78580,43.283544,-71.830606,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190507,Warren,MI,26,26111,,84020,43.773055,-84.543545,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209145,Warren,OH,39,39167,,80934,39.405618,-81.535633,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171081,Warsaw,NY,36,36121,,78344,42.738212,-78.131734,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166499,Warwick,MA,25,25011,,73265,42.679971,-72.339882,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208843,Warwick,NY,36,36071,78355,,41.255244,-74.354722,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
