duplicate_candidate_id,canonical_candidate_id,duplicate_basis,confidence,search_target_id
EXTCAND-7bbc22b1f04440a9d5fb772f,EXTCAND-9e4e203b36920cd532c6c0bb,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-c41ba780ce37228c272abca9,EXTCAND-fb5c361022f462f4237a1397,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-f817ca7b09806e04b1421d75,EXTCAND-32d001d9e470dde054a54b41,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-bcd2019ddfa269ac208a90e5,EXTCAND-032fe457228385822d038dea,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-bace9a634f74529e9cb800c2,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-bba4b3c44e07f65a5968d8c0,EXTCAND-cb820b9d39ca702bdef18b9c,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-87ecf582a7411ca2d957e383,EXTCAND-fbeca8b77a41c19f4f33d62f,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-227abcda334aa6fc8b4bc234,EXTCAND-694930d26ffa738fbef2f888,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-71ce04937cb11ea9c4f6e31b,EXTCAND-71ce04937cb11ea9c4f6e31b,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-0f51493dc2007c0b0e9b27b0,EXTCAND-0f51493dc2007c0b0e9b27b0,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-10d5ddd4c023a6a16998cb65,EXTCAND-10d5ddd4c023a6a16998cb65,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-7bbb38ff4a1564d299bbeea1,EXTCAND-f374789f5cb0ec52104d1093,canonical URL and normalized title,high,EXTSEARCH-f7e508b5cc91937e78c2de9a
EXTCAND-cf7c2176595af8d45add3d00,EXTCAND-cf1eea335c4ed1642ae8a0a2,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-1ff1d68a6fda0b974e7da7a9,EXTCAND-f17bb9793bd54414c9cf37ba,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-a4340c2b9735a309268b0140,EXTCAND-4d77d9970c5bc8f9ba4a4e42,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-a597653306d93670448c79db,EXTCAND-da83aca33b388589579055ab,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-2251aec02b2450d97c4e3931,EXTCAND-a6bb97ad3df03a75ffbf97c0,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-9f726610dd67f74b88000cea,EXTCAND-cdcf5dea72b66992765c9ca2,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-7c45dc3a8e1d0b756949ddd9,EXTCAND-f154c38856ff515c95809512,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-420d07b74879fedb4c07cfb7,EXTCAND-76a6262ce78cf487e5c157da,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-d3512e2b80e6df8fbaf043f1,EXTCAND-cea446ed7d91d764502e65d3,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-1f46f00e1b7795cb53166601,EXTCAND-d3bf1ca0cfc320f18fdbd097,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-c7e2edfc54b335d09adb43c6,EXTCAND-0bc2f6d521e60d8a74f9f132,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-48e7773e8b29e1b8683b6509,EXTCAND-2dafa1e2c60aa80795399225,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-9dcc0b3f8456fc21ba9cb104,EXTCAND-b896fd419ed3820ab984d8d5,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-7d8a5150d983166c8849bca6,EXTCAND-e86afb89a567ddb85dc5f9a8,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-db006aace7e62729ef095d65,EXTCAND-33c7a708a57adbbacad7baa0,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-420d07b74879fedb4c07cfb7,EXTCAND-76a6262ce78cf487e5c157da,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-a4340c2b9735a309268b0140,EXTCAND-4d77d9970c5bc8f9ba4a4e42,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-b1764a895b64cd9a72b28f8b,EXTCAND-b1764a895b64cd9a72b28f8b,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-1ff1d68a6fda0b974e7da7a9,EXTCAND-f17bb9793bd54414c9cf37ba,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-cf7c2176595af8d45add3d00,EXTCAND-cf1eea335c4ed1642ae8a0a2,canonical URL and normalized title,high,EXTSEARCH-dce8eada6091ef2068a2995c
EXTCAND-4f9344d3edc652e4b565d114,EXTCAND-b8973f79214c8c99f3431257,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-84440d2d92d6c5f5c67a75c5,EXTCAND-c08536e4291bf170e8001aa1,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-1cc5c5e5f0aef52a261c0bd1,EXTCAND-861557816517d1be69e336f8,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-5c5b85bd9ec518c12c8a27c8,EXTCAND-363418a6045cb04c51e6a42a,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-9a20e751e7d51a8be7562c87,EXTCAND-668f650e37429d23df792cde,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-f114404abcbf07949cba7af0,EXTCAND-b748f32b1a3262ff562f1377,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-d29120dd7bf178a129821819,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-836d50810e75a4184c2c58a4,EXTCAND-63e6e65ac96689baed744694,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-0ad89a3e7084fe61431d8749,EXTCAND-e9a3babbc8ff55518a51c160,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-20ca5d198284275c2f8a6c7c,EXTCAND-3ff979fec8cf9b95a290c7b1,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-f1a85102e8bf776737ecf1d1,EXTCAND-2b501e468e2172841efd004f,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-e3e212498d1b057bffb72e9e,EXTCAND-e3e212498d1b057bffb72e9e,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-3c5b0a2c67036bae0b132a9c,EXTCAND-3c5b0a2c67036bae0b132a9c,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-47c3bb21b274108ec351c207,EXTCAND-47c3bb21b274108ec351c207,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-c6147190dc33c9b19eb0cbc8,EXTCAND-c6147190dc33c9b19eb0cbc8,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-1cc5c5e5f0aef52a261c0bd1,EXTCAND-861557816517d1be69e336f8,canonical URL and normalized title,high,EXTSEARCH-f8d1c95bef7dab643c12dc9f
EXTCAND-5ba4224cdcb7844a48b5f75e,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-508e02c1616e7144a8bbf0c6,EXTCAND-8a8fd4e1a9d91b1cd2b51968,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-43cd91a074ebd0d3e888431f,EXTCAND-1b0b8bba6c9757875e45e8a5,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-a1b9b3772f71cacfc75a7d56,EXTCAND-66c381de4cbc9b131c24bed9,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-ed11d58e4d6e9a30552cc78e,EXTCAND-10a005feab4764adf702acbd,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-6882c16a59538fb2a2697d7a,EXTCAND-5974a5da98b953cb3c38d7f6,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-d9626915a35da77c66cbeb99,EXTCAND-38868ed00f2e0c5e3a057ef5,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-ea7aa3a30af654aab8c87171,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-65f919b009c498bd84b304c6,EXTCAND-c95885692f47bd4a4243efdf,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-0fcb23f54d714f248762783a,EXTCAND-ec85425ac3d8a58207149da1,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-e334cbda4e926d11fc4e09d3,EXTCAND-60f1494ef007180e023e1567,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-72424f0b5e9904dcca03d5f6,EXTCAND-52b95f8ff612272840a6354b,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-508e02c1616e7144a8bbf0c6,EXTCAND-8a8fd4e1a9d91b1cd2b51968,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-8a25fa57a72957c9ae73ef4f,EXTCAND-8a25fa57a72957c9ae73ef4f,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-cb58c9e862572286c72bf4dd,EXTCAND-cb58c9e862572286c72bf4dd,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-ed11d58e4d6e9a30552cc78e,EXTCAND-10a005feab4764adf702acbd,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-43cd91a074ebd0d3e888431f,EXTCAND-1b0b8bba6c9757875e45e8a5,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-ea7aa3a30af654aab8c87171,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-5ba4224cdcb7844a48b5f75e,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-5e8f597416c03392dab4a0e6
EXTCAND-0c908ec32984d67b016f7653,EXTCAND-7d500b705e0a68b0317734cd,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-cee3254a8303ec17daab906d,EXTCAND-1fe31e8ea252d61f6106a4cf,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-5f527a24d50edd21328c2812,EXTCAND-4972de2c34c0545540d107a8,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-ddcfc442767f36384d56132d,EXTCAND-ec7c5f4b2a893da5c71c3d4d,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-b90a92ce7169b7e9b629a4ad,EXTCAND-a5cf4a83d491f6cf77df9908,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-879b1d6ea4e8bb689099512b,EXTCAND-ef444b538893e0d0a9be6779,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-cdd2e4953acd7a6a60c9a44e,EXTCAND-66c381de4cbc9b131c24bed9,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-f6446ea187a55edf5b1c27dc,EXTCAND-5974a5da98b953cb3c38d7f6,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-ab97a71efa720d97aa5f9abe,EXTCAND-d19d3d4bd28dd388be6f6a4f,canonical URL and normalized title,high,EXTSEARCH-01dbbbcec6da0a1ac1236dab
EXTCAND-cc2271e61bc655a9b9b2877d,EXTCAND-dcb3497d8ef48e21e623f1a4,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-e5ad824bb1d986de434c188b,EXTCAND-3c3f1bed2a9b61e861ed73f8,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-928aefff94e9f3c1c3dc5ceb,EXTCAND-7f395bab64e5f6e9e8659d86,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-84429f3d5ae18cf1d9f049f8,EXTCAND-22a51224f7a269d835a8a1ae,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-59e1ffb2e7c749d567dd7e60,EXTCAND-9b7c3b5ff4b3e2f6e12feb88,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-405706720a829278439ab958,EXTCAND-fc5702fc36ab33ab26ff6e97,canonical URL and normalized title,high,EXTSEARCH-0fe03d375013904caf6d36da
EXTCAND-a3e196994141136318d00756,EXTCAND-f3a7e5ac21454f7f0a93cd28,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-24ce36e37f53ba94c33d52a8,EXTCAND-2934b0345f0a98bd56fb2eab,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-65d02f430b23612ba2556829,EXTCAND-2cb89b70aa80dce6e1a39c6f,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-3ce15d32744ff1a4fc4facd8,EXTCAND-23f5025aa27ef680ea628201,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-e8eb670aa6c5837a3c681046,EXTCAND-28986dd2c78a188dd3af3dc8,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-99b2e2eb6b44bb21e71fa035,EXTCAND-e6a82db337c57548c7b8b549,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-95b4728d7df1160644227f9c,EXTCAND-b51452ade15d95ea2266a04a,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-98878a4be6dd7f91390e2324,EXTCAND-c95885692f47bd4a4243efdf,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-f8a095cbd4349df7a859ca23,EXTCAND-d694c3e9fda0c2ce05041651,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-ebe975334a08b41ce09582c9,EXTCAND-33c7a708a57adbbacad7baa0,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-76dc76d7ad04a807405caf91,EXTCAND-f515b5b08f168aedf4216b7e,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-e9cf8ba44d191bf4d564dc6e,EXTCAND-79c5496e99d89f4193e98e97,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-24ce36e37f53ba94c33d52a8,EXTCAND-2934b0345f0a98bd56fb2eab,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-99b2e2eb6b44bb21e71fa035,EXTCAND-e6a82db337c57548c7b8b549,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-a3e196994141136318d00756,EXTCAND-f3a7e5ac21454f7f0a93cd28,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-aa602090fc56828ebaeca8e7,EXTCAND-aa602090fc56828ebaeca8e7,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-e8eb670aa6c5837a3c681046,EXTCAND-28986dd2c78a188dd3af3dc8,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-4fc65b58e5e41fc0ce0f32b2,EXTCAND-4fc65b58e5e41fc0ce0f32b2,canonical URL and normalized title,high,EXTSEARCH-44afce28590699e6c19fdc73
EXTCAND-b21d8eb78eebaf5ca8d887e9,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-384679b5cf5c558af5fde175,EXTCAND-e9a3babbc8ff55518a51c160,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-7b200537ed48de7572cb0c7a,EXTCAND-2dad3ee3655a87271d840850,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-c2e79ca8cced75905de6f578,EXTCAND-6d97c04efd22465e44761aa1,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-433149faa88d727e5e40eedb,EXTCAND-178493c3070ba1ceb68d89d9,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-2e836d5ffa7c5261cf867458,EXTCAND-83c37a145e1368d8ddc6467c,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-77c45237b2957eeb4cdba89f,EXTCAND-3a6e2401eee2bb1b4d940d20,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-cef9cc9162000f786d845136,EXTCAND-14fbd11b268dd9a19dc0196b,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-6386dce9d5d792f8abe5b2bc,EXTCAND-6386dce9d5d792f8abe5b2bc,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-dc1c9218ad46cd31ed504381,EXTCAND-dc1c9218ad46cd31ed504381,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-683ecf4ac7a8f514b1d8b53a,EXTCAND-683ecf4ac7a8f514b1d8b53a,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-142a54651fcd49ddf9fea3e5,EXTCAND-142a54651fcd49ddf9fea3e5,canonical URL and normalized title,high,EXTSEARCH-36fcadad8c3de1365a5e26e6
EXTCAND-01b413687a57286bdb196b2e,EXTCAND-3be041fb7307453b5dd010e8,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-ebb5023edf65a27136e7e968,EXTCAND-18cce501132940417be50bdb,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-da107f86d31e9640e4f62d30,EXTCAND-5cf4b6514ab81c3e8195353f,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-8f2884fb6010eced3fb3138a,EXTCAND-5788cbec1226c60b33def930,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-bdd5455cbb19b5056ef7cb3d,EXTCAND-a9bca5e721444b4e08a41743,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-f7972e2fd9630d449368ffd6,EXTCAND-8ffbf9e2165a14165354e8bd,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-36a925b55d78b171ad1cb620,EXTCAND-36199cc160b784b1eefc8178,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-8db10f2b1f7fa440bcd75b86,EXTCAND-cabb868ad84a71174c3e6d72,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-c05dd1dd0a6123c20d6bac38,EXTCAND-c05dd1dd0a6123c20d6bac38,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-1a4c1a294f312f017acf9c5a,EXTCAND-1a4c1a294f312f017acf9c5a,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-b2685e0b4911adc2a85c23d4,EXTCAND-b2685e0b4911adc2a85c23d4,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-01b413687a57286bdb196b2e,EXTCAND-3be041fb7307453b5dd010e8,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-f98050ed1237384dc96278ca,EXTCAND-f98050ed1237384dc96278ca,canonical URL and normalized title,high,EXTSEARCH-4d334bed37c1418ac472d607
EXTCAND-9ee1012f7bea44674ff9a176,EXTCAND-eb0379509462b9db7eac9376,canonical URL and normalized title,high,EXTSEARCH-a63a513c0093f9f36f6cd601
EXTCAND-b7dceb1b8124aa47b8a72f44,EXTCAND-0e597441773c4987dc821503,canonical URL and normalized title,high,EXTSEARCH-a63a513c0093f9f36f6cd601
EXTCAND-d9765334f59a1cc842321271,EXTCAND-22a51224f7a269d835a8a1ae,canonical URL and normalized title,high,EXTSEARCH-a63a513c0093f9f36f6cd601
EXTCAND-2a3a97d8f5df32cb02672697,EXTCAND-e6c49f560fb973b33b76a7cb,canonical URL and normalized title,high,EXTSEARCH-a63a513c0093f9f36f6cd601
EXTCAND-ebbeed33d8b98de10a3d0324,EXTCAND-45be2091f00670762eb43510,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-79b96c8c3dc3146c93caea6c,EXTCAND-550460419565b973d5e7ef98,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-354cba1f7d5476b922fe2d67,EXTCAND-51d1e38caeae6510d87f0355,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-38014c6a6f4d7ab6df790427,EXTCAND-ad2ae5a2ba7f3861d90e3b9b,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-ab900983d4712ed74b6ba67f,EXTCAND-3e10d74d4de1dd8e86fe32b8,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-c7e284c5e24e91ecf3b9a817,EXTCAND-5bf4a192a5aa053b4b214e36,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-1dc7cb90fa46f335bab4a97f,EXTCAND-0e252d6376ad9dbc88175bea,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-504ee6673000b2689c52fec1,EXTCAND-8b5ea3630d5c39697ff0a73e,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-dd83be1592133095a8aaa93f,EXTCAND-dd83be1592133095a8aaa93f,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-aaa4400454a0e128209348c4,EXTCAND-aaa4400454a0e128209348c4,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-07d382196e1500aa21c2fa30,EXTCAND-07d382196e1500aa21c2fa30,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-f0dbe809cbc6c6a888cdac54,EXTCAND-f0dbe809cbc6c6a888cdac54,canonical URL and normalized title,high,EXTSEARCH-acfe50fd66a75d2bf20f9ef8
EXTCAND-f4be3acd03e716da7b007b47,EXTCAND-ccdbd40679bbf1beb9bcf5d4,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-7c81bd42b8b5174fca2b9628,EXTCAND-d7ff9126410c4193495ed53d,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-d6b8eb4e6ee0704051716064,EXTCAND-6257fd519832ef95f01476e0,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-c3175354807ffc2cc2890344,EXTCAND-59bef3889cf583b979f72a53,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-b5995a43c212d95fbc7446fc,EXTCAND-2dde0fb59642173ca4be26ab,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-c684595858819c0d9aac99b1,EXTCAND-b862dbdf7c6afbce3dc7f36b,canonical URL and normalized title,high,EXTSEARCH-d9bfde6c1e6befcde9b1f1b5
EXTCAND-7f728c41ceff4a4bc37bf8d8,EXTCAND-7f728c41ceff4a4bc37bf8d8,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-892f5f755d686050208a179b,EXTCAND-892f5f755d686050208a179b,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-4cf8eadd1a857a44383f9d0b,EXTCAND-4cf8eadd1a857a44383f9d0b,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-af688ede1ca42d7c512d82ee,EXTCAND-af688ede1ca42d7c512d82ee,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-756bab7d4cc7f3825eff8b34,EXTCAND-756bab7d4cc7f3825eff8b34,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-0899782619059bec8f235c7a,EXTCAND-0899782619059bec8f235c7a,canonical URL and normalized title,high,EXTSEARCH-0bc1f4a7337938440a02af2c
EXTCAND-e0603ec210e10656d80096a1,EXTCAND-dcbdcd7a82c2d7ad20b115b8,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
EXTCAND-aeb819ee1a4d697f489ef2e3,EXTCAND-d751bab802f140d93ae32ebc,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
EXTCAND-f0a4faa453a799ccb386bf36,EXTCAND-736e25e3a28aea26fd288747,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
EXTCAND-942714ba087bb166a81f807a,EXTCAND-e146ec5cc4cdeb18a8cb16a8,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
EXTCAND-da3f7910e62fb5044d8bdfab,EXTCAND-f8161bd316dc9e3e6f7b31ad,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
EXTCAND-4949697ec914db797d8a16ff,EXTCAND-7263e97bbea29a6ef08b8874,canonical URL and normalized title,high,EXTSEARCH-771af2fe1ea2520781a8293e
