search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-b83e1298c7a6dab87fa35973,cog_2025_175024,Herreid,SD,2015,2015,2015,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Herreid"" ""SD"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Herreid"" ""SD"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-1ea3401b4f5a7921576c4af3|EXTTARGET-39c62d724565b5e9c9b7fc1d|EXTTARGET-7417fe9a76464359e7d73037|EXTTARGET-7c5cf98cd2a0dcb45b60af9c|EXTTARGET-e50d4b7a6ab65c7cb03d7f86|EXTTARGET-f756300cef5c0717fe9debb0
EXTSEARCH-c1cd673705b4ab677c75fc98,cog_2025_175190,Kimball,SD,2026,2026,2026,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Kimball"" ""SD"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Kimball"" ""SD"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-1002fe0747c72a7c437e7c4b|EXTTARGET-38fdc8937c23aeda94f1535e|EXTTARGET-72b7e7ec72260314a0a974d9|EXTTARGET-93c4f71ea5d0c50def586271|EXTTARGET-f5906c7b5bc2661933f459cf|EXTTARGET-f5c34f2b6112f6a0718528bf
EXTSEARCH-c064acd6a4021e83992095dc,cog_2025_175486,Sisseton,SD,2022,2022,2022,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Sisseton"" ""SD"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Sisseton"" ""SD"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-1dc6592f7a433de285775a82|EXTTARGET-31e0f983157904a02f5542a3|EXTTARGET-3ab4bcbeb6ec2b169f99485c|EXTTARGET-4398b03c05d3cd7b2a409025|EXTTARGET-9ac6b0e8bc0427e987d8fabd|EXTTARGET-ae33897d2d29d0c27163ff81
EXTSEARCH-f5f8f76edd341f20c57e5917,cog_2025_175153,Wessington,SD,2026,2026,2026,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Wessington"" ""SD"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Wessington"" ""SD"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-28c2d58105c2fc8adde63fa6|EXTTARGET-46a185fba727971e8a682db7|EXTTARGET-7e14087725e7640057c2ddb8|EXTTARGET-92130918e49e087ef6656709|EXTTARGET-a77e1373c42d327c587a8f55|EXTTARGET-d4e21b0b9b39492fb80aeb54
EXTSEARCH-5d6f48be6b9cee511a84adab,cog_2025_191566,Bluff City,TN,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Bluff City"" ""TN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Bluff City"" ""TN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-40ad8c17fed6768c6afd7a8e|EXTTARGET-429f408e330b560b2360e1f3|EXTTARGET-6f54dd999a87d289a3554d9b|EXTTARGET-8716bae2a4e9445be1da0ae4|EXTTARGET-ceebb2e25b727f997c3f8011|EXTTARGET-d4daaecb11810a975e83e660
EXTSEARCH-f78ecdc23bebaa7e4feafce0,cog_2025_134876,Crab Orchard,TN,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Crab Orchard"" ""TN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Crab Orchard"" ""TN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-37364a2c4c53e5d45a048b7c|EXTTARGET-4a3e98523914a027c65d7c06|EXTTARGET-7002d801891c354eb9566362|EXTTARGET-bb8a5b892a6ddc1ea0e1d456|EXTTARGET-bf4586d9158c887b8c106c4f|EXTTARGET-ef58bb2c415c2e9b3ad616c7
EXTSEARCH-c68a3c2f1230e22810f783f4,cog_2025_175726,Maury City,TN,,,undated,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Maury City"" ""TN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Maury City"" ""TN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-098ada9faeac436133fe6229|EXTTARGET-183ae8c05f7800e8439a8907|EXTTARGET-62db2fa12a1861eb00d6dc8c|EXTTARGET-dc5aba2eb72ee7b924ef459e|EXTTARGET-de297d680a706122a4ca92b9|EXTTARGET-f78b60596567f8aa294f7868
EXTSEARCH-76e0c04380c7ca9502f2d472,cog_2025_175793,Red Boiling Springs,TN,,,undated,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Red Boiling Springs"" ""TN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Red Boiling Springs"" ""TN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-1cae189854c556c0550c049b|EXTTARGET-30a43479490abe4d866614a4|EXTTARGET-62c8944b9d9ef43636cb2222|EXTTARGET-67c5e1f659b84318bc19b224|EXTTARGET-c72a9f031236cf1b904cdedc|EXTTARGET-f38439c22f8838825bfc3af0
EXTSEARCH-7535ce07db3ee82559cdee3d,cog_2025_175803,Tellico Plains,TN,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Tellico Plains"" ""TN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Tellico Plains"" ""TN"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0d92069f77030ee4ace99215|EXTTARGET-12478d3c38af88bf0818f096|EXTTARGET-1c3be35cb249ec985030d7ba|EXTTARGET-22302b66c3973677e00801ad|EXTTARGET-3bdcb5b109fd6a29d9b01b5d|EXTTARGET-a419048489939b37fd935951
EXTSEARCH-fa6412b9f61792881ea06c1d,cog_2025_135159,Bayou Vista,TX,2025,2025,2025,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Bayou Vista"" ""TX"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Bayou Vista"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-17027bd8b2b34f946170e302|EXTTARGET-9b1b94cd7c50d6ecb3c56180|EXTTARGET-a825c9ed8d1e96ad86602123|EXTTARGET-afeda0ad468e71dbf1206989|EXTTARGET-d327f7fe34e334fc8505182e|EXTTARGET-ecd3df9080b2279db18a576b
EXTSEARCH-7f18b89e3b0ac3bd5ecc30c0,cog_2025_175980,Beeville,TX,,,undated,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Beeville"" ""TX"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Beeville"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-0b17cf507e6a3637d0b31382|EXTTARGET-2d7be47b31eba80de1d1af8f|EXTTARGET-9c1a00898f6e5bdd706a2eb6|EXTTARGET-cac549ac2c41a5b3fe092297|EXTTARGET-d3320259f78a609b8a93484a|EXTTARGET-db4e17a7cbe7c90e512acb63
EXTSEARCH-80f9597584240a5ecc06743e,cog_2025_176185,Buda,TX,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Buda"" ""TX"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Buda"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-009f4190938ce41b3fbe02b4|EXTTARGET-3c4f70445b2c47dbc7a977e2|EXTTARGET-761207769e009a3eafca767a|EXTTARGET-90ec2a3e43971fb65fde261f|EXTTARGET-b395d3c4bc0201fa344bf388|EXTTARGET-b4ba2b61420fabf628eddc7f
EXTSEARCH-ca5e728a6fb5df88b84349c9,cog_2025_209567,Clarendon,TX,2026,2026,2026,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Clarendon"" ""TX"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Clarendon"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-0e180323cc262a80e1d26242|EXTTARGET-17b0676adae2a0afc842421d|EXTTARGET-598021e2d3095e9c5ae50d41|EXTTARGET-798e4fd8811f25d10f47b0b2|EXTTARGET-eb430828b16d8fe0b270dddf|EXTTARGET-ed14d9db0cc56f25b89adf96
EXTSEARCH-58e21fbc2b9fa0fc4b7dd748,cog_2025_135196,Crockett,TX,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Crockett"" ""TX"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Crockett"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-2c4a896379ed36e05c8a86b0|EXTTARGET-5108464dcb90e5942aed35be|EXTTARGET-514380034de99a02cb7ae003|EXTTARGET-a1c29bd42700be8081671637|EXTTARGET-ee160d6ea07cc7b21029170c|EXTTARGET-f7527d030e2e63e74abbd603
EXTSEARCH-bb5da5efa22701a5f2a95251,cog_2025_113628,El Lago,TX,2020,2020,2020,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""El Lago"" ""TX"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""El Lago"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_002,EXTTARGET-4027ff913aa49762f00add7a|EXTTARGET-8514056d96cd5e3f61df32fb|EXTTARGET-c538f4f9330961f1cbce6ad0|EXTTARGET-d99c8d8a43181bbfddc8bd57|EXTTARGET-ed69c6c80b8e0dc664bd0a3a|EXTTARGET-fd0a3ccbe0e82cde27147af5
EXTSEARCH-69e556e9f81ef2f54b9deacd,cog_2025_209596,Giddings,TX,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Giddings"" ""TX"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Giddings"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0ba7be8eb6e4e946b1c47f07|EXTTARGET-1af72b80866a7eea79b97fe2|EXTTARGET-3cbab17463e8e7ff0917d1f9|EXTTARGET-56b5684069c65ee0c3edf250|EXTTARGET-c1454e250912e6ae9226e551|EXTTARGET-e90153d1fdedfeb38f2be4de
EXTSEARCH-731e02d24e158202b43ad70e,cog_2025_187690,Glen Rose,TX,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Glen Rose"" ""TX"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Glen Rose"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0a803d3d28269d0ffb902046|EXTTARGET-1bbeeb01826709ca0ae5de34|EXTTARGET-2462530479403fcece51c2d0|EXTTARGET-2aab4629c239b94e4da4b687|EXTTARGET-5d896767c1adbf57cd94e4af|EXTTARGET-fb8958d850ea1700c74453d4
EXTSEARCH-644814146d35fd9bac6b2463,cog_2025_135204,Port Neches,TX,2014,2014,2014,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Port Neches"" ""TX"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Port Neches"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-00b0673cfa7f12a93d0b1277|EXTTARGET-1c0f84eaedb8c83d44f9cd2e|EXTTARGET-6dad15617c4044af754a5e78|EXTTARGET-89371fbb88b759bc1194edfd|EXTTARGET-d84abbaa843dbd9d7c22ae5f|EXTTARGET-fb2ced7e11e79cb401d3556d
EXTSEARCH-8bdff162ff35de71a5ca45e2,cog_2025_194122,Rockport,TX,,,undated,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Rockport"" ""TX"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Rockport"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,6,0,12,external_search_lane_002,EXTTARGET-23b8bc503f5c3cf224eba164|EXTTARGET-23b8bc503f5c3cf224eba164|EXTTARGET-2f1970649cfe62123bc9fae5|EXTTARGET-2f1970649cfe62123bc9fae5|EXTTARGET-321409485852f3a83748e33e|EXTTARGET-321409485852f3a83748e33e|EXTTARGET-4497497feaa818bd9218f9de|EXTTARGET-4497497feaa818bd9218f9de|EXTTARGET-d9e493c4d4c01c72360dc461|EXTTARGET-d9e493c4d4c01c72360dc461|EXTTARGET-de302023f4313fb412c91665|EXTTARGET-de302023f4313fb412c91665
EXTSEARCH-2b891aa11689e037105ab0d0,cog_2025_187695,Rollingwood,TX,2026,2026,2026,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Rollingwood"" ""TX"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Rollingwood"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-3c7b92ea283b5a5cca510128|EXTTARGET-6f80c48e78e0e66051c19b3e|EXTTARGET-7ba77aeac82b7a1997aaee10|EXTTARGET-805d06707deb79457baa173b|EXTTARGET-a1a45aa02907ab91ba013c1c|EXTTARGET-af928bfba89077e856a8dcea
EXTSEARCH-4372a31cd9c0972cf07b001f,cog_2025_175979,Seymour,TX,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Seymour"" ""TX"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Seymour"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,11,0,6,0,12,external_search_lane_002,EXTTARGET-0b742bef8cc9df0b03c6c4b9|EXTTARGET-0b742bef8cc9df0b03c6c4b9|EXTTARGET-28f103d79145a0265b3ed7ad|EXTTARGET-28f103d79145a0265b3ed7ad|EXTTARGET-35dff9f12b938c5d47bb7571|EXTTARGET-35dff9f12b938c5d47bb7571|EXTTARGET-3f5f907e5016f9c8853e57b7|EXTTARGET-3f5f907e5016f9c8853e57b7|EXTTARGET-53c0cbbd7dda994a7a50b9ce|EXTTARGET-53c0cbbd7dda994a7a50b9ce|EXTTARGET-ae838efe6ac322cb4ef019fa|EXTTARGET-ae838efe6ac322cb4ef019fa
EXTSEARCH-8954e8c085f668ca6e575989,cog_2025_194136,Silsbee,TX,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Silsbee"" ""TX"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Silsbee"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_002,EXTTARGET-0fcedbd0be170c31a6e89852|EXTTARGET-0fcedbd0be170c31a6e89852|EXTTARGET-2fa9482af068eafa1d358d63|EXTTARGET-2fa9482af068eafa1d358d63|EXTTARGET-852d864606f9e6cfbced1e03|EXTTARGET-852d864606f9e6cfbced1e03|EXTTARGET-bc95e22341a84c91fd8cdae4|EXTTARGET-bc95e22341a84c91fd8cdae4|EXTTARGET-eb8c486ad677c8066ce85732|EXTTARGET-eb8c486ad677c8066ce85732|EXTTARGET-f8b8f34b5058646400c6f00a|EXTTARGET-f8b8f34b5058646400c6f00a
EXTSEARCH-8286541c4595e02417ecc042,cog_2025_113601,Thompsons,TX,2024,2024,2024,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Thompsons"" ""TX"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Thompsons"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_002,EXTTARGET-559e980f9c86b620ccb29f40|EXTTARGET-6f029b8fef843593523c1ed0|EXTTARGET-79d2f0ee7bd407fa24a36c7e|EXTTARGET-c0157d4ec9710fc94a73ff36|EXTTARGET-e600160750d784d959b1ea2b|EXTTARGET-e6daf8fa67319db2f6ee7f79
EXTSEARCH-a376b47ecfb0dadfae09346a,cog_2025_176126,Trenton,TX,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Trenton"" ""TX"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Trenton"" ""TX"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-67cf40eecc568d3c088239f1|EXTTARGET-786048344380e9329a5a0349|EXTTARGET-c5c8b85c491aaa6fd9154c9c|EXTTARGET-ca814430bfae9bb18a6ad74e|EXTTARGET-d4a032a83fef148f2991a119|EXTTARGET-f702d88d31bbd9f5a7725a34
EXTSEARCH-39fcf30a9526d245c794230e,cog_2025_176498,Fountain Green,UT,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Fountain Green"" ""UT"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Fountain Green"" ""UT"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-09439d8a600aba18708edb83|EXTTARGET-42dc664dc9ad10d9ed8376c0|EXTTARGET-450dccfec84c57f99f39c1af|EXTTARGET-8279373a01c98b1a2bf90355|EXTTARGET-a304c547f8ecb402652da87c|EXTTARGET-e4c4511a275a871664a2ccb2
