implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-c62fc0917a16eff3ecd61ac7,Poland,OH,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,unknown,1,1,0,"Ungaro motions to approve compensation increase for part-time employees effective January 1, 2023:","Poland, Ohio, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-45a5cf2d811f9f4a85ef9aa4""]"
IMPEVT-ae82f6ce24945dbc2bbb1f5a,Prairie,OH,Midwest,,,2026,2026,2026,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"2026 Minimum Wage Increase: Effective January 1, 2026, state minimum wage is increasing from $10.70 per hour to $11.00 per hour.","Prairie, Ohio, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-d23a37fa18f5ffdd987b802e""]"
IMPEVT-499e7d0b3435d75290d72a1b,Prairie,OH,Midwest,,,2026,2026,2026,retroactivity_implementation,base_wage,unclear,unclear,implemented,upward,recurring_base,base_wage,unknown,1,2,0,"2026 Minimum Wage Increase: Effective January 1, 2026, state minimum wage is increasing from $10.70","Prairie, Ohio, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-2d0d96c55aee508a97befe3c"",""WCM-f63bdabe393cb6d34afb30fb""]"
IMPEVT-fd22067328c9ae209b2cd83f,Prospect,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"due to his hiring as the Assistant Village Administrator effective December 1, 2025.","Prospect, Ohio, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-d910a1cce5de68a3346e9f1f""]"
IMPEVT-4b6c95790d1a72e0981918ad,Put-in-Bay,OH,Midwest,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,annual_salary,1,2,0,"Mayor $30,000 per year, paid monthly, effective January 1, 2024","Put-in-Bay, Ohio, Budget Or Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-05d5b5281679785b1af7d316"",""WCM-d8f1958a4a753a49f4cab5b6""]"
IMPEVT-2175efe4baefb279cf4db212,Put-in-Bay,OH,Midwest,,,2024,2024,2024,classification_civil_service,classification_band,unclear,unclear,formally_adopted,neutral_or_procedural,unclear_duration,classification_band,unknown,1,1,0,That the following classifications and compensation plan be adopted in order to maintain wages,"Put-in-Bay, Ohio, Budget Or Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-d09d2bc37e92b3f7d7b9010b""]"
IMPEVT-0d76996102979079f58f14cf,Ravenna,OH,Midwest,,,2017,2017,2017,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,1,0,"Effective January 1, 2017, in addition to the regular salaries, all employees shall receive","Ravenna, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-d0a9242e0660f47a1251bcb7""]"
IMPEVT-70840617bd576e72b2a0b007,Ravenna,OH,Midwest,,,2021,2021,2021,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,1,0,Employees shall receive a uniform allowance in the amount of $650.00 per year to,"Ravenna, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-94716d7e0dd3f6ce82639463""]"
IMPEVT-fa6cf6eac9d8abf79b7eb9e6,Salem,OH,Midwest,,,2017,2017,2017,budget_pay_plan,uniform_or_equipment_allowance,unclear,unclear,implemented,mixed,recurring_non_base,uniform_or_equipment_allowance,allowance,1,3,0,"Effective July 1, 2017, the shoe and glove allowance of one hundred fifty ($150.00)","Salem, Ohio, Wage Schedule, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-a4a565f8c291eb960317bd4c"",""WCM-b0f13e225849daf0bad9a3c5"",""WCM-c373ba06b4bf39ba8810b739""]"
IMPEVT-d8f4397c92f83f82d90e8fa3,Salem,OH,Midwest,,,2020,2020,2020,budget_pay_plan,overtime,unclear,unclear,implemented,upward,recurring_non_base,overtime,unknown,2,6,1,Members of the bargaining unit shall receive overtime pay at the rate of one and one-half,"Salem, Ohio, Wage Schedule, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-08f9c400bd000a1da054159a"",""WCM-42eb800831f61a41e7edbfce"",""WCM-54a69cbb4b83c87b0410e0ee"",""WCM-86dd65d0d5e97fd7f1238440"",""WCM-8b3755e523c7adce0f45f989"",""WCM-f0f29a2623f0e2810ced6430""]"
IMPEVT-f8499b54288439607612020f,Sandusky,OH,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,2,0,"31.1 Effective January 1, 2019 4.0% increase","Sandusky, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-331f3fb3fd742f22fca1c9a3"",""WCM-fe8aee5591bb9ac235c72b8b""]"
IMPEVT-41b3d4e2068c72edc9e4a190,Sandusky,OH,Midwest,,,2020,2020,2020,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,2,0,"31.2 Effective January 1,2020 2.5% increase","Sandusky, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-552eba2e1c6d81b6b4e64702"",""WCM-7fc3de3b5198922365542614""]"
IMPEVT-25ea1466592923f2688e5d33,Sandusky,OH,Midwest,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,"In 2021, each Employee covered by this agreement shall receive a one-time payment oftwo-hundred and fifty dollars ($250.00) in the first pay period of June.","Sandusky, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-468728f2abc23ee2d2f84bab"",""WCM-5f1b06eaec6619b27199d702"",""WCM-9ec087f2b3a66bc36568ccfb""]"
IMPEVT-431ddaf12c553f3ec9b33645,Shawnee,OH,Midwest,,,2019,2019,2019,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective Dates: This Agreement shall be effective October 1, 2019, except as","Shawnee, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-7414caf73394181e841262fe""]"
IMPEVT-5a289773d6f3f42b0b29f05e,Shreve,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"effective January 1, 2024.","Shreve, Ohio, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3015a3fc1b4797e8eb59ad4d"",""WCM-a84f67c3339548cc370561e5"",""WCM-e1bcc0243937360d883994e7""]"
IMPEVT-429e2ec6a18a248573f58f8a,Springfield,OH,Midwest,,,2018,2018,2018,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,4,0,"reclassified and titled as working foreman until his retirement date, effective February 15,","Springfield, Ohio, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-5044feacf1c4866e8a845ad6"",""WCM-7d4a45723e570fd822fa4992"",""WCM-cf3343597f0e37a61da08aee"",""WCM-d9aa015ee3f28bdfb545f3e5""]"
IMPEVT-c602b4d0ae30cc71447c40fb,Springfield,OH,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"effective February 15, 2019.","Springfield, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-2dfdde274090723366d99062""]"
IMPEVT-157519a94e827cef22d49c4d,Springfield,OH,Midwest,,,2021,2021,2021,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,Employees shall receive $8.00 per hour for all hours they are required to,"Springfield, Ohio, Memorandum Of Understanding, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-b0e421b9fd05343aadeb6f3f""]"
IMPEVT-39c272c76cbcdd0b6c80d6bb,Springfield,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"period, seniority shall be retroactive to the employee's date of hire.","Springfield, Ohio, Memorandum Of Understanding, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-aca5829c028f396f0e6e3694""]"
IMPEVT-304ca4cc6e081b6209f04832,Springfield,OH,Midwest,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Except as otherwise noted herein, the Agreement shall become effective May 1, 2022 by the","Springfield, Ohio, Memorandum Of Understanding, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-84191083c22507c6ed9cb622""]"
IMPEVT-cf8b7b23cb90e20f4646ca97,Springfield,OH,Midwest,,,2024,2024,2024,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,allowance,1,1,0,"more than 1,040 hours in a year shall receive a uniform allowance in the amount of three hundred","Springfield, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-ec79d6822df846578da86d38""]"
IMPEVT-8ffe89fd782306096699dcac,Springfield,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,3,0,be retroactive to the employee's date of hire.,"Springfield, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3f8b5784e2cb64ecb650bf41"",""WCM-ba14525c63a06ac40b25f621"",""WCM-fbbcfb11fba4d5617a6cc315""]"
IMPEVT-1b0914c40b96579e6d4268af,St. Clair,OH,Midwest,,,2021,2021,2021,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,allowance,1,2,0,37 Employees on an approved BWC leave shall receive the prorated share of uniform allowance for,"St. Clair, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-16f7c2d49dece4ddb572ec29"",""WCM-ac93d81e0785d7964b545e35""]"
IMPEVT-55755bac78eccd1cf92afe9b,St. Clair,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"4 This Agreement shall be effective January 1, 2021and shall remain in effect until December 31,","St. Clair, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-e1bcb63a2aa769e48597abd0""]"
IMPEVT-ec5bc5fc2b00108879ae0847,St. Clair,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"EFFECTIVE JANUARY 1,2024","St. Clair, Ohio, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-716549ee40dade8562ea122e"",""WCM-801b10479cfb5f2aff286304""]"
IMPEVT-332ccb80687e0a30b6389b85,Swanton,OH,Midwest,,,2021,2021,2021,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,Effective 1/1/2021.,"Swanton, Ohio, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-b9a22d8b62324fb64271a237""]"
IMPEVT-a889b3eb1c5aa4ace1a64aa6,Swanton,OH,Midwest,,,undated-source-BRMGRS-20260802-f302391acc2a6ce038be6914,,,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,2,0,Each full-time non-public safety employee will receive an annual uniform allowance of $500 to,"Swanton, Ohio, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-165db0a7d58f24a57815b3ec"",""WCM-d368247f0c1b6970f001a9a5""]"
IMPEVT-60a913c50c9ab62461e336f8,Toledo,OH,Midwest,,,undated-source-CBSRD-20260728-18ad0ea55d1a73018e5d,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Toledo, Ohio, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-75cf5bebba049a74b864d26d""]"
IMPEVT-7a995cada8dd35f7c16ec740,Toledo,OH,Midwest,,,undated-source-CBSRD-20260728-18ad0ea55d1a73018e5d,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Toledo, Ohio, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-ca6018ac588e802315fc1f1f""]"
IMPEVT-1bfd6be3a0873c88f216c706,Turtlecreek,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"agreement effective January 1, 2024, and ending on December 31, 2026.","Turtlecreek, Ohio, Factfinding Report, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-c738220d3cf8584189a6123a"",""WCM-e060289de0d2f90cbfd2cc77""]"
IMPEVT-c1446c1222e50021df7fcd8e,Turtlecreek,OH,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"effective January 1, 2026 pursuant to SERB rules.","Turtlecreek, Ohio, Factfinding Report, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-575afa9b4cdb25ca9ede9bbd""]"
IMPEVT-11fdfa62f01f0533e41a89ca,Tuscarawas,OH,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Goodall, in his resignation effective May 31.","Tuscarawas, Ohio, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-bedc87506eaed6c477b7caa8""]"
IMPEVT-79745c91cbd7a1d74082083c,Union,OH,Midwest,,,2014,2014,2014,cola_cpi_indexing,cola_or_indexing,unclear,unclear,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,2,0,probationary bargaining unit employees will receive a 3% wage increase.,"Union, Ohio, Memorandum Of Understanding, 2014.",high,implementation_event_ready,missing_not_validated,"[""WCM-29d5048b3b74639f24fa9774"",""WCM-2e99c47ec6f804376a600275""]"
IMPEVT-38174971ad4d004ceff5aa5a,Union,OH,Midwest,,,2015,2015,2015,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"Effective January 1, 2015","Union, Ohio, Memorandum Of Understanding, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-f768126a3d9deab34bd9bd4b""]"
IMPEVT-f77e81e73f020507b73a2f26,Union,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,3,0,"An employee's seniority shall commence after the completion of the probationary period and shall be retroactive to the first day, full-time, the empl~yee reported for work.","Union, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-0e303ac7b16270c4369ffe86"",""WCM-dcf99705b9b14d25dd1233b3"",""WCM-e1211ca700185fbef476cf2b""]"
IMPEVT-b0c8c2f4bacad6d55f253dbe,Union,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,"be retroactive to the first day, full-time, the employee reported for work.","Union, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-aefb97ba3aa38ea1f4b3d41c"",""WCM-ef16af16ae537381112b2eac""]"
IMPEVT-a0e7e01536015d35e9747c02,Union,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Effective January 1, 2025","Union, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-970d7cee1452a6002a80b361"",""WCM-cc29c549c87801d8302dac36""]"
IMPEVT-5c28a9aefad50b0ef15f0026,Vienna,OH,Midwest,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"salary of $13.75 per hour effective June 15, 2021.","Vienna, Ohio, Council Packet Or Minutes, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-566f1af7b75ac9298351d832"",""WCM-a68428bb266417c2cd2c9059""]"
IMPEVT-da6eaa09d5368af7916b61f7,Wadsworth,OH,Midwest,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,"Duration This Agreement shall be effective on June 1, 2016 and shall","Wadsworth, Ohio, Factfinding Report, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-1e869f8a110fd0fed8e702a0"",""WCM-63226d4132c6a6cfe5cb2c97""]"
IMPEVT-796170f6f601a748a37e6ca0,Walton Hills,OH,Midwest,,,2023,2023,2023,non_base_compensation,stipend_or_premium,unclear,unclear,implemented,unclear,recurring_non_base,stipend_or_premium,stipend,1,1,0,Any current employee that agrees to serve and perform all duties of zoning inspector shall receive a yearly stipend,"Walton Hills, Ohio, Wage Schedule, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-6390677e8dc67aeb390b8508""]"
IMPEVT-8719a50f5c90d3a17df3a878,Warren,OH,Midwest,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,2,5,1,"Effective January 1, 1992, in additional to their regular rate of pay, an employee who attains","Warren, Ohio, Memorandum Of Understanding, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-257c869b5b51a5890f4b53d2"",""WCM-363714218ea2d540837b7e6f"",""WCM-4b01e7e38b09d6dbc6736982"",""WCM-a01d1df2d45c65776fa6fc09"",""WCM-d3258d4cc91da88434c9185c""]"
IMPEVT-06dc8d5a544158cb448dff39,Warren,OH,Midwest,,,2017,2017,2017,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"This Agreement supersedes as of January 1, 2017, the Agreement effective January 1, 2014.","Warren, Ohio, Memorandum Of Understanding, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-edeb0340af342009055d1296""]"
IMPEVT-3755a3840a2e2bad88441e2e,Washington,OH,Midwest,,,2020,2020,2020,budget_pay_plan,step_progression,unclear,unclear,implemented,upward,scheduled_step,step_progression,step_schedule,1,3,0,"The factfinder recommends a $1.25 increase to all grades and steps effective January 1 ,","Washington, Ohio, Arbitration Award, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-33350d083cad300efd4d1a1e"",""WCM-cd768fe9e07d5d339d1dcdf9"",""WCM-dac6203f75328f8227ee52f3""]"
IMPEVT-2cb53801d563e16534bb458e,Washington,OH,Midwest,,,2021,2021,2021,budget_pay_plan,reimbursement,unclear,unclear,implemented,mixed,unclear_duration,reimbursement,reimbursement,2,6,1,"Section 25 .4 The Employer's tuition reimbursement program policy implemented effective January 1, 1987 shall remain in effect.","Washington, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-08eee9e48b945589dc409518"",""WCM-1c89b15d29728f7557db0274"",""WCM-6ee5312f8af59e96c35920b9"",""WCM-771d1ddd94b27f8014ae85a4"",""WCM-b674e33572f6dc54157f7bcb"",""WCM-e9b2e4da227249ef6a59a6ba""]"
IMPEVT-ab7efbe6c13b7f34d982a0a1,Chouteau,OK,South,,,2026,2026,2026,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,1,0,• Motion made by Cunningham and seconded by Couch on wage increase of $1.00 per hour for Jaime Witt due to her increased responsibilities with the Children’s programming with effective date.,"Chouteau, OK, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-31dfe1562d5883a07c178134""]"
IMPEVT-47cae4c0017ca9a5c22d489e,Comanche,OK,South,,,2019,2019,2019,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Effective November l, 2019, the licensee shall","Comanche, OK, Other Local Government Pay Policy, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-5ab130a50c238e27fe6a1ac2"",""WCM-fccdc97d5de1e082b3c65829""]"
IMPEVT-87fff58a4973fdfe86351db1,Comanche,OK,South,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Pursuant to Title 11 O.S., Section 16-302 (effective November 1, 2013), the City of Comanche,","Comanche, OK, Other Local Government Pay Policy, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-6d43ad3b8bda20b9e0a087c9""]"
IMPEVT-b671ab5017947b96c42ecb45,Drummond,OK,South,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,unknown,1,1,0,"users shall be increased effective November 1, 2021, as follows:","Drummond, OK, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-56ad50cf78ae3b66281457c7""]"
IMPEVT-64a91ed7123f6225da3c9e9e,Drummond,OK,South,,,undated-source-B4X2500LIVE-20260729-004549,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"This ordinance shall become effective on Mayor, the Town Board of Trustees shall elect an November 14, 2011.","Drummond, OK, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-2eaf14d060d215e3159bc296""]"
IMPEVT-38c33a267c626fa86e290799,Geary,OK,South,,,undated-source-B4X2500LIVE-20260729-009585,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"§ 49-122, effective 1/1/81.","Geary, OK, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-f14ec73859be7672de7ed021""]"
IMPEVT-a293a6388dfd387e4daf2de6,Kiefer,OK,South,,,2021,2021,2021,other_pay_setting_mechanism,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"When authorized, by regulation issued by the city council, in other similar cases of reasonable necessity, similarly handled but adopted to necessary night-time","Kiefer, OK, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-f8ff20d761de9934bc109bd1""]"
IMPEVT-b092f7916b386a0387f5c2da,Kiefer,OK,South,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"10, 1999 and effective on August 30, 1999.","Kiefer, OK, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-e215bea1363b1a73783bc23b""]"
IMPEVT-13ed7ece893a271c220cae21,Kiowa,OK,South,,,undated-source-B4X2500LIVE-20260729-009596,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"This Ordinance shall become effective 1-1-2009, subject to approval of","Kiowa, OK, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-523d987e04db02f331c4eff8""]"
IMPEVT-759ac3fa828772d79d2cb70b,Pink,OK,South,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"8 of the Town of Pink, effective July 10, 1973.","Pink, OK, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-5b5b31ba58108939b43e95b4"",""WCM-7acdb345c0db54cb38c42b02"",""WCM-a388bd8aeb9cc9b95f260db4""]"
IMPEVT-a392f560a5e708993538e80f,Shattuck,OK,South,,,undated-source-B4X2500LIVE-20260729-002111,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,unknown,1,1,0,"Motion by Pittman, 2 by Schultz to approve raises for employees effective July 1, 2013.","Shattuck, OK, Council Packet Or Minutes, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-82ccaece0b0b9d9c8222c995""]"
IMPEVT-4710ac0ef513921e6e6c762a,Halsey,OR,West,,,2025,2025,2025,market_recruitment_retention,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"important topic in both recruiting and retention, and marketing is essential to effective advocacy","Halsey, OR, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-e616dd946f03bb277a946c1e""]"
IMPEVT-337aea8fdd4036a2966410b6,Manzanita,OR,West,,,2026,2026,2026,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,annual_salary,1,1,0,The following table outlines the adopted salary schedule for fiscal year 2027 and incorporated,"Manzanita, OR, Budget Or Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-47e62ec27374b5d656ba91d6""]"
IMPEVT-c12a0bf699c5122550dca6e9,Merrill,OR,West,,,2017,2017,2017,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,2,2,1,effective 7/15/2017 Amended 1/11/2023,"Merrill, OR, Wage Schedule, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-52be21904b9abef18a384561"",""WCM-f01efda87d43b9cae45a65a4""]"
IMPEVT-720c34a9cdf0fb7e39c6b4b0,Alburtis,PA,Northeast,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"APPOINTMENT BY THE BOROUGH, EFFECTIVE JANUARY 1, 2026,","Alburtis, Pennsylvania, Other Local Government Pay Policy, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-b2b0eb15b8c5be9904626da8"",""WCM-ef3e6dd01f98d142a0ca94de""]"
IMPEVT-36ba9bbe6616b8072d158e3f,Allegheny,PA,Northeast,,,2023,2023,2023,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"The Allegheny Township Sewer & Water Authority is pleased to announce effective October 1, 2023 customers will now be able to pay their sewer bill online via credit card by clicking the link below! This link is only for credit card payments.","Allegheny, Pennsylvania, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-e7750bda5ecfe685976927f1""]"
