hex_cell_id,geography_panel,mechanism_view_name,safety_event_count,non_safety_event_count,event_count_difference,interpretation_guard
ALASKA_INSET-cog_2025_160773,alaska_inset,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021-+00019,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,institutional_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,pressure_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00004,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,compensation_outcome:across_the_board_raise,3,0,3,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,compensation_outcome:retroactive_pay,4,0,4,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,institutional_channel:none_identified,5,0,5,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,pressure_channel:none_identified,5,0,5,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,timing_implementation:recurring,3,0,3,event-count difference; not prevalence difference
CONUS50-+00021--00005,lower_48,timing_implementation:retroactive,4,0,4,event-count difference; not prevalence difference
CONUS50-+00021--00007,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00007,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00007,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00007,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00021--00007,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,compensation_outcome:benefit_cost_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,compensation_outcome:non_base_compensation_other,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,institutional_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,institutional_channel:settlement_or_mou,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,timing_implementation:payroll_effective_date,6,0,6,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00013,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,compensation_outcome:non_base_compensation_other,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,compensation_outcome:retroactive_pay,2,1,1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,institutional_channel:budget_pay_plan_process,1,1,0,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,institutional_channel:none_identified,5,0,5,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,pressure_channel:fiscal_constraint,1,1,0,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,pressure_channel:none_identified,5,0,5,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,timing_implementation:one_time,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,timing_implementation:payroll_effective_date,5,0,5,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,timing_implementation:retroactive,2,1,1,event-count difference; not prevalence difference
CONUS50-+00022-+00014,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,compensation_outcome:retroactive_pay,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,institutional_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,pressure_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,timing_implementation:payroll_effective_date,1,1,0,event-count difference; not prevalence difference
CONUS50-+00022-+00015,lower_48,timing_implementation:retroactive,2,0,2,event-count difference; not prevalence difference
CONUS50-+00022-+00016,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00016,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00016,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00016,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00016,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:across_the_board_raise,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:classification_band_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:overtime,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:retroactive_pay,3,1,2,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,institutional_channel:none_identified,5,1,4,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,pressure_channel:none_identified,5,1,4,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,timing_implementation:one_time,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,timing_implementation:payroll_effective_date,4,0,4,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,timing_implementation:recurring,3,1,2,event-count difference; not prevalence difference
CONUS50-+00022-+00017,lower_48,timing_implementation:retroactive,3,1,2,event-count difference; not prevalence difference
CONUS50-+00022-+00018,lower_48,compensation_outcome:no_direct_compensation_outcome,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00018,lower_48,institutional_channel:budget_pay_plan_process,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00018,lower_48,pressure_channel:fiscal_constraint,3,0,3,event-count difference; not prevalence difference
CONUS50-+00022-+00018,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00006,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00006,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00006,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00006,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00006,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,compensation_outcome:non_base_compensation_other,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,institutional_channel:none_identified,1,1,0,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,pressure_channel:none_identified,1,1,0,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,timing_implementation:payroll_effective_date,1,1,0,event-count difference; not prevalence difference
CONUS50-+00023-+00007,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:across_the_board_raise,5,0,5,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:benefit_cost_change,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:no_direct_compensation_outcome,4,0,4,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:non_base_compensation_other,4,1,3,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:overtime,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:retroactive_pay,9,1,8,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:step_progression,2,0,2,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,institutional_channel:budget_pay_plan_process,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,institutional_channel:none_identified,17,2,15,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,pressure_channel:fiscal_constraint,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,pressure_channel:none_identified,17,2,15,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,timing_implementation:payroll_effective_date,20,2,18,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,timing_implementation:recurring,7,0,7,event-count difference; not prevalence difference
CONUS50-+00023-+00013,lower_48,timing_implementation:retroactive,9,1,8,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,compensation_outcome:no_direct_compensation_outcome,2,0,2,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00014,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,compensation_outcome:non_base_compensation_other,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,institutional_channel:none_identified,1,1,0,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,pressure_channel:none_identified,1,1,0,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,timing_implementation:payroll_effective_date,2,1,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00015,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,compensation_outcome:stipend_or_premium,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00016,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00023-+00017,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00017,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00017,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00017,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,compensation_outcome:cola_cpi_adjustment,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00023-+00018,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,compensation_outcome:retroactive_pay,3,4,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,compensation_outcome:stipend_or_premium,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,institutional_channel:none_identified,4,4,0,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,pressure_channel:none_identified,4,4,0,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,timing_implementation:payroll_effective_date,2,4,-2,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00011,lower_48,timing_implementation:retroactive,3,4,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,compensation_outcome:overtime,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,compensation_outcome:retroactive_pay,6,1,5,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,institutional_channel:none_identified,6,1,5,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,pressure_channel:none_identified,7,1,6,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,timing_implementation:one_time,1,1,0,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,timing_implementation:payroll_effective_date,6,1,5,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00012,lower_48,timing_implementation:retroactive,6,1,5,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:across_the_board_raise,2,2,0,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:base_wage_change,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:non_base_compensation_other,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:overtime,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:retroactive_pay,4,5,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,compensation_outcome:uniform_or_equipment_allowance,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,institutional_channel:none_identified,7,6,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,pressure_channel:comparability_parity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,pressure_channel:none_identified,7,6,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,timing_implementation:one_time,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,timing_implementation:payroll_effective_date,6,5,1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,timing_implementation:recurring,2,3,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00013,lower_48,timing_implementation:retroactive,4,5,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:across_the_board_raise,11,0,11,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:classification_band_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:non_base_compensation_other,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:retroactive_pay,21,0,21,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:step_progression,4,0,4,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:stipend_or_premium,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,compensation_outcome:uniform_or_equipment_allowance,3,0,3,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,institutional_channel:none_identified,23,0,23,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,pressure_channel:none_identified,24,0,24,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,timing_implementation:one_time,3,0,3,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,timing_implementation:payroll_effective_date,20,0,20,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,timing_implementation:recurring,16,0,16,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,timing_implementation:retroactive,21,0,21,event-count difference; not prevalence difference
CONUS50-+00024-+00014,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,2,1,1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,compensation_outcome:retroactive_pay,5,0,5,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,institutional_channel:none_identified,5,1,4,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,pressure_channel:comparability_parity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,pressure_channel:market_recruitment_retention,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,pressure_channel:none_identified,5,0,5,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,timing_implementation:one_time,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,timing_implementation:payroll_effective_date,4,1,3,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,timing_implementation:retroactive,5,0,5,event-count difference; not prevalence difference
CONUS50-+00024-+00015,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,compensation_outcome:lump_sum,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,compensation_outcome:retroactive_pay,13,1,12,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,compensation_outcome:step_progression,3,0,3,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,institutional_channel:none_identified,12,1,11,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,pressure_channel:none_identified,12,1,11,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,timing_implementation:one_time,5,0,5,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,timing_implementation:payroll_effective_date,10,1,9,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,timing_implementation:recurring,4,0,4,event-count difference; not prevalence difference
CONUS50-+00024-+00016,lower_48,timing_implementation:retroactive,13,1,12,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,compensation_outcome:retroactive_pay,7,0,7,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,compensation_outcome:stipend_or_premium,3,0,3,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,institutional_channel:none_identified,8,0,8,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,pressure_channel:none_identified,8,0,8,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,timing_implementation:one_time,4,0,4,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,timing_implementation:payroll_effective_date,7,0,7,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,timing_implementation:recurring,6,0,6,event-count difference; not prevalence difference
CONUS50-+00024-+00017,lower_48,timing_implementation:retroactive,7,0,7,event-count difference; not prevalence difference
CONUS50-+00024-+00018,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00018,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00018,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00024-+00018,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
