search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-3e27b39b7dade2336b3b8739,cog_2025_209113,Mad River,OH,2019,2019,2019,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Mad River"" ""OH"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Mad River"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-09068389ed81b8b0326ffb87|EXTTARGET-41de3f9819e3e880b9b46922|EXTTARGET-506a43a035373d1f8c91e315|EXTTARGET-6af3406d0191927170497647|EXTTARGET-b4778635ff0b4d7671a0463c|EXTTARGET-c8ec91fc495f6810b49fcf4a
EXTSEARCH-ffa84e4bfc3c6be4281d0eca,cog_2025_211815,Madison,OH,2019,2019,2019,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Madison"" ""OH"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Madison"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,11,0,12,0,12,external_search_lane_001,EXTTARGET-105f4fc33c14a961895dda25|EXTTARGET-2e37f0e449bede39ee3a4821|EXTTARGET-3b3dab74f731c3a29fd1dbfa|EXTTARGET-51e8fc6146a8c99749a71f87|EXTTARGET-6d3a715f41528de9da1de71b|EXTTARGET-6d6c58662aeb414840f43462|EXTTARGET-9a2cc614288bed3e346377d1|EXTTARGET-9c47b7475151f060787124bd|EXTTARGET-c3611c1a03915df4d111ef6f|EXTTARGET-d99742445f6a14d5615327bd|EXTTARGET-eefafbe48affd5a392f38ada|EXTTARGET-f9c949523d6db396463b1635
EXTSEARCH-8258bc952f736ed67114422f,cog_2025_211815,Madison,OH,2020,2020,2020,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Madison"" ""OH"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Madison"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-49946c2141e5a3aa29b7bea3|EXTTARGET-49946c2141e5a3aa29b7bea3|EXTTARGET-4b5dcaec6002f190e632eecf|EXTTARGET-4b5dcaec6002f190e632eecf|EXTTARGET-8e75e382d0c927337389970a|EXTTARGET-8e75e382d0c927337389970a|EXTTARGET-a585461a897950033f71a38d|EXTTARGET-a585461a897950033f71a38d|EXTTARGET-ca986c25f23e373f31abe404|EXTTARGET-ca986c25f23e373f31abe404|EXTTARGET-cd2b0c3cbbd4cb10442f1892|EXTTARGET-cd2b0c3cbbd4cb10442f1892
EXTSEARCH-38315026725bf957b05da3a0,cog_2025_211815,Madison,OH,2021,2021,2021,fire|police,fire|police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Madison"" ""OH"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Madison"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",3,15,0,18,0,18,external_search_lane_001,EXTTARGET-13ad3bf1f98b7de698a62e01|EXTTARGET-23ece041da0c28ec7ae44dd5|EXTTARGET-307e4369798c0cb52900cfb1|EXTTARGET-508a81efec19602f84c62915|EXTTARGET-5d337bf24b40a752e0a97f33|EXTTARGET-643d276f25287862212d7ca6|EXTTARGET-842da2ed766c7fc6b9a7176d|EXTTARGET-87f0c8ce23182ef5391d2135|EXTTARGET-883d268ef998e27893d72144|EXTTARGET-8d936191cf569f12a0143daf|EXTTARGET-8e91427b1ccf83397aaa883f|EXTTARGET-91bc3d91f6864fa4829da678|EXTTARGET-9bd7075bad4aef3d1f329563|EXTTARGET-a2974bbe5420ef2fdf71aae8|EXTTARGET-aa9366c3c6633fdf49219f62|EXTTARGET-b7d6f0277bd7e7c46cdcd504|EXTTARGET-c6760103f40e218b0fd407f8|EXTTARGET-d07563ea30689ea3331468d1
EXTSEARCH-2bc2a55ca78a556e6a99cc38,cog_2025_225665,Margaretta,OH,2017,2017,2017,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Margaretta"" ""OH"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Margaretta"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-34f6fc1eb59221ffa1f81b9e|EXTTARGET-4e48582ff12bb2b7c92cd9bb|EXTTARGET-7948e4fded91b262129c7b32|EXTTARGET-7c2751fb4f9a6641f79281de|EXTTARGET-82ba10a13fdbd9448984b2da|EXTTARGET-b675e38750d7d27b7a9e8d5c
EXTSEARCH-b6e91a075801a65dac45bfb5,cog_2025_225665,Margaretta,OH,2024,2024,2024,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Margaretta"" ""OH"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Margaretta"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-2af04d2e06d3e3e6867c64f7|EXTTARGET-382ad7c0ffd64f7441c4bae7|EXTTARGET-55d3c9e12df135bdd203effd|EXTTARGET-7e49a43a985044687fbd5d48|EXTTARGET-c6701d18be3f2ebb2522dd99|EXTTARGET-f0386dd89f0fb9ad2b4906bc
EXTSEARCH-3a673c516161759ea8f2041f,cog_2025_186969,Marion,OH,2014,2014,2014,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Marion"" ""OH"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Marion"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-0861e7969a08ee6e167412fb|EXTTARGET-128517516c787b6ea887ef08|EXTTARGET-197adb0bb8201911ae18c21b|EXTTARGET-66cb300827c50e3214686c9f|EXTTARGET-a5b0cd61a773f5b5cbbda3cf|EXTTARGET-ffa38aa13e8cdca771d58632
EXTSEARCH-7210718cd8fa033af3a82782,cog_2025_186969,Marion,OH,2015,2015,2015,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Marion"" ""OH"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Marion"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-44c9367522dc4a74daa8dcd7|EXTTARGET-76e6a3090d04fbad315de274|EXTTARGET-78b0b4cdb1aa9ed0ae15eff0|EXTTARGET-7d10dad6b44dc466484f8e01|EXTTARGET-7f0486b8c62558ae57f9c88e|EXTTARGET-b2ffa85d4c8d91231bfc2a70
EXTSEARCH-b35415ae053f7caa092bfdd4,cog_2025_186969,Marion,OH,2022,2022,2022,fire|police,fire|police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Marion"" ""OH"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Marion"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,11,0,12,0,12,external_search_lane_001,EXTTARGET-1f8384efcfca8a285911ab9c|EXTTARGET-2fbe9d8b1546e42c0793132b|EXTTARGET-6b84d45a390d11b4f65965e1|EXTTARGET-7a79fb499dddf76e16512782|EXTTARGET-7e192273155ccf480f916b1a|EXTTARGET-81b6bbdbd54553fcf7065c26|EXTTARGET-883c2939c105d1caa67181f7|EXTTARGET-a12eb692416fbe021e158974|EXTTARGET-d87694db8649c21b6f7c8f7f|EXTTARGET-e699333e27e9fb3078242a07|EXTTARGET-f5def835d1be02c957d6c1ca|EXTTARGET-fa2ddc076cb548667499cf2a
EXTSEARCH-2acff8443b2741c5062312f3,cog_2025_186969,Marion,OH,2025,2025,2025,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Marion"" ""OH"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Marion"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-0c5959d4ab7bfcd744c3cadb|EXTTARGET-1105dc6a714f816a3813ef04|EXTTARGET-1ac93fa9f232e24cefe6e1ab|EXTTARGET-385ffad1d215639845ba3fa6|EXTTARGET-4ad394e7afef7f097b56d42a|EXTTARGET-ac298f3f3fb99e2ec0c4203a
EXTSEARCH-bd4988cfbea0eeed794328f6,cog_2025_132690,Medina,OH,2023,2023,2023,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Medina"" ""OH"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Medina"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_001,EXTTARGET-5b115ebc985066297fb3a80a|EXTTARGET-6015ef386e42891a89fde4b5|EXTTARGET-6eb87473a603afd2e065754f|EXTTARGET-7042c2873216338b7f792c15|EXTTARGET-b868648d7a22d5fac0c93282|EXTTARGET-bdd737344fed27e5fe168a9e
EXTSEARCH-a5ef3cfdcd8dcaf0daf6c002,cog_2025_225689,Monroe,OH,2017,2017,2017,fire|police,fire|police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Monroe"" ""OH"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Monroe"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_001,EXTTARGET-07f29d45319263c92c3d031b|EXTTARGET-126123228c3ccb18e283f1e7|EXTTARGET-14a55c0dff8898f6b935a1f6|EXTTARGET-256a65fff5b33661431905c6|EXTTARGET-282cc17300b8c478d8cfe541|EXTTARGET-4cca15c4de9333a43df12415|EXTTARGET-6765c88513a75bf29bdcbe18|EXTTARGET-72a27266da53bf0cff100682|EXTTARGET-9ebf518ed715d4ac1ca280e6|EXTTARGET-acb4e5e66406e80e94262df9|EXTTARGET-dc9e12556b66b1172104b909|EXTTARGET-f254c3dab6b00a169303cc26
EXTSEARCH-9a6a2ed302818ee1f3bacb98,cog_2025_225689,Monroe,OH,2023,2023,2023,fire|side_independent,fire|side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Monroe"" ""OH"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Monroe"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_001,EXTTARGET-514fd5164b4ab3fd3517caf3|EXTTARGET-701838f9680a5806c97a71ab|EXTTARGET-7052e56dd89bef233c3d7ec4|EXTTARGET-8a4e853c4c5442f72130644a|EXTTARGET-96164ed787266e686b67eff1|EXTTARGET-9ec32e5dd94a69b44d5dd85a|EXTTARGET-a3444c8280d84c193b120398|EXTTARGET-ab6ef1ebe85192be334bb3b8|EXTTARGET-abb9e5a15b7e1e47c7cb7288|EXTTARGET-b101e6ccbda243d0383edbe0|EXTTARGET-b1ae8735db1384c0073f72d3|EXTTARGET-c3c0bab15d72415f31377de9
EXTSEARCH-3ea53640d2079d7f0525ebc9,cog_2025_183978,Montville,OH,2020,2020,2020,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Montville"" ""OH"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Montville"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-0279581bf34454c41f0f8300|EXTTARGET-0279581bf34454c41f0f8300|EXTTARGET-4f72219c84c4d369f51a97f7|EXTTARGET-4f72219c84c4d369f51a97f7|EXTTARGET-6848ef315300e705962c0d32|EXTTARGET-6848ef315300e705962c0d32|EXTTARGET-8b56cc71c1d79969c36650bc|EXTTARGET-8b56cc71c1d79969c36650bc|EXTTARGET-d19b81f8a2f1a8a32268cf40|EXTTARGET-d19b81f8a2f1a8a32268cf40|EXTTARGET-fbd02999813b7d2f5c4c0244|EXTTARGET-fbd02999813b7d2f5c4c0244
EXTSEARCH-854cd2878eb3cb4c50a2ba89,cog_2025_173026,New Russia,OH,2022,2022,2022,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""New Russia"" ""OH"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""New Russia"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-1319fb86402f44063c11790b|EXTTARGET-3ce52a86bc072be6d64e39f5|EXTTARGET-7b6c21542531fe4464512eba|EXTTARGET-b850f7ed4e1fe0449e3b6df4|EXTTARGET-cf454ad2ccd984c5c9fb70a7|EXTTARGET-dab89aac2748d16923f4fdc7
EXTSEARCH-88b6b6fa4ec9f587f245b497,cog_2025_173220,Nimishillen,OH,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Nimishillen"" ""OH"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Nimishillen"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-247f6a9c2343fac2531cc9d7|EXTTARGET-43c19d5099d1d9ca8a6cc03d|EXTTARGET-4ac1c7669acfe551d4771e43|EXTTARGET-55ac8de139879d774a9c2512|EXTTARGET-5ba136f016619a5e4eed8466|EXTTARGET-d4ec7e43ae32fc57a92738e9
EXTSEARCH-040f13514feba0b5f5cf86d7,cog_2025_186961,Oxford,OH,2021,2021,2021,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Oxford"" ""OH"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Oxford"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_001,EXTTARGET-0e1b937fc1c54b77152b5fe4|EXTTARGET-1e2a3ec3fe3d265ee2220cb9|EXTTARGET-33cce07cea72d1aadb6ccf98|EXTTARGET-676bacdb9e86b504d4a4161c|EXTTARGET-6e4c9ed75f8ca10a333c5f61|EXTTARGET-81ae5b34deeb3d23a0579298|EXTTARGET-8b59aa3ae6b2c56d597f9ec3|EXTTARGET-900d91216d55abaca96bbdcf|EXTTARGET-931b9b5fc20c7a7b6e53b6c6|EXTTARGET-ad640d7073e6ceb3d23e720d|EXTTARGET-b2ceb89b4011372659e6c6be|EXTTARGET-b8030378143f42cda8e6b6a2
EXTSEARCH-c96704b8a04d767ef3594bd5,cog_2025_191189,Perry,OH,2019,2019,2019,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Perry"" ""OH"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Perry"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-0d3630c9ef52d6d1b388b0de|EXTTARGET-4ab86ef93e0cd7ba7740a8a4|EXTTARGET-4f756ab9421e8e3156d37656|EXTTARGET-5f29a55a79399005479fb587|EXTTARGET-af3be1c6579282bc8e2bdc6d|EXTTARGET-fc021a04a393042c730b6bf5
EXTSEARCH-0a0da950d08e37b7f9437dea,cog_2025_193928,Plain,OH,2020,2020,2020,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Plain"" ""OH"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Plain"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-1f96721bc2e133c45693cef5|EXTTARGET-2c3b3b10b8f84afa9b78eda8|EXTTARGET-447ea327aed217d632683274|EXTTARGET-5ca082d8bc035d5643ef9eb0|EXTTARGET-6801e2a35da3fffecb9bf608|EXTTARGET-8c3c118c007a42506458a810
EXTSEARCH-dc194fee8bddfd58e79c7435,cog_2025_173049,Prospect,OH,2025,2025,2025,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Prospect"" ""OH"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Prospect"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-01b7f8e5ae2554682613932a|EXTTARGET-0a5db8e8fac91f27f4c0979a|EXTTARGET-2346bc381f1618c4d04b8b9d|EXTTARGET-7837591c2f6e33679e4c87bb|EXTTARGET-9ba9ea89da3953e78914fed5|EXTTARGET-e3de2a028dd6f4bc9567c675
EXTSEARCH-65ea0f0dbc2f9ec7492bdc91,cog_2025_193905,Russell,OH,2022,2022,2022,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Russell"" ""OH"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Russell"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-188154223b9cebf4151f9087|EXTTARGET-6f60bce4f55d6f4dd10f7759|EXTTARGET-b25b5edbf493abf1d0f1e79c|EXTTARGET-eb330ef4ade11e93e9e9a9b8|EXTTARGET-f393bc3715b38209b134150e|EXTTARGET-fc3b57833e5ccab0f33e917f
EXTSEARCH-62a565558b2b7b916192c8b5,cog_2025_132561,Saybrook,OH,2019,2019,2019,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Saybrook"" ""OH"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Saybrook"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-5a723688609897c14d79919d|EXTTARGET-5a723688609897c14d79919d|EXTTARGET-6beb2bfdd9bdf0b3122438c7|EXTTARGET-6beb2bfdd9bdf0b3122438c7|EXTTARGET-6eb0c37ad19c1021e8f66cde|EXTTARGET-6eb0c37ad19c1021e8f66cde|EXTTARGET-81892c6c5e8fb3ee2ca86bf6|EXTTARGET-81892c6c5e8fb3ee2ca86bf6|EXTTARGET-cb51f86c29a4ec9ad44d5296|EXTTARGET-cb51f86c29a4ec9ad44d5296|EXTTARGET-e85dfec73a94d1c6719560d0|EXTTARGET-e85dfec73a94d1c6719560d0
EXTSEARCH-c3b8187e1019025ed1337784,cog_2025_193909,Scioto,OH,2021,2021,2021,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Scioto"" ""OH"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Scioto"" ""OH"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-07e93e56d06da54d5d274bbc|EXTTARGET-0ee39f80f2930019af23ceae|EXTTARGET-191b7bf31564cadb0f94b31c|EXTTARGET-3e4cf8e3176d1299a093debd|EXTTARGET-8c250e973bfb9f3d4eab7040|EXTTARGET-dd67090c014e88773a7b7193
