call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,reasoning_tokens,response_id_present,retry_linkage,search_call_id,search_target_id,started_at,terminal_status,total_tokens
production_primary,23,,2026-08-04T23:42:31.504758+00:00,8669,external_search_lane_005,862,"""Kane"" ""IL"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-0b331da0d076f2b7bc3ba993,EXTSEARCH-0cd7c6128cb08647d9b87a41,2026-08-04T23:42:24.301468+00:00,success,9531
production_primary,19,,2026-08-04T23:42:38.605696+00:00,8772,external_search_lane_005,886,"""Kewanee"" ""IL"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",133,True,,SEARCHCALL-4ad62a645af41d7618314f80,EXTSEARCH-365c8abc11b3d6de95ac19dd,2026-08-04T23:42:31.524805+00:00,success,9658
production_primary,13,,2026-08-04T23:42:44.851114+00:00,8638,external_search_lane_005,758,"""Matteson"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",129,True,,SEARCHCALL-33ffe419c1e864618b7a307f,EXTSEARCH-17d0123919ac0f338a30222d,2026-08-04T23:42:38.642899+00:00,success,9396
production_primary,19,,2026-08-04T23:42:52.380920+00:00,8670,external_search_lane_005,787,"""McLeansboro"" ""IL"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",143,True,,SEARCHCALL-528f79d7b17efcecf52a85e7,EXTSEARCH-4f57d0746b13faf24119f6d3,2026-08-04T23:42:44.889458+00:00,success,9457
production_primary,22,,2026-08-04T23:43:00.650359+00:00,8528,external_search_lane_005,1052,"""Mount Vernon"" ""IL"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-5b1ee75cb0159ee33bb2778b,EXTSEARCH-ccb44cd4e5f9af9e07c0b8f7,2026-08-04T23:42:52.419642+00:00,success,9580
production_primary,22,,2026-08-04T23:43:07.939675+00:00,8015,external_search_lane_005,836,"""River Forest"" ""IL"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",147,True,,SEARCHCALL-f34c2bd7e5d086bbe3b8f0f5,EXTSEARCH-65e55ec2aa998be83b68e308,2026-08-04T23:43:00.678130+00:00,success,8851
production_primary,18,,2026-08-04T23:43:15.758503+00:00,8643,external_search_lane_005,1000,"""River Forest"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-34a1c55ff900e4c698210a10,EXTSEARCH-af1eb77dc9bba329f3ddf073,2026-08-04T23:43:07.973634+00:00,success,9643
production_primary,27,,2026-08-04T23:43:26.121907+00:00,8821,external_search_lane_005,1135,"""Riverdale"" ""IL"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-92808d9752cd7530da1d7d83,EXTSEARCH-706d338464596df05db43312,2026-08-04T23:43:15.796971+00:00,success,9956
production_primary,25,,2026-08-04T23:43:35.499753+00:00,8842,external_search_lane_005,1045,"""Riverton"" ""IL"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-074742a4b72b9901d9352775,EXTSEARCH-f5fc7368947a52a455ccdf04,2026-08-04T23:43:26.161051+00:00,success,9887
production_primary,24,,2026-08-04T23:43:42.096676+00:00,8647,external_search_lane_005,754,"""Rockdale"" ""IL"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-ecad415e063cfc372ef20c26,EXTSEARCH-207b73aeede633eb8e7f7fed,2026-08-04T23:43:35.538880+00:00,success,9401
production_primary,15,,2026-08-04T23:43:51.671064+00:00,7107,external_search_lane_005,991,"""Rossville"" ""IL"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-b18cbd84f05c4358223e18dc,EXTSEARCH-d372f5b5389b4552b1f7ad31,2026-08-04T23:43:42.118271+00:00,success,8098
production_primary,23,,2026-08-04T23:43:59.206043+00:00,8667,external_search_lane_005,878,"""South Jacksonville"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",105,True,,SEARCHCALL-c24b7fae1a22d16059b77db0,EXTSEARCH-d2c6b95c261cb5c61937448b,2026-08-04T23:43:51.709585+00:00,success,9545
production_primary,22,,2026-08-04T23:44:07.156072+00:00,8777,external_search_lane_005,702,"""Sterling"" ""IL"" ""2016"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-3047f94677b9f96ab9b9562b,EXTSEARCH-ddcfa9757b639031a943fe5f,2026-08-04T23:43:59.243295+00:00,success,9479
production_primary,30,,2026-08-04T23:44:13.629685+00:00,8824,external_search_lane_005,693,"""Sterling"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-c8cecbb7f0390bfdcdd2fe0c,EXTSEARCH-be43469b4b4af869467c8c9e,2026-08-04T23:44:07.247531+00:00,success,9517
production_primary,29,,2026-08-04T23:44:21.154030+00:00,8776,external_search_lane_005,830,"""Taylorville"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-0d271b35752b7eacaf13cfb8,EXTSEARCH-489332a2565c304efabaa158,2026-08-04T23:44:13.669676+00:00,success,9606
production_primary,26,,2026-08-04T23:44:28.785615+00:00,8764,external_search_lane_005,862,"""Green"" ""IN"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-a368f987b0dc7d2d86210b7d,EXTSEARCH-7cda81c4ae446f06fe92d68a,2026-08-04T23:44:21.194547+00:00,success,9626
production_primary,18,,2026-08-04T23:44:36.832694+00:00,8669,external_search_lane_005,924,"""Green"" ""IN"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",136,True,,SEARCHCALL-5a6800f69217ce5e2aa533ab,EXTSEARCH-63cc6b877c3c88b9b8b69e1c,2026-08-04T23:44:28.809022+00:00,success,9593
production_primary,19,,2026-08-04T23:44:45.248687+00:00,8732,external_search_lane_005,1007,"""Hagerstown"" ""IN"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",129,True,,SEARCHCALL-39244848c6005991a0594e2a,EXTSEARCH-d786d3e6010d1c82d245b59c,2026-08-04T23:44:36.872503+00:00,success,9739
production_primary,16,,2026-08-04T23:44:53.541921+00:00,8625,external_search_lane_005,982,"""Ligonier"" ""IN"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-f492701c47cc2ccf64249bfa,EXTSEARCH-e9fd404a88fa677deca7c8dd,2026-08-04T23:44:45.290120+00:00,success,9607
production_primary,24,,2026-08-04T23:45:00.024738+00:00,8654,external_search_lane_005,731,"""New Chicago"" ""IN"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",111,True,,SEARCHCALL-53dac7971e3968e992d24c32,EXTSEARCH-94acb44e6a039e78d5eca0ab,2026-08-04T23:44:53.579515+00:00,success,9385
production_primary,31,,2026-08-04T23:45:06.269455+00:00,8776,external_search_lane_005,767,"""Redkey"" ""IN"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-5a92b17d838b61d9840a4182,EXTSEARCH-dd0fee2aac8ab7973cf9b9c4,2026-08-04T23:45:00.068982+00:00,success,9543
production_primary,26,,2026-08-04T23:45:13.598706+00:00,8788,external_search_lane_005,839,"""Shadeland"" ""IN"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",134,True,,SEARCHCALL-6411d51c64b3c3f5f436ef91,EXTSEARCH-db74b48ca5ec54346c42e8e1,2026-08-04T23:45:06.313874+00:00,success,9627
production_primary,22,,2026-08-04T23:45:20.792434+00:00,8687,external_search_lane_005,744,"""Spurgeon"" ""IN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",123,True,,SEARCHCALL-4bb4531c75c07c7a5e3f4c1a,EXTSEARCH-c9c17eba3e81356e76e9793e,2026-08-04T23:45:13.644554+00:00,success,9431
production_primary,32,,2026-08-04T23:45:30.948342+00:00,8769,external_search_lane_005,824,"""Thorntown"" ""IN"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-4ea242bd946fe42684655d5b,EXTSEARCH-b4aa23b96bf84eff6c5bca00,2026-08-04T23:45:20.833499+00:00,success,9593
production_primary,10,,2026-08-04T23:45:38.099298+00:00,6573,external_search_lane_005,791,"""Troy"" ""IN"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-1f54940e0e209e63cba5f64d,EXTSEARCH-72bc82ccab7a1d55701534c0,2026-08-04T23:45:30.993746+00:00,success,7364
production_primary,26,,2026-08-04T23:45:45.281420+00:00,8690,external_search_lane_005,765,"""Benton"" ""KS"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",110,True,,SEARCHCALL-1c349dee71ad9aa60f3c69d6,EXTSEARCH-9cf6dff7028b92849f101ca2,2026-08-04T23:45:38.145387+00:00,success,9455
production_primary,27,,2026-08-04T23:45:52.980500+00:00,8809,external_search_lane_005,950,"""Eureka"" ""KS"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-a4d17d64d7cb798e95f89b75,EXTSEARCH-64375f1b4e75fe6ffe168f0c,2026-08-04T23:45:45.312985+00:00,success,9759
production_primary,22,,2026-08-04T23:46:00.667845+00:00,8765,external_search_lane_005,871,"""Lake Quivira"" ""KS"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-a88f2a0885e6f5894aaaa7b3,EXTSEARCH-1d043a5d2668a774a2b46b71,2026-08-04T23:45:53.021605+00:00,success,9636
production_primary,28,,2026-08-04T23:46:09.587931+00:00,8654,external_search_lane_005,853,"""Lawrence"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-1e910a51216e6db6731efaa2,EXTSEARCH-14180d4f9a68d91c493b480c,2026-08-04T23:46:00.711330+00:00,success,9507
production_primary,27,,2026-08-04T23:46:17.826032+00:00,8749,external_search_lane_005,853,"""Lincoln"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",107,True,,SEARCHCALL-f009a019cabdfdbe39933178,EXTSEARCH-c4214defd45b278f7c18062b,2026-08-04T23:46:09.623248+00:00,success,9602
production_primary,22,,2026-08-04T23:46:26.491375+00:00,8531,external_search_lane_005,1018,"""Valley Falls"" ""KS"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-b7a3d200dbefc8e40c948df0,EXTSEARCH-6888fa2e44a3ecbe1ecf8edb,2026-08-04T23:46:17.870312+00:00,success,9549
production_primary,29,,2026-08-04T23:46:35.926584+00:00,8716,external_search_lane_005,965,"""Audubon Park"" ""KY"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-952d6fc2cb66060c13865488,EXTSEARCH-34c8825efa65aae7f342e392,2026-08-04T23:46:26.524876+00:00,success,9681
production_primary,23,,2026-08-04T23:46:45.599111+00:00,8458,external_search_lane_005,1228,"""Bedford"" ""KY"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-3ca07008f6d7548efe20e0a3,EXTSEARCH-b213cd0ebf9b31e90cf2d8b2,2026-08-04T23:46:35.976449+00:00,success,9686
production_primary,35,,2026-08-04T23:46:54.422972+00:00,8804,external_search_lane_005,1005,"""Bromley"" ""KY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-3c3cce653f8454a3eb764efc,EXTSEARCH-4e7e3fb1ec922c3fcf1a9aa4,2026-08-04T23:46:45.649302+00:00,success,9809
production_primary,22,,2026-08-04T23:47:04.009234+00:00,8717,external_search_lane_005,685,"""Munfordville"" ""KY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-d9c781713ff8620a2eca3849,EXTSEARCH-670ce48708d62cf2d1a9d1a9,2026-08-04T23:46:54.472410+00:00,success,9402
production_primary,24,,2026-08-04T23:47:11.912464+00:00,8760,external_search_lane_005,881,"""Doyline"" ""LA"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-36e4fc863bd1d65457cc8509,EXTSEARCH-37bcb69ca946c776596e94e7,2026-08-04T23:47:04.059515+00:00,success,9641
production_primary,19,,2026-08-04T23:47:19.414614+00:00,8625,external_search_lane_005,827,"""Grosse Tete"" ""LA"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-79b57c554a16606f36b7ebe7,EXTSEARCH-2f7eea7a791ab474bb83fec7,2026-08-04T23:47:11.965683+00:00,success,9452
production_primary,19,,2026-08-04T23:47:27.397783+00:00,8227,external_search_lane_005,891,"""Oil City"" ""LA"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-517221731b946263e3f9b185,EXTSEARCH-796d4881223d503e921954b2,2026-08-04T23:47:19.467432+00:00,success,9118
production_primary,33,,2026-08-04T23:47:35.801083+00:00,8834,external_search_lane_005,971,"""Simmesport"" ""LA"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-8d0d651fb4706f43e86a3b60,EXTSEARCH-8d7084217545e52246eeb851,2026-08-04T23:47:27.450666+00:00,success,9805
production_primary,24,,2026-08-04T23:47:45.287383+00:00,8692,external_search_lane_005,1192,"""Gill"" ""MA"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",110,True,,SEARCHCALL-973656867cfca720d9731956,EXTSEARCH-80670f6f2a5da35fa96b739f,2026-08-04T23:47:35.855370+00:00,success,9884
production_primary,28,,2026-08-04T23:47:54.208775+00:00,8616,external_search_lane_005,1127,"""Groton"" ""MA"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",129,True,,SEARCHCALL-59424f1bcd79312f65125540,EXTSEARCH-6164db13ae777d8b1dec3767,2026-08-04T23:47:45.341596+00:00,success,9743
production_primary,17,,2026-08-04T23:48:02.164201+00:00,8587,external_search_lane_005,823,"""Hamilton"" ""MA"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-f3827edc6d8560731a67e108,EXTSEARCH-e2766012d27a85f141d659c4,2026-08-04T23:47:54.262527+00:00,success,9410
production_primary,6,,2026-08-04T23:48:11.169114+00:00,7978,external_search_lane_005,821,"""Leverett"" ""MA"" ""2016"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-a304b42475942de4c20ccb8c,EXTSEARCH-3b754554030575b4e1a8b370,2026-08-04T23:48:02.211415+00:00,success,8799
production_primary,28,,2026-08-04T23:48:20.949132+00:00,8714,external_search_lane_005,1107,"""Northborough"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-51597c8edd1f5c18d19dc0e1,EXTSEARCH-c45304a4835d5f845f7fdfc4,2026-08-04T23:48:11.215297+00:00,success,9821
production_primary,20,,2026-08-04T23:48:30.781728+00:00,8762,external_search_lane_005,1217,"""Raynham"" ""MA"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",136,True,,SEARCHCALL-0ba1e513b3d3d27c325ec679,EXTSEARCH-630e87852a76b9db86c4c27f,2026-08-04T23:48:21.006679+00:00,success,9979
production_primary,17,,2026-08-04T23:48:39.414154+00:00,8623,external_search_lane_005,950,"""Rowe"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-2f02f8e51266893bb65b506f,EXTSEARCH-aa2cce3aaf608f466f6a9c5d,2026-08-04T23:48:30.816025+00:00,success,9573
production_primary,17,,2026-08-04T23:48:47.075896+00:00,7577,external_search_lane_005,804,"""Tyngsborough"" ""MA"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-8c339d30986405130555a964,EXTSEARCH-04ce0d57eba2d6688421d064,2026-08-04T23:48:39.471592+00:00,success,8381
production_primary,29,,2026-08-04T23:48:56.140424+00:00,12588,external_search_lane_005,873,"""Ware"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",226,True,,SEARCHCALL-7251506e83cd95a8eac55db6,EXTSEARCH-533bb3e913c62f83580bbc25,2026-08-04T23:48:47.130658+00:00,success,13461
production_primary,25,,2026-08-04T23:49:03.139108+00:00,8756,external_search_lane_005,713,"""Warwick"" ""MA"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-f7229d281848eb73458e250b,EXTSEARCH-31ec39c9f2c26ef2839df24d,2026-08-04T23:48:56.184780+00:00,success,9469
production_primary,22,,2026-08-04T23:49:11.171426+00:00,8801,external_search_lane_005,848,"""Westhampton"" ""MA"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-10c8ae1d78d0c8db503c6769,EXTSEARCH-47c45c9ee8a2033d51eab851,2026-08-04T23:49:03.185766+00:00,success,9649
production_primary,35,,2026-08-04T23:49:17.972537+00:00,8877,external_search_lane_005,727,"""Falmouth"" ""ME"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-1d493ca2a8d000df0932f6c3,EXTSEARCH-acd2ef76ed584b64337b2d77,2026-08-04T23:49:11.209385+00:00,success,9604
production_primary,18,,2026-08-04T23:49:25.340330+00:00,8785,external_search_lane_005,845,"""Hiram"" ""ME"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",111,True,,SEARCHCALL-a8845c021b8d050f07ca1056,EXTSEARCH-fae8ea577322f25e5b28e968,2026-08-04T23:49:18.026103+00:00,success,9630
production_primary,19,,2026-08-04T23:49:32.642199+00:00,8677,external_search_lane_005,805,"""Newburgh"" ""ME"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-597bb4d9bcfc0d171ae2ca13,EXTSEARCH-00bc0d204286b12fe6363937,2026-08-04T23:49:25.386653+00:00,success,9482
production_primary,19,,2026-08-04T23:49:39.984690+00:00,8804,external_search_lane_005,840,"""Newcastle"" ""ME"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-a67877a844df7fc7a10896b4,EXTSEARCH-08b762784aea9ba7d3e5f4f8,2026-08-04T23:49:32.695135+00:00,success,9644
production_primary,28,,2026-08-04T23:49:47.388505+00:00,8655,external_search_lane_005,733,"""Ogunquit"" ""ME"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-4a8f0a4cf03607b20bdc919b,EXTSEARCH-80e050f4c63997d5f4271e70,2026-08-04T23:49:40.032075+00:00,success,9388
production_primary,12,,2026-08-04T23:49:55.583601+00:00,6192,external_search_lane_005,893,"""Ogunquit"" ""ME"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-550e1059a10e831708fc5355,EXTSEARCH-9651340959966748be230dcb,2026-08-04T23:49:47.438421+00:00,success,7085
production_primary,22,,2026-08-04T23:50:06.359076+00:00,8612,external_search_lane_005,1296,"""Ogunquit"" ""ME"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",126,True,,SEARCHCALL-19da58094aa3e0b96eb391c0,EXTSEARCH-bee3a51b5b3d390ede052d3a,2026-08-04T23:49:55.635342+00:00,success,9908
production_primary,21,,2026-08-04T23:50:16.141850+00:00,8808,external_search_lane_005,1107,"""Shapleigh"" ""ME"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-76185b5c4b1457e4862a4e6a,EXTSEARCH-ec67d0dd6c44e6f4d7e663a5,2026-08-04T23:50:06.411123+00:00,success,9915
production_primary,23,,2026-08-04T23:50:25.255606+00:00,8815,external_search_lane_005,770,"""Strong"" ""ME"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",247,True,,SEARCHCALL-c09dbb58e86d2bbcd5166a34,EXTSEARCH-0d46bfd86decbca99bf30f28,2026-08-04T23:50:16.181728+00:00,success,9585
production_primary,21,,2026-08-04T23:50:33.328246+00:00,8661,external_search_lane_005,880,"""Au Train"" ""MI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",123,True,,SEARCHCALL-ac991e52c5c33776beb12673,EXTSEARCH-26adebf46d327d57346ebfb3,2026-08-04T23:50:25.311400+00:00,success,9541
production_primary,32,,2026-08-04T23:50:41.208684+00:00,8783,external_search_lane_005,913,"""Bloomfield"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-4465ab2647467b928f5fd271,EXTSEARCH-f04bdb0e5f9487a05099bbec,2026-08-04T23:50:33.373859+00:00,success,9696
production_primary,28,,2026-08-04T23:50:50.131916+00:00,8633,external_search_lane_005,954,"""Bloomfield Hills"" ""MI"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",133,True,,SEARCHCALL-2073c9441c3b11eeef3550fd,EXTSEARCH-09e27269c0dd81709ef75803,2026-08-04T23:50:41.257950+00:00,success,9587
production_primary,36,,2026-08-04T23:50:59.613158+00:00,12704,external_search_lane_005,980,"""Brooklyn"" ""MI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",225,True,,SEARCHCALL-979bcb6120051f1bdc729f76,EXTSEARCH-037fa5ca2fe1bc5837c14966,2026-08-04T23:50:50.185242+00:00,success,13684
production_primary,31,,2026-08-04T23:51:06.998422+00:00,8696,external_search_lane_005,871,"""Brownstown charter"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-a5e2821de91e01fb00b0be3f,EXTSEARCH-3e5ef114a6e0737c33d7be8d,2026-08-04T23:50:59.668669+00:00,success,9567
production_primary,17,,2026-08-04T23:51:14.027142+00:00,8732,external_search_lane_005,723,"""Carrollton"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-d2d73bc498b089575aa0f5e0,EXTSEARCH-b8e74f003058926153dd5439,2026-08-04T23:51:07.049996+00:00,success,9455
production_primary,29,,2026-08-04T23:51:21.418180+00:00,8807,external_search_lane_005,757,"""Center Line"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",104,True,,SEARCHCALL-100148617fc5f0d2cbd4d79d,EXTSEARCH-a0c4b72aba1ad7da1b702e59,2026-08-04T23:51:14.082695+00:00,success,9564
