canonical_payload_id,extraction_result_id,structured_record_count,embedded_artifact_pointer
EXTPAYLOAD-cad165294de4d9f631a86896,EXTEXTRACT-d095a94f873d5f90b0e1091b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75/EXTPAYLOAD-cad165294de4d9f631a86896.embedded_structured.jsonl.gz
EXTPAYLOAD-cb07b3ef88ac11c8d86eb2af,EXTEXTRACT-6c7e8239d1fb167b2ec6ff08,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad/EXTPAYLOAD-cb07b3ef88ac11c8d86eb2af.embedded_structured.jsonl.gz
EXTPAYLOAD-cb08272eeedb10ad6da3cfc3,EXTEXTRACT-ed7041258820a5eeb06cc3fa,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1f/EXTPAYLOAD-cb08272eeedb10ad6da3cfc3.embedded_structured.jsonl.gz
EXTPAYLOAD-cb745b8fcf903004bfb697db,EXTEXTRACT-eca362af7abc2af90f0b101e,2813,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-cb745b8fcf903004bfb697db.embedded_structured.jsonl.gz
EXTPAYLOAD-cb776054712dfb7263a68e62,EXTEXTRACT-00102873c602aec2f56d5d04,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0/EXTPAYLOAD-cb776054712dfb7263a68e62.embedded_structured.jsonl.gz
EXTPAYLOAD-cb78ef81bfe2326e0c700e97,EXTEXTRACT-a39ef16248c8c4f5ef0de4dd,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-cb78ef81bfe2326e0c700e97.embedded_structured.jsonl.gz
EXTPAYLOAD-cbaff393766063fee5df750a,EXTEXTRACT-2a95738de8366006b9edbcb5,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-cbaff393766063fee5df750a.embedded_structured.jsonl.gz
EXTPAYLOAD-cbb492a8f1788667cded9572,EXTEXTRACT-e763857fe481ec3a13a0f8c6,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-cbb492a8f1788667cded9572.embedded_structured.jsonl.gz
EXTPAYLOAD-cbc279b9cd2c1004c2bc0783,EXTEXTRACT-69f6a36b976b8bc98d8d9b61,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/aa/EXTPAYLOAD-cbc279b9cd2c1004c2bc0783.embedded_structured.jsonl.gz
EXTPAYLOAD-cbc3b519d3f1d0da0c28dd8b,EXTEXTRACT-495b19910b7e9b580d985581,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/11/EXTPAYLOAD-cbc3b519d3f1d0da0c28dd8b.embedded_structured.jsonl.gz
EXTPAYLOAD-cbfdb027a4b001b81ef05204,EXTEXTRACT-1da6b39d077b23f97b812547,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-cbfdb027a4b001b81ef05204.embedded_structured.jsonl.gz
EXTPAYLOAD-cc083d19a4db28bd4d551598,EXTEXTRACT-6916e13c8f93956b9dff24a4,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d9/EXTPAYLOAD-cc083d19a4db28bd4d551598.embedded_structured.jsonl.gz
EXTPAYLOAD-cc4147af5fb08bbc7bee86dc,EXTEXTRACT-211fe8ef7cf369b92f63fcda,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-cc4147af5fb08bbc7bee86dc.embedded_structured.jsonl.gz
EXTPAYLOAD-cc479421e382f1d12215c5dd,EXTEXTRACT-21982f52fdd1419edab11c95,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-cc479421e382f1d12215c5dd.embedded_structured.jsonl.gz
EXTPAYLOAD-cc4c8531e676dc90422d9da9,EXTEXTRACT-3bb856746db2da5873da46a7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-cc4c8531e676dc90422d9da9.embedded_structured.jsonl.gz
EXTPAYLOAD-cc5269f7018396852c8b1bc4,EXTEXTRACT-65d0553ef208879a5464e5fe,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-cc5269f7018396852c8b1bc4.embedded_structured.jsonl.gz
EXTPAYLOAD-cc78738573948d31707f4558,EXTEXTRACT-24e5cae2cba5482e10e22e2a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-cc78738573948d31707f4558.embedded_structured.jsonl.gz
EXTPAYLOAD-cc83d19e0fffbe74278a8006,EXTEXTRACT-40116094e4e4d8fe5735f22e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/16/EXTPAYLOAD-cc83d19e0fffbe74278a8006.embedded_structured.jsonl.gz
EXTPAYLOAD-cc87fe100e73d565f50842cb,EXTEXTRACT-26240e012535ab02cd85cb14,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/02/EXTPAYLOAD-cc87fe100e73d565f50842cb.embedded_structured.jsonl.gz
EXTPAYLOAD-ccb19a641120e56cb4fff1e4,EXTEXTRACT-757c0789cea39e30a313c3ec,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d4/EXTPAYLOAD-ccb19a641120e56cb4fff1e4.embedded_structured.jsonl.gz
EXTPAYLOAD-ccc2ee053dfd5c1d35dd321b,EXTEXTRACT-cf5ad1405e2031584ad3bc2b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-ccc2ee053dfd5c1d35dd321b.embedded_structured.jsonl.gz
EXTPAYLOAD-ccc9bc26d8ced708303af4b2,EXTEXTRACT-32d9f0ece152e142b598dc16,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7b/EXTPAYLOAD-ccc9bc26d8ced708303af4b2.embedded_structured.jsonl.gz
EXTPAYLOAD-ccfd062db1daf922a994bd72,EXTEXTRACT-1b3e39bebc01c3da969ce965,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3d/EXTPAYLOAD-ccfd062db1daf922a994bd72.embedded_structured.jsonl.gz
EXTPAYLOAD-cd03dc325d58d4ea1d407472,EXTEXTRACT-2279233d1035e6cc61ab68ce,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d/EXTPAYLOAD-cd03dc325d58d4ea1d407472.embedded_structured.jsonl.gz
EXTPAYLOAD-cd045d2c5871afe0f7012be8,EXTEXTRACT-f22b695ec921f17d2c4ea40e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-cd045d2c5871afe0f7012be8.embedded_structured.jsonl.gz
EXTPAYLOAD-cd059a4098a07eded130d778,EXTEXTRACT-d2559a5c7ba14c89e9b01ad4,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-cd059a4098a07eded130d778.embedded_structured.jsonl.gz
EXTPAYLOAD-cd1b96efdf2f960947b3b6c7,EXTEXTRACT-4fb2593e2d96b7700d03dfaa,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1b/EXTPAYLOAD-cd1b96efdf2f960947b3b6c7.embedded_structured.jsonl.gz
EXTPAYLOAD-cd610264e2dbe33573e7cb0c,EXTEXTRACT-bf696d3946a32061a962a189,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/27/EXTPAYLOAD-cd610264e2dbe33573e7cb0c.embedded_structured.jsonl.gz
EXTPAYLOAD-cd9fb46a5190651fcb411135,EXTEXTRACT-511ffe82e3c22318e765c441,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/50/EXTPAYLOAD-cd9fb46a5190651fcb411135.embedded_structured.jsonl.gz
EXTPAYLOAD-cda57a588685e122b8e91b1c,EXTEXTRACT-7addf8f01899b6fbf5386981,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b/EXTPAYLOAD-cda57a588685e122b8e91b1c.embedded_structured.jsonl.gz
EXTPAYLOAD-cdab4a406f4057a8400c5596,EXTEXTRACT-0400c5d85007f47e1525e964,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/22/EXTPAYLOAD-cdab4a406f4057a8400c5596.embedded_structured.jsonl.gz
EXTPAYLOAD-cdc2ee39e36e558fdd25c3e6,EXTEXTRACT-9d3f135d6e0e96eecb9e0d01,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-cdc2ee39e36e558fdd25c3e6.embedded_structured.jsonl.gz
EXTPAYLOAD-cdcac9c17143a6e11c7f0498,EXTEXTRACT-ceaafd345444ed99fb120319,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-cdcac9c17143a6e11c7f0498.embedded_structured.jsonl.gz
EXTPAYLOAD-ce0ea8b9178a732a637a6de0,EXTEXTRACT-f5767d2d480f47ce7a7d4a65,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87/EXTPAYLOAD-ce0ea8b9178a732a637a6de0.embedded_structured.jsonl.gz
EXTPAYLOAD-ce3f16fd7f930240a924dd8e,EXTEXTRACT-b0725b6c76d35c2f1662478c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c7/EXTPAYLOAD-ce3f16fd7f930240a924dd8e.embedded_structured.jsonl.gz
EXTPAYLOAD-ce6ef199eabbb2ee135a5375,EXTEXTRACT-0dbf8a1e796285d5653033a1,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-ce6ef199eabbb2ee135a5375.embedded_structured.jsonl.gz
EXTPAYLOAD-ce7146af9ebe0cc21186a7db,EXTEXTRACT-9c1ed6824f5469a89278eee6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-ce7146af9ebe0cc21186a7db.embedded_structured.jsonl.gz
EXTPAYLOAD-ce836c44b54bb56e65f5a31e,EXTEXTRACT-81b80a76ca5a0e9398745eeb,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/af/EXTPAYLOAD-ce836c44b54bb56e65f5a31e.embedded_structured.jsonl.gz
EXTPAYLOAD-ce9020d243316bf863ec30b2,EXTEXTRACT-37fa683257af3e7d7a9a3ae2,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18/EXTPAYLOAD-ce9020d243316bf863ec30b2.embedded_structured.jsonl.gz
EXTPAYLOAD-cebd6feb1456b40137f711c1,EXTEXTRACT-e89a7808daaea661817ddb82,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ac/EXTPAYLOAD-cebd6feb1456b40137f711c1.embedded_structured.jsonl.gz
EXTPAYLOAD-cebe223d23e3610bafb454e1,EXTEXTRACT-13ab21eaf2bd9b6de9503991,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64/EXTPAYLOAD-cebe223d23e3610bafb454e1.embedded_structured.jsonl.gz
EXTPAYLOAD-ceda426070f8b1503b8fd41d,EXTEXTRACT-ba639d24ef7eb294b825552f,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6b/EXTPAYLOAD-ceda426070f8b1503b8fd41d.embedded_structured.jsonl.gz
EXTPAYLOAD-cef28f80dbe5192f7130c18c,EXTEXTRACT-1649032b73e442c7e8ce7cf9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8a/EXTPAYLOAD-cef28f80dbe5192f7130c18c.embedded_structured.jsonl.gz
EXTPAYLOAD-cef7a7d2c3eccca9088efa00,EXTEXTRACT-9e8e29e72e877b0d1243cd93,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-cef7a7d2c3eccca9088efa00.embedded_structured.jsonl.gz
EXTPAYLOAD-cf1aebc93f8a920e8d97b406,EXTEXTRACT-1245402e3bdf637046fa22d7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-cf1aebc93f8a920e8d97b406.embedded_structured.jsonl.gz
EXTPAYLOAD-cf2291de79f6173f84658349,EXTEXTRACT-a11325116b4be8019d66e4e3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-cf2291de79f6173f84658349.embedded_structured.jsonl.gz
EXTPAYLOAD-cf47c0bd43cc4f86ffb88d18,EXTEXTRACT-8d4e7df33d3082f3e166751e,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-cf47c0bd43cc4f86ffb88d18.embedded_structured.jsonl.gz
EXTPAYLOAD-cf5b7f9303b862125ae422e6,EXTEXTRACT-056fc88cbc59731c42f091e7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/71/EXTPAYLOAD-cf5b7f9303b862125ae422e6.embedded_structured.jsonl.gz
EXTPAYLOAD-cf6d82e6458732fb0d5823b2,EXTEXTRACT-5977b7dcaabc4b243a23cefc,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ed/EXTPAYLOAD-cf6d82e6458732fb0d5823b2.embedded_structured.jsonl.gz
EXTPAYLOAD-cf7c45d11d8cb4c62bd6cd1f,EXTEXTRACT-10f3053802c0f89bd8e98832,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-cf7c45d11d8cb4c62bd6cd1f.embedded_structured.jsonl.gz
EXTPAYLOAD-cfa05e2dea34c8d0f53e0f1e,EXTEXTRACT-c3c9edd47ea37fbf2663f81f,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-cfa05e2dea34c8d0f53e0f1e.embedded_structured.jsonl.gz
EXTPAYLOAD-cfa24bb7b378af0bfbc32fae,EXTEXTRACT-bfa14d70ca39e83720a90ce7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-cfa24bb7b378af0bfbc32fae.embedded_structured.jsonl.gz
EXTPAYLOAD-cfaa65a0841cebee36e04658,EXTEXTRACT-aefc4a36e8e51bf7bf1c3a51,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06/EXTPAYLOAD-cfaa65a0841cebee36e04658.embedded_structured.jsonl.gz
EXTPAYLOAD-cfc42983651dce0cb4fd0e00,EXTEXTRACT-07fbfd1a4e5f68abc4e77000,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/df/EXTPAYLOAD-cfc42983651dce0cb4fd0e00.embedded_structured.jsonl.gz
EXTPAYLOAD-cfd2ad38ec297b914ceb6da3,EXTEXTRACT-84d84f6bd2de9581d73f5b94,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/84/EXTPAYLOAD-cfd2ad38ec297b914ceb6da3.embedded_structured.jsonl.gz
EXTPAYLOAD-cfe7032170abb8e4dd77944f,EXTEXTRACT-ab50e96589e762bd43d24a7b,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a4/EXTPAYLOAD-cfe7032170abb8e4dd77944f.embedded_structured.jsonl.gz
EXTPAYLOAD-cfff69f163ad6985aacb6877,EXTEXTRACT-088dfc432c905dd76729906d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0/EXTPAYLOAD-cfff69f163ad6985aacb6877.embedded_structured.jsonl.gz
EXTPAYLOAD-d00a4eb0d16b16dae1a48b2e,EXTEXTRACT-b69436769899a7f4c755570e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14/EXTPAYLOAD-d00a4eb0d16b16dae1a48b2e.embedded_structured.jsonl.gz
EXTPAYLOAD-d0339d1ffa6c8558b76dece3,EXTEXTRACT-03cc9db8cdf152c0d550a4ac,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18/EXTPAYLOAD-d0339d1ffa6c8558b76dece3.embedded_structured.jsonl.gz
EXTPAYLOAD-d037a3a128a6156d864ff61a,EXTEXTRACT-7bb40aa3b20fccf620cd01f4,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d2/EXTPAYLOAD-d037a3a128a6156d864ff61a.embedded_structured.jsonl.gz
EXTPAYLOAD-d03a270a2ea3e1d6f335f86f,EXTEXTRACT-87e32725c791f5d000a7b052,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c/EXTPAYLOAD-d03a270a2ea3e1d6f335f86f.embedded_structured.jsonl.gz
EXTPAYLOAD-d03b3b07585beb40fcf7a6a0,EXTEXTRACT-b54a5db4593ac9bb40230ce1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2/EXTPAYLOAD-d03b3b07585beb40fcf7a6a0.embedded_structured.jsonl.gz
EXTPAYLOAD-d047a1694eb735010cd50b4f,EXTEXTRACT-bc642ed0a60686107afbe7a6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fa/EXTPAYLOAD-d047a1694eb735010cd50b4f.embedded_structured.jsonl.gz
EXTPAYLOAD-d06cf1ed2d6b221bbc64d432,EXTEXTRACT-e9a1528ca471ae102614cb6f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b7/EXTPAYLOAD-d06cf1ed2d6b221bbc64d432.embedded_structured.jsonl.gz
EXTPAYLOAD-d06eb7e15080962a703f0573,EXTEXTRACT-60ffcf27bff2cf66ebf0ba59,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/25/EXTPAYLOAD-d06eb7e15080962a703f0573.embedded_structured.jsonl.gz
EXTPAYLOAD-d07af9028362a5fc5f4d3c13,EXTEXTRACT-3b80788bdfb4ffdaa401bae4,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ed/EXTPAYLOAD-d07af9028362a5fc5f4d3c13.embedded_structured.jsonl.gz
EXTPAYLOAD-d07f93061e912eceb8194778,EXTEXTRACT-d9f76f4996444b82fe46d1a6,14,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6b/EXTPAYLOAD-d07f93061e912eceb8194778.embedded_structured.jsonl.gz
EXTPAYLOAD-d098b74fe35d61cde6c3f79a,EXTEXTRACT-b6a67171050656be36f34b03,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-d098b74fe35d61cde6c3f79a.embedded_structured.jsonl.gz
EXTPAYLOAD-d0b56fa429f32f8a9017edc3,EXTEXTRACT-ed17a1e3588458d5f7e4a2d1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-d0b56fa429f32f8a9017edc3.embedded_structured.jsonl.gz
EXTPAYLOAD-d0d4537da134a3f81bc1ff9f,EXTEXTRACT-daf484d7c5dcea816ce79b46,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fa/EXTPAYLOAD-d0d4537da134a3f81bc1ff9f.embedded_structured.jsonl.gz
EXTPAYLOAD-d1323b362988636403d1ff39,EXTEXTRACT-94f2799c2079140bcf049654,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-d1323b362988636403d1ff39.embedded_structured.jsonl.gz
EXTPAYLOAD-d1399bdfcd2867bd0d0d2b42,EXTEXTRACT-29928d05485540b3d8d6cf0a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fa/EXTPAYLOAD-d1399bdfcd2867bd0d0d2b42.embedded_structured.jsonl.gz
EXTPAYLOAD-d149a6d4015cbd799488e17e,EXTEXTRACT-855413f1813dbe7060190264,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0c/EXTPAYLOAD-d149a6d4015cbd799488e17e.embedded_structured.jsonl.gz
EXTPAYLOAD-d17508f09b2ed84029e411c8,EXTEXTRACT-47c747cd7bad352fe1c943cb,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18/EXTPAYLOAD-d17508f09b2ed84029e411c8.embedded_structured.jsonl.gz
EXTPAYLOAD-d17bfeaaab62065deb095344,EXTEXTRACT-1599cdef940f369d58f41a16,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/89/EXTPAYLOAD-d17bfeaaab62065deb095344.embedded_structured.jsonl.gz
EXTPAYLOAD-d186e116a0f873e28777fd6f,EXTEXTRACT-82f7327a7130c686214ba8d5,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/39/EXTPAYLOAD-d186e116a0f873e28777fd6f.embedded_structured.jsonl.gz
EXTPAYLOAD-d190c57463f1f7633b6275d9,EXTEXTRACT-6217b6427ff951ec2deff8c6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-d190c57463f1f7633b6275d9.embedded_structured.jsonl.gz
EXTPAYLOAD-d19eec3a07e43edc3e12265c,EXTEXTRACT-90aa3e1904537d8b8e64b45d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d/EXTPAYLOAD-d19eec3a07e43edc3e12265c.embedded_structured.jsonl.gz
EXTPAYLOAD-d1ad5dd891ca6e5ea2f11929,EXTEXTRACT-cabd94c471054b4403cd7582,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90/EXTPAYLOAD-d1ad5dd891ca6e5ea2f11929.embedded_structured.jsonl.gz
EXTPAYLOAD-d1b8b95c65975ed46ffb9d63,EXTEXTRACT-d96e298b33cab15974463b7d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3d/EXTPAYLOAD-d1b8b95c65975ed46ffb9d63.embedded_structured.jsonl.gz
EXTPAYLOAD-d21b9c48c2a69cc9283b1bf3,EXTEXTRACT-71826707c0c697210e2e14d3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-d21b9c48c2a69cc9283b1bf3.embedded_structured.jsonl.gz
EXTPAYLOAD-d22e3a5ba1c0e9aa75faf059,EXTEXTRACT-c88c915c52ec34aad1f626d6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b8/EXTPAYLOAD-d22e3a5ba1c0e9aa75faf059.embedded_structured.jsonl.gz
EXTPAYLOAD-d233a5c1171a64248081a440,EXTEXTRACT-f98d9cc24e9051db8bc4f4d3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/76/EXTPAYLOAD-d233a5c1171a64248081a440.embedded_structured.jsonl.gz
EXTPAYLOAD-d2429ed63c713599ea64cce7,EXTEXTRACT-c7938d87e82b66f5135bb435,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/de/EXTPAYLOAD-d2429ed63c713599ea64cce7.embedded_structured.jsonl.gz
EXTPAYLOAD-d252820d41a4508d9ff3df79,EXTEXTRACT-a39a8db8f24b8883d85a593b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-d252820d41a4508d9ff3df79.embedded_structured.jsonl.gz
EXTPAYLOAD-d2666702ef42765311a289fe,EXTEXTRACT-ad88ccfb8c4135f2d6f528f4,13,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-d2666702ef42765311a289fe.embedded_structured.jsonl.gz
EXTPAYLOAD-d269c22e6b3bdf90c4c20929,EXTEXTRACT-32e5b24e11ca969b6d57443c,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2b/EXTPAYLOAD-d269c22e6b3bdf90c4c20929.embedded_structured.jsonl.gz
EXTPAYLOAD-d26c3eed68fe42b6b741477b,EXTEXTRACT-05620411303d2509e4e56303,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-d26c3eed68fe42b6b741477b.embedded_structured.jsonl.gz
EXTPAYLOAD-d294f58d868e8e876e1bf93e,EXTEXTRACT-341b8caeb51f02ee60ec1715,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/40/EXTPAYLOAD-d294f58d868e8e876e1bf93e.embedded_structured.jsonl.gz
EXTPAYLOAD-d2a23782b011240fafab823a,EXTEXTRACT-199f45a855624a7e3e411281,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e4/EXTPAYLOAD-d2a23782b011240fafab823a.embedded_structured.jsonl.gz
EXTPAYLOAD-d2b3e675b67306dcc6451be2,EXTEXTRACT-217584ebc466b1e0ce8a74f1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd/EXTPAYLOAD-d2b3e675b67306dcc6451be2.embedded_structured.jsonl.gz
EXTPAYLOAD-d2e2efb8c91509dbf810e434,EXTEXTRACT-30c78aff2016f5c9a488cbce,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c/EXTPAYLOAD-d2e2efb8c91509dbf810e434.embedded_structured.jsonl.gz
EXTPAYLOAD-d2f950683eeb66c37099a299,EXTEXTRACT-78566e8b4a32fd1fb737dbfd,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f9/EXTPAYLOAD-d2f950683eeb66c37099a299.embedded_structured.jsonl.gz
EXTPAYLOAD-d3745007bef734abeceb4fcd,EXTEXTRACT-eb02ea59e2f0f8cb99607b12,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-d3745007bef734abeceb4fcd.embedded_structured.jsonl.gz
