codified_record_id,rating_id,span_id,primary_mechanism_cluster,secondary_mechanism_clusters,mechanism_strength_scores,evidence_quality_score,report_usability_bucket,claim_relevance_bucket,direction_bucket,careful_claim_type,pi_report_priority
B4X2500COD-20260730-8f3352f5b129686a04853628,B4X2500-RATING-20260730-fd73ff9fd376a25dec59764b,B4X2500SPAN-20260730-6a7f1815aa74920414e631ca,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-aedfd46933f1dd646cb38539,B4X2500-RATING-20260730-8bfd74a3f77f57c9a80b4f60,B4X2500SPAN-20260730-fb449ab6a21aa2cb98c92981,bargaining_dispute_resolution,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":1,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-52f77b9b5ecb2feb3f1c705d,B4X2500-RATING-20260730-1c5f97dd8676c5cf3cac64b4,B4X2500SPAN-20260730-312804cfe19b23423b981919,automatic_wage_growth,"[""market_staffing_pressure"",""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":1,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":1,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,directional_hint_only,non_safety_advantage,context_only,context
B4X2500COD-20260730-5a26443dbf50008e14f84fe2,B4X2500-RATING-20260730-1eb5fce1a848df830e38e471,B4X2500SPAN-20260730-12eccb4a5a9d90b2b8610bca,automatic_wage_growth,[],"{""automatic_wage_growth"":1,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-7074a4fe9f71091c2e983ca6,B4X2500-RATING-20260730-d8ea9dda5243404017a8ec98,B4X2500SPAN-20260730-7b44eca54a144c6e47d3407c,automatic_wage_growth,[],"{""automatic_wage_growth"":1,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-ab13d06fe472cfdafd282a6a,B4X2500-RATING-20260730-a649aceeec1264a4a9e83004,B4X2500SPAN-20260730-482ca157831b958817829030,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-939554aea659dfd27b8e0aff,B4X2500-RATING-20260730-da0090126f37dc7b3b351f53,B4X2500SPAN-20260730-892dbbe61005b2c7f1038b36,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-2980b2eea071e713870b9762,B4X2500-RATING-20260730-61b8e6ff54ee6420f86ea913,B4X2500SPAN-20260730-44f0681f8f409aa28c2f5eb4,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-82d290a075abb458ec6d18ba,B4X2500-RATING-20260730-f79497802789b5a9718ce489,B4X2500SPAN-20260730-4c1291d9c0da85aabc838fbc,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-e64d0ecc31df1a2e6b92544c,B4X2500-RATING-20260730-383616ac5b52edb1c53c93e6,B4X2500SPAN-20260730-0402641ac37beb59d8a5387e,weak_context_exclusion,"[""market_staffing_pressure""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-4a6d70336627747ea195e360,B4X2500-RATING-20260730-337e59c63863d388fc99073a,B4X2500SPAN-20260730-54b5fdc06ca2e129a86c1f13,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-88e769d348d873e0b5966054,B4X2500-RATING-20260730-ef307c27ac723d5e8e7441ca,B4X2500SPAN-20260730-42f51dfc14c0730569e58597,quantitative_base_wage_needs_normalization,"[""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":2,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-d1f3dd56c06387c39a2343b3,B4X2500-RATING-20260730-34832f2bdc5f445f7006e930,B4X2500SPAN-20260730-a964d8263ae49daa93f5c538,safety_non_safety_directional_hints,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":1,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-d23a9a6f8bbe3a2d4f86a683,B4X2500-RATING-20260730-1dede81758c74f1d663fd641,B4X2500SPAN-20260730-17892ec35c19a2c382a41eea,non_base_compensation,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":4,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,pi_report_core_finding_ready,mechanism_summary_support,neutral_or_general,mechanism_strength_summary,core
B4X2500COD-20260730-97bede9d335f5689264617da,B4X2500-RATING-20260730-f53c16d9bad37e4e737bdefe,B4X2500SPAN-20260730-e24f888648de9dd92116baab,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-567c77b3f0973a597ed06666,B4X2500-RATING-20260730-369be51c3b2b8d92bddfdfff,B4X2500SPAN-20260730-3ea4f1e56f01eda1e2d31c77,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-f59404e3ec5b72c8e65aea4f,B4X2500-RATING-20260730-95f8519093b0b650b6a6fc03,B4X2500SPAN-20260730-0a7b8e2809af6b84c3f7c8a7,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-e8a6d248c1d8e1cb006ce633,B4X2500-RATING-20260730-fdaa8d7024ae022b1492f8f3,B4X2500SPAN-20260730-faa41173534dec11a103bbaa,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-ce5c2d698b345cf041a625ce,B4X2500-RATING-20260730-fb2f8ac3d553a25c0ec26d19,B4X2500SPAN-20260730-b540e6e68e9d002415cf8ee3,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-e708732b258c243935e59523,B4X2500-RATING-20260730-e3adf475c7c082817932853c,B4X2500SPAN-20260730-7bcd162f4e411d4d13cd30fb,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-21d6b5f11639ab88edde90b1,B4X2500-RATING-20260730-c3b78c4b4a0c46b659e114b9,B4X2500SPAN-20260730-d7096f20290bc07374346096,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-24c2d30fd63e677610c5e3c5,B4X2500-RATING-20260730-f9b5b5e12d9a0b05d57e9e11,B4X2500SPAN-20260730-4b7f067c9ebfe60c5f11b7ef,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-1913e1136fef286d2221d329,B4X2500-RATING-20260730-1e06e471a6dd15328cc71470,B4X2500SPAN-20260730-f86d354a44eb1bc06f7a9712,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":2,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-2adc86f27fe7c11a80d0f3db,B4X2500-RATING-20260730-d4fb06bf22a68ead06071528,B4X2500SPAN-20260730-097825845d6b735a77144f7b,rank_step_specialization_classification,"[""quantitative_base_wage_needs_normalization"",""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":2,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-b0f333b604148883c6b412b3,B4X2500-RATING-20260730-9dcf4c38f368b5f0e3256989,B4X2500SPAN-20260730-2e4322defd489ae860c374f3,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-7351a3c5543fcd34f493abc2,B4X2500-RATING-20260730-b8e2b7f794ee3ca46f6f417a,B4X2500SPAN-20260730-e9fbbbd980ac93b6280e991c,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-1a99382efe63e0dddd80ae14,B4X2500-RATING-20260730-dbb9baf20b8b22db0838aa2b,B4X2500SPAN-20260730-3e869334426dbadcaab88cf1,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-00bd3c55f7e374e66eef0873,B4X2500-RATING-20260730-75f556c484f1097964cc3cbc,B4X2500SPAN-20260730-596ba478e12a3ea7482c15f2,quantitative_base_wage_needs_normalization,"[""weak_context_exclusion"",""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-1982294d35c79c95cc9cd2d1,B4X2500-RATING-20260730-70c192c056086231ce299c34,B4X2500SPAN-20260730-9955ce854bed02820fdc1258,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-89060cc6cb02a5dec3e58a10,B4X2500-RATING-20260730-a641e90d0e88d37dfccb59d0,B4X2500SPAN-20260730-41fd90f286de2e4da41f260a,weak_context_exclusion,"[""fiscal_governance_constraints""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-807b104e1e18f364a264c089,B4X2500-RATING-20260730-f2f63e70e706632d7ac1ee8a,B4X2500SPAN-20260730-a59a675307caf4cd327db106,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-0384456060820900af9bc101,B4X2500-RATING-20260730-99072a06a1be94ab6f815684,B4X2500SPAN-20260730-4a4bad927d04c28e644ea3a2,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-dfea04e702628db5c04d1e59,B4X2500-RATING-20260730-af8b094fd655a048c0f86914,B4X2500SPAN-20260730-fbde97cef8ce37368b08f16e,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-c524b78cd1af273ef49d3fe1,B4X2500-RATING-20260730-f6daf8da1bd69a1243cfbfdb,B4X2500SPAN-20260730-4c1ef4d45a619fa59708dc05,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-530d7453304cd14e08efd201,B4X2500-RATING-20260730-f10d5a5002800a230632f4cf,B4X2500SPAN-20260730-2215c25e172adddb7d206717,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-8a34f4c85fc1269ba994e08e,B4X2500-RATING-20260730-1e9c05194e2dc578789c1aea,B4X2500SPAN-20260730-a2f5b6396fff14c4430f1282,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-70d924a8f0f88c19cec4f47f,B4X2500-RATING-20260730-1c05c6b7b3ebb414d6a643b8,B4X2500SPAN-20260730-bf1d5ac7b66eae965e878fac,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-3e70d6d103bad2268f69b2f0,B4X2500-RATING-20260730-570535ba6528bbc704e210ba,B4X2500SPAN-20260730-e9c89776ee57b3ea87378362,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-6b1bee45a1fbc81f6ed9f64f,B4X2500-RATING-20260730-24a0a30bff0cfe73f1e181e6,B4X2500SPAN-20260730-b2e23c8d0f9e5cefafae0fac,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":4,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-0edd1e88bbfc649dfec68671,B4X2500-RATING-20260730-36e07f54abb582044ed812c7,B4X2500SPAN-20260730-1f5dea2d237348ff8986f8e5,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":4,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-476475610ca22b5e0de5efa0,B4X2500-RATING-20260730-154abdb87cd1076be148f296,B4X2500SPAN-20260730-587c6bb1cf02268032a6d769,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-67580b52cf36a1327acb3139,B4X2500-RATING-20260730-98ae23b3067d0839f684962c,B4X2500SPAN-20260730-3b7c70a0c3a36d9379686973,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-ed0f6b2b514d6e0f347d5491,B4X2500-RATING-20260730-853783c4be5b8d6a46e45724,B4X2500SPAN-20260730-19e0f3a8e0bfaa7249dc3801,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-878a6268eb58e6b9a2204e84,B4X2500-RATING-20260730-e3e7ecc6907f64814cfcab32,B4X2500SPAN-20260730-3df72ff72c569ece18844cee,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization"",""timing_implementation""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,neutral_or_general,exclusion,exclude
