qa_id,stratum,raw_value_preserved,unit_compatible,basis_compatible,period_compatible,side_integrity,formula_reproduces,conflict_excluded,source_independence,growth_identity_compatible,component_nonoverlap,counterexample_valid,no_premature_claiming,mechanical_not_human_gold
NORMQA-f154bbb4e98f34316b2d6e5f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-075fcd526bdaa366f7bf07ce,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8d50659b589d355f1c8da436,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-175c9c1cdd6f0ee7deef7b1b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f5c8a7fe3ee98e6c1d4b5350,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-066c79b7215f931c6c8341a2,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e6222c7e05d12d808d33cf3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c2f87a2740d76a100dcb9010,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8b4b8afea2d7bba6906bef44,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b535a5f1fa68161e12500ae9,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-521a61558b3757720191d075,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-40cd04adf23bb8532faff755,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ad76e5096c75ad4083b1cb16,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9710d637ff1669546c40f479,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3648462c29598d89998b590f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c72665584a51173b7f7afa91,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9805a1d07a297c5766e6a139,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7b29e282245b003790d9cc23,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ffdb1fc68d5d225663a4bd49,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c02e7a4d664b9c6c5df10ae,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d33f62856e77b19fc9a0a792,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5e6f33f5c328800893f89f59,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a4dd194b89709490ba7114d4,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-38696be287ad29604ec44b40,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f7ea00959ec07cbd395e0edd,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-934a1ddbb29ed6ba3c36efea,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1f4ba1b1e944857a75acddff,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-19a4b4e332cf8f346ec7a8f0,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f8620b30222780389b129fe6,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-203075ae12e910c2f8716358,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c1fc15ea291ddb4197c0a0a,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-75378ed6ee232bee7479c2fc,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f5599f6a651882c790f1eaad,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e1393ba47142a9622a02c53e,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-478fc424659a683a2738359d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2da4a799d1c7e0a2b833bba0,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-84d684387d5c1522e316967e,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0d9a984ba2e75720506d4f2f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0f13884d7a74e673dfebacbc,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-524c82f1cea3839368cd82ba,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-513a9a91da92ff68f5bc46ee,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-22e65aa8b4e17bbbfdc21e01,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d03913c01610df5df777067c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8dabd617774ff082a08401f3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-20e645720b5d39133680eb71,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-54b52225bb2a755cc894b2e9,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-135bcd2348f5aaee1bfbcbe3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8701f8fef32f3c4b75906607,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-116c695214d3e34ff8bc4486,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d523027137161f236084fdc8,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c3818c7239f4a7f6c53fcee2,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-48184ebf87de19b18681c647,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c0ff3073ab318d67c6ffc6db,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c393188f3281dce859b80d3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bd95f1bc6f608ae893c5a308,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ed26a0071500a66292c5334f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9af3208b3a5a3faab3624457,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-deba86f53522cff9f8fb42b1,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b6a5229a695c17e0cdd3de4f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a6d5d937b08159c596cfa7f9,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-14413d9c7843e5cbc49aa8b6,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f499c1e00549b2a195d1d262,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-84239d7edfe949149b1e978c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d7082ea4d1447821a102b1a1,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d4e6aa2e8f98c31c518220cc,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-553838bacb704eab7d12e19d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-97aa6e7e841ed6828ae61e65,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3ecb2b7880c0d97bd963a6a9,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-837629e0aa62740b3bdaa3bd,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-20a9abaa0bb46fdba1053036,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c2509baea4f2740a50858484,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4cb9ddcd740607c0ff7f7b3c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-771ffb87d96ce491d023a8ab,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-628f1c81c721c6b68141a11d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ce6c1524ee2899782bb3ab95,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c98bc851947fc492dcdc231,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2cfdb757568c8091c77c9457,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-00f4254913edf1d2d8d14fd7,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b3a1b8a52579f96b2d40e3e4,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4f5bb1144598ea82ce140fdb,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a9ebe659e7c67d4f9559906a,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d90da641998b5626f482d021,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2c92538cc1697da479edd3d6,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-577f27e1c62bdc4652fa6e3e,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f128df4beb6bbb9a9794c0da,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-728ed5eae43c230d4bfb3b4d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3bd3a7983b51db0378d4422b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7b4bbfae9bbf1cf20e88811a,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d253c26f48dac60911d3cda6,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-05d0ed855c9613723cb15758,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c4a2b60a05f1b65c056f3f2c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-350f66734aefffa469ed1a0f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0e4b6ec31172e4aaa588d6f5,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-810d624146bd37e794792aa3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-fa3731e467c19aff957aaac0,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c02c73f7ef156a8f5c1e757d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2e177de66d8079a4bee933ab,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a0b6a1aff8bd7b9f42ece54f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c484543306bc666201c2fd12,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b4a16dc5a8f5a38951a09c51,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-77206c412dd240558d871f75,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-585de2e91ddea39a8d72652b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c77033c7b8e5363a7192753a,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-364a887e9c062497eb533143,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-66f14a273633beaf7b3095b4,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-db36a7f2172d8e0c53ae550d,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-08351b7492eac32d88df4390,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8f269e27ac0b3eae72308268,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-16e2bafb72fe2068a27590e5,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3b21db2ad26636718a8f9ea7,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1482ad19f14d3c07f8134160,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ad4cc0cd71af9e3c97ed95ba,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9976152f91986a6b05386593,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2839c547dfd086534feb9ba7,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0fcf51df4e84956520a0ee24,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-40da0a33de9eaf763e6535b2,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bde265aef455b7a713b3f02c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-20c4f1c495ea6231bccaa6a7,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3787a8904d288c9a2397dab7,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c1e2e2d9688d5f4e973a87a,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1dd1e24c350a0785746b53d2,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9b94d11b9e74fa6369f75b1b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f76c8834ff7b0a5a8be2f1df,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f5513c755b135187f539be60,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-98635483a154412d2f2a05fb,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e06f56edcd2a007160a7b8f,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2ed6f746f6aed6011a78481b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-975f02e0a09f7717fbb44d35,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-05c670125ef8f2b8b0c7c56c,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f2b59e8cc4942f129a8a0264,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ae0594f3a07d161f24cd2302,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2d9cd05fd1a09fb52dd12b85,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-00716c9e06b35e4710cf0e0b,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f54d9bfe2885d77c8c146748,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-37ebc3519e3f35c12c1f0204,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-79357a57336748c059e4eb06,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7b89ff4d708ed5ffcc0ccfe3,mechanism,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-442dac4bc3c0b05573caa605,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4b39a7fa2919a6a949fcb79b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b9877ebd1fa64336e7020786,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f8d1a53f5666c5616a56501d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-531cb7b3a8f33e58b108120f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-45baf183867e2ab4968997a7,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ae4170ef273fc518761bfcc2,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3d393a29a25c677beccaeb0b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4734c79493143d85f3dddc59,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6ed1ce19c1a29900494b88e1,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-29e25452cb01bc448823b973,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dc2ee38d8a171b3a70e0b47d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-43efd6c0af305aed15902280,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3767371c598b22fed71e478d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f352236eb339a95129ba0cb2,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7197484ccdcd0d7cbf82506b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-31c1fc2fbb513610fa84519c,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4221c68e6b480d2124a87e1a,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-297981192bda4208df6df75a,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-117446c6864329ee6db2829b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-eefb9e933944fe8dbffb3cf6,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f5cb5baab910a107a62b01f6,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a600ad9f1b0e078230f6b7b3,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4f0c49bddb6eada371fd7041,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3904b766a5172a500c6b0ed1,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f1444109733de527d1f2b2b4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d82242e9b7d060e0e80d6705,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a34d72860ca6e79a5710bbee,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bf905604da3735e341341e5f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7d522d75eb8cea16d3d83f53,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-edfbde40888654e14c5b8118,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bb477ca8e69e6707aa5770e5,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4d4efa30348e2525cdf4f4c6,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-52fea75443b3aa5676f0c7ff,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4339a306b6a7490492241530,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0a11301b0f2ffb9274d4f241,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ca776cdbef0c258db198c612,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3f1a83a7cd38830285f9aa86,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-32a5c1371206064950d3fc68,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9e5f62f380fab7d0eeb31519,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c10857fe1039bacad8f1e2c7,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c66303cf76b05661976cdefb,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-057db3cbeaf4aad869a7117f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e3a8579c95e87962491fbbe,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d51b2ecf171e4b207d919fe0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-edd5cfd9e187c117fc57c0c5,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-46a617ff62e5ab035dcdf294,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-77db73754165ffb106882f2d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0a221e8d212ca18fa5c767ef,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dc31f45a0b45b0e6a1c9cb60,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4f9bb159506497d02564d19d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ba78b78df2a96ec897d392e2,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1ed5d6f872ba18f5fcbe2e19,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a7885b1eface50c4a31131ec,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-73ce7d748a666a7f1c723810,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e6f9ea9df7a4b3b3c6bd5204,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-90db24cfa355644f75e9af07,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-32b41c035c1d0f868913bc8c,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f00a151a5ae63bad04cdf2ec,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2827a71a14af9907218be290,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9865fe948f98201849afacfe,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-29e195d9a30edede571f37fd,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-728995ffd016a456dc6e0541,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2d24281e2d4d7e7ae30b20da,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0c0f395d9f82607d2836f4eb,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a7e59d242203fe23ca2d107f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7422fa7aa566d3bdded9e503,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9b4ddb63cc55d23682c552cd,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-18248354a9bee6e2a90b8d09,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e6e18419ad31a229f456135c,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-96d0571566f118292c0e1bff,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8439cf898da6f89c1436d614,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0b4f54760725b52b6a0086bf,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-595936e2a603e712d724dc10,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5f68855a824fb4b5cfa2fc61,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-32aadc85749837509773360a,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8c87856a6640d8428e8d1def,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-088c1d2835a21f33d8f0e9f9,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-18c91e02a0b82e9d305c8a6e,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-69e0d99c54ea8c7bc55f4f6f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-07b725f6a0025e86f7b16bc9,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-31f90a5ca389969b384948ef,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2c212a6dfa5285fbf1686c01,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3ba65df00c6921e791efbb86,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ac7ccd3f7363cee2f2fa36d4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-15804e23dd4d11c2a162c51f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-449802d70c8c01a5b88ea830,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ab26ec486ad4af3314915636,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d8c3864f1c3be1cbe7d43986,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c0475f48bb3d745d9ce49117,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a02016a19d27437ed9eb53ab,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-35c60429717b2b7b6173b8e4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f9bfe04b5e41105f9e7f2397,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f843f6f9637a9dd211b737e8,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6e155f63b8053a00f5f999f8,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-03784f520cb606df88399d2a,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-fb6a8fed3517761e1ead0eb7,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f973635566745da699f9d6da,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-197d5f1f685ebe3cb70f4ebc,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-854f0bba8c475b618aa1e2fc,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-560b042349d22e8d54ea1924,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-93b7980d8419a3cfbfc09eba,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6350244eb382bdfd6d2b2c52,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-09d10c6012cfbf6ca678fa68,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-27e7a3041ee781cc66e15c44,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6ddb999c33176277c01e8f29,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dcbfa5ff03ade3a1112fe3df,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8a0287608762f02ce78643ca,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-15778fff8d455fea6f1058c4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-20dad547d9286edd98559e96,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dfcb8913ef74cd0107994083,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e847c0e9744e7983e7cc256b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-067b778315fd33ee14e2864f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e7cf3353fe0ee5d3fcc2dfc6,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f60e65a50ea3129b94bf64bb,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f2772515379424e849c834cc,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-030a7270e7fd74becc1bc344,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1b0ae6734a8b12cf012c41f3,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-519af45037142ef7d8cfb1f0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0935e96f24e84854f55c0c81,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ccf4b21c1feb334e571a3fe1,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-31c5716affb495d92dfcb7d8,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0e4df24eb913dd4a51bab6c6,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-238f0fafa5d051cd6703ac25,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bae41dc59108216a00a06877,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
