external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-b44df67950dfe90aa0cf688b,EXTRECON-83716d8e7a9c5472498acb5a,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,7.0,7,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,54d93674159296521cabb0eba6c4e8cc110c977a9a8bc474b4ca78c77a66b183,MECH-09
EXTSTAFF-eae689c78022288ec769ad17,EXTRECON-3ac3adfb53fb78b885d72343,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,30.0,30,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,851628008f99fc5ff5048ca40d5f8bfe23fa9fe7e58288981b73321ee2003adf,MECH-09
EXTSTAFF-b2791c35a002158a3ad2c1d6,EXTRECON-89b915cfe5499d3076243c0b,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,19.0,19,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,0600176c1c0af79800ae57b0112d90200028a95f802a8775e9a70b59c108afd7,MECH-09
EXTSTAFF-e9a1f424a86432b62a4876a1,EXTRECON-891ccae638e99cc5dce78da9,cog_2025_172701,police,police,2017,authorized_position_observation,authorized_positions,51,51,,authorized_position_reduction,matched_staffing_ready,033e878c3c4300dcd210d7f0939d14700b22c71a29d5dabb200a71ffa2e54943,5bdf4a776e2350239a004507aa01e1ee245c12417c124e24f732030f4e1eeb48,
EXTSTAFF-3fa71ce23c4144f72cc301f8,EXTRECON-b9265865aab2a288d85f26be,cog_2025_208821,unclear,unclear,2025,vacant_position_observation,vacant_positions,32,32,,vacancy_without_elimination,matched_staffing_ready,bf23652dd3f226361cb6d52c3299e48d3483cbaf390088efe76d13309989f308,b05ccc6336dfd71340e2c5e0967fbb65c5a0a1e31d552f62015e18b76f4fad1f,MECH-06
EXTSTAFF-00653ebc4109efb112b49bb9,EXTRECON-fd2aecc1927338e79b17389a,cog_2025_208821,unclear,unclear,2025,vacant_position_observation,vacant_positions,-569,-569,,vacancy_without_elimination,matched_staffing_ready,bf23652dd3f226361cb6d52c3299e48d3483cbaf390088efe76d13309989f308,5dd43af25718c480bf0800483a3ba71abd16ff9d0beeaa069545e581d31ac5aa,MECH-06
EXTSTAFF-61830c082f00ffd53f759a26,EXTRECON-6856c6e69405a38a4a7786a5,cog_2025_128510,unclear,unclear,2025,vacant_position_observation,vacant_positions,122,122,,vacancy_without_elimination,matched_staffing_ready,9fefd59d39f529426a975736bd6faa987b1035639ed8a30def4d7b53347b9297,e045079926d1fd53bf8fad871863a18b8f5da359eea33d4fa834070df28a830f,MECH-06
EXTSTAFF-34a7756c1bf447fa1f3d550e,EXTRECON-aba3d7294d774c1e55309f62,cog_2025_162827,unclear,unclear,2023,vacant_position_observation,vacant_positions,2026,2026,,vacancy_without_elimination,matched_staffing_ready,c833d97b320312c0c1b1603584157ab82014755c837314eae6cbf47b08818cd2,d6c12bfef0ca7b87d47f1cad5a51b2ade03312a104979c1c114ea18fcc6ef3be,MECH-06
EXTSTAFF-de0873fed810559c6195ae1d,EXTRECON-72d3c19e852cc4c9cec7b55d,cog_2025_172800,unclear,unclear,2016,vacant_position_observation,vacant_positions,3,3,,vacancy_without_elimination,matched_staffing_ready,e59c645378a4d2a637da03b4822a27af4a08d41e47df35f188317d9c5b608e3e,9a9150efd311109a46d6aa75e7fd5f77624e3587620094e16523f11192ba311d,MECH-06
EXTSTAFF-61d4ca62be9722e1817bb4bf,EXTRECON-826db0acd9d6a23edfa13bdd,cog_2025_108407,unclear,unclear,2024,vacant_position_observation,vacant_positions,-567,-567,,vacancy_without_elimination,matched_staffing_ready,655173a43c2ac8885422bac0b4e75249f21503e0dc9d625657a0033c7313e727,05aa04ca1a5e87ee888e327999697d79557f6ab44c6fa61bbffc13efd2e08ae6,MECH-06
EXTSTAFF-f34709c8f73c9111910d4c51,EXTRECON-19c20433dd6a17a5f4004872,cog_2025_208165,unclear,unclear,2020,vacant_position_observation,vacant_positions,-180,-180,,vacancy_without_elimination,matched_staffing_ready,c5cd36ace19ab5782f321ca00158dc3ccda138b4235e2a9a88c485dec26aa8d1,a3d8c6f828c6f3f5a530b0a6eaaff2f3b47736b2043d6d5700c50c5200ac1a13,MECH-06
EXTSTAFF-aa00165e9e7ffa0686e24932,EXTRECON-deacf85ec29ca9af9ee10c2f,cog_2025_208165,unclear,unclear,2020,vacant_position_observation,vacant_positions,"August 18, 2020","August 18, 2020",,vacancy_without_elimination,matched_staffing_ready,c5cd36ace19ab5782f321ca00158dc3ccda138b4235e2a9a88c485dec26aa8d1,f484359389e53cc812d2e17a3db78920712b28a93ccd4b93bc24c8e3aeed0e85,MECH-06
EXTSTAFF-e9f204dfd3df61976df917da,EXTRECON-42612e70e2433558648ea869,cog_2025_208165,unclear,unclear,2020,layoff_observation,layoffs,2020,2020,,layoff,matched_staffing_ready,c5cd36ace19ab5782f321ca00158dc3ccda138b4235e2a9a88c485dec26aa8d1,c9ddece1546667b2b3ee1068a13ab7674130a1709226171d22e6ba447fef08f1,
EXTSTAFF-b58e435f7f789881d298e693,EXTRECON-77a1988047eb9d569dbf3b16,cog_2025_208165,unclear,unclear,2020,vacant_position_observation,vacant_positions,-21,-21,,vacancy_without_elimination,matched_staffing_ready,c5cd36ace19ab5782f321ca00158dc3ccda138b4235e2a9a88c485dec26aa8d1,7467d777e8c74b91b37acb491e8582472191b834e80a4ae550f0261cd29f1131,MECH-06
EXTSTAFF-5d472f1a7930ec0e731b46e8,EXTRECON-0c7971e828eb514235fdf683,cog_2025_186969,unclear,unclear,2023,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,600962bfd868ce6b93e69d5b65e33d5ac958904ac6a6bd2e9a596b1cd5b4e764,8aa466afac0e538a13e45cd621adf7692a722dcc53faefc61537c9f429a46cfd,MECH-06
EXTSTAFF-3106d609cc3f44fff1658d39,EXTRECON-77b21131971ba33e6f0a71f1,cog_2025_186969,unclear,unclear,2023,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,600962bfd868ce6b93e69d5b65e33d5ac958904ac6a6bd2e9a596b1cd5b4e764,94baaebc3de50b100fa45264ec1a7d4b18db1261d01c694e861d19aa91173496,MECH-06
EXTSTAFF-53c5bd43efe92c8ce1022c50,EXTRECON-b3380b160d9a3cf0f2908bf1,cog_2025_189642,unclear,unclear,2026,vacant_position_observation,vacant_positions,20,20,,vacancy_without_elimination,matched_staffing_ready,0abae31163ae974c726a2fff71fafb82988aa088551431bac90c051f3ba5b6f2,8743cca367e5c117ffd49071560bdcbcbdb62c202d12caeac78216e356ac8975,MECH-06
EXTSTAFF-f3bf34aa3fbbaebc7eb8f06a,EXTRECON-0e66efa5ca5e81981da9538e,cog_2025_208927,unclear,unclear,2026,layoff_observation,layoffs,348,348,,layoff,matched_staffing_ready,22562e4b955304a90e86c1bda0140d55c1003a6ce27b41878da253478abd4497,400013768b516ec860a5eaf22abb8480c7093695cf84e5cd26bc9ecfcdfcd3ba,
EXTSTAFF-5b8b5ad783a654bac6d368b5,EXTRECON-4c654bbf5da2b3c625cb1e51,cog_2025_110062,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,15%,15,,vacancy_without_elimination,matched_staffing_ready,409fc15771bc1f6bda6d116af3abbf4ca5f347f8ec115feacd9efd113e709f11,c9ea6c88099445cdfc9f9f52cfaa5b72cbe00861fc9ed2e0d9bbaceb4cca43a2,
EXTSTAFF-6bd0ee71e9dff0bddb1f952d,EXTRECON-1c25b1b272458acda4da12d0,cog_2025_193555,unclear,unclear,2019,vacant_position_observation,vacant_positions,$1.85,1.85,,vacancy_without_elimination,matched_staffing_ready,68b30abba1947b4cb8a86d54f66713063e6373e4e17be2568090ed9b3a94c44f,c4ab4bd31a8c7abe0db46fe0a10a35a65935e8eabf25c7d11c75f3e9392f2ca2,MECH-06
EXTSTAFF-238642ac6bc32ad32b680f79,EXTRECON-0e3252709ff247314bca00b1,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2025,2025,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,97080d3ff267cc3988c68ff8c66868dc4dcb831ffc3e574216720d3ffeaf4f77,MECH-09
EXTSTAFF-e89030d238ce202a9994e1a1,EXTRECON-dd3670acafeb9b259819a277,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,476.4,476.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,657d6390a5e61c47e080ec996a120e2e68a22c18cacbcab22fa585eeb1997b98,MECH-09
EXTSTAFF-6a1d9655886b7d6cbebe493c,EXTRECON-b21cd72c02cfcd140a1af13b,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,363.2,363.2,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,25f82c2dc9a563fcad67d8a4f8a768d5624417643825afd1c6b821ead219be1f,MECH-09
EXTSTAFF-1db2a42a012b4a312bbda55f,EXTRECON-9c587a5add1a3e401c429de8,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,118.2,118.2,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,00f42af8248ac148df4786629037e9492f37c0b61e2e17cffd48f44d55813da5,MECH-09
EXTSTAFF-a2ab9ba6b5fce8179c62dc1d,EXTRECON-5654621af4858117dd5bc547,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,204d1645fc978e2173fbc572b5e1bb42775adba0f16a4192196db590a94c2dfa,MECH-09
EXTSTAFF-5b06a337cad9a5bc75e488d9,EXTRECON-62b9dfdabf53887096a135ab,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2026,2026,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,2b35396afceae9ee51da655f4348c77dbdc788e6fed1cb68c7acbe2d3ab57985,MECH-09
EXTSTAFF-40ea940caab3f6b79ce32db8,EXTRECON-2d1130cab7184bedb88d5230,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"2,524.6",2524.6,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,786a44297b965004dbc0437d3a935b3cb8362daace703e21ff3dba024fa2ad25,MECH-09
EXTSTAFF-6ca216188768a48cf1369a34,EXTRECON-dd00d408c13135a5834b93f3,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,521.6,521.6,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,183babbbf41f1dcb0875179a01ea1f7876a5c55af02c64b5aa9fbcae1b8b7574,MECH-09
EXTSTAFF-52acfe0f9ac7a12b4d2afb77,EXTRECON-b5212f988d9a1f71048bc83c,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,106.0,106,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8048c9aebe0c44eabc2a6265d3d592a63e7147cc10665a4f009cfb4f38040355,MECH-09
EXTSTAFF-a585eeb0466dfb8be1bed7ed,EXTRECON-24c632b0a5446e5f75b9ee6b,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,17.2,17.2,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,2f68a570862153da8d46e4ceafa543d1afd688afd9bc72b8e94cfe9d426bca41,MECH-09
EXTSTAFF-5f0048494e7d48109b06ce3d,EXTRECON-820f5032e7885b733db9f928,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,883.0,883,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b3ca99c8a3ef1cb7f22260dabb54b7aa904ffe7627a319682ab1546b8248ec61,MECH-09
EXTSTAFF-d94dd2cfaa503458bd6fd69b,EXTRECON-c90a18310b04191e2018ca49,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,918.7,918.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b52b7468f2902f797a4d2d39cd48a4b653e36cade7a8cb47a774199a2dd5f2f8,MECH-09
EXTSTAFF-a5c0a22d7e09aa432c4ccb5b,EXTRECON-1482913dc0000c2aa6f821aa,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,484.5,484.5,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,1410e7bed6a3ea6ba0d43411887bc542d077a8e256db74e8ac8aaa59ae84f78a,MECH-09
EXTSTAFF-b23156863d8874e629b46932,EXTRECON-0d65fa6d61f97ded045d2518,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,502.4,502.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,bdd638e09bbe63495e4cffa58783cf1dff09e011a309ebdfa89513860408d102,MECH-09
EXTSTAFF-f0a13144845f5b7ca730c6a2,EXTRECON-f36eb04707594811496d1de2,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,64.1,64.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ac5b7f56ef437eb6e2bb707a8d3eb5b4fea183ccf9ca3ad15583ef8c248ef0b4,MECH-09
EXTSTAFF-d23d6041f56ecf9b482e6a86,EXTRECON-b2e2f8342d34d59f140db4bf,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,0d4f126681c5a0fcef4458de4a112cb88dba84ed7ef845eb37137d4a873eefe7,MECH-09
EXTSTAFF-e407eaf6f5c3fac6f891079d,EXTRECON-38739dc7976766ac4fca4608,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,3.0,3,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b1672395a5e9769984a3e681fcd3a8c8ad4896c0bba7b9a076bcac14632f2d06,MECH-09
EXTSTAFF-7dbcc3a6eaa3e7b6a72ed9dd,EXTRECON-e835bbf78daf00f77ef029a7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,122d878a60c038a3ac84dc6a9d1d321d6be7ec46cf901157d42c146425ffeea9,MECH-09
EXTSTAFF-8b7a5dc862199fae15ceddf8,EXTRECON-66bca00fdda91ef8b66ebfa9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,928.9",3928.9,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,49ad0424529e5c599ded4c9453f447742d1dbf4a9ac40106d3dbd8496480f5a4,MECH-09
EXTSTAFF-69275b5806e0078d11700c97,EXTRECON-c40dd5e8dbcf5552b744abba,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,955.8",3955.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b21de27ffcc04940e044a7a1becc793ad416ba5f82e84c78f42aacf0d72862ba,MECH-09
EXTSTAFF-55b3065b7e0d52863436aa6f,EXTRECON-fd7756d97eab2a6655a92311,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,718.4",3718.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,5d4dc1f45c0c13758c0f427d4194395bf8640c409be10014d555d861c1fa6b41,MECH-09
EXTSTAFF-ec4750c30c3d9b52e15a3823,EXTRECON-6a0940c33bc12155c2d694d1,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"3,469.3",3469.3,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,68e2ed4365682f2eb398f77e7c9fc152849ef1c9feb0830504ce0736e6830b7b,MECH-09
EXTSTAFF-66018105070aecf8164f64bd,EXTRECON-d4bee2a36aa13ef99b5490ff,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,476.0,476,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,a5944e9fe6d44f78a19098f26276f912d263fd887db5ee632b07525898a99306,MECH-09
EXTSTAFF-130924a7b822e78cd5c76861,EXTRECON-4bf7556c649703073e2ad563,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,129.8,129.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,460bfcbb2cafa6f04eb6c7b4e90a15f346e32518f186380f1527c8a0876f9233,MECH-09
EXTSTAFF-98b61fdfb18230a60f9b45dc,EXTRECON-db480449cf6e029b4ba6db75,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2026,2026,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,92d6283f1b0c6a2ad3f3be48a9d857e0f652ec7a0a0dec7e99533adaed0cd357,MECH-09
EXTSTAFF-c284503fe8a4cdb2fb0b7daf,EXTRECON-ee4d9cf0ae4eaad9ca456b05,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,14.0,14,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8524b3754089da0961e9e070863e315e9f1718c81920183d827663d8e5481d96,MECH-09
EXTSTAFF-2f833abc39c1e7a3dfb13508,EXTRECON-8e46f212070c48565cb62967,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,12.5,12.5,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,043a203152dc0f7c27cd7593cf7b45e9018ee1ccb818e006a7f3297258f549f5,MECH-09
EXTSTAFF-b4e4d18d3f395656e6ee9394,EXTRECON-8fca1fead380759d09d7bf54,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,21.0,21,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,d87b18bc69c1d6392026450777f15c157b32763b500e2d8de2230fe121579222,MECH-09
EXTSTAFF-ccbb84cf5051d52a4fd4c09d,EXTRECON-5ee0a9bad6cb99045d462c39,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,38.0,38,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,afd9ffe48666d36edbd4e3035d13700a4a657348d487752b31b3d8a2e25edf89,MECH-09
EXTSTAFF-282c0314d7bcdd183dcfe1c1,EXTRECON-3d89aef7afe3e784258f69c9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"1,093.8",1093.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,56ecbdb8a63801f4825e788fbdf57c965e8616554fc8c7ddc90346cb84101b09,MECH-09
EXTSTAFF-83971b737ba48a47669677d8,EXTRECON-5e02d78cbb4cd33528ad6df7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,"1,093.8",1093.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,f8f09cadff77b45a02d21791ac4af782cb73f93de0244b4b44ce1122ce277bd1,MECH-09
EXTSTAFF-49e8ff057a60a7c3eeea87f7,EXTRECON-5d039b1609bbb48fb1f61f11,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,44.8,44.8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,a4f2e286804b867db7f62eb998f1438f1d64ac81e8513429f617610fed0af62f,MECH-09
EXTSTAFF-fb1cf273d449ffb2907fae44,EXTRECON-fde423f2bc8f65e52c4fe153,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,37.7,37.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8e0e0c40a6ade065da491dd97c1755d8d88d9ec107c1977c2ec9e63e48484b42,MECH-09
EXTSTAFF-343dbf5be34db22860713f42,EXTRECON-476d56d3f25330e4a534f852,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,9.0,9,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,72cb0a88caffb80692f84850f4783076b275b9180eabeb0086fee45ffae09461,MECH-09
EXTSTAFF-b51b841b38be0da0b0843341,EXTRECON-8f217825fd648bd0713d94f3,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,581.6,581.6,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,1706d3555979f6cb6d6111b22e17ee18b78987ec3263702e9c168d76c7116b1d,MECH-09
EXTSTAFF-014851b343431ffeb078e4d5,EXTRECON-691f94fce7fd39253839aad8,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,822.1,822.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,bdf63f2e8b2eb785c0fbd723d00c519090358bd786bb74fbb30e72383e935d6b,MECH-09
EXTSTAFF-7751432c5b14cec36200c502,EXTRECON-28a525997898891bb8008033,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2025,2025,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,b8ac2122f51a6974f7991ba829fe767c0fb240d87cb1f316e3efef1aebe5d13c,MECH-09
EXTSTAFF-22ebd83653731ded35bcc237,EXTRECON-8917702bf77d1042bffb3df9,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,822.1,822.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7f065ec60eebb42e5b6e85e082406726519ebb37712106956682de5c5b355ee1,MECH-09
EXTSTAFF-e16fe6875c30b4d9ba7834c1,EXTRECON-3a6fb00998baf5e25b0d7151,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,14.0,14,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,30fc06f9ff8bf5dd146caec151873d3c0bd51db709217d111720c38439340383,MECH-09
EXTSTAFF-3196894066b3b7214a994737,EXTRECON-8425f9f5264965a64ff745fb,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,8.0,8,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8eca55f6eb9c8e3dec4fa861781bb1fcde0eae61cc28139b7513af6467615532,MECH-09
EXTSTAFF-5e3bea503a7403c6319d3f89,EXTRECON-bf7c79dab9875a02ec95fcf0,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,18.0,18,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,8a0d1261541c63c80e18d4a05382e41b517819fa4c4ee84eab0aa5c3f4735e72,MECH-09
EXTSTAFF-99efc64002e380816bf20081,EXTRECON-77ecf71e16dde8f959790df3,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,13.0,13,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ce001d7cee955c809cf84a12603ca78761a722c1a0a97fc46db26df72db918b9,MECH-09
EXTSTAFF-93c038c8c2734eca46fb8369,EXTRECON-6a4473b3f3f1724bf2e21b54,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,52.0,52,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ebd672bd32d9df8465fa725038c19acf494e95a7b8cca1f09c621941bfe9d31b,MECH-09
EXTSTAFF-61178ae634bbb87a6f875d5d,EXTRECON-0b724e164512cddb9273af10,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,97.1,97.1,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,16e1d180b54ff9c94f8efa6a22425fcbc551770990dab164513bc26df6439eee,MECH-09
EXTSTAFF-a66b8ef8101e5a474fb44048,EXTRECON-ce8ab9ef02f329d53b5005d5,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,296.7,296.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,ea7a1df4843e82e7eea01edb4b2496061e2ebd2ca7be0d0600277381cec3235a,MECH-09
EXTSTAFF-42aa3c03dbcfea3b6002474c,EXTRECON-d12fd8b5806520fcaf7da1b8,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,24.7,24.7,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,22beb0ef6e8c4737bb4cf070e1d082a11d308ec7a917cee0872606bac01864e5,MECH-09
EXTSTAFF-0f956f25bd278cce7607d21f,EXTRECON-49b2154e898dcb3cc69a8de6,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,15.5,15.5,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7ecf8175ff17f961468a8a4fe64aac7883ae2ed8ffca7e870eaa4966c12ab850,MECH-09
