external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-d5a4b190c6169db358120d49,EXTRECON-3cf49384576b3e46ee7643f4,cog_2025_209858,unclear,unclear,2022,authorized_position_observation,authorized_positions,2022,2022,,authorized_position_reduction,matched_staffing_ready,cc3245ff403e31f918a52d486dfe6c93b11dfe6fd374b307bbefc3270799d025,16e09b9fe5216ea4c541185e9bfb31099cbb184763fbbe7238a0785099be1f87,
EXTSTAFF-e4553cf8151b1d432b8ffe62,EXTRECON-d23940a45d8c5522505623c0,cog_2025_209858,unclear,unclear,2022,authorized_position_observation,authorized_positions,2022,2022,,authorized_position_reduction,matched_staffing_ready,cc3245ff403e31f918a52d486dfe6c93b11dfe6fd374b307bbefc3270799d025,7d99a6533da82a5f5804b8d2226d11b2a5a8ced2e7478af1c76f17c2328f8399,
EXTSTAFF-ca531436710e984030720136,EXTRECON-3d765bdb1b3f67d1a07d52ec,cog_2025_209858,unclear,unclear,2022,authorized_position_observation,authorized_positions,2,2,,authorized_position_reduction,matched_staffing_ready,cc3245ff403e31f918a52d486dfe6c93b11dfe6fd374b307bbefc3270799d025,b5bd6a83c7d70f9d8939301359f8c9da74a1cdb45d0942e8ca27edfa8599b6b6,
EXTSTAFF-a978ecd3fa03d6badf0f6a97,EXTRECON-5500c23d4f081255ff509f26,cog_2025_209858,unclear,unclear,2022,authorized_position_observation,authorized_positions,4,4,,authorized_position_reduction,matched_staffing_ready,cc3245ff403e31f918a52d486dfe6c93b11dfe6fd374b307bbefc3270799d025,177e22d75960bf3c3ed9a263f9976e87d7cb6e8c8ccb782d8b75cb42253c7ff8,
EXTSTAFF-31c1349d842a2bb639fbe2af,EXTRECON-eb86655c014f560a8bb23523,cog_2025_208108,unclear,unclear,2023,vacant_position_observation,vacant_positions,-6,-6,,vacancy_without_elimination,matched_staffing_ready,44556fb9c07bbc8ff033e33731973ea173bc8aa1382797316f42c3a18748c918,8292def27ce8ee1adfbb2c3c482a2c1f4953f9fbae381697e20e9e7099901d0f,MECH-06
EXTSTAFF-87818b1ba77d7fb83e4c5bc3,EXTRECON-a9bc09ee2722167627ded7b6,cog_2025_166924,unclear,unclear,2021,filled_position_observation,filled_positions,2020,2020,,filled_position_reduction,matched_staffing_ready,9390161cd2b5801b341cb4a24117826c481441f6f1d068d36774059dc54fc5f2,0e12a93843a9e64c10256fe6166af8a27d31c13a2ce699103c6c7ba60d2691d9,
EXTSTAFF-b3d46ca5908ee9313e989d01,EXTRECON-4f5cbfe014576f8fa4d62f9d,cog_2025_166924,unclear,unclear,2021,vacant_position_observation,vacant_positions,22,22,,vacancy_without_elimination,matched_staffing_ready,9390161cd2b5801b341cb4a24117826c481441f6f1d068d36774059dc54fc5f2,3551b503ed7c84b5299ce73c40fb899f23bcaff8bd12535a02e832d4f970287f,MECH-06
EXTSTAFF-0932de51552d11fe91314c4d,EXTRECON-46efa4d314490e327bf8ca21,cog_2025_110950,unclear,unclear,2024,authorized_position_observation,authorized_positions,160.03,160.03,,authorized_position_reduction,matched_staffing_ready,9b542fdd3f950bc9e480b240ae30a7ceb646db9cded42618740187d9990bb88f,803c24664e3eb9838229fdb5ef68b038c208335f01233b296129407d9b5ea924,
EXTSTAFF-3c72a50d9ebc982ecc1e1a45,EXTRECON-d73627398685cf1dd70fcfd6,cog_2025_193555,unclear,unclear,2019,vacant_position_observation,vacant_positions,2022,2022,,vacancy_without_elimination,matched_staffing_ready,c8e91b058b35ab0ccc4515e493a6e097c5941ea4ecbb3c222dc29cfe7bda6545,8360c6f3e22cedbee0d74216884e242844f3f8307e700aa2f18ede98eb6a49cb,MECH-06
EXTSTAFF-4287748168193680ea89bb67,EXTRECON-5261afab52b5706d9b3d5327,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,13,13,,vacancy_without_elimination,matched_staffing_ready,93492c5d2c8c28e793b5491bc1a5ad0ca4e57d0a736967587cbadccb65e1bcdf,7218d390c095c2d05b4578d5604346e6ff6711c34799229375e042a503bab448,MECH-06
EXTSTAFF-44ecc63db25c0f6e4e4ba80d,EXTRECON-9d627807dab90ebc61a5c70b,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,"2,613,936.81",2613936.81,,vacancy_without_elimination,matched_staffing_ready,93492c5d2c8c28e793b5491bc1a5ad0ca4e57d0a736967587cbadccb65e1bcdf,cc3f23ac5c3f385b58b2562b682bc6634fe4ddfa7a57c22edc8c4f69b348192d,MECH-06
EXTSTAFF-bf48c3a2d2b5e2bf90669f59,EXTRECON-d02902db207bb729ffb52468,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,4,4,,vacancy_without_elimination,matched_staffing_ready,93492c5d2c8c28e793b5491bc1a5ad0ca4e57d0a736967587cbadccb65e1bcdf,e5583a903423cea9ea7a394058438e0b84243626859a8f31b7461fc8851dd5ae,MECH-06
EXTSTAFF-a46d89d8a37f2c28483fe1ba,EXTRECON-5ed62f759d64c26bf5403df0,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,2e902627e1716ab469885d77ca72c68696ecd993f67e0f5717715c0f91cc7fa2,MECH-06
EXTSTAFF-0c9218bb5d9d99f71e7b214e,EXTRECON-2feac276045c27b972f5fb0a,cog_2025_170794,unclear,unclear,undated,filled_position_observation,filled_positions,"June 30, 2024","June 30, 2024",,filled_position_reduction,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,2c211d87910c7044147864e6659b71094c96da4aa7b989316953f1ff68bbf049,
EXTSTAFF-b5a509fd0824fc91ab6d6142,EXTRECON-fc9859267edf0fe6d0525276,cog_2025_170794,unclear,unclear,undated,filled_position_observation,filled_positions,2002,2002,,filled_position_reduction,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,9627df2f87db2fc9289fd5ea0526df25b6436191eeabce5db31e6583afe36f62,
EXTSTAFF-c8e59e137be3203046e043f2,EXTRECON-b806b935e3b15cb27c0a5fbb,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacancy_rate_explicit,"30,",30,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,3714701ff0cf6d075b381033ed601ae21828b894f2fe24342f241cb279e112a4,
EXTSTAFF-b006bb1350b5f8fd83d40164,EXTRECON-b1a6f868fb6b90b3612598b3,cog_2025_170794,police,police,undated,vacant_position_observation,vacant_positions,-25,-25,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,a7336ffc6fc9733240954cfa1b01b93ee514b6d7b9185b0d62266eaf97fb033a,MECH-06
EXTSTAFF-11b66a768386c8c5874c727a,EXTRECON-f6b7206fc9761ef47552d423,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,da26b1dd348fa789115b6b405149f3936f9fe5606a1fddd21ab156b5d1e1ee61,MECH-06
EXTSTAFF-9e62323492c185cdaf6ab295,EXTRECON-af4eee2d2c675c6bf2c8c459,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,48,48,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,98d4764651a056e6deae9cec2098664b36a004da7d56319adfaa83beb347b727,MECH-06
EXTSTAFF-300556434ae90dcf27c9544f,EXTRECON-ed97817cda255e533f6d62c4,cog_2025_170794,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,0.1,0.1,,budgeted_position_reduction,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,e978c5016ad25d05d88fd5a4cd95d4a11b2e210546230167d9c358ca510e7dd3,MECH-09
EXTSTAFF-1f84646c07cbd8aca46a5c3f,EXTRECON-55f582cee21b5123a715bf27,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,$16.5,16.5,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,3e2e6e3aa0f9d78df6ed3664a8c8b309b9ca72e306549c730dd5269f6acac28f,MECH-06
EXTSTAFF-e5008b25b3ee74d9d552f074,EXTRECON-7535440f65c322eac9ca9ca5,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,300,300,,vacancy_without_elimination,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,af3560e390cb5326a66081ad6b8f7b4dd8fc9b9c4be28f88461ec72c33a4e441,MECH-06
EXTSTAFF-8d07d24a289a09429b67decb,EXTRECON-57cc48cc9866e3840dce67eb,cog_2025_170794,unclear,unclear,undated,layoff_observation,layoffs,262,262,,layoff,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,7cdf4e4ffbf003982ef69e526708f823651c1c74b9b61980177204658a56d630,
EXTSTAFF-f1736d28d00a264ac0777dfb,EXTRECON-eba1d16235e34cd8e44e5dde,cog_2025_170794,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,-26,-26,,budgeted_position_reduction,matched_staffing_ready,3ec0ca4e769d98ada26fcfa37ae729fa224bc35f4fd57ca59f4837b9131bd7a8,91702ffff7d99f420db5e424cf67eb5abd33c1df8346a0fc5a6153a5faf252df,MECH-09
EXTSTAFF-eb088e975319d3c879981e29,EXTRECON-8c8b84822099cfb33887c1dc,cog_2025_194802,unclear,unclear,undated-source-B4X2500LIVE-20260729-001408,vacant_position_observation,vacant_positions,4,4,,vacancy_without_elimination,matched_staffing_ready,046d3ff900bcbb57f4928b40c7e43c5d8ad32fb03653261698836390165885d4,50230c61b01153fcab93fdcd2d9711d22a0e42822731841e6cc15fd53a7798a3,MECH-06
EXTSTAFF-6cce2a2a473fea9d2ecf4767,EXTRECON-1a34d084c30dbf62385eb4ca,cog_2025_194802,unclear,unclear,undated-source-B4X2500LIVE-20260729-001408,vacant_position_observation,vacant_positions,41,41,,vacancy_without_elimination,matched_staffing_ready,046d3ff900bcbb57f4928b40c7e43c5d8ad32fb03653261698836390165885d4,54749d1c2c4e0291c116cca322628084a87581fccc47349168c7153df073d579,MECH-06
EXTSTAFF-39f6a405c284a8b887fc912a,EXTRECON-b9977dbb12eafb9658d4a51b,cog_2025_131361,unclear,unclear,2026,vacant_position_observation,vacancy_rate_explicit,17.9,17.9,,vacancy_without_elimination,matched_staffing_ready,98c9d6bc2f0f85f6c1f2c1b2d737ea53f964aa434133b7b37c4a554d11bb44c2,0540ef327e125d611bd6259f36f8d5171aba83024bdcfde721fe031f69e97977,
EXTSTAFF-f99877ef7fdc48669143a558,EXTRECON-44afe306e1a3de48c913e4ab,cog_2025_208424,unclear,unclear,2021,filled_position_observation,filled_positions,662,662,,filled_position_reduction,matched_staffing_ready,45aeed70e72d74325d091581a914e32fd7d2ad9b3ace52069587582610c7e6a0,3ee5d452c68c09bbc09f74bf6a335fcce1e0ed2dceb86cddb1e62ddcb08295ca,
EXTSTAFF-3b8a7a9bbebe4cbc771d8782,EXTRECON-c366abb704d9d216a920e2b8,cog_2025_204762,unclear,unclear,2020,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,ce997d0c565df699fc499d12399ada0609f149ea6c4afb61fa14d548d9de0f52,
EXTSTAFF-8d554ab52f2d9ccb6ed74d4d,EXTRECON-decd77beade5c84036bcedc6,cog_2025_204762,unclear,unclear,2020,vacant_position_observation,vacant_positions,12,12,,vacancy_without_elimination,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,0cdd4be45697fd9fcbc7991f236480d5e2d5e4c55de00dc2c90a7d48213ddcdf,MECH-06
EXTSTAFF-87c4554bce38f15851d9bc0b,EXTRECON-3e0ce460d92591903cf88617,cog_2025_204762,unclear,unclear,2020,vacant_position_observation,vacancy_rate_explicit,5,5,,vacancy_without_elimination,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,951fe19e957432e9858b2db633ae6bf0a0f42a5606ebe543508549d3e4d39dac,
EXTSTAFF-a82e7eaf6f102cf7a0d877d3,EXTRECON-e4ae5000d50f9562008c5cd1,cog_2025_204762,unclear,unclear,2020,vacant_position_observation,vacancy_rate_explicit,80,80,,vacancy_without_elimination,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,ef1722adfacdc3858d696ed87335af84561c4d5d87ccbf1a6cd35ddcdebd7388,
EXTSTAFF-230806eb15da7b954726d8f8,EXTRECON-76d49cb9e2cfba29375b294c,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,25,25,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,e56fed095127bed1c102947658719a6805fd0eff6660bcb92a5904030f0174dd,
EXTSTAFF-68178305ebd2cd5a47937103,EXTRECON-c7537c6b688726b007aca38e,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,14,14,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,0be2d25dc61ae8e9a4bf0e91a7d309f1646df2794a95645f42cdea5321b8bc02,
EXTSTAFF-f178749b1d367935a0ac715e,EXTRECON-c071c5178bad5d97bc18d38a,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,36.5,36.5,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,1b5a7b21f17605dfdc149572bccd60b18e7481607cf0f0494cb05498087cdfbf,
EXTSTAFF-62d538618c428d8809d310fc,EXTRECON-de1922efd7ce33c5d58231cb,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,49,49,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,1c1179bad75bd83e4b330f1375807f369eb621bbd1212f35644c252c2cf21696,
EXTSTAFF-5d532af1ec94393c55d9967a,EXTRECON-4fa3c8076e516d98af63910f,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,45.5,45.5,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,67b91ad7ca6b59434780b3cbf4b4e632fdc8b2458f3a8b681d82825d010e9dee,
EXTSTAFF-2c54e6c9893e727b6394e0a4,EXTRECON-98e9c8af49b3fa35cab7a69a,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,15,15,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,240dccdb03b335dc2c570d4d037b2522890c8e132703e58109502bbba1c8c561,
EXTSTAFF-7e920663f07bde197ff38759,EXTRECON-cf88fea5cdc082bed9b16892,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,28,28,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,effff16fed4b13d2d613d2705b360e56d0a9c21a7275cce7feb7e34ba062495c,
EXTSTAFF-aba49e561de101c6bf6b43dc,EXTRECON-693bd4521b6ac9ac738489b5,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,52,52,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,67d64107202f16c723bd90e7dc1dc436dffffbd10735ff227974a9d881d4c9d9,
EXTSTAFF-52597dfb5e33ebcc36e61b6f,EXTRECON-863cf7fd6be9060a02735d00,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,425.0,425,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,ca3056af243bb94f3770634b912ac4ee86a78366dbcac656df0ea20f1903b6dc,
EXTSTAFF-12a2394449a7bae7d12cea87,EXTRECON-f56c90a9e71a56724b8bd95e,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,14.5,14.5,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,e11c085b5d585c05356d43db531bc547d17a6c481aa76b6bf57de2037439c266,
EXTSTAFF-176eed9c81ed227f8371602a,EXTRECON-279a531102c4f3935d0c9354,cog_2025_204762,unclear,unclear,2020,authorized_position_observation,authorized_positions,28,28,,authorized_position_reduction,matched_staffing_ready,7ec59cceea231e27bf3d1a5f5c03429504f78675ed6af13cfede623aaeac5180,b8aa0a03d6cfd25d38b8867d15564fc665f235e0835fdaf337ace4efc82865c0,
EXTSTAFF-6e75df55d3e4cf5c8ec4c4a4,EXTRECON-1b21181338dde262a239f4eb,cog_2025_162791,unclear,unclear,2022,vacant_position_observation,vacancy_rate_explicit,10,10,,vacancy_without_elimination,matched_staffing_ready,ffea87e811387bd9d20bae8d9e42efe85f661838ac44eed8083e8e026af54c1c,dc44e242d9a9055e3b5ebf6dea48fc94c4730732dbc065d0772decc96df4ff42,
EXTSTAFF-cf3e3621bb248f85147ee455,EXTRECON-410d205acb9326fd37f1235f,cog_2025_127192,unclear,unclear,2025,vacant_position_observation,vacant_positions,-00,-0,,vacancy_without_elimination,matched_staffing_ready,5dd07a4f25c108a20487641fd350f0d8991bdfcfe8b1e641bf4d2f11263c09e8,dadac5710cb6a0b92cb7569b545fabf66abc4e89bd9b0da44b20cbffddcc7747,MECH-06
EXTSTAFF-6036cf7da36d61304db2a1ed,EXTRECON-48d2867ec035b1cfc02d5e43,cog_2025_109626,unclear,unclear,2024,vacant_position_observation,vacant_positions,2024,2024,,vacancy_without_elimination,matched_staffing_ready,f7aa391ad04afb9a714f976240108e35a3edeac8eb84dd11e1b5a89dd8ac87fe,9162c42e5b3d24bb855ed7a7d02ac1a5ae41ecd7bc16e84098d0882efc8ad9e6,MECH-06
EXTSTAFF-6f829a5d00dced7e61e249a8,EXTRECON-b8bad8e977c8cf1d444336f6,cog_2025_126725,unclear,unclear,2025,vacant_position_observation,vacant_positions,"February 27, 2025","February 27, 2025",,vacancy_without_elimination,matched_staffing_ready,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,009b789e30c00d6e635035966326f52c807470caba4794aaff7c1245e6c062e4,MECH-06
EXTSTAFF-5646cefc818b999904d6e08d,EXTRECON-fdbde2805987ac896e011359,cog_2025_212073,unclear,unclear,2024,hiring_freeze_observation,hiring_freeze,2024,2024,,hiring_freeze,matched_staffing_ready,b1d2f8fc583d7a30c318f60881feff0d3c797b7b4630a248b9dddea8c15063fd,ea84b6f9ca9b411f1ad708d09a0aaa00734e6e003cd8e3a82c139c211c891ae5,MECH-06
EXTSTAFF-27727de688446ce955f8d66a,EXTRECON-e18f615aa811d71e957a5cef,cog_2025_193766,unclear,unclear,undated,vacant_position_observation,vacant_positions,20,20,,vacancy_without_elimination,matched_staffing_ready,845a484eb4e94af8e3a8e3c9c57d0f07164b2ccc28761a0eee0b4fe7dd545ef4,d3dc761fcadac763b8ddb39f8803529b863bb6a231fd1b52032ad5c56190ed02,MECH-06
EXTSTAFF-6e77e6c66bda13089ae2eb29,EXTRECON-2e9d24deec8a9c7e94dc55af,cog_2025_171211,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,10%,10,,vacancy_without_elimination,matched_staffing_ready,78ba70dfddf32a8c85a4733cd6d337fd0e25a45a7c6367450f6c752e9d2a2f6a,b1ea99acd86bdc1d64ba0640a32670c5930d487a30965a94d3693b1ae2051e79,
EXTSTAFF-694aee98ebfa001d3f74b39f,EXTRECON-8a8f0622484953e13ab6a35c,cog_2025_171211,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,136,136,,vacancy_without_elimination,matched_staffing_ready,78ba70dfddf32a8c85a4733cd6d337fd0e25a45a7c6367450f6c752e9d2a2f6a,726f1e4950ad54932e21b4a296b964822e5465adb161870081227161576df139,
EXTSTAFF-68ae5cd7ff44df8e6a63faf2,EXTRECON-1e7368fa73f0190dd60deae9,cog_2025_171211,unclear,unclear,2025,authorized_position_observation,authorized_positions,198,198,,authorized_position_reduction,matched_staffing_ready,78ba70dfddf32a8c85a4733cd6d337fd0e25a45a7c6367450f6c752e9d2a2f6a,066a66d8faac0e4ad525e7b3213236ec331e13255b0e142b5abd293a9c34a4ce,
EXTSTAFF-72c9f6fbff7b8747cb79176a,EXTRECON-df0baa78854f4e16a8a250f6,cog_2025_110090,unclear,unclear,2025,vacant_position_observation,vacant_positions,$1.04,1.04,,vacancy_without_elimination,matched_staffing_ready,1cf847eafff2c87342619a7278d56f84c7150596521b50a538b45af06b884a34,17ac68e510e89ff2f0b17138859b982013da19091ad73ef17ccb2dc97ffaf7c8,MECH-06
EXTSTAFF-0816a4b03278872c38af7802,EXTRECON-0d6cf302788d1a91aadba085,cog_2025_225676,unclear,unclear,2023,vacant_position_observation,vacant_positions,DHS provided two reports providing information,DHS provided two reports providing information,,vacancy_without_elimination,matched_staffing_ready,e8db003277cf6bb41033f604a29ca35b7e1f5817a040312df5644d285ca54fe3,cebf4d4a45cf2cc88833e858b1a6041783a7780fe8631ee1bf08123b5bca1b6f,MECH-06
EXTSTAFF-212fd53bae4c390d99dc1958,EXTRECON-0d41e92dfd342f25b427c0e6,cog_2025_100715,unclear,unclear,2021,vacant_position_observation,vacancy_rate_explicit,15,15,,vacancy_without_elimination,matched_staffing_ready,1556cdd4f90d36be5e568674a1cbed9b9da6bae1f2e79d143a7502532124ddf6,f2e53decd49d8cd7e84a5304561e09c4b063e5bc7ccdc95afee01a3c748f426e,
EXTSTAFF-35d1a9596f68ee4f4378b99d,EXTRECON-832e4cac18803a8295f856d5,cog_2025_124252,unclear,unclear,undated-source-B4X2500LIVE-20260729-004275,vacant_position_observation,vacant_positions,2561,2561,,vacancy_without_elimination,matched_staffing_ready,71002fa8797aa7723611f6173c1635f9dbe8dbe31b310da1d7699ce2c75721a2,a3192477c247377e68c0c29e84ce2df88ea67dcc810f9805bfb16a9cd0b41b49,MECH-06
EXTSTAFF-17340c2bbb97dd00bd0d99c5,EXTRECON-ff4cad421596538bd9634dd7,cog_2025_124252,unclear,unclear,undated-source-B4X2500LIVE-20260729-004275,budgeted_position_observation,budgeted_positions,92,92,,budgeted_position_reduction,matched_staffing_ready,71002fa8797aa7723611f6173c1635f9dbe8dbe31b310da1d7699ce2c75721a2,b6cbdf452ceb4fe3e723c784c892a8876e384c4c8866e841ff0f3704a10c540c,MECH-09
EXTSTAFF-65adf0274129feb0af209080,EXTRECON-431d0f93abc92cdcf9bd712c,cog_2025_170985,unclear,unclear,2023,vacant_position_observation,vacant_positions,2023,2023,,vacancy_without_elimination,matched_staffing_ready,2d619c141dbe963bd71cb6cb0286bfb35a1a3385c0d0a81ae717325290ac48b2,9571aa095229f473f04709b6e1f2046bce8b77930c75ab62285f6be406920909,MECH-06
EXTSTAFF-197b5f2e0c3eca9c64d7e340,EXTRECON-bdf943d621fe4c8a630385da,cog_2025_170985,unclear,unclear,2023,vacant_position_observation,vacant_positions,$221,221,,vacancy_without_elimination,matched_staffing_ready,2d619c141dbe963bd71cb6cb0286bfb35a1a3385c0d0a81ae717325290ac48b2,b9b2276343a4753d5583c00c8c31a41da948706c07aff9f11915caa471cb1ea5,MECH-06
EXTSTAFF-012809d5f7754e168c91e765,EXTRECON-4a8a55e6971585edcfaaacd3,cog_2025_167724,unclear,unclear,2023,budgeted_position_observation,budgeted_positions,-3,-3,,budgeted_position_reduction,matched_staffing_ready,7016c7a490da2429bee798999ae87b7e251adce667067a585e5c981bf22ae80f,9119e342b6a97a48a6d40690c71e962bcd8627ecb0e0c86438c92aeb9760f888,MECH-09
EXTSTAFF-65778399b77fdc9f68844ca7,EXTRECON-8e3332bc264c1b0f3e0247e0,cog_2025_194166,unclear,unclear,2024,vacant_position_observation,vacancy_rate_explicit,56%,56,,vacancy_without_elimination,matched_staffing_ready,b9fcec59b76045cf8c8a0db0503aa6ab030efb5a692c2807ccbdffc52df91a97,a31db789199a90071509921872353552a74bcab160740a23e2a4a72f07042cba,
EXTSTAFF-5348fe0eb77c1fad72f7d797,EXTRECON-45d2a8de06facccaa13f750a,cog_2025_194229,unclear,unclear,undated-source-B4X2500LIVE-20260729-003393,vacant_position_observation,vacancy_rate_explicit,1.4,1.4,,vacancy_without_elimination,matched_staffing_ready,da96f555407058b6e97a7b0c8502556603843b3bec0f28f68b6f0deb2d0ae85c,44e5d5bb4b33789be3bab7c3fd162b378be0b10c8274cf8b34acf1a43e84ddf7,
EXTSTAFF-37c2c46852e21d3dae6bed8c,EXTRECON-9b0300bfa956a0621601121c,cog_2025_185062,police,police,2017,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,7cca5cd64b21bafabe1a47d3adc73566b6e91b8f4cd34f1e8e9de688e15891a4,605d8331ee98513a0263e956512736def3e222dbf19eed197c98edb4010aceac,MECH-06
EXTSTAFF-6b4d35a8dee8388b8c799ccf,EXTRECON-3707e346c02d8aa7aa6a66ad,cog_2025_185062,police,police,2017,vacant_position_observation,vacant_positions,7,7,,vacancy_without_elimination,matched_staffing_ready,7cca5cd64b21bafabe1a47d3adc73566b6e91b8f4cd34f1e8e9de688e15891a4,0acd700ed7a3c31b3c73f520201d24a8838724449761c1951ed01b34146be76c,MECH-06
EXTSTAFF-dd7fecfe140283d37d3a83ec,EXTRECON-3b0c9f616b5c73167f2d8aec,cog_2025_170340,unclear,unclear,2020,vacant_position_observation,vacancy_rate_explicit,5%,5,,vacancy_without_elimination,matched_staffing_ready,1b7bac1e2490ade5494a693f5e7f1648d6e6d52fed150fa6061645860a636606,cf128525f3cc160c86017c3dd77fc4f94c78b0997fe81eeb43bd5f0e653abbcb,
EXTSTAFF-eeb4418abdd5bf3cb180fe35,EXTRECON-33a0343a9f9036118f7a42d2,cog_2025_170340,unclear,unclear,2020,vacant_position_observation,vacancy_rate_explicit,5%,5,,vacancy_without_elimination,matched_staffing_ready,1b7bac1e2490ade5494a693f5e7f1648d6e6d52fed150fa6061645860a636606,d9cd91f70a339ae637e3d61ac411d2548608cfb9eb2fb28039dbd738dc421e33,
EXTSTAFF-a33fa3b1c14756f2837388cf,EXTRECON-9e043d49bcf76035df76f250,cog_2025_170794,unclear,unclear,undated,vacant_position_observation,vacant_positions,0,0,,vacancy_without_elimination,matched_staffing_ready,16271a660994ac0bb0dde22a0e831567bd73a6d15a23d694c32387a83adc0fcb,94d71d93853ab396c1dbaaea149944076b6ec6532425e21f790d916c3cec8b93,MECH-06
