external_total_compensation_unit_id,observation_id,municipality,period,side,component_type,raw_value,normalized_value,status,component_sum_calculated,source_SHA_256,source_coordinate_input_sha256
EXTTOTAL-4aaf2853c49c1862f04439c9,EXTRECON-815421e1ba317ac7bb81d175,cog_2025_100699,2025,side_independent,benefit_component,5,5,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,916d6c266acbaa6270134fc0619e86a8a4d5ec40cbbf98350535dfea07f302f2
EXTTOTAL-b85711b113b2f94143f82555,EXTRECON-e280f8976e417455836b54a2,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,80d3d2b161259464d8ac9bc2f6e401dc1ac2c4a4409f52d1dea3da03e8ba2067
EXTTOTAL-4d74d47c7a843227ee78b663,EXTRECON-a66cae90c5c0ec135cf3679a,cog_2025_100699,2025,side_independent,benefit_component,236,236,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,89c8fe6b661ed15cf69a53f9e8bb8ad369b45e6f5c866a7b9195c0ee4f739a8d
EXTTOTAL-ef3118a97e97e336ea9e8689,EXTRECON-b792f80dd0e3b9cf5b7a1dde,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,4a51d86ebc2ae5499f9ca6353413a0d8acb2bab6ca17c8844d7bffbae0fc2171
EXTTOTAL-892e39321cc5bfef97159203,EXTRECON-37ee23afca024bedf8473054,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,476e8474472d1f4f7df3e7493fb6acbce04d863a29a892b3445017d115107303
EXTTOTAL-ff93ed580e923a86ff2d50b3,EXTRECON-6792d74c358ad183c85893ad,cog_2025_100699,2025,side_independent,benefit_component,8,8,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,23afa26900aabb83b57e6c37e46ee701892cff2b76a723dc60061f1893c6e273
EXTTOTAL-c061c64e0dffbd2179647b62,EXTRECON-ee3924b134561eca0b4f481f,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,0506523d0719c637122cf878930ed6bc2a7456814bb6681d8800abf361b2373a
EXTTOTAL-f5d73d86c0f8550e58b37142,EXTRECON-6b6651aaecc80a7d852cb290,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,464b71c7d69877c70eb41ef771f551a148a8d6a9aaca2875843fc4f9d9d5aadb
EXTTOTAL-2aa68f8bbe8a39a329808fbc,EXTRECON-0672fd8d999a771f9daf5606,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,e0f4a9f56ee0c726e84b0f7a5df9d855102db65d5bf74766a57b7bd7f10f09c7
EXTTOTAL-6a5befe23b817f9b2c741dbf,EXTRECON-aa2bda5977a6eccd74107541,cog_2025_100699,2025,side_independent,benefit_component,33,33,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,bc01edf63c22035c00e099377bf19d8c0c4a1a9bc3e24b5ba998314a16a28126
EXTTOTAL-707e8b752dbc4fcdbd14681d,EXTRECON-4a66e020f6850f267212710a,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,bb0f34c1a59f55fb24b7060e9859fd3016e8498b7c17a1d1d566904a96fe2fd5
EXTTOTAL-b52fde7116ca63464ab54774,EXTRECON-0ed2e34366b6b819ee62d8e7,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,126fb335689c452fbfccd596a43be8cf913a7ef55d2f6169df1950726e3365b0
EXTTOTAL-1661837d8cbf8f0b39311006,EXTRECON-0d9b6755c8fa43263396c628,cog_2025_100699,2025,side_independent,benefit_component,724,724,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,0652bfad0f1f83939551c8e57a8bc469468cffcbff05f7865f434571625b0dcc
EXTTOTAL-31a2d92385b396d0c262d593,EXTRECON-1f77ef0e7db1432f3972c964,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,6599bd20cdf0caefdfa956b6ec51561d5cad5fefb663d06d06fdb4db84200224
EXTTOTAL-5b8b92a0263eea085eb3b984,EXTRECON-a1348cd0b3c92a37740041ec,cog_2025_100699,2025,side_independent,benefit_component,284,284,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,f4f33ccd1c392161b75c733c2d37f4e78b16ac2290a1df282e62d97cb2d80940
EXTTOTAL-049f2d8f2ac41a83b154940d,EXTRECON-e44cf8513536bc6b83f60d8f,cog_2025_100699,2025,side_independent,benefit_component,21,21,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,f20ca22194624246bee0c6e1b1dedc75170899df11290572761f7939551fc3f0
EXTTOTAL-e482251ef7fd003d090dc57e,EXTRECON-ea8781fe0f5e9807b7f7d628,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,7d2d51e3a1acd3257c2a1696b276687c710ead67ff831ec85e3f39e4117feb81
EXTTOTAL-837394716e8181702d0952e1,EXTRECON-66d702293e9784a8b17f8f51,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,d6de00aa873040d9a6b0904875d567a3e2f9e1e04763e6a8ed5b44bbef334412
EXTTOTAL-25c9cec08c71986f3891e41a,EXTRECON-1985dc77e8319aaf269dccd4,cog_2025_100699,2025,side_independent,benefit_component,4,4,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,946ff55d50f8ab15c00ca8fd4ed2f117dbd2f8f43b307955fbf17a45328db0bc
EXTTOTAL-812ecba461fc5bca1a41af38,EXTRECON-2da616355e662304557ffb8a,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,f13645bfc86e929d34c18698b60fd6903d4a46f9524c230b9c349ab33dae2ec6
EXTTOTAL-2b0a20eb33ccbfe114e16cf8,EXTRECON-7176b4327c66b972a0f15099,cog_2025_100699,2025,side_independent,benefit_component,30,30,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,82a9186ea87484e41962e482f7bd363c2cd5fcf8fab289c71dc64ab1c0cdbbb7
EXTTOTAL-7d2a7164433ae301cd1214c9,EXTRECON-974ddd86bd428791c92352fe,cog_2025_100699,2025,side_independent,benefit_component,165,165,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,75d14ec754fb09db64a793e16ea9ad84e305e6baf981b14627fcf35ae93a8443
EXTTOTAL-a854fe43101ab96811871f6c,EXTRECON-e8c68d89ba34333b83a22163,cog_2025_100699,2025,side_independent,benefit_component,"10,407",10407,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,82c148dcbf61031d1656fa946a3e2e2575e6c37bb53af7fa37c0a9d37fda3b97
EXTTOTAL-9debaefb1dc31a17f35f688a,EXTRECON-9619921220311ff13f6f6065,cog_2025_100699,2025,side_independent,benefit_component,"9,500",9500,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,6676817fab0ea79a656eb204562392dd8882f6b3ba2bee18fe7b23af9b31e7b2
EXTTOTAL-f30ada37ebd8db9991457bea,EXTRECON-111b0446ac5cd8c5ab7ed18a,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,37c852d64073d80153fb95532058a68df95b3c4d4da4f093793b189e7188fc1f
EXTTOTAL-389beef1637112b983534343,EXTRECON-d932afae308bb91a5c8d3cca,cog_2025_100699,2025,side_independent,benefit_component,38,38,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,8b7ee1ac99b220be386ea82159e1845682dbd6215a7b6ead5b117e113b671f9c
EXTTOTAL-d6825a37a221a1ce134910c0,EXTRECON-f1afecba75c62bf2ea48c549,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,3900e730cd5e7f9b200f503fdb23ea98810ff9c28c0e85d3254a208ad00b24a5
EXTTOTAL-2d6c2d63dd2cee62b48632c4,EXTRECON-7fb55562b541db82b3d8fdd9,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,f9b4e5af9ad68b5e9826d5cfc60e905d9af32fda10a43cc70a3c740ca6714d8f
EXTTOTAL-5661dc6340563d80a621aa1e,EXTRECON-c6cb03fa0fde769bf445af42,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,614b04770d2f62a8156968d4c6e05aed4f06faffd4fc13d1e554360dc335e9ac
EXTTOTAL-b05b9009ffd86237692958d1,EXTRECON-1e8d9bfc899034467cba38e0,cog_2025_100699,2025,side_independent,benefit_component,0,0,incomplete_component_set,False,f012046e71a54eeb366df1307b358ed9997334d0a130a5201aaaa28e339d973a,000c950fa41aedb0d009d2f6dd3d60db4c0cdf3f82024764faa85d230005d373
EXTTOTAL-b973f3a9b8647fd01245aacf,EXTRECON-2cdb8fad2ce2246ed0f9cdcb,cog_2025_131431,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,side_independent,benefit_component,"$576,000",576000,incomplete_component_set,False,541a6db5dc53d63e38f15ef87ed8e6b1dd526a36570c7bd699696480263a513e,6912f6729efd41b125e92be2a6f47542ffcb66954673c3e6dc9f43d7700a5baa
EXTTOTAL-bab846b8eda51cfe5d03c743,EXTRECON-c1226ef90ab30e346d5e0231,cog_2025_131431,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,side_independent,benefit_component,"605,312",605312,incomplete_component_set,False,541a6db5dc53d63e38f15ef87ed8e6b1dd526a36570c7bd699696480263a513e,9c1cbf8c2ee661f1b051e435c0691ee11d4d06dd68f2e77db5dc139a99f6fd6e
EXTTOTAL-c1ad80963a24751542953b24,EXTRECON-c8fe5811fb56e030a063d118,cog_2025_131431,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,side_independent,benefit_component,23848,23848,incomplete_component_set,False,541a6db5dc53d63e38f15ef87ed8e6b1dd526a36570c7bd699696480263a513e,ee908cd5f1a5a0e102fb77d82022e94ee0e699f15a916389615558852a5376b4
EXTTOTAL-294b59d1e93792cee51da666,EXTRECON-acf874a86ba2da2420dbaa36,cog_2025_106356,2025,side_independent,benefit_component,"10,000",10000,incomplete_component_set,False,fafdbc06545bbc1e2da3696c0e301d1ed5dd6ab23b53d31ddd95b82ab908cc0f,5044168b29bb5ca57a7713a6e37ad4ecf3634f9bb71c68fd030fc5d33f3710cd
EXTTOTAL-0d5c1440c7ea9ba8dcd50e91,EXTRECON-cf8009d96555207b93d7dae7,cog_2025_100715,2017,side_independent,benefit_component,"1,500",1500,incomplete_component_set,False,3d9d2e9aa354f7c74d8ab95a3c030f335fb38d41471935f1acea024362aa37a9,2f1bfd2dffb5f492f2d18eca5eb38a531c82d3a067717f0a963dfecfbbf12ae9
EXTTOTAL-041d09098872326ddd3cfb9d,EXTRECON-ea183e2aff48ec89fe569b0e,cog_2025_172834,2021,side_independent,benefit_component,"96,475",96475,incomplete_component_set,False,6674adec968681ee7764343148474f62a84e50b13fe3cc0575a26ce591fe2e2c,f6c3fe3386a55adb1ef3835a2b1dc253b9a8a4a426c4037b95db62b63c685b16
EXTTOTAL-976bdff22b59bdd47a5e0574,EXTRECON-d8971955364c38008f8aca50,cog_2025_172834,2021,side_independent,benefit_component,400,400,incomplete_component_set,False,6674adec968681ee7764343148474f62a84e50b13fe3cc0575a26ce591fe2e2c,c9b5f949266e1dac778823ca28ee3b65b582464da8cc0acb879c7de7154c709c
EXTTOTAL-ae99c58cb87c64671170f90d,EXTRECON-c4d834dbcd65f66f987c8031,cog_2025_162180,2023,side_independent,benefit_component,01,1,incomplete_component_set,False,970a5743db0d3ee69b30ae37698d7f843a995eba9b2d43d321f9dccd9421289d,c9f354825577161bb2ef08f0f47734d09b2638e2372c64a442f782e764f84c73
EXTTOTAL-f39af4c79d5c8dccf153003c,EXTRECON-70c287a25db85091408474b7,cog_2025_162180,2023,side_independent,benefit_component,886,886,incomplete_component_set,False,970a5743db0d3ee69b30ae37698d7f843a995eba9b2d43d321f9dccd9421289d,d734f773644363b3acbac718ed9dac7610b375c88ca4faf06525cd828cbd76df
EXTTOTAL-f80e533f89f1375b169a2095,EXTRECON-0e6719f6b4ea0a461c733133,cog_2025_162180,2023,side_independent,benefit_component,220,220,incomplete_component_set,False,970a5743db0d3ee69b30ae37698d7f843a995eba9b2d43d321f9dccd9421289d,db00a326e9306253530bc92843a877c6eb9d8f798289045531914cfea1e1f7ac
EXTTOTAL-934e720bcced0b747cbef5a2,EXTRECON-e42509239748e8292d98ce28,cog_2025_162180,2023,side_independent,benefit_component,000,0,incomplete_component_set,False,970a5743db0d3ee69b30ae37698d7f843a995eba9b2d43d321f9dccd9421289d,1da989cfd6d2b170e6bd73dbb81d54680abccb64019db7140da920588d78099d
EXTTOTAL-b39565db62547378d634d6ef,EXTRECON-f091abba5735b59f9c3315e1,cog_2025_190414,2020,side_independent,unclear,$0,0,incomplete_component_set,False,2a88d3747691228f6c4a669a881b4cf12d327b4f09e241fa29003d4da598f692,38be36ac147818e8661b120564cc369e99c7019c4628e63bd8298a8ff78e1a17
EXTTOTAL-8ace844479139e5fc4f361a0,EXTRECON-40828c32dbfdbaa23dc1989b,cog_2025_167334,undated-source-B4X2500LIVE-20260729-005363,side_independent,benefit_component,2014,2014,incomplete_component_set,False,902ddbb29d082bae0754526e45eae228c5b02e3e4718e78857664e31b453f362,c2df39c70eb3da74f71c324f134372a3b4f1c12ee7b1b2679e9ca0ed43ca6e61
EXTTOTAL-ef0b8f9c08e137df7dfb3381,EXTRECON-7716a81bef4ff258d253d5bf,cog_2025_205753,2024,side_independent,unclear,5,5,incomplete_component_set,False,a88ff20691c92650b7d91b4aa2f3191c862618fa1e974feb07795d397503a2e9,01893284d6fd203c6b5e6c63cf64843fb9d4e55d62a84e20640d8c5c09850e20
EXTTOTAL-64c82a61453610d01e624d08,EXTRECON-a73d4994727d4a21c5c89b0d,cog_2025_205753,2024,side_independent,unclear,2,2,incomplete_component_set,False,a88ff20691c92650b7d91b4aa2f3191c862618fa1e974feb07795d397503a2e9,70f7f14b98a34fb3163853386de2887b27f8743a9f151c51dcfa4266daed3255
EXTTOTAL-b71ad49c3e3ceaaebe11b540,EXTRECON-99fb8487b8c2a7e698b6817f,cog_2025_205753,2024,side_independent,unclear,-25,-25,incomplete_component_set,False,a88ff20691c92650b7d91b4aa2f3191c862618fa1e974feb07795d397503a2e9,6bf8e9292360338fa4a54c939049213b9af3c85387e42a726ac047e5631babf2
EXTTOTAL-612b6a9632d61335afd1818a,EXTRECON-5dd25e550c5395a7f4ffddb6,cog_2025_191874,undated,side_independent,benefit_component,12,12,incomplete_component_set,False,ced64bf49c06b1b33a1c516b3433349f06c7e21f17e9e33302380ab0c89c3f92,4f62336c9e0be1ac0678955cf0c0229aaa8cf22cc919ecd47e404722ebc182a0
EXTTOTAL-0a7d1ec49b08dc982ee7076b,EXTRECON-d97bcc2382df92f6060f2504,cog_2025_208467,undated-source-B4X2500LIVE-20260729-000495,side_independent,benefit_component,30,30,incomplete_component_set,False,bfa4e93909b23a35af1c8b49b8b27d968deeab39049104463022e7b93cf3093e,1ffffd2a9bd896b94c79f58a09a1818c3f2c0155f234cb0849b3a49e2184ada0
EXTTOTAL-e0a0cad972379df138cc3800,EXTRECON-7d0082bfcdcb8e5eb76cf7e9,cog_2025_219891,2022,side_independent,benefit_component,"$           9,200",9200,incomplete_component_set,False,990f3a597d1618ad524339b41b5c51ad76f6137034ec886547bfa92d65c08410,af2f8b174f7fc8e41fd2539ee83a5c3bf5d23f04126354205056c41202b3d896
EXTTOTAL-19064d707f7c5ec926360a3b,EXTRECON-7454effb3c54526ce537ebf8,cog_2025_219891,2022,side_independent,benefit_component,"$           10,400",10400,incomplete_component_set,False,990f3a597d1618ad524339b41b5c51ad76f6137034ec886547bfa92d65c08410,f64291b061795556a9a3f09cda432223365589d9ad2173605abd46b034c8c36e
EXTTOTAL-0220b2d99136f8fac7b3e0a2,EXTRECON-6022cd097eb80115ae409d3b,cog_2025_219891,2022,side_independent,benefit_component,500,500,incomplete_component_set,False,990f3a597d1618ad524339b41b5c51ad76f6137034ec886547bfa92d65c08410,41325efb287e92df3c4f77f33ab69f5b09aefe54785fec5a4dd9179050aaf242
EXTTOTAL-816bbcdb55b33c5dbfa85502,EXTRECON-1a8fdb68efc16b3c1d692415,cog_2025_219891,2022,side_independent,benefit_component,"$           1,600",1600,incomplete_component_set,False,990f3a597d1618ad524339b41b5c51ad76f6137034ec886547bfa92d65c08410,b0a4dd9aafa48cbd3cdad152645efa16b60d935d054e9ab608bd8baf3b629c92
EXTTOTAL-e3286abe8faf375052bdeaee,EXTRECON-f6552ba2e1f802739748c59e,cog_2025_219891,2022,side_independent,benefit_component,$              500,500,incomplete_component_set,False,990f3a597d1618ad524339b41b5c51ad76f6137034ec886547bfa92d65c08410,6ad2276e726005d7f8dcc925f2bbb557b89c389e9d96989ccf5c75f9db7b9efa
EXTTOTAL-90cf4cfd1c94b9af7151aad8,EXTRECON-247c0e990bd3e58b0b48a60b,cog_2025_173206,2024,side_independent,unclear,10,10,incomplete_component_set,False,2710c83e24f337885387488960f5d840df92b7963f5c6ce86683e79cae3f94e3,acc23ba3926fc52136ad478baac9af379cf68b89ac26f96427aa0c1dc7594341
EXTTOTAL-4db2624f2f1c9aed790e2409,EXTRECON-e41f96864b831945d03ff1a0,cog_2025_109632,2024,side_independent,unclear,"81,250.00",81250,incomplete_component_set,False,132e35b87f15aa84762ac00f60f96ee8975d85a98f8824b48575d1600f91e86b,082e910c64a79def215a70620a01910a6c1a01f3faf4e77252b8f7475e0ef589
EXTTOTAL-8fb897203b3522e7b218a6dd,EXTRECON-5017ad319a5d2411b26bdc9c,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,00996bcf2ebdb1a7f3aa8e6de3dbd238b2234d8aa3b40a1cdf9194a4d42313a5
EXTTOTAL-b3e1da0897db66fe7f3f0e6d,EXTRECON-a2d0b92bbcd90e75386e1ede,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,b2ef1226e67d6f606e10d5b09a98c37edefff460724cd8647ffe628d284f7ece
EXTTOTAL-82e373bafc998e4b20df2c48,EXTRECON-b80ce7b0dce268e7327f00b5,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,ac40fe080081ef1601b70c4fa495b11e903a07e442c3a2d6c5fc5a25c35c184f
EXTTOTAL-4c651ad493aa9bda42e3fde2,EXTRECON-5f34c233bcb3cffe26cf7f09,cog_2025_209137,2019,police,benefit_component,"$4,163",4163,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,ec0b1bd39302c43ddb058d20b066dce06963e1f4dfdbbaca8a272b617683f539
EXTTOTAL-6a6815c17e15317def27b850,EXTRECON-9ebf1a0d75a0b49d76494964,cog_2025_209137,2019,side_independent,benefit_component,$762,762,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,220ad5de282e2402c7778920038ec0eae093a0d052f388b1cb5d204c181698c7
EXTTOTAL-6174609f6c2112ae5fd07e30,EXTRECON-cd666c39d82a423560016240,cog_2025_209137,2019,police,benefit_component,"$1,634",1634,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,148b05784eddd2bfc53383ff0a739f4af50b1d6323cac1ca5413d9b6df505c1e
EXTTOTAL-da075f5f5944386c358b221b,EXTRECON-84f15ed5e77e9cdd0a4fcd12,cog_2025_209137,2019,police,benefit_component,3.5%,3.5,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,6cded96807f1595e80a0edd34ce6c3e8980d7a10043f16e95c894518411d3746
EXTTOTAL-875002ef2b1f10d295772ad2,EXTRECON-434485b107983803395c9c57,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,439271087ee71657adc4210ff879b00eb8724b49ce4b9a3cbfdcd2c83b445b5f
EXTTOTAL-9c7277a7d3b1f3c7c6057e55,EXTRECON-52e66f906cf9059e85c9f000,cog_2025_209137,2019,police,benefit_component,"$6,509",6509,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,a5ac6e337361897d62a365895ef18c1fdd7a574f40adc92afc5ce9bc1c5cae14
EXTTOTAL-e9d187644ab61526d4698ad8,EXTRECON-82442e623c575b2678e75ca6,cog_2025_209137,2019,police,benefit_component,"$2,159",2159,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,af0563336da17425eabc016055037a692636831e483e94e9b79f9b681bfd7022
EXTTOTAL-2b9ac944fa6d34435c4e6008,EXTRECON-99b24d022b1c9cc5d2a66aa7,cog_2025_209137,2019,side_independent,benefit_component,"$1,013",1013,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,088710c6095811743c0aefe3d5b5b40d8477a97203c53c8b3390fb49ad57c09e
EXTTOTAL-2db72bd7f986895f651d2843,EXTRECON-25c2d1dfc74fd24604f723d7,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,a1f91eec8acaf934c158ef354639ef6546936d692640adacd623ca1a5feb5e73
EXTTOTAL-3c34d2f97251242d02ba3e89,EXTRECON-062e5fd1e8124ddf7ab4ef7e,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,b595f93c65fbde084250ba1f7646639dd400287b903478f8401bd6825f8d67a8
EXTTOTAL-53588b7750cce100a9c976bc,EXTRECON-05e509d5e48bea33df526986,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,1880bb543a941da32c8b86cb456beb0c86833bd76437fba07f7e97873de88d9b
EXTTOTAL-b83c512cedb7a36540bd293f,EXTRECON-483be18145875bed9d43424b,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,dd96dd68bb1cad5ecc3d894681cec30dc1c7735e84f37306977d6a65c45c74ef
EXTTOTAL-865c80691cacad4fe6916c51,EXTRECON-a94bb7b11c6f6cba80edba6a,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,8c17431c76c31c8a2d075707a99aeadf819aab4e8ab28dda3c389b2d98c25022
EXTTOTAL-48e3415047e76b960608f7d3,EXTRECON-cd3ec3c747fa983308d240f3,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,2a1b64fec509a148fc58ecff66d3ad54072e262a0ecb600d8b28fe26d4d972c9
EXTTOTAL-dae147eb911f16699166ddbe,EXTRECON-b0ae6f12be0d6de4f702439e,cog_2025_209137,2019,side_independent,benefit_component,"$1,000,000",1000000,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,31ee82c45de4b3aa0f319b28ff843c8bcc03aabe9760b97428f46c607a0975e0
EXTTOTAL-11254fd2b12e815dd62d45f7,EXTRECON-a5a03a6479c05c51d57b8476,cog_2025_209137,2019,police,benefit_component,"$849,914",849914,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,4444b610242570114333249c4bee6b85833eea9bc57773365f412103701f8557
EXTTOTAL-208e6053447939e8b55a0974,EXTRECON-2ceebedd56e1749de30e9fae,cog_2025_209137,2019,police,benefit_component,"$4,014",4014,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,87c5e5ff8bd02f636544bfc70db29e2356fbd11cb22e784d20c23b9c43c9a2b2
EXTTOTAL-1290a2532801a2d12a9676ac,EXTRECON-8dd2b963534492837bdc0b52,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,c3b9b1a4f115ad20bb2b94f644b7884f0e37a77bd9dc7cbabd70fe36b46e1215
EXTTOTAL-a2f120cd24eb931aed293aff,EXTRECON-f4a88913bbcce48dd565cb84,cog_2025_209137,2019,police,benefit_component,1.0%,1,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,ddd0769d55c2d80dd864efcfda34cf4c5aa0d1cffba342d06c0c5497b4a5a464
EXTTOTAL-ba2376c2746fcab57de5e8b8,EXTRECON-dfd71ef55aaac27a4e8304a9,cog_2025_209137,2019,police,benefit_component,3.5%,3.5,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,156426743dea0b8c5e6c1252f44de1be82d95fff24e7cb7599e8f1628538c9f5
EXTTOTAL-415820fd6a129c6bedca550f,EXTRECON-70d3448c85d7d347415f5b7f,cog_2025_209137,2019,police,benefit_component,3.5%,3.5,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,2c6064e37ffbc76e1c75cccb00ab89c04af5fa78b301ddca6c6d587eba9c2537
