scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,discovery_run_id,lane_completed_at,candidate_id,canonical_review_locator,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,source_review_status
B4X2500LIVE-20260729-000222,B4X2500-20260729-00157,scout_lane_001,broad_4x2500_shard_001,worker_001,IL,Midwest,St. Clair,St. Clair County (17163; primary),non_safety,non_safety,International Union of Operating Engineers Local No. 148; Laborer’s International Union of North America Local No. 459,unclear (audit note states effectiveness/dates but does not provide the underlying wage/contract text on the posting itself),"TOWNSHIP OF ST. CLAIR, ILLINOIS — Audit 2024 (FY ended March 31, 2024) — Note 8: Collective Bargaining Agreements",https://stclairtownship.com/wp-content/uploads/2025/02/ST-CLAIR-TOWNSHIP-AUDIT-2024.pdf,stclairtownship.com,https://stclairtownship.com/wp-content/uploads/2025/02/ST-CLAIR-TOWNSHIP-AUDIT-2024.pdf,cba,insufficient_source,high,non_safety_constraint_signal,Identifies which unions cover Township non-safety personnel and gives effective-to dates that may help locate the corresponding executed agreement/wage terms (not present here).,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000222,https://stclairtownship.com/wp-content/uploads/2025/02/ST-CLAIR-TOWNSHIP-AUDIT-2024.pdf,72,upstream_quality_medium_candidate:12;source_family_cba:24;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5,repair_needed,repair_needed,,cba_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000242,B4X2500-20260729-00177,scout_lane_001,broad_4x2500_shard_001,worker_001,IN,Midwest,Brownstown,Jackson County (18071; primary),police,police,,unclear,ILEA bulletin board: Law Enforcement Job Opportunities (Brownstown Town Hall / Brownstown PD; includes PERF 1977 retirement note and “2026 20-year pay matrix”),https://secure.in.gov/ilea/bulletin-board/law-enforcement-job-opportunities/,secure.in.gov,https://secure.in.gov/ilea/bulletin-board/law-enforcement-job-opportunities,unknown_or_needs_review,context_only,low,,"Contains a public pay-matrix figure for sworn positions, which may help find the underlying municipal wage ordinance/policy, but it is not itself an executed municipal labor instrument.",agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000242,https://secure.in.gov/ilea/bulletin-board/law-enforcement-job-opportunities,36,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000294,B4X2500-20260729-00220,scout_lane_001,broad_4x2500_shard_001,worker_001,IN,Midwest,Odon,Daviess County (18027; primary),unclear,unclear,,unclear,"July 28, 2025 (Town Council) document (unreadable due to anti-bot verification)",https://townofodon.com/documents/96/july_28_2025.pdf,townofodon.com,https://townofodon.com/documents/96/july_28_2025.pdf,salary_ordinance,blocked_or_unreadable,high,,Likely a dated council minutes/agenda document that may include wage policy or salary ordinance action.,salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000294,https://townofodon.com/documents/96/july_28_2025.pdf,46,upstream_quality_low_candidate:5;source_family_salary_ordinance:24;document_type_blocked_or_unreadable:-10;family_confidence_high:8;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000311,B4X2500-20260729-00250,scout_lane_001,broad_4x2500_shard_001,worker_001,IN,Midwest,Wolcottville,Noble County (18113; primary); LaGrange County (18087),non_safety,non_safety,,unclear,Indiana State Board of Accounts report B46116 (Compensation per the salary ordinance; underpayment discussion referencing town-approved salary ordinance hourly wages for a clerk position),https://www.in.gov/sboa/WebReports/B46116.pdf,in.gov,https://in.gov/sboa/WebReports/B46116.pdf,salary_ordinance,insufficient_source,high,,"May help identify or confirm that Wolcottville uses a salary ordinance to set employee hourly wages, but it is not a primary wage schedule artifact.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000311,https://in.gov/sboa/WebReports/B46116.pdf,58,upstream_quality_low_candidate:5;source_family_salary_ordinance:24;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_non_safety:10;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000326,B4X2500-20260729-00263,scout_lane_001,broad_4x2500_shard_001,worker_001,KS,Midwest,Buhler,Reno County (20155; primary),unclear,unclear,,unclear,Ordinances & Resolutions (landing page for city documents),https://buhlerks.org/ordinances-resolutions/,buhlerks.org,https://buhlerks.org/ordinances-resolutions,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Wage setting for non-safety/general municipal work is often done via city council ordinance or resolution.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000326,https://buhlerks.org/ordinances-resolutions,39,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000347,B4X2500-20260729-00288,scout_lane_001,broad_4x2500_shard_001,worker_001,KS,Midwest,Highland,Doniphan County (20043; primary),unknown,unknown,,unclear,City of Highland Kansas - Ordinances (RSS feed),https://cityofhighlandkansas.webnode.page/rss/ordinances.xml,cityofhighlandkansas.webnode.page,https://cityofhighlandkansas.webnode.page/rss/ordinances.xml,unknown_or_needs_review,index_page,low,,"If Highland posts municipal wage/compensation ordinances publicly, an ordinances index/feed is a likely source family.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000347,https://cityofhighlandkansas.webnode.page/rss/ordinances.xml,24,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unknown:2;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000352,B4X2500-20260729-00301,scout_lane_001,broad_4x2500_shard_001,worker_001,KS,Midwest,Moran,Allen County (20001; primary),unclear,unclear,,unclear,Ordinances/City Code (official ordinance PDF library; may include pay/wage-related ordinance numbers),https://www.morancity.org/ordinances-city-code.html,morancity.org,https://morancity.org/ordinances-city-code.html,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,"If Moran sets municipal employee wages via ordinance/policy, those PDFs would be discoverable from this official ordinance library.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000352,https://morancity.org/ordinances-city-code.html,32,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000364,B4X2500-20260729-00321,scout_lane_001,broad_4x2500_shard_001,worker_001,KS,Midwest,Sublette,Haskell County (20081; primary),unclear,unclear,,unclear,"Code of the City of Sublette, Kansas — Chapter X: Police (general provisions; navigational code entry)",https://subletteks.citycode.net/_list.html,subletteks.citycode.net,https://subletteks.citycode.net/_list.html,unknown_or_needs_review,index_page,low,,"If compensation for sworn officers is codified by ordinance, it may be located within Chapter X police provisions.",agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000364,https://subletteks.citycode.net/_list.html,24,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000371,B4X2500-20260729-00330,scout_lane_001,broad_4x2500_shard_001,worker_001,KS,Midwest,Wellsville,Franklin County (20059; primary),non_safety,non_safety,,unclear,"Code of the City of Wellsville, Kansas — Article 3. Officers and Employees (duties and pay regulated by resolution/employee handbook/individual contracts)",https://wellsvilleks.citycode.net/articleOfficersAndEmployees.htm,wellsvilleks.citycode.net,https://wellsvilleks.citycode.net/articleOfficersAndEmployees.htm,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,"Establishes the municipal mechanism by which non-safety pay is set (resolution/handbook/individual contracts), which is a likely path to the actual wage-setting documents.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000371,https://wellsvilleks.citycode.net/articleOfficersAndEmployees.htm,40,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000462,B4X2500-20260729-00401,scout_lane_001,broad_4x2500_shard_001,worker_001,MI,Midwest,Sebewaing,Huron County (26063; primary),police,police,Police Officers Labor Council (POLC) / Governmental Employees Labor Council (GELC),unclear,SEBEWAING POLICE SEE SIGNIFICANT GAINS AFTER SWITCH TO POLC (news article discussing settled police and supervisory contract),https://www.polc.org/index.cfm?HomeID=948382&zone=%2Funionactive%2Fview_article.cfm,polc.org,https://polc.org/index.cfm,unknown_or_needs_review,context_only,low,,Indicates a POLC settlement for Sebewaing Police (safety unit) but lacks the full wage/term document.,budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000462,https://polc.org/index.cfm?HomeID=948382&zone=%2Funionactive%2Fview_article.cfm,39,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000470,B4X2500-20260729-00406,scout_lane_001,broad_4x2500_shard_001,worker_001,MI,Midwest,Standish,Arenac County (26011; primary),police,police,,unclear,"Police Department page — states Police Department disbanded (as of April 1, 2017)",https://www.cityofstandish.com/departments/police/,cityofstandish.com,https://cityofstandish.com/departments/police,unknown_or_needs_review,context_only,low,strike_or_no_strike_constraint,Helps determine whether police labor-source documents would be applicable for the City of Standish (police unit may have been dissolved).,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000470,https://cityofstandish.com/departments/police,35,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;mechanism_hint_present:8;structured_web_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000471,B4X2500-20260729-00406,scout_lane_001,broad_4x2500_shard_001,worker_001,MI,Midwest,Standish,Arenac County (26011; primary),fire,fire,,unclear,Standish Area Fire Authority — City department page (likely multi-jurisdiction context; labor terms not shown in indexed snippet),https://www.cityofstandish.com/departments/fire-authority/,cityofstandish.com,https://cityofstandish.com/departments/fire-authority,unknown_or_needs_review,context_only,low,,"Could be where fire labor documentation is linked, but it is not itself a labor source document.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000471,https://cityofstandish.com/departments/fire-authority,27,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_fire:10;structured_web_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000529,B4X2500-20260729-00459,scout_lane_001,broad_4x2500_shard_001,worker_001,MN,Midwest,Heron Lake,Jackson County (27063; primary),police,police,,unclear,Chief of Police - City of Heron Lake (MN POST job posting),https://mn.gov/post/aboutus/jobs/index-job.jsp?id=1189-721411,mn.gov,https://mn.gov/post/aboutus/jobs/index-job.jsp,unknown_or_needs_review,index_page,low,strike_or_no_strike_constraint;market_or_comparability_pressure,"Only a city police employment reference; may indirectly help locate later contract/wage materials, but it is not itself qualifying labor-source text.",arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000529,https://mn.gov/post/aboutus/jobs/index-job.jsp?id=1189-721411,44,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_police:10;mechanism_hint_present:8;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000544,B4X2500-20260729-00473,scout_lane_001,broad_4x2500_shard_001,worker_001,MN,Midwest,Ortonville,Big Stone County (27011; primary),police,police,,unclear,Job Opening (City of Ortonville – Police Department): states salary range “per the 2021 Union contract”,https://mnortonville.com/wp-content/uploads/2021/06/Job-Opening-2021.pdf,mnortonville.com,https://mnortonville.com/wp-content/uploads/2021/06/Job-Opening-2021.pdf,unknown_or_needs_review,context_only,low,,Provides a lead that a police union contract exists for Ortonville and may help locate the correct contract by year.,budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000544,https://mnortonville.com/wp-content/uploads/2021/06/Job-Opening-2021.pdf,37,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000546,B4X2500-20260729-00474,scout_lane_001,broad_4x2500_shard_001,worker_001,MN,Midwest,Osseo,Hennepin County (27053; primary),fire,fire,,unclear,Memorandum/Agreement (firefighters pay schedule referenced) — City of Osseo (document id 2901),https://www.osseomn.gov/media/2901,osseomn.gov,https://osseomn.gov/media/2901,wage_schedule,unknown,high,,"May contain firefighters labor terms (operative text and pay schedule), but currently uninspectable.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000546,https://osseomn.gov/media/2901,53,upstream_quality_low_candidate:5;source_family_wage_schedule:24;document_type_unknown:-10;family_confidence_high:8;unit_hint_fire:10;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000573,B4X2500-20260729-00492,scout_lane_001,broad_4x2500_shard_001,worker_001,MN,Midwest,Stephen,Marshall County (27089; primary),unclear,unclear,,unclear,Stephen MN Code of Ordinances (2023 Edition) — compensation authority provisions (not a labor contract),https://stephenmn.com/uploads/2023-stephen-ordinances-full-book.pdf,stephenmn.com,https://stephenmn.com/uploads/2023-stephen-ordinances-full-book.pdf,unknown_or_needs_review,index_page,low,,"May help trace where wage-setting authority resides for municipal employees (including police/fire), but is not itself the labor-source comparator requested.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000573,https://stephenmn.com/uploads/2023-stephen-ordinances-full-book.pdf,42,upstream_quality_high_candidate:18;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000595,B4X2500-20260729-00517,scout_lane_001,broad_4x2500_shard_001,worker_001,MO,Midwest,Clarence,Shelby County (29205; primary),unclear,unclear,,unclear,Chapter 200 Police Department and Fire Department (municipal code chapter landing for police/fire provisions),https://ecode360.com/34387557,ecode360.com,https://ecode360.com/34387557,unknown_or_needs_review,index_page,low,strike_or_no_strike_constraint,Provides a navigational entry point into the City’s police/fire municipal-code provisions that could contain or reference compensation-related ordinances.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000595,https://ecode360.com/34387557,32,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000604,B4X2500-20260729-00527,scout_lane_001,broad_4x2500_shard_001,worker_001,MO,Midwest,Elsberry,Lincoln County (29113; primary),unclear,unclear,,unclear,Ordinances (City of Elsberry) - landing page (includes related document link to City Code),https://cityofelsberry.com/ordinances,cityofelsberry.com,https://cityofelsberry.com/ordinances,unknown_or_needs_review,index_page,low,,,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000604,https://cityofelsberry.com/ordinances,19,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-000612,B4X2500-20260729-00541,scout_lane_001,broad_4x2500_shard_001,worker_001,MO,Midwest,Hollister,Taney County (29213; primary),unclear,unclear,,unclear,"City of Hollister, MO Code (eCode360) — Chapter 200 Police Department (Index/Landing Page)",https://ecode360.com/29542708,ecode360.com,https://ecode360.com/29542708,unknown_or_needs_review,index_page,low,,"May contain municipal pay/compensation or HR grievance mechanisms for police personnel, but comparator wage detail not confirmed.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-000612,https://ecode360.com/29542708,24,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
