readiness_queue_id,retained_source_id,canonical_source_review_id,local_artifact_path,SHA_256,byte_size,detected_file_type,MIME_type,readiness_hint,source_quality,primary_content_family,administrative_source_type,linked_source_review_ids,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,source_review_only,analytical_extraction_performed
EXTREADYQ-4227e1358e79b4ce049ed9fb,EXTSOURCE-793b70accfa4485acb06daf0,EXTSRCREV-18deb90dc0120bcbece8e5d7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e4970ea538e654986a64abb84063dd960a4259c696afd151783e1abd0c4553f6.html,e4970ea538e654986a64abb84063dd960a4259c696afd151783e1abd0c4553f6,121164,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-18deb90dc0120bcbece8e5d7,RESCAND-59c64bb7193b660323a34ca0,ROOTCOMP-3d7b140f683fd69d39f731bf|ROOTCOMP-7b48378c862a1aec13fe6796,MECHEXP-0f1ee3ae6247686c03868049|MECHEXP-30ccad56148b1325486a8f35|MECHEXP-3519ad989f08a0982fffcb84|MECHEXP-4976829f669fd29b03ed6586|MECHEXP-4c654e75114f9db15dc0a5f9|MECHEXP-9dd975dfd06a053bf9016b69|MECHEXP-bed38f10e861069215b65aea,,True,False
EXTREADYQ-a07ac408dbf13b6e8f2a4e20,EXTSOURCE-793ef1add55935e924c3491e,EXTSRCREV-ed5c5cfad51585d76e8992ba,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/206061b84b52524038f00dc8393560fdf1feceba98dffe14b80ddb112dbbeb5c.html,206061b84b52524038f00dc8393560fdf1feceba98dffe14b80ddb112dbbeb5c,203388,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-ed5c5cfad51585d76e8992ba,EXTCAND-adf3134889d9a919c5f5b547,ROOTCOMP-7f015875768684e960a2b74f,MECHEXP-04df955cffec8337d5529863|MECHEXP-301fc49526b59b5593454136|MECHEXP-c0fa86f503fbd42e217bf79e|MECHEXP-d253a7164ac9ff540e514f74,,True,False
EXTREADYQ-7783d7afa38c3f887dc833a8,EXTSOURCE-794b1f3db3f7f85e9dddaa91,EXTSRCREV-73b59c015604d9499f00fe13,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c81c262f325fbc6f9ab2075a4425d3aeb9ebce861ab0112b48d0a22a425348a6.html,c81c262f325fbc6f9ab2075a4425d3aeb9ebce861ab0112b48d0a22a425348a6,523724,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,recruitment_and_retention,government_dataset,EXTSRCREV-73b59c015604d9499f00fe13,RESCAND-f0b528ed76f80a5a45f8fb26,ROOTCOMP-4634a4838821badfe38584fe|ROOTCOMP-586ca7b84f063dd36b4075d8,MECHEXP-23a7ae556ba6386f1c280ab3|MECHEXP-2b13b966c961d762d80e66ae|MECHEXP-37c1697253313b783f22c247|MECHEXP-5a698a93d0f1e2daa7908707|MECHEXP-7c585921d429726bc104093f|MECHEXP-d5faaced4d04b41f9c60415f|MECHEXP-ff9565c3e4427f89402b055a,,True,False
EXTREADYQ-a428e09252007a8d9877a986,EXTSOURCE-794f9b5b7e631f5ccf55146f,EXTSRCREV-abaf2d0571a44e1dec1bf728,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90b6607c5a4926ee3c7cf899240c0235676092f098f59c664277a32e6c8879da.html,90b6607c5a4926ee3c7cf899240c0235676092f098f59c664277a32e6c8879da,117288,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-abaf2d0571a44e1dec1bf728,EXTCAND-bf9020393b9773fe52f2983d,ROOTCOMP-641d77086e597a1c474db457|ROOTCOMP-fb5dac7066eb0494d696bfc3,MECHEXP-06ac047fdf8f61ded573808c|MECHEXP-3377b592ecb303303d1743c2|MECHEXP-89f468d75bbe5c0083c96cfe|MECHEXP-8d41bdbcace05d4a77d057e1|MECHEXP-a73915f5709be12a1fb4b5a2|MECHEXP-b3aa6a5079609eb0ab5a4975|MECHEXP-f56fa37630cab4a8c9a45501,,True,False
EXTREADYQ-fdec7f91fff3070ba60360c5,EXTSOURCE-795346224a21c4d9872b1496,EXTSRCREV-97d0d176ab63848ca44c2a32,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ef5fbe82719609f4d847c47392fe958bf38a6a5b36f4faed8e087a72e86a15d5.pdf,ef5fbe82719609f4d847c47392fe958bf38a6a5b36f4faed8e087a72e86a15d5,4498177,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-97d0d176ab63848ca44c2a32,RESCAND-faed8bec1ce169423d3a6825,ROOTCOMP-f4a7251c47d7305c676b56db,MECHEXP-116113575ad83063762a9da9|MECHEXP-518c3268d48d7031a430741e|MECHEXP-8db7dccee82249ba537572f7|MECHEXP-b5a80778468bf87a89e52e07|MECHEXP-cd105d217e9ecf6663ea79d9,,True,False
EXTREADYQ-c7fda9111663cecb4f6fab39,EXTSOURCE-796a7513c714e2e38ef4adc5,EXTSRCREV-3df0638fb9833823c8d9ef43,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c14859565301cf9ee8c9381bbaaff217ef1568d4c6af0df630c04c15ff10b956.html,c14859565301cf9ee8c9381bbaaff217ef1568d4c6af0df630c04c15ff10b956,68793,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-3df0638fb9833823c8d9ef43,RESCAND-69496a9a16f1dfa37c5c75f0,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,,True,False
EXTREADYQ-b88425d0a01db0260b03397e,EXTSOURCE-796bd65badf08020cbd9b741,EXTSRCREV-9231edbfdb3cdeb846c88655,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d19c198ef7c07ea14463e0df1ae6cdabe8d01e575e2f47591633501cd6fd7925.html,d19c198ef7c07ea14463e0df1ae6cdabe8d01e575e2f47591633501cd6fd7925,55365,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,contextual_controls,payroll_roster,EXTSRCREV-9231edbfdb3cdeb846c88655,RESCAND-11b9d90e349a035caac25486,ROOTCOMP-bcee675006ab0bc76dc40543,MECHEXP-19b1ac52108e507b414f2e80|MECHEXP-1bb0d069084f2a27c77d8783|MECHEXP-3f4284f67f26230d390bb00d|MECHEXP-5240c2e610de719315058a4c,,True,False
EXTREADYQ-375dd9a5dc62008dd1b3741e,EXTSOURCE-796e79e4885e380dbacb7bc5,EXTSRCREV-7b0373285205c7285ad6461a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dda11f70594db07b2390d5db148920b5631dbd2de400f744f4ec76cf930f9eda.pdf,dda11f70594db07b2390d5db148920b5631dbd2de400f744f4ec76cf930f9eda,2737763,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-7b0373285205c7285ad6461a,RESCAND-94541e1c6d5b1c9fb99e8ac0,ROOTCOMP-0c247d0e5c30c847ed24d229|ROOTCOMP-2f417719478a9239179beef0,MECHEXP-2ab493e2c4111416424e39ac|MECHEXP-4708d8f7848b36d060d176c2|MECHEXP-9b3f64d621d3372bb52142bd|MECHEXP-bdb71d08ac707778932af812|MECHEXP-d0506554047765d79de85ce1|MECHEXP-d521ceb88b2ddca72fdbb4c7|MECHEXP-d5e7001fe7b897fe4976e73d|MECHEXP-d8d2ca8e0bbb3d392c08e7b2,,True,False
EXTREADYQ-e527b86c1dd6d6b20ef52ed5,EXTSOURCE-798028f5d936f61f15e6c3ce,EXTSRCREV-28ba931def027d56df6c812d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/70d76519815c102521565b781d2111cecfa8ba497d801a730b8e0b0aff456b4c.pdf,70d76519815c102521565b781d2111cecfa8ba497d801a730b8e0b0aff456b4c,553429,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-28ba931def027d56df6c812d,RESCAND-e0faa1d685ef47cfbc604451,ROOTCOMP-17db31b69fa64c8159ffff2b,MECHEXP-1d329b1609cd90c07f6ff7f4|MECHEXP-4dc84350e099f23f963ffdcd|MECHEXP-da9c2c7b0025d4e3adc29fba|MECHEXP-eb4ecaddd373824c8286bdaa,,True,False
EXTREADYQ-ba76bbab3a2530c5e6e67b27,EXTSOURCE-7986788c2d80c49a1423f832,EXTSRCREV-19d8ee94c20c1b64cb018433,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87d6971482100368c1fd9e5b536ce89686f3c4ad9145b0b894cca3a4abc42e82.html,87d6971482100368c1fd9e5b536ce89686f3c4ad9145b0b894cca3a4abc42e82,149611,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-19d8ee94c20c1b64cb018433,EXTCAND-135a18d59d7157b0a346e573,ROOTCOMP-c90585810dc8d9365edb8ad0|ROOTCOMP-e54e605813b3199e2bdee3ef,MECHEXP-2b3f6da29fe5dfedf45f56fb|MECHEXP-3a199b6e403da7732ecfa1e9|MECHEXP-3a97cc39d2e4ce2e1b5a6097|MECHEXP-518cdd0a7195ac44b6991f04|MECHEXP-ce2c43ded837952726bc32e8|MECHEXP-f8db6b3dfbce80e8dfa78184|MECHEXP-fc771d07d854796b8b53ec94,,True,False
EXTREADYQ-df96e24c63526902d36189f7,EXTSOURCE-798b2838b2b412bc8f1118cd,EXTSRCREV-217a68ffbfb6d9c85815b362,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/84a122ba7dd16f50752d60599cfa4fa7c08d487338d0240d894058df625cdaa6.pdf,84a122ba7dd16f50752d60599cfa4fa7c08d487338d0240d894058df625cdaa6,4614707,pdf,application/pdf; charset=utf-8,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-217a68ffbfb6d9c85815b362,EXTCAND-e96861de5f47a58950df84e9,ROOTCOMP-3becd54a6be68483256aced4,MECHEXP-336af987edd231a17e7f2779|MECHEXP-504c9c37f8df87c0706f8be4|MECHEXP-92f1d21752653f98c12f0ad3|MECHEXP-f35a140bc8ec2a49e1099145,,True,False
EXTREADYQ-9c0ac7d7429d9115b7bb9f05,EXTSOURCE-798e95ae9622b598a47b07f4,EXTSRCREV-a45b20f648142f2a5f7f8664,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3.html,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,1181943,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,staffing_and_headcount,payroll_roster,EXTSRCREV-a45b20f648142f2a5f7f8664,EXTCAND-957f8f051d53d46c31d832e0,ROOTCOMP-2614c61b8abe7ed2feee2595|ROOTCOMP-a8b370d46d7c3af866e3bc11,MECHEXP-08aa23a25d70368b8ae645cd|MECHEXP-1e77c693c880b61b3869e8ff|MECHEXP-41c856c9bcc2bcec5efe8335|MECHEXP-43776119eb72c2115e5357be|MECHEXP-5ecb11fc1f5addc16c2f8248|MECHEXP-66c819538f9b1cdd525fc648|MECHEXP-7c0404413ba74897abad5595|MECHEXP-9cea91bf59199c773be392ee|MECHEXP-f3c970c41d99e8ec5f1498dc,,True,False
EXTREADYQ-c279f3082bf90508b8a9fd82,EXTSOURCE-7993ad03aff872fb9f7005a9,EXTSRCREV-2b16c39709881dfa7c5097b1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8d5bf1abb129c2f7af88b869248fe57d51b8f752849f47bb3cadab1cf9c2e030.pdf,8d5bf1abb129c2f7af88b869248fe57d51b8f752849f47bb3cadab1cf9c2e030,179647,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-2b16c39709881dfa7c5097b1,RESCAND-b237e09aa256d7df0d21681e,ROOTCOMP-0e73882cff2cbe8b6101bacf|ROOTCOMP-809472877af099c2bc02b747|ROOTCOMP-892fab18d54b558f8057e9f6,MECHEXP-1c5cb11232a1006a83cbb598|MECHEXP-283b01d60c53d9ff9387a3a1|MECHEXP-4e6f14f9d6f9c31d1b3b8075|MECHEXP-5e37e7ff7e9482999f34c44b|MECHEXP-69147ac59fac4d111f032cd0|MECHEXP-72f0ed3526fa840c4a42afbe|MECHEXP-876653681d36f34acb7b266d|MECHEXP-8bcf0128e35ea0ccaead31de|MECHEXP-c7370163c1710845985fc0e2|MECHEXP-f2dec8ae18330c12fcf20a6a,,True,False
EXTREADYQ-ead1ff3980fa0dc679d32923,EXTSOURCE-79959757585481093346128b,EXTSRCREV-27cb36c11fa8c393fb703c01,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10ebcc1cb79d520fde67874b203c42d25282b917960a9fd1cd2becc4effa0231.html,10ebcc1cb79d520fde67874b203c42d25282b917960a9fd1cd2becc4effa0231,30983,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-27cb36c11fa8c393fb703c01,EXTCAND-05b62662e6adc00f6a95170c,ROOTCOMP-8e44c7ac06fa9cc2a9c3906c,MECHEXP-3fe412e13e43c0e81013c527|MECHEXP-6ccce8e99e0b4f5edcb955ff|MECHEXP-8c5af6a0e563cf9cf83234bb|MECHEXP-a0f0575e02a1bcbd0152b018|MECHEXP-cd2520e426274af2825017a6,,True,False
EXTREADYQ-f82c5122a99e8be69e5b197f,EXTSOURCE-799cc8c3ea386743ad010044,EXTSRCREV-ba68bcba2a07dfb8c2eab488,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b6a319a2f2b3dea9f61aa6d5bb82c5b25a10f10beadb110d9e7b51779931a762.html,b6a319a2f2b3dea9f61aa6d5bb82c5b25a10f10beadb110d9e7b51779931a762,92889,html,text/html;charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-ba68bcba2a07dfb8c2eab488,EXTCAND-b36430dc76377fbfd65bd627,ROOTCOMP-ddc79920208278986181abb3,MECHEXP-52fc7da6d88c9e48f5485dcd|MECHEXP-6d6a9e520c62e98c1abc0d44|MECHEXP-98832f958b131744e98a9c08|MECHEXP-aef0acbbe4227f5f9765c24b,,True,False
EXTREADYQ-aac5155dd9e87603ec1ab47b,EXTSOURCE-79a42b54a77633d7fffa409f,EXTSRCREV-47edfe9bab86b1659e727628,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f3bc055d1af3d61124b595cffe5b80dded0181e0eb9d4f6b9d2af57200326afb.pdf,f3bc055d1af3d61124b595cffe5b80dded0181e0eb9d4f6b9d2af57200326afb,140743,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-47edfe9bab86b1659e727628,RESCAND-87b22abcf5a2c29ebb44595f,ROOTCOMP-31c49161575e2d47445e374f,MECHEXP-3eb54bda86592fd01edfb020|MECHEXP-4f3fa4f92c39f32ac998a9c7|MECHEXP-570f27d98adf03cc5367303a|MECHEXP-74fd7e6d2da16cfaefcae318|MECHEXP-8b321366cc9a77f7c3e583fc|MECHEXP-da648e8d113216cdc9331656|MECHEXP-e58bc4d2202d36bdc5827382,,True,False
EXTREADYQ-7bd5330c36ce83b40c5fa3bb,EXTSOURCE-79a5712f990ffe30c08800da,EXTSRCREV-31fcfb8b198dc954859794b9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bd127f4198b29186a8132b37608ec699bd81f215e7ee57de6378de409ec40888.pdf,bd127f4198b29186a8132b37608ec699bd81f215e7ee57de6378de409ec40888,3858771,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-31fcfb8b198dc954859794b9,RESCAND-589756cacdca7c0ba2631a0b,ROOTCOMP-bcee675006ab0bc76dc40543,MECHEXP-19b1ac52108e507b414f2e80|MECHEXP-1bb0d069084f2a27c77d8783|MECHEXP-3f4284f67f26230d390bb00d|MECHEXP-5240c2e610de719315058a4c,,True,False
EXTREADYQ-29c06dc0a26da8a30ababc8a,EXTSOURCE-79a79b09d98caa381227fe2e,EXTSRCREV-cc97ac12e21287456e868efb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a94742a130f2ad1e080e6cc905deeb6882d56ada988018d6d582c97bf67a51d6.html,a94742a130f2ad1e080e6cc905deeb6882d56ada988018d6d582c97bf67a51d6,1071921,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-cc97ac12e21287456e868efb,EXTCAND-7ea7853f7f88443ec51ceebd,ROOTCOMP-c87a4abf4ad2c77dca1fe47c,MECHEXP-0757f9472b2d49a093345304|MECHEXP-95cb5f1b320e989605d0e445|MECHEXP-9efb2b12d87ad8f6a103e528|MECHEXP-b33bc28687d8cd4929922ebf,,True,False
EXTREADYQ-7c7af69a19910ed035af64d9,EXTSOURCE-79abc2ca180b1dc844dda774,EXTSRCREV-c863ba9c17b238b3257a3198,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ef566b4e899c5e1bfd3e89f483bfcf94259b81553dea190a6844ef2407576923.html,ef566b4e899c5e1bfd3e89f483bfcf94259b81553dea190a6844ef2407576923,28709,html,text/html,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-c863ba9c17b238b3257a3198,EXTCAND-289ee4df98f4c64cad14d0a8,ROOTCOMP-2a7b01d8145510ad9eccabab,MECHEXP-120aea90afa7e4d6a25a6295|MECHEXP-181971a7e9d8df139c82d52c|MECHEXP-272709f631e80d0105b37dc1|MECHEXP-50dcd7f92a0c28d87bb1dd94|MECHEXP-e20f5b8c99a6437f9fa9a1d7|MECHEXP-f559abbcce719d79c401335d|MECHEXP-fc7bfd0febabf6580ad28d59,,True,False
EXTREADYQ-892f75204c723699302a3629,EXTSOURCE-79b60c92b2b62523bc8603cb,EXTSRCREV-ad5ce051e2f1f95c32999467,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8516349f906f3d96a96db0e1fbeac22c691d2ed8396dcb434828e8381b611215.html,8516349f906f3d96a96db0e1fbeac22c691d2ed8396dcb434828e8381b611215,71529,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,recruitment_and_retention,payroll_roster,EXTSRCREV-ad5ce051e2f1f95c32999467,RESCAND-9544a03c790832d167a9ddb6,ROOTCOMP-6a94845da9b91da3567dac62,MECHEXP-1720847a8fcc92af73a8d103|MECHEXP-1c4748ea8f1abeff64323643|MECHEXP-c3ebc62a01d7214f25481105|MECHEXP-e96ae6a714be52ea1fdc0f8f,,True,False
EXTREADYQ-0113192f9b113aa226b1aed4,EXTSOURCE-79b6a9df3c5b039788dd59b9,EXTSRCREV-9e0337d7424345510414b2d5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab817d318855c1e62740fa804c5dafa3e4a269cfc13f9e0f2421c79855796ed1.pdf,ab817d318855c1e62740fa804c5dafa3e4a269cfc13f9e0f2421c79855796ed1,480982,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-9e0337d7424345510414b2d5,RESCAND-909b483efa4b6b78f3f1a9f3,ROOTCOMP-5fbb67e2a5c8c090f9e76bf6|ROOTCOMP-cff20665b1fa89333bdf9c9b,MECHEXP-162eac562ec8d27962619dd4|MECHEXP-4fa34e31c7dd775a2d70f692|MECHEXP-5abc1e2d7ac46128c8aad6d9|MECHEXP-725e21f4b2ee13353af387ff|MECHEXP-8ec37c68cbaa344a19f0d901|MECHEXP-c64db1a074cd54d88f6649f2|MECHEXP-de479d675d843f1b1501afdf,,True,False
EXTREADYQ-43ffb745c4143fe58f70a047,EXTSOURCE-79be804395845065c292af92,EXTSRCREV-c7e8f0767af5b6494f042032,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b36d6c254a5142c8415a3eba9d16edba5ec1d4dd79f58c045bc316e63af2eeec.pdf,b36d6c254a5142c8415a3eba9d16edba5ec1d4dd79f58c045bc316e63af2eeec,125156,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-c7e8f0767af5b6494f042032,RESCAND-5ab66b2a575786f20b0bd02c,ROOTCOMP-d3b7faae6885fa541d53a82a,MECHEXP-44bab91d8f5639b3563f20a6|MECHEXP-5401fb3907152aca8818873b|MECHEXP-57953c37db6445d1ebda71f0|MECHEXP-749c6798a73cb5934d4e166c|MECHEXP-75166c2d4997ad8768b4ba40|MECHEXP-c09efa04d81e82f9854345fc|MECHEXP-c4815a7937b4bcb86edb4d61,,True,False
EXTREADYQ-baaa4ea636e8fdfdada54544,EXTSOURCE-79c3c65e2b317ad27083edd5,EXTSRCREV-c4c2ac2251c662426703c977,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/33880e24abcd58da6af8acf6dae270cd9ed4db4f65c742cecfce9d7dde00ff11.html,33880e24abcd58da6af8acf6dae270cd9ed4db4f65c742cecfce9d7dde00ff11,331423,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-c4c2ac2251c662426703c977,EXTCAND-d75d11c27591e6aabd2f6e64,ROOTCOMP-278c45ab31fa750d8e78e046,MECHEXP-915c1e7e284af46ef3cb6a51|MECHEXP-a175e2efd870005e77861c13|MECHEXP-b4e31f23804a3a15d438d433|MECHEXP-b7b023591b682470722b913d|MECHEXP-ecbe1dfb77181e3d895fd096,,True,False
EXTREADYQ-33312705faaae557c4edbb66,EXTSOURCE-79c65a419c2f1bccab83d9ca,EXTSRCREV-5e58320d94fa1950cb5363be,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cfd13e2e003754201a4922f0db9e90a168f9db401e958f402334029c1360bd4b.html,cfd13e2e003754201a4922f0db9e90a168f9db401e958f402334029c1360bd4b,19799,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,implementation_confirmation,pension_or_retirement_document,EXTSRCREV-5e58320d94fa1950cb5363be,RESCAND-56058863367c6eeae9a626ba,ROOTCOMP-be71973eabc6e4c8e4b874a0,MECHEXP-665d8e6290cc3c73bdeb7c38|MECHEXP-67dba5463e50ce9915afcbf9|MECHEXP-9d23756e0665c02b66faa5cb|MECHEXP-af0030e73d48a0be21b6ce5b|MECHEXP-b77c048ecc12fd5ab3e4b0c4|MECHEXP-c84f5ba68dbf937d88a2c4d0,,True,False
EXTREADYQ-e6d76837d2cbe12d50ae1209,EXTSOURCE-79c8c81c7e1516da855f1517,EXTSRCREV-58709fcbfd8214f30cb08b7d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/109fc8a5cd321ebfa588c3a7d0a783b94a6196cb1ee8f11add5dd96aae11f46c.html,109fc8a5cd321ebfa588c3a7d0a783b94a6196cb1ee8f11add5dd96aae11f46c,88994,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-58709fcbfd8214f30cb08b7d,RESCAND-6831b4b3f2af64654d7568f0,ROOTCOMP-76241c5de8e47811a5ee327a,MECHEXP-1abea9f081b81e5ab27bfddd|MECHEXP-593ffdbf5b7de6931540f421|MECHEXP-67e425504160d418e2a08a97|MECHEXP-894f6ac63a16d0f2b49baa1f|MECHEXP-fe5890435524173adf7081a5,,True,False
EXTREADYQ-a9655a92efa6621d9c155efd,EXTSOURCE-79ca3e5ac3419aff67f2f22e,EXTSRCREV-6ecb41e4d17412f976d37045,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8c82cdc1a31aa114982ae15c3f7b41d8a3d22e1bd57aa7a4594c12f9dab4396c.html,8c82cdc1a31aa114982ae15c3f7b41d8a3d22e1bd57aa7a4594c12f9dab4396c,93078,html,text/html,html_text_candidate,official_administrative_summary,implementation_confirmation,payroll_roster,EXTSRCREV-6ecb41e4d17412f976d37045|EXTSRCREV-ed0a2bb25bd46a4fed8e3254,EXTCAND-d957532cbb6caf269ab95eee|EXTCAND-ddc23de57f062ac902fe0ffb,ROOTCOMP-5fbb67e2a5c8c090f9e76bf6|ROOTCOMP-cff20665b1fa89333bdf9c9b|ROOTCOMP-dfec0385b5f16d6df8483581,MECHEXP-07a596cb96ffd3837becfab6|MECHEXP-162eac562ec8d27962619dd4|MECHEXP-4a79c8428da82393a9846b41|MECHEXP-4fa34e31c7dd775a2d70f692|MECHEXP-5abc1e2d7ac46128c8aad6d9|MECHEXP-687dd5cbbcf55e0823f12760|MECHEXP-725e21f4b2ee13353af387ff|MECHEXP-8ec37c68cbaa344a19f0d901|MECHEXP-c64db1a074cd54d88f6649f2|MECHEXP-cf4997344f3e53f621d49f2b|MECHEXP-de479d675d843f1b1501afdf,,True,False
EXTREADYQ-4e8f4fc47a9cbb96495346e6,EXTSOURCE-79ce15c31415801b89cb87eb,EXTSRCREV-243db206b2c41149eef8053f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/04575f6c9a4ebaa8a3b75bf818594bc8990fbc0dd5f31f227714772d7d4b9b64.html,04575f6c9a4ebaa8a3b75bf818594bc8990fbc0dd5f31f227714772d7d4b9b64,94865,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-243db206b2c41149eef8053f,RESCAND-d72d8da374b4c6551029b209,ROOTCOMP-a7aa197ba0e7daa48f7954d3,MECHEXP-4b1dac98a6abb887e56b4e1b|MECHEXP-63e04a7ff585cbd90d8bbb4b|MECHEXP-c036f05c3f48b5ef3e85938b|MECHEXP-d1c37d54dbc3198fd46a71ba|MECHEXP-f039b98d6c60a5e9e9417be3,,True,False
