attempt,reason,recorded_at,request_id,retry_after,source_review_id
1,HTTP 429,2026-08-05T17:58:34.308806+00:00,EXTDLREQ-7b1bc501d6a9ce6a286e8cec,,EXTSRCREV-5e60f536e854526dc35efac5
1,ConnectTimeout,2026-08-05T17:58:24.162686+00:00,EXTDLREQ-73979420bae2c730e5c219c9,,EXTSRCREV-ed66e4c2b99777eedcb87c0c
1,HTTP 429,2026-08-05T17:58:58.821411+00:00,EXTDLREQ-b74ce56db8d3cde94d70259d,,EXTSRCREV-a7d6e92297e5c43bc7df0f5f
1,HTTP 429,2026-08-05T17:59:17.323237+00:00,EXTDLREQ-ede78d52f680fa00d29db5f2,,EXTSRCREV-81372430c40d9343fa9db844
1,ReadTimeout,2026-08-05T18:01:35.901725+00:00,EXTDLREQ-fbd1c65f7ecfc55e42c80e12,,EXTSRCREV-f1d0356abfcda815de1e3be8
1,ConnectError,2026-08-05T18:01:36.945492+00:00,EXTDLREQ-d68673c56de2da946f262440,,EXTSRCREV-4f45d2502a4de912faca501c
1,ConnectError,2026-08-05T18:01:37.976773+00:00,EXTDLREQ-fd9e743fb344c3089f85dc55,,EXTSRCREV-325c00b1e8d930b267d9634f
1,ConnectError,2026-08-05T18:01:38.994968+00:00,EXTDLREQ-b12d389e4bfd7dacda8276e5,,EXTSRCREV-f5dbcbfba3c209c4c1785ad1
1,ReadTimeout,2026-08-05T18:01:39.062960+00:00,EXTDLREQ-d8250c9fe3c9e5a5a4583c65,,EXTSRCREV-a49083b98214a234886435f8
1,ReadTimeout,2026-08-05T18:01:39.820556+00:00,EXTDLREQ-155de6bca2e51ae28f816e4c,,EXTSRCREV-f3283ff25e7dcebd98aec72e
1,ReadTimeout,2026-08-05T18:01:39.829230+00:00,EXTDLREQ-b44750883bd2d33f2254c7a9,,EXTSRCREV-5d3087fa229f5b40929e943b
1,ReadTimeout,2026-08-05T18:01:39.833397+00:00,EXTDLREQ-81d1fede3a849c70c1d19df2,,EXTSRCREV-59cf0a71bbb49d85bea068fd
1,ReadTimeout,2026-08-05T18:01:39.845691+00:00,EXTDLREQ-49c61a4d4d130b56ac71f98d,,EXTSRCREV-52dc77eac7548976ffdcab1b
1,ReadTimeout,2026-08-05T18:01:39.840130+00:00,EXTDLREQ-74bd3f23df6526a75ee97d1b,,EXTSRCREV-b7d27040c0412634e86388b5
1,ReadTimeout,2026-08-05T18:01:39.847641+00:00,EXTDLREQ-09daf57ab37139d515fed60f,,EXTSRCREV-a9c92ad7d5ae5e315953a60f
1,ReadTimeout,2026-08-05T18:01:39.848922+00:00,EXTDLREQ-5a9abb2bd635950b74e9ace3,,EXTSRCREV-91bd6948b28ddbc402856132
1,ConnectError,2026-08-05T18:01:40.020239+00:00,EXTDLREQ-2c067e16324c601002602d2b,,EXTSRCREV-203f6efc76823daf2cc361dd
1,ConnectError,2026-08-05T18:01:40.077782+00:00,EXTDLREQ-c4ab9133a4d19de757c5003b,,EXTSRCREV-3b5d8e4a9e8e51a37a759c2c
1,ConnectError,2026-08-05T18:01:40.880941+00:00,EXTDLREQ-6e66c0a360c404db09c831b0,,EXTSRCREV-1e45c485394a0a7da9b24893
1,ConnectError,2026-08-05T18:01:40.898297+00:00,EXTDLREQ-ede8c498278c4f5902cdbdbc,,EXTSRCREV-f3b4b450a4d3629da11a1f86
1,ConnectError,2026-08-05T18:01:40.904774+00:00,EXTDLREQ-dadc5e72b8db588126de0cf3,,EXTSRCREV-87eb47b9ea947a8d514557db
1,ConnectError,2026-08-05T18:01:40.903760+00:00,EXTDLREQ-beef7ebe0ca1736faafa5910,,EXTSRCREV-96b656c2657f8cc371f5366e
1,ConnectError,2026-08-05T18:01:40.904724+00:00,EXTDLREQ-27857939b5706d85d06c5a13,,EXTSRCREV-9eb6f9045f80d13e99fbce53
1,ConnectError,2026-08-05T18:01:41.072752+00:00,EXTDLREQ-97061f399be8817ae082029e,,EXTSRCREV-0585e28d25f5acb521581123
1,ConnectError,2026-08-05T18:01:40.881054+00:00,EXTDLREQ-2d5d1a5d367a23cf6cf83b28,,EXTSRCREV-37ca20967784a3702eef7955
1,ConnectError,2026-08-05T18:01:41.039738+00:00,EXTDLREQ-fefa6df9f79e2301551b3cf8,,EXTSRCREV-ccfa3e78db67511ec62212e2
1,ConnectError,2026-08-05T18:01:41.049422+00:00,EXTDLREQ-7f65403c4483aebdc54658db,,EXTSRCREV-fed7be88f1e29c2a20d3b3a5
1,ConnectTimeout,2026-08-05T18:02:34.778125+00:00,EXTDLREQ-9e3d2a6a734ff849540b187d,,EXTSRCREV-5579e7c48a34045ba6e8cbf9
1,ConnectError,2026-08-05T18:01:40.903782+00:00,EXTDLREQ-8aedc233556c6eacedaae0a4,,EXTSRCREV-cf3ae7ca82c3202b1c4e4399
1,ConnectError,2026-08-05T18:01:41.092271+00:00,EXTDLREQ-69eeb4779d7a46a6a6ac28da,,EXTSRCREV-c5c20167fc79cb0d09fb3dbc
1,ConnectTimeout,2026-08-05T18:02:59.480101+00:00,EXTDLREQ-449cd7ce0ca5b6851da098d4,,EXTSRCREV-7a74a6bab204951385da7bbb
1,RemoteProtocolError,2026-08-05T18:03:07.063522+00:00,EXTDLREQ-b183af29d43da64369f68614,,EXTSRCREV-4fc7d82c93f9e2f6dfdfb22e
1,ConnectError,2026-08-05T18:01:41.072233+00:00,EXTDLREQ-cdda9a89fb26ce8af91e811f,,EXTSRCREV-3d11eb8a71ccdfcbb1f70e32
1,HTTP 503,2026-08-05T18:05:38.077146+00:00,EXTDLREQ-7059a7cebe7628dcb44403fc,0,EXTSRCREV-b3d9f9a8f4bf1daefca19f18
1,HTTP 429,2026-08-05T18:08:39.285467+00:00,EXTDLREQ-6a60ca71d7ae0f0c0dbe8af7,1,EXTSRCREV-adcdbc8440b45fc822a9d60f
1,HTTP 429,2026-08-05T18:08:40.948016+00:00,EXTDLREQ-53ab46b818c5e59d390e3c59,1,EXTSRCREV-30ab9aab8cc8ead40d1fa550
1,HTTP 429,2026-08-05T18:08:42.454776+00:00,EXTDLREQ-de803f79d87e26b23ab8777a,1,EXTSRCREV-54be5d274fee33b44592e254
1,HTTP 429,2026-08-05T18:08:44.182590+00:00,EXTDLREQ-fe8e65d1a0aa159686b45942,1,EXTSRCREV-78e4af7800165dfcb3db15bb
1,HTTP 429,2026-08-05T18:08:47.679356+00:00,EXTDLREQ-d452e9ed71fea683fdd755be,1,EXTSRCREV-d990b7e1496d23ecb2a6b08b
1,HTTP 429,2026-08-05T18:08:49.497865+00:00,EXTDLREQ-e7091ba0427913ef113cd468,1,EXTSRCREV-a16624712739ce64c2215f5b
1,HTTP 429,2026-08-05T18:08:51.195632+00:00,EXTDLREQ-f919071548b0e7073ee22545,1,EXTSRCREV-d19f505caee5d247693853b2
1,HTTP 429,2026-08-05T18:08:52.915889+00:00,EXTDLREQ-1f5bffb495107a5bf8845a2c,1,EXTSRCREV-d0908fab61e37b95fd3a92fc
1,HTTP 429,2026-08-05T18:08:54.878929+00:00,EXTDLREQ-bc1f1bf7f7e3ef5ae1866962,1,EXTSRCREV-caa8a971b0f93bdb29f1e37d
1,HTTP 429,2026-08-05T18:08:56.562860+00:00,EXTDLREQ-ac65f2e6cdd19cfa143f2447,1,EXTSRCREV-6c2aab2c5948d955afcc102f
1,HTTP 429,2026-08-05T18:08:58.098582+00:00,EXTDLREQ-2a850c0b693e87d6348fc777,1,EXTSRCREV-a9eceeeeabdc6abd0e11e016
1,HTTP 429,2026-08-05T18:09:00.184429+00:00,EXTDLREQ-56e31e9eb42afeaacb874e37,1,EXTSRCREV-a32f1225ac71f0fa72866986
1,HTTP 429,2026-08-05T18:09:01.679480+00:00,EXTDLREQ-7e9847113e57502f38345b76,1,EXTSRCREV-07c4be4b906f4104de0be1d6
1,HTTP 429,2026-08-05T18:09:03.321584+00:00,EXTDLREQ-df5c0da0bf576991822a3cdf,1,EXTSRCREV-2d760a82012cdc685b977eaf
1,HTTP 429,2026-08-05T18:09:04.797212+00:00,EXTDLREQ-00c6bbbd36b3135aed0a4556,1,EXTSRCREV-73b0860da52598810eb43ece
1,HTTP 429,2026-08-05T18:09:06.354796+00:00,EXTDLREQ-b6a7b04235375113ee6d2fd5,1,EXTSRCREV-d42159f254873ccecd1dcb99
1,HTTP 429,2026-08-05T18:09:07.878619+00:00,EXTDLREQ-a6ef0a766eca5ef36b840037,1,EXTSRCREV-09a58dfff518e25be02af66f
1,HTTP 429,2026-08-05T18:09:10.091257+00:00,EXTDLREQ-c7f41d64a334dd73133800a2,1,EXTSRCREV-c1f47da4abc6ecc2709fa9e1
1,HTTP 429,2026-08-05T18:09:12.051350+00:00,EXTDLREQ-9b7d23f2c1d6cbd1e1e8026e,1,EXTSRCREV-279ada61b82c37054c77b90c
1,HTTP 429,2026-08-05T18:09:13.811716+00:00,EXTDLREQ-012c6e71a03dfcee4d133a31,1,EXTSRCREV-13130fd1e6b014d1d1d917e0
1,HTTP 429,2026-08-05T18:09:15.254407+00:00,EXTDLREQ-c3a006b2bcb64ac22cbe3a83,1,EXTSRCREV-7de8d9fb53e9280108a5986d
1,HTTP 429,2026-08-05T18:09:17.224015+00:00,EXTDLREQ-5008b876cab04c84abf17ec0,1,EXTSRCREV-239271525d7b32bcaa25cca5
