retained_source_id,SHA_256,byte_size,detected_file_type,local_artifact_path
EXTSOURCE-bfe5fd1e9a74762b234ee9bd,2fe7c980e81fddf8dfbdd5047eaa911acb400d0b1d95773d1ba07e85cb023047,46963,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2fe7c980e81fddf8dfbdd5047eaa911acb400d0b1d95773d1ba07e85cb023047.html
EXTSOURCE-f717d33a85b9f12075aeff35,96f5512c106fe29f3a1c2050a595f4607eb46f5c62d05bbdb0c749918f9f94db,92571,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/96f5512c106fe29f3a1c2050a595f4607eb46f5c62d05bbdb0c749918f9f94db.html
EXTSOURCE-7082abd1a1e1a8936851a692,348e7ec48e4ea4990c6303ad176a3b980b4cc8dbaf5a4ee42900cb4bef6986ee,137945,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/348e7ec48e4ea4990c6303ad176a3b980b4cc8dbaf5a4ee42900cb4bef6986ee.html
EXTSOURCE-790565016ecf0cd400d3b0d7,8cc037d58011e7e77d9e3898c0cf1695a0b0bc2bc9c8566cefbc70204769b5ff,15473,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8cc037d58011e7e77d9e3898c0cf1695a0b0bc2bc9c8566cefbc70204769b5ff.html
EXTSOURCE-61d610a198a3f1bf8c638971,8d42ef328482c62d314ace366b2747d451291f37092e9d97b99cdc019309b4ac,105931,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8d42ef328482c62d314ace366b2747d451291f37092e9d97b99cdc019309b4ac.html
EXTSOURCE-f482b2761397ecf4014ed74d,732a3b0bb624dfac134671e18830e8fc9864b01ceb8270ec01b7a95baefd105f,1425592,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/732a3b0bb624dfac134671e18830e8fc9864b01ceb8270ec01b7a95baefd105f.html
EXTSOURCE-6a16256ada5e44b9f6a32f6d,964d6258d99af884dc5886f90d1575d39fe3ce52ad61d50ef764a6a48baa1804,602314,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/964d6258d99af884dc5886f90d1575d39fe3ce52ad61d50ef764a6a48baa1804.pdf
EXTSOURCE-59b50a645617678495d9a5d1,e4d26468e2c7b3c9ec058c0cd31d040ad220ec45eec2401319cc35cdfdd75e75,731405,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e4d26468e2c7b3c9ec058c0cd31d040ad220ec45eec2401319cc35cdfdd75e75.pdf
EXTSOURCE-f593fb8de3b1ca1ef2d59cb9,e3a45ed7df6016c854f9e89976fac6bf37edecaa6b28557bc450872df7f69b0d,101480,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3a45ed7df6016c854f9e89976fac6bf37edecaa6b28557bc450872df7f69b0d.html
EXTSOURCE-acd90fbdef8a198145fa5e5b,35f71fc205d08f9ecb38888ce589b4f1e995426996f8f8810affa9acd1db6e82,209244,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/35f71fc205d08f9ecb38888ce589b4f1e995426996f8f8810affa9acd1db6e82.pdf
EXTSOURCE-b083aafd8a16671936aa77ff,c31fd150d3960e512f435152350f5cf62e95eb322c62d7c0811f60f056bc1f7b,419239,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c31fd150d3960e512f435152350f5cf62e95eb322c62d7c0811f60f056bc1f7b.pdf
EXTSOURCE-4ff7be29f25c10152437d0e4,195163011d1db19873d9bf73d893203d1325b433e4a25a94d9450aed3ba53009,870789,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/195163011d1db19873d9bf73d893203d1325b433e4a25a94d9450aed3ba53009.pdf
EXTSOURCE-8c0bf717b1611dcb786c62d1,adbf395e53eedb3c8becb16f0891a7dc883fbad57afd179169fc9168ea012fb7,240927,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/adbf395e53eedb3c8becb16f0891a7dc883fbad57afd179169fc9168ea012fb7.html
EXTSOURCE-9d90e866e9a04a02a01e6bbb,07e03eff0e73d0b683f4dae5fc7c732906d0dc9bc55cdb4f7c535af62402cc53,4302182,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/07e03eff0e73d0b683f4dae5fc7c732906d0dc9bc55cdb4f7c535af62402cc53.pdf
EXTSOURCE-be4c0bff277c2ef787024da7,b97ce8b361d5229b4a8e12956edf73858624ba3711e96579a3e53ef4fac201c2,124903,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b97ce8b361d5229b4a8e12956edf73858624ba3711e96579a3e53ef4fac201c2.html
EXTSOURCE-3f9454d64f23ab8a4ab8d8ad,37c983ac607ca00ac16d812c276dc3d49b0f1a7df9a8fe7ae186da6a0da8e0a8,17064047,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/37c983ac607ca00ac16d812c276dc3d49b0f1a7df9a8fe7ae186da6a0da8e0a8.pdf
EXTSOURCE-ff6ca926e8decc7175ef571d,30bc3e53280a1d113c938af94e1a15d26612a0a0749eb5ee25255d3b072bed9c,341290,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/30bc3e53280a1d113c938af94e1a15d26612a0a0749eb5ee25255d3b072bed9c.pdf
EXTSOURCE-3d56e0160297356d3e10dd14,271af999d2fb3ba3bb1b94f63837a2a21c8efff8edee5af02441cf996fa257c9,27591,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/271af999d2fb3ba3bb1b94f63837a2a21c8efff8edee5af02441cf996fa257c9.html
EXTSOURCE-24e413ab05bb3222d4695a3f,bc336249f68940645963980d904c06946eb9b3c6af2ee5547078096d29562027,9669205,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bc336249f68940645963980d904c06946eb9b3c6af2ee5547078096d29562027.pdf
EXTSOURCE-2dea603b4a1cdd0746e55562,6d70bacabd3494c63f26d9a5d2333a0f99e32d2031cf16bf98b4654df29c6bf1,7559,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6d70bacabd3494c63f26d9a5d2333a0f99e32d2031cf16bf98b4654df29c6bf1.pdf
EXTSOURCE-a79f8ed80e3abdfd98e5e11a,ab573c7cc142aa0a700691aca9da63f810e32ad5e4afa06c7fd0d9be7fe8f12c,25774,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab573c7cc142aa0a700691aca9da63f810e32ad5e4afa06c7fd0d9be7fe8f12c.html
EXTSOURCE-5370e72dec1a737d0bc2ec52,42181301e7fc9476f10f5e89317b6c8d8658bfd4454a6813bece509fa18ab5d8,229200,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/42181301e7fc9476f10f5e89317b6c8d8658bfd4454a6813bece509fa18ab5d8.html
EXTSOURCE-f62d41301d5a946698b5a6d8,5e214fe94659f0373b0d24abf44c5393b7c7f6d0211e0b3d8a0c94394a9ca3ee,111334,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5e214fe94659f0373b0d24abf44c5393b7c7f6d0211e0b3d8a0c94394a9ca3ee.html
EXTSOURCE-243a907c49e53e1e4d9e23e3,5d591802980ab920d53ede3fc29f6932871f0d45578b911d7ad2fc147f2ffff7,2223519,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5d591802980ab920d53ede3fc29f6932871f0d45578b911d7ad2fc147f2ffff7.pdf
EXTSOURCE-7e354b5cf23fd835988d5875,b2c2d6b3bec47054f5be7b83af56df11610a598bdd4105c94ec0be8dd276925c,51170,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b2c2d6b3bec47054f5be7b83af56df11610a598bdd4105c94ec0be8dd276925c.html
EXTSOURCE-ff5698ad56d1d1b94d190623,83f330193ac332d52bbaca358221e57ad1405f3dc27f480b6a225b483c6d6d00,120593,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/83f330193ac332d52bbaca358221e57ad1405f3dc27f480b6a225b483c6d6d00.html
EXTSOURCE-0d5d0bfb5a063ae828fa82f7,c24cd28c839dff4a512c93dad4a4e7822e3535e112a5cd6c4c876635c8104098,22817582,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c24cd28c839dff4a512c93dad4a4e7822e3535e112a5cd6c4c876635c8104098.pdf
EXTSOURCE-9a01b449097a29428cdb08fa,6909bfae47f71cfbe771ef6b0c5561951c5c2eac7afefe02f9b258d10e08a402,25813983,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6909bfae47f71cfbe771ef6b0c5561951c5c2eac7afefe02f9b258d10e08a402.pdf
EXTSOURCE-ddc29aebb71726ebc6ecfe7f,c5babc578a014176a220091e4a218771ee661b19347e9d0338901df7040a5432,30477,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c5babc578a014176a220091e4a218771ee661b19347e9d0338901df7040a5432.html
EXTSOURCE-08438f0cc3bc487afb5c2fd1,b2dc9127b3bd8f6e7e41ae3a4887aa69f260bb3803fab7e783028e78ad689f95,120675,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b2dc9127b3bd8f6e7e41ae3a4887aa69f260bb3803fab7e783028e78ad689f95.html
EXTSOURCE-5a3d425a0379b8f76d632a7f,17af6f859f1e9a6246f48a44efef0ae220404e4c18440b5edd16f63271a65d04,169470,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/17af6f859f1e9a6246f48a44efef0ae220404e4c18440b5edd16f63271a65d04.pdf
EXTSOURCE-78792c710639fe0097d027dd,0ecb5b7d0e06966053a47525db49092028efd8091b7f8bd42f9351aae3659c06,60995,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ecb5b7d0e06966053a47525db49092028efd8091b7f8bd42f9351aae3659c06.html
EXTSOURCE-bff59901814cba4d8b785854,09a7a05869640e07d58c8067b1c4a72f87b88a1df366bc3e5379cfbbbcc6ace8,112326,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/09a7a05869640e07d58c8067b1c4a72f87b88a1df366bc3e5379cfbbbcc6ace8.html
EXTSOURCE-fbd14aa14e96b66314d0f15d,b8077f876d5426bbb06480f07c4f38d23ed5b1aac167842bc6f604d7788608d9,120621,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b8077f876d5426bbb06480f07c4f38d23ed5b1aac167842bc6f604d7788608d9.html
EXTSOURCE-ac511b9248e3728fb5d3a119,55b165376c597e3219cb633106ccbac98465241ae6c114b37593081ebf3fe00e,104335,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55b165376c597e3219cb633106ccbac98465241ae6c114b37593081ebf3fe00e.html
EXTSOURCE-2d307eff12845545553056f7,c661bdcbaae6e80afb93fc0acc148820e0f1a683c51a47eb541db63973af44dd,942720,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c661bdcbaae6e80afb93fc0acc148820e0f1a683c51a47eb541db63973af44dd.pdf
EXTSOURCE-18f7712d16537c8fb6166392,1b0ed8bb8a800139ea71326e196b98895cbeafc2fecacb1308bd85ebd6ca5178,265479,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1b0ed8bb8a800139ea71326e196b98895cbeafc2fecacb1308bd85ebd6ca5178.pdf
EXTSOURCE-e3a94b5a3f99bc69892b9404,29b199b66f7e92c6a5c0a24c6586ead532ce9f15eed5e4b00fd581012e3783fb,2142761,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/29b199b66f7e92c6a5c0a24c6586ead532ce9f15eed5e4b00fd581012e3783fb.pdf
EXTSOURCE-96965c3a7253cc46f9267978,7b9e26db00c0e7c87d56257be460211e8d070a26a37184b14ec7c6a2e692115f,1399312,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7b9e26db00c0e7c87d56257be460211e8d070a26a37184b14ec7c6a2e692115f.pdf
EXTSOURCE-432b59b516db2a152f5a882d,5adbb4374026556ef025ab7754955fb7266b3b49e00b2ff8e80a785792fa46e4,224782,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5adbb4374026556ef025ab7754955fb7266b3b49e00b2ff8e80a785792fa46e4.pdf
EXTSOURCE-8959b63f4078ff391ddb9bf7,cd0558473a998e0a0e86c98fcf49ea59c29d9426d8c26806757d7ae10f8f43ca,5350498,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cd0558473a998e0a0e86c98fcf49ea59c29d9426d8c26806757d7ae10f8f43ca.pdf
EXTSOURCE-75157f10312a9edb8cb856c3,9b235a39dc9c5f5c81c7a58039b5ce33e3b8c0b0a01c45d9bae349e5d7f1252e,7976845,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9b235a39dc9c5f5c81c7a58039b5ce33e3b8c0b0a01c45d9bae349e5d7f1252e.pdf
EXTSOURCE-49809c48176163131843535e,f2889aa225caebaa5cb9729d63bb63445940c917148abc602a812506e92de3cc,45826,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2889aa225caebaa5cb9729d63bb63445940c917148abc602a812506e92de3cc.html
EXTSOURCE-ed3f6bf4723c23a8753e97d2,7a85537d3a920a997d716c8bfbfb9bb63c85308f055fd66f144126f3db78fda9,133974,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7a85537d3a920a997d716c8bfbfb9bb63c85308f055fd66f144126f3db78fda9.html
EXTSOURCE-ebc930f651af71c97ee00df4,8d4906ff90012198852aa53796d3161ced38076db2947f4e834a7a9ffb077875,121566,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8d4906ff90012198852aa53796d3161ced38076db2947f4e834a7a9ffb077875.html
EXTSOURCE-18c37bc1062a15ec58ed507b,f4b665f9b11db4efed5eaa4d0e52153013737ba349241a7070255e5848746730,22099,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f4b665f9b11db4efed5eaa4d0e52153013737ba349241a7070255e5848746730.html
EXTSOURCE-6fd336e7873126287cab76b2,c4db4cfc84c48778e47508bffce30d9fda0a6ae422d291085b25115a1f2e1cd4,202382,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4db4cfc84c48778e47508bffce30d9fda0a6ae422d291085b25115a1f2e1cd4.html
EXTSOURCE-006a99166d964f8c2aaab706,5947995fabacb7793938c3e0cfd5b0d9caf6e79f6c0f1f4c05f38423c85572e5,215816,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5947995fabacb7793938c3e0cfd5b0d9caf6e79f6c0f1f4c05f38423c85572e5.pdf
EXTSOURCE-61aba2aae70e81912921412f,23ed13924e5ba69749d24c5bbfdaff726b46df79abe6834a86cd93f81553c4a0,358797,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/23ed13924e5ba69749d24c5bbfdaff726b46df79abe6834a86cd93f81553c4a0.pdf
EXTSOURCE-26d3737d6505471e812ae877,cf71d815908650afdc6b72718bbe78117117dce02fae67b0c1f59d4d17d552af,444539,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cf71d815908650afdc6b72718bbe78117117dce02fae67b0c1f59d4d17d552af.html
EXTSOURCE-4bf4982ff8bb1f59105d4435,93edbea46865a038eff2726be4855ff794f50084844d41b7f8285a9146740edb,74628,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93edbea46865a038eff2726be4855ff794f50084844d41b7f8285a9146740edb.html
EXTSOURCE-55495f052c831f9d478acc6f,b26d4d321c5108bb075b226f3bbdd6adfb66c9268f0ccbac150e118a384b4041,209672,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b26d4d321c5108bb075b226f3bbdd6adfb66c9268f0ccbac150e118a384b4041.pdf
EXTSOURCE-454276d6a379f78942bb95d4,7e6eb053d0167b7d4f6765284968764ff136dc43cd7c00235a7b5dd781b7e8f5,15656868,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7e6eb053d0167b7d4f6765284968764ff136dc43cd7c00235a7b5dd781b7e8f5.pdf
EXTSOURCE-21aa2f39fe63733d3c83cdb9,e0785ac8fa1b68f809676981604fa34372dad891840f94b5b21df8af06289968,457870,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e0785ac8fa1b68f809676981604fa34372dad891840f94b5b21df8af06289968.pdf
EXTSOURCE-00b5328c2a2e71098302a5df,7c13ecadbc2b348150f76ce4e097553594bd365bbba2c56fa8585bd2c4168c36,1057616,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7c13ecadbc2b348150f76ce4e097553594bd365bbba2c56fa8585bd2c4168c36.pdf
EXTSOURCE-5a2c7a0d61684c14096a0920,844bd183666fd330ad0ea8d674d614ebcd242fafb5dba060189785b6374f80d5,39673,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/844bd183666fd330ad0ea8d674d614ebcd242fafb5dba060189785b6374f80d5.html
EXTSOURCE-b992639eb41aa9f99e54ab63,3c406163dcc86359cb8fd13916a279ec6f65fd786970cd5c17e5834bc3e950f3,49253,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c406163dcc86359cb8fd13916a279ec6f65fd786970cd5c17e5834bc3e950f3.html
EXTSOURCE-7a2dbc917fe01ccb05dc7648,5ae593c3da7dc39af8f8846cddfb4d599fa75dad3ead3ad9b0cf23e9960bba8d,260803,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5ae593c3da7dc39af8f8846cddfb4d599fa75dad3ead3ad9b0cf23e9960bba8d.html
EXTSOURCE-69dea5d6fc3c3bf04bffcf8f,db912b40b4ba386be02c31d745cbb8b1f33755b847291f96630ce08bdd6dcf39,76921907,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/db912b40b4ba386be02c31d745cbb8b1f33755b847291f96630ce08bdd6dcf39.pdf
EXTSOURCE-deb7b9c3041fb022bf6a843b,569ad70eb1e99058f0089b87c96708aede53f3baa778f111b60fdb2605db098f,117357,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/569ad70eb1e99058f0089b87c96708aede53f3baa778f111b60fdb2605db098f.html
EXTSOURCE-fa9369d1ee358c29a997812b,476f33dea3a05eaad4e90b2f34045bdd517f7e850e17add4bdb329366b9b5d83,96168,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/476f33dea3a05eaad4e90b2f34045bdd517f7e850e17add4bdb329366b9b5d83.html
EXTSOURCE-b3f9165b1715f3adf703c4ce,3b17a434f9efd8d51de3c3a379b60cdf1d1878e4c4241448187c133c86acd184,91803,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3b17a434f9efd8d51de3c3a379b60cdf1d1878e4c4241448187c133c86acd184.html
EXTSOURCE-edf28fd46f4f3cd7057589d7,cff2905d8208bb0b3f4b8afc361460a71c9da29a7df4b496de04e97c495291cf,31176,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cff2905d8208bb0b3f4b8afc361460a71c9da29a7df4b496de04e97c495291cf.html
EXTSOURCE-0f05a3c68983e065b811ee88,37462968aba48a1d41a5a775b8a971fc9fa9c5bb3f6a151ba33b4b4ba42dddf7,22243,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/37462968aba48a1d41a5a775b8a971fc9fa9c5bb3f6a151ba33b4b4ba42dddf7.html
EXTSOURCE-744358df2cb97e30ea9a2fe2,7c2627311947d59aed8a520badba4d9a414eb0cd31d259e70004060b50aaa9d9,46919,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c2627311947d59aed8a520badba4d9a414eb0cd31d259e70004060b50aaa9d9.html
EXTSOURCE-853466be63bbe76e6cbc6b81,90bc4c341dff7ad0638939abafcf4b10d285fcc6433cfe44eb219a34bedec7ce,273217,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/90bc4c341dff7ad0638939abafcf4b10d285fcc6433cfe44eb219a34bedec7ce.pdf
EXTSOURCE-66317b04eb31959278a91ffb,b1f27e7e2397db3ad9968a2878ab100d083ed52f169328db2bc764c8b31cef85,148275,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b1f27e7e2397db3ad9968a2878ab100d083ed52f169328db2bc764c8b31cef85.html
EXTSOURCE-ca844382e7c18f70b40a3dd6,61c71acc6d2025d67ee534b3783fc9c1a3e90bd40f2e9ba4986030a704e169dc,82350,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/61c71acc6d2025d67ee534b3783fc9c1a3e90bd40f2e9ba4986030a704e169dc.html
EXTSOURCE-f11ea82d0e7aef524bed761e,016645e88b97dcafc4aacbc263784ae1cd51356b5dcf9a29e5650c80416077f1,8752045,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/016645e88b97dcafc4aacbc263784ae1cd51356b5dcf9a29e5650c80416077f1.pdf
EXTSOURCE-c3384213a3b202830e35e0a8,9e85e04786d45b28f53bb92141ea8c884910e82485e44ad11bf781fe73751b28,19418,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9e85e04786d45b28f53bb92141ea8c884910e82485e44ad11bf781fe73751b28.html
EXTSOURCE-8c399996b971303ceaa3f868,e98d24cb98d24a142085d5e385819e80ca60c3173d7c1c5f21ff95fe77a85ea3,10697,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e98d24cb98d24a142085d5e385819e80ca60c3173d7c1c5f21ff95fe77a85ea3.html
EXTSOURCE-635022975b8751ad577e14c1,64bc7e9c6cd3ef5da9d3f651c45f06691931501a149c87eeedd65de6a56f6f6f,277002,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64bc7e9c6cd3ef5da9d3f651c45f06691931501a149c87eeedd65de6a56f6f6f.html
EXTSOURCE-843b003f009646527ede8567,cbc91f18cc0109dea0991e15a8b2a80e087ccf386150da607061ae24d501cf4b,83729,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cbc91f18cc0109dea0991e15a8b2a80e087ccf386150da607061ae24d501cf4b.html
EXTSOURCE-ad193d9e87e8ee368f8ff299,e286e8c01ff008e7e887d09d795299262408dc93cca3a2259cfc21a8f4aca207,1072638,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e286e8c01ff008e7e887d09d795299262408dc93cca3a2259cfc21a8f4aca207.pdf
EXTSOURCE-3d7188ff3e1dd4e73278d61a,b70f112c5c5ea44afd04b6a0604f78e9f7a6c7eb5dc0885c61e14a0df50376f4,3851022,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b70f112c5c5ea44afd04b6a0604f78e9f7a6c7eb5dc0885c61e14a0df50376f4.pdf
EXTSOURCE-de835054cee52ab10dd39bf7,38fa2100c4dad6da9d615fb4e88a140d202ad165ee4b7268bfa16fe0e63a8237,41945,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38fa2100c4dad6da9d615fb4e88a140d202ad165ee4b7268bfa16fe0e63a8237.html
EXTSOURCE-a081500509af1cc86687fb1a,4f6ec4082028229263a4f44abe6b7ca40ece0df1d253278ae81b47f294861db6,336895,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4f6ec4082028229263a4f44abe6b7ca40ece0df1d253278ae81b47f294861db6.pdf
EXTSOURCE-d178491d45ecb241de0fffc2,877f9e40b0bc67f32a972f97af383264305f129f910402b4817960cd23f92d8b,5501280,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/877f9e40b0bc67f32a972f97af383264305f129f910402b4817960cd23f92d8b.pdf
EXTSOURCE-22dbe8001431010d43e1cd0b,422718f5161222251c10aced9360fc3379f6f19179c8a9c1bfcab47e9dd8559d,48390,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/422718f5161222251c10aced9360fc3379f6f19179c8a9c1bfcab47e9dd8559d.html
EXTSOURCE-08ad27753e406467cba9a299,25cb715d63c39c5cc111a1ce7cc13482ed9b369fdbf6eea652619d47b694d612,103326,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/25cb715d63c39c5cc111a1ce7cc13482ed9b369fdbf6eea652619d47b694d612.html
EXTSOURCE-8a9a0f26dceb87d751283305,1be2bcdae36464d9a33ba335f51d270faf2f1b476953aa5885e60b02e1580a5f,168328,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1be2bcdae36464d9a33ba335f51d270faf2f1b476953aa5885e60b02e1580a5f.html
EXTSOURCE-5a26d592b7975caaa224d507,0fe841cb133bd656a63013889d782c638fc38327e1819b62c99a51b73a60b35e,1003601,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0fe841cb133bd656a63013889d782c638fc38327e1819b62c99a51b73a60b35e.html
EXTSOURCE-c897cf8bcb0701a8a9e900b9,f110829d0986f28728d1ec027d15c76332d0d323076ece55a9c35850a9bbb281,4249879,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f110829d0986f28728d1ec027d15c76332d0d323076ece55a9c35850a9bbb281.pdf
EXTSOURCE-942561a00c34208e5804119d,7742e13f2d1b961dfa4a4592909f24bbacc2e6a3e1ab33d663b65c7d4e14685d,29402,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7742e13f2d1b961dfa4a4592909f24bbacc2e6a3e1ab33d663b65c7d4e14685d.html
