retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes,exclusion_layer,preserved_exclusion_status,gap_priority_score,gap_priority_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,http_status,notes,excluded_from_readiness_queue
RS556-c6d5fbd4a5ffcc40698b,TS4L-3da9fe4d00edb886cb90,lane_1,tier_c,verification_ready_medium,https://cms9files.revize.com/parkridgeil/IUOE%202023-2027%20updated.pdf,"AGREEMENT Between City of Park Ridge and International Union of Operating Engineers, (IUOE) (2023-2027 updated PDF)",Park Ridge,IL,Midwest,non_safety_comparator,Public works / maintenance (operating engineers) (non-safety comparator lead),International Union of Operating Engineers (IUOE) Local 150,"May 1, 2023 to April 30, 2027 (per document title/coverage)",2023-05-01,2027-04-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_2023_2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1822147,ba1a1cb8cd2308ed6067784d154b602740f331fdfe8aadd09f4de55c6e8c42a0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c6d5fbd4a5ffcc40698b.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,28,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-e3004cb295661e22b605,TS4L-ad680f542b37a3da90d6,lane_1,tier_c,verification_ready_medium,https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.augusta.2022-25.pdf,Maine Labor Relations Board (MLRB): Public Works — Augusta (2022–2025) (PDF),Augusta,ME,Northeast,non_safety_comparator,Public Works (municipal employees; exact classifications not captured here),Public Works (Augusta),"July 1, 2022–June 30, 2025 (duration clause requires verification in full document)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Augusta (city of Augusta, ME) appears to match municipality criterion","MLRB filename suggests July 1, 2022–June 30, 2025 overlap (duration requires verification)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1728439,dab0287cfdb5342713d3db5ce2349cbc43291965d58102b90af69de1fe9b55fd,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e3004cb295661e22b605.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:45Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,28,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-e51f412d6649cee4e5b0,TS4L-8952ddd669fd3715854a,lane_1,tier_c,verification_ready_medium,https://seiu73.org/wp-content/uploads/2020/03/Cicero-School-Dist-99-CM-July-1-2019-June-30-2024.pdf,"MASTER AGREEMENT BETWEEN BOARD OF EDUCATION CICERO SCHOOL DISTRICT 99 (Custodial and Maintenance) — July 1, 2019 to June 30, 2024",Cicero,IL,Midwest,non_safety_comparator,Custodial & maintenance (CTW),"Cicero School District #99 Custodial and Maintenance Employees (SEIU Local 73, CTW)","July 1, 2019 - June 30, 2024",2021-01-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_cicero_il,overlaps_expected_period_2021-2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1022392,dd671dc058254e3113823180dfc9e7117600d9d4cd0362ed33ab7d301aaf2882,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e51f412d6649cee4e5b0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,40,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-ef065ba53618adb57ba8,TS4L-d70610060b543010bf20,lane_1,tier_c,verification_ready_medium,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-490-moa-2017-2020.pdf,"Local 490, NAGE/SEIU (Clerks) — Memorandum of Agreement (July 1, 2017 - June 30, 2020)",Worcester,MA,Northeast,non_safety_comparator,Clerks,"Local 490, NAGE, SEIU Service Employees International Union","July 1, 2017 - June 30, 2020",2017-07-01,2020-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Exact match (City of Worcester, MA)",Exact period overlap (matches 7/1/2017–6/30/2020),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,13657,2f09740a271d50511220a5af5c33d47af325734df83ef7bc6b9cd8bd04863aac,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ef065ba53618adb57ba8.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:51Z,integrity_pass,needs_review,pdf_encrypted_or_locked,3,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-078471f69dd3964283a9,TS4L-692f455d86aebcca6e95,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/documents/contracts/Johnston_Fire.pdf,Johnston_Fire.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,Northeast,safety_and_non_safety_bargaining_units,safety (fire),Johnston Fire bargaining unit (union/cba identified in document),Listed contract end 06/30/2022 (CBA period in document),2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3882221,bc1a1a7b050b058ecb328dff34acf74d8bde02a73284bed3df7d3b327131aa2d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-078471f69dd3964283a9.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:31Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,75,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-1d040c0101fcdc0fe3e4,TS4L-50abf7cf4763d1fb7c62,lane_2,tier_c,verification_ready_medium,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Police-IBPO-CBA.pdf,"2021-2024 Police IBPO CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),IBPO Police (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2701490,3133e858266c258ddcf84b8ae5eafffa34b4f7e7acb7d8be035b15c98bdba05b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1d040c0101fcdc0fe3e4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,46,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-2d6c57db651dfb0b27cb,TS4L-3f1fdbc5bfc43bba3c37,lane_2,tier_c,verification_ready_low,https://www.hanoverparkillinois.org/Archive/ViewFile/Item/110,2015 - 2017 MAP Patrol Bargaining Union Contract (Village of Hanover Park) — ViewFile Item 110,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,police (patrol officers),MAP Patrol Bargaining Union (MAP),2015-2017,2015,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_name_match_hanover_park_il_not_exact_hanover_il,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,14268565,e19a4d424bbfca007b825450f6c11bff519cedd7743f5474360f4ef29680fb12,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2d6c57db651dfb0b27cb.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,61,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-41618035f184208c78fa,TS4L-b8842348268de930a7d2,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/North-Kingstown-Police-Exp-6-30-21.pdf,North Kingstown Police collective bargaining agreement — contract expiring 6/30/2021,North Kingstown,RI,Northeast,safety_and_non_safety_bargaining_units,Police (Public Safety),North Kingstown Police bargaining unit (as named in CBA),Contract period ending 6/30/2021 (per filename),2016-07-01 (inferred,2021-06-30 (explicit,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,overlaps 2014-2024 window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1477487,c361b556aa6b1dbe976bbf355f193d199d539bc3d910bf5b831c8a52d6841b65,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-41618035f184208c78fa.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:53Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,59,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-47a5d7ed7a83403e9f57,TS4L-7f01b9e30858da921459,lane_2,tier_c,verification_ready_medium,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Fire-IAFF-CBA.pdf,"2021-2024 Fire IAFF CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Fire (public safety),IAFF (Local 1104) Firefighters (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2484730,3a68195d08da4fbd9748346dffb553f85adb4fc0ed2b511c7788516ed1751e1a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-47a5d7ed7a83403e9f57.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,58,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-59ffbe46ca17b9dfa5e0,TS4L-e04c66f1532233595e11,lane_2,tier_c,verification_ready_low,https://public.destinyhosted.com/elmirdocs/2024/CC/20240402_270/AGENDApacket__04-02-24_1249_269.pdf,El Mirage (AZ) Common Council Regular Meeting — Agenda Packet 04-02-24 (includes items referencing Valley Firefighters’ Local 4361 and an expiration tied to June 30),El Mirage,AZ,West,safety_and_non_safety_bargaining_units,Firefighters (Local 4361),Valley Firefighters’ Local 4361 (as referenced in agenda packet),Expires on/around June 30 (exact year/term not confirmed from locator snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same municipality (El Mirage, AZ) indicated by document host/path",overlaps target window (agenda packet dated 2024; contains bargaining-related expiration reference),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,21360422,e7c048a6f9dc6829f5baa64f5d3580de55cfd920ea2a81ae60a908fc5994032a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-59ffbe46ca17b9dfa5e0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:08Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,180,false,unknown,1.4,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,,,,,,,,,,
RS556-81e417f87bd7d99b8075,TS4L-484ebea358aa6b0d2b62,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/Johnston-Police-CBA-Exp-6-30-2022.pdf,Johnston-Police-CBA-Exp-6-30-2022.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,Northeast,safety_and_non_safety_bargaining_units,safety (police),Johnston Police bargaining unit (union/cba identified in document),Expires 06/30/2022 (CBA period in document),2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,5168232,113b7e6411505c745f5bca2238c0e161b385f638ef6a61012117f3ecfcea20eb,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-81e417f87bd7d99b8075.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,48,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-88764ea302f9da4f95c6,TS4L-ce008cb4c99268ee3529,lane_2,tier_c,verification_ready_medium,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/fact-finding/2014/documents/upper%20dublin%20sd-upper%20dulblin%20ea%20act%2088-14-15-e.pdf,Pennsylvania Labor Relations Board (PLRB) Fact Finding Report and Recommendation (Case # ACT 88-14-15-E): Upper Dublin School District and Upper Dublin Education Association PSEA/NEA,Upper Dublin,PA,Northeast,safety_and_non_safety_bargaining_units,Professional educators (PSEA/NEA unit),Upper Dublin Education Association PSEA/NEA,"Report date: June 30, 2014 (Act 88 impasse / fact-finding window within 2014)",2014,2015,cba_or_arbitration_award_or_factfinding_or_impasse_record (factfinding),strike_or_no_strike_constraint,Match (Upper Dublin municipality; Upper Dublin School District),Overlaps expected period (2014-2024); specific factfinding instance in 2014,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,488182,6e04ce83ffd5ce1cdb80e3cac1dc1b58fff8a658d335dcf31bc3fe54f61f734b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-88764ea302f9da4f95c6.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:01Z,integrity_pass,needs_review,pdf_encrypted_or_locked,12,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-8bcc5862f6a8ba1fe2b4,TS4L-365cffc258271b820e47,lane_2,tier_c,verification_ready_medium,https://www.teanecknj.gov/media/ansnjh20/afscme-agreememt-2022-2026-signed.pdf,AFSCME Agreement 2022-2026 (Signed) (Teaneck Township),Teaneck,NJ,Northeast,safety_and_non_safety_bargaining_units,Non-safety public employees (AFSCME unit—needs specific sub-unit confirmation),AFSCME (Teaneck unit—specific local/department not confirmed from locator alone),2022-2026,2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_teaneck_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2148175,2a78d09dc29a01861da12278f45d8d76d50f7b9ca1649b41ce1b1a859a61f0f0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8bcc5862f6a8ba1fe2b4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:13Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,46,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-97d648c5872992a62e1d,TS4L-5814ab57229775678acd,lane_2,tier_c,verification_ready_low,https://www.townofmccandless.org/Archive/ViewFile/Item/357,MEMORANDUM OF UNDERSTANDING between the TOWN OF MCCANDLESS and the McCandless Police Officers Association (hosted document archive entry),McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,police (Act 111-style bargaining representative context),McCandless Police Officers Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_match_(McCandless),unknown_overlap_vs_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1945758,01123571de0cbcb789d381117fe4cc86e8ab5981dbb339a2a6c188878150a5de,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-97d648c5872992a62e1d.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,66,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-99987de227e05c265586,TS4L-1a79445aa83cced43bc6,lane_2,tier_c,verification_ready_low,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/fact-finding/2015/documents/upper%20dublin%20sd%2088-14-37-e.pdf,Pennsylvania Labor Relations Board (PLRB) Fact Finding Report (Case No. ACT 88-14-37-E): Upper Dublin Educational Support Personnel Association PSEA/NEA and Upper Dublin School District,Upper Dublin,PA,Northeast,safety_and_non_safety_bargaining_units,Educational support personnel (PSEA/NEA unit),"Upper Dublin Educational Support Personnel Association, PSEA/NEA","Hearing: January 13, 2015; Case No. ACT 88-14-37-E (fact-finding window spanning 2014-2015)",2014,2015,cba_or_arbitration_award_or_factfinding_or_impasse_record (factfinding),strike_or_no_strike_constraint,Match (Upper Dublin municipality; Upper Dublin School District),Overlaps expected period (2014-2024); specific factfinding instance in 2014-2015,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,172231,516eb2bbd9b3f619cb88241f22d912f2590892234d0b18bfab0474d31715cf74,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-99987de227e05c265586.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:03Z,integrity_pass,needs_review,pdf_encrypted_or_locked,15,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-aaee9cd02e6c430cc15c,TS4L-229c40192f7b422188d1,lane_2,tier_c,verification_ready_medium,https://ciceronewyork.net/wp-content/uploads/2022/03/CSEA-Agreement-Highway.pdf,"CSEA Agreement — Highway (PDF) — Town of Cicero, NY",Cicero,NY,Northeast,safety_and_non_safety_bargaining_units,Highway / CSEA-represented non-public-safety employees (collective bargaining agreement PDF),CSEA — Highway bargaining unit,01.01.2022–12.31.2025 (as listed on the Town’s agreements page),2022-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality (Town of Cicero, NY)",Overlaps target window (contains 2022-2024 years),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1365864,b008043a3494dd0e856809a6d4415601a9855197183337b4c4b6f0f743911754,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-aaee9cd02e6c430cc15c.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,24,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-ac94f8f04108610e625a,TS4L-87ee1de7585967439940,lane_2,tier_c,verification_ready_low,https://www.westseneca.gov/Archive/ViewFile/Item/92,"CSEA Blue Collar Contract (PDF) — Town of West Seneca, NY",West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,blue collar (non-safety),CSEA (blue collar bargaining unit),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,unspecified_within_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,6969263,a03180f1183c077fcab9fb29af62332bd763a2925262406fda53ff9610d716a8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ac94f8f04108610e625a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:42Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,80,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
