extracted_text_id,retained_source_id,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes
TXT378-654298a6a6331ff846aa,RS556-91482e509726f35cf9d2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-654298a6a6331ff846aa.txt,0436e5ecfa7826459258de5eb155294724d3b2aed7c9a86e79fd195ff2fa646a,98963
TXT378-e38ca7747daa3e5a9cae,RS556-919d190d65babca03344,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e38ca7747daa3e5a9cae.txt,2eab450e9079d6aa39b76a702d5a22119c22c03968e20663f087e9a1b3c2d340,1497
TXT378-a36570f023abed38390d,RS556-965752cf442752bc984d,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a36570f023abed38390d.txt,c218fffda4c6eac42c780663a1e85b92db26eac8cfdbfb31efd5dcd771ce2e7a,54047
TXT378-014b48e65c997b2d07b5,RS556-96e783cc99da95fbc628,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-014b48e65c997b2d07b5.txt,3020621f059d085162a1aa6711c234e9e967f4b7d2fc6f4b5739bae7e838ce19,142360
TXT378-8b9c5c9c678fa292babb,RS556-9825426ebb2cd9398683,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8b9c5c9c678fa292babb.txt,9ac0007e67c72dc4ade108bff2e7d240c8c2fc06de9d669c35dce26ac1167cbd,128785
TXT378-0d5ce6307a28159563c2,RS556-987514161ac566228d17,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0d5ce6307a28159563c2.txt,87e1d112e0c585666d9af0c06b7d3819e3df2d4153e6a531b6f14f5f0a4ef6fa,5615
TXT378-69a3433afd3a80e80067,RS556-99502b4abb7660bb87e4,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-69a3433afd3a80e80067.txt,13a68d70e2a0ea12f4d001e367c01a7a6f60f2ec7f0f32364e99b9951620ad58,137317
TXT378-254f1c62c5558dbf3bf3,RS556-9bbb61aedc1466a88971,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-254f1c62c5558dbf3bf3.txt,a53fc41b8ce8753e491945a5449cc891d0bc9e9b79da94e04078b98447cd428d,65602
TXT378-78ba8de3266498efac77,RS556-9d740449746577eba480,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-78ba8de3266498efac77.txt,391cd3009d5d2592dcae9dac67e801278de392b3cfad3960253ccd0d4037ff7b,39173
TXT378-b30f8c9207de7eb9cade,RS556-9f17f2bc6eb5ddd33b90,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b30f8c9207de7eb9cade.txt,6f4467ed2792d3fb0da6f54b72de97b361eb50eb05bba2d02f59348282002563,92272
TXT378-b32bcc9b35ada7bc0fb5,RS556-a0fef06cc83ae5fcd582,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b32bcc9b35ada7bc0fb5.txt,9aaeacc85c3f37aa85b4fffd5b5e015a14d77a95066fcfd6dea618df1ef701c9,409738
TXT378-181ef626d9a9d6cf5c68,RS556-a337192c84e3fa7d08b6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-181ef626d9a9d6cf5c68.txt,e945fe9ebfb7eabbd6e676e4d5cbf512014b0aa34436fca121c84da000603dc4,44083
TXT378-51762657a5d81a2df165,RS556-a925188280e5124b0a5a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-51762657a5d81a2df165.txt,47b56c04dbf87e60028559564f3b91e8272161d412a6aaca32a12aacaa147ac2,113236
TXT378-45dca2f83a874b34a1f3,RS556-ab984b578e4c67fb8c32,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-45dca2f83a874b34a1f3.txt,e49c030375d6989e8c1a70ffcc820c6c0f8e73d163247f3ae9e5472d2d5a2188,58071
TXT378-e2bfd679f5d5612cd9b2,RS556-ae29dee45e412b715895,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e2bfd679f5d5612cd9b2.txt,052e716bccb72c5cf1f0fae90c38dbf449254689c9d686694a9269399970df7c,17177
TXT378-1d3e772291bce7bf87f8,RS556-b15886efd6ce07186012,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1d3e772291bce7bf87f8.txt,4f63961a5e5ee1c78687899b32f1974f6498d037b1d895507000d968c7b78466,82142
TXT378-cdafd1b6e836275c7865,RS556-b27101f5757ebc12527b,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cdafd1b6e836275c7865.txt,5ae5381142a1c64a47449324d22f3deb46c021e6db22fe64fa5fbbc23f44f719,66964
TXT378-f73ac43ddd790aa86690,RS556-b660faba30fbfdc1e3e0,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f73ac43ddd790aa86690.txt,6e8e9a95a0f37c1cca9d09ff5e1d0054bc75a48f361e029d31b79ba20935e885,286447
TXT378-8ea02e3728b0beea9fc1,RS556-b6cd629bfba4e0bf518a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8ea02e3728b0beea9fc1.txt,1c24f113af9b0d105d6f5f787aefde67ec0adc45a6c1387b54a5cf8425514d34,66178
TXT378-2c9c0793f04557b76104,RS556-be47e005c5fda7a7cdd7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-2c9c0793f04557b76104.txt,7e5d8169368c4a83dc9734101a6dc59aba58a2027d2271762927327ea30fe1a5,6340
TXT378-96a9219d6b5137227b81,RS556-bfa35104d08c83cd6b8f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-96a9219d6b5137227b81.txt,ee1d56351409eb6ef72b40982f3dd66084e548763e4c2f0ea41fc9bb30c7c0ea,5250
TXT378-66ef6e2ea3cb2eae19a3,RS556-c02d98405b0682428337,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-66ef6e2ea3cb2eae19a3.txt,8af47e168abf86e1f79914dbec94fab6495276da04cd11f2b7c44b06672c6bec,59752
TXT378-8d8300522734d0d42044,RS556-c3a852a2e90972652213,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8d8300522734d0d42044.txt,1d1f31fd2aff1e946979c0be0ed4fd3c55d886d2fbecf1e66c9d7a4bd7ce78fb,180062
TXT378-70e2286a5259b4b24301,RS556-c4e2bb0aaa12ba5903e0,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-70e2286a5259b4b24301.txt,cc820d6e16f4ad98b5f207a758c5b8690557c31c42d3af3a4d300e47e32442f4,533090
TXT378-9d69b5a68e1caa0ccdf9,RS556-c54ad1b9a70c18d1aff2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9d69b5a68e1caa0ccdf9.txt,ac7c9aba64cfa32c0561dfd6e287a9a17ebd3ccc4a42f4dc278894c2e05756ce,290558
TXT378-0bc9f707105916832902,RS556-c5bd46360953c9655641,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0bc9f707105916832902.txt,62adab15cce3c25150c31a87f71a1668e01a7907ef3d017fef299b7a5f63995d,106426
TXT378-0f0792942894b3d22a7b,RS556-c603795a3b27b0c2bea2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0f0792942894b3d22a7b.txt,185bd892f815304bd4c7253739154dca87413e66fcd48718565dfbc518ad0f48,42578
TXT378-dedc5ccef90e30286bab,RS556-c7ef4f6fa5eaafa173a5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-dedc5ccef90e30286bab.txt,396620bc9fd150e065beb2063b82e5009ce768a60f627289c572c104b2560f57,7598
TXT378-92dc8470448eb77b6eaa,RS556-c9c0e07a76774a74f1ac,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-92dc8470448eb77b6eaa.txt,bdf243393531ee23d97bfa8ee6a42672be34ea96b72897ec22fc2fe13f552960,2017
TXT378-d09ca13918b45fff95d8,RS556-ca6f806ef336998dccd3,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d09ca13918b45fff95d8.txt,740c213c662f8d1f97d2f87b5cc887940523dda3b63fd7bb72d1f68e03d04541,127436
TXT378-8b166af9a213ff650f93,RS556-d29cf3d89b1186ec1cc6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8b166af9a213ff650f93.txt,34be18148dc6461c41150cbecb3f3b4d0e12f01361358daffefd775e265d7580,75855
TXT378-9b9ee19a08c5b23b1439,RS556-d6626f5288f1d0cca5c6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9b9ee19a08c5b23b1439.txt,23ff92c2a7f2ebaecdb413be5516a2338090a04fb50df4d5bd0df88671ae6ed5,67715
TXT378-b1b9fed191f6dffaf613,RS556-deb207efbe3420557ee0,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b1b9fed191f6dffaf613.txt,79f98f9f7dae00d462785c88fa5b9fb853651e9ba8984bb898656ac1dff1f261,7541
TXT378-fab11225ced64ee65d53,RS556-df5ee30429fabbd8cb15,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fab11225ced64ee65d53.txt,d52f51f857a72b3ad390fb60e9c0cb4866bde684d2de19ad682a68a08c4bc6c6,52881
TXT378-31c566eb445e19e57ad5,RS556-e246afca40e7879992fd,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31c566eb445e19e57ad5.txt,2657874a04f0cea6fc31636a5287dfb99d3868e160647ef62f20fe5702a74ae9,16266
TXT378-54269c5420d831f0f337,RS556-e37b8903f90529e82112,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-54269c5420d831f0f337.txt,22bb776536b87f695fa3fe5e81c63db8c5bb2b467ee3fa65eb234c04d60ff3f7,2575
TXT378-149ab8b41f67a62365bd,RS556-e4cc7727b01f3cdc2403,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-149ab8b41f67a62365bd.txt,754d99111d6d0ad21757394ab2eb6dad1331e17c7bb8e2afb9346cb13962f67c,121677
TXT378-b30d6c18a38112b72c18,RS556-e4fe836bd4d072dc4e83,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b30d6c18a38112b72c18.txt,dca77676bfa8bbe71d4c4c449d7d8231533e5e0c623fdf436b2730d3533338dd,8649
TXT378-4ec115d899c92073884f,RS556-ee60609791340aa7a9ac,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4ec115d899c92073884f.txt,cfa9c1c341e92f65b73fc822584aa3f7902064f1f38fb1125813c65d06260855,22280
TXT378-56386875c005e1c290fb,RS556-fa1c4c1ba7487b2da0a6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-56386875c005e1c290fb.txt,353fef15d44e927f670703efd57838a9e71e659f172ad6102b1d11c5492126e8,3714
TXT378-c36cb34aabab45e36a47,RS556-fba60652d2a0d69b0994,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c36cb34aabab45e36a47.txt,f42ce02daca0ce0718f2f3777e6503b0a10cc685695ccd12a4dfe4edb75ebee9,114668
TXT378-fdbf1bd135fb3f66711e,RS556-feb0b8b3dcc7dbf12f75,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fdbf1bd135fb3f66711e.txt,ebeb80ce7b979a1542b32db2110796474cbbdb051e6426b5594fb612b023a26b,348921
TXT378-4be176f57507fca5ad82,RS556-ffdc45d9f9efa88cee43,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4be176f57507fca5ad82.txt,8e5e46bba8a57ee0699b2ae209d055ad1100f92e6aba73accfe5800092cb5b9a,43354
TXT378-136d2aaf914849b68ff5,RS556-0649bbfdbe8e3485bebf,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-136d2aaf914849b68ff5.txt,2ff70c3e4c3fc9456573fd7fdb95269f34687863d7999789d70fd4f8d890ae8f,4414
TXT378-fb49415fe300eec6d424,RS556-12e65484e7490fd1ab7c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fb49415fe300eec6d424.txt,7164c106ce2ad7685daffc738b6d2446bd11d1acb1983afaf8353e0256455648,220054
TXT378-c0fbef4574ca6ad030ca,RS556-1435d3b07c0125be1e5e,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c0fbef4574ca6ad030ca.txt,39f996aca87105da643d9e580a62e8fafaf20e9bfdca67dd2272ecbd3575d842,17401
TXT378-7879ba8b69b1e0313352,RS556-1ca65298558270f4006e,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7879ba8b69b1e0313352.txt,3f473cf4c1a8ac7929b1c3aa88429d35683bf824eb14e44e55eeaee35b6598dd,288054
TXT378-01f5fa6bf1ee64e0677d,RS556-223d81c3447648a5f6e3,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-01f5fa6bf1ee64e0677d.txt,aacd8861e583d7007700719646410efe511b7cf802968aa3c460805b6d37b3ad,237667
TXT378-4dd5472b647d8eabf593,RS556-23145c62646a3264b58a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4dd5472b647d8eabf593.txt,e5eb4941de289e4dda4c5c442f198d69b6fa404ef939bb850242e8689a3c098b,73562
TXT378-6f44a227ac81b387bd19,RS556-2c16f3fd33a99966d424,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6f44a227ac81b387bd19.txt,06438ce1aad06bafbfe787699703492d8a194de0667a9d2cbe036daac1fb48aa,5317
TXT378-847d34f5e7b8d6152ac1,RS556-307a1d914d20b98eed9c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-847d34f5e7b8d6152ac1.txt,0615c00ae30c6093657567d6639b1b3c295a02f1cafcdcdd30564efdac194eef,5590
TXT378-c9bb7f8599d1091876b3,RS556-38817940233862750e1f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c9bb7f8599d1091876b3.txt,9f857c54b92b39796feff2fa4a2b3b0b3dabe2ddcf3202afc6fc48b808a7184d,182632
TXT378-8dbd92ee5ff03dc4dc6b,RS556-393399d093d1c4842552,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8dbd92ee5ff03dc4dc6b.txt,8491f7a4a384d596c34d81f06ada9485a2c0bb5176e9f40e41446a15e9d73918,143287
TXT378-91f7f2ac7b0b9054004b,RS556-397be5838cb850146703,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-91f7f2ac7b0b9054004b.txt,8ca10e8f5687e8f3919b37e33ba36d7b20fd24c739ca2803a036d27ec734179c,3811
TXT378-6b30f06b3eb3d5047551,RS556-3ce3d62b480ce2cf2dad,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6b30f06b3eb3d5047551.txt,01be4232548a0c77e23b40d1aa1595c9d9a781810321e5dd6b75735bf5e3c433,42813
TXT378-0e759225289dbbec1aea,RS556-3e3ec3fdc297bb3ba142,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0e759225289dbbec1aea.txt,3ebd0f8b03d3987b2c55509503ce72114b977d5b3d8f2cee160485ff4e0c9ed1,72881
TXT378-eb7c9000e38df4b40f2f,RS556-437f557740a8c883525e,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb7c9000e38df4b40f2f.txt,e2889dda44f5683e1d1e1093ac14ca9387adca15aeadc3cb399377639fc54ae3,153547
TXT378-1af094a88e2b74ac64a9,RS556-4c5130ae2add2a922fc6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1af094a88e2b74ac64a9.txt,4820946398ba11d624c4476d567e671d360e147848cb2984a3265e32dcd5cfad,12359
TXT378-8016cda0b10e0d340497,RS556-4d4a069f96bdeba62f17,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8016cda0b10e0d340497.txt,057694e1b3b4fb8c3ca8e57e8fe700c2843ba39bfe28cae9047ce73b977ddbc0,245364
TXT378-dc113283940d40afff8b,RS556-4fd9ba2738171533d881,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-dc113283940d40afff8b.txt,0b1cfd0b49cdbb5bde4e5858c5ca96e848ff92d4ce0c2c20999acf74ab2aecce,130861
TXT378-ab666fe7c5c1a40602bc,RS556-50144697cadc57015195,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-ab666fe7c5c1a40602bc.txt,0b960cf958a0123ea6dc4f79c27c5a72f5d0f0d48454452d2440923a0c4477cf,51565
TXT378-16b4030ad3685b07614b,RS556-55be93c46c1c03fc1ff1,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-16b4030ad3685b07614b.txt,68303790517fa9fb240bab52b286ee6c65b1d17b72f62651139b26749f9bd865,74135
TXT378-207a7986ca1a3ce5e5e6,RS556-5aaaf8dcafe3375a0d51,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-207a7986ca1a3ce5e5e6.txt,e4d582a94d793834201f3822a47340385383d1b051bb1fde95667749eec67013,26930
TXT378-c07e5be90add5d441bfb,RS556-6654aba09a9e2393e7d2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c07e5be90add5d441bfb.txt,19751cee0d672734d5736ddeebac9804733c689a757c56958ac5570e81510ba6,242888
TXT378-361047da3f22b0b37bae,RS556-775bc2e5a3d6edbbb95d,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-361047da3f22b0b37bae.txt,4895dfd0f3a7af138325e6603a701bbd193a31dae93c00a95704d5b0a6a449a0,38646
TXT378-b445aacc97c29c870eb0,RS556-77a67aed4cc9bbde8f1f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b445aacc97c29c870eb0.txt,7f95957c8f37a2dc3af2f9fd11d330666e1f2727ff333acc73008c69257df7d0,148137
TXT378-f3654081c05ffc425ef5,RS556-7c350790ccf19c7ec5a4,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f3654081c05ffc425ef5.txt,2a3c7931976fa77a7b766bc7b73c65531b13e44cf75ed8c74b75a0b2cb37f76d,15064
TXT378-87bb9095100f9adca090,RS556-7f7185f692595f1293aa,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-87bb9095100f9adca090.txt,ced81382302c9c289273fb1fe9596a3bc416fd1c66fd38a6a34ec3e1e475473f,53635
TXT378-311027e000b7b3993656,RS556-8291125fe31139fcd192,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-311027e000b7b3993656.txt,782d6cc742107fd659db5c8afb35a03315c749599ed7342fe15d9f3b35464089,8979
TXT378-20a207aa35096360be38,RS556-8dd8b92b35014b17108b,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-20a207aa35096360be38.txt,4f2ebaab237cadaef18a6f9a56ed3ec3c5a6d50244b77f39818a2b3ee0cb5d79,39587
TXT378-cd29a86247b703fb08b6,RS556-920e5bf6fc0244386dba,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cd29a86247b703fb08b6.txt,8326521ed296f4485100dca4b35dda9035b3b764b39f58c4216ff7bfa1d975b2,56584
