missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed
EXTMISS-249f63ceeb1bbd8d765ce03f,Varick,NY,2023,unclear,unclear,budget_pay_plan,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Varick NY 2023 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-a6f02ed97b4469a86825aac4,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-316d3d895f422c632f66fc1e,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-4b2cacca025ce094b9a2c556,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-8d5d9087949bba778d5c11ce,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-e49013ed62b9185f2238cc68,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-c83ddad0f03d76bfe7422bd0,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-22686b90a39978d48df80a0d,Vass,NC,2025,unclear,unclear,across_the_board_raise,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-a6f02ed97b4469a86825aac4,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-316d3d895f422c632f66fc1e,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-4b2cacca025ce094b9a2c556,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-8d5d9087949bba778d5c11ce,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-e49013ed62b9185f2238cc68,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-c83ddad0f03d76bfe7422bd0,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-22686b90a39978d48df80a0d,Vass,NC,2025,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vass NC 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-952374a4b0fe209d7d5be5ab,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-15d22333ab66276c75bb2020,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety authorized positions,municipality|state|cycle|side|role,false
EXTMISS-916098461b14ae2483420eb8,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety applicant counts,municipality|state|cycle|side|role,false
EXTMISS-0f59d2fdae819caff9b74636,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety employee tenure,municipality|state|cycle|side|role,false
EXTMISS-e2b9494f11dc26a3c78c613d,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-498e37c6a2f81d65bfef171c,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety pension contributions,municipality|state|cycle|side|role,false
EXTMISS-364a01f367055d0d5ceec911,Vergas,MN,2026,non_safety,non_safety,budget_pay_plan,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN 2026 non_safety authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-cc60f18e0333d449368299c3,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-597bac488e8f9165e9bb0dc7,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety authorized positions,municipality|state|cycle|side|role,false
EXTMISS-362e6e5b1d2c4883d03c3c59,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety applicant counts,municipality|state|cycle|side|role,false
EXTMISS-a5ae37f2c18d2d3ea0f08e7d,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety employee tenure,municipality|state|cycle|side|role,false
EXTMISS-01d09177b2a346e037e13a2f,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-f6fa5a07e4167939d93bfd78,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety pension contributions,municipality|state|cycle|side|role,false
EXTMISS-a3e37bdb2347f5091d98a9fb,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,non_safety,non_safety,budget_pay_plan,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vergas MN undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79 non_safety authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-072650cf600b5f6af66d4222,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-40b3fcdc8d5fd0f4d522d4f2,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-d27b73492cbdb4e7e7edb521,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-cfa602d87e219f14e137dd64,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-27b7f04839a10fc438dc6620,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-90c2c3cc6586ded43683bcf3,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-7d008298720abd8433246119,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,unclear,unclear,retroactivity_implementation,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vernon CT undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-43355a04afc660657fa3f26d,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-d29b7fadc2c78ca81f1c7c4a,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police authorized positions,municipality|state|cycle|side|role,false
EXTMISS-16fd255b22dcb904d51495b4,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police applicant counts,municipality|state|cycle|side|role,false
EXTMISS-78c28e5bc5ed5c4f81367589,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police employee tenure,municipality|state|cycle|side|role,false
EXTMISS-a4d5a1b61bbb892df5579912,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-ebf55593e8a8c8e42425ab2c,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police pension contributions,municipality|state|cycle|side|role,false
EXTMISS-da7128fde73e16fff0f43f9b,Vestal,NY,2024,police,police,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vestal NY 2024 police authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-922a65502c0ac7d9ac7ed5e9,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-a31bd11099beef65780c276a,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-adbed40bb65dd904e0b2457b,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-929f267615d94330fbe33828,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-d0f28feaa42bf1aa292d232c,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-04a0d3318ed0adf847bc8da0,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-ee015c2b33fac51985a1c57e,Veteran,NY,2026,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Veteran NY 2026 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-7215b36011748b88fc380f99,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-9fb074a380a772dfd1152de5,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-a4f898d24c1a23786312de7e,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-43794b025d3efa8e6115f4a4,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-c9d7a2a36dc68103309a02ee,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-305f8ab0feb1e9e2b6303dba,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-9172e1ac17a3a77926e41a75,Vienna,OH,2021,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Vienna OH 2021 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-7394f8b94d24a99fb47f0e00,Village of Grosse Pointe Shores,MI,2021,unclear,unclear,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Village of Grosse Pointe Shores MI 2021 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-201ba9b16221c3c527dff34d,Village of Grosse Pointe Shores,MI,2021,unclear,unclear,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Village of Grosse Pointe Shores MI 2021 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-74c5ac1790e35d8ec5e70071,Village of Grosse Pointe Shores,MI,2021,unclear,unclear,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Village of Grosse Pointe Shores MI 2021 unclear applicant counts,municipality|state|cycle|side|role,false
