implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-b2258869b9f6f30963e1e541,Franklin,WI,Midwest,,,undated-source-BRMGRS-20260802-5b67a098e220639121f8625d,,,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,"including detectives, effective January 1, 1982.","Franklin, Wisconsin, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-4ab3e9f319b15677536737c1"",""WCM-6d72a11242c91496a829881f"",""WCM-cc25118aa5213f3a96f972bf""]"
IMPEVT-ad699da90e8abf02a63518d3,Franklin,WI,Midwest,,,undated-source-BRMGRS-20260802-b50e88a494f5879e5346bb7d,,,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"parties’ written Collective Bargaining Agreenmnt which becomes effective January 1, 1981.","Franklin, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3520407ba3d79d03a1e25e26""]"
IMPEVT-28f8ef851acaacf446baab77,Freedom,WI,Midwest,,,2025,2025,2025,retroactivity_implementation,cola_or_indexing,unclear,unclear,implemented,unclear,percentage_adjustment,cola_or_indexing,unknown,1,1,0,• Any cost-of-living adjustment will be effective January 1st.,"Freedom, Wisconsin, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-af74c8b2cbf9888fd8eeb8eb""]"
IMPEVT-ba7ee75daefcf3f236b0f42e,Genoa City,WI,Midwest,,,undated-source-CBSRD-20260728-df59bbeeea62001e48fe,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Genoa City, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-81d74d2d9c0ac3a29feedcf4""]"
IMPEVT-86ccd10a15c91bde2504dfcd,Glendale,WI,Midwest,,,2025,2025,2025,cola_cpi_indexing,cola_or_indexing,police,police,implemented,unclear,percentage_adjustment,cola_or_indexing,percentage,1,1,0,"3.0% pay adjustment for all non-collective bargained employees effective January 1, 2025.","Glendale, Wisconsin, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-7ffa41ed06e6183c9e5f54bd""]"
IMPEVT-724c89c93d68db78ca05684b,Glendale,WI,Midwest,,,2025,2025,2025,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,percentage,1,1,0,"3.0% pay adjustment for all non-collective bargained employees effective January 1, 2025.","Glendale, Wisconsin, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-3ae7c34fd6337f2f510c479c""]"
IMPEVT-8ef34a9de6909cc9d36a7802,Glendale,WI,Midwest,,,undated-source-BRMGRS-20260802-846d27b2199bd28daa2a6cef,,,cola_cpi_indexing,cola_or_indexing,police,police,formally_adopted,upward,percentage_adjustment,cola_or_indexing,percentage,1,2,0,"The adopted budget includes a 3% increase in base salaries for all non-bargained employees, plus 2%","Glendale, Wisconsin, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0487c14a05514a66d27e2b36"",""WCM-ba00a94d236a5da0dd47a885""]"
IMPEVT-96b23ac42f94d28c0415f66b,Grand Chute,WI,Midwest,,,undated-source-CBSRD-20260728-759f97e5eba5ae38c389,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Grand Chute, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-36d29eb16e10e9dcec2e417d""]"
IMPEVT-ccb080a65e16e331d25561b4,Greenfield,WI,Midwest,,,undated-source-BRMGRS-20260802-7e44e8654df0662d04dd8ff8,,,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,4,0,"tops, but the difference is that they arc not retroactive to January 1,2003 as is the City","Greenfield, Wisconsin, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-14b67fbc1452aa3cecf7d70c"",""WCM-1c9f42850864f685d1cc1c0c"",""WCM-390a6d3c594fbf72d1e5c980"",""WCM-f27a5ffc55eb6cd6d8057c1a""]"
IMPEVT-78c5961e2819f462fae63355,Greenwood,WI,Midwest,,,2025,2025,2025,non_base_compensation,classification_band,unclear,unclear,implemented,upward,unclear_duration,classification_band,hourly,1,1,0,"Graderman Wages – Travis makes a motion to increase graderman wages to $29.50/hour effective January 1, 2025.","Greenwood, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-10e27365a7cbecb28a88f33d""]"
IMPEVT-7dd83836d635a38ac8a360de,Hales Corners,WI,Midwest,,,undated-source-CBSRD-20260728-5a291c60e44f5a978b38,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Hales Corners, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-921c3ba20ea32c0721de2d1e""]"
IMPEVT-1afb0ff58061943cd56e519a,Hazel Green,WI,Midwest,,,2023,2023,2023,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,five (5) years retroactive to year one (1) payable the first payroll in December of each,"Hazel Green, Wisconsin, Council Packet Or Minutes, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-10ffbe691dc6cc7f477602f1"",""WCM-82eb798e56da2114ca317160""]"
IMPEVT-4eaeab6894211ef6a717ac88,Hilbert,WI,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,unknown,1,3,0,"employees – Action – to approve the following pay increases effective January 1, 2025- Missy","Hilbert, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-ab109d7e06e0f2e25344a608"",""WCM-ccac032c10844cf5ee7c8dbc"",""WCM-dbd90909b6dd41a878a00325""]"
IMPEVT-943812ef64a5d4b792b7afd5,Hilbert,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-000944,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,effective April,"Hilbert, Wisconsin, Council Packet Or Minutes, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-47fc7c6356a90be42f8092d4""]"
IMPEVT-b02e476672eba38a6acf6775,Horicon,WI,Midwest,,,undated-source-CBSRD-20260728-39af19b6c7bdf70ed862,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,3,0,,"Horicon, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-1806d9741591c6d3c05cc451"",""WCM-1a56de424fcd0f3042df90a2"",""WCM-99867f8f4f5d7c7946f07307""]"
IMPEVT-082e23341633c8b434a40c25,Iola,WI,Midwest,,,2025,2025,2025,retroactivity_implementation,base_wage,police,police,implemented,upward,recurring_base,base_wage,unknown,1,2,0,"Harper made a motion to raise pay for Chief of Police, to increase wage to $75,000 effective January","Iola, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-695c01a285188947870236d3"",""WCM-6e55f9b0a14e2897bcdd77ce""]"
IMPEVT-bfcd08163c33301972e67d6c,Iola,WI,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"effective January 1, 2026.","Iola, Wisconsin, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-3653b9a975ceff9c141850e8""]"
IMPEVT-0aa7fc1f7e86cea225a66a73,Jackson,WI,Midwest,,,undated-source-CBSRD-20260728-36a699eacec2b66d46a2,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Jackson, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-c0aebe0861a43c693a50000d""]"
IMPEVT-f8eefb0786ac527b83e1d16f,Jackson,WI,Midwest,,,undated-source-CBSRD-20260728-efd8cd4228ea32e9f7a0,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Jackson, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-c4fd1d57465df8eaa292e10a""]"
IMPEVT-0e9a862f0edb2deccf96f80a,Jefferson,WI,Midwest,,,2021,2021,2021,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,1,0,Jazmyne Schoeller as part-time Patrol Officers effective 07/21/2021;,"Jefferson, Wisconsin, Council Packet Or Minutes, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-721f437d08eb8a111d3ee4cc""]"
IMPEVT-733d52530ae051ba436d9b7d,Jefferson,WI,Midwest,,,2022,2022,2022,cola_cpi_indexing,cola_or_indexing,police,police,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,2,0,"• Effective July 1, 2022 an additional across-the-board wage increase of 1% for all bargaining unit","Jefferson, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-2edb4f65ceeb62bf4e4b1772"",""WCM-fe4ab6312a57680ae6f34e55""]"
IMPEVT-7e211266ed8c85c9d4d7b0e1,Jefferson,WI,Midwest,,,2022,2022,2022,collective_bargaining,base_wage,police,police,implemented,upward,recurring_base,base_wage,percentage,1,3,0,"• Effective January 1, 2022 an across-the-board wage increase of 2% for all bargaining unit members;","Jefferson, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-2b482c2d76ff876272b50abf"",""WCM-7f3f3d536843f956e37eee41"",""WCM-b38efa04df98ed680a2b4604""]"
IMPEVT-2f348efb2a451b112da073fe,Jefferson,WI,Midwest,,,2022,2022,2022,non_base_compensation,other,police,police,implemented,upward,unclear_duration,other,percentage,1,2,0,"• Effective July 1, 2022 an additional across-the-board wage increase of 1% for all bargaining unit","Jefferson, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-220c735110b694d4ae644492"",""WCM-c64539b8d2a928b6fe6abdbf""]"
IMPEVT-380e84f2369bde66d8cc3c1b,Jefferson,WI,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,annual_salary,1,1,0,"of the plan shall receive a 3% increase on January 1, 2025, pending the successful outcome of an annual","Jefferson, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-9ca422d89d5ba337e100d31b""]"
IMPEVT-3d048dc76de4329a97269603,Jefferson,WI,Midwest,,,undated-source-BRMGRS-20260802-0bce5c22ecaea5b317c6730e,,,budget_pay_plan,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"retroactive to January 1, 2006 and will impact one of the two","Jefferson, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0f7a4c4c023bebb9535a4ef6""]"
IMPEVT-789e4071f31dd74531c0ef03,Jefferson,WI,Midwest,,,undated-source-BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,,,cola_cpi_indexing,cola_or_indexing,police,police,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,2,0,"a 3% increase in wages effective January 1, 1991 and a 2% increase effective","Jefferson, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3b470eade1fcd51f1b6abd21"",""WCM-46904d653f3949260aeba856""]"
IMPEVT-96506169cff1c2d6091c26e8,Jefferson,WI,Midwest,,,undated-source-BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,,,interest_arbitration,mechanism_only,police,police,formally_adopted,mixed,not_applicable,mechanism_only,unknown,1,1,0,bargaining should not be disrupted as a result of interest arbitration unless,"Jefferson, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-b100b625b52496993a29e88c""]"
IMPEVT-1c7e2acc42e4adba92064077,Jefferson,WI,Midwest,,,undated-source-BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,,,non_base_compensation,other,police,police,implemented,upward,unclear_duration,other,percentage,1,3,0,"July 1, 1991 and a 3.5% increase effective January 1, 1992 and a 1.5% increase","Jefferson, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-242c407bc92942172a73df4f"",""WCM-6b6dca9db5175f5c3db59768"",""WCM-86f3f9eca2bad1822e26925d""]"
IMPEVT-444efe23bd1bd096aad61164,Junction City,WI,Midwest,,,2019,2019,2019,budget_pay_plan,benefit_cost_change,unclear,unclear,implemented,mixed,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,effective 6/26/2019 health ins.,"Junction City, Wisconsin, Budget Or Pay Plan, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-c743f1842f1a19a18493a875""]"
IMPEVT-fc3c46781999fcb6aa80b73f,Kaukauna,WI,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,percentage,1,1,0,"Effective January 1, 2026 3.5%","Kaukauna, Wisconsin, Budget Or Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-2ea77e8265b097014ee38b5e""]"
IMPEVT-48247c4a4e178f72024665ce,Kaukauna,WI,Midwest,,,undated-source-BRMGRS-20260802-2348e40fa5903ec89639f2a0,,,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,percentage,1,2,0,"Effective January 1, 2027 3.5%","Kaukauna, Wisconsin, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-cc76eed16a25ecb5492a1732"",""WCM-eb1e4c252af750a70ea2702a""]"
IMPEVT-42fc6684277dfb0cd66509cd,Kewaskum,WI,Midwest,,,undated-source-BRMGRS-20260802-8d12c9dc81b3367bf521873a,,,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Section 6.01: Effective April 1, 1989, all full-time employees","Kewaskum, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-5eee12690c9680df0e47d523""]"
IMPEVT-17491b88246ba175f82bb30c,Kewaunee,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008436,,,across_the_board_raise,classification_band,non_safety,non_safety,implemented,unclear,unclear_duration,classification_band,hourly,1,6,0,Create Operator-in-Charge classification effective 1/1/99 with a $15.41 hourly wage rate,"Kewaunee, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-059d05cf0556d74d164c6393"",""WCM-1a7495534b7e5719d35409f5"",""WCM-a759fb90128db92a0cf3fbfe"",""WCM-b11c0dfa7325aa8f8f14efe1"",""WCM-dc9fc249b90383c97ee9b407"",""WCM-dda41d29e2a2fae5f1626fe5""]"
IMPEVT-646f3301f6a5b4da443daf2e,Kewaunee,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008436,,,retroactivity_implementation,mechanism_only,non_safety,non_safety,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,Effective 1/1/99.,"Kewaunee, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-35c781abf5306e5d13641333"",""WCM-9c752bd8fb301d71f354b1a6"",""WCM-a69fe31f99492fb021650aa8""]"
IMPEVT-3a5af805a003882852e76bd5,Kiel,WI,Midwest,,,undated-source-CBSRD-20260728-294b2c2bda6ef0458722,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Kiel, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-3bbded86218294547ceb2932"",""WCM-4f64a340275c0999ccc1f0dc""]"
IMPEVT-d1652e0abb6733cc2aeb381a,Kiel,WI,Midwest,,,undated-source-CBSRD-20260728-294b2c2bda6ef0458722,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Kiel, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-24dbe55fba5ac4c195d76325""]"
IMPEVT-e6cc25a9a6e3be9732a3a963,Kingston,WI,Midwest,,,undated-source-BRMGRS-20260802-6378ec6d87eda221e6893ea3,,,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,1,0,positions a 10% raise effective immediately.,"Kingston, Wisconsin, Council Packet Or Minutes, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-ef586ac18b5c641f76ed2225""]"
IMPEVT-77c6dae6d5d30a0f1cb97c09,Lake Nebagamon,WI,Midwest,,,2020,2020,2020,retroactivity_implementation,mechanism_only,non_safety,non_safety,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Chapter of the One and Two Family Dwelling Code, as adopted and effective December","Lake Nebagamon, Wisconsin, Wage Schedule, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-11b30a0e8c6938b4878ca5cb""]"
IMPEVT-4fca5146e6da53ae3ffac9a1,Lomira,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-005928,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"BE IT FURTHER RESOLVED, the contribution rates are effective January 1, 2027, at which time the Village","Lomira, Wisconsin, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-cb048aa7847723bfffa670b7""]"
IMPEVT-50ffccb0fcf33940eeffb2e1,Maple,WI,Midwest,,,2022,2022,2022,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,County Clerk Sue Sandvick will be retiring effective 1/19/23.,"Maple, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-e36b02aa8e35337572c92a49""]"
IMPEVT-183d499ff95690bf9c958ac7,Marshfield,WI,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,Effective 7/1/2025 - 6/30/2026,"Marshfield, Wisconsin, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-00a3aaa42953530c5fc3188f"",""WCM-3603031527e1f23366505573"",""WCM-75a2a65cef5c28d436380530""]"
IMPEVT-f67ec859a1444a293a252932,Medford,WI,Midwest,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"conditions outlined in the Memorandum of Agreement and effective January 1, 2016","Medford, Wisconsin, Collective Bargaining Agreement, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-36e8505534eae93bfce98747""]"
IMPEVT-5863c5b2d211f62f326f48b4,Medford,WI,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,police,police,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,2,0,"12.1 Effective January 1, 2026, employees shall receive a 4.5% wage increase;","Medford, Wisconsin, Collective Bargaining Agreement, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-56347014b14fc0c6f569dc01"",""WCM-82c53310d2393db1ac48e727""]"
IMPEVT-02115a4386dea747d03549d6,Medford,WI,Midwest,,,undated-source-BRMGRS-20260802-c0aa47ec3971c9aeb2867f8f,,,budget_pay_plan,uniform_or_equipment_allowance,police,police,implemented,mixed,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,8,0,11.1 Each officer shall receive $700.00 per year clothing allowance.,"Medford, Wisconsin, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-47eb29702e38b624b40c7c0f"",""WCM-48a15878ec933ff96d9c7ea2"",""WCM-6e375da8c79ffe4e6694eaa0"",""WCM-83776266a4ca3bf19a17cfc2"",""WCM-af849be1a05669d798f9b9af"",""WCM-c893d576a748c2d92bef75b9"",""WCM-e3aeccdd2d0f8b4bb3dccaeb"",""WCM-e67e61b15a9989f4431ad03b""]"
IMPEVT-63ed9d6bd08f339d5b3b8662,Meeme,WI,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,annual_salary,1,1,0,o Increase $600 annually effective May 2027.,"Meeme, Wisconsin, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-0f304dcfc606c11607d98bd5""]"
IMPEVT-59cb1dc8f409a717fd4ad782,Millston,WI,Midwest,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,upward,unclear_duration,other,hourly,1,1,0,"• Motion by George to give a $.50 per hour wage increase to town employees effective 1-1-24,","Millston, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-9a70ce5912a21af1ea17c9eb""]"
IMPEVT-9e0873bca74719b5218661dc,Mineral Point,WI,Midwest,,,2022,2022,2022,across_the_board_raise,across_the_board_raise,police,police,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"Employee shall receive an hourly wage of $46.00, effective for the Term","Mineral Point, Wisconsin, Memorandum Of Understanding, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-0a88c11b8440347a59959f62""]"
IMPEVT-6ece0808d2d1ab4cf5e3b6cb,Mineral Point,WI,Midwest,,,2022,2022,2022,budget_pay_plan,cola_or_indexing,fire,fire,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,4,0,"Approval of a 3% cost-of-living adjustment (COLA) for all non-represented employees, effective January","Mineral Point, Wisconsin, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-3c7f31b6f91051a1fc34a9df"",""WCM-52bd4d5a1b2477d0135f8730"",""WCM-be8822b3fcdbb4254d5e229d"",""WCM-d10ccb415bc373a074027443""]"
IMPEVT-224643017bd59d7b8a053aa0,Mineral Point,WI,Midwest,,,2023,2023,2023,budget_pay_plan,budget_or_pay_plan,fire,fire,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"adjustment for all non-represented municipal employees, effective January 1, 2023.","Mineral Point, Wisconsin, Wage Schedule, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-bb4529e4003cf0e630703af6""]"
IMPEVT-8e7e286b92c044b7029acbc0,Mineral Point,WI,Midwest,,,2023,2023,2023,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,1,0,"adjustment for all non-represented municipal employees, effective January 1, 2023.","Mineral Point, Wisconsin, Memorandum Of Understanding, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-b9b641bb247137ef3b9adeb0""]"
IMPEVT-b9fd74c379a83d37c16eefab,Minong,WI,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,1,0,would not be starting at $32 per hour but will receive full compensation after one year.,"Minong, Wisconsin, Budget Or Pay Plan, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-61523fd3ae5446c14ab895f6""]"
IMPEVT-6913eaf33956c52e270610bc,Minong,WI,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,non-renewal effective December.,"Minong, Wisconsin, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-a5fddb38cac3a8c6709b048b""]"
IMPEVT-7d92361177ac143f724674b5,Minong,WI,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,police,police,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,1,0,"25% revenue increase effective January 1st, 2026.","Minong, Wisconsin, Budget Or Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-6c9c0df05755e6a80f503292""]"
IMPEVT-de00dcf117b96e2f60c591ac,Monroe,WI,Midwest,,,undated-source-BRMGRS-20260802-6282b7166570ecb618d29f83,,,budget_pay_plan,budget_or_pay_plan,police,police,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"unconditionally bound itself to the agreement, even though its City Council has not yet formally ratified/adopted the agreement.","Monroe, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-c84e535aed0a6ebb1da1b3d6""]"
IMPEVT-5748cb002cde116aa6a1c4f8,Monticello,WI,Midwest,,,undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae,,,across_the_board_raise,benefit_cost_change,unclear,unclear,formally_adopted,unclear,benefit_cost_shift,benefit_cost_change,hourly,1,2,0,that Schuerch receives $6.75 per hour and he receives the same fringe benefits as other full-time,"Monticello, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-561938904c1362c3e333e6e2"",""WCM-a2707c1ce76a9d15c81b9b2a""]"
IMPEVT-e548dd735fd40dac06ce4344,Mosinee,WI,Midwest,,,undated-source-CBSRD-20260728-c3a775aca23ccf9ae30a,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Mosinee, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-9df1b16453cd48ca1bbfd6a5"",""WCM-fb62d7bf80900b1f33f64293""]"
IMPEVT-6bc4bd5d8966ecff1307f92c,Mount Calvary,WI,Midwest,,,2018,2018,2018,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,percentage,1,2,0,The 3% base water rate will be effective 07/01/18.,"Mount Calvary, Wisconsin, Council Packet Or Minutes, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-4e558f3cb83f47273d29e824"",""WCM-96f233d4ee54ddd938c22ef9""]"
IMPEVT-939b2ff2dba9bdbbf262671f,Mount Calvary,WI,Midwest,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,non_safety,non_safety,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,2,0,Effective 12/31/21 the,"Mount Calvary, Wisconsin, Council Packet Or Minutes, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-47b686ac858fb24a2910fe7b"",""WCM-ae18dd3638a8b630fb313904""]"
IMPEVT-58f713cae588ccfea49f2808,Neillsville,WI,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"schedule for non-union employees as presented effective February 16, 2026.","Neillsville, Wisconsin, Wage Schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-b57bee2e8135df0f5c052e70""]"
