candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-8df85d36361b204d5d07,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://claremore.com/wp-content/uploads/2022/08/06-07-2021-Agenda.pdf,"City of Claremore Council Agenda (includes item: 2021/2022 Collective Bargaining Agreement between City of Claremore and Claremore Police Union, FOP Lodge #112)",Claremore,OK,South,non_safety_municipal_units,"Police (bargaining unit reference appears via Claremore Police Union, FOP Lodge #112)","Claremore Police Union, FOP Lodge #112",2021/2022 (collective bargaining agreement referenced),2021-07-01,2022-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Claremore,OK,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2021/2022 (collective bargaining agreement referenced),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.171; identity_score=13; final_locator_hash=3f2407a6c7f8e94a0d53; no body or raw headers retained.
TS4L-9ef9400745ec7dc07cce,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecode360.com/LO0148/document/468804044.pdf,Minutes of the Meeting of the Lower Southampton Township Board of Supervisors — Approval of the collective bargaining agreement between the Public Works Union and the Township,Lower Southampton,PA,Northeast,non_safety_municipal_units,non_safety_municipal_units,Public Works Union,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,within_2014-2024_window_unclear_from_locator,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.079; identity_score=0; final_locator_hash=e536a2cc60c93bf8ab7b; no body or raw headers retained.
TS4L-9f90efa99d5c1a71307f,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://hingham-ma.gov/DocumentCenter/View/19907/DPW-Supervisors-Collective-Bargaining-Agreement-July-2020-June-2023,"DPW Supervisors Collective Bargaining Agreement July 2020–June 2023 (Town of Hingham, MA) — DocumentCenter",Hingham,MA,Northeast,non_safety_municipal_units,Department of Public Works supervisors / municipal supervisory unit,DPW Supervisors unit (Teamsters Local 25 referenced in document excerpt),July 2020 through June 2023 (per document title),2020-07-01,2023-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Same_city_match_inferred_from_source,Overlaps expected window (2014-2024): yes (covers 2020-2023 portion),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.172; identity_score=0; final_locator_hash=c6208346da37ae22271b; no body or raw headers retained.
TS4L-b79a72f4fc35645d8419,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.paauditor.gov/Media/Default/Reports/MunLowerAllenTwpNUPP062619.pdf,Lower Allen Township Non-Uniformed Pension Plan (MunLowerAllenTwpNUPP062619.pdf) (PA Auditor General) [PDF],Lower Allen,PA,Northeast,non_safety_municipal_units,non_safety_municipal_units,,Document/publication dated 2019-06-26 (audit/report package context for non-uniformed pension plan),2015,2018,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Same municipality (Lower Allen Township) and non-uniformed (non-safety) pension plan.,Overlaps target window (2014-2024).,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.618; identity_score=0; final_locator_hash=6aaebef6e43cff97a331; no body or raw headers retained.
TS4L-b7bfae756d3091cb6c19,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://claremore.com/wp-content/uploads/2022/08/05-20-2019-Agenda.pdf,"City of Claremore Council Agenda (includes item: 2019/2020 Collective Bargaining Agreement between City of Claremore and Claremore Police Union, FOP Lodge #112)",Claremore,OK,South,non_safety_municipal_units,"Police (bargaining unit reference appears via Claremore Police Union, FOP Lodge #112)","Claremore Police Union, FOP Lodge #112",2019/2020 (collective bargaining agreement referenced),2019-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Claremore,OK,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2019/2020 (collective bargaining agreement referenced),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.167; identity_score=13; final_locator_hash=9f27f65985fd6b0b5fc1; no body or raw headers retained.
TS4L-be31509b1328fe618656,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.randolphnj.org/Archive/ViewFile/Item/112,AGREEMENT BETWEEN: TOWNSHIP OF RANDOLPH (PDF; includes 2024 effective salary increase language),Randolph,NJ,Northeast,non_safety_municipal_units,Municipal employees / clerical employees (RTEA; non-police and fire unit),RTEA (Randolph Township Employees Association) (as listed on Randolph labor agreements context),"Effective January 1, 2024 (agreement document within 2024-2026 cycle)",2024-01-01,2026-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Randolph,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Effective January 1, 2024 (agreement document within 2024-2026 cycle)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.18; identity_score=13; final_locator_hash=f5412fe1ca7c7e6d4583; no body or raw headers retained.
TS4L-c579b5d01459e5615fd0,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.knightdalenc.gov/sites/default/files/uploads/Finance/proposed-fy25-budget-002.pdf,Knightdale FY25 Budget Message/Attachments (includes Limited Service Position Classification Plan / Attachment C),Knightdale,NC,South,non_safety_municipal_units,Town employees (limited service; non-public-safety municipal workforce),,FY2025 (Limited Service Position Classification Plan; Effective 07/01/2024),2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected_match,overlaps_expected_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Knightdale,NC,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,FY2025 (Limited Service Position Classification Plan; Effective 07/01/2024),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.081; identity_score=11; final_locator_hash=90063f46ac625c34c0c2; no body or raw headers retained.
TS4L-c9a7286afe658547c398,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://hingham-ma.gov/DocumentCenter/View/19906/Teamsters-Local-25-Collective-Bargaining-Agreement-2022-2025,"Teamsters Local 25 Collective Bargaining Agreement 2022-2025 (Town of Hingham, MA) — DocumentCenter",Hingham,MA,Northeast,non_safety_municipal_units,Department of Public Works / Municipal labor (Teamsters Local 25),Teamsters Local 25,"Effective July 1, 2022 through June 30, 2025 (per document title/term conventions)",2022-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,Same_city_match_inferred_from_source,Overlaps expected window (2014-2024): yes (covers 2022-2024 portion),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.168; identity_score=0; final_locator_hash=15cb9dd8d15986ac60b2; no body or raw headers retained.
TS4L-de7f9b7a5025c4b8515a,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecode360.com/OG0089/document/629667580.pdf,"AGENDA REGULAR TOWN BOARD MEETING (Nov 10, 2021) — Town authorization re: Teamsters agreement effective Jan 1, 2022 through Dec 31, 2025",Ogden,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,"International Brotherhood of Teamsters, Local Union No. 118","Jan 1, 2022 through Dec 31, 2025 (agreement term referenced)",2022-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_with_2014_2024_window,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.073; identity_score=0; final_locator_hash=686c6ec8ed93443e6de1; no body or raw headers retained.
TS4L-e07a986f9b365215f2ea,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.paauditor.gov/Media/Default/Reports/MunStroudTwpNUPP020420.pdf,Pennsylvania Auditor General — MunStroudTwpNUPP020420 (Stroud Township Non-Uniformed Pension Plan document; appears to include projected salary increases),Stroud,PA,Northeast,non_safety_municipal_units,Non-uniformed municipal employees (non-safety pension/compensation-related projections),,02/04/2020 (publication/date visible in locator),2020,2021,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.29; identity_score=11; final_locator_hash=dfc4b41c6fd81ede581f; no body or raw headers retained.
TS4L-e3104dba607855af29c6,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ted.cviog.uga.edu/financial-documents/sites/default/files//budgetdoc/budget-report/city-sugar-hill-fy2014-budget-report.pdf,City of Sugar Hill FY2014 Budget Report (UGA Carl Vinson/TED hosted PDF),Sugar Hill,GA,South,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2014 budget,2014,2014,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,overlaps_2014-2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Sugar Hill,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Fiscal Year 2014 budget,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.127; identity_score=11; final_locator_hash=0aa4ae12564fc8cba323; no body or raw headers retained.
TS4L-ee332e1a6db46c70e4b2,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.randolphnj.org/548/Labor-Agreements,"Labor Agreements | Randolph Township, NJ",Randolph,NJ,Northeast,non_safety_municipal_units,Municipal employees / clerical employees (RTEA-related; non-police and fire),RTEA (Randolph Township Employees Association) / non-police and fire collective negotiations summary links,2014-2024 window (landing page for agreements; includes 2024 RTEA and PERC non-police/fire summary items),2014-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Randolph,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2014-2024 window (landing page for agreements; includes 2024 RTEA and PERC non-police/fire summary items),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.443; identity_score=13; final_locator_hash=2f0a9179a890afc16b50; no body or raw headers retained.
TS4L-f30473a71d8c1f2f1728,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.corinthtx.gov/sites/default/files/fileattachments/city_council/meeting/packets/11691/agendapacket.pdf,"PUBLIC NOTICE (Resolution No. 19-09-19-19) — Compensation Plan for Employees; Adopting Pay Schedules for General Government, Police, and Fire (2019–2020) — City of Corinth, Texas",Corinth,TX,South,non_safety_municipal_units,General Government employees (non-safety),,2019–20,2019-10-01,2020-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_name_corinth,overlaps_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Corinth,TX,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2019–20,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.17; identity_score=11; final_locator_hash=75d5f1b22391a786d24a; no body or raw headers retained.
TS4L-f3fdd4e123be83b695e6,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://evogov.s3.amazonaws.com/38/media/96963.pdf,"Town of New Hartford (NY) — Regular Town Board Meeting Minutes (Jan 11, 2017) incl. “Non-union Benefits and Compensation” re-adoption for 2017",New Hartford,NY,Northeast,non_safety_municipal_units,Non-union Town personnel (non-safety; fringe benefits/compensation schedule),non-union,Calendar year 2017 (Non-union Benefits and Compensation; also mileage rate policy language for FY 2017),2017-01-01,2017-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Hartford,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Calendar year 2017 (Non-union Benefits and Compensation; also mileage rate policy language for FY 2017),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.329; identity_score=13; final_locator_hash=a890ce19269e56e01848; no body or raw headers retained.
TS4L-04a661c844350d69f11f,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.townofhopemills.com/DocumentCenter/View/1341/Town-Managers-Proposed-Budget-Recommendation-FY-16-17,"Town Manager's Proposed Budget Recommendation FY-16-17 (Hope Mills, NC)",Hope Mills,NC,South,non_safety_municipal_units,non_safety_municipal_units,,FY 2016-2017,2016,2017,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same municipality (Hope Mills, NC)",overlapping (within 2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.221; identity_score=0; final_locator_hash=68093680ef2c4e4296d6; no body or raw headers retained.
TS4L-584156d262f569aa8020,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cityoflenoir.com/Archive.aspx?ADID=78,"2020-2021 Budget Ordinance, City of Lenoir, North Carolina (PDF)",Lenoir,NC,South,non_safety_municipal_units,non_safety_municipal_units,,"Fiscal Year July 1, 2020 – June 30, 2021",2020-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"City of Lenoir, NC (same municipality match)",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lenoir,NC,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Fiscal Year July 1, 2020 – June 30, 2021",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.223; identity_score=11; final_locator_hash=3e5f31342ef7aeae8646; no body or raw headers retained.
TS4L-7b4c3b43d3cd742092b4,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.waynesboro.va.us/Archive.aspx?AMID=36,"Waynesboro, VA — Budgets (Approved) archive listing for FY 2014 through FY 2024",Waynesboro,VA,South,non_safety_municipal_units,non_safety_municipal_units,,Fiscal year budgets within 2014-2024 window (specific FY period not selected here),2014-07-01,2024-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_name_match,overlaps_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Waynesboro,VA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Fiscal year budgets within 2014-2024 window (specific FY period not selected here),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.335; identity_score=11; final_locator_hash=40eda33a1f9c509dfad0; no body or raw headers retained.
TS4L-7cab83e95fb40a17aa39,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.marshalltexas.net/Archive/ViewFile/Item/66,"City of Marshall, TX (Archive) — 2018 Budget (PDF)",Marshall,TX,South,non_safety_municipal_units,City of Marshall employees (non-public-safety/general city workforce; exact groups TBD within budget),,2018 Budget (PDF) — fiscal year budget document (exact FY label TBD),2018-10-01,2019-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,inferred_same_city_from_domain_and_archive_section,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Marshall,TX,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2018 Budget (PDF) — fiscal year budget document (exact FY label TBD),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.393; identity_score=11; final_locator_hash=fad586956b98b7e4e471; no body or raw headers retained.
TS4L-a02101b5e88d8e0c510c,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.conyersga.com/home/showpublisheddocument/4851/638137922075200000,"Conyers, GA — Annual Budget — Fiscal Year 2020-2021 (search snippet shows FY2018-2020 salary/positions; includes annual budget context)",Conyers,GA,South,non_safety_municipal_units,"Non-safety municipal employees (e.g., Court Services / Communications administrative categories appear in snippet)",,Annual Budget • Fiscal Year 2020-2021 (plus related FY schedule shown in snippet),2020-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same city (Conyers, GA)",overlaps 2014-2024 target window,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.069; identity_score=0; final_locator_hash=c47e4587e41cc49d5a11; no body or raw headers retained.
TS4L-ce7aaba6d4d969e74add,lane_3,tier_c,verification_ready_low,144,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://seagoville.us/DocumentCenter/View/807/Budget-2014?bidId=,City of Seagoville FY 2014 Budget (DocumentCenter View),Seagoville,TX,South,non_safety_municipal_units,Municipal general administration / non-safety city workforce (budgeted compensation-related items),,FY 2014,2013-10-01,2014-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same-city,overlaps_2014-2024,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.182; identity_score=0; final_locator_hash=0b36289220b9b709839a; no body or raw headers retained.
TS4L-212563aa8daab606ae73,lane_3,tier_c,verification_ready_medium,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://ecode360.com/MA1203/document/753062663.pdf,Maplewood Township agenda packet document (pay equity analysis & remediation plan for non-union employees),Maplewood,NJ,Northeast,non_safety_municipal_units,Non-union employees (approx. 45 annual non-union employees referenced),Non-union (not a CBA),"Dated April 10, 2023 (agenda packet context)",2023,2023,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Exact municipality match (Township of Maplewood, NJ).",Overlaps expected window (2014-2024).,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.067; identity_score=0; final_locator_hash=1aa48c552fd5aff9b552; no body or raw headers retained.
TS4L-95464ecf9b6c17ac3efa,lane_3,tier_c,verification_ready_medium,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cityofzion.com/meetings/citycouncil/minutes/2019/041619.pdf,"Minutes of a Regular Meeting of the Zion City Council (Apr. 16, 2019) — MOU for Clerical (IUOE Local 150) addressing layoffs/compensation",Zion,IL,Midwest,non_safety_municipal_units,Clerical (IUOE Local 150 public employees),IUOE Local 150 — Clerical (Public Employees Division) / Zion Clerical Employees,Fiscal year 2019–2020 referenced for compensation-related adjustments (MOU/addendum context),2019-05-01,2020-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Zion,IL,Midwest,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Fiscal year 2019–2020 referenced for compensation-related adjustments (MOU/addendum context),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.189; identity_score=13; final_locator_hash=ca54f1f444847f73925f; no body or raw headers retained.
TS4L-011a78455454dc099937,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.scituatema.gov/DocumentCenter/View/812/FY-19-Town-Budget,TOWN OF SCITUATE — FY 2019 TOWN BUDGET,Scituate,MA,Northeast,non_safety_municipal_units,Non-safety municipal employees (union and non-union staffing/compensation line items),,FY 2019,2019-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,overlaps_target_window_2014-2024,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:17Z,HEAD only; attempts=1; elapsed_seconds=0.192; identity_score=0; final_locator_hash=dba967fb7cb844625af0; no body or raw headers retained.
