candidate_id,lane_id,priority_tier,gap_priority_score,dry_run_status,live_verification_status,document_download_planned,pdf_page_access_planned,source_review_planned,extraction_planned,model_api_planned
TS4L-6002a2d6b88b8916725f,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-64251bb73ab9ae9617ea,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6bf56f8ffefb8cc75aff,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7476f68911deb6b648a6,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-765788322d72f131c25a,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7d25e11605eeefaae6e8,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7fa93ffc835f4f90b0ae,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-82cdfa4d1edf4a61e42f,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8df85d36361b204d5d07,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9ef9400745ec7dc07cce,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9f90efa99d5c1a71307f,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b79a72f4fc35645d8419,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b7bfae756d3091cb6c19,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-be31509b1328fe618656,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c579b5d01459e5615fd0,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c9a7286afe658547c398,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-de7f9b7a5025c4b8515a,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e07a986f9b365215f2ea,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e3104dba607855af29c6,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ee332e1a6db46c70e4b2,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f30473a71d8c1f2f1728,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f3fdd4e123be83b695e6,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-04a661c844350d69f11f,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-584156d262f569aa8020,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7b4c3b43d3cd742092b4,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7cab83e95fb40a17aa39,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a02101b5e88d8e0c510c,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ce7aaba6d4d969e74add,lane_3,tier_c,144,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-212563aa8daab606ae73,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-95464ecf9b6c17ac3efa,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-011a78455454dc099937,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0ba9fd7df033a7d34d3f,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-131e66fb0bce5a2d8574,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-161ea37dc2f140f4d3d4,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-19e4f89f2e311e6856a1,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-20fa4d76361344027249,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-235cb1326ff3db9e1028,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-254b96c838de81ccc541,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3005c19bbc15a2c54c41,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3f1ca1eca3399ed2fc17,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-51b10f71c5522cb98849,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5dd60482538b90ecc6a5,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6435abe203ab10970edb,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6a65a7af288c7cb27643,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7f36eed0fd57c13c4f42,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8912940a2896affd9059,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8a5aadda7c77b41f4c26,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-946c2ae8e76f931b94ee,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-96d87fc37a937800b36e,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aa35e3a91d94bf2c0044,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c038bbc69bc73d513332,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c09a67aad2ed588034fe,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c178b2ee8f944b9fa14b,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c4316df85ebabf304dc1,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c78acab8e7fff4e1db1b,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cc1e07988ee8fb04dfc0,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d3ebae18f0c79d99b2ed,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d625f41aca62771ef4b4,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d8d118407444789e55eb,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-db0ae02f55e17d6a66fc,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-de32c3e452679990202d,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-de7f5c15955ec746c814,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f1aa8abf5be31df66a48,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f1fb067ae8d772f64fe7,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f28ba4e0e0d7de0ea5c5,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f5d13cc38819a6089ed1,lane_3,tier_c,143,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-29055d0be7f6c4193235,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-afac12154ba60a8f0440,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-02f6d60be99bd3cb0b9f,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-040d597cee643bcc2e53,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1495cc2ca9a22c0c1772,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2a38b754908464ddcbc7,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3018615e40e7cbb6d036,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-37c17a5180d254c4ac57,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-40a5b5cf2e81aee6eeaa,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4ac0d8fdbce4e3e65495,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6a3349c88fda82dfa157,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6e0a8beed3a6cdf63b91,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-743a2e1e03c5626fae19,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-75926d8df5afd8ad83b5,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8432df312d0664516d2a,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8a1e69861aac3aedba6d,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8d0514fe27c0efb8f566,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9a1983e47820beea6276,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a0ad2212d689e1361247,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-af0470e889f9f29d40db,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b57a3f2059a3631cd800,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bff5bc353d02f0db1781,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e04383226cb6d9c48380,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-eb3a2d4d651c4731ad42,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fa4144115ee4177fa1a5,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fe986d268437fa8d43cd,lane_3,tier_c,142,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-15a20cab172af495eddc,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-343b78fccfce6236fc23,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-545aa40b3a1313d74016,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-56244fc6e131ac4bb959,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7e5a480c70f36a76b63a,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-86007ade6bc2b4568e3a,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b618194d9bdd24695bf6,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b897d6c0a0a2a0f861e0,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c3e8cb131b82da0b307e,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d6cd8128afe80ea261f2,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ec495432b8333d9e2ac3,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-13d4a54186b44ae7644b,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-197bab0b375e66eae52a,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-21bf91753fac25987d09,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3eb9404902ecc15124db,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4079c5b57955e90d5890,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-42de4bb274a594d7c01e,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-544af53f5ad8016e983a,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-552569171da779738416,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-57a5a17539a5a0b75d0b,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8249a0b5c4f3b4181b5a,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-891b3315b49c799bd955,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8d07b88cdf0ebad032be,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-907d00e051b8f7f5c428,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c32eebf3bc36ffb1458d,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c59766d710f46b367069,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-db43b8fb98ccd7ac4fa5,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f5b8a01c5dc81ebf957e,lane_3,tier_c,141,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-01bc50e7619780617e34,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-047ba99c8c6a410fdab8,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-228dfd2c757411b34f7a,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-31fcc7bd3825ad6b154d,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4ace32cd8dbd14ecd6c2,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4e7ad7d2c492d4436398,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-53824c01f75dc42bc56a,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-58cb8be1ac19a9ef4345,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5a9ef2f5a62addf7e99c,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-62f5d20258773bbdb179,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-78fda37504f75b37a473,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7b03fd711a033e02bc74,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7e14711cabdc3a5cf436,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9dafdb1c195b719e3598,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aa01d015594d5a45e95a,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d1d786ae4928a2d5608f,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-da4615549685c16c3af9,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f9654ad397bd637368d5,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fc1d04f5c05c47b44bfa,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-014cc3f9d0bf51d001fa,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-02c7d1228565103d9049,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1d8b7739b0c54282ef49,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-274792ae54d6f6cedb5f,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-28410b47a95dfcd2a15e,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2ea3444fa67885e6be02,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-34cdd7b820bbaf07376f,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3b3ace1f1eb4c5332d5c,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3c9b146746423cec07a9,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-40dcf9bf56ef51c8e4ef,lane_3,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-62161fe08f7448c249a5,lane_4,tier_c,124,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b71e60b4cf8ee4964253,lane_4,tier_c,124,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f583992abe3c37ce6c40,lane_4,tier_c,124,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1e3e97c9562ef2c65670,lane_4,tier_c,121,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-877c31661c85ee4432d7,lane_4,tier_c,121,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8db4e1d7051a1d780e88,lane_4,tier_c,121,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-da07f614bf5f7caf448c,lane_4,tier_c,121,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-069fbba8bb0ab48254cc,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0ded476dda0b2c2c6128,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2bad16f6bb01367619cb,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2d038014ce530649952e,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2f0a4369ed8c3e81bda4,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3c0ff810faa400fa8c88,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3df39ecfbff3dad01280,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-64f8a18368725bb38e07,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-716235bb0d41ff8aecfa,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8d289eba35a26bc3994b,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e016373e796a6ef81a6,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9fdf5af1a7aed5dfd1f0,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-caf8d8bfd58191227aaf,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-dcb62f63681c23623abe,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ec63ad3e7c1854dc45cb,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f29b0add165ec6b6f02d,lane_4,tier_c,119,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2639965333dc4cc67f52,lane_4,tier_c,118,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8f920b077baf9db0af44,lane_4,tier_c,118,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-957765e9621d6c12cca5,lane_4,tier_c,118,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ae835385dae83b4295f3,lane_4,tier_c,118,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ff7224d3bfa7c9a8c5bc,lane_4,tier_c,118,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-91a72083ac88561c13bb,lane_4,tier_c,117,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9f3d0b2652cde59acb00,lane_4,tier_c,117,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fe11eb6733a0c96c4315,lane_4,tier_c,117,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0bcfd9154d0ad16cbb2b,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4eb204a13268b14169fe,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4f83252227b41886bddf,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-529be9b7474e5f67aeaf,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-55843849bdf30789b5e4,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-758a916f727c45b95fe3,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-75c78181bf8d6f73a4e1,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9a48fceeb0ba0dd0b7bc,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e25f5536ff7b9ab5dba,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c0572ef993e472b3ecd0,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c1b20ccb61d8d3ec1929,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-dcbdd33e7993abd1a415,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e1afdb3746e9c1d07bdc,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f00511cc4a7b483bc6b5,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-01c9681542873225683e,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-20045f403699e06811de,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-487c331181fb837f8b30,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4969380fee06ebdda7db,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5b5213e2cc73323d3e14,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6786bdcfba34093dc21b,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7b4c6aa9afc761e2d335,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-87118978d5c1a7c85793,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a5df482665c223d5bb68,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a82da9e39c8929b3c78a,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c8725857bc608ad74086,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d0b3d9bda32e8c371111,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d678df4dfe56092f62d7,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e239957d4633950dd914,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f58bb81834f5187040a5,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fa31412318e57d3fa776,lane_4,tier_c,116,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7f5501d034232b736a44,lane_4,tier_c,115,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8f65bb90d51ff4e7cd14,lane_4,tier_c,115,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aa02d90716bb0a22f47c,lane_4,tier_c,115,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bb15d37d6a219809596e,lane_4,tier_c,115,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-89d384c899385e18a1e0,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a20b7755fa0240acc53c,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b2324824b27e73af618e,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ccda834ea9541cc99f35,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cd0e0b78d55a9a2f8962,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ef2d825d5451cd306721,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2e1931e1db3bfe7069b3,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a47516b38d9178a7ec1e,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0e8390e924dcd74faa62,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-10675e9c5e13b011f016,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-460b3d4a1f716584aa48,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5da51699f13b9f3516a5,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8be4f2325351eea0fc30,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e07d353793ee7fabb7c,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ad2915ff22b44e4b64f9,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-af260c9b50a934876483,lane_4,tier_c,114,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-092d24088b7c34710796,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1ca6f43bb3581347a410,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-510e5d695435065c485c,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bc4151c30deb416cd547,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
