candidate_id,lane_id,priority_tier,quality_label,target_mechanism_family,state,derived_region,unit_type,gap_priority_score,gap_priority_reason,selected_for_verification
TS4L-d81055f00dac25b1bc1f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,OH,Midwest,non_safety_municipal_units,127,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-d8d118407444789e55eb,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-d929f5b1062477c927ca,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,125,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-d96b907acd68adc0c0c3,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MI,Midwest,non_safety_municipal_units,127,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-da0c48fb87d36a91552e,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,TX,South,non_safety_comparator,133,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-da0c8384ed8fe5662842,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-db0ae02f55e17d6a66fc,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,AL,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-db658f693e48228de165,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,89,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-de32c3e452679990202d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NC,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-de7f5c15955ec746c814,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-dfb2372368d0ff3f7d8f,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IN,Midwest,safety_and_non_safety_compensation_units,97,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-e2577d4741df2b67646d,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-e7430b2506eab9561d4a,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CO,West,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-e89be2a3c3886e0b5e6c,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,NY,Northeast,safety_and_non_safety_bargaining_units,97,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-ea8eb7a439dbd420816c,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,125,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-eafacaf70850afd6a82b,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,97,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-ed093dd5156c9506a8e4,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-ee3866f03d7e1cd7302f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-f0dcef73c0280dd83e0c,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NH,Northeast,safety_and_non_safety_compensation_units,95,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-f0eeb4de33df451fca7c,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,89,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-f1aa8abf5be31df66a48,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,AR,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f1abc92ce90e2365fd9c,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,SC,South,safety_and_non_safety_compensation_units,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f1fb067ae8d772f64fe7,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f261086c942227755753,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,AL,South,safety_and_non_safety_compensation_units,105,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-f272d32522591c9ed6d1,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,103,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-f28ba4e0e0d7de0ea5c5,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,OK,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f2a298a330bfe64b4954,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f4c034dae30fdcca0c31,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,103,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-f5be4fac9c6b82c26bb6,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,OK,South,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-f5d13cc38819a6089ed1,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f65078e23d6c3844a7b8,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,97,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-f98b994e305bd5814d1c,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NC,South,safety_and_non_safety_compensation_units,105,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-fcacb7f45158acdb6cd2,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,135,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-fd1c92659f1b1f2d698c,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,CO,West,safety_and_non_safety_bargaining_units,89,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-fd63a5050ad44d2dffa4,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,WI,Midwest,non_safety_comparator,135,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-fe715d47c49bce606104,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,125,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-00743ad92570fd35e1f0,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-026ea4afc6f4dde527db,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,88,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-029d084c49b7f6059c97,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,104,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-02f6d60be99bd3cb0b9f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,ME,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-02fcffc69b881c5d3f72,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,86,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-036c4bbdf14e141f6676,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TN,South,safety_and_non_safety_compensation_units,104,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-03bbd47803275ae755d7,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-040d597cee643bcc2e53,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-04c00220cac2379433ed,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-09ae90a8e0602ad96221,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,NJ,Northeast,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-09db72d3b7d950c0aab7,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,UT,West,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0a5494f8da41a0792937,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0c044a0ce457db179363,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,AL,South,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0cf8b8359b64f291f223,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IL,Midwest,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0ebfee2a258515da8c12,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IL,Midwest,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0ff32e2a05fde30be85b,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,NJ,Northeast,safety_and_non_safety_bargaining_units,104,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-12112a37eb3a65b9bb5c,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,88,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-124f16027049d26af465,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,104,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-13cf4bf0bc086f6ccc3d,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,PA,Northeast,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-14194454ea2673604df7,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1495cc2ca9a22c0c1772,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NH,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-156a2e9d9c7ee03d4a9f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-17ceddd25eac04c39347,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-17f35133dd15fe82a913,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,UT,West,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1941d69ba057c7d24c63,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-19c19349de67f76c687a,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CA,West,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-1a7b688d2a23a70d2356,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CT,Northeast,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1a859208580602627b71,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,86,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1b05a9d764274537a64f,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NC,South,safety_and_non_safety_compensation_units,102,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-1b4788f4301e5e61d567,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1e8158030e9473e473c1,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CA,West,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1ed9e7f63cda07cffa07,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TN,South,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-2155cb5f75437ad3e26f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-21b500d9da892954cb01,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-225e66127709426d6442,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,AL,South,safety_and_non_safety_compensation_units,104,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-231969f01c0cc3e8a345,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,86,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-24309cbfb7429a80370f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MI,Midwest,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-26b03b5069749e717802,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,94,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-28660b93dea154b9c92f,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-2a38b754908464ddcbc7,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CT,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-2c96590c9d88025f7aeb,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IL,Midwest,non_safety_municipal_units,126,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-2f24b53e846e8e9ecaa9,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,TX,South,non_safety_comparator,132,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-3018615e40e7cbb6d036,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,MA,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-32133fcbe01db1978b55,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,RI,Northeast,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-323a666d2c56e12176b5,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-3322e321464412b37567,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-33b1feaef1828546318e,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-34b0e52a7670c029fdcb,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-352b6dafcd5cf8425909,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,104,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-37c17a5180d254c4ac57,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-39bf220deb3b34f51a69,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,134,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-3a48a7c915adce12da0d,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,NJ,Northeast,safety_and_non_safety_bargaining_units,96,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-3a5a74b4062580ce8988,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,86,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
