retained_source_id,candidate_id,local_retained_path,recorded_file_size_bytes,observed_file_size_bytes,recorded_file_sha256,observed_file_sha256,file_exists,path_inside_retained_directory,file_integrity_status
RS429-994b0a6acfc930cd3c0c,TS4L-2d2d8e5e85597f6acc12,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-994b0a6acfc930cd3c0c.pdf,3592247,3592247,1c822628318b7444c0e6e7f769a4c4bf5a99be0c258a3d6b6810bea967ec8dd6,1c822628318b7444c0e6e7f769a4c4bf5a99be0c258a3d6b6810bea967ec8dd6,true,true,integrity_pass
RS429-9ec7e22546fde8998fd2,TS4L-be155254fc856829368b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9ec7e22546fde8998fd2.html,212,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,true,true,integrity_pass
RS429-a0ca14c54da898599b64,TS4L-c1a7b71f39f65eef3392,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a0ca14c54da898599b64.pdf,1980851,1980851,46d9a0d334db91cee343d07456c069b5146b32f1e07abd3bd8e7bb3fad947b1b,46d9a0d334db91cee343d07456c069b5146b32f1e07abd3bd8e7bb3fad947b1b,true,true,integrity_pass
RS429-a36494c6af205c67d58c,TS4L-1263f090769ff1705a2f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a36494c6af205c67d58c.html,94790,94790,10ca90aa003fa12c530e7373596576bffc13ceccfc9b41a4ab7e61ccc911ede5,10ca90aa003fa12c530e7373596576bffc13ceccfc9b41a4ab7e61ccc911ede5,true,true,integrity_pass
RS429-a463800998ac670329ea,TS4L-e14130ff35581184a33d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a463800998ac670329ea.pdf,872426,872426,97de9238640acf98e11a0a7671380aff5a2d068d54b48a5c7c1f2d837834c13a,97de9238640acf98e11a0a7671380aff5a2d068d54b48a5c7c1f2d837834c13a,true,true,integrity_pass
RS429-a8f57e4553c2334c5c48,TS4L-9e38d1dce29a179b575e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a8f57e4553c2334c5c48.pdf,625640,625640,a6d902697d0fd87c107312f66a9a6498fa92daf5105edcf06090d27d2e7ac2bd,a6d902697d0fd87c107312f66a9a6498fa92daf5105edcf06090d27d2e7ac2bd,true,true,integrity_pass
RS429-af8a9133ba3232e0ec8f,TS4L-db95eb3b8ab636148dbd,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-af8a9133ba3232e0ec8f.html,103981,103981,e4422ddebb135c12ad4025b40f1faa5720a736d376613b0ce32068f20722dfed,e4422ddebb135c12ad4025b40f1faa5720a736d376613b0ce32068f20722dfed,true,true,integrity_pass
RS429-b098d45fb3a507609f10,TS4L-89794d2bc0f628b20b24,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b098d45fb3a507609f10.pdf,2061953,2061953,ca01246e3c4bd33474d4a8b443918dab6ead13292958ff2b03a196856c5cd99d,ca01246e3c4bd33474d4a8b443918dab6ead13292958ff2b03a196856c5cd99d,true,true,integrity_pass
RS429-b201e2cb1e4368aa04d9,TS4L-5c74288cf14e904abce0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b201e2cb1e4368aa04d9.pdf,682630,682630,8492feb9bcfc15ca89078491772d1877995ef5991c7ac1abbf9dd8ea32312860,8492feb9bcfc15ca89078491772d1877995ef5991c7ac1abbf9dd8ea32312860,true,true,integrity_pass
RS429-b7a07fe3854afe81c95d,TS4L-ccb33b98b346b9682920,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b7a07fe3854afe81c95d.pdf,5346715,5346715,6944ad586f7aa9599c6fafef1a2698c7162a26b779b246c49777af1becb16d9a,6944ad586f7aa9599c6fafef1a2698c7162a26b779b246c49777af1becb16d9a,true,true,integrity_pass
RS429-b7b21a3e8b3125efe40a,TS4L-de9f5497bb7da92e0591,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b7b21a3e8b3125efe40a.html,123979,123979,4975793441cf6831f195011fb097fec7ffc95e652e694248f51fde2c3fbe046d,4975793441cf6831f195011fb097fec7ffc95e652e694248f51fde2c3fbe046d,true,true,integrity_pass
RS429-b97c953d7ec595318425,TS4L-c0e93d74e425f8a0cad1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b97c953d7ec595318425.pdf,3035675,3035675,161b7ed3a45a7bbf4ffde202f83a9313f87cd33f86bde39be411eb940a376a98,161b7ed3a45a7bbf4ffde202f83a9313f87cd33f86bde39be411eb940a376a98,true,true,integrity_pass
RS429-ba802cd3f87d7031530c,TS4L-ee8390c21fe3041ccf24,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ba802cd3f87d7031530c.html,94485,94485,9b2a1b1a19285da5578601122d046054e5840395a2cc44882ae4ea20db80d700,9b2a1b1a19285da5578601122d046054e5840395a2cc44882ae4ea20db80d700,true,true,integrity_pass
RS429-bb584e3a5c1e28e534cb,TS4L-65919c2632c5c4ecc811,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bb584e3a5c1e28e534cb.pdf,1797172,1797172,2cf07db212fd03df43cc971d55bf401bdde02f2986eab87e5a862cbdb213b955,2cf07db212fd03df43cc971d55bf401bdde02f2986eab87e5a862cbdb213b955,true,true,integrity_pass
RS429-bbc75c702f9a426b2493,TS4L-86fc9a9b40c3017546c9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bbc75c702f9a426b2493.html,152080,152080,1faf3b4cd8cee83b89dfffe7020c92f20532913747217afea21ea3f2bf13bcf1,1faf3b4cd8cee83b89dfffe7020c92f20532913747217afea21ea3f2bf13bcf1,true,true,integrity_pass
RS429-bbe6795bf9d25b9c2e06,TS4L-5b271ec82e04377e0fb5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bbe6795bf9d25b9c2e06.pdf,9050156,9050156,3acb0728d1633e15d33f7d9bfe7a99a2aededbd4df0f82b491f762e1ad40ac5c,3acb0728d1633e15d33f7d9bfe7a99a2aededbd4df0f82b491f762e1ad40ac5c,true,true,integrity_pass
RS429-bdd561e3099a7165fd64,TS4L-f8bfd25f9865018517ba,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bdd561e3099a7165fd64.pdf,3670775,3670775,3103b30b5c05e8714889100b843e0ca9fbe075863694d9f5915deaeb8f0c50be,3103b30b5c05e8714889100b843e0ca9fbe075863694d9f5915deaeb8f0c50be,true,true,integrity_pass
RS429-c1911e453a975167f396,TS4L-8e3e335736343674eb0e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c1911e453a975167f396.pdf,4904485,4904485,8f85bc6232da9060517c3d45a92736d74d6dbe25b3ee422be254d95a8d08f0a2,8f85bc6232da9060517c3d45a92736d74d6dbe25b3ee422be254d95a8d08f0a2,true,true,integrity_pass
RS429-c2da85650090257f4a35,TS4L-3b33b6337549143b691b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c2da85650090257f4a35.pdf,1142824,1142824,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,a473801c2e86a9074f0c9d504aa9d25636e6139571631faf6d1c31b449fc47ac,true,true,integrity_pass
RS429-c3bb0ede0ee5a169c4e2,TS4L-1060acb949fb3fb2e122,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c3bb0ede0ee5a169c4e2.pdf,42283,42283,9be26b0623d377c35a9a5a5e65f9fc434c1f0012ae49ae07c20b30da9be563cc,9be26b0623d377c35a9a5a5e65f9fc434c1f0012ae49ae07c20b30da9be563cc,true,true,integrity_pass
RS429-c4856d292a3c29ec0152,TS4L-de07b6df35c5b7517903,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c4856d292a3c29ec0152.pdf,327152,327152,29f239cd372f174af0eabb72b3386e24a567599c3de586c6019e4be803e43db0,29f239cd372f174af0eabb72b3386e24a567599c3de586c6019e4be803e43db0,true,true,integrity_pass
RS429-c4a5c11319c73e2a5e88,TS4L-9fdfe3dafde0824c7f19,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c4a5c11319c73e2a5e88.pdf,25658633,25658633,4abddb17bab98c4f6112aa2a2ca5265f639424c3612cdd3ab01e834fcdb685bb,4abddb17bab98c4f6112aa2a2ca5265f639424c3612cdd3ab01e834fcdb685bb,true,true,integrity_pass
RS429-c53ed2e90325e246974d,TS4L-65f4d9945f2fab545eb7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c53ed2e90325e246974d.pdf,39706,39706,f69b049bf6a63be4a482a53128306c5642e8e111d1f195d8efe51601216b6cb9,f69b049bf6a63be4a482a53128306c5642e8e111d1f195d8efe51601216b6cb9,true,true,integrity_pass
RS429-c6832562c3f7d73bf144,TS4L-93c9ae0c4d54845f4fd0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c6832562c3f7d73bf144.pdf,1171528,1171528,a479bf1dcb72264deb6a452fdd516ef741076bcbb51767fbb0360cd7b2990ca4,a479bf1dcb72264deb6a452fdd516ef741076bcbb51767fbb0360cd7b2990ca4,true,true,integrity_pass
RS429-c6efc413e5e46c6a83e8,TS4L-da463ba821637f9552e7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c6efc413e5e46c6a83e8.pdf,1317962,1317962,6bddf764ac41a9ecc0b1a68e7d85bd5ccb97a85587110bda897148d301845a12,6bddf764ac41a9ecc0b1a68e7d85bd5ccb97a85587110bda897148d301845a12,true,true,integrity_pass
RS429-c774da19ec24ed6f14b1,TS4L-1c7cefa9bbbd7df8a29a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c774da19ec24ed6f14b1.pdf,70827,70827,7c6c8c9b12f7e1ac59776f36c6aa6803efd7e26ef952aada600deda4acc6c003,7c6c8c9b12f7e1ac59776f36c6aa6803efd7e26ef952aada600deda4acc6c003,true,true,integrity_pass
RS429-c7a975b175e79ca7830d,TS4L-927732af8c44f8cb92c6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c7a975b175e79ca7830d.pdf,2865778,2865778,80c4e32cfa1594db4472f52d8f3d3c8a2a57121d045defb9baaafffeec064edf,80c4e32cfa1594db4472f52d8f3d3c8a2a57121d045defb9baaafffeec064edf,true,true,integrity_pass
RS429-cbbb9661e3f9b8d34853,TS4L-c4d96d4f150ee82e68ca,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-cbbb9661e3f9b8d34853.pdf,423878,423878,56200e197531b1f1df8db070b31fb1cd6bd4b83627fb81b5b87e68a740a3960d,56200e197531b1f1df8db070b31fb1cd6bd4b83627fb81b5b87e68a740a3960d,true,true,integrity_pass
RS429-d01210de0252cf2ac72c,TS4L-d8fb994ed93e3130a5b3,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d01210de0252cf2ac72c.pdf,633325,633325,dd9a97ce58f8bd70d7fc32d786bf9eed674991b495ec3f86bac4da1387f34b40,dd9a97ce58f8bd70d7fc32d786bf9eed674991b495ec3f86bac4da1387f34b40,true,true,integrity_pass
RS429-d0bad09b7643f0b49ea1,TS4L-1abec87e5e40f790ad74,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d0bad09b7643f0b49ea1.pdf,758496,758496,e5fa949b78f56d27b6cbf031260c5f4f4df2ff2176fbae99a7ea8a5d1b5a0521,e5fa949b78f56d27b6cbf031260c5f4f4df2ff2176fbae99a7ea8a5d1b5a0521,true,true,integrity_pass
RS429-d19dbf83fd200219f6c2,TS4L-dff4b26f58d93c025db6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d19dbf83fd200219f6c2.pdf,3925029,3925029,ca4901b806a930a712d580519143e97728b3293c3bf7afe8fca9ddfb66d49759,ca4901b806a930a712d580519143e97728b3293c3bf7afe8fca9ddfb66d49759,true,true,integrity_pass
RS429-d2ccf80f62137f80afb9,TS4L-2f671424e7d3b62d3753,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d2ccf80f62137f80afb9.pdf,468620,468620,feb10768a9f3e5404cc5e126236ea0fd93773b474368e7432edbb0cf62e1b884,feb10768a9f3e5404cc5e126236ea0fd93773b474368e7432edbb0cf62e1b884,true,true,integrity_pass
RS429-d3ac7b498679fa511642,TS4L-e47ebd99040a813416e9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d3ac7b498679fa511642.pdf,1289182,1289182,41a7ec69197c27249b8287c75ed13d8f1e369e99d82c18ea06300b6a809eb5cc,41a7ec69197c27249b8287c75ed13d8f1e369e99d82c18ea06300b6a809eb5cc,true,true,integrity_pass
RS429-d4340099f36f4b09cb12,TS4L-0bf0c53b487e939cd752,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d4340099f36f4b09cb12.pdf,484366,484366,a8b3af7ab5afc3a0341421dc15ce40246cf60cab8dae3031154a755fc9253696,a8b3af7ab5afc3a0341421dc15ce40246cf60cab8dae3031154a755fc9253696,true,true,integrity_pass
RS429-d57944d1baff984a4ee3,TS4L-9460b82039d871d1199a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d57944d1baff984a4ee3.html,98671,98671,53a06e364e6dbc7c76744a86101b7bc00ca8f89829032d35ce90077851e94498,53a06e364e6dbc7c76744a86101b7bc00ca8f89829032d35ce90077851e94498,true,true,integrity_pass
RS429-dbc285cef43cf1986dca,TS4L-b9a7960cb5ab882c75ad,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-dbc285cef43cf1986dca.pdf,81853,81853,5f4fc3a334fa8dc41ac3c7b1686ca56d016fe0e13e61ea86d48fc88327670de4,5f4fc3a334fa8dc41ac3c7b1686ca56d016fe0e13e61ea86d48fc88327670de4,true,true,integrity_pass
RS429-dd9f3233a529b9ef080c,TS4L-574756cabf17e85416eb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-dd9f3233a529b9ef080c.pdf,2060086,2060086,9e2040c67f1233cd1ad4d642d286a20637dba5514ede71ef6a0da116b21915aa,9e2040c67f1233cd1ad4d642d286a20637dba5514ede71ef6a0da116b21915aa,true,true,integrity_pass
RS429-df384c0aa568a77ed90d,TS4L-8e048606808bb3b878b1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-df384c0aa568a77ed90d.pdf,437126,437126,7b319403b8d70a5452f9cd05dc7577d16ad6c20d44eb899366d8b3cc65d9dae0,7b319403b8d70a5452f9cd05dc7577d16ad6c20d44eb899366d8b3cc65d9dae0,true,true,integrity_pass
RS429-e056075faf2240560826,TS4L-7c1a29d100be920563a9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e056075faf2240560826.pdf,157069,157069,7c1f46f119dd4de9420a5359ed7936c1b689325f81b1758343e461cd2d64d683,7c1f46f119dd4de9420a5359ed7936c1b689325f81b1758343e461cd2d64d683,true,true,integrity_pass
RS429-e37221f3c872a3c87a6a,TS4L-2477a214a652ae9d0c36,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e37221f3c872a3c87a6a.pdf,26169417,26169417,b796373b9b5d6c5334702b97a58844455f3b2c1d01ffd581b5bb452c768afaec,b796373b9b5d6c5334702b97a58844455f3b2c1d01ffd581b5bb452c768afaec,true,true,integrity_pass
RS429-e47c577c53f5e7929762,TS4L-8a29958a381a9c4dbf6c,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e47c577c53f5e7929762.html,117896,117896,190e83f971f8407e331218afb058b11b279a21cef97a395e299299560a3bdb70,190e83f971f8407e331218afb058b11b279a21cef97a395e299299560a3bdb70,true,true,integrity_pass
RS429-eaf50db26015eee2b795,TS4L-3d3dcbc2ee0b9abfdce4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eaf50db26015eee2b795.pdf,37339,37339,1c64df99c043eea100216f6129db5f20304374015b31c122ad986263621d0870,1c64df99c043eea100216f6129db5f20304374015b31c122ad986263621d0870,true,true,integrity_pass
RS429-eb5c89c525e7d76a3698,TS4L-33635ba1f9d8c341d947,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eb5c89c525e7d76a3698.pdf,23714598,23714598,e0473cef326df7c0e1c8d68a7ef8ba0d8cdb528c2d5da2822aa52717db4db6b2,e0473cef326df7c0e1c8d68a7ef8ba0d8cdb528c2d5da2822aa52717db4db6b2,true,true,integrity_pass
RS429-ed9d2eba3f6a30014238,TS4L-726b4981e819c1cb6b08,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ed9d2eba3f6a30014238.pdf,1046614,1046614,6a43731fe25657e38abdc1d8e875c5842688f167352efbb3782620c4b4bb8e26,6a43731fe25657e38abdc1d8e875c5842688f167352efbb3782620c4b4bb8e26,true,true,integrity_pass
RS429-eec25b8e240340054389,TS4L-ecacca213b9dc7054153,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eec25b8e240340054389.pdf,174413,174413,e477e47e805ed6b26ac8bfe899b5a383ea1b9fc7d21a6ecff5d1e913c2f807ff,e477e47e805ed6b26ac8bfe899b5a383ea1b9fc7d21a6ecff5d1e913c2f807ff,true,true,integrity_pass
RS429-efa287a7061eb5f7b3ce,TS4L-0f78c5bba4a0b2da0dcf,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efa287a7061eb5f7b3ce.pdf,8532895,8532895,b95346e689b598574a73442009bc42c78bb3ac5e2fa6b928fcd0fe051b4847e9,b95346e689b598574a73442009bc42c78bb3ac5e2fa6b928fcd0fe051b4847e9,true,true,integrity_pass
RS429-efec7d12c0a0919c18f0,TS4L-55915047ab7fba23ab11,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-efec7d12c0a0919c18f0.html,3038,3038,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,true,true,integrity_pass
RS429-f50c6616bef078d369cf,TS4L-12c679dc6c564bba3616,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f50c6616bef078d369cf.pdf,68477,68477,2c0214bb418356c813c87b71a057cfb94a68ce3d1cb9d5e568be7e5a20c3d12a,2c0214bb418356c813c87b71a057cfb94a68ce3d1cb9d5e568be7e5a20c3d12a,true,true,integrity_pass
RS429-f81328e39eaeadd78a56,TS4L-da00298d7335ea245d8a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f81328e39eaeadd78a56.pdf,50816,50816,0992fc0e30c7796c05910d749bf3b1b77c64ced9859394f0c464ec68d10a2365,0992fc0e30c7796c05910d749bf3b1b77c64ced9859394f0c464ec68d10a2365,true,true,integrity_pass
RS429-f83d4e38aec2275ce6c0,TS4L-4d731016bd52a44b00b7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f83d4e38aec2275ce6c0.pdf,2106520,2106520,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,c723e841ea93748ca502dfb794a9625368dac931b3ee247b36346cdc5e996a84,true,true,integrity_pass
RS429-f8750fcd2c1c61c952c2,TS4L-a88533ca5d4738f32e0e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f8750fcd2c1c61c952c2.pdf,76178,76178,ea184293820faea0c58714101c92fd72beeb993522eb3389e152983760cefa9b,ea184293820faea0c58714101c92fd72beeb993522eb3389e152983760cefa9b,true,true,integrity_pass
RS429-f9db4af4733e544c2f32,TS4L-7668370ae7109bdbb0e8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f9db4af4733e544c2f32.pdf,72979,72979,49947bad5828730ec2647e29da983073cc086e0d39d75e0aa9b9fecde349e0ce,49947bad5828730ec2647e29da983073cc086e0d39d75e0aa9b9fecde349e0ce,true,true,integrity_pass
RS429-fbb7d36481ee012e327c,TS4L-ec36c07573a27b9ec2df,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-fbb7d36481ee012e327c.pdf,150062,150062,097e8b33e61a13de7c4004c2aca6bf4135ef33bc8891912ad4f9c9ab2adc7250,097e8b33e61a13de7c4004c2aca6bf4135ef33bc8891912ad4f9c9ab2adc7250,true,true,integrity_pass
RS429-fd0ccc73ac6b6427a279,TS4L-cb18b94e3ad10c1d57b4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-fd0ccc73ac6b6427a279.pdf,530917,530917,44b525bdae1aa2bedff5c27bb4fdd1d5a4c3c1ac9875e7f33bb90aee99626ce3,44b525bdae1aa2bedff5c27bb4fdd1d5a4c3c1ac9875e7f33bb90aee99626ce3,true,true,integrity_pass
RS429-0090ce3cf81af1e56645,TS4L-907d59ea0e2382a58b2b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0090ce3cf81af1e56645.pdf,15956257,15956257,609a40661af1847a9af00b8481a5e2e81cac0c047265f7dd6ea7a02b99a219a7,609a40661af1847a9af00b8481a5e2e81cac0c047265f7dd6ea7a02b99a219a7,true,true,integrity_pass
RS429-0ba632159901d9147c56,TS4L-183a5ce5f9604c622ea8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0ba632159901d9147c56.pdf,841535,841535,70ed2a869794b8bd209e6f883aa7aebb0b1ff38fb4a55bc4bf307ff2f5cf5dab,70ed2a869794b8bd209e6f883aa7aebb0b1ff38fb4a55bc4bf307ff2f5cf5dab,true,true,integrity_pass
RS429-1a33c209107a0824f14f,TS4L-0206dacab0872e3b594a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1a33c209107a0824f14f.pdf,1874768,1874768,c5c43443c238ae1453bcdd3ede401849e48371ee257e0e432733a11038c95e47,c5c43443c238ae1453bcdd3ede401849e48371ee257e0e432733a11038c95e47,true,true,integrity_pass
RS429-1ee25937a3558f653a71,TS4L-ace4a6e50b4076e3d7e7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1ee25937a3558f653a71.pdf,1486329,1486329,67529681800e55b5fa2c4d7147a5ac8b7d940fe6825d4e9e03ed7a19687b1abb,67529681800e55b5fa2c4d7147a5ac8b7d940fe6825d4e9e03ed7a19687b1abb,true,true,integrity_pass
RS429-1f626048a20eea7173c8,TS4L-7b47749d8c17d9fcb5c8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1f626048a20eea7173c8.pdf,475565,475565,5dbb7040d85178442f9c3ca876bec22cf5e7d15c1ecf77f5745ad7a3dd4fa7ed,5dbb7040d85178442f9c3ca876bec22cf5e7d15c1ecf77f5745ad7a3dd4fa7ed,true,true,integrity_pass
