record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-252a8b01224c4f778f1c278f,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-f218de30de123b707f0eba16,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-b56b7267ad2ec3ae0df8a479,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-9a2e9c07cddca1521f839fed,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-2d1c63f7c8e1b2603538b42e,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-4179010074c22c511c54ac01,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-fcc07f0b47e9ee9cb1fa0018,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-e673cd9a9f1d773c3eb567e9,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-58fd0360d5e641b618a48ddf,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-a83dafa93625531733194cfd,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-de9dbc84d9c5a0cddff2d406,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-848a423e384943dc6b1e4cf5,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-f7a9a56d73565f25bfb4da6f,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-0e4cb6b241f7ebc94e477e2f,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-7c8e557690b7a5433d150d48,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-00857f1f69fc8aecf5ab7306,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-ccaadf09e1b9ada8f1730fc8,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-956e95eea498bc090633aa12,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-ef838021a9dde7404c752092,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-6ec3f2c6a77757e207499f73,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-1369b36e78a12b9e43e3ad67,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-8a9f495464bf7133ccb89c87,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-2ef8c5a7db4a6c85c9cc69b0,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-040f08b5caa52d675c3fdc9e,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-15e9514dabe08229a31b57dd,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-b7d7a9b41811113a44f71f41,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-ce455b7704216bdc6193739f,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-e9bc907f65a52415579e0d01,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-fb6c13a96522db171b953962,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-145d02f353bf7e9d02898e6d,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-c4667e7b49f07ba5a38b7b42,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-c5e03d32b497464bfde5f6f0,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-c122c9196f1fbe85ad686983,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-354aafbf6aef2ef565304ffe,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-3c75587e5e8bb331d6a0215c,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-072d0d50a8b6915c1db59001,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-34abbaf946ff0148f8be8f40,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-3bd7ce7fb8c038fcfbd20e23,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-5ad98a9c6c5fcf34cba6d12d,source_version,True,True,True,True,True,True,True,True,False
EXTRECON-a41d409361b9b7a66c42f4c9,local,True,True,True,True,True,True,True,True,False
EXTRECON-744d3fba6490f8e3bfa9d0ed,local,True,True,True,True,True,True,True,True,False
EXTRECON-fceaa9615a47baad1e2dbcbc,local,True,True,True,True,True,True,True,True,False
EXTRECON-6cc7bd8250a61302261cad6a,local,True,True,True,True,True,True,True,True,False
EXTRECON-70be072964e383223de78249,local,True,True,True,True,True,True,True,True,False
EXTRECON-57bd845e6281f5fdad9ee3de,local,True,True,True,True,True,True,True,True,False
EXTRECON-c50a0aedf1fa17f9e0f5b914,local,True,True,True,True,True,True,True,True,False
EXTRECON-fbe04c4c5ee149636fdae546,local,True,True,True,True,True,True,True,True,False
EXTRECON-a2d74c2ca448595e2a7a941d,local,True,True,True,True,True,True,True,True,False
EXTRECON-13b8e024327130296f5e69f0,local,True,True,True,True,True,True,True,True,False
EXTRECON-239bfda3df595d9fb62e2fa8,local,True,True,True,True,True,True,True,True,False
EXTRECON-406410395fa17b8e9ad5193e,local,True,True,True,True,True,True,True,True,False
EXTRECON-0ebeff5eea4b25ac1ae3ce6b,local,True,True,True,True,True,True,True,True,False
EXTRECON-8bc9392cec593e92c7abde00,local,True,True,True,True,True,True,True,True,False
EXTRECON-909e09e36041e720f95c6489,local,True,True,True,True,True,True,True,True,False
EXTRECON-872de970ede69dbe08fa59c2,local,True,True,True,True,True,True,True,True,False
EXTRECON-c41953a2550bbd75c325b1a9,local,True,True,True,True,True,True,True,True,False
EXTRECON-51d673c6101b681caf1a9949,local,True,True,True,True,True,True,True,True,False
EXTRECON-77a4dea82c418edacd4cfe7a,local,True,True,True,True,True,True,True,True,False
EXTRECON-b0ddceffd6ac7206b0577b36,local,True,True,True,True,True,True,True,True,False
EXTRECON-e485959ed77771dbc1ae2bcb,local,True,True,True,True,True,True,True,True,False
EXTRECON-c4ab2d460a7346807a64f5f5,local,True,True,True,True,True,True,True,True,False
EXTRECON-893491161bc829d4df7e2623,local,True,True,True,True,True,True,True,True,False
EXTRECON-f406cd8b6462c24b313a960d,local,True,True,True,True,True,True,True,True,False
EXTRECON-80664c75c9e3fee9ba38423f,local,True,True,True,True,True,True,True,True,False
EXTRECON-6c176b5c56e8ad326bad6aa1,local,True,True,True,True,True,True,True,True,False
EXTRECON-5f439103bd2199d75116c4be,local,True,True,True,True,True,True,True,True,False
EXTRECON-e95cf4247d55d27d92abbc97,local,True,True,True,True,True,True,True,True,False
EXTRECON-ca2b3fa0e07ef25af3b0bade,local,True,True,True,True,True,True,True,True,False
EXTRECON-f02611b1da2c641916ed8d01,local,True,True,True,True,True,True,True,True,False
EXTRECON-cb5844d772cfe8baeff8ef03,local,True,True,True,True,True,True,True,True,False
EXTRECON-66058704991f425aa2e80621,local,True,True,True,True,True,True,True,True,False
EXTRECON-4710afb032ddd67d3f0a85bd,local,True,True,True,True,True,True,True,True,False
EXTRECON-e118af7ab0325f8b44d28d54,local,True,True,True,True,True,True,True,True,False
EXTRECON-6f42bed8959b3f9dadc71311,local,True,True,True,True,True,True,True,True,False
EXTRECON-45084147ef88886593718bb5,local,True,True,True,True,True,True,True,True,False
EXTRECON-9d204c6e87291120db4a9587,local,True,True,True,True,True,True,True,True,False
EXTRECON-c0b1e80890b01e579af86053,local,True,True,True,True,True,True,True,True,False
EXTRECON-981438e411c73f5eae13f4f2,local,True,True,True,True,True,True,True,True,False
EXTRECON-01668aa91b12720ba6c9c88a,local,True,True,True,True,True,True,True,True,False
EXTRECON-29886690e8f5f73714550c1d,local,True,True,True,True,True,True,True,True,False
EXTRECON-7b75b6362fc8914c7a19bc95,local,True,True,True,True,True,True,True,True,False
EXTRECON-3b34dbd1a3a3903b4409d9ff,local,True,True,True,True,True,True,True,True,False
EXTRECON-3d420eb5a73971f5e961fe96,local,True,True,True,True,True,True,True,True,False
EXTRECON-bbe4f72ddc848a49a131e505,local,True,True,True,True,True,True,True,True,False
EXTRECON-9da0abbcc3c025e8ecc1c90b,local,True,True,True,True,True,True,True,True,False
EXTRECON-e3a1d2260526bc8c0daa6148,local,True,True,True,True,True,True,True,True,False
EXTRECON-208f025c753697495e662e17,local,True,True,True,True,True,True,True,True,False
EXTRECON-0f4014036a19b22999e20f62,local,True,True,True,True,True,True,True,True,False
EXTRECON-6e690656ef08dd953ae26a5d,local,True,True,True,True,True,True,True,True,False
EXTRECON-82374149b4c7819ac42dd00e,local,True,True,True,True,True,True,True,True,False
EXTRECON-ed10cc6777ff5914fe23298f,local,True,True,True,True,True,True,True,True,False
EXTRECON-b5ff359aa7c597b97f65bc4c,local,True,True,True,True,True,True,True,True,False
EXTRECON-c5d3c67c5118e7f529ad8aa9,local,True,True,True,True,True,True,True,True,False
EXTRECON-24a485cd7526b1ebca596490,local,True,True,True,True,True,True,True,True,False
EXTRECON-01ad4930c346df21d9d4b4b9,local,True,True,True,True,True,True,True,True,False
EXTRECON-a10f3280aa0da0bcccdf7a66,local,True,True,True,True,True,True,True,True,False
EXTRECON-0e247c8066897b271a365c4f,local,True,True,True,True,True,True,True,True,False
EXTRECON-660968cff4550a690f41958c,local,True,True,True,True,True,True,True,True,False
EXTRECON-b6401d96c0270e26d4dd5d77,local,True,True,True,True,True,True,True,True,False
EXTRECON-2d4b537c5e06999b97f20642,local,True,True,True,True,True,True,True,True,False
EXTRECON-8452e834b12559f59dab4638,local,True,True,True,True,True,True,True,True,False
EXTRECON-bba2a45e84b8957b8f05fac1,local,True,True,True,True,True,True,True,True,False
EXTRECON-aadea17271e70eab2e6e5b3f,local,True,True,True,True,True,True,True,True,False
EXTRECON-2c782d410a69ad04217d3a9e,local,True,True,True,True,True,True,True,True,False
EXTRECON-da245c9f997d0c5548a819b4,local,True,True,True,True,True,True,True,True,False
EXTRECON-b033ef6ae61aac7f2e8dbeaf,local,True,True,True,True,True,True,True,True,False
EXTRECON-921a7c93c76f5936ab07a15e,local,True,True,True,True,True,True,True,True,False
EXTRECON-9ffecd0dd29e70015a35225d,local,True,True,True,True,True,True,True,True,False
EXTRECON-6281fc6182bebaf280ed043c,local,True,True,True,True,True,True,True,True,False
EXTRECON-d5bdc8ab8f53ffd81178a307,local,True,True,True,True,True,True,True,True,False
EXTRECON-aa1856c6353272eec5551bee,local,True,True,True,True,True,True,True,True,False
EXTRECON-fb5da7e4ed1534c8d970dfbd,local,True,True,True,True,True,True,True,True,False
EXTRECON-7d32b04f990db5301ab34736,local,True,True,True,True,True,True,True,True,False
EXTRECON-42524b28b1ca6936ca6402ee,local,True,True,True,True,True,True,True,True,False
EXTRECON-d5b11a1cc6fa988e35d93f66,local,True,True,True,True,True,True,True,True,False
EXTRECON-b78d4bc5b22f6d85607ff572,local,True,True,True,True,True,True,True,True,False
EXTRECON-3c410a9f8cf2b9076187534e,local,True,True,True,True,True,True,True,True,False
EXTRECON-914ef1c145b7401e9c109fce,local,True,True,True,True,True,True,True,True,False
EXTRECON-bf7aab513b6cc1b70d2af712,local,True,True,True,True,True,True,True,True,False
EXTRECON-65f6c4f4368c909bb1d429b4,local,True,True,True,True,True,True,True,True,False
EXTRECON-4e6d6243f284205110b92b35,local,True,True,True,True,True,True,True,True,False
EXTRECON-c04826986c3b6e5acc5114a1,local,True,True,True,True,True,True,True,True,False
EXTRECON-a79251f2447d8d972f09d42d,local,True,True,True,True,True,True,True,True,False
EXTRECON-699bfc415b537352c5bdf74b,local,True,True,True,True,True,True,True,True,False
EXTRECON-8b753d8798d9316b55b772ab,local,True,True,True,True,True,True,True,True,False
EXTRECON-246803bd70f609d539551389,local,True,True,True,True,True,True,True,True,False
EXTRECON-a73f0d52820d7058b629c57a,local,True,True,True,True,True,True,True,True,False
EXTRECON-596b89f9b80ab41dce0af562,local,True,True,True,True,True,True,True,True,False
EXTRECON-c3e358906ce7dcdccbdbe3bb,local,True,True,True,True,True,True,True,True,False
EXTRECON-30cd59d539a591df203cefbc,local,True,True,True,True,True,True,True,True,False
EXTRECON-a113573403b5fd5b3aa0039d,local,True,True,True,True,True,True,True,True,False
EXTRECON-35f78028838ca27ddb3a823f,local,True,True,True,True,True,True,True,True,False
EXTRECON-e28bee5f6454352420a889ba,local,True,True,True,True,True,True,True,True,False
EXTRECON-f09a07427c18933141a68701,local,True,True,True,True,True,True,True,True,False
EXTRECON-224b9ceb1b39bdbbb5c9fb42,local,True,True,True,True,True,True,True,True,False
EXTRECON-b7ece5ff496b86d4c57e295c,local,True,True,True,True,True,True,True,True,False
EXTRECON-b90cd88947f33fb4a5eda716,local,True,True,True,True,True,True,True,True,False
EXTRECON-b18329a1c10a02ebc578ad75,local,True,True,True,True,True,True,True,True,False
EXTRECON-e5584ab5d7ce1aa8850d2ccb,local,True,True,True,True,True,True,True,True,False
EXTRECON-3151b2ab7d57133555d6710b,local,True,True,True,True,True,True,True,True,False
EXTRECON-ed4c2aebcfecb02091a9478a,local,True,True,True,True,True,True,True,True,False
EXTRECON-99590aa4d077c30811e32795,local,True,True,True,True,True,True,True,True,False
EXTRECON-fb05b631970c430a3cf61e09,local,True,True,True,True,True,True,True,True,False
EXTRECON-d76f9ac288dffe6ef4fe1fe5,local,True,True,True,True,True,True,True,True,False
EXTRECON-cae8362093a73930447905b0,local,True,True,True,True,True,True,True,True,False
EXTRECON-aab538a1bda933858e835a0b,local,True,True,True,True,True,True,True,True,False
EXTRECON-8e71a41a11d7f69a04a42b52,local,True,True,True,True,True,True,True,True,False
EXTRECON-a825a0dabed511f40d2cadec,local,True,True,True,True,True,True,True,True,False
EXTRECON-34fc3518e714aae4e219e65c,local,True,True,True,True,True,True,True,True,False
EXTRECON-5a00c34dcec408563fa25355,local,True,True,True,True,True,True,True,True,False
EXTRECON-5f957e0a6b964924feb30f90,local,True,True,True,True,True,True,True,True,False
EXTRECON-250108b82568714ff4ab48fc,local,True,True,True,True,True,True,True,True,False
EXTRECON-3a3278a8f49b185c91c80fa8,local,True,True,True,True,True,True,True,True,False
EXTRECON-e3216dddd4c8044c1b66df3c,local,True,True,True,True,True,True,True,True,False
EXTRECON-092bfe3e78fc6e18f439ca0d,local,True,True,True,True,True,True,True,True,False
EXTRECON-db9bc088c87a16bf63f81826,local,True,True,True,True,True,True,True,True,False
EXTRECON-4a40aef68018d969250c395b,local,True,True,True,True,True,True,True,True,False
EXTRECON-e418d821d52dd37a46ceb95e,local,True,True,True,True,True,True,True,True,False
EXTRECON-e92b9d9d2ec05153ac1c5475,local,True,True,True,True,True,True,True,True,False
EXTRECON-471e44d1ea6e804f74d7a881,local,True,True,True,True,True,True,True,True,False
EXTRECON-89bda92d8a76c58f7e1ca970,local,True,True,True,True,True,True,True,True,False
EXTRECON-8f03a0fd72fb4f65cb2a29df,local,True,True,True,True,True,True,True,True,False
EXTRECON-b81b52e8bb59cce6a8cf096f,local,True,True,True,True,True,True,True,True,False
EXTRECON-d9d1cd99d4f0c4af95433441,local,True,True,True,True,True,True,True,True,False
EXTRECON-2a9c5d936d31a199ea400179,local,True,True,True,True,True,True,True,True,False
EXTRECON-b4b609212c50b5f3734bb534,local,True,True,True,True,True,True,True,True,False
EXTRECON-c00219d964310febd81077e9,local,True,True,True,True,True,True,True,True,False
EXTRECON-a806241dd6489fff99d94761,local,True,True,True,True,True,True,True,True,False
EXTRECON-a69e3587aa6432f9145b8d15,local,True,True,True,True,True,True,True,True,False
EXTRECON-3375a98b3132d3581f69b37a,local,True,True,True,True,True,True,True,True,False
EXTRECON-a4527322f534ee44021e24cb,local,True,True,True,True,True,True,True,True,False
EXTRECON-bc89585989d66c0e467c6f42,local,True,True,True,True,True,True,True,True,False
EXTRECON-441c2b160fa65c4c27f7485b,local,True,True,True,True,True,True,True,True,False
EXTRECON-a2a7730a448b3689a91bf4c2,local,True,True,True,True,True,True,True,True,False
EXTRECON-0cb9ebb4fd34b6abb1203d42,local,True,True,True,True,True,True,True,True,False
EXTRECON-6b8e3d816b567bd9d8496e61,local,True,True,True,True,True,True,True,True,False
EXTRECON-b190effb13f4e0ab2e6f086d,local,True,True,True,True,True,True,True,True,False
EXTRECON-a928527f495702d6c3e94b10,local,True,True,True,True,True,True,True,True,False
EXTRECON-dd3e80c49ff7a0a60b6e117d,local,True,True,True,True,True,True,True,True,False
EXTRECON-e68f4c0e0c545082ea771f22,local,True,True,True,True,True,True,True,True,False
EXTRECON-5062e17bdf36f01f48aa75f5,local,True,True,True,True,True,True,True,True,False
EXTRECON-9dadfe5ee62e7ad8413cc8ed,local,True,True,True,True,True,True,True,True,False
EXTRECON-fab5f0e9a30ba4b7f3b5ab8a,local,True,True,True,True,True,True,True,True,False
EXTRECON-b7c423a33936244dbb8abcd7,local,True,True,True,True,True,True,True,True,False
EXTRECON-3b1308425902b5094b7eddb3,local,True,True,True,True,True,True,True,True,False
EXTRECON-47b8ca18d777da968a3fb3ec,local,True,True,True,True,True,True,True,True,False
EXTRECON-2d011faf6ef0562f851345fa,local,True,True,True,True,True,True,True,True,False
EXTRECON-d376f03221537c6c7c6a8c20,local,True,True,True,True,True,True,True,True,False
EXTRECON-f696d30738f6ea0ca5921e90,local,True,True,True,True,True,True,True,True,False
EXTRECON-7210a78946daea7287c2194e,local,True,True,True,True,True,True,True,True,False
EXTRECON-3a750bfd118275249daf267b,local,True,True,True,True,True,True,True,True,False
EXTRECON-fae1c4515bdf281606163db1,local,True,True,True,True,True,True,True,True,False
EXTRECON-59b31d2672143d38563e7da5,local,True,True,True,True,True,True,True,True,False
EXTRECON-b43fcb642553804643b711ce,local,True,True,True,True,True,True,True,True,False
EXTRECON-5beca8ead742ea99fac42eeb,local,True,True,True,True,True,True,True,True,False
EXTRECON-2167297b56149f049ffff5b1,local,True,True,True,True,True,True,True,True,False
EXTRECON-401ee7fc3ef453e1e08f1bf3,local,True,True,True,True,True,True,True,True,False
EXTRECON-4bfed8c3b79e313bdf8af6e8,local,True,True,True,True,True,True,True,True,False
EXTRECON-7a9f218a9e18756c556219bb,local,True,True,True,True,True,True,True,True,False
EXTRECON-61741d0d79ad3212d300e230,local,True,True,True,True,True,True,True,True,False
EXTRECON-7887b7d0f4abd0c866ca3d8f,local,True,True,True,True,True,True,True,True,False
EXTRECON-005af4fb5e9342e6621ead0f,local,True,True,True,True,True,True,True,True,False
EXTRECON-0479258be5de73bbea7c5044,local,True,True,True,True,True,True,True,True,False
EXTRECON-3e5a5ab9b0f7a9c4f49235cd,local,True,True,True,True,True,True,True,True,False
EXTRECON-addf5e90989d8c371483963d,local,True,True,True,True,True,True,True,True,False
EXTRECON-aedffe9d0fe9b413e5e88f84,local,True,True,True,True,True,True,True,True,False
EXTRECON-aba01b922eb0aba0aae4fcd2,local,True,True,True,True,True,True,True,True,False
EXTRECON-30e13115f4761e629945fcb8,local,True,True,True,True,True,True,True,True,False
EXTRECON-e7697d4dc8ce0182435efa19,local,True,True,True,True,True,True,True,True,False
EXTRECON-5f9648e30deb8dbe29b2bdba,local,True,True,True,True,True,True,True,True,False
EXTRECON-ed3481a45d8c4549a7d70acb,local,True,True,True,True,True,True,True,True,False
EXTRECON-bec10bd2add147878d8b2a43,local,True,True,True,True,True,True,True,True,False
EXTRECON-f76536ef69bd83b68b97fa0f,local,True,True,True,True,True,True,True,True,False
EXTRECON-edad100d689cd306131a3182,local,True,True,True,True,True,True,True,True,False
EXTRECON-b22893460a9856dc4f1ef7e6,local,True,True,True,True,True,True,True,True,False
EXTRECON-e242d1e5cac348f71874f2dc,local,True,True,True,True,True,True,True,True,False
EXTRECON-de2bc58c9a24a6dae7b3b2ce,local,True,True,True,True,True,True,True,True,False
EXTRECON-9beec04983a4d8e2e4e18081,local,True,True,True,True,True,True,True,True,False
EXTRECON-ae60fba11ce01ee9a97974cc,local,True,True,True,True,True,True,True,True,False
EXTRECON-7cdf022ce06078e58d532d02,local,True,True,True,True,True,True,True,True,False
EXTRECON-b855f30c3d86cf45aa2d50f2,local,True,True,True,True,True,True,True,True,False
EXTRECON-41662fba3cfea170d3768c2f,local,True,True,True,True,True,True,True,True,False
EXTRECON-a5a8e974a96d43ef111b4bb3,local,True,True,True,True,True,True,True,True,False
EXTRECON-19624e0f6bf4ba6c5688f183,local,True,True,True,True,True,True,True,True,False
EXTRECON-154b7db9dd54ad665af797d8,local,True,True,True,True,True,True,True,True,False
EXTRECON-28f968a8506ff5926d4bdbda,local,True,True,True,True,True,True,True,True,False
EXTRECON-14708b7947275aa97a599963,local,True,True,True,True,True,True,True,True,False
EXTRECON-16de4fa59e62705088b26ccd,local,True,True,True,True,True,True,True,True,False
EXTRECON-17182c94d70c68aaebfbac6c,local,True,True,True,True,True,True,True,True,False
EXTRECON-39a7afa7cfec365110e7dbfe,local,True,True,True,True,True,True,True,True,False
EXTRECON-d4641de4de8579af03a020b0,local,True,True,True,True,True,True,True,True,False
EXTRECON-b7c2c4edaa1a9fda4251e257,local,True,True,True,True,True,True,True,True,False
EXTRECON-38ad2fb8b2ae3b8413e25b0d,local,True,True,True,True,True,True,True,True,False
EXTRECON-edb2410f83c7ce724f5ce73f,local,True,True,True,True,True,True,True,True,False
EXTRECON-f5348ebee698b38752c5db64,local,True,True,True,True,True,True,True,True,False
EXTRECON-ff820307625187c3a543a0be,local,True,True,True,True,True,True,True,True,False
EXTRECON-f0f6a75fe52cf3bfcdb82bd4,local,True,True,True,True,True,True,True,True,False
EXTRECON-4737fe237228cd0d1b68904d,local,True,True,True,True,True,True,True,True,False
EXTRECON-9b319f6c1c6b77f62b026b84,local,True,True,True,True,True,True,True,True,False
EXTRECON-ff2c233d86cacdb3ea447007,growth,True,True,True,True,True,True,True,True,False
EXTRECON-35cff35bd96ff040e11be113,growth,True,True,True,True,True,True,True,True,False
EXTRECON-f046fd1887e13b09c0b0f050,growth,True,True,True,True,True,True,True,True,False
EXTRECON-caf521fe93c9cfc5bcd80d12,growth,True,True,True,True,True,True,True,True,False
EXTRECON-3fbfe1b5622d55bdc9ece6e0,growth,True,True,True,True,True,True,True,True,False
EXTRECON-089171cf057615e70d340605,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c5d6319b85fd416dc5ffa820,growth,True,True,True,True,True,True,True,True,False
EXTRECON-dfe084f4153908a483f14dc4,growth,True,True,True,True,True,True,True,True,False
EXTRECON-6f15a4f29ade62f8a82ea8b3,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a62ce1052fc4ca3e9095e73f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-bcb57d4ff4d4307efcfae392,growth,True,True,True,True,True,True,True,True,False
EXTRECON-ead1580841584ea5e59c558c,growth,True,True,True,True,True,True,True,True,False
EXTRECON-2553fe96fe59a2a9ea796582,growth,True,True,True,True,True,True,True,True,False
EXTRECON-d3d54bfbb7c34e37a8efb46e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0c58825a13d22884bf680217,growth,True,True,True,True,True,True,True,True,False
EXTRECON-f5949a6f37a851cfb04a0b91,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c22274eaffa106960b5d8744,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c07901e00a57d20ef9c5b7b8,growth,True,True,True,True,True,True,True,True,False
EXTRECON-d59eb485ec1195956c4fa381,growth,True,True,True,True,True,True,True,True,False
EXTRECON-1a3061ec46e3e6712efcfc04,growth,True,True,True,True,True,True,True,True,False
EXTRECON-320c6e4a4c7a1d8b985bc330,growth,True,True,True,True,True,True,True,True,False
EXTRECON-de6c6ef089adf86f5627a4d2,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5ce11682e84006726916608b,growth,True,True,True,True,True,True,True,True,False
EXTRECON-3cf2c1c848b30671d3280ab1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-9f28f295071af755713b33e8,growth,True,True,True,True,True,True,True,True,False
EXTRECON-dd44c94c3ed5bda92729d608,growth,True,True,True,True,True,True,True,True,False
EXTRECON-d0f1f9a1fd247a0e2822b9e1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4b3f9e78bd6292d626e511f1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8f3598d5442c513302301b24,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e6f05a0144e27c7fb345d839,growth,True,True,True,True,True,True,True,True,False
EXTRECON-2e2c0980982fc1a0d2327ed9,growth,True,True,True,True,True,True,True,True,False
EXTRECON-92f711020ec17d10601718dc,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5c4b7f13abbcf477676acfb0,growth,True,True,True,True,True,True,True,True,False
EXTRECON-eed7e10c2954b846489456e8,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e5097f71232ae47131119d74,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e5d310b44ec7d077d7abcbc1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-bd09b3aeca55e5b89fc8e5a5,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0a22852effd1e9a860144511,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8cd5fccd644d5d807bd611f3,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0d7ab3a787e57a8cc754ea63,growth,True,True,True,True,True,True,True,True,False
EXTRECON-099e40bbd9881796c89ce14a,growth,True,True,True,True,True,True,True,True,False
EXTRECON-6688580d8fab512079d0e844,growth,True,True,True,True,True,True,True,True,False
EXTRECON-dd5dad7f14261bb2183817ee,growth,True,True,True,True,True,True,True,True,False
EXTRECON-d1edd8b546aeb613c94c9352,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4b1658434f38094c77369249,growth,True,True,True,True,True,True,True,True,False
EXTRECON-31512cb95e2d7191b2ac721e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-48fe389326fa3950faa6ea8d,growth,True,True,True,True,True,True,True,True,False
EXTRECON-10c5ce0b40646e206368a1c6,growth,True,True,True,True,True,True,True,True,False
EXTRECON-eeb561ce84944d16490594c1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-b5e76cc00ebee6eaeee8f775,growth,True,True,True,True,True,True,True,True,False
EXTRECON-50adabe5a4745b9ecc5f1ba9,growth,True,True,True,True,True,True,True,True,False
EXTRECON-11fc7c27bb8a4d9c9fe6c749,growth,True,True,True,True,True,True,True,True,False
EXTRECON-ee2f17ae8bf3c08ee2f0c190,growth,True,True,True,True,True,True,True,True,False
EXTRECON-222807d2093fc4168a06ba78,growth,True,True,True,True,True,True,True,True,False
EXTRECON-7d4fc2135ab541fdcff283d7,growth,True,True,True,True,True,True,True,True,False
EXTRECON-84fe20d724c968f94c0498a4,growth,True,True,True,True,True,True,True,True,False
EXTRECON-232f4db46a98a5159c285852,growth,True,True,True,True,True,True,True,True,False
EXTRECON-6fec6c64b078dac9b7c3f789,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4163d4e46f4705882cd9a3f4,growth,True,True,True,True,True,True,True,True,False
EXTRECON-00a24407d65620aa2caa3d77,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c2a474fd656c03f6e4f785ea,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8c9465fe77ae6408db14c314,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c0d71629a72c831c2ef4943d,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e8b617cba66d4ac199041600,growth,True,True,True,True,True,True,True,True,False
EXTRECON-384f09da09d6985c78388e54,growth,True,True,True,True,True,True,True,True,False
EXTRECON-eaaf5cbe7bed1cf1bdea1502,growth,True,True,True,True,True,True,True,True,False
EXTRECON-12caf016a7fe861a7f89e344,growth,True,True,True,True,True,True,True,True,False
EXTRECON-350f999c7f8ff344817851ce,growth,True,True,True,True,True,True,True,True,False
EXTRECON-9ecdee45b3500e8c8985f7fc,growth,True,True,True,True,True,True,True,True,False
EXTRECON-ebbbdd399a93131d91ba2653,growth,True,True,True,True,True,True,True,True,False
EXTRECON-43d715f0f0c623eeb0e5f802,growth,True,True,True,True,True,True,True,True,False
EXTRECON-75d55ac97008b745135709a5,growth,True,True,True,True,True,True,True,True,False
EXTRECON-31b5bbd2b921a9e893ce7ae4,growth,True,True,True,True,True,True,True,True,False
