adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-54efb3a2bf20d760b8b3c1c2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-928def0f6232a421bb58f878,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Justice Budget Subcommittee",,1214,html_table_1,EXTRECON-fa8b2390f01c968b45b0a418,cog_2025_124252,unclear,police,undated-source-B4X2500LIVE-20260729-004275,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f6da9241f032004096cb6358,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b1cbb0e4efa75f6cd921a876,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Agriculture & Natural Resources Budget Subcommittee",,1989,html_table_1,EXTRECON-3f6584a9adc01e4e7831dd14,cog_2025_124252,unclear,unclear,undated-source-B4X2500LIVE-20260729-004275,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-843a69c543c005a889a368ff,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9a78859791083481f4798f60,MECH-09,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,fc2045322b80cc8506797c13b4e208f74dd29c2aa89884285de9410033836f01,,,2007,,8,html_table_18,EXTRECON-91adf260260256c9de543746,cog_2025_166211,unclear,unclear,2025,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-4dda3e0e5dbde501cc2e7cb7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-145ef2aa227c2249704a3c3b,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,2f7c8611e67fb484543b9532cf316572776288a4bfa3f814426a0ace69bf7fb9,108912,108911,5,63,,,EXTRECON-e863a5ae537424e8e975c686,cog_2025_128552,unclear,unclear,2021,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f46c4179a92bd1077b6602ca,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a3562edb2a3f0324ded0fe12,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,c59094def685f10e0e001ab5b5036ca6fd3716f6ff5144595c3d06395889ad4f,48686,48682,0.00,36,,,EXTRECON-79d48daee06717eb8d0e9f05,cog_2025_190200,unclear,unclear,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-86023da5218c915fca8180dd,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6256c3a22fd53b66fc929ed3,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,1ec25f6cd2a7a846fefa4b8ce641ec6dfd9d59f89c311638b674a0fb3e65d8aa,211681,211676,"1,298",98,,,EXTRECON-cd5122ad2e2c8c3b95922c4e,cog_2025_207659,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5fb1a0e244ffa3b046af7a17,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-05297aa164579bb1e97b4d0b,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,e1541ea02ff8f87884c4f59dcfd97230231e7a64a28dee9607ae753802bf17d4,94670,94665,$0.00,29,,,EXTRECON-19e674c31f5159988e3d08b3,cog_2025_174756,unclear,unclear,2026,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c0bf1a44ec86be083301aa8a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-293aa7fbe60059f574a593fd,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,d75d95151d9f7f842ccdda58c62a5625b7096c7f8bba163190deea4aa13a7c7c,64987,64980,"381,658",36,,,EXTRECON-4732d73068cc55ea0c0cc3e6,cog_2025_167130,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-86429460436235446623abfa,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-074df86166bad635db2099ca,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,84707d4d32ede04b1e1d4317ce2b16ff214d01aae7885a1bc0e8e61374b44b23,4334,4331,199,5,,,EXTRECON-032883d48f49f644155df1cc,cog_2025_167532,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-eda5f2ab06252f804a9464f9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-620d461463ff94d3d9331888,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,6d7f1663827d0180281664e288dbe47bff7d7942ddcc98b9f840069cfac84166,103667,103666,5,65,,,EXTRECON-10e79e9a89ed863c691c27ae,cog_2025_174964,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3d3bfcd2b03622159caf1122,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-37aa50e6a3b29e1e3ecf15b5,MECH-09,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,f56470377f296fb144dca341f2aea0223afbbfc13629119c601c3629aab528b4,486987,486984,116,137,,,EXTRECON-4dfe93901aee320bc896b87b,cog_2025_207812,unclear,unclear,2019,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-a7435a6100fc8db853932294,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cbe277be9eaba96ca7ce665b,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,47074,47073,7,29,,,EXTRECON-85af560848daf9c6aa0c7093,cog_2025_190477,unclear,unclear,2021,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d485dfc4db20a289dd137bce,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3de3d89060a3841fee768ce4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,373548,373545,233,146,,,EXTRECON-5a7ced9b7d34637a35a84785,cog_2025_170709,unclear,unclear,2014,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-055aaa6fed3cdf69165feb31,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b36908990b882c1dac1162ed,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,44419,44414,-2027,,,,EXTRECON-4631a7c734e5949b32d60f65,cog_2025_175985,unclear,unclear,2022,hourly_rate,base_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-32635ec6ca274d168e25f380,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3c641af929e11e9e9232717a,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,,,"$256,914.68",,18,html_table_25,EXTRECON-e61a8b2dd76be1775964dfbe,cog_2025_175985,unclear,unclear,2022,hourly_rate,base_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e9b42d451848b1b0ae98d7c5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0ba8e1a96bb87a449f21a0e5,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,0b082a455733e747de180378b8e98c0dc87af3bc59cbfeece2adfe05f58c72b1,61993,61992,5,,,,EXTRECON-a522f44322275f2c87702b2b,cog_2025_225676,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-9f41c4022f687f4c028928b8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8b99926300c8281c8f501fef,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,58b159fd0ff3a932f330b863ff4582d410c0222f54c5044b5e38b4027f6255e2,2471266,2471262,-567,842,,,EXTRECON-4dfb3faf88061a291231540b,cog_2025_169525,unclear,unclear,2017,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-a4a3d95edf78cad905e8fdf4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-43565cfcd6208228482bfab2,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,d13b128da123a3d049857739b3a530820d73b48e617247585639fed597c3c3b6,228971,228967,22.1,88,,,EXTRECON-f6a90a69a5c8438c1d88ae10,cog_2025_172800,unclear,unclear,2020,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0ced4ce153398a79ca1d82c1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cb8e0b73054434f9ced8d965,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,82eccf074820570630ed5e2ef87ab9774851d9233a7b86937f1e906cbe78dc39,160939,160935,14.0,85,,,EXTRECON-b057e03b39002e795b647a95,cog_2025_168447,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c912d0e0d175fa49e350144f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-eb9753f2b5a5f33118651b71,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,a50f8a4ba4bbb36bec57941f63bd8d120466d6a7f518aa107db020b4b572ab72,,,Holiday Pay,,16,html_table_2,EXTRECON-bd007ae027ac3b5f6ad755a9,cog_2025_113680,unclear,unclear,2022,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0f304c110b482519a09ccc01,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cebdaec1b9d576fd566bfab2,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,61d7761a46253b8709e81c50af43a2571e5bbc66fe8436d116b00a9eabbf834b,1492,1479,"April 1, 2020",,,,EXTRECON-01b98dda11853807f9c4195d,cog_2025_131705,not_applicable,side_independent,2025,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-320fed689ef2d5a3a2e6175f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3db094fd6873e747603537f3,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,769895824214181d3d959b915e26dd039864889185b5876755fc51f3396e9078,353773,353770,385,,,,EXTRECON-2a63c23cf4b0d9cbd1555ecf,cog_2025_131458,unclear,unclear,2023,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-080775bf0aae484f1d012389,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7bdb4c1a73bd6d23462b4b05,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1617046,1617045,8,251,,,EXTRECON-d3c57c935b7692f6cbbe0cef,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0bc69f4e0f68a25118a69011,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d8397e16327a9cf76c3e2d8e,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1943074,1943069,100.0,302,,,EXTRECON-b1141980dbf0c42e36496805,cog_2025_160809,not_applicable,side_independent,undated-source-B4X2500LIVE-20260729-009821,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f7e3cf87fc4d46cb3b2536af,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-47cbfc6133e45da978372b19,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2166856,2166855,2,336,,,EXTRECON-e906abbc3bf9a26109828ac3,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f5233217f56ffe81f54ea34b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9cb3e51ca23ea4d9e9c552f2,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2244489,2244488,8,348,,,EXTRECON-0db8067387d821e4e817d799,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c6825d4658f268f7ff3c96de,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7a43d81cbac4e7fbea015d1d,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2834344,2834343,0,440,,,EXTRECON-a00ef4baf688bec12dcfdc3e,cog_2025_160809,not_applicable,side_independent,undated-source-B4X2500LIVE-20260729-009821,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c77a40e53a8bb86e790a206a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c8122c94d6ec513f6c769e23,,total_compensation_candidate,total_compensation_component,direct manual source review,b911932354b95513ceefad45f459c89e4f8a737ce13f1ed7d8acfc319adcfa16,306863,306857,"96,475",166,,,EXTRECON-d58d413bb38936ee6328dc6f,cog_2025_166502,not_applicable,side_independent,2023,benefit_contribution,benefit_component,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8d806d167a0889403350e351,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a6bf0c3f0a7bbdfa44c92b30,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,f022da2de80ea9052366081d83f159ca72133ad2ba8acfb6d3cffb532920a0b3,79708,79703,106.0,22,,,EXTRECON-9f76a6bbdf65953f9dc1ac48,cog_2025_207813,unclear,unclear,2017,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c3c4bcda99fd5cc199ee2524,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b81d307156b17d63502f2a82,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,202156,202154,$1,76,,,EXTRECON-2397c24b33f7b87ff4d883f1,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-470c7685e568d1fbb8bf1f5d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4a3a2990b5b0c6fca82bbd56,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,228355,228353,$1,84,,,EXTRECON-388ec0cd8e77d1ec5a646dd2,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9c65b0bf21df0ef70be18727,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-90ae9f084fece7ee0064decc,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,3e70ebc591404e75d9beb9ddf0d08b14126023321e5613e123eb08011f524e8a,113537,113536,5,,,,EXTRECON-8e788a90a094a4f17aa8c60c,cog_2025_170800,unclear,unclear,undated,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-8dacfb96d6b00b1c97136125,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-391f9a062ec7a9d9f21ca37e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,b9e80d11db56aabb56fbf048135d9ac32b73db3160871c13d84e8606db232d8c,171584,171580,11.1,59,,,EXTRECON-58a70484ff0e794042312319,cog_2025_131402,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3a39aa72cbc5c41e79bc7838,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-143e2b48b39fcbf49d61d80d,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,25387439,25387410,All Items (United States city,,,,EXTRECON-61201187368da80a58eeb0dd,cog_2025_190414,not_applicable,side_independent,2020,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-852b7480b6833325bc41da61,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2299807ac14558bf689d340d,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,1b1cc96cff249e262005333f2e75caa4b5fc2b653f888ae45d729d48207a2db3,,,Ordinance 1542 - Amending The Code of the City of Colby for Electric Rates,,167,html_table_1,EXTRECON-219b7f322d2a2e7313cd3a5b,cog_2025_205646,unclear,unclear,undated-source-B4X2500LIVE-20260729-000921,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-f6b7410fc40f28618a98f4c7,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7ba8dc828d10c03cf27d5d11,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,9dd1b206d356dd64442ace8d517b7d7fe5db660744f3d1c56df4457cf5b0a0e1,106910,106901,"8,600,000",34,,,EXTRECON-3ab29838a0e5e95b6bfedef4,cog_2025_167304,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-be121e716dcfabb67bc94578,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ceeda8374a3d6f0b1dd07aff,MECH-03,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,7354b2dc9e2a7756344c7aa55f094b40371b0fdb6d8aac892e63f882f5296717,389888,389882,992.41,167,,,EXTRECON-189cd52a51ca21e35bb99d3b,cog_2025_212245,unclear,unclear,undated,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-132b240879b210afaabf48f4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6ad9aca67e2004584a139cc2,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,,CODESIGNATE PORTION OF SW 8 ST. AS CESAR CALAS P.E. MEM HWY,,11176,html_table_3,EXTRECON-c0a846741ec6a8592ea6924f,cog_2025_207659,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2375382fccf02744e39ac6e8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f64a371c29c8d75b66d72d2c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,366762,366758,8.00,170,,,EXTRECON-302f33f1a501e4c559dc59eb,cog_2025_190200,unclear,unclear,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7275ad57114e918506133bba,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b5768081e9a265bfb4cdfb53,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,025111e058bb5608a8b8a4c5f5b147db9a2e2f44e4dcf984ed8a09cace1d5ae4,117455,117450,515.1,47,,,EXTRECON-1b7bf228665dd14fd684e4b6,cog_2025_194910,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7607f2cdd2fbab8f7bdf50a4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b88bda3e47ad6c38ffaa9204,MECH-03,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,d8cf2af2d370ce6cf014b1f3d13caefda803fce2f3316cb0ce7239d90fc19f45,294909,294908,3,122,,,EXTRECON-9d1d225519cfbf6fcb1cfde3,cog_2025_167114,unclear,unclear,2023,unclear,premium_pay,not_applicable,exact_claim_id_link
False,,EXTINGEST-07a0d4a68ec51248690aa2f9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1138e88d4a30fefb8fd01416,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,ff8399584638ca0043ce487452e09631ab304c1f459842df93ef757ccf36341c,158826,158823,408,68,,,EXTRECON-3c00554bc1af8cc2ec04f492,cog_2025_134638,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-68d801f3493452ff15cfc8d8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-79059aacbd788025472c108d,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,26854,26852,25,,,,EXTRECON-c21bdda05f5c7b7b68f2330c,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-a99cc3e9cb4247735f3e4bad,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f8259de094491368a417f725,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,176678,176676,21,,,,EXTRECON-10b19348dcda7be678197b03,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-eff3e63980e575f0ed653315,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-baedcdf2ada70058202b26a8,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,c9403208a3684aabf277584705f22bff45c8b9b41ff1ff7b4d25a025d5e14f96,1042907,1042906,1,258,,,EXTRECON-de42452fedb79c50a6c42600,cog_2025_131705,unclear,police,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9b7aceb1f8d72d3ee348086c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2909cf79ad8f03d6e4f3f7a7,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,5d5192a516a4d22f80d83d4bab8b4bffba6474c988e350a58944e224b7f2005e,292142,292137,"1939,",128,,,EXTRECON-35b4cc72cb64eff7b1721888,cog_2025_193311,unclear,unclear,2023,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f76c124a93efb5abfc6ee173,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-554b516ee7e369161ef35da3,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,,Annotation of Estimate!!Native!!Total population!!SEX AND AGE!!25 to 44 years,,578,html_table_1,EXTRECON-420e8aed65f1f60dcb447e54,cog_2025_209813,unclear,unclear,2021,unclear,unclear,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-8706d9bef19e6eefcaa25dfd,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-902a77c2b2bdf3ba146acd4b,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,,Margin of Error!!Native!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,,683,html_table_1,EXTRECON-6d87568fa21d678482a733c8,cog_2025_209813,unclear,unclear,2021,unclear,unclear,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-350a9fb33cdcac9c714e001b,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-853a21dcb6b9e0c5e1017c56,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,,S0501_C05_017E,,2261,html_table_1,EXTRECON-e71299ee29bed33bde96eee3,cog_2025_209813,unclear,unclear,2021,unclear,unclear,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-f39c7382eefc8998ae547c64,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-94cefa62b2ca1eb53020e751,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,941906,941905,7,,,,EXTRECON-9db95c7e006fbcaaff99b030,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-115080693a73983d2e11a9b1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6c1f57a8ed2aab3c9c5bdb96,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,981321,981316,16.20,,,,EXTRECON-c1ba7d872439b0031ddad271,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2ea3dca0ec831bbb2ae5be2a,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ca0d3acdb31ccbe052d082ea,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,69077,,2,html_table_418,EXTRECON-a844541900dec37589476d96,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-d6cbb0f6133e2eb4b640d17b,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1b0eda0925a89e52847d745f,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,166351,,8,html_table_758,EXTRECON-7b11c2297a44358b1086a9f3,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
