reconciled_external_observation_id,canonical_external_ingestion_id,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,raw_value,municipality_canonical_id_before,municipality_canonical_id_after,municipality_reconciliation_status,department_before,department_after,department_reconciliation_status,identity_raw,identity_type_after,identity_reconciliation_status,side_before,side_after,side_reconciliation_status,period_raw,fiscal_year_after,calendar_year_after,period_reconciliation_status,pay_basis_before,pay_basis_after,pay_basis_reconciliation_status,compensation_basis_before,compensation_basis_after,compensation_basis_reconciliation_status,recurring_status_before,recurring_status_after,recurring_reconciliation_status,implementation_status_before,implementation_status_after,implementation_reconciliation_status,source_version_status,conflict_reconciliation_status,claim_linkage_status_after,local_comparison_readiness,growth_readiness,staffing_hypothesis_readiness,reconciliation_rule_ids
EXTRECON-b4f421ee644c11d9c697ec34,EXTINGEST-739ca55a7494391784af533b,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,189,,,561544,561553,"25,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-839f1ec6e39b7f78bf3f00be,EXTINGEST-4611eed1cc3e586f10a137f6,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,192,,,570126,570135,"15,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-bd5686eb8dd56e4a0968d42d,EXTINGEST-8c62cebc9ce91959b3b1a396,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,193,,,571892,571901,"20,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-130e75fda2ca59276292eee6,EXTINGEST-6296d4f8a14d37ff4b15e2b7,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,196,,,580062,580071,"14,800.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-ea8d5131aebc592d561b2036,EXTINGEST-4e06c55a8b30a8180707d5e9,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,198,,,585746,585755,"12,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-6a30606747253b998aa8d02b,EXTINGEST-c10b4d48df0bc09661d6e516,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,198,,,586875,586884,"21,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-8c1eab5c310834186f4e3866,EXTINGEST-20bce368575ceded900aa52c,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,202,,,598223,598232,"19,599.60",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-0c0718f2e7460c806ba8d6d2,EXTINGEST-02fa80810f9cff60817af87e,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,202,,,598488,598497,"16,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-4239da554eed4bfb716d5e68,EXTINGEST-75019f9af605f3ee1185bbea,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,205,,,611033,611041,"6,010.42",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-79ce6bb802c95ec0ea6d1e52,EXTINGEST-ae35bd9df95f2ac3eb364085,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,211,,,625763,625773,"175,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-05a28ac209f608f707d8eaff,EXTINGEST-d2896ea2be6762aa020e6159,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,212,,,629778,629787,"12,500.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-c0d7c4c6119fb7edf0b03ea1,EXTINGEST-07b2043ef34a8dbef76657ef,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,215,,,638116,638124,"2,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-cd5125e620ece22055d89c0c,EXTINGEST-5b8fd9641324d4c4ba52898f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,220,,,647991,648000,"19,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-97eefbb37420b63127fcdb90,EXTINGEST-83c7d3df652272e3c26638ee,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,221,,,650086,650094,"3,200.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-bfd9c778b08c5090a3064216,EXTINGEST-0279caaf1d58e20a99741ed4,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,222,,,653911,653919,"1,200.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-3a7ee8e7d54a130bde95780e,EXTINGEST-dacb4435084f83a7517c1b54,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,223,,,655787,655796,"28,500.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-d6af8864bce274849e99f7a2,EXTINGEST-6d8897568cbf982cdb5247ee,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,225,,,660416,660424,"2,500.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-a862410fa67736ffedbe47ff,EXTINGEST-10fc6e38e05991fd6526fc3f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,228,,,665955,665961,500.00,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-e52f011385b706f569ae0f53,EXTINGEST-2696ae083c3f3da5c88b0936,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,229,,,666734,666742,"4,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-dbbf87690d7f15da8d899eff,EXTINGEST-a6b0ac10cf1370d9c6544c6f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,235,,,686545,686549,5110,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-bb6e6dc6711900bdbacea9e5,EXTINGEST-a3bf9f81336fc9df1c68f2b0,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,235,,,686575,686579,7110,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-a8b39aac7bf8086100ac6fab,EXTINGEST-f541802fda278b093c7f86a2,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,235,,,686600,686604,5132,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-b6626a9469c222de3b5010bb,EXTINGEST-9ba88994c36da4076b6548d5,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,236,,,696316,696320,5141,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-0e6609fa60cd97b99f2625d5,EXTINGEST-099bfd347bf2b536d6f9e10f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,236,,,696346,696347,8,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-cfd5b32ea8df7b0a35ccca24,EXTINGEST-0747220408bab93d3d8fe5ca,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,238,,,705719,705723,5130,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-dee3c8029e1681d69463d80c,EXTINGEST-1afac6695b009b922593f96f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,238,,,705749,705753,8163,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-fc64798859e9781b4baf0fd2,EXTINGEST-af324450b65f4f86a92dd933,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,238,,,705774,705778,8000,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-6145d0fb08c159da5efaa601,EXTINGEST-69784d92d506ac588426821c,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,240,,,716041,716049,"5,450.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-942904f0c8f39470b4d80444,EXTINGEST-b82e888729997ce2ecca08da,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,245,,,727700,727709,"34,000.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
