candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes,preserved_exclusion_status,excluded_from_readiness_queue
TS4L-197bab0b375e66eae52a,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://library.municode.com/ar/van_buren/codes/municipal_code?nodeId=TIT2CLADPE_CH2.64HIDICO,"Municipal Code | Van Buren, AR | Municode Library (Title 2; includes CH 2.52 - Salaries of City Employees and related compensation policy sections)",Van Buren,AR,South,non_safety_municipal_units,Non-safety city employees (non-uniformed / classified employees implied by CH 2.52/vehicle allowances/sick leave payout rules),,"Ongoing code provisions; includes ordinance updates such as Ord. No. 13-2024 (May 28, 2024) referenced within compensation sections",2024,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Likely same municipality (City of Van Buren, AR)","Overlaps 2014-2024 window (via ordinance-coded compensation mechanics, incl. 2024 updates)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Van Buren,AR,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Ongoing code provisions; includes ordinance updates such as Ord. No. 13-2024 (May 28, 2024) referenced within compensation sections",head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded,RS556-6949b909d9e10fe3a691,weak_or_needs_review,not_downloaded,200,text/html,,6095,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.391; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-334f5f1941ca66bbb2a3,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://twp.burlington.nj.us/filestorage/279/714/959/963/2024_User_Friendly_Budget.pdf,"2024 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2024 municipal budget (municipal user friendly budget),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-ad51577a9b0f1528bd0e,unavailable_on_get,not_downloaded,404,,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:36Z,"get_http_404; attempts=1; elapsed_seconds=3.338; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",unavailable_on_get,true
TS4L-53824c01f75dc42bc56a,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://www.londonderrynh.gov/Archive.aspx?ADID=148,"Town of Londonderry, NH 2016 Annual Town Report (includes ratification articles for AFSCME Local 1801 cost items and COLA/benefit changes)",Londonderry,NH,Northeast,non_safety_municipal_units,"AFSCME Local 1801 represented municipal employees (non-safety roles; e.g., public works / town office support as described in the report context)",AFSCME Local 1801,"2016 report section detailing ratification/extension cost items across multiple FY years (e.g., FY 2017–FY 2020 shown in the report excerpt)",2017-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match,overlaps_expected_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Londonderry,NH,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"2016 report section detailing ratification/extension cost items across multiple FY years (e.g., FY 2017–FY 2020 shown in the report excerpt)",head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded,RS556-bee8f8cda53a4885e805,oversized_for_this_pass,not_downloaded,200,application/pdf,,30962077,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:43Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=3.982; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-544af53f5ad8016e983a,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://library.municode.com/GA/Forest_Park/codes/Code_of_Ordinances?nodeId=COOR_TIT3FI_CH6BU,"CHAPTER 6 - BUDGET (Municode - Forest Park, GA)",Forest Park,GA,South,non_safety_municipal_units,Municipal employees (budget process context relevant to compensation adoption and fiscal constraint signaling),,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,unknown_cycle_overlap,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Forest Park,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2014-2024 target window,head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded,RS556-757e71b98d7e0c3c3c71,weak_or_needs_review,not_downloaded,200,text/html,,6095,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:43Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.150; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,verification_ready_medium,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Boards%20and%20Committees/Annual%20Town%20Meeting%20Warrant_050922.pdf,Foxborough MA Annual Town Meeting Warrant (050922) (includes DPW contract funding article for FY2023-FY2025),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-119fedfc968354652ec9,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:45Z,"get_http_403; attempts=1; elapsed_seconds=1.193; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-5d4d1e130bf4ee3a0cc3,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ted.cviog.uga.edu/FINANCIAL-DOCUMENTS/sites/default/files/budgetdoc/budget-report/fy2019-budget-report_7.pdf,City of Decatur FY2019 Budget Report (PDF),Decatur,GA,South,non_safety_municipal_units,non_safety_municipal_units,,2018-2019,2018-07-01,2019-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Decatur,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2018-2019,head_http_200,2026-07-27T12:59:05Z,verified_source_lead_not_downloaded,RS556-ac13329fd23dbdabcabf,oversized_for_this_pass,not_downloaded,200,application/pdf,,42826847,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:45Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.176; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-7a9516e64b780975875b,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.pressherald.com/2021/12/22/scarborough-public-works-union-reach-long-awaited-agreement/,"Scarborough, public works union reach long-awaited agreement (Press Herald, Dec 22, 2021)",Scarborough,ME,Northeast,non_safety_municipal_units,Public Works / municipal non-safety employees,Teamsters Local Union 340 (Public Works unit referenced in article),Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),2021-07-01 (inferred,2024-06-30 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Same municipality (Scarborough, ME) explicitly stated",Overlapping (late-2021 agreement; within target 2014-2024 window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Scarborough,ME,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-2092490421131b87a85b,weak_or_needs_review,not_downloaded,200,text/html,,218816,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:54Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.026; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-7b03fd711a033e02bc74,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://ted.cviog.uga.edu/financial-documents/sites/default/files//budgetdoc/budget-report/city-kingsland-fy2024-budget-report.pdf,City of Kingsland FY2024 Budget Report (PDF) — UGA Carl Vinson Institute of Government (TED) (locator only),Kingsland,GA,South,non_safety_municipal_units,"Citywide non-safety municipal employees (e.g., administrative/operations) — pay/compensation schedule expected within budget materials",,Fiscal Year 2023-24 budget cycle (document labeled FY2024),2023-10-01,2024-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Exact municipality match (City of Kingsland, GA)",Overlaps target window (inferred fiscal year includes 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Kingsland,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Fiscal Year 2023-24 budget cycle (document labeled FY2024),head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded,RS556-3493a43a6485ead8541e,oversized_for_this_pass,not_downloaded,200,application/pdf,,31664744,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:54Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.053; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-8d0514fe27c0efb8f566,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.millburn.org/documents/departments/business-office/employee-contracts/22961770,Millburn Township Public Schools — Documents: Employee Contracts (CWA 2024-2028),Millburn,NJ,Northeast,non_safety_municipal_units,Non-safety public employees represented by CWA (school district unit; city-affiliated locality),CWA,2024-2028,2024,2028,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_city_match (Millburn, NJ)",overlaps_2014_2024 (overlap: 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Millburn,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024-2028,head_http_200,2026-07-27T12:59:21Z,verified_source_lead_not_downloaded,RS556-ffcd9c8165581cf291d5,weak_or_needs_review,not_downloaded,200,text/html,,1314359,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:59Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.728; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-a760939cc820ed0bae2d,lane_3,tier_c,verification_ready_low,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Departments/Administration/FINAL%20WEB%20ATR%202021.pdf,Town of Foxborough Annual Report 2021 (includes Annual Town Meeting articles funding cost items for collective bargaining contracts),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",2021-07-01,2022-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",head_http_200,2026-07-27T12:59:06Z,verified_source_lead_not_downloaded,RS556-42d67afa183c445fe096,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:01Z,"get_http_403; attempts=1; elapsed_seconds=0.113; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-addb6384936445c5c914,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://twp.burlington.nj.us/filestorage/279/714/959/963/2022_User_Friendly_Budget.pdf,"2022 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2022 municipal budget (municipal user friendly budget),2022-01-01,2022-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2022 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:15Z,verified_source_lead_not_downloaded,RS556-77fe28f9ebeb68aee859,unavailable_on_get,not_downloaded,404,,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:01Z,"get_http_404; attempts=1; elapsed_seconds=0.166; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",unavailable_on_get,true
TS4L-c038bbc69bc73d513332,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://storage.googleapis.com/proudcity/mebanenc/uploads/2021/04/June-1-2020-Packet.pdf,"City of Mebane Council Meeting Packet (Jun 1, 2020) — Budget Ordinance (Recommended FY2020-2021) Personnel Compensation Items",Mebane,NC,South,non_safety_municipal_units,City general/department employees (personnel highlights; non-law-enforcement items implied by general budget personnel section),,"FY2020-2021 budget ordinance cycle (packet dated Jun 1, 2020)",2020-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Mebane,NC,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"FY2020-2021 budget ordinance cycle (packet dated Jun 1, 2020)",head_http_200,2026-07-27T12:59:18Z,verified_source_lead_not_downloaded,RS556-1897729be78566ddeb01,oversized_for_this_pass,not_downloaded,200,application/pdf,,42068456,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:05Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.326; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-c98a9eae44887621bc4e,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://saugerties.ny.us/application/files/4616/9610/2265/2015_Adopted_Budget.PDF,"Town of Saugerties — 2015 Adopted Budget (approved as of Aug 31, 2014)",Saugerties,NY,Northeast,non_safety_municipal_units,Municipal employees / general fund & town department staffing (non-safety),,"2015 Adopted Budget (approved as of Aug 31, 2014)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,within_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Saugerties,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"2015 Adopted Budget (approved as of Aug 31, 2014)",head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-041aba66cf097df6d076,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:10Z,"get_http_403; attempts=1; elapsed_seconds=4.905; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-f5d13cc38819a6089ed1,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms7files1.revize.com/alicetx/Document_Center/Department/Finance/BUDGET%20%26%20AUDITS/Budget%20Reports/FINAL%20Proposed%20Budget%202024-2025%20with%20page%20numbers%207-16-24.pdf,"FINAL Proposed Budget 2024-2025 (City of Alice, Texas)",Alice,TX,South,non_safety_municipal_units,Municipal (City) employees – non-safety positions,,FY 2024–2025 proposed budget (includes FY24 content),2023-10-01,2024-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_named,overlaps_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Alice,TX,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,FY 2024–2025 proposed budget (includes FY24 content),head_http_200,2026-07-27T12:59:18Z,verified_source_lead_not_downloaded,RS556-a630c5d2f85990d1cacf,oversized_for_this_pass,not_downloaded,200,application/pdf,,31554542,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:15Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.199; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-fd41cb1e7f7cd1bc16a7,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://twp.burlington.nj.us/filestorage/279/714/959/963/2020_User_Friendly_Budget.pdf,"2020 Municipal User Friendly Budget — Township of Burlington, NJ",Burlington,NJ,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2020 municipal budget (municipal user friendly budget),2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,within_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Burlington,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2020 municipal budget (municipal user friendly budget),head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-abc28a966a239349707b,unavailable_on_get,not_downloaded,404,,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:15Z,"get_http_404; attempts=1; elapsed_seconds=0.173; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",unavailable_on_get,true
TS4L-0ba6dcb11970dbcce6de,lane_4,tier_c,verification_ready_low,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.plainvillect.com/procurement-opportunities/pages/rfp-2025-04-classification-and-total-compensation-study,RFP 2025-04 Classification and Total Compensation Study | Town of Plainville CT,Plainville,CT,Northeast,safety_and_non_safety_compensation_units,Municipal positions (classification/total compensation study coverage),,RFP issued for study (associated timeframe not explicitly fixed in the page snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,no_overlap_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Plainville,CT,Northeast,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,RFP issued for study (associated timeframe not explicitly fixed in the page snippet),head_http_200,2026-07-27T12:59:34Z,verified_source_lead_not_downloaded,RS556-0903d2a40b75c9d0735f,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:21Z,"get_http_403; attempts=1; elapsed_seconds=3.299; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-10675e9c5e13b011f016,lane_4,tier_c,verification_ready_low,114,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.goeldorado.com/news/quorum-court-approves-pay-raise-funds-upgrades-for-coroner/,"Quorum Court approves pay raise funds, upgrades for coroner (Union County / El Dorado, AR)",El Dorado,AR,South,safety_and_non_safety_compensation_units,county employees (non-safety) + coroner’s office functions (safety-adjacent public safety role),,2019-02-26 publication (pay raise ordinance context; exact effective dates need follow-up),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,likely_overlap_unconfirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,El Dorado,AR,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,2019-02-26 publication (pay raise ordinance context; exact effective dates need follow-up),head_http_200,2026-07-27T12:59:33Z,verified_source_lead_not_downloaded,RS556-d5217d8aef61fb5a9ccc,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:21Z,"get_http_403; attempts=1; elapsed_seconds=1.302; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",weak_or_needs_review,true
TS4L-37d883d7022968fd7fac,lane_4,tier_c,verification_ready_medium,111,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.ci.durham.nh.us/sites/default/files/fileattachments/town_council/meeting/44071/february_1_2016_council_packet_0.pdf,"Town of Durham NH Council Packet — Feb 1, 2016 (Ratification Item for DPFFA Agreement)",Durham,NH,Northeast,safety_and_non_safety_compensation_units,Firefighting (sworn),Durham Professional Firefighters Association (DPFFA) Local #2253,"January 1, 2016 through December 31, 2020 (ratification item references this DPFFA unit contract period)",2016-01-01,2020-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Durham,NH,Northeast,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,"January 1, 2016 through December 31, 2020 (ratification item references this DPFFA unit contract period)",head_http_200,2026-07-27T12:59:35Z,verified_source_lead_not_downloaded,RS556-d9e32422805f2814992f,oversized_for_this_pass,not_downloaded,200,application/pdf,,62393022,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:25Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.194; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
TS4L-8db4e1d7051a1d780e88,lane_4,tier_c,verification_ready_medium,121,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cityofcovington.org/ckeditorfiles/files/2015%20Personnel%20Policies.pdf,"CITY OF COVINGTON, GEORGIA HUMAN RESOURCES POLICY (2015 Personnel Policies) — City of Covington site",Covington,GA,South,safety_and_non_safety_compensation_units,City job classifications / pay plan governance (includes compensation policy context),,2015 (personnel policy compilation),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same city (Covington, GA) (lead).",Overlaps target window (2014-2024) via 2015 document (lead).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Covington,GA,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,2015 (personnel policy compilation),head_http_200,2026-07-27T12:59:25Z,verified_source_lead_not_downloaded,RS556-057c4d30e7224751dff8,oversized_for_this_pass,not_downloaded,200,application/pdf,,42674682,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:40Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=1.792; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR.",oversized_for_this_pass,true
