worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Alhambra,cog_2025_100673,100673,CITY OF ALHAMBRA,municipal,place,79776,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],11,high_population_place_expansion,"Population-ranked eligible city employer (79,776; batch rank 11) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ALHAMBRA (Census government ID 100673; internal municipality ID cog_2025_100673). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Upland,cog_2025_161247,161247,CITY OF UPLAND,municipal,place,78699,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],12,high_population_place_expansion,"Population-ranked eligible city employer (78,699; batch rank 12) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF UPLAND (Census government ID 161247; internal municipality ID cog_2025_161247). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Lakewood,cog_2025_183827,183827,CITY OF LAKEWOOD,municipal,place,78135,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],13,high_population_place_expansion,"Population-ranked eligible city employer (78,135; batch rank 13) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LAKEWOOD (Census government ID 183827; internal municipality ID cog_2025_183827). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Tustin,cog_2025_123135,123135,CITY OF TUSTIN,municipal,place,77704,1,no,Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county],14,high_population_place_expansion,"Population-ranked eligible city employer (77,704; batch rank 14) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TUSTIN (Census government ID 123135; internal municipality ID cog_2025_123135). County context: Orange County [06059; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Napa,cog_2025_123130,123130,CITY OF NAPA,municipal,place,77492,1,no,Napa County [06055; county; government-units-primary=yes; basis=2020_place_by_county],15,high_population_place_expansion,"Population-ranked eligible city employer (77,492; batch rank 15) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NAPA (Census government ID 123130; internal municipality ID cog_2025_123130). County context: Napa County [06055; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Milpitas,cog_2025_211982,211982,CITY OF MILPITAS,municipal,place,77321,1,no,Santa Clara County [06085; county; government-units-primary=yes; basis=2020_place_by_county],16,high_population_place_expansion,"Population-ranked eligible city employer (77,321; batch rank 16) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MILPITAS (Census government ID 211982; internal municipality ID cog_2025_211982). County context: Santa Clara County [06085; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Chino Hills,cog_2025_161248,161248,CITY OF CHINO HILLS,municipal,place,77212,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],17,high_population_place_expansion,"Population-ranked eligible city employer (77,212; batch rank 17) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHINO HILLS (Census government ID 161248; internal municipality ID cog_2025_161248). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Pittsburg,cog_2025_123098,123098,CITY OF PITTSBURG,municipal,place,75803,1,no,Contra Costa County [06013; county; government-units-primary=yes; basis=2020_place_by_county],18,high_population_place_expansion,"Population-ranked eligible city employer (75,803; batch rank 18) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PITTSBURG (Census government ID 123098; internal municipality ID cog_2025_123098). County context: Contra Costa County [06013; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Alameda,cog_2025_161122,161122,CITY OF ALAMEDA,municipal,place,75353,1,no,Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county],19,high_population_place_expansion,"Population-ranked eligible city employer (75,353; batch rank 19) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ALAMEDA (Census government ID 161122; internal municipality ID cog_2025_161122). County context: Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Bellflower,cog_2025_161187,161187,CITY OF BELLFLOWER,municipal,place,75122,1,no,Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county],20,high_population_place_expansion,"Population-ranked eligible city employer (75,122; batch rank 20) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BELLFLOWER (Census government ID 161187; internal municipality ID cog_2025_161187). County context: Los Angeles County [06037; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Apple Valley,cog_2025_189641,189641,TOWN OF APPLE VALLEY,municipal,place,75036,1,no,San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county],21,high_population_place_expansion,"Population-ranked eligible town employer (75,036; batch rank 21) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF APPLE VALLEY (Census government ID 189641; internal municipality ID cog_2025_189641). County context: San Bernardino County [06071; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_1,COORD-SERIAL150-WAVE2-2026-07-22,CA,Pleasanton,cog_2025_161126,161126,CITY OF PLEASANTON,municipal,place,74653,1,no,Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county],22,high_population_place_expansion,"Population-ranked eligible city employer (74,653; batch rank 22) for high-yield California expansion, after excluding 94 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-03; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-07; H1; H3; H4; H7; H8,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PLEASANTON (Census government ID 161126; internal municipality ID cog_2025_161126). County context: Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
