state,municipality,municipality_id,census_gov_id,government_type,geography_type,population,already_in_corpus,scout_coverage_status,queue_status,verification_coverage_status,later_ingestion_status,canonical_overlap_status,successful_live_scout_count,successful_scout_run_ids,last_successful_scout_date,source_waves,live_backends,failed_connection_attempt_count,failed_connection_run_ids,connection_failure_accounting,candidate_rows_total,police_candidate_rows,fire_candidate_rows,non_safety_candidate_rows,other_candidate_rows,likely_triad_from_scout_rows,queued_for_later_verification_count,calibration_reviewed_candidate_count,verified_later_ingest_candidate_count,already_ingested_canonical_candidate_count,high_priority_queue_count,medium_priority_queue_count,low_priority_queue_count,hold_or_rejected_candidate_count,coverage_as_of,notes
VT,Cavendish,cog_2025_209682,209682,township,county_subdivision,1404,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Charleston,cog_2025_140632,140632,township,county_subdivision,993,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Charlotte,cog_2025_209676,209676,township,county_subdivision,3887,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Chelsea,cog_2025_176613,176613,township,county_subdivision,1261,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Chester,cog_2025_176660,176660,township,county_subdivision,3008,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Chittenden,cog_2025_176630,176630,township,county_subdivision,1226,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Clarendon,cog_2025_191738,191738,township,county_subdivision,2407,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Colchester,cog_2025_187832,187832,township,county_subdivision,17588,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Concord,cog_2025_202725,202725,township,county_subdivision,1148,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Corinth,cog_2025_140631,140631,township,county_subdivision,1494,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Cornwall,cog_2025_191735,191735,township,county_subdivision,1265,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Coventry,cog_2025_176623,176623,township,county_subdivision,1075,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Craftsbury,cog_2025_135957,135957,township,county_subdivision,1314,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Danby,cog_2025_176631,176631,township,county_subdivision,1289,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Danville,cog_2025_176584,176584,township,county_subdivision,2365,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Derby,cog_2025_140633,140633,township,county_subdivision,4485,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Derby Center,cog_2025_114402,114402,municipal,place,634,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Derby Line,cog_2025_135935,135935,municipal,place,666,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Dorset,cog_2025_140623,140623,township,county_subdivision,2139,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Dover,cog_2025_176649,176649,township,county_subdivision,1839,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Dummerston,cog_2025_176650,176650,township,county_subdivision,1882,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Duxbury,cog_2025_176642,176642,township,county_subdivision,1442,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,East Haven,cog_2025_176595,176595,township,county_subdivision,273,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,East Montpelier,cog_2025_205560,205560,township,county_subdivision,2612,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Eden,cog_2025_135952,135952,township,county_subdivision,1298,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Elmore,cog_2025_176608,176608,township,county_subdivision,876,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Enosburg Falls,cog_2025_135932,135932,municipal,place,1345,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Enosburgh,cog_2025_140629,140629,township,county_subdivision,2809,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Essex,cog_2025_176590,176590,township,county_subdivision,11462,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Essex Junction,cog_2025_176547,176547,municipal,place,10817,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fair Haven,cog_2025_114425,114425,township,county_subdivision,2715,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fairfax,cog_2025_211882,211882,township,county_subdivision,5329,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fairfield,cog_2025_176599,176599,township,county_subdivision,2035,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fairlee,cog_2025_114421,114421,township,county_subdivision,1028,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fayston,cog_2025_114429,114429,township,county_subdivision,1409,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Ferrisburgh,cog_2025_202720,202720,township,county_subdivision,2664,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Fletcher,cog_2025_176600,176600,township,county_subdivision,1381,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Franklin,cog_2025_135950,135950,township,county_subdivision,1408,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Georgia,cog_2025_114418,114418,township,county_subdivision,4918,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Glover,cog_2025_140634,140634,township,county_subdivision,1093,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Goshen,cog_2025_135940,135940,township,county_subdivision,182,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Grafton,cog_2025_205561,205561,township,county_subdivision,644,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Granby,cog_2025_205558,205558,township,county_subdivision,76,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Grand Isle,cog_2025_212131,212131,township,county_subdivision,2135,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Granville,cog_2025_176570,176570,township,county_subdivision,303,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Greensboro,cog_2025_187834,187834,township,county_subdivision,782,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Groton,cog_2025_140624,140624,township,county_subdivision,996,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Guildhall,cog_2025_176596,176596,township,county_subdivision,256,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Guilford,cog_2025_187835,187835,township,county_subdivision,2129,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Halifax,cog_2025_176651,176651,township,county_subdivision,767,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hancock,cog_2025_135941,135941,township,county_subdivision,357,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hardwick,cog_2025_187831,187831,township,county_subdivision,2975,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hartford,cog_2025_176661,176661,township,county_subdivision,10743,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hartland,cog_2025_114433,114433,township,county_subdivision,3484,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Highgate,cog_2025_176601,176601,township,county_subdivision,3564,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hinesburg,cog_2025_202724,202724,township,county_subdivision,4692,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Holland,cog_2025_176624,176624,township,county_subdivision,626,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hubbardton,cog_2025_135960,135960,township,county_subdivision,732,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Huntington,cog_2025_212130,212130,township,county_subdivision,1924,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hyde Park,cog_2025_135933,135933,municipal,place,425,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Hyde Park,cog_2025_187833,187833,township,county_subdivision,2968,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Ira,cog_2025_194167,194167,township,county_subdivision,371,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Irasburg,cog_2025_176625,176625,township,county_subdivision,1214,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Isle La Motte,cog_2025_202726,202726,township,county_subdivision,495,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Jacksonville,cog_2025_194165,194165,municipal,place,218,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Jamaica,cog_2025_176652,176652,township,county_subdivision,1001,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Jay,cog_2025_135958,135958,township,county_subdivision,532,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Jeffersonville,cog_2025_187829,187829,municipal,place,756,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Jericho,cog_2025_176591,176591,township,county_subdivision,5089,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Johnson,cog_2025_176553,176553,municipal,place,1327,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Johnson,cog_2025_183938,183938,township,county_subdivision,3400,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Killington,cog_2025_194168,194168,township,county_subdivision,1412,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Kirby,cog_2025_209674,209674,township,county_subdivision,587,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Landgrove,cog_2025_209671,209671,township,county_subdivision,174,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Leicester,cog_2025_176571,176571,township,county_subdivision,1007,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Lemington,cog_2025_135948,135948,township,county_subdivision,88,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Lincoln,cog_2025_176572,176572,township,county_subdivision,1359,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Londonderry,cog_2025_135967,135967,township,county_subdivision,1931,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Lowell,cog_2025_176626,176626,township,county_subdivision,881,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Ludlow,cog_2025_135970,135970,township,county_subdivision,2183,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
VT,Ludlow,cog_2025_176565,176565,municipal,place,789,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
