queue_id,source_wave,source_candidate_file,scout_run_id,scout_date,state,municipality,municipality_id,unit_type_scouted,document_title,union_name,employer,contract_years_scouted,source_url,source_owner_type,document_type_scouted,document_completeness_scouted,comparator_role,wrong_employer_risk,context_only_flag,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,why_relevant,confidence,candidate_stage,needs_verification_reason,scout_stage_status,verification_priority,triage_bucket,triage_score,later_verification_recommendation,later_ingestion_queue_status,calibration_status,calibration_verification_id,calibration_notes,raw_response_ref,notes
NSCQ-CA-20260720-0723,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Maywood,cog_2025_184447,non_safety,Memorandum of Understanding between the City of Maywood and AFSCME Local 4319 (adopt and approve),AFSCME Local 4319,CITY OF MAYWOOD,"Operative general salary increases stated effective start of first full pay period in July 2022, July 2023, and July 2024 (ratification referenced for one-time payment).",https://cityofmaywood.com/DocumentCenter/View/2247/Reso-No-6277---Adopt-and-Approve-MOU---AFSCME-Local-4319,city,memorandum_or_settlement,full_document,ordinary_non_safety_comparator,none,no,"SECTION 3 – WAGES: A. Effective start of first full pay period in July 2022 ... increased by 2.5% COLA; B. Effective start of first full pay period in July 2023 ... 2.5% COLA; C. Effective start of the first full pay period in July 2024 ... 2.5% COLA. Also includes compensation plan preparation and pay-range attachment references (Attachment A) and time-relative language for July 1, 2021 step freeze/wage alignment.",overlap,none,no,"Pay increases explicitly cover July 2022, July 2023, and July 2024 (within 2014-2024 anchor window).",Executed MOU text includes multiple operative year-based salary increases and compensation-plan/pay-range attachment structure by classification for a City bargaining unit.,medium,qualifying_candidate,Scout-stage lead only: must later confirm bargaining unit scope is non-safety/civilian general municipal employees and that wage-setting is applicable to ordinary non-safety classifications (not safety).,unverified_scout_candidate,high,high_priority_later_verify,83,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_184447,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0724,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Maywood,cog_2025_184447,non_safety,Resolution No. 6222 approving and adopting a Comprehensive Pay Schedule (CalPERS guidelines),,CITY OF MAYWOOD,"Resolution establishes/approves a comprehensive pay schedule; fiscal years shown as 2021-2022 in schedule content. Operative adoption date is Feb 9, 2022 (per resolution text).",https://cityofmaywood.com/DocumentCenter/View/1394/Reso-No-6222-Approving-Comprehensive-Pay-Schedule-for-FT-PT-and-Elected-Officials-2922,city,wage_schedule_or_compensation_plan,partial_document,authoritative_civilian_wage_setting,none,no,"Resolution WHEREAS text references compliance with CalPERS and states the Comprehensive Pay Schedule is approved and adopted; includes adoption date language (Feb 9, 2022) and schedule content labeled for Fiscal Years 2021-2022.",overlap,none,no,Falls within 2014-2024 anchor window via Fiscal Years 2021-2022 schedule content.,Public municipal compensation/pay schedule adopted by the City; resolution references negotiations/MOAs in full force and effect and is a wage-setting/compensation-plan source.,low,qualifying_candidate,Scout-stage lead only: must later verify that the pay schedule includes ordinary non-safety municipal positions relevant to AFSCME/clerical/admin/public works/sanitation/library where applicable and confirm the schedule is current for the desired overlap years.,unverified_scout_candidate,medium,high_priority_later_verify,72,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_184447,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0725,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Norco,cog_2025_123142,non_safety,Approval of Memorandum of Understanding for Norco General Employees Association (NGEA) and Salary Schedules for FY 2025-26,Norco General Employees Association (NGEA),CITY OF NORCO,"July 1, 2025 – June 30, 2026",https://norco.civicweb.net/document/205769/Approval%20of%20Memorandum%20of%20Understanding%20for%20Nor.pdf?handle=DDE9662C40BA4E3F9942C2170DB62E53,city,memorandum_or_settlement,partial_document,ordinary_non_safety_comparator,none,no,duration_clause,no_anchor_supplied,none,no,Anchor cycle requested (2014-2024) is not shown in visible evidence; this is 2025-2026.,Authoritative city-approved MOU with an explicit term dates for an employee bargaining relationship covering ordinary non-safety classifications (to be verified).,medium,qualifying_candidate,Scout-stage lead: must verify that the bargaining unit includes ordinary general-municipal (non-safety) positions and that the document includes binding wage/compensation terms (not only summaries).,unverified_scout_candidate,high,medium_priority_later_verify,51,include_after_high_priority_matched_set_leads,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_123142,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0726,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Norco,cog_2025_123142,non_safety,"Approval of Resolution Nos. 2025-57 and 2025-58 Approving the Memorandum of Understanding Between the City of Norco and Utility Workers Union of America, Local 606; and Adopting Salary Schedule FY 2025-26 and 2026-27","Utility Workers Union of America, AFL-CIO Local 606",CITY OF NORCO,"July 1, 2023 – June 30, 2027",https://norco.civicweb.net/document/206920/Approval%20of%20Resolution%20Nos.%202025-57%20and%202025-58.pdf?handle=F59CF597762A4966B84CDE7E3C920439,city,memorandum_or_settlement,partial_document,ordinary_non_safety_comparator,none,no,duration_clause,overlap,possible,no,"Visible evidence includes a July 1, 2023 – June 30, 2027 MOU term, which overlaps 2014-2024 (at least 2023-2024 portion).","City-approved MOU terms and salary schedule adoption language for a non-safety classification series (Events Maintenance Worker), overlapping the requested anchor cycle (2023-2024).",medium,qualifying_candidate,Scout-stage lead: must verify the attached/contained MOU wage-setting terms and that the represented classifications are ordinary non-safety municipal positions (not safety).,unverified_scout_candidate,medium,likely_duplicate_hold,73,deduplicate_against_canonical_and_queue_before source review,not_queued_for_ingestion,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_123142,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0727,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Norco,cog_2025_123142,fire,Resolution No. 2008-67: Approving the Fiscal Year 2008/09 Salary Range Schedule for the Norco Firefighters and Battalion Chiefs Associations (includes MOU term language July 1 adjustments),Norco Firefighters Association (NFA); Norco Battalion Chiefs Association (NBCA),CITY OF NORCO,"June 6, 2007 – June 30, 2011 (with annual July 1 effective salary adjustments shown for 2007-2010 in visible evidence)",https://norco.civicweb.net/document/35356/,city,arbitration_award,partial_document,safety_target,none,no,duration_clause,non_overlap_deferred,none,no,Anchor cycle requested (2014-2024) is not met by visible evidence; this is 2007-2011. Included only because it is an exact-employer Norco municipal fire wage-setting source.,Authoritative city resolution referencing an executed MOU and salary adjustments for Norco firefighters/battalion chiefs (binding wage-setting mechanism to be verified).,low,qualifying_candidate,"Scout-stage lead: must verify the document contains the operative binding salary/Wage-setting mechanism (e.g., Article 3 salary language) and confirm the exact fire bargaining unit coverage and classifications for comparability.",unverified_scout_candidate,medium,low_priority_later_verify,39,retain_for_later_gap_or_pattern_review,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_123142,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0728,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Oakdale,cog_2025_193118,police,2026-2027 POA MOU (Memorandum of Understanding) — City of Oakdale,Police Association (unspecified in accessible page text),CITY OF OAKDALE,unclear,https://www.oakdalegov.com/_files/ugd/49e361_f29ac14f220c498fae46ac5e29c91c31.pdf,city,memorandum_or_settlement,blocked_or_unreadable,safety_target,none,yes,index_or_snippet_only,unclear,none,yes,Only MOU year range visible at the listing level is 2026-2027; operative contract duration/award period text not inspectable due to unreadable PDF contents during scout.,City-published POA MOU is a direct municipal labor-source lead for Oakdale sworn police (target city).,medium,insufficient_candidate,PDF contents could not be inspected (blocked_or_unreadable via tooling error). Operative wage-setting terms/period cannot be confirmed.,unverified_scout_candidate,low,context_only_hold,0,hold_as_locator_or_mechanism_context; verify only with linked qualifying need,not_queued_for_ingestion,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_193118,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CA-20260720-0729,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CA,Oakdale,cog_2025_193118,non_safety,2026-2027 Misc MOU (Memorandum of Understanding) — City of Oakdale,Miscellaneous Association (unspecified in accessible page text),CITY OF OAKDALE,unclear,https://www.oakdalegov.com/_files/ugd/49e361_01baa691bfbb4bae99c48328cc77b6a6.pdf,city,memorandum_or_settlement,blocked_or_unreadable,ordinary_non_safety_comparator,none,yes,index_or_snippet_only,unclear,none,yes,Only MOU year range visible at the listing level is 2026-2027; operative wage-setting language and exact bargaining unit scope (non-safety/clerical-admin/public-works/sanitation/library) not inspectable due to unreadable PDF contents during scout.,City-published Miscellaneous MOU is an ordinary (non-safety) municipal labor-source lead for Oakdale civilian employees (target city).,medium,insufficient_candidate,PDF contents could not be inspected (blocked_or_unreadable via tooling error). Unit scope and any binding civilian wage schedule/compensation plan terms cannot be confirmed.,unverified_scout_candidate,low,context_only_hold,0,hold_as_locator_or_mechanism_context; verify only with linked qualifying need,not_queued_for_ingestion,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_193118,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CO-20260720-0022,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CO,Loveland,cog_2025_194652,non_safety,2024 City of Loveland Pay Plan,,CITY OF LOVELAND municipal government (Census government ID 194652),2024 (pay plan; duration clause not confirmed in scout view),https://cilovelandco.civicweb.net/document/474515/,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,none,no,cover_or_title,overlap,none,no,Document is titled as the 2024 Pay Plan (within anchor overlap 2014-2024). Binding collective bargaining duration/term not confirmed.,"Provides an employer-published compensation/pay plan with salary ranges for City positions, suitable as an ordinary (non-safety) municipal civilian wage-setting comparator.",medium,qualifying_candidate,"Scout-stage lead: confirm which employee groups are covered (exempt/non-exempt, civilian vs safety), effective dates, and whether any bargaining-driven adjustments or MOA references exist.",unverified_scout_candidate,high,high_priority_later_verify,89,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_194652,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-CO-20260720-0023,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,CO,Loveland,cog_2025_194652,non_safety,2023 City of Loveland Pay Plan,,CITY OF LOVELAND municipal government (Census government ID 194652),2023 (pay plan; duration clause not confirmed in scout view),https://cilovelandco.civicweb.net/document/141347/,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,none,no,cover_or_title,overlap,none,no,Document is titled as the 2023 Pay Plan (within anchor overlap 2014-2024). Binding collective bargaining duration/term not confirmed.,Employer-published pay plan with salary grades/ranges that can be used for ordinary municipal/civilian compensation comparison.,medium,qualifying_candidate,Scout-stage lead: confirm effective/adoption dates and which job families are covered (to ensure it serves as ordinary non-safety comparator and not a safety-specific arrangement).,unverified_scout_candidate,high,high_priority_later_verify,89,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_194652,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-MN-20260720-0114,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,MN,Anoka,cog_2025_190531,police,FINAL — Patrol Offers (LELS 39) 2022–2024 — Signed,"Law Enforcement Labor Services, Inc. (LELS)",CITY OF ANOKA municipal government,"unclear (title indicates 2022–2024; operative text confirmed as of/effective Jan 1, 2022, but no explicit end date found in inspected text)",https://www.anokamn.gov/DocumentCenter/View/4619/FINAL---Patrol-Offers-LELS-39-2022-2024-Signed,city,cba,full_document,safety_target,none,no,"cover_or_title; duration_clause: ""entered into as of January 01, 2022"" and ""Effective January 1, 2022"" (end date not observed in inspected text)",overlap,none,no,"Filename/title includes 2022–2024; operative text inspected confirms agreement is entered into/effective Jan 1, 2022. End of term not observed in the inspected excerpt.",Signed patrol officer agreement document covering police personnel with an LELS bargaining unit; likely contains binding wage/compensation terms suitable for police safety anchor cycle review.,medium,qualifying_candidate,"Scout-stage lead only: confirm term end date, wage/compensation-setting sections, and whether any wage adjustments match 2014–2024 overlap cycles intended for later review.",unverified_scout_candidate,high,high_priority_later_verify,83,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_190531,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-NY-20260720-0126,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,NY,Beacon,cog_2025_131220,police,"Agreement Between the City of Beacon and the Patrolmen’s Benevolent Association of Beacon, New York, Inc. (COB Contract No. 2021-054) — Fully Executed","Patrolmen’s Benevolent Association of Beacon, New York, Inc.",CITY OF BEACON,"January 1, 2022 to December 31, 2025",https://beaconny.gov/wp-content/uploads/2022/01/20220104-PBA-CBA-Fully-Executed.pdf,city,cba,full_document,safety_target,none,no,cover_or_title,overlap,none,no,"Cover page shows term dates extending through Dec 31, 2025; anchor cycle overlap exists for 2022-2024.",Municipal police sworn CBA with an operative term overlapping 2014-2024 (via 2022-2024 portion).,medium,qualifying_candidate,Scout-stage only: term dates visible on cover; wage/compensation articles and any arbitration/factfinding/wage-setting mechanisms need later verification.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_131220,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-NY-20260720-0127,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,NY,Beacon,cog_2025_131220,fire,"Resolution Authorizing the City Administrator to Execute an Agreement with Beacon Permanent Firemen’s Association, Inc. Local 3490, IAFF (Resolution No. 73 of 2025) — Memorandum of Agreement","Beacon Permanent Firemen’s Association, Inc. Local 3490, International Association of Firefighters (IAFF), AFL-CIO",CITY OF BEACON,"January 1, 2026 to December 31, 2029 (successor agreement term); prior CBA referenced as Jan 1, 2021 through Dec 31, 2025",https://beaconny.gov/wp-content/uploads/2025/08/Resolution-Authorizing-the-City-Administrator-to-Execute-an-Agreement-with-IAFF.pdf,city,memorandum_or_settlement,partial_document,safety_target,none,no,duration_clause,non_overlap_deferred,none,no,"Operative term shown for 2026-2029; however, document states prior CBA covered 2021-2025. Primary wage/salary schedule operative text shown for 01/01/26-01/01/29.","Authoritative, executed City-hosted wage-setting document for municipal firefighters (IAFF), including salary schedule lines (though operative years begin in 2026).",medium,qualifying_candidate,Scout-stage only: confirm whether the attached MOA contains fully executed successor wage terms vs only amendments to an incorporated prior CBA; later verify year-by-year salary schedule and any referenced arbitration/factfinding provisions.,unverified_scout_candidate,medium,high_priority_later_verify,73,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_131220,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-NY-20260720-0128,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,NY,Beacon,cog_2025_131220,non_safety,Resolution Authorizing the City Administrator to Execute an Agreement with CSEA (Resolution No. 119 of 2024) — Memorandum of Agreement (CSEA successor coverage),"Civil Service Employees Association, Inc. Local 1000 AFSCME, AFL-CIO (CSEA), City of Beacon Unit 6662; Dutchess County Local 814",CITY OF BEACON,"Effective January 1, 2025; terminates December 31, 2027",https://beaconny.gov/wp-content/uploads/2024/11/Resolution-Authorizing-the-City-Administrator-to-Execute-an-Agreement-with-CSEA.pdf,city,wage_schedule_or_compensation_plan,partial_document,authoritative_civilian_wage_setting,none,no,duration_clause,overlap,none,no,"Document includes operative effective/termination years for 2025-2027, which does not overlap 2014-2024; however, it is the closest non-safety authoritative wage-setting material found that is still within a modern successor chain. Later verification needed for any embedded references to prior 2022-2024 CBA for overlap.","Non-safety (clerical/admin-type) municipal employee bargaining unit wage-setting document from the City of Beacon (CSEA), with operative compensation terms.",low,qualifying_candidate,Scout-stage only: later verify whether this resolution/MOA attachment is the complete executed CBA or only changes; also later extract wage adjustment sections and any arbitration/factfinding/impasse or compensation-plan mechanisms.,unverified_scout_candidate,high,high_priority_later_verify,98,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_131220,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-MO-20260720-0046,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,MO,Rolla,cog_2025_107684,non_safety,City of Rolla Personnel and Compensation System (2025-2026 Budget Year) — Salary/Pay Schedule,,CITY OF ROLLA municipal government,2025-2026 (budget year salary schedule),https://www.rollacity.gov/Documents/Departments/Finance/Budget/budget-pres-2026%20-%20final.pdf?t=202511191347390,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,none,no,"duration_clause; award_period; other_operative_text (contains section titled ""City of Rolla Personnel and Compensation System"" with ""2025-2026 Budget Year"" and pay/salary tables by grade)",non_overlap_deferred,none,no,"Operative wage-setting tables are for ""2025-2026 Budget Year"" (not within 2014-2024 overlap window).",Provides an official city salary/pay schedule (Personnel and Compensation System) that can serve as an ordinary non-safety civilian wage comparator (includes grades beyond sworn public safety positions).,medium,qualifying_candidate,Scout-stage lead only: must later verify exact grade-to-job mapping for non-safety employee classes and confirm whether this is the binding annual pay schedule for bargaining units (if any).,unverified_scout_candidate,medium,low_priority_later_verify,31,retain_for_later_gap_or_pattern_review,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_107684,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-MN-20260720-0115,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,MN,Crystal,cog_2025_194557,police,"Labor Agreement (Police Officers / Local #44) — City of Crystal & Law Enforcement Labor Services, Inc.","Law Enforcement Labor Services, Inc. (Local #44)",CITY OF CRYSTAL,"2026-2027 (Effective Jan 1, 2026; through Dec 31, 2027)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/68e556231398a55341b9af6c/1759860259884/ActiveContract%2B-%2BCrystal%2BPD%2B12-31-2027.pdf,third_party,cba,full_document,safety_target,possible,no,duration_clause,non_overlap_deferred,none,no,"Operative duration shown as January 1, 2026 through December 31, 2027, which is outside the requested 2014-2024 prioritization window.",Contains binding wage rates and a duration clause for City of Crystal police bargaining unit; includes operative wage-setting text.,medium,qualifying_candidate,Unverified scout-stage lead: must later confirm the document is (a) actually current for CITY OF CRYSTAL (Census ID 194557) and (b) covers the intended police bargaining unit classifications; this lead was not cross-checked against an official city posting or Minnesota Bureau of Mediation Services filing.,unverified_scout_candidate,low,low_priority_later_verify,11,retain_for_later_gap_or_pattern_review,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_194557,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-MN-20260720-0116,POST-PI-AGGRESSIVE-3X300-ATTEMPT3-LANE3-2026-07-23,docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv,all_2026-07-23_223840,2026-07-23,MN,Crystal,cog_2025_194557,police,Labor Agreement (Police Supervisors) — City of Crystal & Law Enforcement Labor Services (Local #56),"Law Enforcement Labor Services, Inc. (Police Supervisors / Local #56)",CITY OF CRYSTAL,"2026-2027 (Effective Jan 1, 2026; through Dec 31, 2027)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/68c9a506c60e714df18a9b14/1758045446900/ActiveContract%2B-%2BCrystal%2BPD%2BSupervisors%2B-%2B12-31-2027.pdf,third_party,cba,full_document,safety_target,possible,no,duration_clause,non_overlap_deferred,none,no,"Operative duration shown as January 1, 2026 through December 31, 2027, which is outside the requested 2014-2024 prioritization window.",Contains binding wage rates (explicit 2026 and 2027 wage amounts) and a clear duration clause for City of Crystal police supervisors.,medium,qualifying_candidate,Unverified scout-stage lead: must later confirm the document is (a) actually current for CITY OF CRYSTAL (Census ID 194557) and (b) applies to the intended sworn supervisory classifications; not cross-checked to official city or state labor-board/provenance pages.,unverified_scout_candidate,low,low_priority_later_verify,11,retain_for_later_gap_or_pattern_review,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_3_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_223840_cog_2025_194557,"Built from docs/analysis/aggressive_3x300_attempt3_lane_3_scout_candidates_2026-07-23.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
