evidence_id,run_id,run_date,source_output_file,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,source_file,source_grounding_status,raw_output_ref,notes,state_label,city_label,occupation_label,source_role_label,contract_label,attribute_label,attribute_definition,evidence_status_label,source_grounding_label,what_excerpt_shows,notes_flag,viewer_verified
codify_20260710_oh_toledo_police_2024_grievance_or_contract_interpretation_arbitration_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,grievance_or_contract_interpretation_arbitration,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Grievance or contract-interpretation arbitration,"Arbitration used for grievances, discipline, contract interpretation, enforcement, or disputes under an existing agreement. Excludes interest arbitration over successor contract terms.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_staffing_shortage_recruitment_retention_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,staffing_shortage_recruitment_retention,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Staffing shortage, recruitment, or retention","Explicit concern about vacancies, recruitment, retention, hiring, turnover, staffing shortages, labor supply, attrition, or inability to fill positions.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_minimum_staffing_or_continuous_coverage_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,minimum_staffing_or_continuous_coverage,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Minimum staffing / continuous coverage,"Minimum staffing, required crew levels, continuous coverage, 24/7 service obligations, station coverage, mandatory coverage, or inability to defer service.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_overtime_callback_holdover_mandatory_extra_work_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,overtime_callback_holdover_mandatory_extra_work,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Overtime, callback, holdover, or mandatory extra work","Overtime, callback, holdover, mandatory overtime, court time, extra duty, standby/on-call, shift extension, or premium compensation for extra work demands.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_classification_reclassification_or_grade_structure_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,classification_reclassification_or_grade_structure,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Classification, reclassification, or wage-grade structure","Wage setting through classification systems, grades, steps, job titles, reclassification, compensation studies, wage schedules, or grade appeals.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_training_certification_credential_premiums_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,training_certification_credential_premiums,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Training, certification, credential, or education premiums","Wage premiums, stipends, incentives, requirements, or career ladders linked to training, certifications, degrees, licenses, credentials, or specialist qualifications.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_hazard_risk_stress_or_line_of_duty_rationale_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,hazard_risk_stress_or_line_of_duty_rationale,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Hazard, risk, stress, or line-of-duty rationale","Explicit wage or benefit language tied to hazard, risk, injury, stress, line-of-duty harm, dangerous conditions, public-safety exposure, or physical/psychological burden.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_premium_pay_differentials_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,premium_pay_differentials,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Premium pay / differentials,"Shift differentials, assignment differentials, specialty pay, longevity, night/weekend pay, holiday premiums, bilingual pay, paramedic pay, detail rates, or other add-ons beyond base wage.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_benefits_total_compensation_or_pension_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,benefits_total_compensation_or_pension,present,"benefits during the term of the contract as they affect TPPA shall be permitted unless the TPPA representative on the Cost Containment Committee is authorized to do so by the TPPA through its president. In the event any change in benefits is required by either federal or state law, the TPPA and City shall negotiate the replacement language. If no",,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Benefits, total compensation, or pension","Health insurance, pension, retirement, deferred compensation, paid leave, uniform allowance, equipment allowance, or non-wage benefits that affect compensation.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Benefits, total compensation, or pension because it describes health insurance, pension, retirement, paid leave, or another non-wage benefit that affects total compensation.",0,1
codify_20260710_oh_toledo_police_2024_subcontracting_outsourcing_or_volunteer_substitution_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,subcontracting_outsourcing_or_volunteer_substitution,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026","Subcontracting, outsourcing, or substitution","Contracting out, outsourcing, privatization, volunteer substitution, non-unit labor replacement, civilianization, or restrictions on replacing bargaining-unit work.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_management_rights_or_service_flexibility_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,management_rights_or_service_flexibility,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Management rights / service flexibility,"Management rights to assign, schedule, transfer, reorganize, determine staffing, set operations, change methods, deploy personnel, or maintain service flexibility.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_no_strike_or_work_stoppage_constraint_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,no_strike_or_work_stoppage_constraint,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",No-strike / work-stoppage constraint,"No-strike, no-slowdown, no-lockout, essential-service continuity, or statutory work-stoppage constraints.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_civil_service_or_statutory_employment_channel_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,civil_service_or_statutory_employment_channel,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Civil-service or statutory employment channel,"Civil-service provisions, statutory employment protections, meet-and-confer statutes, Chapter 174/142/146 references, Chapter 4117/SERB references, appointment/promotion rules, or statutory channels structuring bargaining or wage-setting.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_union_security_or_institutional_power_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,union_security_or_institutional_power,present,"C.I.O. The City agrees to recognize the Toledo Police Patrolman's Association, Local 10, (hereinafter referred to as the Association), as having jurisdiction over and being the sole and exclusive bargaining agent for employees of the City working in the classifications that are listed in Section 2129.02 “Classifications” herein for the purpose of establishing wages, hours of work, other terms and conditions of employment, and handling of grievances. The City shall not negotiate with, nor make any collective bargaining agreement or contract with any other employee group or with any of the employees working in classifications",,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Union security / institutional power,"Union recognition, dues or agency checkoff, exclusive representation, release time, union access, bulletin boards, labor-management committees, bargaining rights, or institutional supports for union power.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Union security / institutional power because it describes union recognition, dues checkoff, exclusive representation, or another institutional support for union standing.",0,1
codify_20260710_oh_toledo_police_2024_union_security_or_institutional_power_1,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,union_security_or_institutional_power,present,"The City shall not negotiate with, nor make any collective bargaining agreement or contract with any other employee group or with any of the employees working in classifications covered by this agreement,",Section 2129.02,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Union security / institutional power,"Union recognition, dues or agency checkoff, exclusive representation, release time, union access, bulletin boards, labor-management committees, bargaining rights, or institutional supports for union power.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Union security / institutional power because it describes union recognition, dues checkoff, exclusive representation, or another institutional support for union standing.",0,1
codify_20260710_oh_toledo_police_2024_budget_capacity_or_fiscal_constraint_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,budget_capacity_or_fiscal_constraint,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Budget capacity / fiscal constraint,"Fiscal capacity, budget constraints, ability to pay, appropriations, tax limits, fiscal emergency, budgetary shortfall, or city financial condition used to shape wages.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_non_safety_wage_restraint_or_admin_channel_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,non_safety_wage_restraint_or_admin_channel,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Non-safety wage restraint / administrative channel,"Evidence that non-safety wages are routed through administrative pay plans, classification systems, consultation rather than bargaining, weaker impasse pathways, delayed studies, pay-grade adjustments, or limited wage channels.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_police_2024_other_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_police_2024,OH,Toledo,police,safety,other,not_found,,,corpus/oh_toledo/oh_toledo_tppa_police_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_police_2024/coded_passages.csv,,Ohio,Toledo,Police,safety,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",Other wage-mechanism evidence,Relevant wage-mechanism evidence not captured by the other attributes. Use sparingly.,No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_peer_comparator_wage_comparability_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,peer_comparator_wage_comparability,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Peer / comparator wage comparison,"Explicit use of peer cities, comparable communities, external labor markets, comparator jurisdictions, or comparable bargaining units to justify wage levels, increases, or schedules.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_interest_arbitration_or_formal_impasse_backstop_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,interest_arbitration_or_formal_impasse_backstop,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Interest arbitration / formal impasse backstop,"Wage-setting or successor-contract settlement shaped by formal impasse institutions, such as interest arbitration, conciliation, factfinding, mediation-to-award processes, or bargaining in the shadow of formal impasse resolution. Excludes ordinary grievance arbitration.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_grievance_or_contract_interpretation_arbitration_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,grievance_or_contract_interpretation_arbitration,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Grievance or contract-interpretation arbitration,"Arbitration used for grievances, discipline, contract interpretation, enforcement, or disputes under an existing agreement. Excludes interest arbitration over successor contract terms.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_staffing_shortage_recruitment_retention_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,staffing_shortage_recruitment_retention,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Staffing shortage, recruitment, or retention","Explicit concern about vacancies, recruitment, retention, hiring, turnover, staffing shortages, labor supply, attrition, or inability to fill positions.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_minimum_staffing_or_continuous_coverage_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,minimum_staffing_or_continuous_coverage,present,Members who are recalled for an emergency or to meet the minimum staffing language of 2125.58 shall be paid at the,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Minimum staffing / continuous coverage,"Minimum staffing, required crew levels, continuous coverage, 24/7 service obligations, station coverage, mandatory coverage, or inability to defer service.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Minimum staffing / continuous coverage because it describes a minimum staffing level, required crew size, or continuous/24-7 coverage obligation.",0,1
codify_20260710_oh_toledo_fire_2024_overtime_callback_holdover_mandatory_extra_work_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,overtime_callback_holdover_mandatory_extra_work,present,Members who are recalled for an emergency or to meet the minimum staffing language of 2125.58 shall be paid at the overtime rate of one and one half (1 ½) for actual time worked but not less than four (4) hours pay at the overtime rate,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Overtime, callback, holdover, or mandatory extra work","Overtime, callback, holdover, mandatory overtime, court time, extra duty, standby/on-call, shift extension, or premium compensation for extra work demands.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Overtime, callback, holdover, or mandatory extra work because it describes overtime, callback, holdover, mandatory extra duty, or standby/on-call pay.",0,1
codify_20260710_oh_toledo_fire_2024_classification_reclassification_or_grade_structure_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,classification_reclassification_or_grade_structure,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Classification, reclassification, or wage-grade structure","Wage setting through classification systems, grades, steps, job titles, reclassification, compensation studies, wage schedules, or grade appeals.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_training_certification_credential_premiums_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,training_certification_credential_premiums,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Training, certification, credential, or education premiums","Wage premiums, stipends, incentives, requirements, or career ladders linked to training, certifications, degrees, licenses, credentials, or specialist qualifications.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_hazard_risk_stress_or_line_of_duty_rationale_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,hazard_risk_stress_or_line_of_duty_rationale,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Hazard, risk, stress, or line-of-duty rationale","Explicit wage or benefit language tied to hazard, risk, injury, stress, line-of-duty harm, dangerous conditions, public-safety exposure, or physical/psychological burden.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_premium_pay_differentials_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,premium_pay_differentials,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Premium pay / differentials,"Shift differentials, assignment differentials, specialty pay, longevity, night/weekend pay, holiday premiums, bilingual pay, paramedic pay, detail rates, or other add-ons beyond base wage.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_benefits_total_compensation_or_pension_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,benefits_total_compensation_or_pension,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Benefits, total compensation, or pension","Health insurance, pension, retirement, deferred compensation, paid leave, uniform allowance, equipment allowance, or non-wage benefits that affect compensation.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
