pdf_sha256,artifact_pointer,page_number,approved_page,page_access_status,pdf_page_count,text_layer_char_count,qualitative_row_count,error_type_sanitized,ocr_used,rendered_image_used,page_text_persisted
c157843f6f2278bf20d24f1657182557bfc1afff594f9ae196738187f6d573f2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0039_sr_a2c650a660a27851bfc80165.pdf,29,true,text_layer_present,56,1543,3,,false,false,false
c1ad8178c23f10502f0593780f323f03a1792c8bf2359c1f4fc2930a788133c2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf,12,true,text_layer_present,26,3614,2,,false,false,false
c1ad8178c23f10502f0593780f323f03a1792c8bf2359c1f4fc2930a788133c2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf,13,true,text_layer_present,26,2955,2,,false,false,false
c1ad8178c23f10502f0593780f323f03a1792c8bf2359c1f4fc2930a788133c2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0203_sr_07bee4e69a7ab6e398354e7a.pdf,14,true,text_layer_present,26,3197,1,,false,false,false
c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf,14,true,text_layer_present,42,1598,1,,false,false,false
c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf,15,true,text_layer_present,42,2345,2,,false,false,false
c279cc924dd36961c3e080173cf57c051f0b6efc9e749f7e28874550bde93e74,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_dcc2b1972bc6b0b16b0ce555.pdf,16,true,text_layer_present,42,2444,2,,false,false,false
c2aa57a94c0ad18b4e13a513c9fedb152c5e4fc24a6071dedd82ccbb16874e9b,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0102_sr_afcde77296f2b331fb959973.pdf,29,true,text_layer_present,132,3294,1,,false,false,false
c2aa57a94c0ad18b4e13a513c9fedb152c5e4fc24a6071dedd82ccbb16874e9b,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0102_sr_afcde77296f2b331fb959973.pdf,30,true,text_layer_present,132,579,1,,false,false,false
c3a51c1c176f921f7b52ebe298a87451868a2f2117930fdbf91acf05b00466b2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0191_sr_09b9bd3a9b5c95c6cf63b66e.pdf,5,true,text_layer_present,40,2057,1,,false,false,false
c3d897a59303872615c1e0e3f8d98ae0efb2ef92ad75f5a2ff94b3f6cc468e01,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0342_sr_a0f7fb62d1a4f42d5b7afc79.pdf,24,true,text_layer_present,25,1712,2,,false,false,false
c5148f2bca848d3921832a391393e14fc1c0aced438e1b3c1cf8a77e155fe84e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0196_sr_36a74ceb961983035210ed82.pdf,16,true,text_layer_present,45,3109,3,,false,false,false
c5148f2bca848d3921832a391393e14fc1c0aced438e1b3c1cf8a77e155fe84e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0196_sr_36a74ceb961983035210ed82.pdf,17,true,text_layer_present,45,3372,1,,false,false,false
c5148f2bca848d3921832a391393e14fc1c0aced438e1b3c1cf8a77e155fe84e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0196_sr_36a74ceb961983035210ed82.pdf,21,true,text_layer_present,45,3319,1,,false,false,false
c5621571e96f0b4c7a137bfb48c08875f225fda714f2ae2d6aa3bf3ebddd54f2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0080_sr_e96a86a255eaaefb8a2ac1a9.pdf,17,true,text_layer_present,76,2701,1,,false,false,false
c5621571e96f0b4c7a137bfb48c08875f225fda714f2ae2d6aa3bf3ebddd54f2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0080_sr_e96a86a255eaaefb8a2ac1a9.pdf,18,true,text_layer_present,76,2975,1,,false,false,false
c5621571e96f0b4c7a137bfb48c08875f225fda714f2ae2d6aa3bf3ebddd54f2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0080_sr_e96a86a255eaaefb8a2ac1a9.pdf,19,true,text_layer_present,76,2700,1,,false,false,false
c568c2aa95d198ae7fe531c5e5d9d905812c7056e758b6b84a716353e0982a40,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0206_sr_c0b77b4c6090201a4b1512fd.pdf,2,true,text_layer_present,51,3141,2,,false,false,false
c57f698cb68fe93edf610c9767bbe7880e0191dcfa041be03749d370070434fb,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,22,true,text_layer_present,64,2517,1,,false,false,false
c5ac6b450bc46a6089247993a8d2cd50bdbfdce8efdf106d3f98ab3325697e3a,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_609637bfe2d8768ded3d56f8.pdf,9,true,text_layer_present,40,2270,1,,false,false,false
c5f618994f62845cab18065794ff59dbf69f4ff637b3dbeda9d1c5d571d83696,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0324_sr_e56179609b54c44849467282.pdf,18,true,text_layer_present,56,2835,1,,false,false,false
c5f618994f62845cab18065794ff59dbf69f4ff637b3dbeda9d1c5d571d83696,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0324_sr_e56179609b54c44849467282.pdf,19,true,text_layer_present,56,2161,3,,false,false,false
c683a908f8ea5f1bcf3e56e34b778361385f84a2dc5413559743d5c8b28c5b8c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0035_sr_aaf11ba6d7479f9c01df9983.pdf,11,true,text_layer_present,32,3320,1,,false,false,false
c6da67077b7999e415815c1b2ec3746822c729ee0c37c582ef76d1873d25a405,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0428_sr_21af6d8612f965e3785e2e33.pdf,5,true,text_layer_present,25,3412,3,,false,false,false
c6da67077b7999e415815c1b2ec3746822c729ee0c37c582ef76d1873d25a405,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0428_sr_21af6d8612f965e3785e2e33.pdf,6,true,text_layer_present,25,3008,1,,false,false,false
c72f822d1f17a0fc2eb6f7e576dad40665497ba8176cfce730c2667ecd1f2127,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0459_sr_e6f58ede919b66be21b31521.pdf,4,true,text_layer_present,21,2469,1,,false,false,false
c7bfe1535a3d2626607e58b4921c71e840214a0559706a5654390a4698872199,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf,17,true,text_layer_present,53,2168,1,,false,false,false
c7bfe1535a3d2626607e58b4921c71e840214a0559706a5654390a4698872199,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf,18,true,text_layer_present,53,1808,2,,false,false,false
c7bfe1535a3d2626607e58b4921c71e840214a0559706a5654390a4698872199,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf,19,true,text_layer_present,53,1622,1,,false,false,false
c7ca9e8dbe17ed78fce10f7d3cf72776fb8e0e45919ada6cef2a0c727bba3986,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0287_sr_59cfad64db6bad6f8bf04005.pdf,7,true,text_layer_present,23,2491,1,,false,false,false
c7dfe3edf7b7044c4ab2af21b66482e95afb9e7919de8c350bc2e32f8d6a80f1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,1,true,text_layer_present,2,2206,2,,false,false,false
c7dfe3edf7b7044c4ab2af21b66482e95afb9e7919de8c350bc2e32f8d6a80f1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,2,true,text_layer_present,2,658,2,,false,false,false
c7fff0fe9d1fb63088c2423d3a43e8ba5a6646f05fa2d37b2143d550b5f71658,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0047_sr_8723e057b232fb8363961515.pdf,20,true,text_layer_present,61,2218,1,,false,false,false
c7fff0fe9d1fb63088c2423d3a43e8ba5a6646f05fa2d37b2143d550b5f71658,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0047_sr_8723e057b232fb8363961515.pdf,21,true,text_layer_present,61,2657,2,,false,false,false
c7fff0fe9d1fb63088c2423d3a43e8ba5a6646f05fa2d37b2143d550b5f71658,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0047_sr_8723e057b232fb8363961515.pdf,22,true,text_layer_present,61,1626,1,,false,false,false
c86d3156f8c2777efc21af04ee690e402136698b04fe4133ff9ed01ca74a1cca,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0090_sr_b2c279760a2f5003f3d198e1.pdf,14,true,text_layer_present,63,3230,1,,false,false,false
c86d3156f8c2777efc21af04ee690e402136698b04fe4133ff9ed01ca74a1cca,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0090_sr_b2c279760a2f5003f3d198e1.pdf,15,true,text_layer_present,63,2633,1,,false,false,false
c8fb4e44b486b58289dc4966255b689ca5a7d336c9c845019c49baa349504ada,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0105_sr_2d62152f8f0b61bcfcd231a3.pdf,14,true,text_layer_present,129,2184,1,,false,false,false
c8fb4e44b486b58289dc4966255b689ca5a7d336c9c845019c49baa349504ada,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0105_sr_2d62152f8f0b61bcfcd231a3.pdf,15,true,text_layer_present,129,336,1,,false,false,false
c8fb4e44b486b58289dc4966255b689ca5a7d336c9c845019c49baa349504ada,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0105_sr_2d62152f8f0b61bcfcd231a3.pdf,16,true,text_layer_present,129,2055,1,,false,false,false
cae97cac26c2a93529c7fa6eada6f99a431cbca078f614fb4c1ab90aac4cb3fc,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0016_sr_2c7e8d472e7027f77297ddf3.pdf,24,true,text_layer_present,67,2256,1,,false,false,false
cb00913a1ead773f48d98934919422981b93f5f4f4e71324f7903c15632e3d52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0289_sr_dbcc48d7f5a72839d4870e53.pdf,15,true,text_layer_present,47,2268,1,,false,false,false
cb00913a1ead773f48d98934919422981b93f5f4f4e71324f7903c15632e3d52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0289_sr_dbcc48d7f5a72839d4870e53.pdf,16,true,text_layer_present,47,3254,1,,false,false,false
cb00913a1ead773f48d98934919422981b93f5f4f4e71324f7903c15632e3d52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0289_sr_dbcc48d7f5a72839d4870e53.pdf,17,true,text_layer_present,47,3206,1,,false,false,false
cb00913a1ead773f48d98934919422981b93f5f4f4e71324f7903c15632e3d52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0289_sr_dbcc48d7f5a72839d4870e53.pdf,27,true,text_layer_present,47,2263,1,,false,false,false
cb10f5c6ee577626403cd815e82c6edc00ffcd53d3fe05c6141e50345b293013,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0043_sr_6ee2d286252cc9f56a12ed7a.pdf,19,true,text_layer_present,167,2228,1,,false,false,false
cbaa14cf8f08f76454a8d04f9f8f9ef4e5b3e3d0d61ee5254acacb635feaabc4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,1,true,text_layer_present,10,2600,1,,false,false,false
cbaa14cf8f08f76454a8d04f9f8f9ef4e5b3e3d0d61ee5254acacb635feaabc4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,2,true,text_layer_present,10,2538,2,,false,false,false
cbaa14cf8f08f76454a8d04f9f8f9ef4e5b3e3d0d61ee5254acacb635feaabc4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,5,true,text_layer_present,10,2212,1,,false,false,false
cbaf50f679485e7c0be1f029116514eb0c215ba6e7c689603c8267f099eff7cc,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf,7,true,text_layer_present,15,2853,3,,false,false,false
cbc1395ab49cbd088f053bb526812dcb4d4e060b9143a0960e925f930c949e45,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_5bee41dcf82c87537cd17661.pdf,18,true,text_layer_present,82,3443,1,,false,false,false
cbc1395ab49cbd088f053bb526812dcb4d4e060b9143a0960e925f930c949e45,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_5bee41dcf82c87537cd17661.pdf,19,true,text_layer_present,82,3166,3,,false,false,false
cbd0d7623c3940ac78a1284465e447ca6ac42920219b2ecacf7974a0f4eefa39,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_a624ef114bf26f322e3b4d54.pdf,10,true,text_layer_present,29,2578,3,,false,false,false
cbd0d7623c3940ac78a1284465e447ca6ac42920219b2ecacf7974a0f4eefa39,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0094_sr_a624ef114bf26f322e3b4d54.pdf,11,true,text_layer_present,29,2512,2,,false,false,false
cc1331cad10e31af1af4b899a8901b4cd4ef08b480e2cd534d67bcf1df71838d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0017_sr_323ff04aa5aa46edb6ea43a3.pdf,4,true,text_layer_present,32,1698,2,,false,false,false
cc1331cad10e31af1af4b899a8901b4cd4ef08b480e2cd534d67bcf1df71838d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0017_sr_323ff04aa5aa46edb6ea43a3.pdf,5,true,text_layer_present,32,1954,2,,false,false,false
cc2970d71dcfd3e35040dcda332ef3b574f78fd3f3c31be1adda6f3944bb2470,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0141_sr_dbcfbda0e5cdfe58e508f387.pdf,25,true,text_layer_present,112,2494,1,,false,false,false
cc2970d71dcfd3e35040dcda332ef3b574f78fd3f3c31be1adda6f3944bb2470,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0141_sr_dbcfbda0e5cdfe58e508f387.pdf,26,true,text_layer_present,112,2396,1,,false,false,false
cc2970d71dcfd3e35040dcda332ef3b574f78fd3f3c31be1adda6f3944bb2470,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0141_sr_dbcfbda0e5cdfe58e508f387.pdf,27,true,text_layer_present,112,2233,1,,false,false,false
cd303092337d27a022e4427221bf0ff795c78be34fd680ec0e2adf844116b79c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0297_sr_4dc3984f0e53ff01bd92d986.pdf,12,true,text_layer_present,22,1536,2,,false,false,false
cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf,11,true,text_layer_present,50,1909,1,,false,false,false
cd51f7d9285934c97df69c776c2765b7ac49af8d868552e21fedbda028688f6c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf,12,true,text_layer_present,50,1879,2,,false,false,false
cda5946d0afcf6293698d76a025410701a92b323f57c782cfc4fa7f0b3903a09,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf,7,true,text_layer_present,65,2011,1,,false,false,false
cda5946d0afcf6293698d76a025410701a92b323f57c782cfc4fa7f0b3903a09,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf,8,true,text_layer_present,65,2773,3,,false,false,false
cda5946d0afcf6293698d76a025410701a92b323f57c782cfc4fa7f0b3903a09,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0070_sr_98454e9a5a4bca35a65a2ea8.pdf,9,true,text_layer_present,65,2085,1,,false,false,false
cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0346_sr_544c233018ec2fa1a4da1a86.pdf,16,true,text_layer_present,35,2538,3,,false,false,false
ce3fb3e0dbb92cef56cc43fd2b2af7f2e9b88a0439ac5f9d6fbd8a81ed36d1a9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0271_sr_0e186e8cd29f03e5892256ea.pdf,8,true,text_layer_present,72,1764,2,,false,false,false
ce75f6cb7149e2c9ca35693f0da466b21a65e95e88844082271d068c62d40261,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0087_sr_54c160d8f086bb81500681c6.pdf,13,true,text_layer_present,108,2137,1,,false,false,false
ce91c662bae95e8ec72de56aab9b5c8d8e1cd65600b9d26f1beafb9568f7f92e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0146_sr_a54b5411edb6a212fc64d603.pdf,14,true,text_layer_present,62,2873,1,,false,false,false
ceef20cb809af353ee06d67ad335b1b2535f52f2aef52b8416d30ea269d11ec4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0159_sr_fa91faaf3e0bfbc9f5cba5c0.pdf,5,true,text_layer_present,28,1080,1,,false,false,false
cf0035d5e895ebc82359d029cf15a46a8a48915c612c3d7bc34907a5c4cc3eb8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0251_sr_62f1f97379ffd02e6ec5b0df.pdf,7,true,text_layer_present,22,2781,1,,false,false,false
cf0035d5e895ebc82359d029cf15a46a8a48915c612c3d7bc34907a5c4cc3eb8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0251_sr_62f1f97379ffd02e6ec5b0df.pdf,8,true,text_layer_present,22,2726,1,,false,false,false
cf5fa73fefe8765eebc7555d8bda5ea8e5e23dda6f1b0fac10818184a6bdf5a5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0093_sr_5d5568bfe9ca9e9f2612c73f.pdf,14,true,text_layer_present,31,2908,1,,false,false,false
cf72efd46460b19aa280a9af02e08b5f393ce4ecd44c23fba1d0ec4889ca9a69,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_cab48b980ce2adfbab2e884c.pdf,1,true,text_layer_present,41,2083,1,,false,false,false
cfff0fe042eac269b9f0c0adc955c60f8b922ec8a7bdd661590c2df1dc6b3a2b,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0309_sr_5ecfb391d7e66245cd0c0baf.pdf,7,true,text_layer_present,59,3728,1,,false,false,false
d01ea31ec331016dfc070e5549df3a680f7ec6eddf0ab523048721cf8a5face6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0093_sr_a0cf04650a1978eb5668a094.pdf,7,true,text_layer_present,12,2791,1,,false,false,false
d146408194e3db5285d786771fb04e95dba78934d51e6f936cd43adc4882b147,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0323_sr_d9735560c6e104bb1db551cc.pdf,11,true,text_layer_present,42,3616,2,,false,false,false
d1a05d32a980c753feebf4b0af006d44058bfb34b29f0205e7fcf129eecfdb7c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0115_sr_e782959d17bebdcdf9bd1dac.pdf,10,true,text_layer_present,36,2765,3,,false,false,false
d1a05d32a980c753feebf4b0af006d44058bfb34b29f0205e7fcf129eecfdb7c,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0115_sr_e782959d17bebdcdf9bd1dac.pdf,9,true,text_layer_present,36,2803,2,,false,false,false
d2aa648ecd36e31645ed5509c7c9af88a30eb16307e5d5529ab410a99281548f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0053_sr_d6ef2ecfb0edd5ecd4a5bf45.pdf,12,true,text_layer_present,53,2539,2,,false,false,false
d2aa648ecd36e31645ed5509c7c9af88a30eb16307e5d5529ab410a99281548f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0053_sr_d6ef2ecfb0edd5ecd4a5bf45.pdf,13,true,text_layer_present,53,1908,2,,false,false,false
d2c2e596334ed30ecf244a9ef0f871f1a92c580c398730f53c778b2f75177440,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0328_sr_28b81bf170a7e5ee4269d0fc.pdf,27,true,text_layer_present,60,2270,3,,false,false,false
d375efb63627785be345c921943125596fac8d4b79b00717e01bd1e017a9affd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0167_sr_2a0a2a0d1f00ca92436f6b08.pdf,26,true,text_layer_present,109,2863,1,,false,false,false
d384cce1c0e3c11fc98145ea9bafea813cfa0e6e64617e71e0d0b4ff91d34a21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0493_sr_caa617c61941b3febbaa69d4.pdf,1,true,text_layer_present,3,3594,1,,false,false,false
d44ce80138b65301fa45804f5a29c3d8b8b21b5be9f40f618b0c21fc09f462a3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0120_sr_506783f83314e2ff6220c429.pdf,113,true,text_layer_present,115,759,1,,false,false,false
d44ce80138b65301fa45804f5a29c3d8b8b21b5be9f40f618b0c21fc09f462a3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0120_sr_506783f83314e2ff6220c429.pdf,114,true,text_layer_present,115,982,1,,false,false,false
d4716c239e3152b02712abe90b905df2597bed618cc8b26eaf085e0b69383e5e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0104_sr_a3d1a5615d0d6f84b2e0c202.pdf,11,true,text_layer_present,35,2097,1,,false,false,false
