quantitative_observation_id,extraction_case_id,mixed_join_key,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,compensation_type,occupation_unit_classification_rank,rate_value,salary_value,hourly_rate,annual_salary,pay_band,step,grade,percentage_increase,effective_date,currency_or_unit,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,normalized_scalar_value,normalized_range_minimum,normalized_range_maximum,normalized_currency,normalized_frequency,normalized_wage_concept,annualization_status,normalized_effective_date,effective_date_parse_status,quantitative_transformation_reason_code,analysis_candidate_eligible,analysis_promotion_eligible,analysis_quarantine_reasons,unresolved_conflict_resolution_id,followup_cycle_bridge_status,followup_cycle_source_fields,followup_occupation_bridge_status,followup_occupation_support_fields,followup_retrieval_bridge_status,followup_retrieval_support_fields,followup_normalized_effective_date,followup_effective_date_parse_status,followup_analysis_candidate_eligible,followup_analysis_quarantine_reasons,followup_parse_improvement_reason_code
qobs_a275e0499ffa69941ded727b,cex_7668baa0999dbe631fb682c9,,doc_35d20aa9fac4c5f3aebd55a6,ttd_f004c30ae3d7f3850760df3b,sr_6c7f8e55645600b7b8f9d7a1,NSCQ-CA-20260720-0090,CA,Roseville,CITY OF ROSEVILLE,fire,cba,,,11,rate,,1.5,,,,,,,,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf#page=11,high,CTO_ACCRUAL_ONE_AND_ONE_HALF_TIMES_HOURL,provisional_unverified,corrected_500_seed,qobs_a275e0499ffa69941ded727b,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_a275e0499ffa69941ded727b,,true,,not_in_targeted_queue,not_applicable,,qobs_a275e0499ffa69941ded727b,true,,not_in_targeted_queue,not_applicable,,qobs_a275e0499ffa69941ded727b,true,dd931a476e994ad7341895a6ef63fa42309aa7a870abe33886c32204f98416b8,pr_540daa1db2e9cfcc4b3b64d9,fire,exact_public_safety_unit_type,cba,causal,https://www.roseville.ca.gov/Documents/Fire/Join%20Our%20Team/rff.pdf?t=202603060057180,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_6c7f8e55645600b7b8f9d7a1.pdf,2022-01-01,2025-12-31,cycle_4d99c349df3662af551c907a,cuc_2307c33aa66ebd328e6167c0,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,1.5,,,,,rate,not_performed,,blank,exact_scalar_token,true,false,,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_f35e14087adbf4b8278bc5bd,cex_a4743072a2d9345b37f35404,,doc_0264a120be1bb93d010753a7,ttd_8af4bebcbbcc2b99eae8b9b4,sr_0f62a79d5fc397e785fb8026,NSCQ-CA-20260720-0042,CA,Santa Rosa,CITY OF SANTA ROSA,fire,cba,,,20,percentage_increase,,,,,,,,,3.0%,"September 26, 2021",monthly wage increase,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,high,SCHEDULEEFFECTIVE_DATE_AND_PERCENT_IN_SA,provisional_unverified,corrected_500_seed,qobs_f35e14087adbf4b8278bc5bd,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_f35e14087adbf4b8278bc5bd,,true,,not_in_targeted_queue,not_applicable,,qobs_f35e14087adbf4b8278bc5bd,true,,not_in_targeted_queue,not_applicable,,qobs_f35e14087adbf4b8278bc5bd,true,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,pr_e2e8a2139dbdcfa3907c3d1e,fire,exact_public_safety_unit_type,cba,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,2021-07-01,2024-06-30,cycle_71f76d5e5fdd3eea82453b6c,cuc_f05acc1221d3961568f18491,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,3.0,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2021-09-26,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_00dcd4d701faa49826d0585f,cex_a4743072a2d9345b37f35404,,doc_0264a120be1bb93d010753a7,ttd_8af4bebcbbcc2b99eae8b9b4,sr_0f62a79d5fc397e785fb8026,NSCQ-CA-20260720-0042,CA,Santa Rosa,CITY OF SANTA ROSA,fire,cba,,,20,salary,Fire Fighter FI03,,"7,546",,,,Step 1,,,"September 26, 2021",monthly,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,high,VISIBLE_STEP_SALARY_TOKEN,provisional_unverified,corrected_500_seed,qobs_00dcd4d701faa49826d0585f,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_00dcd4d701faa49826d0585f,,true,,not_in_targeted_queue,not_applicable,,qobs_00dcd4d701faa49826d0585f,true,,not_in_targeted_queue,not_applicable,,qobs_00dcd4d701faa49826d0585f,true,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,pr_e2e8a2139dbdcfa3907c3d1e,fire,exact_public_safety_unit_type,cba,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,2021-07-01,2024-06-30,cycle_71f76d5e5fdd3eea82453b6c,cuc_f05acc1221d3961568f18491,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,7546,,,,monthly,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2021-09-26,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_2c61d48fabd207ac0fde9ebd,cex_a4743072a2d9345b37f35404,,doc_0264a120be1bb93d010753a7,ttd_8af4bebcbbcc2b99eae8b9b4,sr_0f62a79d5fc397e785fb8026,NSCQ-CA-20260720-0042,CA,Santa Rosa,CITY OF SANTA ROSA,fire,cba,,,20,salary,Fire Fighter FI03,,"7,899",,,,Step 2,,,"September 26, 2021",monthly,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,high,VISIBLE_STEP_SALARY_TOKEN,provisional_unverified,corrected_500_seed,qobs_2c61d48fabd207ac0fde9ebd,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_2c61d48fabd207ac0fde9ebd,,true,,not_in_targeted_queue,not_applicable,,qobs_2c61d48fabd207ac0fde9ebd,true,,not_in_targeted_queue,not_applicable,,qobs_2c61d48fabd207ac0fde9ebd,true,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,pr_e2e8a2139dbdcfa3907c3d1e,fire,exact_public_safety_unit_type,cba,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,2021-07-01,2024-06-30,cycle_71f76d5e5fdd3eea82453b6c,cuc_f05acc1221d3961568f18491,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,7899,,,,monthly,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2021-09-26,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_8d11af74e6bad878723b2c29,cex_a4743072a2d9345b37f35404,,doc_0264a120be1bb93d010753a7,ttd_8af4bebcbbcc2b99eae8b9b4,sr_0f62a79d5fc397e785fb8026,NSCQ-CA-20260720-0042,CA,Santa Rosa,CITY OF SANTA ROSA,fire,cba,,,20,salary,Fire Fighter FI03,,"8,261",,,,Step 3,,,"September 26, 2021",monthly,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,high,VISIBLE_STEP_SALARY_TOKEN,provisional_unverified,corrected_500_seed,qobs_8d11af74e6bad878723b2c29,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_8d11af74e6bad878723b2c29,,true,,not_in_targeted_queue,not_applicable,,qobs_8d11af74e6bad878723b2c29,true,,not_in_targeted_queue,not_applicable,,qobs_8d11af74e6bad878723b2c29,true,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,pr_e2e8a2139dbdcfa3907c3d1e,fire,exact_public_safety_unit_type,cba,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,2021-07-01,2024-06-30,cycle_71f76d5e5fdd3eea82453b6c,cuc_f05acc1221d3961568f18491,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,8261,,,,monthly,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2021-09-26,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_513bbb784ae4a5b62b206a04,cex_a4743072a2d9345b37f35404,,doc_0264a120be1bb93d010753a7,ttd_8af4bebcbbcc2b99eae8b9b4,sr_0f62a79d5fc397e785fb8026,NSCQ-CA-20260720-0042,CA,Santa Rosa,CITY OF SANTA ROSA,fire,cba,,,20,salary,Fire Fighter FI03,,"8,644",,,,Step 4,,,"September 26, 2021",monthly,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=20,high,VISIBLE_STEP_SALARY_TOKEN,provisional_unverified,corrected_500_seed,qobs_513bbb784ae4a5b62b206a04,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_513bbb784ae4a5b62b206a04,,true,,not_in_targeted_queue,not_applicable,,qobs_513bbb784ae4a5b62b206a04,true,,not_in_targeted_queue,not_applicable,,qobs_513bbb784ae4a5b62b206a04,true,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,pr_e2e8a2139dbdcfa3907c3d1e,fire,exact_public_safety_unit_type,cba,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,2021-07-01,2024-06-30,cycle_71f76d5e5fdd3eea82453b6c,cuc_f05acc1221d3961568f18491,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,8644,,,,monthly,salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2021-09-26,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_fc10585a20dbc6b7b614664d,cex_2c62fbbf5daca7cd2c00192d,mix_9585ca90ee3c183285d69fb1,doc_b0c0557ccda3ca06e0f61ac6,ttd_65256a0b135247b9ee00e4a9,sr_60eb5f8e3564c92191ee0cf5,NSCQ-CO-20260720-0016,CO,Pueblo,CITY OF PUEBLO,non_safety,cba,,,18,percentage_increase,,,,,,,,,5%,,percent,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf#page=18,high,A4_5PCT_STEP_PLACEMENT_TOKEN_VISIBLE,provisional_unverified,corrected_500_seed,qobs_fc10585a20dbc6b7b614664d,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_fc10585a20dbc6b7b614664d,,true,,not_in_targeted_queue,not_applicable,,qobs_fc10585a20dbc6b7b614664d,true,,not_in_targeted_queue,not_applicable,,qobs_fc10585a20dbc6b7b614664d,true,2144a857a5805fc415e1441a4148e780d6f4ec8a8045ca5cf7c50e5988f04dbd,pr_14f58529befe92f3122469c4,,quarantined_no_controlled_explicit_label,cba,causal,https://www.pueblo.us/DocumentCenter/View/20565/2026-PAGE-Contract-?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf,2026-01-01,2026-12-31,cycle_eabfd5c00076bb86e9494539,cuc_afa75fbc9a5263a7c7615bda,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,5,,,PERCENT,percentage_change,percentage_increase,not_performed,,blank,exact_percentage_token,true,false,,,established_single_exact_pair,candidate_queue.contract_years_scouted,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_9e8fa13b9a277e573804fd9d,cex_32fb89b95dcd8a3d3417ae9d,mix_d48a598f25a234d1b8ab1cb4,doc_e1ae9a14014fc3e39b4ac745,ttd_1db5ab26d090d8c73d3b398e,sr_98c2c17292620003846b951f,NSCQ-CT-20260720-0028,CT,Bristol,CITY OF BRISTOL,police,cba,,,11,percentage_increase,,,,,,,,,7.5%,,% of base pay,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0011_sr_98c2c17292620003846b951f.pdf#page=11,high,S1110_S1_7_5_COORDINATOR_DUTIES_COMPENS,provisional_unverified,corrected_500_seed,qobs_9e8fa13b9a277e573804fd9d,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_9e8fa13b9a277e573804fd9d,,true,,not_in_targeted_queue,not_applicable,,qobs_9e8fa13b9a277e573804fd9d,true,,not_in_targeted_queue,not_applicable,,qobs_9e8fa13b9a277e573804fd9d,true,fc3316c50a6fd14c9109e0b54e705341956d5d7530ea2e0c5010603feead3c12,pr_95c38e24d7eb95bf20f9e44c,police,exact_public_safety_unit_type,cba,causal,https://www.bristolct.gov/DocumentCenter/View/469/Contract-Police-2027?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0011_sr_98c2c17292620003846b951f.pdf,2023-07-01,2027-06-30,cycle_5c31bbfa64c102dfaeccc89b,cuc_4fedbba5fa0ab5ca29d2947b,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,7.5,,,PERCENT,percentage_change,percentage_increase,not_performed,,blank,exact_percentage_token,true,false,,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_efa686783a8994c3e2550434,cex_0bdde108326cd26fbfcd23a1,mix_442db08332a6825957778142,doc_dd5b9f8fcb898e7d8c1e7dda,ttd_339ac32d00e7669cbd148006,sr_e843a3c1b57bc0692b4c6d48,NSCQ-CT-20260720-0007,CT,New Haven,CITY OF NEW HAVEN,police,cba,,,2,percentage_increase,,,,,,,,,2.25%,,%,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf#page=2,medium,WAGE_INCREASE_2020_2021,qa_structural_conflict_resolved,corrected_500_seed,qobs_efa686783a8994c3e2550434,needs_conflict_review,distinct_effective_period,resolved,qobs_efa686783a8994c3e2550434,,true,,not_in_targeted_queue,not_applicable,,qobs_efa686783a8994c3e2550434,true,,not_in_targeted_queue,not_applicable,,qobs_efa686783a8994c3e2550434,true,cbaa14cf8f08f76454a8d04f9f8f9ef4e5b3e3d0d61ee5254acacb635feaabc4,pr_9b91fa1b2a9f0af86644418a,police,exact_public_safety_unit_type,cba,causal,https://ojp-content.s3.us-east-2.amazonaws.com/NHI/Old/BaseImages/2019/09/Tom/Police_Union_Contract.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,2016-07-01,2022-06-30,cycle_fe23bb27ad5d4977d44ead4b,cuc_c86cae0497f770c4027179e6,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,qa_resolution_status,active,2.25,,,PERCENT,percentage_change,percentage_increase,not_performed,,blank,exact_percentage_token,true,false,,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_a356c97053f6fdf4aaec9366,cex_431b3f8707bedfa99876517c,mix_b4ef3f1774e8f0bd8076308d,doc_7b91f1e09c47b0e62dd7052a,ttd_f80aabc2d8533e9f008d5f21,sr_497fda2ddc054761364e8a2a,NSCQ-DE-20260720-0006,DE,Newark,CITY OF NEWARK,non_safety,cba,,,18,percentage_increase,,5.0%,,,,,,,5.0%,"January 1, 2024",across the board,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0073_sr_497fda2ddc054761364e8a2a.pdf#page=18,medium,WSCACITY_WAGE_INCREASE_TOKEN,provisional_unverified,corrected_500_seed,qobs_a356c97053f6fdf4aaec9366,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_a356c97053f6fdf4aaec9366,,true,,not_in_targeted_queue,not_applicable,,qobs_a356c97053f6fdf4aaec9366,true,,not_in_targeted_queue,not_applicable,,qobs_a356c97053f6fdf4aaec9366,true,5a371c23a7d8ecc369d22db3198f3070e46a7922e44aab4183e9ee77ac55fbaa,pr_8ddde35567e8999b6ed5875e,,quarantined_no_controlled_explicit_label,cba,causal,https://newarkde.gov/DocumentCenter/View/18921/CWA-Local-1036---Union-Contract-2024-2027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0073_sr_497fda2ddc054761364e8a2a.pdf,2024-01-01,2027-06-30,cycle_218f3103a5fdcb95d00a28af,cuc_eafd491b6136f0c121ae1693,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,5.0,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_38b0724df7d748162d7942ee,cex_431b3f8707bedfa99876517c,mix_b4ef3f1774e8f0bd8076308d,doc_7b91f1e09c47b0e62dd7052a,ttd_f80aabc2d8533e9f008d5f21,sr_497fda2ddc054761364e8a2a,NSCQ-DE-20260720-0006,DE,Newark,CITY OF NEWARK,non_safety,cba,,,18,percentage_increase,,4.0%,,,,,,,4.0%,"July 1, 2025",across the board,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0073_sr_497fda2ddc054761364e8a2a.pdf#page=18,medium,WSCACITY_WAGE_INCREASE_TOKEN,provisional_unverified,corrected_500_seed,qobs_38b0724df7d748162d7942ee,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_38b0724df7d748162d7942ee,,true,,not_in_targeted_queue,not_applicable,,qobs_38b0724df7d748162d7942ee,true,,not_in_targeted_queue,not_applicable,,qobs_38b0724df7d748162d7942ee,true,5a371c23a7d8ecc369d22db3198f3070e46a7922e44aab4183e9ee77ac55fbaa,pr_8ddde35567e8999b6ed5875e,,quarantined_no_controlled_explicit_label,cba,causal,https://newarkde.gov/DocumentCenter/View/18921/CWA-Local-1036---Union-Contract-2024-2027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0073_sr_497fda2ddc054761364e8a2a.pdf,2024-01-01,2027-06-30,cycle_218f3103a5fdcb95d00a28af,cuc_eafd491b6136f0c121ae1693,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,4.0,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-07-01,exact_expanded_token,true,,exact_expanded_effective_date_token
