adjudication_case_id,calibration_id,page_number,page_role,content_artifact_path,rendered_image_path,render_status,rendered_bytes,rendered_sha256,render_error
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0001.jpg,rendered,47293,971aee236853f816f997a0b7a038ded0c3db7aa2987f2bfae67c9e62920df4b4,
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0002.jpg,rendered,141859,3abcea530ed5e3da5a734b50055356d0bef7742c9a20fa410fadcb6b76971748,
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0004.jpg,rendered,100006,6c4ca55d1cc4c448a16d7b8943c3a9d461e6f89f48eddf3b2d1ed3f908d7595b,
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,24,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0024.jpg,rendered,206224,67ac77b1c854836e1cf684ba12b49ac420adf508530bd7ddbe570b2877e1cae8,
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,52,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0052.jpg,rendered,59028,73bac0f9a93b5f207becb96f4c1d5b25adaf0bf6ab68e36194ebfe413d02a908,
adj_db8d045f33879d70e4e0,cal_65f2bfd170dacbedf457f638,53,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0007_sr_909dccef6a1a80d4e925a979.pdf,rendered_pages/adj_db8d045f33879d70e4e0/page_0053.jpg,rendered,25162,ae455c8d10b628a8152dfa18633d626ed9ecf004ba02c7dce9db978b47ca4974,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0001.jpg,rendered,146614,c64dbf713cb86c44cea1d5fdf4a2586b52a890a7595472de747be23a998a1228,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,38,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0038.jpg,rendered,194121,73f28b36af86a03cbcc0647435a4c8d7312d2a7dd2e975f4d814abca75ad1d38,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,39,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0039.jpg,rendered,195245,020fc2b56b4473722a76b2a71ef3fd162f348723866fecc2c1c82e1fe6e8fa17,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,58,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0058.jpg,rendered,182328,e2b96ef0774d9604e5697cf8dec3aa7cc9ff275663c561c08994f34dcc50d4e2,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,64,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0064.jpg,rendered,193303,379974d515c3ff6daaa103669890390ccf9472e382868e65f6ac29ad84b55c16,
adj_cfa9e9e1976418c041b1,cal_69524b5a47867071e2806e3e,65,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,rendered_pages/adj_cfa9e9e1976418c041b1/page_0065.jpg,rendered,193331,f7aae23d9d472872d2cc79d2ab8cbd3d0bd6ada5055e8fa223a8cea610b9ce9d,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0001.jpg,rendered,192992,d74caacc531d18e0bb99ac781c35a2b4c512814105c4de948e0effe371fa438f,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,2,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0002.jpg,rendered,166294,121e10d2cc40aa9d2706a03644d7d748c4eb1641a996be1f35f84fa87ce51480,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0017.jpg,rendered,208164,5d28bff3620dd803a985e4f3c6acbddc02c61f1d33a62e8e262f4d408714e721,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,18,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0018.jpg,rendered,152677,b3675ae3c664a4a3c7a585324e320457e8273d731cca9568cf729137be7146a5,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0019.jpg,rendered,165500,5e08503868bea29b642a281e19abcc7f76347a36fa3f2cb517d5d60b669b6cbf,
adj_822947c69be60eca6653,cal_6a208150a8de8c2d69e12d5e,51,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,rendered_pages/adj_822947c69be60eca6653/page_0051.jpg,rendered,134677,c525d8cb19dfd86f0c75fe6e183e7684e457185f369dc4f231b683d436db3699,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0001.jpg,rendered,33311,738870340178949674756683532b47bc153d4d78b2c7e1241ce0d12d9dbef436,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0002.jpg,rendered,123623,0970138c5b8f861e64e6a40c7a4f6803945bb46dadcd7ac71469eacffac5d3eb,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0004.jpg,rendered,124407,90d1a24a41cca5ef4cbb9d8b9ae042b149a26640d0ad906c538d86107601e091,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0019.jpg,rendered,163586,cf33a829962bf3160a968e2d3e0a579e2aee36bad4868f8ba3bbbf5396cd1ea4,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,40,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0040.jpg,rendered,12471,773eab549be03a49d85d7708e25c6b6c583d4812ee1df7b779b1c88631e3c39c,
adj_4760a691d70f028f60a9,cal_6bf56516ac212c2ee18e2f10,41,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0112_sr_1f51e174bd374a5b50d01d2f.pdf,rendered_pages/adj_4760a691d70f028f60a9/page_0041.jpg,rendered,11920,12a17bcb63381078fa2e882a648f3cf62ae37139c8bffdabd34b56ac4e86bb05,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0001.jpg,rendered,70863,546df980a15858f4b903924bbedb969727fd6e88aeed745befacb6e14c7da738,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0002.jpg,rendered,177199,ee3b8e3af75882230c8789c07fe59b0adb992355ea15a2e0a2cad1a3abd91048,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,3,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0003.jpg,rendered,154975,52df988d28bdad5af506eee6ffef391de85ac8b326e18d39e70556a32276fb99,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0004.jpg,rendered,173078,a01d412c1827fa797663a2af2cc0bf39a3cf017d1a5cd8793d1c5afd0112c690,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,8,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0008.jpg,rendered,242278,1919760e4158a8729ccac29e8bbb963f193dc475d584747600490d6bf813df87,
adj_2cae4ecde3f56437cd6a,cal_6d24935c413ad0bdc8607dbb,9,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0484_sr_a724c985853a24a9760bfe50.pdf,rendered_pages/adj_2cae4ecde3f56437cd6a/page_0009.jpg,rendered,230173,2ff0e4cbb4c00c4e5efab97a22bba6e996fd1d860dbde7a2debc2c17598f2fa1,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0001.jpg,rendered,31042,ad406f56d7bddde2ccac6918345beffee76b9ba030be370946d289bf2fb89617,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0011.jpg,rendered,43360,72130c3d0877d1e72cf33393872442d48a07253a24d644b43b6ab481bc6636f5,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0012.jpg,rendered,204306,7e9d91224a1eb36514f7d1d54436110217423df837a36fc7e5aa56cd68e3654b,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,34,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0034.jpg,rendered,194043,0a1c19e034de65da9112651bd1c74a45a5582af8dd339abd8d67c9fcb42c7444,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,55,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0055.jpg,rendered,182988,03be4a471c7165ff19fa2f72e6338ba9e532365ee3b160d8e7a484fdf39f9526,
adj_15a3f8b1a95042ee8916,cal_6fbc497a9759a10134a19419,56,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0475_sr_2bbd9c4be80f2536dbd33e11.pdf,rendered_pages/adj_15a3f8b1a95042ee8916/page_0056.jpg,rendered,163112,effa284de4b49f5c1b7cf5f358323ba6ab05d4491e26911402023e83fdae347c,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0001.jpg,rendered,64283,784629b25221e2fc9ac3948be86eef116ac47ba26f8515f45b0b4d58a8853ee5,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0002.jpg,rendered,171016,a17e4ea4184877d44b39912de0d8685c567ca7b01d2fbb98270c7a65a4e9344a,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0006.jpg,rendered,189944,f59321c993c95ad6a22b290a9c38c0b3e85b444bf15821aa5c7288d774208a89,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,8,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0008.jpg,rendered,191238,03c96481367da446ab4e6311cc8fcccc3140121fe1f1eff35375c0e289bc0cc1,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0014.jpg,rendered,177725,1a0a93a00abd43f1a4164d27d6e6ad2da0b53698d31fd53f287a9ba919b8fa55,
adj_631e92c73201e3a8d57e,cal_6fe7c10c932ed1b1f4bcfb97,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0010_sr_ce890863b7372813765466de.pdf,rendered_pages/adj_631e92c73201e3a8d57e/page_0015.jpg,rendered,186659,9d8c098b57e9720550f10dd5ea14bdf02c94c4eac88887133880fc6a73c09c97,
adj_6f1d4a2ce5ed4bb130bf,cal_721ee1673b96b88435bc23bb,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0498_sr_a9f3e101207a2c52388dc1e7.pdf,rendered_pages/adj_6f1d4a2ce5ed4bb130bf/page_0001.jpg,rendered,256658,2491165ac56549cb8069da09b2f0b48788fb61282f9f028d0aec303336baa5b8,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0001.jpg,rendered,77236,498a0f71389f8eecafd9e5c6c08fb3a64b79b9147c3fe902d5c29b4bfc970b62,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0009.jpg,rendered,183783,d17f36fe3b868c9178ebc3cf4d11226b760d892eab12486f11d5e83cf4570623,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0010.jpg,rendered,176199,2ee4fd31584955e2f74679bda6a59c01d628c12c6e7059c51029bc350a01f14a,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0019.jpg,rendered,178329,f3b0faf2136fee0f4af35b3053dc632aa98a33dd3d8465b6674c7fb90f7c6c90,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,47,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0047.jpg,rendered,187996,8ae2e6d1c0e69ebd37b4c363ec16e540c404fe2e8eca6fefaac1df917f34022a,
adj_b8966dcd0015636af714,cal_72371735c99169c73d808454,48,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0495_sr_712e2a1fea2bb05eedf9d072.pdf,rendered_pages/adj_b8966dcd0015636af714/page_0048.jpg,rendered,170962,5aaf952b3bae8771b051561eb5d8eeb24dcdde92a449dfc80ba7bb5de7fc7484,
adj_e940522e4f9d086f32af,cal_756e7caed96960ff002c0ed8,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,rendered_pages/adj_e940522e4f9d086f32af/page_0001.jpg,rendered,193033,fb71b478f7043cd18ddbcaa84ebc473a11fcb3da8380976048119112e87e4579,
adj_e940522e4f9d086f32af,cal_756e7caed96960ff002c0ed8,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0468_sr_4e021c8c6b1df2162af10058.pdf,rendered_pages/adj_e940522e4f9d086f32af/page_0002.jpg,rendered,64954,0f949eb3ad40aebe6911ad46fe78321a3975aa56d97774e4bb4f13e9af353cfe,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0001.jpg,rendered,177719,a1123764aa882505e048050e0e60936c753595d2eefedb3fc8f5cbe864835834,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0002.jpg,rendered,143395,236de8c77d79ae31d594411541363b138f28a5252b9112626e66bd0633d5b38a,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0004.jpg,rendered,164479,19b71aaedc8408a3406c37765ff514359e841701a2a0fc313d0c91f9775535a3,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,21,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0021.jpg,rendered,176850,64a31a2a670bdab0005d9e74835f356905680edbb9b6f061e3cf00dd0955f668,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,61,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0061.jpg,rendered,202278,2eab729d98eebb0167e29247ad2cd0162febff74bb42b11a9851baccf7410c93,
adj_8acab542a435090aea5f,cal_7849c4c177ef5602a1f03e63,62,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0475_sr_8d3f9f4d4411961d23454c19.pdf,rendered_pages/adj_8acab542a435090aea5f/page_0062.jpg,rendered,225687,0763868dcef75c6cbdb6eafb83627a11b1564ec79b7e566c86dc37e284fa0028,
adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,rendered_pages/adj_5fd658e15f0d7dc41e49/page_0001.jpg,rendered,190482,98205036c90b49659ee691d25bf2bc48f2ad48710fd3af7c46fdb439a0f119fc,
adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,rendered_pages/adj_5fd658e15f0d7dc41e49/page_0002.jpg,rendered,207324,131d71f429e7009a2dd53c228351615678202d00083df87111c486379b5497ea,
adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,rendered_pages/adj_5fd658e15f0d7dc41e49/page_0003.jpg,rendered,181019,87b3210da6bbbfa7b2fa8eb10119b5bc4a651539033f6d6e7152bfb532e7bfa2,
adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,rendered_pages/adj_5fd658e15f0d7dc41e49/page_0004.jpg,rendered,221447,276e5d28b7ae85a39d2115409fb5d6a5e476281a022168ae60f8e27e8f0641a9,
adj_5fd658e15f0d7dc41e49,cal_8329a0a9084d026768f49536,5,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0496_sr_d2b5f23b0d751a6da8e0a946.pdf,rendered_pages/adj_5fd658e15f0d7dc41e49/page_0005.jpg,rendered,98686,3b236d73480dd6c57d2484c155621892fdcd010ae041c8d5f3f24f80cb130937,
adj_da4d787fa954587cfee6,cal_85631411808b69e6dcd54348,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf,rendered_pages/adj_da4d787fa954587cfee6/page_0001.jpg,rendered,156283,98e64e6be5745292f5bbc8d4dd07f9e7b4d68cec62051e4148ca5422ddba6331,
adj_da4d787fa954587cfee6,cal_85631411808b69e6dcd54348,2,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf,rendered_pages/adj_da4d787fa954587cfee6/page_0002.jpg,rendered,193947,d9b28b949cc40d29eb8e841fe9d5b62e137777b83702faf219acf53a6e6ec333,
