mechanism_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,mechanism_strength,claim_boundary,source_lineage,no_causal_claim
WCM-48e970cf4f1360a0ef1ddb58,remaining_municipalities,WCRS-c037e80657ec1a6775a32936,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-0f0fb4259783537320bb1d62,remaining_municipalities,WCRS-631d292be0f27bb5d17fb275,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-92e312332b5121f58aabbee8,remaining_municipalities,WCRS-a8f25c1230bced77a6272d4f,Halcott,NY,not_applicable,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-50d5e7f8e5d799c0ff4af71f,remaining_municipalities,WCRS-a3eaa2afdd74bed5cf688f52,Halcott,NY,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-765ff0344d40a980d4c84ac4,remaining_municipalities,WCRS-326d15bb7cb8b4287e3587bb,Halcott,NY,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-33cd3b178a0f1ead1c9785e9,remaining_municipalities,WCRS-d0957060c677d76a1ac1fc10,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-68257e5613c5cbcb5d70f2d3,remaining_municipalities,WCRS-2a4f68ecb106211f541e687f,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-1826ea1e5e2350e5666f913a,remaining_municipalities,WCRS-3c62445035bbfc75cc69c805,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-010b93fd4305366465adccfa,remaining_municipalities,WCRS-bdb2bf099a1a8ce577c79e07,Halcott,NY,remains_unclear,budget_fiscal_constraint,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-52549259d7dd038e73f56d6a,remaining_municipalities,WCRS-df6a7fc0bc29149d17fcb670,Halcott,NY,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-eecdd9335de4c54ed2067a18,remaining_municipalities,WCRS-b26cffea6ff0670bc772aef7,Halcott,NY,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-067fa5d7070ad6aec052da95,remaining_municipalities,WCRS-5db394373f61d34857d6ab73,Halcott,NY,not_applicable,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-b7523dd53be4482dce0fda78,remaining_municipalities,WCRS-d84b87e2d34a4428f3228077,Halcott,NY,not_applicable,budget_fiscal_constraint,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",true
WCM-a14f3c833337c70913af0991,remaining_municipalities,WCRS-a15075793a74ecaaf433b277,Lawrence Park,PA,police_direct,market_recruitment_retention,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-60470201074adff586cfcc79,remaining_municipalities,WCRS-47229621d2e442f711811409,Lawrence Park,PA,police_direct,quant_other_compensation_value,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-fa871c093b8a35ad1384307d,remaining_municipalities,WCRS-eb6c3f0e2db7c5c19cf1ac12,Lawrence Park,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-dbca12142950142e9d928a73,remaining_municipalities,WCRS-2697fed36744933acd351ecb,Lawrence Park,PA,police_direct,cola_cpi_indexing,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-31f1c720f9e82e37251edabb,remaining_municipalities,WCRS-edf66924516a1a2a8bcb0740,Lawrence Park,PA,police_direct,cola_cpi_indexing,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-c733b5ad9c5eef02f00979b0,remaining_municipalities,WCRS-a7a09716d0dc04334cbaa5e8,Lawrence Park,PA,police_direct,cola_cpi_indexing,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-21004bfeb3adf1f52f528933,remaining_municipalities,WCRS-76bfc1b9e32ca1a0d4dab40b,Lawrence Park,PA,police_direct,quant_base_wage_direct_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-54ccb7424ddb3af6755574ae,remaining_municipalities,WCRS-b72cdb4f2297949c486850d1,Lawrence Park,PA,police_direct,cola_cpi_indexing,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-57b03c337fa686b08a8dadca,remaining_municipalities,WCRS-1464572acc3f6c78df19bb4b,Lawrence Park,PA,police_direct,collective_bargaining,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-56c7657e7b85168440847c3c,remaining_municipalities,WCRS-168b79b9da8c911a9dd94c42,Lawrence Park,PA,police_direct,market_recruitment_retention,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-474ebb089bcd6ece2df932d7,remaining_municipalities,WCRS-b45c98de46cf5e1bb5de7bba,Lawrence Park,PA,police_direct,cola_cpi_indexing,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-c3027a8f515677b42a67b058,remaining_municipalities,WCRS-f29a7e692eb8349f9ffd9a9c,Lawrence Park,PA,police_direct,cola_cpi_indexing,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10776-01"", ""final"": ""https://lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""original"": ""https://www.lawrenceparktwp.org/wp-content/uploads/2018/11/Board-of-Commissioners.pdf"", ""scout_target_id"": ""BRM5-20260731-10776""}",true
WCM-58d2fe2fec799ce34a9c1630,remaining_municipalities,WCRS-e001f8d250b13606f13f7ee5,Necedah,WI,police_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-bac3d87d45b59921b31c62bf,remaining_municipalities,WCRS-51d68d82e09b19f81523bfb6,Necedah,WI,not_applicable,budget_fiscal_constraint,weak,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-3062570b42e4d7ef57e3ad6f,remaining_municipalities,WCRS-cc956f90a9931691951980e0,Necedah,WI,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-1e4bc3069a0b8ee733d6760e,remaining_municipalities,WCRS-85917ef7f7fe5602594f6a3b,Necedah,WI,police_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-4a7f863e305f522a7cfd1113,remaining_municipalities,WCRS-a142b3579989485b70d92208,Necedah,WI,remains_unclear,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-b04638c9e41cced6a166fd04,remaining_municipalities,WCRS-6ac0a746e9530680ee6d25af,Necedah,WI,not_applicable,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-c864982fdc62642c97f7a98c,remaining_municipalities,WCRS-44f0a1bba42a54498b380551,Necedah,WI,remains_unclear,budget_fiscal_constraint,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-2a865dece64083e39955267c,remaining_municipalities,WCRS-fc4d43be8f8f0e1a4c4bd75d,Necedah,WI,not_applicable,budget_fiscal_constraint,weak,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-06532-01"", ""final"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""original"": ""https://werc.wi.gov/decisions/28652-B.pdf"", ""scout_target_id"": ""BRM5-20260731-06532""}",true
WCM-05d5b5281679785b1af7d316,remaining_municipalities,WCRS-ba1bc89f0ab44eb628656684,Put-in-Bay,OH,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-d3dc86b33c0e5fb8bd917ebd,remaining_municipalities,WCRS-76038bfe408e8f170d7228bb,Put-in-Bay,OH,police_direct,non_base_compensation,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-28dc0dcec6f884e186f7c018,remaining_municipalities,WCRS-07c15db967471e1d760c014d,Put-in-Bay,OH,remains_unclear,non_base_compensation,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-d09d2bc37e92b3f7d7b9010b,remaining_municipalities,WCRS-42874f8d41a99f95cf94fb8d,Put-in-Bay,OH,remains_unclear,classification_civil_service,central,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-7902d971525e4aa928cc2233,remaining_municipalities,WCRS-818554a2e99f42086d724b32,Put-in-Bay,OH,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-c7ff7048bad6903478a8c28a,remaining_municipalities,WCRS-80a7f0490bd0a3a300797b88,Put-in-Bay,OH,remains_unclear,non_base_compensation,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-d8f1958a4a753a49f4cab5b6,remaining_municipalities,WCRS-85fade18dbaf1febaa602b75,Put-in-Bay,OH,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-751f4a1b7859c106aa3f726b,remaining_municipalities,WCRS-dde4aa394378bfcda2e18fd6,Put-in-Bay,OH,police_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-efbf0cf0e9c18c163b8ae254,remaining_municipalities,WCRS-4446e9f17e97d39821da2a12,Put-in-Bay,OH,non_safety_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-98ac3c25240064f3d5e666b1,remaining_municipalities,WCRS-6977fb554b900aaba1a96e38,Put-in-Bay,OH,police_direct,non_base_compensation,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-fa3bafbcd98cf09c540064b5,remaining_municipalities,WCRS-fe88684df485ea8d5c9f3a02,Put-in-Bay,OH,police_direct,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-13621-01"", ""final"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""original"": ""https://gm8-villageofpib.b-cdn.net/wp-content/uploads/2024/06/Ord-1439-24-increases-Salary-Ordinance-for-April-9-2024-and-amending-holiday-language-Copy.pdf"", ""scout_target_id"": ""BRM5-20260731-13621""}",true
WCM-4cf9086d76e8c13e980eddaa,remaining_municipalities,WCRS-314453fa0bece4a1fa336e27,Ontario,NY,non_safety_direct,market_recruitment_retention,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-3fa16ae3667a233915685b18,remaining_municipalities,WCRS-ccfc894a03b2d2abbdf2d4fa,Ontario,NY,non_safety_direct,market_recruitment_retention,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-a86071b4cab4d5f481096707,remaining_municipalities,WCRS-e83aaa7e9f17cdb616541483,Ontario,NY,non_safety_direct,market_recruitment_retention,weak,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-fc9817f49a5fea0bcf255e7d,remaining_municipalities,WCRS-b35d9385330a4a284ac7e521,Ontario,NY,non_safety_direct,market_recruitment_retention,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-6c7cd565df929e79c9a2d714,remaining_municipalities,WCRS-184081fc9132bc32b7f95898,Ontario,NY,non_safety_direct,market_recruitment_retention,none,supporting_example_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-5278e371a64d3fecf483b99e,remaining_municipalities,WCRS-d9c632711dd9d582a5a591c5,Ontario,NY,non_safety_direct,market_recruitment_retention,moderate,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-cfd01209adb52c6162e2d2e7,remaining_municipalities,WCRS-0d73c09b63532d35a26479f4,Ontario,NY,non_safety_direct,market_recruitment_retention,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-38bea6a694be94fe46c00479,remaining_municipalities,WCRS-ab1e170fccde7d869aa8f5c3,Ontario,NY,non_safety_direct,market_recruitment_retention,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
