whole_corpus_source_record_id,source_batch,original_source_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,rated_span_count,source_lineage,validation_status
WCSR-10b6903f9d1c10a4ab88bea3,remaining_municipalities,BRMGRS-20260802-66d60c6fcca157fd86b92273,Covert,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,10,"{""candidate_id"": ""BRM5C-BRM5-20260731-12314-01"", ""final"": ""https://coverttwp.com/wp-content/uploads/2026/05/5.27.26-Agenda-w-Motions.pdf"", ""original"": ""https://coverttwp.com/wp-content/uploads/2026/05/5.27.26-Agenda-w-Motions.pdf"", ""scout_target_id"": ""BRM5-20260731-12314""}",canonical_valid_input
WCSR-2c30860529abb4fb4ccebb93,remaining_municipalities,BRMGRS-20260802-676244922def4c54247eab02,Schuyler Falls,NY,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-14285-02"", ""final"": ""https://schuylerfallsny.gov/wp-content/uploads/2025/03/RM012825.pdf"", ""original"": ""https://schuylerfallsny.gov/wp-content/uploads/2025/03/RM012825.pdf"", ""scout_target_id"": ""BRM5-20260731-14285""}",canonical_valid_input
WCSR-8ecf728cbf4ca73260383342,remaining_municipalities,BRMGRS-20260802-6768a92c051cb08acf315817,Morrice,MI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-01199-03"", ""final"": ""https://morrice.mi.us/wp-content/uploads/2021/03/PAY-RATE-Ord-12-16-19-to-post.pdf"", ""original"": ""https://morrice.mi.us/wp-content/uploads/2021/03/PAY-RATE-Ord-12-16-19-to-post.pdf"", ""scout_target_id"": ""BRM5-20260731-01199""}",canonical_valid_input
WCSR-5e58d237d0a0c3796f062cd4,remaining_municipalities,BRMGRS-20260802-676c542e888f0ef41dafe7e3,Athens,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,28,"{""candidate_id"": ""BRM5C-BRM5-20260731-13407-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""scout_target_id"": ""BRM5-20260731-13407""}",canonical_valid_input
WCSR-cb55863e732c2dece0412f61,remaining_municipalities,BRMGRS-20260802-676e91f57f4f46bc76c3eb11,North East,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-03353-02"", ""final"": ""https://northeastborough.com/wp-content/uploads/2026/01/December-1-Minutes.pdf"", ""original"": ""https://www.northeastborough.com/wp-content/uploads/2026/01/December-1-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-03353""}",canonical_valid_input
WCSR-a35aaba59f042557e62ef52a,remaining_municipalities,BRMGRS-20260802-677bc05053d26dcc0d580d41,Franklin,OH,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,8,"{""candidate_id"": ""BRM5C-BRM5-20260731-13485-04"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/frnklnoh-meet-98ec376eaf9c4ea1afb19e9675ba3817/ITEM-Attachment-001-379cc6802b784c1786ea72f350241ced.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/frnklnoh-meet-98ec376eaf9c4ea1afb19e9675ba3817/ITEM-Attachment-001-379cc6802b784c1786ea72f350241ced.pdf"", ""scout_target_id"": ""BRM5-20260731-13485""}",canonical_valid_input
WCSR-6af2bd493d99cf9078d1c75f,remaining_municipalities,BRMGRS-20260802-67a90c3cf15706ec71a114e7,Vermillion,SD,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,17,"{""candidate_id"": ""BRM5C-BRM5-20260731-10094-01"", ""final"": ""https://vermillion.us/AgendaCenter/ViewFile/Minutes/_11182024-1031"", ""original"": ""https://www.vermillion.us/AgendaCenter/ViewFile/Minutes/_11182024-1031"", ""scout_target_id"": ""BRM5-20260731-10094""}",canonical_valid_input
WCSR-81dad35b249be8472ff968d2,remaining_municipalities,BRMGRS-20260802-67b60be9575bb0a94c875c83,Northumberland,NY,Northeast,pdf,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-10516-01"", ""final"": ""https://northumberlandny.gov/_files/ugd/fcc9d6_a628785c4a2e454b99ac0b2731462c1e.pdf"", ""original"": ""https://www.northumberlandny.gov/_files/ugd/fcc9d6_a628785c4a2e454b99ac0b2731462c1e.pdf"", ""scout_target_id"": ""BRM5-20260731-10516""}",canonical_valid_input
WCSR-16816eb649ba834f5ef4dcf1,remaining_municipalities,BRMGRS-20260802-67c1272a859922ee9c58f4ae,Upper Bern,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14692-01"", ""final"": ""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-2026.pdf"", ""original"": ""https://upperberntownship.org/wp-content/uploads/Public-Reorganization-meeting-Agenda-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-14692""}",canonical_valid_input
WCSR-d5793850246b55e155fd5a9a,remaining_municipalities,BRMGRS-20260802-67cd9eb0370183b85eea3e6f,Hammond,IN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,10,"{""candidate_id"": ""BRM5C-BRM5-20260731-08072-01"", ""final"": ""https://gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf"", ""original"": ""https://www.gohammond.com/document_library/city_council_ordinances_and_resolutions/ordinances/2025/ordinance_9687.pdf"", ""scout_target_id"": ""BRM5-20260731-08072""}",canonical_valid_input
WCSR-e08aa502328d023013f82fe9,remaining_municipalities,BRMGRS-20260802-67df49212a5290f6803b15cf,Geneseo,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,18,"{""candidate_id"": ""BRM5C-BRM5-20260731-10453-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/13/35/95/133595719127010153075089726549048327602"", ""original"": ""https://ecommons.cornell.edu/bitstreams/052324cb-06bf-4f88-adc5-21c4d8ccd949/download"", ""scout_target_id"": ""BRM5-20260731-10453""}",canonical_valid_input
WCSR-3b4142eb2ae32f47a63b192b,remaining_municipalities,BRMGRS-20260802-680e880be86d1da831617a59,Pittsford,NY,Northeast,pdf,personnel_policy,non_cba_or_unresolved_hint,6,"{""candidate_id"": ""BRM5C-BRM5-20260731-10531-02"", ""final"": ""https://www2.townofpittsfordny.gov/filedepot_download/3025/67"", ""original"": ""https://www2.townofpittsfordny.gov/filedepot_download/3025/67"", ""scout_target_id"": ""BRM5-20260731-10531""}",canonical_valid_input
WCSR-df0aff084592b03b22eb4eb6,remaining_municipalities,BRMGRS-20260802-68185e88f1f14dc64060201c,Henderson,NY,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-17949-01"", ""final"": ""https://townofhendersonny.org/uploads/1/4/5/3/145383455/special_meeting__july_23_2024.pdf"", ""original"": ""https://www.townofhendersonny.org/uploads/1/4/5/3/145383455/special_meeting__july_23_2024.pdf"", ""scout_target_id"": ""BRM5-20260731-17949""}",canonical_valid_input
WCSR-2abec3b59b70dc39ed36efdc,remaining_municipalities,BRMGRS-20260802-68262b1254c1b72107011b30,Eagles Nest,MN,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-12610-03"", ""final"": ""https://eaglesnestmn.com/images/documents/bos/2024/Approved%20Minutes/February%2021%202024%20BOS%20Minutes.pdf"", ""original"": ""https://www.eaglesnestmn.com/images/documents/bos/2024/Approved%20Minutes/February%2021%202024%20BOS%20Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-12610""}",canonical_valid_input
WCSR-a1832972e1ad931e60ab7689,remaining_municipalities,BRMGRS-20260802-682ab4ac3b5491fd2ae859ab,Whalan,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-12912-01"", ""final"": ""https://cityofwhalan.weebly.com/uploads/1/3/2/4/132469031/ccminutes_01_13_25_approved.pdf"", ""original"": ""https://cityofwhalan.weebly.com/uploads/1/3/2/4/132469031/ccminutes_01_13_25_approved.pdf"", ""scout_target_id"": ""BRM5-20260731-12912""}",canonical_valid_input
WCSR-44e3772b3da7a5e2be7263e2,remaining_municipalities,BRMGRS-20260802-682e37a5db0f4f7a4fed2213,Bay,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,19,"{""candidate_id"": ""BRM5C-BRM5-20260731-13411-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-0998.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-0998.pdf"", ""scout_target_id"": ""BRM5-20260731-13411""}",canonical_valid_input
WCSR-43311301f38d173410dafe9f,remaining_municipalities,BRMGRS-20260802-685909a5f53eae32d6e9daff,Rye,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,19,"{""candidate_id"": ""BRM5C-BRM5-20260731-03400-01"", ""final"": ""https://ryetwp.com/wp-content/uploads/2022/07/2020-Meeting-Minutes.pdf"", ""original"": ""https://ryetwp.com/wp-content/uploads/2022/07/2020-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-03400""}",canonical_valid_input
WCSR-18550931df19e42a1c6e9917,remaining_municipalities,BRMGRS-20260802-6873372c11ecdb322aa6c275,Bay Mills,MI,Midwest,pdf,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,15,"{""candidate_id"": ""BRM5C-BRM5-20260731-04785-02"", ""final"": ""https://baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""original"": ""https://www.baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""scout_target_id"": ""BRM5-20260731-04785""}",canonical_valid_input
WCSR-e6024fba09f74101de5aa9d9,remaining_municipalities,BRMGRS-20260802-68a729e60a174de4304a8322,Stow Creek,NJ,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14126-01"", ""final"": ""https://stowcreektwp.org/wp-content/uploads/2026/03/STOW_CREEK_TOWNSHIP-salary-update-ordiance2.pdf"", ""original"": ""https://stowcreektwp.org/wp-content/uploads/2026/03/STOW_CREEK_TOWNSHIP-salary-update-ordiance2.pdf"", ""scout_target_id"": ""BRM5-20260731-14126""}",canonical_valid_input
WCSR-3ce752b67b77ec24ebb5096b,remaining_municipalities,BRMGRS-20260802-68ab9c494ec1beca3800bd02,Plymouth,WI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,18,"{""candidate_id"": ""BRM5C-BRM5-20260731-17764-03"", ""final"": ""https://plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""original"": ""https://www.plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""scout_target_id"": ""BRM5-20260731-17764""}",canonical_valid_input
WCSR-442d9bd222c84f0eef2ab3f0,remaining_municipalities,BRMGRS-20260802-693ae8d2c6fd2ab7025ca5df,Hempfield,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14488-01"", ""final"": ""https://hempfieldtownshipmc.com/wp-content/uploads/2025/09/09-02-25-minutes.pdf"", ""original"": ""https://hempfieldtownshipmc.com/wp-content/uploads/2025/09/09-02-25-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-14488""}",canonical_valid_input
WCSR-db8543ac5f2fcd340b30428a,remaining_municipalities,BRMGRS-20260802-693b925a27e9519ec08c4888,Mazon,IL,Midwest,pdf,cba,cba_arbitration_factfinding_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-04079-01"", ""final"": ""https://villageofmazon.org/documents/475/total_comp_2022.pdf"", ""original"": ""https://villageofmazon.org/documents/475/total_comp_2022.pdf"", ""scout_target_id"": ""BRM5-20260731-04079""}",canonical_valid_input
WCSR-03f635534da8b45879812ad4,remaining_municipalities,BRMGRS-20260802-695a139807eedfef814a96ba,Balsam Lake,WI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-10121-01"", ""final"": ""https://balsamlakevillage.com/wp-content/uploads/2025/08/08-25-2025-Labor-Comm-Mtg-Minutes.pdf"", ""original"": ""https://balsamlakevillage.com/wp-content/uploads/2025/08/08-25-2025-Labor-Comm-Mtg-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-10121""}",canonical_valid_input
WCSR-29e4ceaf43b8dbd2f3011b87,remaining_municipalities,BRMGRS-20260802-698b31fa992a9214017ee739,Richmond,IL,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-04167-01"", ""final"": ""https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf"", ""original"": ""https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf"", ""scout_target_id"": ""BRM5-20260731-04167""}",canonical_valid_input
WCSR-c8cbfca48a0a39ed0ee9392b,remaining_municipalities,BRMGRS-20260802-699abc2d9b0f5e4f13d4afb8,Centerville,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-06683-01"", ""final"": ""https://centerville.wordpress.com/wp-content/uploads/2022/10/prelimaary-2023.pdf"", ""original"": ""https://centerville.wordpress.com/wp-content/uploads/2022/10/prelimaary-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-06683""}",canonical_valid_input
WCSR-5ee26f5b632cc0cb7b0dcc8f,remaining_municipalities,BRMGRS-20260802-69bc06a06c5408774ba8a254,Pequaywan,MN,Midwest,html,other_local_government_pay_policy,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-05312-02"", ""final"": ""https://pequaywantownship.gov/resolution-2025-004-establishing-a-policy-for-the-compensation-and-reimbursement-of-town-officers"", ""original"": ""https://pequaywantownship.gov/resolution-2025-004-establishing-a-policy-for-the-compensation-and-reimbursement-of-town-officers/"", ""scout_target_id"": ""BRM5-20260731-05312""}",canonical_valid_input
WCSR-b10707e5f47364c0a033fc9b,remaining_municipalities,BRMGRS-20260802-69ca3ede28965cd0894f7cdf,Millcreek,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-18292-02"", ""final"": ""https://millcreektwp.org/wp-content/uploads/2025/02/Organization-and-Regular-Meeting-Jan.-6-2025-1.pdf"", ""original"": ""https://millcreektwp.org/wp-content/uploads/2025/02/Organization-and-Regular-Meeting-Jan.-6-2025-1.pdf"", ""scout_target_id"": ""BRM5-20260731-18292""}",canonical_valid_input
WCSR-66a04efeadb070f4adfe1f4a,remaining_municipalities,BRMGRS-20260802-69db122607d93ca6af7522b8,Zerbe,PA,Northeast,html,cba,cba_arbitration_factfinding_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-14742-01"", ""final"": ""https://afscme13.org/news/zerbe-township-workers-oppose-cost-cutting-on-their-backs-amid-contract"", ""original"": ""https://afscme13.org/news/zerbe-township-workers-oppose-cost-cutting-on-their-backs-amid-contract"", ""scout_target_id"": ""BRM5-20260731-14742""}",canonical_valid_input
WCSR-af0fd121c8ca428c3c057bac,remaining_municipalities,BRMGRS-20260802-6a63c894ef92bc287dd82a73,Chrisney,IN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-08032-02"", ""final"": ""https://in.gov/towns/chrisney/files/Town-Council-Meeting-July-2025-Agenda.pdf"", ""original"": ""https://www.in.gov/towns/chrisney/files/Town-Council-Meeting-July-2025-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-08032""}",canonical_valid_input
WCSR-f96967dcfbcafeadb2aa1bf9,remaining_municipalities,BRMGRS-20260802-6a660b6252f02e4021c15674,Linton,ND,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,9,"{""candidate_id"": ""BRM5C-BRM5-20260731-13202-01"", ""final"": ""https://lintonnd.org/CityOrdinances.pdf"", ""original"": ""https://lintonnd.org/CityOrdinances.pdf"", ""scout_target_id"": ""BRM5-20260731-13202""}",canonical_valid_input
WCSR-153129f9e0b72ed05ad240eb,remaining_municipalities,BRMGRS-20260802-6a93a7eee66860d5cb70b20d,Franklin,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,26,"{""candidate_id"": ""BRM5C-BRM5-20260731-04329-01"", ""final"": ""https://franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1733852781_74171.pdf"", ""scout_target_id"": ""BRM5-20260731-04329""}",canonical_valid_input
WCSR-747b3f49168d6f4b6ad04245,remaining_municipalities,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,Waterloo,WI,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,25,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",canonical_valid_input
WCSR-5a4ca2b894227efefcd75165,remaining_municipalities,BRMGRS-20260802-6aba027879a881df74d82407,New Madison,OH,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-17317-01"", ""final"": ""https://villageofnewmadison.com/wp-content/uploads/2025/03/Ordinance-increasing-wages-2025-New-Madison.pdf"", ""original"": ""https://villageofnewmadison.com/wp-content/uploads/2025/03/Ordinance-increasing-wages-2025-New-Madison.pdf"", ""scout_target_id"": ""BRM5-20260731-17317""}",canonical_valid_input
WCSR-7e602bf086401e4dc17c5e33,remaining_municipalities,BRMGRS-20260802-6ae5732d78a32d964f9fb647,Bowmanstown,PA,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-18093-01"", ""final"": ""https://bowmanstown.org/document/council-minutes-november-11th-2025"", ""original"": ""https://bowmanstown.org/document/council-minutes-november-11th-2025/"", ""scout_target_id"": ""BRM5-20260731-18093""}",canonical_valid_input
WCSR-ba63cc83aa3365ea25634e2a,remaining_municipalities,BRMGRS-20260802-6aeb7fd72d0939871ef6ccf1,Greenwich,OH,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-06014-01"", ""final"": ""https://villageofgreenwich.com/wp-content/uploads/2025/09/2024-O-28-Compensation-Officers-Clerks-Employees.pdf"", ""original"": ""https://villageofgreenwich.com/wp-content/uploads/2025/09/2024-O-28-Compensation-Officers-Clerks-Employees.pdf"", ""scout_target_id"": ""BRM5-20260731-06014""}",canonical_valid_input
WCSR-ff064608ff10e9a0158704b2,remaining_municipalities,BRMGRS-20260802-6aef3d8dee3a6d187ecbbc2b,Ephrata,PA,Northeast,pdf,cba,cba_arbitration_factfinding_hint,29,"{""candidate_id"": ""BRM5C-BRM5-20260731-03220-01"", ""final"": ""https://publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""original"": ""https://www.publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""scout_target_id"": ""BRM5-20260731-03220""}",canonical_valid_input
WCSR-491d9e982c5b001eb476d71a,remaining_municipalities,BRMGRS-20260802-6aefe52f5904f31710cedd40,Tuxedo Park,NY,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-06839-03"", ""final"": ""https://tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf"", ""original"": ""https://www.tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf"", ""scout_target_id"": ""BRM5-20260731-06839""}",canonical_valid_input
WCSR-8bfe14e123504d87531395eb,remaining_municipalities,BRMGRS-20260802-6af79e351ff2771b0f72fc77,Butman,MI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,7,"{""candidate_id"": ""BRM5C-BRM5-20260731-12291-01"", ""final"": ""https://michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf"", ""original"": ""https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER18/uc98j39.pdf?rev=0e1c538e691d443898fdffb2258d4d4e"", ""scout_target_id"": ""BRM5-20260731-12291""}",canonical_valid_input
WCSR-353218d088e37ae82773cfa1,remaining_municipalities,BRMGRS-20260802-6afcd9642f0d23902867947d,Glencoe,MN,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,19,"{""candidate_id"": ""BRM5C-BRM5-20260731-01426-01"", ""final"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""original"": ""https://mn.gov/bms/assets/Interest%20Arbitration%20Awards%202006-2022_tcm1075-216752.pdf"", ""scout_target_id"": ""BRM5-20260731-01426""}",canonical_valid_input
WCSR-095126740b46be726a9f9cde,remaining_municipalities,BRMGRS-20260802-6b141526e2668dafc21723c6,Dublin,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,18,"{""candidate_id"": ""BRM5C-BRM5-20260731-02244-03"", ""final"": ""https://dublinohio.s3.us-east-2.amazonaws.com/Human-Resources/2019-2022-USW-CBA.pdf"", ""original"": ""https://dublinohio.s3.us-east-2.amazonaws.com/Human-Resources/2019-2022-USW-CBA.pdf"", ""scout_target_id"": ""BRM5-20260731-02244""}",canonical_valid_input
WCSR-610097a8243069b7a3094bea,remaining_municipalities,BRMGRS-20260802-6b682134c3289cef6a40fb68,Sandy Creek,NY,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14281-02"", ""final"": ""https://villageofsandycreek.com/uploads/9/1/2/2/91225592/min_23-01_sc.pdf"", ""original"": ""https://www.villageofsandycreek.com/uploads/9/1/2/2/91225592/min_23-01_sc.pdf"", ""scout_target_id"": ""BRM5-20260731-14281""}",canonical_valid_input
WCSR-ccde574be71aaad723be0ad6,remaining_municipalities,BRMGRS-20260802-6b77a98a8f930c2f26f3a620,Ingham,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,20,"{""candidate_id"": ""BRM5C-BRM5-20260731-16102-01"", ""final"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""scout_target_id"": ""BRM5-20260731-16102""}",canonical_valid_input
WCSR-31f050c7757c6f5bdaaea899,remaining_municipalities,BRMGRS-20260802-6be3c9a3bba96117eda9fcc4,Brimfield,IL,Midwest,pdf,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-07618-01"", ""final"": ""https://brimfieldil.org/_files/ugd/fd1b95_0879ee0d60654b3090ce7ed2bfdccef7.pdf"", ""original"": ""https://www.brimfieldil.org/_files/ugd/fd1b95_0879ee0d60654b3090ce7ed2bfdccef7.pdf"", ""scout_target_id"": ""BRM5-20260731-07618""}",canonical_valid_input
WCSR-1772418096a723676e5441c9,remaining_municipalities,BRMGRS-20260802-6bf37ca9bed8503c878e4d35,Howe,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-03271-01"", ""final"": ""https://howetownship.com/wp-content/uploads/2022/11/HT-9-1-22.pdf"", ""original"": ""https://howetownship.com/wp-content/uploads/2022/11/HT-9-1-22.pdf"", ""scout_target_id"": ""BRM5-20260731-03271""}",canonical_valid_input
WCSR-36f5b5f2186e6c566c38f587,remaining_municipalities,BRMGRS-20260802-6c02ce6f6c29c75423176b83,Carlock,IL,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-07639-01"", ""final"": ""https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf"", ""original"": ""https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf"", ""scout_target_id"": ""BRM5-20260731-07639""}",canonical_valid_input
WCSR-3a6204b27d8b3baa596c43f9,remaining_municipalities,BRMGRS-20260802-6c19e1ca70f4435f763f4624,Morton,MI,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,15,"{""candidate_id"": ""BRM5C-BRM5-20260731-04935-01"", ""final"": ""https://mortontownship.org/wp-content/uploads/2021/04/Policy-Manual-updated-April-13-2021.pdf"", ""original"": ""https://mortontownship.org/wp-content/uploads/2021/04/Policy-Manual-updated-April-13-2021.pdf"", ""scout_target_id"": ""BRM5-20260731-04935""}",canonical_valid_input
WCSR-2ed365364f5685d36f19f1f2,remaining_municipalities,BRMGRS-20260802-6c1a755956f62765f5f01ffc,Hopewell,NJ,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,7,"{""candidate_id"": ""BRM5C-BRM5-20260731-02901-04"", ""final"": ""https://hopewelltwp.org/AgendaCenter/ViewFile/Minutes/_03262018-942"", ""original"": ""https://hopewelltwp.org/AgendaCenter/ViewFile/Minutes/_03262018-942"", ""scout_target_id"": ""BRM5-20260731-02901""}",canonical_valid_input
WCSR-a6d7eeb1cf6192a06519dcfc,remaining_municipalities,BRMGRS-20260802-6c3df3d553007418181fe66a,Belle Vernon,PA,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-14352-01"", ""final"": ""https://bellevernonboro.net/wp-content/uploads/2026/01/C010526reorganization-agenda.pdf"", ""original"": ""https://bellevernonboro.net/wp-content/uploads/2026/01/C010526reorganization-agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-14352""}",canonical_valid_input
WCSR-b468a5bdcda055136c032ca9,remaining_municipalities,BRMGRS-20260802-6c66d264c2b8d58954e91e62,Lake Bronson,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-01483-02"", ""final"": ""https://cityoflakebronson.com/wp-content/uploads/2021/06/May-17-2021-Minutes.pdf"", ""original"": ""https://cityoflakebronson.com/wp-content/uploads/2021/06/May-17-2021-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-01483""}",canonical_valid_input
