extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cex_e6cb75441eaf1f9cd343c08b,doc_7e3314900da7fc773e492797,ttd_a03efe19ef70b57835584439,sr_957a25fd67944697a886d1ea,NSCQ-NH-20260720-0002,NH,Manchester,CITY OF MANCHESTER,police,cba,second_review,adjacent_to_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0019_sr_957a25fd67944697a886d1ea.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0019_sr_957a25fd67944697a886d1ea.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0019_sr_957a25fd67944697a886d1ea.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0019_sr_957a25fd67944697a886d1ea.pdf#page=34|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0019_sr_957a25fd67944697a886d1ea.pdf#page=42,medium,ARTICLE_9_9_1_TO_9_4|ARTICLE_9_9_5|ARTICLE_9_9_6|ARTICLE_9_9_8|ARTICLE_9_9_9|ARTICLE_9_9_12|ARTICLE_9_9_13,Page 17 contains salary schedule percentage increases and step/grade/anniversary performance and longevity rules; page 18 contains severance amounts and critical incident pay weekly amounts with effective dates.,needs_review
cex_0fd17cd8a02584bd00b8d089,doc_5684c2449d4d3f6c568fcf36,ttd_63a0f46f76c507c884dd79d8,sr_4b927d1460fa77c123a233fd,NSCQ-NH-20260720-0001,NH,Manchester,CITY OF MANCHESTER,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf#page=30,unknown,SNIPPETS_CONTAIN_GRIEVANCE_AND_ADMIN_PRO|NO_VISIBLE_BASE_PAY_OR_RATE_TOKENS|NO_NON_BASE_WAGE_BENEFIT_VALUE_TOKENS,"The provided pages primarily reference grievance/arbitration procedure, dues deduction administration, and other non-pay administrative rules, with no visible salary/wage rate, step/grade pay amounts, or non-base wage value terms.",excluded_provisional
cex_64370ea8e0129e2b95d229c6,doc_abe50b3db30844297176e5cb,ttd_8e02ef010bfaf7f1932f722c,sr_35a8ee638e09d68fe5777fe9,NSCQ-NJ-20260720-0078,NJ,Hammonton,TOWN OF HAMMONTON,non_safety,ordinance_or_policy,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0494_sr_35a8ee638e09d68fe5777fe9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0494_sr_35a8ee638e09d68fe5777fe9.pdf#page=17,low,CMAKED_PACKET_CONTAINS_NO_EXPLICIT_COMP0,"The provided pages contain meeting/budget approval text and administrative classification/certification language, but no visible compensation amounts, pay rates, steps, grades, or other wage terms.",excluded_provisional
cex_44cb680515b6aad3567342d5,doc_5d5a9d55b941435a0998103b,ttd_48f1f6b30248933bcd885261,sr_919db24ec203a5f4f5b8087b,NSCQ-NV-20260720-0025,NV,Mesquite,CITY OF MESQUITE,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf#page=34,low,CBA_PAGES_PROVIDE_PROCEDURAL_COMPENSABLE,This bounded packet does not visibly contain firefighter base pay amounts or pay step/scale values; it mainly provides union dues deduction and union-activity rules referencing 'no loss of pay' without specific compensation figures.,needs_review
cex_26dbb331dc54fa9ebd8f11b0,doc_faca84dbcb3c37701f51d887,ttd_f77e8aaedf3dc538b1b7ec7b,sr_3798fb035cf06642521b929c,NSCQ-NV-20260720-0026,NV,Mesquite,CITY OF MESQUITE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0023_sr_3798fb035cf06642521b929c.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0023_sr_3798fb035cf06642521b929c.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0023_sr_3798fb035cf06642521b929c.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0023_sr_3798fb035cf06642521b929c.pdf#page=69|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0023_sr_3798fb035cf06642521b929c.pdf#page=70,unknown,TOC13|TOC33|TOC35|TOC36|TOC27|TOC25|TOC30|TOC31,"The provided pages only list article headings (including future wage/leave topics) and contain procedural or representational provisions; no visible pay rates, salaries, grades, steps, effective dates, or other compensation terms are present in this packet.",excluded_provisional
cex_a69fa3f31af071a64a78fbe3,doc_c36beb8dc89c63576c53aec4,ttd_85561bec4d096b5ab84c8649,sr_fe93ab5d7c7911c062d11d69,NSCQ-NY-20260720-0107,NY,Batavia,CITY OF BATAVIA,fire,arbitration_award,exclude,no_candidate_page,,low,KT1,"Page contains case caption and procedural/background details; no visible compensation amounts, rates, grades, steps, or non-base wage/benefit provisions.",excluded_provisional
cex_dfa02e5faa208310361ffdeb,doc_be6554b4367b0c06b6589dee,ttd_674b73782af37f1ae4932694,sr_78ad821902177817eb2970f7,NSCQ-NY-20260720-0032,NY,Ithaca,CITY OF ITHACA,police,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_78ad821902177817eb2970f7.pdf#page=2,unknown,NYCBA,"This packet shows only table-of-contents and section headings; no compensation amounts, formulas, or rules are visible, but it points to later provisions for non-base items (e.g., overtime, longevity, retirement, college credits).",needs_review
cex_e3a9344536c4844a24ca3b04,doc_b29ff1502cc1a99e5d54aa53,ttd_f7fd590cf033100cb4c5324b,sr_77d54c91186329b0707fd3ef,NSCQ-NY-20260720-0003,NY,Rochester,CITY OF ROCHESTER,police,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=38|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0097_sr_77d54c91186329b0707fd3ef.pdf#page=68,low,WOPACED_PACKET_PAGES_CONTAIN_TABLE_OF_FO|NO_VISIBLE_WAGE_SCHEDULE_OR_COMPENSATION,"The provided pages are limited to the agreement front matter and table of contents/section headings and do not display any specific pay, rate, step, grade, or other compensation value tokens.",needs_review
cex_a054238f75bb1897197edc0e,doc_d333b9403ec23f26936e5ce9,ttd_01678faa6bbe2bf305c9a133,sr_9ddf0193f57fe8b0370b162a,NSCQ-OH-20260720-0681,OH,Huron,CITY OF HURON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0253_sr_9ddf0193f57fe8b0370b162a.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0253_sr_9ddf0193f57fe8b0370b162a.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0253_sr_9ddf0193f57fe8b0370b162a.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0253_sr_9ddf0193f57fe8b0370b162a.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0253_sr_9ddf0193f57fe8b0370b162a.pdf#page=52,unknown,BOUNDING_PACKET_CONTAINS_ONLY_TABLE_OF_F|NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RATES|ONLY_GENERIC_REFERENCES_TO_WAGES_BENEF|NO_EFFECTIVE_DATES_OR_VALUE_TOKENS_FOR_B,"Within the provided page packet, no specific provisional pay/compensation values (e.g., hourly rates, salaries, steps, percentages, or effective-date figures) are visible; only general agreement structure and a generic reference to loss of pay/benefits appear without extractable compensation tokens.",excluded_provisional
cex_7b2db404c0cfea1730f37d20,doc_b51876244400dbf6e0603c7f,ttd_1635357abdead593f421d3b0,sr_264137143a0735e8778ad794,NSCQ-OH-20260720-0211,OH,Solon,CITY OF SOLON,non_safety,cba,second_review,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0189_sr_264137143a0735e8778ad794.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0189_sr_264137143a0735e8778ad794.pdf#page=20,medium,A1|A2|A3|B1|C1|C2|C3|C4,"Only page 20 contains visible compensation-related tokens: a training/certification pay rule (one and one-half times hourly rate or equivalent time off), education/tuition reimbursement, and repayment/eligibility rules tied to education and military service; other pages are grievance/arbitration/bo'",needs_review
cex_18c146aefb65d766aea0b2ba,doc_dc52d27088f022cc4f69a94d,ttd_a5f6a97ddb04e440500e05be,sr_98dd831c62fb2b2ac16e0774,NSCQ-OR-20260720-0011,OR,Eugene,CITY OF EUGENE,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0056_sr_98dd831c62fb2b2ac16e0774.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0056_sr_98dd831c62fb2b2ac16e0774.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0056_sr_98dd831c62fb2b2ac16e0774.pdf#page=60|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0056_sr_98dd831c62fb2b2ac16e0774.pdf#page=106,low,NO_EXPLICIT_NUMERIC_COMPENSATION_VALUES|ONLY_PROCEDURAL_OR_IMPLEMENTATION_COMP_S,No explicit salary/rate/step values were visible in the packet pages; only procedural/implementation terms (reclassification/merit increase notice) and a workers' compensation benefits limitation were found.,needs_review
cex_c4f99fb00dea730ecd78803b,doc_40df397713174c03674c78b1,ttd_7bad34d83cb6b401e0515e11,sr_7a30cb8faba8b610ac10d5ae,NSCQ-OR-20260720-0033,OR,Lake Oswego,CITY OF LAKE OSWEGO,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=33|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf#page=58,low,WAGE_TABLE_CONTENTS_NOT_INCLUDED_IN_BOUN|TOC_ONLY_NO_VISIBLE_COMPENSATION_VALUES,"This packet includes the agreement cover and table of contents plus article text fragments, but not the Appendix A (Wages) or the specific articles/pages that display any pay amounts or wage rate values.",needs_review
cex_43782acc3c84a0bd7c77b2ea,doc_78f672ad32f81d779df33c3b,ttd_cb6c8114b01d7b3f1affcce9,sr_cce036c472225b516a902d46,NSCQ-OR-20260720-0086,OR,Pendleton,CITY OF PENDLETON,fire,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf#page=18,low,WAGE_SCALES_REFERENCED_IN_TOC_WITHOUT_EX|NO_EXPLICIT_RATE_OR_SALARY_VALUES_IN_SUP,"Provided pages do not include the wage-scale values; they only reference the existence of wage scales for July 1, 2020–June 30, 2023 and include general rules affecting applicability/effective-date handling.",needs_review
cex_ec452c444ac3cf85c50cdf84,doc_1c2dd7a104a6904ca00cb374,ttd_c8dfd76e43e93d6add1fc113,sr_2613b16c8aa7b1fc23887352,NSCQ-OR-20260720-0069,OR,Roseburg,CITY OF ROSEBURG,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0156_sr_2613b16c8aa7b1fc23887352.pdf#page=32,low,SCPESUCTIONS_ONLY_LOCAL_PACKET_HAS_TABLE,"Provided pages show only a table of contents and partial article headings with no visible pay rates, dollar amounts, steps/grades, or concrete compensation terms to structure.",needs_review
cex_b329213533eeb6fbe39d8f8b,doc_a579ade5cd5f3434b5f220a6,ttd_42490ea0a95a9db182cbffeb,sr_03e57603d93167c6487183c9,NSCQ-OR-20260720-0061,OR,Woodburn,CITY OF WOODBURN,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_03e57603d93167c6487183c9.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_03e57603d93167c6487183c9.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_03e57603d93167c6487183c9.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_03e57603d93167c6487183c9.pdf#page=30,medium,NO_VISIBLE_BASE_PAY_WAGE_SCALE_TOKENS_IN,"The provided pages do not show base wage/compensation amounts (e.g., wage scale in Appendix A); only non-base provisions about benefits/leave eligibility and workers' compensation-related leave and pay protections are visible.",excluded_provisional
cex_24387a8ada2c165f6a339db4,doc_31e20a8c59b37e470fb93084,ttd_10d6f88a29465dc79c281b8b,sr_0cd6d9b0d7a10478ec7acdcd,NSCQ-PA-20260720-0098,PA,Columbia,BOROUGH OF COLUMBIA,non_safety,cba,reference_only,exact_evidence_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0085_sr_0cd6d9b0d7a10478ec7acdcd.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0085_sr_0cd6d9b0d7a10478ec7acdcd.pdf#page=57,low,PAGENUM_57_HAS_DEDUCTION_AND_ADMIN_TERMS|NO_EXPLICIT_PAY_INCREASES_OR_AMOUNTS_ONS,"The provided pages show union dues/payroll deduction and related administrative provisions, but no explicit salary/hourly rate or wage compensation amounts.",needs_review
cex_0084a492b27054a710fe8f94,doc_1f59f612b5f6a48a0d18d65f,ttd_4e9698b8d55dc27b2fdd153e,sr_398c76c9244a8903a411ee06,NSCQ-PA-20260720-0077,PA,Monroeville,MUNICIPALITY OF MONROEVILLE,police,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0015_sr_398c76c9244a8903a411ee06.pdf#page=29,low,B1ND1ED_PACKET_CONTAINS_ONLY_ORGANIZING_|INDEX_TABLE_OF_CONTENTS_ONLY_WITHOUT_ANY,"The provided pages are ordinance/coverage-date and table-of-contents style references; no actual wage amounts, COLA formula, or overtime rate values are visible.",needs_review
cex_e185c0e85563e0489cee6edd,doc_e66fb8f8acfd019d676f9b94,ttd_aeffe9e5dd85d988f253d81f,sr_b443537dabc95e79dffb4822,NSCQ-PA-20260720-0063,PA,York,CITY OF YORK,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_b443537dabc95e79dffb4822.pdf#page=26,low,CBA_TOC_ONLY_NO_COMPENSATION_NUMBERS|ONLY_EFFECTIVE_DATE_AND_PROCEDURAL_OR_OV,Packet contains contract front matter and management rights/arbitration context but no visible wage/compensation amounts or pay schedules; only an effective date and qualitative overtime governance language are present.,excluded_provisional
cex_5d8d114628b79fef7c4ea3d1,doc_cbdba91222a1dbccbdbf8a6f,ttd_b7f355980039cd9a055fdab7,sr_9fcd25402cf5175b2b06dda6,NSCQ-PA-20260720-0062,PA,York,CITY OF YORK,police,cba,reference_only,unknown,,low,L7545A,"Page appears to be a resolution approving an FOP collective bargaining agreement and referencing an arbitration award, but contains no visible wage or compensation value tokens.",needs_review
cex_fb4d0672aa018c2e355fd7e7,doc_927536d94e6a0fbb08149b1c,ttd_9dd60244d5890c8aca87132d,sr_02a8c065d9d0fffef2b617b7,NSCQ-RI-20260720-0006,RI,Warwick,CITY OF WARWICK,non_safety,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=32|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=47|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=92|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0027_sr_02a8c065d9d0fffef2b617b7.pdf#page=93,low,NO_NUMERIC_PAY_AMOUNTS_IN_PROVIDED_PAGES|ONLY_WAGE_SCHEMATIC_BEGINNING_DATE_TOKES|COMPENSATION_MECHANISMS_REFER_TO_PAY_PLC,"Pages provided reference wage schematics by effective dates and mention promotional pay placement/step schedule, but do not show specific pay rate/amount values in the packet.",needs_review
cex_0d5efb698e33aef8a4d3c4ea,doc_de13dcc01da85230d4938e07,ttd_fe33e24f52d97b0b263e21a1,sr_9121eb2f3376207b5ec51bd3,NSCQ-TX-20260720-0004,TX,Houston,CITY OF HOUSTON,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0020_sr_9121eb2f3376207b5ec51bd3.pdf#page=58,high,NO_VISIBLE_BASE_PAY_OR_COMPENSATION_AMT|ONLY_PROCEDURAL_LAYOFF_NOTICE_AND_REVIEW,"The provided pages describe layoff/reemployment and exemption-review procedures with timing requirements, but contain no wage/compensation figures or compensation mechanisms tied to pay.",excluded_provisional
