target_id,municipality_id,municipality,state,region,county,government_type,population,population_band,official_website_available,expected_query_difficulty,lane_id,lane_sequence,source_family_query_family,source_corpus_routing_hint,growth_continuity_query_hint,primary_query,secondary_query,allowed_search_scope,eligible_universe_lineage,covered_union_lineage,prior_coverage_status,unscouted_selection_reason,prior_durable_exclusion_flag,prior_durable_exclusion_reason,planned_status,live_status,checkpoint_status,global_analysis_readiness
BRM5-20260731-14505,cog_2025_174440,Jay,PA,Northeast,Elk County (42047; primary),township,1900,1000_4999,true,standard_official_site,scout_lane_004,3283,salary_pay_ordinance,causal_or_pay_record,cycle wage schedules prior current,"""Jay"" PA salary ordinance pay ordinance compensation","""Jay"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14506,cog_2025_133581,Jeddo,PA,Northeast,Luzerne County (42079; primary),municipal,108,under_1000,false,limited_official_site,scout_lane_004,3284,budget_pay_plan,causal_or_pay_record,percentage raise across the board,"""Jeddo"" PA municipal budget pay plan compensation","""Jeddo"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14507,cog_2025_174293,Jefferson,PA,Northeast,Butler County (42019; primary),township,5071,5000_24999,true,standard_official_site,scout_lane_004,3285,compensation_classification_plan,causal_or_pay_record,COLA CPI wage increase,"""Jefferson"" PA compensation classification plan job grades","""Jefferson"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14508,cog_2025_191396,Jefferson,PA,Northeast,Somerset County (42111; primary),township,1403,1000_4999,false,limited_official_site,scout_lane_004,3286,personnel_policy,causal_or_pay_record,step schedule progression grades,"""Jefferson"" PA personnel policy employee wages compensation","""Jefferson"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14509,cog_2025_112198,Juniata,PA,Northeast,Huntingdon County (42061; primary),township,429,under_1000,false,limited_official_site,scout_lane_004,3287,civil_service_hr,causal_or_pay_record,retroactive wage implementation effective date,"""Juniata"" PA civil service HR pay classification","""Juniata"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14510,cog_2025_133729,Karthaus,PA,Northeast,Clearfield County (42033; primary),township,752,under_1000,false,limited_official_site,scout_lane_004,3288,agenda_minutes_packet,causal_or_pay_record,longevity shift specialty non-base pay,"""Karthaus"" PA council agenda minutes packet labor pay","""Karthaus"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14511,cog_2025_174749,Kelly,PA,Northeast,Union County (42119; primary),township,3604,1000_4999,false,limited_official_site,scout_lane_004,3289,arbitration_factfinding_labor_relations,causal,bargaining settlement factfinding terms,"""Kelly"" PA interest arbitration factfinding labor relations award","""Kelly"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14512,cog_2025_133669,Kimmel,PA,Northeast,Bedford County (42009; primary),township,1518,1000_4999,false,limited_official_site,scout_lane_004,3290,local_pay_policy_payroll,causal_or_pay_record,market recruitment retention pay review,"""Kimmel"" PA local pay policy payroll wage rates","""Kimmel"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14513,cog_2025_187307,Knox,PA,Northeast,Clearfield County (42033; primary),township,581,under_1000,false,limited_official_site,scout_lane_004,3291,broad_pay_employee_compensation_index,discovery_route_separate_corpora,cycle wage schedules prior current,"""Knox"" PA employee compensation labor pay documents index","""Knox"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14514,cog_2025_173801,Koppel,PA,Northeast,Beaver County (42007; primary),municipal,696,under_1000,false,limited_official_site,scout_lane_004,3292,cba_agreement,causal,percentage raise across the board,"""Koppel"" PA collective bargaining agreement labor contract","""Koppel"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14515,cog_2025_174607,Lackawannock,PA,Northeast,Mercer County (42085; primary),township,2463,1000_4999,false,limited_official_site,scout_lane_004,3293,mou_memorandum_settlement,causal,COLA CPI wage increase,"""Lackawannock"" PA memorandum MOU settlement labor agreement","""Lackawannock"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14516,cog_2025_112268,Lackawaxen,PA,Northeast,Pike County (42103; primary),township,5292,5000_24999,true,standard_official_site,scout_lane_004,3294,wage_salary_schedule,causal_or_pay_record,step schedule progression grades,"""Lackawaxen"" PA wage schedule salary schedule employee pay","""Lackawaxen"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14517,cog_2025_139828,Lake,PA,Northeast,Mercer County (42085; primary),township,690,under_1000,false,limited_official_site,scout_lane_004,3295,salary_pay_ordinance,causal_or_pay_record,retroactive wage implementation effective date,"""Lake"" PA salary ordinance pay ordinance compensation","""Lake"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14518,cog_2025_209341,Lamar,PA,Northeast,Clinton County (42035; primary),township,2593,1000_4999,false,limited_official_site,scout_lane_004,3296,budget_pay_plan,causal_or_pay_record,longevity shift specialty non-base pay,"""Lamar"" PA municipal budget pay plan compensation","""Lamar"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14519,cog_2025_174080,Landisburg,PA,Northeast,Perry County (42099; primary),municipal,223,under_1000,true,standard_official_site,scout_lane_004,3297,compensation_classification_plan,causal_or_pay_record,bargaining settlement factfinding terms,"""Landisburg"" PA compensation classification plan job grades","""Landisburg"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14520,cog_2025_139804,Laporte,PA,Northeast,Sullivan County (42113; primary),municipal,316,under_1000,false,limited_official_site,scout_lane_004,3298,personnel_policy,causal_or_pay_record,market recruitment retention pay review,"""Laporte"" PA personnel policy employee wages compensation","""Laporte"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14521,cog_2025_174731,Lathrop,PA,Northeast,Susquehanna County (42115; primary),township,760,under_1000,false,limited_official_site,scout_lane_004,3299,civil_service_hr,causal_or_pay_record,cycle wage schedules prior current,"""Lathrop"" PA civil service HR pay classification","""Lathrop"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14522,cog_2025_174186,Latimore,PA,Northeast,Adams County (42001; primary),township,2685,1000_4999,true,standard_official_site,scout_lane_004,3300,agenda_minutes_packet,causal_or_pay_record,percentage raise across the board,"""Latimore"" PA council agenda minutes packet labor pay","""Latimore"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14523,cog_2025_174197,Leet,PA,Northeast,Allegheny County (42003; primary),township,1565,1000_4999,false,limited_official_site,scout_lane_004,3301,arbitration_factfinding_labor_relations,causal,COLA CPI wage increase,"""Leet"" PA interest arbitration factfinding labor relations award","""Leet"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14524,cog_2025_133906,Lehigh,PA,Northeast,Wayne County (42127; primary),township,1872,1000_4999,true,standard_official_site,scout_lane_004,3302,local_pay_policy_payroll,causal_or_pay_record,step schedule progression grades,"""Lehigh"" PA local pay policy payroll wage rates","""Lehigh"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14525,cog_2025_133821,Lehman,PA,Northeast,Luzerne County (42079; primary),township,3406,1000_4999,false,limited_official_site,scout_lane_004,3303,broad_pay_employee_compensation_index,discovery_route_separate_corpora,retroactive wage implementation effective date,"""Lehman"" PA employee compensation labor pay documents index","""Lehman"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14526,cog_2025_139777,Lenhartsville,PA,Northeast,Berks County (42011; primary),municipal,178,under_1000,false,limited_official_site,scout_lane_004,3304,cba_agreement,causal,longevity shift specialty non-base pay,"""Lenhartsville"" PA collective bargaining agreement labor contract","""Lenhartsville"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14527,cog_2025_112287,Liberty,PA,Northeast,Susquehanna County (42115; primary),township,1121,1000_4999,false,limited_official_site,scout_lane_004,3305,mou_memorandum_settlement,causal,bargaining settlement factfinding terms,"""Liberty"" PA memorandum MOU settlement labor agreement","""Liberty"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14528,cog_2025_133831,Liberty,PA,Northeast,McKean County (42083; primary),township,1561,1000_4999,false,limited_official_site,scout_lane_004,3306,wage_salary_schedule,causal_or_pay_record,market recruitment retention pay review,"""Liberty"" PA wage schedule salary schedule employee pay","""Liberty"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14529,cog_2025_133724,Licking,PA,Northeast,Clarion County (42031; primary),township,570,under_1000,false,limited_official_site,scout_lane_004,3307,salary_pay_ordinance,causal_or_pay_record,cycle wage schedules prior current,"""Licking"" PA salary ordinance pay ordinance compensation","""Licking"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14530,cog_2025_174356,Limestone,PA,Northeast,Clarion County (42031; primary),township,1828,1000_4999,false,limited_official_site,scout_lane_004,3308,budget_pay_plan,causal_or_pay_record,percentage raise across the board,"""Limestone"" PA municipal budget pay plan compensation","""Limestone"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14531,cog_2025_174643,Limestone,PA,Northeast,Montour County (42093; primary),township,998,under_1000,false,limited_official_site,scout_lane_004,3309,compensation_classification_plan,causal_or_pay_record,COLA CPI wage increase,"""Limestone"" PA compensation classification plan job grades","""Limestone"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14532,cog_2025_112116,Logan,PA,Northeast,Blair County (42013; primary),township,12171,5000_24999,true,standard_official_site,scout_lane_004,3310,personnel_policy,causal_or_pay_record,step schedule progression grades,"""Logan"" PA personnel policy employee wages compensation","""Logan"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14533,cog_2025_173861,Lorain,PA,Northeast,Cambria County (42021; primary),municipal,579,under_1000,true,standard_official_site,scout_lane_004,3311,civil_service_hr,causal_or_pay_record,retroactive wage implementation effective date,"""Lorain"" PA civil service HR pay classification","""Lorain"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14534,cog_2025_209350,Lower Chichester,PA,Northeast,Delaware County (42045; primary),township,3375,1000_4999,false,limited_official_site,scout_lane_004,3312,agenda_minutes_packet,causal_or_pay_record,longevity shift specialty non-base pay,"""Lower Chichester"" PA council agenda minutes packet labor pay","""Lower Chichester"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14535,cog_2025_209400,Lower Moreland,PA,Northeast,Montgomery County (42091; primary),township,14069,5000_24999,true,standard_official_site,scout_lane_004,3313,arbitration_factfinding_labor_relations,causal,bargaining settlement factfinding terms,"""Lower Moreland"" PA interest arbitration factfinding labor relations award","""Lower Moreland"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14536,cog_2025_209404,Lower Mount Bethel,PA,Northeast,Northampton County (42095; primary),township,2899,1000_4999,false,limited_official_site,scout_lane_004,3314,local_pay_policy_payroll,causal_or_pay_record,market recruitment retention pay review,"""Lower Mount Bethel"" PA local pay policy payroll wage rates","""Lower Mount Bethel"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14537,cog_2025_174630,Lower Pottsgrove,PA,Northeast,Montgomery County (42091; primary),township,12723,5000_24999,true,standard_official_site,scout_lane_004,3315,broad_pay_employee_compensation_index,discovery_route_separate_corpora,cycle wage schedules prior current,"""Lower Pottsgrove"" PA employee compensation labor pay documents index","""Lower Pottsgrove"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14538,cog_2025_133846,Lower Salford,PA,Northeast,Montgomery County (42091; primary),township,16165,5000_24999,true,standard_official_site,scout_lane_004,3316,cba_agreement,causal,percentage raise across the board,"""Lower Salford"" PA collective bargaining agreement labor contract","""Lower Salford"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14539,cog_2025_205300,Lower Swatara,PA,Northeast,Dauphin County (42043; primary),township,9797,5000_24999,true,standard_official_site,scout_lane_004,3317,mou_memorandum_settlement,causal,COLA CPI wage increase,"""Lower Swatara"" PA memorandum MOU settlement labor agreement","""Lower Swatara"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14540,cog_2025_112140,Lower Yoder,PA,Northeast,Cambria County (42021; primary),township,2370,1000_4999,false,limited_official_site,scout_lane_004,3318,wage_salary_schedule,causal_or_pay_record,step schedule progression grades,"""Lower Yoder"" PA wage schedule salary schedule employee pay","""Lower Yoder"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14541,cog_2025_174454,Luzerne,PA,Northeast,Fayette County (42051; primary),township,5237,5000_24999,false,limited_official_site,scout_lane_004,3319,salary_pay_ordinance,causal_or_pay_record,retroactive wage implementation effective date,"""Luzerne"" PA salary ordinance pay ordinance compensation","""Luzerne"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14542,cog_2025_133706,Mahoning,PA,Northeast,Carbon County (42025; primary),township,4307,1000_4999,true,standard_official_site,scout_lane_004,3320,budget_pay_plan,causal_or_pay_record,longevity shift specialty non-base pay,"""Mahoning"" PA municipal budget pay plan compensation","""Mahoning"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14543,cog_2025_173972,Mapleton,PA,Northeast,Huntingdon County (42061; primary),municipal,407,under_1000,false,limited_official_site,scout_lane_004,3321,compensation_classification_plan,causal_or_pay_record,bargaining settlement factfinding terms,"""Mapleton"" PA compensation classification plan job grades","""Mapleton"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14544,cog_2025_112146,Marion,PA,Northeast,Centre County (42027; primary),township,1185,1000_4999,true,standard_official_site,scout_lane_004,3322,personnel_policy,causal_or_pay_record,market recruitment retention pay review,"""Marion"" PA personnel policy employee wages compensation","""Marion"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14545,cog_2025_133548,Markleysburg,PA,Northeast,Fayette County (42051; primary),municipal,235,under_1000,false,limited_official_site,scout_lane_004,3323,civil_service_hr,causal_or_pay_record,cycle wage schedules prior current,"""Markleysburg"" PA civil service HR pay classification","""Markleysburg"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14546,cog_2025_111919,Mars,PA,Northeast,Butler County (42019; primary),municipal,1425,1000_4999,false,limited_official_site,scout_lane_004,3324,agenda_minutes_packet,causal_or_pay_record,percentage raise across the board,"""Mars"" PA council agenda minutes packet labor pay","""Mars"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14547,cog_2025_173827,Martinsburg,PA,Northeast,Blair County (42013; primary),municipal,1830,1000_4999,true,standard_official_site,scout_lane_004,3325,arbitration_factfinding_labor_relations,causal,COLA CPI wage increase,"""Martinsburg"" PA interest arbitration factfinding labor relations award","""Martinsburg"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14548,cog_2025_174247,Maxatawny,PA,Northeast,Berks County (42011; primary),township,8344,5000_24999,true,standard_official_site,scout_lane_004,3326,local_pay_policy_payroll,causal_or_pay_record,step schedule progression grades,"""Maxatawny"" PA local pay policy payroll wage rates","""Maxatawny"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14549,cog_2025_173993,Mayfield,PA,Northeast,Lackawanna County (42069; primary),municipal,1763,1000_4999,true,standard_official_site,scout_lane_004,3327,broad_pay_employee_compensation_index,discovery_route_separate_corpora,retroactive wage implementation effective date,"""Mayfield"" PA employee compensation labor pay documents index","""Mayfield"" PA retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14550,cog_2025_174590,McNett,PA,Northeast,Lycoming County (42081; primary),township,145,under_1000,false,limited_official_site,scout_lane_004,3328,cba_agreement,causal,longevity shift specialty non-base pay,"""McNett"" PA collective bargaining agreement labor contract","""McNett"" PA longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14551,cog_2025_133551,Mercersburg,PA,Northeast,Franklin County (42055; primary),municipal,1496,1000_4999,true,standard_official_site,scout_lane_004,3329,mou_memorandum_settlement,causal,bargaining settlement factfinding terms,"""Mercersburg"" PA memorandum MOU settlement labor agreement","""Mercersburg"" PA bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14552,cog_2025_209286,Meshoppen,PA,Northeast,Wyoming County (42131; primary),municipal,325,under_1000,false,limited_official_site,scout_lane_004,3330,wage_salary_schedule,causal_or_pay_record,market recruitment retention pay review,"""Meshoppen"" PA wage schedule salary schedule employee pay","""Meshoppen"" PA market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14553,cog_2025_174310,Middle Taylor,PA,Northeast,Cambria County (42021; primary),township,645,under_1000,false,limited_official_site,scout_lane_004,3331,salary_pay_ordinance,causal_or_pay_record,cycle wage schedules prior current,"""Middle Taylor"" PA salary ordinance pay ordinance compensation","""Middle Taylor"" PA cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14554,cog_2025_133748,Middlesex,PA,Northeast,Cumberland County (42041; primary),township,7185,5000_24999,true,standard_official_site,scout_lane_004,3332,budget_pay_plan,causal_or_pay_record,percentage raise across the board,"""Middlesex"" PA municipal budget pay plan compensation","""Middlesex"" PA percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14555,cog_2025_174733,Middletown,PA,Northeast,Susquehanna County (42115; primary),township,278,under_1000,false,limited_official_site,scout_lane_004,3333,compensation_classification_plan,causal_or_pay_record,COLA CPI wage increase,"""Middletown"" PA compensation classification plan job grades","""Middletown"" PA COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-14556,cog_2025_133751,Mifflin,PA,Northeast,Dauphin County (42043; primary),township,811,under_1000,false,limited_official_site,scout_lane_004,3334,personnel_policy,causal_or_pay_record,step schedule progression grades,"""Mifflin"" PA personnel policy employee wages compensation","""Mifflin"" PA step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
