extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,control_only,analysis_outcome_eligible
cex_3dd664691f5495005e158466,doc_b42c45b94b2b1205e1a2d8b7,ttd_0e8c295ca40d008dc28601f0,sr_007df2b92f251746acc45e99,NSCQ-FL-20260720-0185,FL,Edgewater,CITY OF EDGEWATER,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=36|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=40|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=70,low,WPS|WPS,"Provided pages include only agreement front matter and a table of contents plus general management/budget language; no visible pay/compensation figures, wage tables, pay grades, rates, or specific compensation mechanisms are shown within the bounded packet.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,c53040b1793b03d8320702eff97f2f409a29735ae49fc495dc93efd7bf2c033b,pr_4a1ce47ac557debbad026cb3,police,exact_controlled_public_safety_class,cba,causal,https://cityofedgewater.legistar.com/View.ashx?GUID=B00CD84E-BE3A-4146-8FDB-429E03ABDC73&ID=14499142&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_67ac963cc8461a47b7ef21e8,doc_593bc061a7cac11f56efbe12,ttd_48febd30262245625d01a92f,sr_bb6a32be4fe9c5326c2419e2,NSCQ-FL-20260720-0011,FL,Orlando,CITY OF ORLANDO,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=44|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=55|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=97,low,NO_VISIBLE_BASE_PAY_OR_COMPENSATION_TOKE|PAGES_CONTAIN_GRIEVANCE_PROCEDURE_TIMEL|NO_PAY_PLAN_OR_SALARY_SCHEDULE_VALUES_IN,"The provided pages describe grievance/arbitration procedures and timelines; no compensation amounts, pay plan values, rates, or compensation-impact mechanisms are visible.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,34a0aa0e5baab114e18c0be4ee1675786d37d5ede466e1c895cbf49280bb8277,pr_48f9d4d77278f0540a131714,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.seiufpsu.org/wp-content/uploads/2023/04/SEIU-Orlando-CBA-22-25.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_55b115489500c852f6c7a852,doc_6363672600554c95284de038,ttd_57361956538cd7aa60ed121a,sr_22e40f08dd50fabb9bc2702d,NSCQ-FL-20260720-0201,FL,Venice,CITY OF VENICE,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0063_sr_22e40f08dd50fabb9bc2702d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0063_sr_22e40f08dd50fabb9bc2702d.pdf#page=8,unknown,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_COMP,"The provided pages are a table of contents, cover/agreement period dates, and non-compensation articles (e.g., management rights/no-strike). No specific wage/pay amounts, pay rates, or compensation-setting rules are visible in this packet.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,7efec54e1a6d41a1f72be449463f496344ff7e9af78e017a860665289a4cd229,pr_2f72b2ed1d95b9eb90e1cb0d,fire,exact_controlled_public_safety_class,cba,causal,https://venice.legistar.com/View.ashx?GUID=F3C5E938-9C8A-41EB-AEB0-568996E2F401&ID=11534447&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0063_sr_22e40f08dd50fabb9bc2702d.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_f80215a27e5afd1196e23024,doc_18ffa609f03eebd4f00537b8,ttd_2dc82221ac20bb7d85e922b5,sr_2336ca708d99340c94d3a53b,NSCQ-IA-20260720-0070,IA,Boone,CITY OF BOONE,non_safety,cba,second_review,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0176_sr_2336ca708d99340c94d3a53b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0176_sr_2336ca708d99340c94d3a53b.pdf#page=14,low,WOBBUNDED_PACKET_CONTAINS_PAYROLL_WAGES_,"Pages show an agenda/meeting notice and council bills/expenditures, but no clearly attributable wage compensation fields (rates, steps, grades, or mapped payroll wage amounts) are visible in the provided bounded text.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,7c2313d8f74323a8c35a5135f9e77ab125ffb6c09923559f22aef63b8466238d,pr_56ffe7520988218bfe0a1d63,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.boonegov.com/egov/documents/1702673854_04576.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0176_sr_2336ca708d99340c94d3a53b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_51501f07ed6b30c1ff55625d,doc_f3e5366b0dc3980eb77a0b1a,ttd_ddc97ff88a747cce98f1939b,sr_82274bdd0d73e5c08ce3603d,NSCQ-IA-20260720-0069,IA,Boone,CITY OF BOONE,police,cba,exclude,no_candidate_page,,unknown,NO_COMPENSATION_TERMS_VISIBLE_IN_PACKET,"The provided page contains meeting/agenda information and does not show any visible base-pay, wage-rate, step/grade, or other compensation terms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,606d4554aec9cf8bad6df184fd4181f03948abf2c4ba29a1f2c17ecc1ed66309,pr_067e4e37edede9adf6214030,police,exact_controlled_public_safety_class,cba,causal,https://www.boonegov.com/egov/documents/1639779048_83563.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0012_sr_82274bdd0d73e5c08ce3603d.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,sr_0689c0a62473bdcdafeb9aa1,NSCQ-IA-20260720-0040,IA,Marshalltown,CITY OF MARSHALLTOWN,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=7,low,NO_VISIBLE_BASE_PAY_OR_COMPENSATION_AMT|PAGES_ONLY_SHOW_INTENT_TO_NEGOTIATE_AND_|GRIEVANCE_PROCEDURE_OR_RECOGNITION_SECT|NO_NON_BASE_WAGE_ITEMS_PRESENT,"The provided packet contains agreement preface/recognition and procedural sections (e.g., grievance steps, union representation) but no visible wage/rate/salary/pay-band values or non-base wage benefit/overtime/pension/leave/uniform terms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,143087da7e78261e8619f6ab3355413a084a1a490781bd5f78a64e3cc15192f8,pr_933e160f8ffd12ac976bf124,fire,exact_controlled_public_safety_class,cba,causal,https://www.marshalltown-ia.gov/DocumentCenter/View/9905/Fire-Contract-2024---2027,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,sr_0309741dad81c9569465c962,NSCQ-IA-20260720-0014,IA,Urbandale,CITY OF URBANDALE,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=20,low,WTCBAEVIDENCE_ONLY_VISIBLE_PROVISIONS_NO,"Within the provided pages, only non-wage pay preservation for union grievance/committee activities is visible; no base-pay or wage amount/step/rate details are shown.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,d4609455768c1a1b3c91205be0bcd12e19dd9c16385daf15ab8d6649c5324443,pr_93881fa68e83c6817a74a40b,police,exact_controlled_public_safety_class,cba,causal,https://www.urbandale.org/DocumentCenter/View/16998/Police-Union-Contract-2025-2028-FINAL-,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_22f18c16b2a6a7daa7c98c76,doc_3ee9465e1ec32b219e8dce2f,ttd_118e64aed1e1dfb06af43501,sr_24ac2e979520b587b6efe9e8,NSCQ-ID-20260720-0005,ID,Pocatello,CITY OF POCATELLO,police,cba,second_review,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=48|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=49,low,A1|A2,Packet includes only a contents-style token stating a 'Base One' adjustment of $0.28 to Patrol Officer step 1 (described relative to FY2025); full compensation sections are not present.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,8db85e76e7a64345c87ebda9a3b54551d880c9c292177bbd4c5cd9f1cf12f23c,pr_797dbfba3d8736e8555e7e82,police,exact_controlled_public_safety_class,cba,causal,https://pocatello.gov/DocumentCenter/View/6339/Police-Collective-Bargaining-Agreement-FY2026-PDF?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_1452084384a7244b736c7c56,doc_d89e5b45c6ee64c8087d2606,ttd_2da61afe672745b1f7049fc1,sr_73b3cb51bbca43b0ec8dfbf6,NSCQ-IL-20260720-0046,IL,Bolingbrook,VILLAGE OF BOLINGBROOK,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=54|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=119,low,NO_VISIBLE_NUMERIC_COMPENSATION_VALUES|ONLY_DEDUCTION_MECHANICS_PRESENT_WITHOUT,The packet includes references to payroll deductions (dues/assessments and FIREPAC) but does not show any specific numeric compensation amounts or wage rate/step values.,excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,6f7f4e29c224f1315ce352a25631553a9b0a6fc2b9af8c4c475441fe669a6b0e,pr_da20782e81cc430361e25d61,fire,exact_controlled_public_safety_class,cba,causal,https://www.bolingbrook.gov/vertical/sites/%7B55EB27CA-CA9F-40A5-A0EF-1E4EEF52F39E%7D/uploads/2019-2020_CBA_Final_Signed.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_978f8512ad830f0e04e4d59b,doc_e41007dc0e7a418e0bc25bc1,ttd_79b5b1bd64e8230ab7b1ce3f,sr_327abf447a6da41e8c839122,NSCQ-IL-20260720-0285,IL,Geneva,CITY OF GENEVA,fire,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=44|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=45,low,NO_VISIBLE_WAGE_COMPENSATION_VALUES_IN_B,This packet mostly contains agreement front matter and a partial table-of-contents; it references non-base benefit/uniform/reimbursement articles without showing the underlying value terms.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,f6210f4392207c2e791a15bd253b4bea9f661291aade7982c8bb89caba4b499c,pr_8e402734e7672bd92963a61b,fire,exact_controlled_public_safety_class,cba,causal,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/2564,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,sr_5bd733956eb98319e0038812,NSCQ-IL-20260720-0210,IL,Sycamore,CITY OF SYCAMORE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=14,low,WPAGE_SCHEDULE_CONTENT_NOT_VISIBLE_IN_BN|NO_NUMERIC_PAY_RATE_OR_WAGE_VALUE_TOKENS|PACKET_PAGES_DOMINATED_BY_TABLE_OF_CONTA|MECHANISM_TEXT_PRESENT_BUT_NOT_COMPENSAT,"The provided pages do not show any visible wage/compensation values (e.g., wage schedule amounts, pay rates, steps, effective dates). Content shown is primarily table of contents, agreement purpose, and grievance/arbitration/seniority provisions without compensation figures.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,49a8fdcaed78075c33333fabd986a2409ac328500d16aa6a288277bb54cf56eb,pr_98ccb04a29e95261bb98653c,,non_safety_subclass_not_supported_without_inference,cba,causal,https://cityofsycamore.com/DocumentCenter/View/749/AFSCME-Local-3957-2023-2025,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,sr_dd4541b8db8c35e10f4c7417,NSCQ-IL-20260720-0206,IL,Sycamore,CITY OF SYCAMORE,police,cba,reference_only,adjacent_to_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=44,low,NO_APPENDIX_A_WAGE_SCHEDULE_VALUES_IN_BN|VISIBLE_TEXT_CONTAINS_PAY_GRADE_AND_GRIE,"This packet contains only pay-grade/grievance mechanisms (reasonableness criteria, retroactivity to installation date, arbitration selection) and does not include any wage amounts from the wage schedule.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,de64ce7ec2370a3f71100d4f689633e68876fb2100e6133c663479f175fb54eb,pr_a521b0998e9ec5ed6c1e1da8,police,exact_controlled_public_safety_class,cba,causal,https://cityofsycamore.com/DocumentCenter/View/1277/FOP-Lodge-133-2023-2025-,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,sr_d15cc4585f5931e83c8142a3,NSCQ-IL-20260720-0089,IL,Wheaton,CITY OF WHEATON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=23,medium,LACK_OF_VISIBLE_BASE_PAY_COMPENSATION_T0|ONLY_UNION_DEDUCTIONS_DESCRIBED_NOT_COMP|NO_EFFECTIVE_DATES_OR_AMOUNTS_FOR_WAGE_S,This packet does not show any wage/salary/rate/step values; it only describes union dues and fair share fee deduction rules.,excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,00f5f07b8b95c1a185a2019b0bfea0aeb5e17d489125f4118bf8163791601ade,pr_3be2f4264a9ff92bd8b4378a,police,exact_controlled_public_safety_class,cba,causal,https://wheaton.il.us/DocumentCenter/View/5094/2017---2020-MAP-Local-450-Collective-Bargaining-Agreement-PDF?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
