mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,targeted_qa_original_quantitative_observation_ids,targeted_qa_corrected_quantitative_observation_ids,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,readable_conflict_qa_original_quantitative_observation_ids,readable_conflict_qa_corrected_quantitative_observation_ids,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status
mix_0d8b4edb51394d1b2165f338,cex_3aa9b7e69b4a086e1dd2e5b5,doc_a01c7abe7b6d393cff85b9e3,ttd_d43ca5df65d2c66bfe97721e,sr_8cdb6ccab3663d30d4acaa57,NSCQ-CA-20260720-0060,CA,Palo Alto,CITY OF PALO ALTO,police,cba,qobs_37b00ea23114e8bcc3dc5ac6|qobs_d21cb18e2de539057c644ca9|qobs_0daef40179e2a5a3292f0f23,lobs_37b00ea23114e8bcc3dc5ac6|lobs_d21cb18e2de539057c644ca9,3,2,medium,S7_7|EFFECTIVE_PAY_PERIOD_AFTER_ADOPTION|JFC_5PCT_APPROX|SURVEY_DATABASE_TOTAL_COMP_CRITERIA|CRITERIA_MAX_LONGEVITY|CRITERIA_MAX_EDU_POST|CRITERIA_UNIFORM_ALLOWANCE|CRITERIA_HOLIDAY_PAY,provisional_unverified,corrected_500_seed,mix_0d8b4edb51394d1b2165f338,provisional_unverified,not_in_targeted_queue,not_applicable,mix_0d8b4edb51394d1b2165f338,,true,,not_in_targeted_queue,not_applicable,,mix_0d8b4edb51394d1b2165f338,true,qobs_37b00ea23114e8bcc3dc5ac6|qobs_d21cb18e2de539057c644ca9|qobs_0daef40179e2a5a3292f0f23,qobs_37b00ea23114e8bcc3dc5ac6|qobs_d21cb18e2de539057c644ca9|qobs_0daef40179e2a5a3292f0f23,,not_in_targeted_queue,not_applicable,,mix_0d8b4edb51394d1b2165f338,true,qobs_37b00ea23114e8bcc3dc5ac6|qobs_d21cb18e2de539057c644ca9|qobs_0daef40179e2a5a3292f0f23,qobs_37b00ea23114e8bcc3dc5ac6|qobs_d21cb18e2de539057c644ca9|qobs_0daef40179e2a5a3292f0f23,72698fd929c00507261701167ca3d0c82ebff6864069d78a32ae8005336fbddf,pr_ed6435ac41c7cf816cf5e137,police,exact_controlled_public_safety_class,cba,causal,https://www.paloalto.gov/files/assets/public/v/1/human-resources/compensation/labor-agreements/palo-alto-peace-officers-association-papoa.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0050_sr_8cdb6ccab3663d30d4acaa57.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_ee4f60952db91e5f913ef3dd,cex_fb9bd6b64c0ce2ed4a3d933f,doc_ac6b2f47b7fe6733ab5a91dd,ttd_f49c5d7229f78a531b218455,sr_643d9be575ad4573f2c48745,NSCQ-CA-20260720-0091,CA,Roseville,CITY OF ROSEVILLE,non_safety,cba,,lobs_caa2402b7c7f7e565bd88e2f|lobs_4e525e414c194dd35275c5f1|lobs_e26706861b1ea7968684c7d3|lobs_e60554fd01323af3211f0cab,0,4,medium,CERTIFICATION_AND_REGISTRATION_DIFFERENT,qa_corrected_mixed_membership,corrected_500_seed,mix_ee4f60952db91e5f913ef3dd,provisional_unverified,mixed_membership_corrected,resolved,mix_ee4f60952db91e5f913ef3dd,,false,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_ee4f60952db91e5f913ef3dd,false,qobs_caa2402b7c7f7e565bd88e2f,,,not_in_targeted_queue,not_applicable,,mix_ee4f60952db91e5f913ef3dd,false,,,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,pr_c67eebddfbb4997fcd090b1f,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.roseville.ca.gov/Documents/Departments/Human%20Resources/MOUs/Local%2039%20MOU.pdf?t=202604151852170,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf,,,,,,complete_one_to_one,incomplete_no_inference,false,inactive_duplicate_or_canonicalized,active_and_canonical_fields,historical_inactive
mix_881cb51f0feadc0605b51f2e,cex_f86002aabdcccceea3315e2d,doc_6f83a4349769162acfb4aa02,ttd_1ca6cee99f7a9763c7d4a4f3,sr_61c3f970b8595086cc44ddf4,NSCQ-CA-20260720-0089,CA,Roseville,CITY OF ROSEVILLE,police,cba,qobs_dc3e4751cef3e970f04b7f96|qobs_b3ee2db3f3a0aabb224d611b|qobs_bb580cc8f6ed01dcb4c94361|qobs_f4d14c722cfade7fd4c6ad82|qobs_257ab7918274831ff643e8a9,lobs_dc3e4751cef3e970f04b7f96|lobs_b3ee2db3f3a0aabb224d611b|lobs_bb580cc8f6ed01dcb4c94361|lobs_f4d14c722cfade7fd4c6ad82|lobs_257ab7918274831ff643e8a9,5,5,medium,LMA_MECH|GWI_2025_IG|GWI_2027_EFF|TCS_TIMELINE|TCS_55TH_PCTL|TCS_LON10_TOKEN|TCS_EDCERT_MAX|TCS_LIFE_INS,provisional_unverified,corrected_500_seed,mix_881cb51f0feadc0605b51f2e,provisional_unverified,not_in_targeted_queue,not_applicable,mix_881cb51f0feadc0605b51f2e,,true,,not_in_targeted_queue,not_applicable,,mix_881cb51f0feadc0605b51f2e,true,qobs_dc3e4751cef3e970f04b7f96|qobs_b3ee2db3f3a0aabb224d611b|qobs_bb580cc8f6ed01dcb4c94361|qobs_f4d14c722cfade7fd4c6ad82|qobs_257ab7918274831ff643e8a9,qobs_dc3e4751cef3e970f04b7f96|qobs_b3ee2db3f3a0aabb224d611b|qobs_bb580cc8f6ed01dcb4c94361|qobs_f4d14c722cfade7fd4c6ad82|qobs_257ab7918274831ff643e8a9,,not_in_targeted_queue,not_applicable,,mix_881cb51f0feadc0605b51f2e,true,qobs_dc3e4751cef3e970f04b7f96|qobs_b3ee2db3f3a0aabb224d611b|qobs_bb580cc8f6ed01dcb4c94361|qobs_f4d14c722cfade7fd4c6ad82|qobs_257ab7918274831ff643e8a9,qobs_dc3e4751cef3e970f04b7f96|qobs_b3ee2db3f3a0aabb224d611b|qobs_bb580cc8f6ed01dcb4c94361|qobs_f4d14c722cfade7fd4c6ad82|qobs_257ab7918274831ff643e8a9,9c4cf2eeb4ec1d595f35994ee6a672621790895b5de6942fa74bc46a01386053,pr_fca9063bbf4b3383a4cac697,police,exact_controlled_public_safety_class,cba,causal,https://www.roseville.ca.gov/Documents/Departments/Human%20Resources/MOUs/rpa.pdf?t=202604151907260,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0032_sr_61c3f970b8595086cc44ddf4.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_f3aff963eadad88d5efad9c6,cex_fbb3342b22f306cadc622a6c,doc_3d065e56a94b0413140a506e,ttd_0fcd8d201c211001812f8795,sr_03dc9e9d7ca162f3a0b9965d,NSCQ-CO-20260720-0015,CO,Pueblo,CITY OF PUEBLO,fire,cba,qobs_37cd0a1812e7ab8ec2c170dd|qobs_f07b03d96ba51cccca3e5f66|qobs_fff0a89a491e8a95208f0a52,lobs_37cd0a1812e7ab8ec2c170dd|lobs_f07b03d96ba51cccca3e5f66|lobs_fff0a89a491e8a95208f0a52|lobs_eb250fe4c4ee600bba54e983|lobs_3a37713e02a5efeea487af35,3,5,medium,W1|W2|W3|Q1|Q2|Q3|Q4|Q5,provisional_unverified,corrected_500_seed,mix_f3aff963eadad88d5efad9c6,provisional_unverified,not_in_targeted_queue,not_applicable,mix_f3aff963eadad88d5efad9c6,,true,,not_in_targeted_queue,not_applicable,,mix_f3aff963eadad88d5efad9c6,true,qobs_37cd0a1812e7ab8ec2c170dd|qobs_f07b03d96ba51cccca3e5f66|qobs_fff0a89a491e8a95208f0a52,qobs_37cd0a1812e7ab8ec2c170dd|qobs_f07b03d96ba51cccca3e5f66|qobs_fff0a89a491e8a95208f0a52,,not_in_targeted_queue,not_applicable,,mix_f3aff963eadad88d5efad9c6,true,qobs_37cd0a1812e7ab8ec2c170dd|qobs_f07b03d96ba51cccca3e5f66|qobs_fff0a89a491e8a95208f0a52,qobs_37cd0a1812e7ab8ec2c170dd|qobs_f07b03d96ba51cccca3e5f66|qobs_fff0a89a491e8a95208f0a52,daf63049cb1f2a1e5e76b3ca3393ba3e73122eb3e7deb0752d8ddff3a952f5de,pr_d30017a123e2e5669389fc0b,fire,exact_controlled_public_safety_class,cba,causal,https://www.pueblo.us/DocumentCenter/View/35901/2024-2025-2026-Pueblo-IAFF-Contract,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0072_sr_03dc9e9d7ca162f3a0b9965d.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_9585ca90ee3c183285d69fb1,cex_2c62fbbf5daca7cd2c00192d,doc_b0c0557ccda3ca06e0f61ac6,ttd_65256a0b135247b9ee00e4a9,sr_60eb5f8e3564c92191ee0cf5,NSCQ-CO-20260720-0016,CO,Pueblo,CITY OF PUEBLO,non_safety,cba,qobs_fc10585a20dbc6b7b614664d,lobs_fc10585a20dbc6b7b614664d|lobs_a3f24259fc29ffa98c18cc71|lobs_fac276c2d809d60018fbeb3b|lobs_c33d44c3785383c7e2ad7681,1,4,medium,ONLY_PARTIAL_WAGE_MECHANISM_TEXT_WITHOUT,provisional_unverified,corrected_500_seed,mix_9585ca90ee3c183285d69fb1,provisional_unverified,not_in_targeted_queue,not_applicable,mix_9585ca90ee3c183285d69fb1,,true,,not_in_targeted_queue,not_applicable,,mix_9585ca90ee3c183285d69fb1,true,qobs_fc10585a20dbc6b7b614664d,qobs_fc10585a20dbc6b7b614664d,,not_in_targeted_queue,not_applicable,,mix_9585ca90ee3c183285d69fb1,true,qobs_fc10585a20dbc6b7b614664d,qobs_fc10585a20dbc6b7b614664d,2144a857a5805fc415e1441a4148e780d6f4ec8a8045ca5cf7c50e5988f04dbd,pr_14f58529befe92f3122469c4,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.pueblo.us/DocumentCenter/View/20565/2026-PAGE-Contract-?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_8b6ae48f93c4ded465f90edd,cex_38a5d6d6ba59bb2283411321,doc_9c6de231e9c0fb407272b66a,ttd_6f35fce9e40f3e8d3abd3ed7,sr_6a518c030445f9161bcb7cef,NSCQ-CO-20260720-0014,CO,Pueblo,CITY OF PUEBLO,police,cba,qobs_057e689a97e436163363c5c9|qobs_7ec29a891b0f4f515dc60254,lobs_057e689a97e436163363c5c9|lobs_7ec29a891b0f4f515dc60254|lobs_94345e316f94376c5e7c0f3d|lobs_e5c3fdd0d9108331d7db1b58,2,4,medium,VISIBLE_NUMERIC_TOKENS_LIMITED|OVERTIME_RULES_PRESENT_BUT_BASE_PAY_AMT_,qa_corrected_mixed_membership,corrected_500_seed,mix_8b6ae48f93c4ded465f90edd,provisional_unverified,mixed_membership_corrected,resolved,mix_8b6ae48f93c4ded465f90edd,,true,,not_in_targeted_queue,not_applicable,,mix_8b6ae48f93c4ded465f90edd,true,qobs_057e689a97e436163363c5c9|qobs_7ec29a891b0f4f515dc60254,qobs_057e689a97e436163363c5c9|qobs_7ec29a891b0f4f515dc60254,,not_in_targeted_queue,not_applicable,,mix_8b6ae48f93c4ded465f90edd,true,qobs_057e689a97e436163363c5c9|qobs_7ec29a891b0f4f515dc60254,qobs_057e689a97e436163363c5c9|qobs_7ec29a891b0f4f515dc60254,114d11dbf2e03e4f16888260f26b4747e5593caba4d630a50be5da3c621b36e6,pr_813a81d2c33be6155db0a048,police,exact_controlled_public_safety_class,cba,causal,https://www.pueblo.us/DocumentCenter/View/25866/IBPO---Ordinance-and-Contract---2025?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0372_sr_6a518c030445f9161bcb7cef.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,resolved:mixed_membership_corrected,qa_resolution_status,active
mix_d48a598f25a234d1b8ab1cb4,cex_32fb89b95dcd8a3d3417ae9d,doc_e1ae9a14014fc3e39b4ac745,ttd_1db5ab26d090d8c73d3b398e,sr_98c2c17292620003846b951f,NSCQ-CT-20260720-0028,CT,Bristol,CITY OF BRISTOL,police,cba,qobs_9e8fa13b9a277e573804fd9d,lobs_9e8fa13b9a277e573804fd9d,1,1,medium,S1110_COORDINATOR_75_PERCENT_BASE_PAY|S1010_CITY_PAID_RECERT_AND_PHYSICAL_EXAM,provisional_unverified,corrected_500_seed,mix_d48a598f25a234d1b8ab1cb4,provisional_unverified,not_in_targeted_queue,not_applicable,mix_d48a598f25a234d1b8ab1cb4,,true,,not_in_targeted_queue,not_applicable,,mix_d48a598f25a234d1b8ab1cb4,true,qobs_9e8fa13b9a277e573804fd9d,qobs_9e8fa13b9a277e573804fd9d,,not_in_targeted_queue,not_applicable,,mix_d48a598f25a234d1b8ab1cb4,true,qobs_9e8fa13b9a277e573804fd9d,qobs_9e8fa13b9a277e573804fd9d,fc3316c50a6fd14c9109e0b54e705341956d5d7530ea2e0c5010603feead3c12,pr_95c38e24d7eb95bf20f9e44c,police,exact_controlled_public_safety_class,cba,causal,https://www.bristolct.gov/DocumentCenter/View/469/Contract-Police-2027?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0011_sr_98c2c17292620003846b951f.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_514cf03cf69ad922dde22fb1,cex_8e422fc7cff83da56aec2e17,doc_0c07b19fac8f8cfaf3e692d9,ttd_dd4b9b0322ad9d72585a0e45,sr_08f37611d328e626f631de53,NSCQ-CT-20260720-0039,CT,Middletown,CITY OF MIDDLETOWN,non_safety,cba,,lobs_d57cfcec1d1300d5e61fa631|lobs_698296c4f25f511e49baa894,0,2,medium,STIPEND_TOKENS_PRESENT|TIME_AND_ONE_HALF_OT_RULE_TOKEN_PRESENT|REFERENCE_SIGNAL_TRUE_ON_TOC_PAGES_BUT_E,qa_corrected_mixed_membership,corrected_500_seed,mix_514cf03cf69ad922dde22fb1,provisional_unverified,mixed_membership_corrected,resolved,mix_514cf03cf69ad922dde22fb1,,false,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_514cf03cf69ad922dde22fb1,false,qobs_82f427dee4781b1dc13010fe,,,not_in_targeted_queue,not_applicable,,mix_514cf03cf69ad922dde22fb1,false,,,13ff8822931fa750b817e0dd1208325af61e6f5912f78af02a568442f3a74a23,pr_2efbb1643c4a6b0cdc82ed5c,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.middletownct.gov/DocumentCenter/View/825/2025--2029-AFSCME-Local-466-Contract-PDF?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0234_sr_08f37611d328e626f631de53.pdf,,,,,,complete_one_to_one,incomplete_no_inference,false,inactive_duplicate_or_canonicalized,active_and_canonical_fields,historical_inactive
mix_f33cc466eaba8638ecfe7cd5,cex_60f545713dd3d64f8f7d2580,doc_9fee8b0c892283c1204c6f81,ttd_d8587933d6734b96f40bf138,sr_06e4275704df1406d053a9e1,NSCQ-CT-20260720-0009,CT,New Haven,CITY OF NEW HAVEN,non_safety,cba,qobs_4eccb7887656c2d01ed5891a|qobs_fa06ad19d5b99b9cbebf7851|qobs_79261d58358a0be0a612a27c|qobs_6dbc99755ffd4680ac1a0e05|qobs_e6d29ea93fe9ab230704dd03,lobs_4eccb7887656c2d01ed5891a|lobs_fa06ad19d5b99b9cbebf7851|lobs_79261d58358a0be0a612a27c|lobs_6dbc99755ffd4680ac1a0e05,5,4,medium,S1D11T11_1|S1D12T11_1|S1D15T11_1|S1D15T11_2|S1D1T16_1|T16_SHIFT_DIFF_ELIGIBILITY_1|T16_SHIFT_DIFF_CONTINUATION_1|SCHOOL_SECURITY_WEEKLY_PAY_STRUCTURE_1,provisional_unverified,corrected_500_seed,mix_f33cc466eaba8638ecfe7cd5,provisional_unverified,not_in_targeted_queue,not_applicable,mix_f33cc466eaba8638ecfe7cd5,,true,,not_in_targeted_queue,not_applicable,,mix_f33cc466eaba8638ecfe7cd5,true,qobs_4eccb7887656c2d01ed5891a|qobs_fa06ad19d5b99b9cbebf7851|qobs_79261d58358a0be0a612a27c|qobs_6dbc99755ffd4680ac1a0e05|qobs_e6d29ea93fe9ab230704dd03,qobs_4eccb7887656c2d01ed5891a|qobs_fa06ad19d5b99b9cbebf7851|qobs_79261d58358a0be0a612a27c|qobs_6dbc99755ffd4680ac1a0e05|qobs_e6d29ea93fe9ab230704dd03,,not_in_targeted_queue,not_applicable,,mix_f33cc466eaba8638ecfe7cd5,true,qobs_4eccb7887656c2d01ed5891a|qobs_fa06ad19d5b99b9cbebf7851|qobs_79261d58358a0be0a612a27c|qobs_6dbc99755ffd4680ac1a0e05|qobs_e6d29ea93fe9ab230704dd03,qobs_4eccb7887656c2d01ed5891a|qobs_fa06ad19d5b99b9cbebf7851|qobs_79261d58358a0be0a612a27c|qobs_6dbc99755ffd4680ac1a0e05|qobs_e6d29ea93fe9ab230704dd03,3d9af235cdd583a2a44f14a30e0e24f9eb6f76b381ce409a52abe404c267d3ae,pr_e3e02383400d5ba8791799c0,,non_safety_subclass_not_supported_without_inference,cba,causal,https://newhaven-ct.legistar.com/View.ashx?GUID=C2D5C191-8B66-4651-9A2D-504ABE8E502B&ID=11936370&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0059_sr_06e4275704df1406d053a9e1.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_442db08332a6825957778142,cex_0bdde108326cd26fbfcd23a1,doc_dd5b9f8fcb898e7d8c1e7dda,ttd_339ac32d00e7669cbd148006,sr_e843a3c1b57bc0692b4c6d48,NSCQ-CT-20260720-0007,CT,New Haven,CITY OF NEW HAVEN,police,cba,qobs_399fb6bc05bb808915e05676|qobs_61022f6cd00d5a01659db83f|qobs_ca9ae5f89960cc9ea76a9fdd|qobs_95bdd64c7a0562271046a114|qobs_efa686783a8994c3e2550434,lobs_399fb6bc05bb808915e05676|lobs_61022f6cd00d5a01659db83f|lobs_ca9ae5f89960cc9ea76a9fdd|lobs_95bdd64c7a0562271046a114,5,4,medium,WAGE_PERCENTAGES_FROM_PAGE_TOKENS|DETECTIVE_INCREASE_RULES_AND_EFFECTIVE_N|RETRO_DISBURSEMENT_TIMING_ACTIVE_EMP|HSA_CITY_CONTRIBUTION_BY_FISCAL_YEAR|RETIREE_MEDICAL_EMPLOYEE_CONTRIB_125|PENSION_BUYBACK_SICK_LEAVE_CAP_ELIG,provisional_unverified,corrected_500_seed,mix_442db08332a6825957778142,provisional_unverified,not_in_targeted_queue,not_applicable,mix_442db08332a6825957778142,,true,,not_in_targeted_queue,not_applicable,,mix_442db08332a6825957778142,true,qobs_399fb6bc05bb808915e05676|qobs_61022f6cd00d5a01659db83f|qobs_ca9ae5f89960cc9ea76a9fdd|qobs_95bdd64c7a0562271046a114|qobs_efa686783a8994c3e2550434,qobs_399fb6bc05bb808915e05676|qobs_61022f6cd00d5a01659db83f|qobs_ca9ae5f89960cc9ea76a9fdd|qobs_95bdd64c7a0562271046a114|qobs_efa686783a8994c3e2550434,,not_in_targeted_queue,not_applicable,,mix_442db08332a6825957778142,true,qobs_399fb6bc05bb808915e05676|qobs_61022f6cd00d5a01659db83f|qobs_ca9ae5f89960cc9ea76a9fdd|qobs_95bdd64c7a0562271046a114|qobs_efa686783a8994c3e2550434,qobs_399fb6bc05bb808915e05676|qobs_61022f6cd00d5a01659db83f|qobs_ca9ae5f89960cc9ea76a9fdd|qobs_95bdd64c7a0562271046a114|qobs_efa686783a8994c3e2550434,cbaa14cf8f08f76454a8d04f9f8f9ef4e5b3e3d0d61ee5254acacb635feaabc4,pr_9b91fa1b2a9f0af86644418a,police,exact_controlled_public_safety_class,cba,causal,https://ojp-content.s3.us-east-2.amazonaws.com/NHI/Old/BaseImages/2019/09/Tom/Police_Union_Contract.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_79dd71203bd16b29f7b67d31,cex_85f4e36aa58da0a367ebc4e5,doc_8b4a4c23f9efacde06a600cd,ttd_2adaea948f488dba3ec867ac,sr_8343bdb50f8eb7195e6557ab,NSCQ-CT-20260720-0020,CT,Norwalk,CITY OF NORWALK,fire,cba,qobs_50e50907d99742405be127a1|qobs_b12d46841a0cf220e70114ba,lobs_8783a5579f0ff12bd5feb3eb|lobs_a8474b05c63b874f1552ae5b|lobs_50e50907d99742405be127a1|lobs_b12d46841a0cf220e70114ba|lobs_9c5909b7b2601e2667682da6,2,5,medium,TERMINAL_LEAVE_NUMERIC_TOKENS_PRESENT|INJURY_LEAVE_FULL_PAY_CONDITIONS_PRESENT|WORKERS_COMP_APPEAL_CONTINUATION_LOGIC_T|PENSION_ADJUSTMENT_RATE_AND_AGE_RULES_T|PAGE61_HAS_75_PERCENT_TOKEN_BUT_CONTEXT|NON_BASE_PENSION_RULES_EXTRACTED,qa_corrected_mixed_membership,corrected_500_seed,mix_79dd71203bd16b29f7b67d31,provisional_unverified,mixed_membership_corrected,resolved,mix_79dd71203bd16b29f7b67d31,,true,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_79dd71203bd16b29f7b67d31,true,qobs_a8474b05c63b874f1552ae5b|qobs_50e50907d99742405be127a1|qobs_b12d46841a0cf220e70114ba,qobs_50e50907d99742405be127a1|qobs_b12d46841a0cf220e70114ba,,not_in_targeted_queue,not_applicable,,mix_79dd71203bd16b29f7b67d31,true,qobs_50e50907d99742405be127a1|qobs_b12d46841a0cf220e70114ba,qobs_50e50907d99742405be127a1|qobs_b12d46841a0cf220e70114ba,ed20841f1f692832187a63144aafe3f4746ecfe556439ea684532e5626063430,pr_89ec97b629653df2d2e988de,fire,exact_controlled_public_safety_class,cba,causal,https://norwalkct.gov/DocumentCenter/View/38670/Fire_CBA_2024_2029,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0054_sr_8343bdb50f8eb7195e6557ab.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,resolved:mixed_membership_corrected,targeted_qa_resolution_status,active
mix_873fd11ecdca8a7d3b09183e,cex_86f7ab1241f82515b9d98e60,doc_0d2c2e84efbb21f8ce72d67b,ttd_f5667375b0d1ca92863f2ee1,sr_da0db2f07ff26ac92c570a89,NSCQ-CT-20260720-0019,CT,Norwalk,CITY OF NORWALK,police,cba,qobs_aa91625bb4acf1b6735d7c7d,lobs_aa91625bb4acf1b6735d7c7d,1,1,medium,A1P10M1|A9M1|A9NB1|A9NB2|A10NB1,provisional_unverified,corrected_500_seed,mix_873fd11ecdca8a7d3b09183e,provisional_unverified,not_in_targeted_queue,not_applicable,mix_873fd11ecdca8a7d3b09183e,,true,,not_in_targeted_queue,not_applicable,,mix_873fd11ecdca8a7d3b09183e,true,qobs_aa91625bb4acf1b6735d7c7d,qobs_aa91625bb4acf1b6735d7c7d,,not_in_targeted_queue,not_applicable,,mix_873fd11ecdca8a7d3b09183e,true,qobs_aa91625bb4acf1b6735d7c7d,qobs_aa91625bb4acf1b6735d7c7d,e6d11c721a55d7fd0aa358bcea914bba83bfd68dcb799e2ebb382cfe0e4606fb,pr_44f261aff9a79b8ddfc0f0df,police,exact_controlled_public_safety_class,cba,causal,https://norwalkct.gov/DocumentCenter/View/625/Police-Contract,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0054_sr_da0db2f07ff26ac92c570a89.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_d1db0ac267460486b6399274,cex_579be2561452cc472e1e067c,doc_9606e018740e7275a915ef1e,ttd_83930a16ad4b29316976d65b,sr_0e64b08d9ae4f1e480389c3a,NSCQ-CT-20260720-0042,CT,Norwich,CITY OF NORWICH,police,cba,,lobs_a6794e47f1d9cc906648bc4f|lobs_9e079dcddb40a45c8400d3cb|lobs_cadb12ccf757ba3f3e4e3f98|lobs_8267cf3612c5a6568975789c|lobs_89a54513858dc5c2ffc60548,0,5,medium,ARTICLE3_HOLIDAY_LEAVE_PAY_AND_CARRYOVER|ARTICLE3_COMPENSATORY_HOLIDAY_RULES|ARTICLE4_WORK_WEEK_NOTICE_CHANGE|ARTICLE5_OVERTIME_RATE_AND_TRAVEL_TIME,qa_corrected_mixed_membership,corrected_500_seed,mix_d1db0ac267460486b6399274,provisional_unverified,mixed_membership_corrected,resolved,mix_d1db0ac267460486b6399274,,false,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_d1db0ac267460486b6399274,false,qobs_cadb12ccf757ba3f3e4e3f98|qobs_8267cf3612c5a6568975789c|qobs_89a54513858dc5c2ffc60548,,,not_in_targeted_queue,not_applicable,,mix_d1db0ac267460486b6399274,false,,,09553c90aaa83803e33cd890ea596fbffc2717286b887fcd87bb978c1c541859,pr_80b50d84e7495119a05ac694,police,exact_controlled_public_safety_class,cba,causal,https://www.norwichct.gov/DocumentCenter/View/386/POLICE?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0077_sr_0e64b08d9ae4f1e480389c3a.pdf,,,,,,complete_one_to_one,incomplete_no_inference,false,inactive_duplicate_or_canonicalized,active_and_canonical_fields,historical_inactive
