candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-b94ee25f0f83f43b4ec8,lane_4,tier_b,verification_ready_medium,https://www.townhall.westwood.ma.us/home/showpublisheddocument/29060/638278722247900000,COLLECTIVE BARGAINING AGREEMENT (Westwood Police Association; includes wage/benefit terms),Westwood,MA,safety_and_non_safety_compensation_units,Police (public safety),Westwood Police Association / Massachusetts Coalition of Police (as named on document landing page),2014-2024 (effective period indicated inside the agreement; exact dates not captured in search snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_municipality_name_match: Westwood, MA",unknown (need to read agreement’s stated term to confirm overlap within 2014-2024),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:02Z,HEAD only; attempts=1; elapsed_seconds=0.525; identity_score=0; final_host_hash=f8ee31e54d10; final_locator_hash=bf006ec9b16440122ea8; no body or raw headers retained.
TS4L-c91218b3e0a593fd8af3,lane_4,tier_b,verification_ready_medium,https://www.townofdavidson.org/DocumentCenter/View/10898/Town-of-Davidson-FY21-Grade-and-Classification-Schedule,Town of Davidson FY21 Grade and Classification Schedule (includes FY20 schedule text/snippets),Davidson,NC,safety_and_non_safety_compensation_units,Town employees (includes public safety positions such as police/fire alongside non-safety roles),,Fiscal Year 2021 (contains referenced FY20 schedule content),2020-07-01,2021-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_match_expected,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:02Z,HEAD only; attempts=1; elapsed_seconds=0.203; identity_score=0; final_host_hash=be0889a0393a; final_locator_hash=28c3b5f77a33c97cca7c; no body or raw headers retained.
TS4L-d8f0f42fc0db0677be7f,lane_4,tier_b,verification_ready_medium,https://www.mineralwellstx.gov/DocumentCenter/View/3531/FY-2016-17-Operating-Budget,"FY 2016-17 Operating Budget (City of Mineral Wells, TX) — includes annual operating budget and associated salary/pay schedule content",Mineral Wells,TX,safety_and_non_safety_compensation_units,Public safety (Police/Fire/EMS) and other city classifications (cross-department wage schedule content),,Fiscal Year 2016-2017,2016-10-01,2017-09-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Exact municipality match (Mineral Wells, TX)",Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.265; identity_score=0; final_host_hash=4f500bd206ed; final_locator_hash=577370bfd1f13f8b4f6a; no body or raw headers retained.
TS4L-df32c14c0cc134671074,lane_2,tier_b,verification_ready_medium,https://www.hamden.com/documentcenter/view/1497,Town Hall Collective Bargaining Agreement (AFSCME Local 2863) 2017 to 2023 (Town of Hamden Document Center) [listed as '2017 to 2023 Town Hall Collective Bargaining Agreement - AFSCME 2863'],Hamden,CT,safety_and_non_safety_bargaining_units,Town Hall / municipal administration,AFSCME Local 2863 (Council #4),2017-07-01 to 2023-06-30,2017-07-01,2023-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_match,overlaps_expected_window_(2014-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.251; identity_score=0; final_host_hash=1719024d2ad6; final_locator_hash=f397f2e8307130c86959; no body or raw headers retained.
TS4L-e1d522745d8fd2d2560c,lane_4,tier_b,verification_ready_medium,https://warrennj.org/DocumentCenter/View/1779/2020-039-PBA-CONTRACT-PDF,"Warren Township, NJ — Resolution 2020-039 (PBA Local 235 Contract) [PDF]",Warren,NJ,safety_and_non_safety_compensation_units,Police (NJPBA/PBA Local 235),"New Jersey State Policeman’s Benevolent Association, Inc. (PBA Local 235)","Effective: January 1, 2020 through December 31, 2023",2020-01-01,2023-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Warren Township, NJ (yes)",Overlaps target window (2014-2024): yes,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.238; identity_score=0; final_host_hash=ae2bab1eec57; final_locator_hash=f8e3190fbfbe5eceb257; no body or raw headers retained.
TS4L-e97b660fc6dc7596c041,lane_4,tier_b,verification_ready_medium,https://gulfshoresal.gov/DocumentCenter/View/13126/2024-Pay-Classification-Plan,2024 Pay Classification Plan (General) — includes 2024 Pay Classification Plan - Public Safety pay ranges,Gulf Shores,AL,safety_and_non_safety_compensation_units,"Public Safety (e.g., Police Officer, Firefighter/EMT, Fire/Police supervisory roles) + general compensation structure",,2024 Pay Classification Plan,2024-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Gulf Shores, AL)",overlaps 2014-2024 (2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.2; identity_score=0; final_host_hash=bf31fdcc0cb4; final_locator_hash=616ab7cd23f96e2bff3c; no body or raw headers retained.
TS4L-f17c9f1507d7cfe92db5,lane_4,tier_b,verification_ready_medium,https://www.goodlettsville.gov/DocumentCenter/View/8676,"City of Goodlettsville, Tennessee (DocumentCenter/View/8676) — references a comprehensive classification and compensation study implemented as part of the FY 2024 budget",Goodlettsville,TN,safety_and_non_safety_compensation_units,Police/Fire and broader city employee classifications (safety and non-safety),,FY 2024 (referenced as the implementation timing for a classification & compensation study),2023-07-01,2024-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact_municipality_expected_same_city,overlaps_2014_2024_target_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.17; identity_score=0; final_host_hash=ce8e9da6dab0; final_locator_hash=651bd219c1743b086d7c; no body or raw headers retained.
TS4L-fff06461f8a251a9424c,lane_2,tier_b,verification_ready_medium,https://www.bloomfieldtwpnj.com/DocumentCenter/View/2942/Res-17-1---5-21-18---Settlement-Agreement---Bloomfield-FMBA-Local-19,Res-17-1 (5/21/2018) Settlement Agreement — Bloomfield FMBA Local 19 (Compulsory Interest Arbitration-related),Bloomfield,NJ,safety_and_non_safety_bargaining_units,Firefighters (FMBA Local 19),Bloomfield FMBA Local 19,2018 (settlement agreement dated 5/21/2018; arbitration referenced as pending/compulsory interest arbitration),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Bloomfield (same-city match by explicit Township name in title/document),Unknown/uncertain overlap within 2014-2024 (document is dated 2018 but contract cycle dates not clearly inferable from the lead alone),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.229; identity_score=0; final_host_hash=3f8a525b6af3; final_locator_hash=d586e55f8163e42f62c8; no body or raw headers retained.
TS4L-003d4181bf0daf77fca0,lane_4,tier_b,verification_ready_medium,https://kingstonma.gov/DocumentCenter/View/1359/Wage-and-Personnel-Bylaws-Fiscal-Year-2024-PDF?bidId=,Town of Kingston Wage and Personnel By-Law (FY2024) with Compensation Schedules (PDF),Kingston,MA,safety_and_non_safety_compensation_units,Municipal Employees (Mixed safety/non-safety coverage depending on schedule definitions),,"Effective July 1, 2023 – June 30, 2024 (FY24) (as listed on Kingston site)",2023-07-01,2024-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact_match_kingston_ma,overlaps_target_window_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:03Z,HEAD only; attempts=1; elapsed_seconds=0.167; identity_score=0; final_host_hash=4051286cc580; final_locator_hash=a9135bfcd9211ffd35e0; no body or raw headers retained.
TS4L-0ab1340f9594cb202ac4,lane_4,tier_b,verification_ready_medium,https://ecode360.com/7119153?searchId=1210592759942404,"eCode360 — Town of Barrington, RI, Chapter 45: Salaries and Compensation (pay scale / non-union compensation provisions)",Barrington,RI,safety_and_non_safety_compensation_units,Non-safety (non-union / occupational title pay scale) and potentially includes compensation for some public safety categories depending on ordinance structure,Non-union / ordinance-based pay schedule (not a CBA),2014-2024 window (ordinance/pay schedule history may include amendments within the requested range),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality (Town of Barrington, RI) indicated by ordinance context",Unconfirmed without checking amendment history/effective dates; likely relevant to 2014-2024 via ordinance updates,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.366; identity_score=0; final_host_hash=9ba77576f25f; final_locator_hash=2951622e126e41fe02c9; no body or raw headers retained.
TS4L-0d3ab62a2e918ba10561,lane_2,tier_b,verification_ready_medium,https://www.mass.gov/doc/arb-19-7232-arbitration-award/download,"Massachusetts DLR Arbitration Award ARB-19-7232 (Town of Billerica and Billerica Firefighters, IAFF, Local 1495) (dated April 10, 2020).",Billerica,MA,safety_and_non_safety_bargaining_units,Firefighters (IAFF),"Billerica Firefighters, IAFF, Local 1495",2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,unknown,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.337; identity_score=0; final_host_hash=bb491bfb4999; final_locator_hash=02fe54b1be58beba1995; no body or raw headers retained.
TS4L-443efd951bd00c0cc629,lane_4,tier_b,verification_ready_medium,https://statereference-attachments-production.nyc3.digitaloceanspaces.com/c2/07/c20712c27dd439990aaa8d788594639365916f6003e959066a42e7e6ab43c090?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO007Y3XHBZYEYBGTBLQ%2F20260402%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260402T235742Z&X-Amz-Expires=300&X-Amz-Signature=df42ecffab5f0a17c582be7a1521c1a7edbbbbbf05a5fb165a44793c0883845c&response-content-disposition=attachment%3B+filename%3D%22North+Reading+Firefighters+Local+1857++7-1-13+to+6-30-16.pdf%22&response-content-type=application%2Fpdf,"North Reading Firefighters Local 1857, IAFF — Collective Bargaining Agreement (7-1-13 to 6-30-16)",North Reading,MA,safety_and_non_safety_compensation_units,Firefighters (public safety),"North Reading Firefighters, Local 1857 (IAFF)","July 1, 2013 – June 30, 2016",2013-07-01,2016-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Matched municipality in title (North Reading, Town of)",Overlaps expected window (2014-2024),unavailable,head_http_400,,,,,,head_http_400,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.154; identity_score=0; final_host_hash=b966878481e3; final_locator_hash=9e395e5896267f6b251d; no body or raw headers retained.
TS4L-6643000e74c2bc65cc61,lane_4,tier_b,verification_ready_medium,https://www.millburyma.gov/sites/g/files/vyhlif4706/f/news/2023_stm_warrant_draft.pdf,"TOWN OF MILLBURY - 2023 STM Warrant Draft (police department budget increase tied to police union contract signed Sep 26, 2023)",Millbury,MA,safety_and_non_safety_compensation_units,Police (public safety),Police union contract (specific bargaining unit name not confirmed from snippet alone),"2024 fiscal budget impact referencing contract signed Sep 26, 2023",2023-09-26,2024 (budget impact ,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,yes (Millbury named in locator/title),yes (references compensation/budget effects for FY24 timeframe; within 2014-2024 window),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:05Z,HEAD only; attempts=1; elapsed_seconds=0.442; identity_score=0; final_host_hash=48e7bb6208ac; final_locator_hash=fa90c62cc6d449e6bc96; no body or raw headers retained.
TS4L-683159015b8c46824513,lane_4,tier_b,verification_ready_medium,https://www.iowacolonytx.gov/DocumentCenter/View/295/City-of-Iowa-Colony-FY-24-25-AdoptedBudget-PDF,"City of Iowa Colony, TX — FY 24-25 Adopted Budget (PDF) (DocumentCenter View/295)",Iowa Colony,TX,safety_and_non_safety_compensation_units,Public Safety (Police) and other city positions (salary/hourly line items),,FY 2024-2025 (adopted budget),"2024-10-01 (approx.,","2025-09-30 (approx.,",cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Match (Iowa Colony, TX)",Overlaps target window (2014-2024) via FY24-25 documents; exact coverage to be confirmed in document,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:05Z,HEAD only; attempts=1; elapsed_seconds=0.244; identity_score=0; final_host_hash=427f815d5555; final_locator_hash=42bc636ba852f93cd3f9; no body or raw headers retained.
TS4L-6945323afc78c8c0cd81,lane_4,tier_b,verification_ready_medium,https://townofcharlton.net/DocumentCenter/View/5077/Police-Contract-070124-063027-PDF,"Collective Bargaining Agreement (Town of Charlton and Charlton Police Alliance) covering the period July 1, 2024 – June 30, 2027",Charlton,MA,safety_and_non_safety_compensation_units,Sworn police officers & sergeants (police bargaining unit),Charlton Police Alliance,"July 1, 2024 – June 30, 2027",2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Charlton match (municipality implied by document host/title),Overlaps target window (2014-2024) via FY2024/FY2025 portion,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:05Z,HEAD only; attempts=1; elapsed_seconds=0.28; identity_score=0; final_host_hash=22ee29e2dc83; final_locator_hash=8a64a1dc758d4818ff45; no body or raw headers retained.
TS4L-7d103151bedd8a83f1a8,lane_1,tier_b,verification_ready_medium,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/afscme-mou-resolution-cc-2025-36-signed.pdf,"AFSCME Local 3915 MOU (Resolution CC 2025-36) — Memorandum of Understanding — City of Glendora — September 1, 2025 to June 30, 2028",Glendora,CA,non_safety_comparator,General employee group (AFSCME Local 3915),AFSCME Local 3915 Bargaining Unit (as listed in Exhibit A),"September 1, 2025 – June 30, 2028",2025-07-01 (target f,2028-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_partial (starts after 2025-07-01; ends on 2028-06-30),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:05Z,HEAD only; attempts=1; elapsed_seconds=0.402; identity_score=0; final_host_hash=9edc065ec76f; final_locator_hash=1ca772905cd89ef012c0; no body or raw headers retained.
TS4L-87be44e4b7017ee9c483,lane_3,tier_b,verification_ready_medium,https://www.cityofsouthelmonte.org/DocumentCenter/View/5722/SEMEA-Employees-Association-FY-2024---2027,SEMEA Employees Association FY 2024 - 2027 (successor MOU) | South El Monte (Document Center),South El Monte,CA,non_safety_municipal_units,Non-safety municipal employees (Employees' Association MOU),South El Monte Employees' Association (SEMEA),"July 1, 2024 — June 30, 2027",2024-07-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Exact municipality match (South El Monte, CA)",Overlaps target window (covers FY starting 2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:06Z,HEAD only; attempts=1; elapsed_seconds=0.278; identity_score=0; final_host_hash=22681e78e4b5; final_locator_hash=a34da3219b234f4de1d6; no body or raw headers retained.
TS4L-930f53685d984c447fc6,lane_2,tier_b,verification_ready_medium,https://www.radnor.com/home/showpublisheddocument/15313/637720046804530000,"Radnor — Published document (Resolution 2017-52) referencing collective bargaining agreement with FOP and police through Dec 31, 2018",Radnor,PA,safety_and_non_safety_bargaining_units,Police (FOP),Fraternal Order of Police (FOP),"Referenced as relating to Police collective bargaining agreement through December 31, 2018 (per search snippet; exact text not verified here)",,2018-12-31 (as indic,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Radnor, PA match",Falls within expected 2014–2024 window (2017/2018 reference from locator/snippet),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:06Z,HEAD only; attempts=1; elapsed_seconds=0.611; identity_score=0; final_host_hash=a44ba3fe28c5; final_locator_hash=8b7b52d2e2867e043d26; no body or raw headers retained.
TS4L-b07fd524586f751eea47,lane_3,tier_b,verification_ready_medium,https://www.fairfield-city.org/DocumentCenter/View/7399/2023-26_IUOE,"2023-26 IUOE (Agreement Between City of Fairfield, Ohio and IUOE) [PDF]",Fairfield,OH,non_safety_municipal_units,Public works / utilities equipment operators (IUOE bargaining unit),IUOE (International Union of Operating Engineers) bargaining unit,2023-2026 (exact dates not extracted),2023-01-01,2026-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_name_match_expected,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:06Z,HEAD only; attempts=1; elapsed_seconds=0.603; identity_score=0; final_host_hash=537e8337bd31; final_locator_hash=35de7fd038f2fa900e8c; no body or raw headers retained.
TS4L-c3fd2582c5f5fba2219b,lane_3,tier_b,verification_ready_medium,https://www.stonington-ct.gov/administrative-services/files/town-hall-public-administrators-union-cba-2022-2025,"Town of Stonington / Stonington Public Administrators Association (SPAA) collective bargaining agreement, 2022–2025 (public administrators)",Stonington,CT,non_safety_municipal_units,public administrators (town hall / administrative professional classifications),"Stonington Public Administrators Association (SPAA) (UE Local 222, Sub-Local #54; CILU #54)",2022-2025,2022-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_within_target_window_(overlap_years≈2022-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:08Z,HEAD only; attempts=1; elapsed_seconds=1.85; identity_score=0; final_host_hash=14a618a813e0; final_locator_hash=71e5286caf4e047e307c; no body or raw headers retained.
TS4L-d6daa676bb03698d9ef2,lane_3,tier_b,verification_ready_medium,https://holdenma.gov/DocumentCenter/View/1770/FY2025-DRAFT-Holden-Budget-and-Financial-Information,Town of Holden — FY2025 Draft Holden Budget and Financial Information,Holden,MA,non_safety_municipal_units,non-union employees (salary/wage adjustment mechanics discussed),non-union employees (salary schedules referenced rather than a specific CBA unit),"FY 2025 (July 1, 2024 through June 30, 2025) budget cycle document",2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_municipality_match,"partially_overlaps_2014_2024_window (document is after 2024, but refers to wage adjustment mechanics that may trace prior cycles)",unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:08Z,HEAD only; attempts=1; elapsed_seconds=0.229; identity_score=0; final_host_hash=09e3d8495eec; final_locator_hash=8018107262863ca76755; no body or raw headers retained.
TS4L-ff1d05954137343996cf,lane_3,tier_b,verification_ready_medium,https://www.forestparkga.gov/sites/default/files/fileattachments/finance/page/2771/fy24-25_adopted_budget_book_1_compressed.pdf,CITY OF FOREST PARK — FY 2024 - 2025 ADOPTED BUDGET BOOK (Finance Department),Forest Park,GA,non_safety_municipal_units,Non-safety municipal employees (budgeted personal services / rates of pay exhibits as published in adopted budget materials),,FY 2024-2025,2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,overlaps_target_window_partially,unavailable,head_http_404,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:09Z,HEAD only; attempts=1; elapsed_seconds=0.819; identity_score=0; final_host_hash=9f3c25d08e03; final_locator_hash=15c173c3cf6da82cfb9e; no body or raw headers retained.
TS4L-1a376c4a6bae5a549779,lane_4,tier_b,verification_ready_medium,https://www.auburn.ca.gov/DocumentCenter/View/2232,"City of Auburn Confidential / Unrepresented Salary Schedule (Salary Schedule effective July 1, 2019)",Auburn,CA,safety_and_non_safety_compensation_units,Non-safety / administrative (confidential & unrepresented job classes),Confidential / Unrepresented (non-bargaining-unit classification),"Salary Schedule effective July 1, 2019",2019-07-01,unknown,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Auburn, CA match",Overlaps 2014-2024 window (2019 effective),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=0.292; identity_score=0; final_host_hash=f648f0d05c8a; final_locator_hash=6a450303314fcc4d23f3; no body or raw headers retained.
TS4L-2551d0c7baa1bcf3aaeb,lane_4,tier_b,verification_ready_medium,https://mn.gov/bms/assets/2019%20Master%20Sheet%20-%2012.16.24_tcm1075-370948.pdf,2019 Arbitration Awards (Bureau of Mediation Services) — Master sheet,Rogers,MN,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,"Teamsters Local 320 (listed with Rogers, City of (Interest))",2018-2020 (per entry notes in master sheet; exact period to be confirmed from the specific award record),2018,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,yes,yes,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=0.678; identity_score=0; final_host_hash=1c14f5ba8eaf; final_locator_hash=db4ef74ff6f4f5677ed4; no body or raw headers retained.
TS4L-264823c05dc139f06070,lane_4,tier_b,verification_ready_medium,https://clintonct.org/DocumentCenter/View/7547/Dispatchers-and-Animal-Control-Contract-2020-2023,Dispatchers-and-Animal-Control-Contract-2020-2023 (Agreement within Clinton Employee Contracts -> Police Contracts),Clinton,CT,safety_and_non_safety_compensation_units,Dispatchers and Animal Control (public-safety adjacent / mixed),Dispatchers and Animal Control bargaining unit (exact local name not retrieved in this scouting result),2020-2023 (as indicated by document title),2020,2023,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact_match,overlaps_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=0.232; identity_score=0; final_host_hash=bdc58e7d24ff; final_locator_hash=f74b59e7923700fd8bcb; no body or raw headers retained.
TS4L-2da2d22635d6a86bc386,lane_3,tier_b,verification_ready_medium,https://www.marshalltexas.net/DocumentCenter/View/1665/Personnel-Policy--Procedures-Manual-PDF--,"City of Marshall, TX — Personnel Policy & Procedures Manual (PDF)",Marshall,TX,non_safety_municipal_units,City workforce (non-safety/general municipal employment; specific classifications/grades TBD),,Personnel policy manual with compensation/classification plan references (manual effective date/updates TBD within PDF metadata/body),2014-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,inferred_same_city_from_domain_and_document_title,intended_to_support_pay_plan_mechanisms_within_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=0.311; identity_score=0; final_host_hash=592e256a1e91; final_locator_hash=bc2323c57b9cce2cd7b6; no body or raw headers retained.
TS4L-33d4e1909115ab60ef86,lane_2,tier_b,verification_ready_medium,https://enfield-ct.gov/DocumentCenter/View/22497/Police-Contract-2022-2024-PDF?bidId=,"Town of Enfield – Police Contract 2022–2024 (PDF, DocumentCenter)",Enfield,CT,safety_and_non_safety_bargaining_units,Safety (Police),Police bargaining unit (exact union name not extracted),2022-07-01 to 2024-06-30 (contract period inferred from title/document context),2022-07-01,2024-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Enfield, CT match",Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=2.15; identity_score=0; final_host_hash=1fee10957e67; final_locator_hash=f490f00da00c2741b93f; no body or raw headers retained.
TS4L-3638b0d6ee103ad82977,lane_4,tier_b,verification_ready_medium,https://www.cityofmanchestertn.gov/document_center/Documents/Document%20Center/Budget/City%20of%20Manchester%202023-2024%20Budget%20%28PDF%29.pdf,"Manchester, TN — City of Manchester 2023-2024 Budget (PDF) (Document Center locator)",Manchester,TN,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) + other city departments (non-safety) payroll lines",,2023-2024 (budget),2023-07-01,2024-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule (public budget/payroll schedule proxy),market_or_comparability_pressure,high_confidence_match_city_name,overlaps_2014_2024_target_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:11Z,HEAD only; attempts=1; elapsed_seconds=0.302; identity_score=0; final_host_hash=f54df7b92238; final_locator_hash=4c96c233f1158da31321; no body or raw headers retained.
TS4L-45f562437c8e8d5a686d,lane_4,tier_b,verification_ready_medium,https://www.springfieldtownshipnj.org/app/download/7121426940/06.08.pdf,Township of Springfield — Ordinance prescribing and providing for employment and compensation (pdf; includes salary ranges incl. police positions),Springfield,NJ,safety_and_non_safety_compensation_units,public safety and other municipal positions covered by the ordinance salary ranges,,2014-2024 (document shown as recent on site; exact year not confirmed from snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Township of Springfield, NJ (site indicates Springfield Township NJ; match likely but not disambiguated to one Springfield municipality from snippet alone)",uncertain (falls within target window by publication timing on host site; exact effective dates not confirmed),unavailable,head_http_404,,,,,,head_http_404,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:12Z,HEAD only; attempts=1; elapsed_seconds=0.415; identity_score=0; final_host_hash=582dae1af82d; final_locator_hash=b309a6cf24a4fde64f42; no body or raw headers retained.
