source_SHA_256,physical_path,page_count,reason,canonical_page_count,resolution_status,resolution_basis,bounded_parser_output
ae494301735ad2e05d396299c8a366cdd48b4bdb4f87d739a70fcc60ebcef039,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ae494301735ad2e05d396299c8a366cdd48b4bdb4f87d739a70fcc60ebcef039.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,2,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Bucyrus Individual Gen Info 23
Author:          Steve Davidson
Creator:         QuarkXPress 9.5.4.1
Producer:        Acrobat Distiller 8.0.0 (Macintosh)
CreationDate:    Tue Aug 22 22:53:38 2023 EDT
ModDate:         Wed Aug 23 10:42:32 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           2
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       606261 bytes
Optimized:       yes
PDF version:     1.7

"
aec2361c1be5981fc03290b5142643db6805462a686bd07ac7450eda0ed86136,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/aec2361c1be5981fc03290b5142643db6805462a686bd07ac7450eda0ed86136.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,172,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          treas
Creator:         Acrobat PDFMaker 10.1 for Word
Producer:        Adobe PDF Library 10.0
CreationDate:    Thu May  4 16:14:35 2017 EDT
ModDate:         Thu May  4 16:15:38 2017 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           172
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       682547 bytes
Optimized:       no
PDF version:     1.6

"
b0558078743c375e173132f1bcf1195dac75b0bc4810a3ec37edb71a53b91cf6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b0558078743c375e173132f1bcf1195dac75b0bc4810a3ec37edb71a53b91cf6.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,68,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"CreationDate:    Tue May 26 21:35:59 2026 EDT
ModDate:         Tue May 26 21:35:59 2026 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           68
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 1008 pts
Page rot:        0
File size:       5103231 bytes
Optimized:       yes
PDF version:     1.7

"
b095010018d3e903ee9ed1adce0c9a43f605e58d99b273737b863c6a8bdf253b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b095010018d3e903ee9ed1adce0c9a43f605e58d99b273737b863c6a8bdf253b.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,43,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Final Financial Statements - Town of Ballston, New York (2023).pdf
Subject:         Final Financial Statements - Town of Ballston, New York (2023).pdf
Author:          BST & Co. CPAs, LLP
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 24.0 (Windows)
CreationDate:    Fri Jul 12 11:07:51 2024 EDT
ModDate:         Fri Jul 12 11:33:32 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           43
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       389746 bytes
Optimized:       yes
PDF version:     1.7

"
b24e3a28a3f8e9070618a0f542b7d160790866eebad61921992256e9ad8b19ee,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b24e3a28a3f8e9070618a0f542b7d160790866eebad61921992256e9ad8b19ee.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,537,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           January 2024 Preliminary Budget Expense Revenue Contract
Subject:         January 2024 Financial Plan, Fiscal Years 2024-2028
Keywords:        V1.0
Author:          New York City's Office of Management and Budget (OMB)
Creator:         PScript5.dll Version 5.2
Producer:        Acrobat Distiller 5.0.5 (Windows)
CreationDate:    Thu Aug  7 18:07:43 2003 EDT
ModDate:         Tue Jan 16 11:20:11 2024 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           537
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       6054244 bytes
Optimized:       yes
PDF version:     1.7

"
b287dbaf3a408880e9049c51fa9e116b724c1fd8c6ece9691cbadda84a5a302d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b287dbaf3a408880e9049c51fa9e116b724c1fd8c6ece9691cbadda84a5a302d.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,581,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Executive_AdoptedBudgetCover_2024
Author:          kav39874
Creator:         Adobe Illustrator 27.6 (Macintosh)
Producer:        Adobe Acrobat Pro (32-bit) 23 Paper Capture Plug-in
CreationDate:    Mon Dec 18 09:13:06 2023 EST
ModDate:         Tue Dec 19 19:23:05 2023 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           581
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       792 x 612 pts (letter)
Page rot:        0
File size:       18968397 bytes
Optimized:       yes
PDF version:     1.7

"
b5e73dd10c25bae5365f12eb3fb6c16263ce2afa5a5547f2811028066032bb7c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b5e73dd10c25bae5365f12eb3fb6c16263ce2afa5a5547f2811028066032bb7c.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,4682,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           FY 2026 Executive Budget Supporting Schedule - All Volumes
Subject:         May 2025 Executive Budget, Fiscal Year 2026
Keywords:        V 1.1
Author:          New York City Mayor's Office of Management and Budget (OMB)
Creator:         PScript5.dll Version 5.2
Producer:        Acrobat Distiller 5.0.5 (Windows)
CreationDate:    Wed Jan 14 12:20:58 2004 EST
ModDate:         Thu May  1 11:37:49 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           4682
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       792 x 612 pts (letter)
Page rot:        0
File size:       5441181 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
b70ae1bb706586f0c22c58d229c7a5734467704fa64054a506219c8810be9b7b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b70ae1bb706586f0c22c58d229c7a5734467704fa64054a506219c8810be9b7b.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,8,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Producer:        iTextSharp 4.1.6 by 1T3XT
CreationDate:    Mon Apr  8 11:23:35 2024 EDT
ModDate:         Wed Aug  6 10:04:06 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           8
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       194495 bytes
Optimized:       yes
PDF version:     1.7

"
b7f2bc78209778cb0ce4678d83f45f507060bb4efa0cf549041e0bc1fdf07a5e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b7f2bc78209778cb0ce4678d83f45f507060bb4efa0cf549041e0bc1fdf07a5e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,108,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          Michael Preziosi
Creator:         Adobe Acrobat Pro 2020 20.5.30730
Producer:        Adobe Acrobat Pro 2020 20.5.30730
CreationDate:    Thu Dec  5 10:48:11 2024 EST
ModDate:         Fri Dec  6 13:39:09 2024 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           108
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5672167 bytes
Optimized:       yes
PDF version:     1.7

"
bb1fa9ee1c3f4df025e4fe20546885a2d84d6880d659570dbd306708cbf28bba,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb1fa9ee1c3f4df025e4fe20546885a2d84d6880d659570dbd306708cbf28bba.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,11,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           West Conshohocken Borough Non-Uniformed Pension Plan - Montgomery County - Audit Period January 1, 2016 to December 31, 2019
Subject:
Keywords:
Author:          paul.predmore
Creator:         Acrobat PDFMaker 20 for Word
Producer:        Adobe PDF Library 20.9.95
CreationDate:    Mon Jun 22 14:54:27 2020 EDT
ModDate:         Mon Jun 22 14:54:31 2020 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           11
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       321396 bytes
Optimized:       yes
PDF version:     1.6

"
bd4f32c906d51067dac82579f7e3762e348bae3acf8461e8ba092579ab0419c5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bd4f32c906d51067dac82579f7e3762e348bae3acf8461e8ba092579ab0419c5.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,11,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Upper Mount Bethel Township Police Pension Plan - Northampton County - Audit Period January 1, 2016 to December 31, 2019
Subject:
Keywords:
Author:          paul.predmore
Creator:         Acrobat PDFMaker 20 for Word
Producer:        Adobe PDF Library 20.9.95
CreationDate:    Tue Aug 18 11:13:59 2020 EDT
ModDate:         Tue Aug 18 11:14:03 2020 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           11
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       316480 bytes
Optimized:       yes
PDF version:     1.6

"
bd7b8f511f3817861f229a919244bce1de4412c7611379c8f2f22df45a218a2c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bd7b8f511f3817861f229a919244bce1de4412c7611379c8f2f22df45a218a2c.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,823,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Executive_BudgetCovers_2025
Subject:
Keywords:
Author:          mjsharma
Creator:         Adobe Illustrator 28.6 (Windows)
Producer:        Adobe PDF library 17.00
CreationDate:    Thu Aug 29 16:47:05 2024 EDT
ModDate:         Tue Dec 31 16:00:58 2024 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           823
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       792 x 612 pts (letter)
Page rot:        0
File size:       17944325 bytes
Optimized:       yes
PDF version:     1.7

"
c130d36c880fcc85f7125019880cb3c12e71710a62c3664bea8d5ee3cbd564fa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c130d36c880fcc85f7125019880cb3c12e71710a62c3664bea8d5ee3cbd564fa.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,86,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Financial Audit of the Schedule of Employer Allocations and the Schedule of Pension Amounts by Employer
Subject:         FIN-2024-3400-Pension
Keywords:        General Government
Author:          NC State Auditor
Producer:        Microsoft: Print To PDF
CreationDate:    Mon Apr 21 11:24:53 2025 EDT
ModDate:         Wed Apr 30 07:47:17 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           86
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5573213 bytes
Optimized:       yes
PDF version:     1.7

"
c1c1c24e070c79d2483f3050560645e3d1e6410cfb73153cd48a32e6ee682cc9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c1c1c24e070c79d2483f3050560645e3d1e6410cfb73153cd48a32e6ee682cc9.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,222,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Producer:        tx_pdf 29.0.401.500
CreationDate:    Mon Jul  1 14:31:00 2024 EDT
ModDate:         Wed Jul 24 10:02:08 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           222
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       621.36 x 801.36 pts
Page rot:        0
File size:       14353746 bytes
Optimized:       yes
PDF version:     1.7

"
c1cbcd3b24dce4f048d02d1ea2c6185daa946c95250e204107d7e9f5582c071c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c1cbcd3b24dce4f048d02d1ea2c6185daa946c95250e204107d7e9f5582c071c.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,45,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Monroe OP CBA 20251022 (2025-2028) - Final for Signatures
Subject:         Monroe OP CBA 20220803 (2022-2025) - Signature Ready
Author:          Lenda Johnson
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Acrobat Sign
CreationDate:    Wed Oct 22 14:09:44 2025 EDT
ModDate:         Fri Oct 24 13:32:43 2025 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           45
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       586199 bytes
Optimized:       no
PDF version:     1.7

"
c42584a2d6feb199b699f7ba5560a590b80d6a85dbb8f380a371e56322094c68,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c42584a2d6feb199b699f7ba5560a590b80d6a85dbb8f380a371e56322094c68.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,34,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Blue Earth County Management Letter - 12/31/17
Author:          Minnesota Office of the State Auditor
Creator:         PScript5.dll Version 5.2.2
Producer:        Adobe Acrobat Pro 2017 17.11.30080
CreationDate:    Tue Jun  5 16:10:21 2018 EDT
ModDate:         Mon Jun 18 15:08:33 2018 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           34
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1042472 bytes
Optimized:       yes
PDF version:     1.6

"
c4298700a85696aaf3fd8651bed2de9dda4bd2962965bb1c88c1be981d7f8872,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c4298700a85696aaf3fd8651bed2de9dda4bd2962965bb1c88c1be981d7f8872.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,269,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          George Drazen
Creator:         Adobe Acrobat Pro 2020 20.4.30005
Producer:        Adobe Acrobat Pro 2020 20.4.30005
CreationDate:    Thu Jun 24 16:52:10 2021 EDT
ModDate:         Tue Jul 13 22:45:53 2021 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      yes
Pages:           269
Encrypted:       yes (print:yes copy:yes change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       11373226 bytes
Optimized:       yes
PDF version:     1.7

"
c486320935ef37156edacddbe67a6288295ea4908e2b5ad026000a6b3258931a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c486320935ef37156edacddbe67a6288295ea4908e2b5ad026000a6b3258931a.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,10,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Center Township Non-Uniformed Pension Plan - Greene County - Audit Period January 1, 2018 to December 31, 2022
Author:          paul.predmore
Creator:         Acrobat PDFMaker 22 for Word
Producer:        Adobe PDF Library 22.3.58
CreationDate:    Tue Jul 11 12:22:25 2023 EDT
ModDate:         Tue Jul 11 12:22:26 2023 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           10
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       282954 bytes
Optimized:       yes
PDF version:     1.6

"
c55bfccce3b9dfaedcdb49396ae599500382d9bee8b06d87df271cab5fe1668a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c55bfccce3b9dfaedcdb49396ae599500382d9bee8b06d87df271cab5fe1668a.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,188,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           0100.10a - Signed Final Report and Financial Statements - Upload Copy (City of Warwick, Rhode Island AUD 2024 [6/30/2024] (In Process))
Author:          mars55957
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Fri May 16 14:53:22 2025 EDT
ModDate:         Sun May 18 14:03:23 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           188
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2388129 bytes
Optimized:       yes
PDF version:     1.7

"
c6d6081bb1e2ac0ae7c29886509c6385d5c80c40a100426c3492ae0e82ed04aa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c6d6081bb1e2ac0ae7c29886509c6385d5c80c40a100426c3492ae0e82ed04aa.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,4681,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           FY 2027 Executive Budget Supporting Schedule
Subject:         May 2027 Executive Budget, Fiscal Year 2027
Author:          New York City Mayor's Office of Management and Budget (OMB)
Creator:         PScript5.dll Version 5.2
Producer:        Acrobat Distiller 5.0.5 (Windows)
CreationDate:    Wed Jan 14 12:20:58 2004 EST
ModDate:         Wed May 20 11:32:51 2026 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           4681
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       792 x 612 pts (letter)
Page rot:        0
File size:       18582476 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
cb66306706ccc67d6fa651a0ca23f1499077a946880fa127225962c46dde3c00,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb66306706ccc67d6fa651a0ca23f1499077a946880fa127225962c46dde3c00.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,17,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Microsoft Word - 7611ClearLakeTwp2tsl.docx
Author:          tloggins
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 10.0.0 (Windows)
CreationDate:    Thu Dec 13 10:35:27 2012 EST
ModDate:         Mon Dec 17 09:40:18 2012 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           17
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1496319 bytes
Optimized:       yes
PDF version:     1.6

"
cd0b44da017e6c04158106fc92364900c4b68c1ea1249c27e1c26be503baadd2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cd0b44da017e6c04158106fc92364900c4b68c1ea1249c27e1c26be503baadd2.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,60,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:            - 2024 Report (City of Roseau 36938 [12/31/2024] (In Process))
Author:          3544
Creator:         Aspose Ltd.
Producer:        Acrobat Distiller 25.0 (Windows)
CreationDate:    Mon Apr 28 14:57:03 2025 EDT
ModDate:         Mon Apr 28 14:59:43 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           60
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1074392 bytes
Optimized:       yes
PDF version:     1.7

"
ce07632c2ae6380a469e83ae605eb5b461f144b0720bf042f1fdd240fc8878d3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ce07632c2ae6380a469e83ae605eb5b461f144b0720bf042f1fdd240fc8878d3.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,440,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           FY 2019 Enacted Budget Financial Plan
Author:          NYS Division of the Budget
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 18.0 (Windows)
CreationDate:    Fri May 11 14:09:56 2018 EDT
ModDate:         Fri May 11 17:32:49 2018 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           440
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5254285 bytes
Optimized:       yes
PDF version:     1.6

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
d2819eab5c636bca372978b5fb3aaa98c2041b936306b0a575a4c41849c33a84,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d2819eab5c636bca372978b5fb3aaa98c2041b936306b0a575a4c41849c33a84.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,266,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Adobe InDesign 20.0 (Macintosh)
Producer:        Adobe PDF Library 17.0
CreationDate:    Wed Nov 20 14:31:26 2024 EST
ModDate:         Wed Dec  4 12:12:36 2024 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           266
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       11636686 bytes
Optimized:       yes
PDF version:     1.7

"
d3d2dbda430c2ed5ec5005826f79343d723e9d75b0164304e6e2da4c6111b556,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d3d2dbda430c2ed5ec5005826f79343d723e9d75b0164304e6e2da4c6111b556.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,34,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          Authorized User
Creator:         Foxit Software Inc.
Producer:        Foxit PDF Creator Version 12.1.0.15345
CreationDate:    Mon Jul 24 17:59:44 2023 EDT
ModDate:         Wed Aug  2 16:39:03 2023 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           34
Encrypted:       yes (print:yes copy:yes change:no addNotes:yes algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       992279 bytes
Optimized:       no
PDF version:     1.7

"
d6756e77c3645dd52bd690119867e736826814861c9be5a00f01be04f87af333,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d6756e77c3645dd52bd690119867e736826814861c9be5a00f01be04f87af333.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,42,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          hhighfill
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 17.0 (Windows)
CreationDate:    Thu Nov  9 17:58:36 2023 EST
ModDate:         Thu Dec  7 13:13:31 2023 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           42
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       988790 bytes
Optimized:       no
PDF version:     1.7

"
