collision_group_id,collision_type,path_key,canonical_source_count,canonical_source_ids,resolved_by_hash_prefix,requires_manual_repair
PATHCOLL-000241,readable_path_before_hash,originals/ny/summerhill/staffing-or-human-resources/period-unknown/rows.pdf,6,023da11e3ac5bf603a5ba315e411d5577b1891ff109f8277b6f7f532e8922d0d|0fc77fefcdbe33e339d62fe7b7067f09ca3e12da7c70b19c4378a7d298471eca|1cacf729034a7f936767bb9a110fbf25f559f74a77936ca78e1b021f67d4294f|b4b8dba1ffa6df168898995d3f96469fd61a6e259b56dacf675174a1cffecf93|b63c77c41177711d0e8fda07f02e34b1b729de021e9cd27ca57a653133c79bd4|fa2097a418ca0421c73beee2f44ff06b7c296e5c9a533a241ecaeba08a34ca29,True,False
PATHCOLL-000242,readable_path_before_hash,originals/ny/tioga/payroll-or-earnings/2025/foil-page.html,2,904f7a822d9c7e53ada82203bc97685584993161860f4672bbc0efe48bdda722|ee89a54bebd765ef7e2ba4a2758a7ff337b6ab9fd8eceea8c9c5254f40239dd8,True,False
PATHCOLL-000243,readable_path_before_hash,originals/ny/tupper-lake/payroll-or-earnings/2024/vacancydetailsprint.html,4,3adcdc9e7b49a252370da9bded8cb6f3fd669be452c0861177a0a54fb4cf9100|8f976f26fb8b90118fa1a49f46ffd35551740ff38c2a1443b5647fae60fa9a5f|93af412e11693d5e6945bd4a0f6531a99f3cb5d0f89da17e598156fc07330758|bfc20073df27cc0428728edd686e8e438fc9a6a50627c54901569f50f14b96e8,True,False
PATHCOLL-000244,readable_path_before_hash,originals/ny/tupper-lake/payroll-or-earnings/2024/vacancydetailsview.html,5,42497db6ab4a4ddb9a4e8ed42d8b6e09d1764f376476bcf834bfd994615f8a32|5e90b40df5ac241c08dda009b51356727af440599202e49274d5a9277964230c|85b73d7bda01a4ebb942de7c0aa02683aa07faebe5b24ac8a1d3eda1ce4225b2|a2388e8ca23b23e9dd66a8c5ae4dbced370c7c8d17f13a54a75acfa017f17022|f4a1dab0a7889350d0084b7821ea640de06fc460e2cca8e446e9787833ca6a46,True,False
PATHCOLL-000245,readable_path_before_hash,originals/ny/tupper-lake/salary-schedule-or-pay-plan/2024/vacancydetailsview.html,2,568d6206697a27a4fd38bb0feb2b815d7b80066d96fe92992a0b8f9ecb1e079f|5b53eb5f00016b60e3eb7d2787a69926d2d4918f61581879e74b631d60e6760e,True,False
PATHCOLL-000246,readable_path_before_hash,originals/ny/ulster/payroll-or-earnings/2022/pay-dashboard-info.pdf,2,649a25e06a67b7125f0a78730dd9d507376b2df28b9a6596690d31c8077d7437|73bf1c71ebefee806478cbebb21cee3c90f8a9fe14c289f28ecbdb15515d8292,True,False
PATHCOLL-000247,readable_path_before_hash,originals/ny/union/payroll-or-earnings/period-unknown/viewdoc.pdf,2,9b3837c368daf08e130960e7002439149d572c12a1409b4a6788f6cd23b80ba0|f6008ae60b4a7350a1aed784db7acc1ce7077fcd1504f0e601297dad41da15b5,True,False
PATHCOLL-000248,readable_path_before_hash,originals/ny/veteran/payroll-or-earnings/2026/vacancydetailsview.html,2,d3ed845b5f36f6eae11008e341af20a245e28e76dec4d94757689237761e5276|e2f66d27ca0a116f632d0f6b194b1428453d11992fb4191199a2c3282179a08a,True,False
PATHCOLL-000249,readable_path_before_hash,originals/ny/west-seneca/payroll-or-earnings/2020/vacancydetailsprint.html,2,628dd777c87bfb2826e66d1742ecdf6e7cc8660873c1a5a48251da90f77e0e73|a628aa372459038e26d337ac323a35a5bcf6b55cd2801ac0a008b764fc402b43,True,False
PATHCOLL-000250,readable_path_before_hash,originals/ny/wheatfield/salary-schedule-or-pay-plan/2025/vacancydetailsview.html,5,8a79e41233579fff461f7edead7521a97068db713e9f7de279c24adbdb313777|c0a55fada08a2329a69543475eed58f35c491250b817d22016417205230668b4|cbd6bb91bf34481383fecfdf6b1bf61a7f6bcfd3d5000158088216bfebd42701|daf3bbfe7c82b4c94a1f408e55c90a43043074df6163b4d38045bdeb34d52d60|f6eb3c20fc19da87072b46b6decae0ff05721010d0dc04c05e4f89b7350e2370,True,False
PATHCOLL-000251,readable_path_before_hash,originals/oh/amherst/ordinance-or-policy/2023/departments.html,2,0f728a64a147c81caded0cd091f3cf1c3c6a28b25eb9a0be4b1d2fe88a2130c4|85bab3448d15198654225a5a69948bcec2c49f9a69b2caf4fd03c59703a2cc38,True,False
PATHCOLL-000252,readable_path_before_hash,originals/oh/ashtabula/payroll-or-earnings/2024/datalet.html,2,8b7fb28a05b5dd830c238a83c45f9f26bf20e8271b78bff80efd10b2684a15fa|d8894d2f60331b8e4b052db1d4dfc050bc448da894e6ae6492e19016bcd3390c,True,False
PATHCOLL-000253,readable_path_before_hash,originals/oh/ashtabula/payroll-or-earnings/2024/quicklinks.html,2,4c337eb0d0fd3741d19be072a69cd535209d469aa75d1f416f0a801e5848e528|d7ea02e1eb2bcfb14c37d230016e3b0b85089c49ccb4e91b540075745e514151,True,False
PATHCOLL-000254,readable_path_before_hash,originals/oh/ashtabula/staffing-or-human-resources/2024/index.html,2,58d6f07eb935b5b3974f3739f0f884291815d171574a234de754cd276753d367|76018cf56c62d82e65e3019faa91c93c122b5a9e6a1385bbd3d5644c1fb4801d,True,False
PATHCOLL-000255,readable_path_before_hash,originals/oh/ashtabula/staffing-or-human-resources/2024/quicklinks.html,2,38d17658ba1678a57c6e4ba734c9005f71d257f93370103fffadf6c1dcd2272e|57a737547182a9626b415d4e50edfd0631f1742bcff118c654d602d6f4408592,True,False
PATHCOLL-000256,readable_path_before_hash,originals/oh/athens/ordinance-or-policy/2018/directory.html,2,8606f09f1a79194880bc9f77a03541dde09a8f3f31bd429f50898b97a12403a9|bf5f5e77f4a54cb682cf0d8258fe835de537d516fee546ca443409e0582779c5,True,False
PATHCOLL-000257,readable_path_before_hash,originals/oh/athens/ordinance-or-policy/2018/faq.html,2,86f315f2d829181b43f9d75720fb7dfcea59ac1d52d6b5ee6623f426c8bc4610|ad22a283f0abe4452652470ead23ef0bf35e18aaae05c28dec2f333ec42f0f35,True,False
PATHCOLL-000258,readable_path_before_hash,originals/oh/bainbridge/collective-bargaining/period-unknown/agreement-between-bainbridge-township-geauga-county-and-ohio-patrolmen-s-benevol.pdf,2,75f062c452283aeb64676da1d4b7485509c3e27d1591c18e5f56214407ac55f1|a174de96dcb1e2f429b08ec2387d1f63e9a1f0bb1d5ae1c901e01f7031ac4531,True,False
PATHCOLL-000259,readable_path_before_hash,originals/oh/bainbridge/payroll-or-earnings/2026/job-opportunities.html,2,8a214d5a206baf8e10499eb9efe43a2138e6e92137cb511f46c335e9f187ffd8|ae0c6c8d223f3fd28fd3cf1b39ed0c9944a0cb6ecd23a024ad468b8c5acb5f33,True,False
PATHCOLL-000260,readable_path_before_hash,originals/oh/bay/ordinance-or-policy/2021/matter.html,2,2434247da4744db51afb8d5d0aa8500763716a1f19ba85d1214b2e09dd062227|90a4bd4c3baecfc30462770c105a99eea44a916519623f43d4cf86117aa61662,True,False
PATHCOLL-000261,readable_path_before_hash,originals/oh/bay/payroll-or-earnings/2023/hsg445223.html,2,22f0cdb3a3bc0c17e25363a10954cb12c629ba55e8217a527181ab0ae8c99b08|63e5d58761136ce915309f1240c6835333698ae6b3fdbf74dc48a50f86742077,True,False
PATHCOLL-000262,readable_path_before_hash,originals/oh/bedford/payroll-or-earnings/2026/newsflash.html,2,049e85dbb551e2ec7c019b00f8b9071fdef0c639c1ddbd6ef54433a4575b9d45|fe3671300924857836eb98fccc56a266edbd388111880343172057d8e5402e07,True,False
PATHCOLL-000263,readable_path_before_hash,originals/oh/bloom/collective-bargaining/period-unknown/collective-bargaining-agreement-bloom-township-trustees-international-associatio.pdf,2,384b13599e283f80285ebf02c373bd3cc8dbf99bde522cc0c797d2feda1e8431|93b61c59145d54327283b86ba1a3af3e8affa262ac93882749aee07715eee335,True,False
PATHCOLL-000264,readable_path_before_hash,originals/oh/brimfield/payroll-or-earnings/2022/22-med-09-0928.pdf,2,9d162ff01e5ce12a4dd701cfa4b60401948c83eaf5f62d0af8e98f405ba8c84c|fad704bbecf0886ecf8c552df221bb6f0de0b6f33fe870e85163d6c58a37848e,True,False
PATHCOLL-000265,readable_path_before_hash,originals/oh/brookfield/payroll-or-earnings/2023/112-budget.html,3,0045c768330f5a4d68dc6beb8beea03e1b682c7ef0b9e50b21dc3d902a962987|363044d8b4cd3e08843dc9686154871e420e526aa413931071bffbf6a0f0ed37|9838786347890afbb3ff4965a3fe2fb3a055858e64fc5a5bf5f0cb7dae362a20,True,False
PATHCOLL-000266,readable_path_before_hash,originals/oh/brunswick-hills/payroll-or-earnings/2024/cnm.html,2,1e98359962e2273bec47d7c9bcf80a1c850e742639373abb6cfacf3f81224274|3e2784b1d8fb0259e1e3e23548c8eaacc744728b5ec17136d2d3ba04bd70a546,True,False
PATHCOLL-000267,readable_path_before_hash,originals/oh/chagrin-falls/payroll-or-earnings/2025/bor.html,5,3ef7f7031c3e18a75fd4c9677def0b3857b83cba5f3ca0fa1f020716550e291d|72681f399bfb2cc4d508c1b83f2a03da7e1b25ab8fda3c5b0df8aaa4a071d36b|7f3a4d1c7aa6c7a1d6e03bf0454f670bb4af84771bb5c0018b2a73818773be18|f833efc2a47fc16aa6ff6805a4bd2eacc05a74dad77b96d7619985cf45ccd8b8|f8766d54602ab55df6115b3866f6f26fd090478f67cbacc050ccca81288b8cdb,True,False
PATHCOLL-000268,readable_path_before_hash,originals/oh/chagrin-falls/payroll-or-earnings/2025/detail.html,2,6b4f8afa0bd8199c6d6280caa4d56a92ea97095f464965ac9aa083c9d2d0f06b|8f462c6c36ea46d95126c26981a6f3d0775ccc91d821c6a922d2c83a8056ee89,True,False
PATHCOLL-000269,readable_path_before_hash,originals/oh/chagrin-falls/payroll-or-earnings/2026/03302026-569.pdf,2,2b46a6c877350525d2f10e7bd68f403f827791ea85bd7333880b179c8228f4be|5775419a4c01a465c1313696f7d0b1612aeb6eb82288cc87f7b1f314c08f971d,True,False
PATHCOLL-000270,readable_path_before_hash,originals/oh/chagrin-falls/payroll-or-earnings/2026/calendar.html,2,89967294a4e24ceb60044dc42e7beb19e891dcfe6600c45b97b07c27314a4476|ce38c7e26e886237098787e8e43022d1643bb6ba9b18bd29c6c2c347a83ad9a2,True,False
PATHCOLL-000271,readable_path_before_hash,originals/oh/champion/payroll-or-earnings/2017/index.html,2,44b43218a249b011b4a349d1331302cc219a0073773b57d6eb0205a6cefb92fd|946c487efaf8b60adf5e49a445a434902786ab666479f032be07e0c78d511cf6,True,False
PATHCOLL-000272,readable_path_before_hash,originals/oh/chardon/payroll-or-earnings/2024/calendar.html,4,330c0a9a1f07ad1843d954ebb08ffd565d11d4f9527a58ea8cf3480454c03dc4|8da6a6401ae9ba1a45bcaa858c1a6b93995878ff6635a96ccf3b1d99450b2a90|dd5e11a88a323fae2352045df7701a130d38caac49c15936b58e45efc3ed826e|e1d35f8871b84b3c2e5cbae3120e45712144cca070327bc3fe66e0d886f56b90,True,False
PATHCOLL-000273,readable_path_before_hash,originals/oh/chardon/payroll-or-earnings/2024/inc110224.html,2,6f5bfa3e3eba1b30e5ec94ebb876f0f4e0716b6b673992777c9827ca1d78db72|a3d9ea66e779fd3a4ba5c6a8670064b6a8f6b06fe2ad55d55a8f722d9c6c5ae3,True,False
PATHCOLL-000274,readable_path_before_hash,originals/oh/chester/payroll-or-earnings/2015/newsflash.html,5,094152c2cc0f36b6a55ddecc038296419a399cae061e63240c1e638bfbbfe387|5353ec2fb67e5388958390118c34323f1d5c086c7aa11c20d851c83f603509bf|5897a632d1e6ce01fe32527576797be87270d25b2c5df33f6bbdf697d17f23be|a333e7aac273b3e5fc54aa8d4222137cedf25e213e279dd5332a3867dc364bb6|ed9ce282e86f38cfd388e08eed8c30a1c263f453df8df63570893ba7148ebee2,True,False
PATHCOLL-000275,readable_path_before_hash,originals/oh/copley/payroll-or-earnings/2021/jobs.html,2,98decc28291e9132135c6bd6aa1b67aff7c270257d61cdfd8e778bfc49a2cc76|c1dd2485153178ff1544f19837fe01de1029089afb95aa988a68fae22961af84,True,False
PATHCOLL-000276,readable_path_before_hash,originals/oh/delaware/collective-bargaining/period-unknown/agreement-between-the-city-of-delaware-and-the-fraternal-order-of-police-ohio-la.pdf,3,5ed99acb659952699349fca0294a32f54667bd974ac19a0755caa2eb682e031d|dd6842dd9afc51e9f3f88c451320ff86634db2f8c0c3c1b635c8fd2137eb7861|fa1090f3ad7c055e90b9088c30ce9843a8d9a45ecc89dd4eba95a1d968f15dd4,True,False
PATHCOLL-000277,readable_path_before_hash,originals/oh/delaware/ordinance-or-policy/2016/chapter.html,2,25ab633ff6fed3ff6d7523ac04f6d1ccc37964266de17161c11de65486d02d5c|64edad3fab8cec06eaccf96323a4655d3f36fe4f1a2555c10bd861ebfc961b7d,True,False
PATHCOLL-000278,readable_path_before_hash,originals/oh/delhi/collective-bargaining/period-unknown/collective-bargaining-agreement-between-delhi-police-association-and-delhi-towns.pdf,2,10ec81bca8554a44160e03e35ae4bc0907e3259345f533118f2f3ecd5adb064e|e37f3b9820d6f58361d442866518d62365cb825b8292380c6eba8103dbe450d7,True,False
PATHCOLL-000279,readable_path_before_hash,originals/oh/dover/payroll-or-earnings/2016/city-council.html,2,23e8c2974ed44a3037fe5e78f3c55e4ecd78805092942e9aceb9d9e22d2f67c1|f5ece853e823dc6ac8fe9e3f972910278e57a655d66c321ff91a479c476e6c9a,True,False
PATHCOLL-000280,readable_path_before_hash,originals/oh/green/collective-bargaining/period-unknown/collective-bargaining-agreement-green-township-hamilton-county-ohio-green-townsh.pdf,2,53fd35bcf712c5970286d42112ff15e3db2b5ec4ff19901e38e6a601d81cf3e8|dc244379ff77e5d0d7330bc7195a79bac58753881053dc452ded4bbaf8d10bee,True,False
PATHCOLL-000281,readable_path_before_hash,originals/oh/hinckley/collective-bargaining/period-unknown/labor-agreement-between-hinckley-township-medina-county-and-ohio-patrolmen-s-ben.pdf,2,37edb495aca48a8b6d48c48666fe233a70ddbee02c88226ccaad63514e42a2a8|a4b0e79c6977b6021776daa6548dba6f6c615107361f8baaeb844c5a49cd2e15,True,False
PATHCOLL-000282,readable_path_before_hash,originals/oh/kirkersville/payroll-or-earnings/2025/index.html,2,c65d3a07d13d8cb5a213f64005589e2e719679713e62436cd8573cd940631250|fcedb91adbe2589cbdfb245c3fbdb0b38396869659abb0cd697c866591b146dc,True,False
PATHCOLL-000283,readable_path_before_hash,originals/oh/lake/collective-bargaining/period-unknown/collective-bargaining-agreement-lake-township-ohio-ohio-patrolmen-s-benevolent-a.pdf,2,b8b205fc0c8cd7873827ad60ff30a6e524aa1a96a277b7653f11d539cf5b2499|e2461a46db2261e2eefe2df443459c07ae4d1a9cdfa75cafafae9c7bba3cba71,True,False
PATHCOLL-000284,readable_path_before_hash,originals/oh/licking/payroll-or-earnings/2023/2023.html,2,0567d4f1902f528ab816f8b97523d5bc632219ce262b5818e1ee2fad03c598b9|c0d25f88f509ef83db9faa3a68d1e0360557bb8b6b1511ba9f43fe1c78b1481e,True,False
PATHCOLL-000285,readable_path_before_hash,originals/oh/licking/payroll-or-earnings/2023/planning.html,2,5cd0396b01a6aa2ff4a1a5b5c5de73b49e677c6e92a0a516cb56c40253b015f8|78d4eb6bd0a1fd6f43e3fae13ea39420ec12af1a6b64cada2b6cd6227b068bf9,True,False
PATHCOLL-000286,readable_path_before_hash,originals/oh/loveland/collective-bargaining/effective-may-5-2020-through-may/collective-bargaining-agreement-serb-city-of-loveland-effective-may-5-2020-throu.pdf,2,8680611df110e51985bc025d358be39140e9d8ebb780d5e2c4c63f68d7fa3fc9|a3aa3947df71d0cb1ef910e39c64709224f9b5adf16272b3a3621d27953b161b,True,False
PATHCOLL-000287,readable_path_before_hash,originals/oh/marion/collective-bargaining/period-unknown/collective-bargaining-agreement-in-re-marion-township-fire-department-marion-tow.pdf,2,2a2a2aa82da9a6950c5e1a38236e08232cf20008976578f97027a473379f96ee|bd136d37b350792bcd38b9c236c0ca0b2c25e029bba61fb857776746e3bd0734,True,False
PATHCOLL-000288,readable_path_before_hash,originals/oh/marion/ordinance-or-policy/2022/quicklinks.html,2,6c679006771e118fa253deb1261143427f1b474ecaf93a325544db74b14310bc|9464cf48f47d2ea65baaed8b05b6b098c75b97bb017eaa48ac6eb800d97f180c,True,False
PATHCOLL-000289,readable_path_before_hash,originals/oh/marion/staffing-or-human-resources/2017/content.pdf,2,d6d09f453c73be57a199d46ad163a465984f4c5f71f3168d80d755833fa01966|d83372bfa2a52ec2c178d4fd587b9fbc6d63c32d9d26b9b10bac77d339f99e11,True,False
PATHCOLL-000290,readable_path_before_hash,originals/oh/medina/payroll-or-earnings/2023/pdf-viewer.pdf,3,1cd004b59ea5647204a366a17824e991ccb7d38682204f63061817817c37d54c|377f0c6f12f9676ed1ba8a872a5a486b61d48c2b1a7d3ee0b6e4a347fff4764d|c8ae33b6f78cc5fda35e3862a1597e43330a82abf18e6d3595f7d0b8312da708,True,False
PATHCOLL-000291,readable_path_before_hash,originals/oh/perry/collective-bargaining/period-unknown/a-collective-bargaining-agreement-between-the-fraternal-order-of-police-ohio-lab.pdf,2,6bb7227613d715fa3d23362d30faee1fce3a7600f80b97b17a066bf361cbdeb2|d83b6e9f48c6780af3d509fa261482449aaafbfceddccc447843a511103fdd9b,True,False
PATHCOLL-000292,readable_path_before_hash,originals/oh/poland/payroll-or-earnings/2014/oh-verifylicensedetails.html,2,899b6cfbf539c8bbb90ac2895d5c6707de1206c6468aaa7f809bd426dfd6bdd8|94e195b1739da513145b773e48e3ab6bed05f8a07540b989382912977c4d18df,True,False
PATHCOLL-000293,readable_path_before_hash,originals/oh/poland/payroll-or-earnings/2014/vtrpolldetails.html,5,18bc6d79963505b7d495183e1fc6e794bd8c90f2c4cb922d17f3cd28291eb2ca|1d343340bcbe401e089b6f9f44c96dc876ed855a7af5ec44f400f81a13054b09|2295db04379fad4a74edbf8acfb9cf2430cc5227187fa8521a66fe73f6c0ca24|76ce7c755b72531c85639e80526a4966b99072742e719ec24c7e472a9e1856ae|995bf6125160e06b8bba0f836ab15a74a2453fa723ea6d1d1b5faaf8ee61d205,True,False
PATHCOLL-000294,readable_path_before_hash,originals/oh/sagamore-hills/collective-bargaining/period-unknown/collective-bargaining-agreement-full-time-patrol-and-full-time-sergeants-ohio-pa.pdf,2,0b46b3d18712d51c2f4bd92eb49d88c58f5aa7246ddbe66ac57b4ecd49c877bd|f185cf9da5f15198a330846a4e0d5b0c1aa883768a70e75704e1f10b062fdceb,True,False
PATHCOLL-000295,readable_path_before_hash,originals/oh/sandusky/payroll-or-earnings/2019/index.html,2,915ad77fe747b59ccc0b1686126ffb35ba6a7edf346b3f7a415070f92980c760|9e85e04786d45b28f53bb92141ea8c884910e82485e44ad11bf781fe73751b28,True,False
PATHCOLL-000296,readable_path_before_hash,originals/oh/scioto/collective-bargaining/period-unknown/collective-bargaining-agreement-by-and-between-the-scioto-township-fire-departme.pdf,3,ada285d2ff610071bd6f8adb3c4767567491f4ac62e247b2b4f7059030b2e9bf|d60b712b23feddfc787c8ac3459f89d9457eab86d0a3a527aebec9ab83b430c1|db5ff7fdf59c2df6f95cac2d0654660dc0682b496ce41ad6ad7722bdcca4582f,True,False
PATHCOLL-000297,readable_path_before_hash,originals/oh/springfield/payroll-or-earnings/2021/employment-with-the-city-of-springfield.html,2,5b3831c3ef1929791ff3068e86e4c1018060d3f4287fa2d74d1ad3ac9ab80764|a853001ca807a5b356af75d5e6be7f7336e2bf032080278f89d5bfedf3891c11,True,False
PATHCOLL-000298,readable_path_before_hash,originals/oh/union/payroll-or-earnings/2020/cnm.html,2,a1561fb0e9ce5783c0c84389f6c52a2ffc9ced8d39d6bdefb26372b9ebf3aac2|e6492c2efa60ebd36cdc78ba1d5653a4caf0eb2dea0eb59be9deb1343a864925,True,False
PATHCOLL-000299,readable_path_before_hash,originals/oh/versailles/other-document/period-unknown/versailles-village-council-meeting-minutes-includes-consideration-of-ordinance-r.pdf,2,91d370393bf3deee047bd4c0a633ae9d8d2bd0bd079b0eee3df7b3bceaca5fa7|b8150096f7264e35486535e4222ffdcf086bd7add86387af884665284ed346a5,True,False
PATHCOLL-000300,readable_path_before_hash,originals/oh/warren/payroll-or-earnings/2020/index.html,2,96543ff7e54fb3394046fb81d6ec67b0f35124260e44146d405025c5cb3ad71b|da17fac390719fd75956fa3cb819d4ba693b8ce55f8e1ee517a3af45999b028c,True,False
PATHCOLL-000301,readable_path_before_hash,originals/ok/chouteau/payroll-or-earnings/2026/districtbyfunctionandobjectcode.html,2,0f0dbdfd5896de34f18eee9a7c5c73d7e5c0e7c8c0a6fc1d22bc47de6488a800|a75a842d455c5cb035ccc5fb476550159f0c55cd59ee7bd0fadc1847298b8f5a,True,False
PATHCOLL-000302,readable_path_before_hash,originals/ok/chouteau/payroll-or-earnings/2026/download.pdf,2,0afd64caa08aea9a8efb098f21db328e2e35b141f15761cd35ad10d0e6ecf03a|be7d9c4d82e8dc0465d2b7a29f255f185cdf216dc960009c0bbf74174e2aba10,True,False
PATHCOLL-000303,readable_path_before_hash,originals/ok/comanche/payroll-or-earnings/2026/districtbyfunctionandobjectcode.html,8,182d7eba78394a8456f873f6478537537df804df8d8d69cfd216cea99c01e9fd|659ec7c7a1a27dac8c25d19658315372d80114acc2eee1691d11f1d0dcf16c7f|73b660b1dd0809c9874d2eec190c928a0777c309c0c27d1b15af34b9cc2fbcb0|77ee8046fc8b9a168c5c0c1c262b57f25e2d577ee6e80792b4d4a6a623aab8da|86d2ab41e49cc2d83731c43448df6550978c74cdf00bed2283d56c72ca2a46b3|878ce593ead50debfa0444abc467b5250ce9a5b183a658add2106072cbf6a9f7|e2a280689f1bda9dbe56af38f47662586322e470a938b62ee335189ed6350d1d|e9d9c2c789cc16aa30dfb692cafcaf312a776dec1fc2b2083be0582c5f9222b2,True,False
PATHCOLL-000304,readable_path_before_hash,originals/ok/drummond/payroll-or-earnings/2021/districtbyfunctionandobjectcode.html,9,313aad7d1a3c05951325f832a51f2c2cfacac893550ad4eaf08c6c26ab5f9a8c|616e92d319f3dad8ba21641b7c10f3831fce25e655165b982bb506a0de5b2155|62797278748ae665b73bea9c0c11eb88c2edb44b94801331aab695d973f322c3|7ed420f4043e8ce9743399b75e8966fc6f15dab88cb3b69f6e78f7117b491cd2|899fe4e0616cbc8b46ed97fcf5a720c6a717f5cf9cd031d84a2f395adef526b3|969532132899579d6e1249cb37b76c0ece3d4e824fd5ecc3deb1a8612cc789bd|ab371ea1fde41daa7ef766b6a2dacdde7b71e71a3ebe24b9f68eaacf9737970b|d16d5ba268c4f43ccb3084250b6048b2bef46d8c18adff86e3f06876283f9954|fe4144b44cac9f00d05ecbd586dc76c8e21f37d612021c6594c7ae89806ff9c2,True,False
PATHCOLL-000305,readable_path_before_hash,originals/ok/eufaula/payroll-or-earnings/2025/districtbyfunctionandobjectcode.html,5,09ea4a55b9bb5127352526f72d41ce10b135a7ed225b36e7c069c337f203e780|1ca27e48402a676262c35bca6a2098dbc71fd83af7c9f23f00d154eb10cf31ce|4dd12c08a39488d57457027cfa06c1c8b00371167961e8f327ce67e6300efe43|fab0867d57c5345a9028835d6581622e41d58bf7860e104dac8d8406efff5db1|fd11932bbec205605f6d8b9a35eef9d9f3212e0f1f6d072c788bcdcd7a68909d,True,False
PATHCOLL-000306,readable_path_before_hash,originals/pa/brighton/payroll-or-earnings/2023/police-employment.html,2,579ff672fa188d938c0cb7c167889c04f327fff8c0fbb1532dab86a508eaadd9|c2ae4157639011abbe5b9b1d0e94c74ee63760e7ef3cc8bd73fb8bae8a62199f,True,False
PATHCOLL-000307,readable_path_before_hash,originals/pa/bushkill/payroll-or-earnings/2025/showreport.html,2,a016e040c308a5b626ed6d35165cf81467cb57f436b2355062be66ca22b91564|a69eecfd7f89dd7d2751cdc2878a18410efea78b32e7fb46aefe5dc17b683451,True,False
PATHCOLL-000308,readable_path_before_hash,originals/pa/caernarvon/payroll-or-earnings/2024/findlocaltax.html,2,6d97dc26079854e13220828c691646f824fca2232f8b06552f780ba01c4ba97d|f9ec5d5d1aae9939423bd54a5827065738c049fe424c9b56a45ffb06104a3538,True,False
PATHCOLL-000309,readable_path_before_hash,originals/pa/caernarvon/payroll-or-earnings/2024/munstats-forms.html,2,317121afb612420071ea8f3a7c92d0432ffb2e3cda65c3c8a7c20178513fc500|c0f587e50125db9f7a7b8f9624f911e97467bc2920aa30a7b1c1feba0d1b2014,True,False
PATHCOLL-000310,readable_path_before_hash,originals/pa/caernarvon/payroll-or-earnings/2024/reportinformation2.html,6,05efe675c07cf643bf5efde78e8a7b0b3c7b3a96883fe7378c0e9d653e6ac251|0e0dc401c63a0315b7c5801d7b56524c8092a64608c3f62050c1ed6e60582ca1|1f1af603745dc8c2a24fb67b3b5b448b6704651cabb15645dc0b597cfbd6337a|8481b21e69aece770cd05a762e77ff771ec51291b1d86a954dafc1251065ea49|e08f9b79f35d9bc31858e4f61d29f3c8eb21080d7dd491df62974a4c8b387c93|ec37dd02d5ffcfecb4bf319e1b0ed853d292100212baf2fe63f967fc18001c9b,True,False
PATHCOLL-000311,readable_path_before_hash,originals/pa/catawissa/payroll-or-earnings/2022/home.html,2,4c5d8ef729894f67b56875c88abb11b1cf10bf7375f56bb66dee1fdadf3c9219|daf0cf9c0dfa68ae2e83de08861e1602f7385c1e3b1ed2b9ea50588133acbc89,True,False
PATHCOLL-000312,readable_path_before_hash,originals/pa/catawissa/payroll-or-earnings/2022/index.html,3,014e616ee653988e28f8cc4cd1942b60c09091c95261ed4b16df4271eed80829|57c3aee1cc6492c8e33012a9a1220e17e9bb9f984f1617cb5ae86d4e52c7b3b9|7d3bf58d9a7aa0bfa795fa11c6ffaad8b79d02c31580c54c54634d609f0f71f5,True,False
PATHCOLL-000313,readable_path_before_hash,originals/pa/catawissa/payroll-or-earnings/2022/pabull.html,2,405991a7431b7d7b1455be0b5b4d3eba79a986cdffa50c56cd8f7772034718bc|7c1a154bf57dd5b88168c6f5f468596b23ebb23e2918c7c477116ccc07b503e4,True,False
PATHCOLL-000314,readable_path_before_hash,originals/pa/center/payroll-or-earnings/2022/archive.html,2,123ccb49b9a71b4a2d2cfaa2d4f6d5fbbd154026b160b3f51a5f1dc858ee364e|67319d1b6bc1438e1ba73af0996dddd9bb3be1cf83bb2dcc5fd17f35bb741a2f,True,False
PATHCOLL-000315,readable_path_before_hash,originals/pa/cheltenham/payroll-or-earnings/2022/pview.html,5,088780ca35d088ea42322d878dff281d11792a7c6d95a5f848756df668bb1171|389dcf6f6458e1e91bb85cfcd2f9ef798135b02e45863ec82b47f8b33da0e4e9|5815aceaa11d05d51519e07f918a8dc430c872bea63939b65cbcaa3ec7978237|7c39fc30d45ab82abf9467e25e21a36fe9a7078c82a7e7096ac06c88d3a91e59|7d59e7df800d63335c3bd5c60289b56f9f33728ad82f34faa9384e42f3ddba75,True,False
PATHCOLL-000316,readable_path_before_hash,originals/pa/coplay/budget-or-finance/period-unknown/budget-information-center.html,2,1faeccf0b56133540c720bdefdbfd7f3e061c2da19c7caf0895fe84d81ef2f88|a21df74feda585af3a9272abd0ab6a056af98f8fc96666c908f5bad844e66886,True,False
PATHCOLL-000317,readable_path_before_hash,originals/pa/green-tree/payroll-or-earnings/2023/docketgetfile.pdf,2,2254d02c3ef81fcf8422224b1ae77329c98f72c475434fe8e1bac57c6d194049|ca09366ae1600e259131fbedb71753e58c2ac7623a2056a28117451490b753e7,True,False
