candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-9216f3cfca330aaf3524,lane_1,TS4-1-14aeac96f7e482ca,https://bloomington.in.gov/onboard/legislationFiles/download?legislationFile_id=5730,"ORDINANCE 22-40 — Amend Ordinance 22-26 (City of Bloomington, IN) to reflect execution of Collective Bargaining Agreement between City and Local 2487 AFSCME (A.F.S.C.M.E.) for Year 2023",Bloomington,IN,non_safety_comparator,"Appointed officers, non-union, and AFSCME employees (as referenced by salary/pay ordinance)","Local 2487 CBME, A.F.S.C.M.E. (referenced in ordinance text)",Year 2023 (ordinance amending salary/pay schedule to reflect CBA execution),2023-01-01,2023-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-IN-20260720-0009,city_match_from_official_city_legislation_page,overlaps_expected_2023_2026_term (covers year 2023 salary/pay schedule adjustments tied to 2023-2026 AFSCME),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Bloomington IN non_safety_comparator 2023-2026 (operative term years present, but scout-stage not confirmed beyond cover/title evidence) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Official Bloomington (IN) legislation lead that appears to link the AFSCME work agreement execution to 2023 salary/pay schedule changes (useful for non-safety wage schedule inputs within the expected 2023-2026 window).
TS4L-6e6913d1a8393737a248,lane_1,TS4-1-14aeac96f7e482ca,https://bloomington.in.gov/onboard/legislationFiles/download?legislationFile_id=5832,"Passed Bloomington (IN) salary/pay schedule ordinance (beginning January 1, 2025) — references Work Agreement and Memorandum of Understanding with Local 2487 AFSCME",Bloomington,IN,non_safety_comparator,Civil city employees covered by AFSCME work agreement/MoU (plus appointed/non-union salary schedule context),"Local 2487 CBME, A.F.S.C.M.E. (referenced in ordinance text)","Beginning January 1, 2025 (ordinance establishes salary and pay schedule for the specified year)",2025-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-IN-20260720-0009,city_match_from_official_city_legislation_page,overlaps_expected_2023_2026_term (covers year 2025 salary/pay schedule tied to AFSCME agreement/MoU),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Bloomington IN non_safety_comparator 2023-2026 (operative term years present, but scout-stage not confirmed beyond cover/title evidence) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Official Bloomington (IN) salary/pay schedule ordinance for 2025 that appears to reference the AFSCME Local 2487 work agreement/MoU—useful as a wage-schedule anchor inside the 2023-2026 cycle.
TS4L-1cc2355fd0d54e6c1b3b,lane_1,TS4-1-61afe255b14e06c4,"https://www.uplandca.gov/human_resources/salary_schedules___agreements.php (entry: ""Non-Rep/Confidential Unit 6.21.26"" under Non-Represented/Confidential Unit -> Salary Schedules)",City of Upland — Salary Schedules / Agreements,Upland,CA,non_safety_comparator,non_safety_comparator,Non-Represented/Confidential Unit,Non-Rep/Confidential Unit 6.21.26 (document label on City salary schedules page),2026-06-21,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0263,same_city,overlaps (partially) with 2023-07-01–2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Upland CA non_safety_comparator 7/1/2023–6/30/2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for the non-safety comparator: City-hosted salary schedule listing Non-Rep/Confidential Unit documents; this specific label is anchored to a 6/21/26 effective-date file name (exact start/end not confirmed).
TS4L-c0b4702f17cd44e8d768,lane_1,TS4-1-61afe255b14e06c4,"https://www.uplandca.gov/human_resources/salary_schedules___agreements.php (entry: ""Non-Rep/Confidential Unit 7.1.26"" under Non-Represented/Confidential Unit -> Salary Schedules)",City of Upland — Salary Schedules / Agreements,Upland,CA,non_safety_comparator,non_safety_comparator,Non-Represented/Confidential Unit,Non-Rep/Confidential Unit 7.1.26 (document label on City salary schedules page),2026-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0263,same_city,overlaps (borderline/none) with 2023-07-01–2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Upland CA non_safety_comparator 7/1/2023–6/30/2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for the non-safety comparator: City-hosted salary schedule label indicating a 7/1/26 effective period; may be adjacent to the target window end date (exact coverage not confirmed).
TS4L-d69669b1ee9c27c395d2,lane_1,TS4-1-61afe255b14e06c4,"https://www.uplandca.gov/human_resources/salary_schedules___agreements.php (entry: ""Non-Rep/Confidential 06.25.23 rev 06.12.24"" under Archive Salary Schedules -> Non-Represented/Confidential Unit)",City of Upland — Salary Schedules / Agreements,Upland,CA,non_safety_comparator,non_safety_comparator,Non-Represented/Confidential Unit,Non-Rep/Confidential 06.25.23 rev 06.12.24 (document label on City salary schedules page),2023-06-25,2024-06-12,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0263,same_city,overlaps (yes) with 2023-07-01–2026-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Upland CA non_safety_comparator 7/1/2023–6/30/2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for the non-safety comparator: archive salary schedule label suggests a 6/25/23 effective file revised 6/12/24 (exact contract/term coverage not confirmed).
TS4L-403c773aaf2ebaca10f5,lane_1,TS4-1-2d497ffbd7ab9570,https://tustin.granicus.com/MetaViewer.php?clip_id=2012&meta_id=127949&view_id=2,TUSTIN MUNICIPAL EMPLOYEES ASSOCIATION — TMEA MOU 2021-2024 (public MetaViewer page),Tustin,CA,non_safety_comparator,Municipal employees (represented by Tustin Municipal Employees Association),Tustin Municipal Employees Association (TMEA),"July 1, 2021 to June 30, 2024 (MOU period)",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0267,same_city,overlaps_expected_period,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Tustin CA non_safety_comparator July 1, 2021 – June 30, 2024 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead targets the City of Tustin–TMEA labor agreement period explicitly shown as July 1, 2021 through June 30, 2024."
TS4L-aaa0ed634724f73c1fc4,lane_1,TS4-1-2d497ffbd7ab9570,https://www.tustinca.org/DocumentCenter/View/361/Tustin-Police-Support-Services-Management-Association-TPSSMA-Memorandum-of-Understanding-PDF,Tustin Police Support Services Management Association (TPSSMA) — Memorandum of Understanding (PDF),Tustin,CA,non_safety_comparator,Employees represented by TPSSMA (city labor unit),Tustin Police Support Services Management Association (TPSSMA),"July 1, 2021 to June 30, 2024 (per related public resolution/metadata for this TPSSMA MOU period)",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0267,same_city,overlaps_expected_period,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Tustin CA non_safety_comparator July 1, 2021 – June 30, 2024 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public PDF lead for TPSSMA MOU; the TPSSMA 2021–2024 timeframe is indicated in related city public materials for the same period.
TS4L-ccb61ef31b3551808158,lane_1,TS4-1-2d497ffbd7ab9570,https://www.tustinca.org/DocumentCenter/View/5585/Tustin-Municipal-Employees-Association-TMEA-GPS-Side-Letter-,TMEA — Side Letter of Agreement (GPS fleet management system) (PDF),Tustin,CA,non_safety_comparator,Municipal employees represented by TMEA,Tustin Municipal Employees Association (TMEA),"July 1, 2021 to June 30, 2024 (Side Letter term)",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0267,same_city,overlaps_expected_period,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Tustin CA non_safety_comparator July 1, 2021 – June 30, 2024 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Side-letter lead tied to the July 1, 2021–June 30, 2024 labor cycle for TMEA; may help locate or contextualize non-safety counterpart terms (e.g., system/allowance provisions) within the same bargaining package."
TS4L-39a05f1dcdf2d3ec6126,lane_1,TS4-1-296298d1130fb68b,https://media.cityofracinewi.gov/media/wp-content/uploads/2026/04/16010538/RPA-CBA-2025-2028-Final-Fully-Executed.pdf,RPA CBA 2025-2028 - Final (Fully Executed) (City of Racine),Racine,WI,non_safety_comparator,Police (Racine Police Department) - bargaining unit represented by Racine Police Association (RPA),Racine Police Association (RPA),2025-2028,2025-01-01,2028-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WI-20260720-0018,exact_city_match,overlaps_expected_2025_2028,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Racine WI non_safety_comparator 2025-2028 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted City of Racine-hosted PDF; filename and language indicate effective date and contract term. Use as non-safety counterpart lead for triad-building.
TS4L-41732ffee86dcfe4844e,lane_1,TS4-1-296298d1130fb68b,https://media.cityofracinewi.gov/media/wp-content/uploads/2026/04/16010537/IAFF-LOCAL-321-CBA-2025-2028-Final-Fully-Executed.pdf,IAFF LOCAL 321 CBA 2025-2028 - Final (Fully Executed) (City of Racine),Racine,WI,non_safety_comparator,Fire (Fire Department) - bargaining unit represented by IAFF Local 321,International Association of Fire Fighters (IAFF) Local No. 321,2025-2028,2025-01-01,2028-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WI-20260720-0018,exact_city_match,overlaps_expected_2025_2028,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Racine WI non_safety_comparator 2025-2028 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted City of Racine-hosted PDF; filename indicates CBA term 2025-2028. Use as non-safety counterpart lead for triad-building.
TS4L-7f78f7618bc535de9985,lane_1,TS4-1-296298d1130fb68b,https://cityofracine.legistar.com/View.ashx?GUID=63D5E1BD-0656-4C2B-9BF1-5050D56424B7&ID=1410469&M=A,Legistar attachment (Racine Fire Staff Officers’ Association 2025-2028 collective bargaining agreement / tentative agreement attachment),Racine,WI,non_safety_comparator,Fire - staff officers (Racine Fire Department) - bargaining unit represented by Fire Staff Officers’ Association,Racine Fire Staff Officers’ Association,2025-2028,2025-01-01,2028-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WI-20260720-0018,exact_city_match,overlaps_expected_2025_2028,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Racine WI non_safety_comparator 2025-2028 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,City of Racine Legistar-hosted attachment locator tied to File 0300-26 for the Fire Staff Officers’ Association 2025-2028 CBA consideration.
TS4L-b1b7dc91427b7c01ca20,lane_1,TS4-1-4e7329d83bee9746,https://cms9files.revize.com/rochesterhillsmi/HR/UnionContracts/2022-2025AFSCME1917CBA.pdf,"BARGAINING AGREEMENT (AFSCME Local 1917.28) — City of Rochester Hills — Effective January 1, 2022 Through December 31, 2025",Rochester Hills,MI,non_safety_comparator,Administrative/clerical (AFSCME Local 1917.28 bargaining unit),AFSCME Local 1917.28,"January 1, 2022 through December 31, 2025",2025-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MI-20260720-0032,match,overlaps_expected_period (2025 only),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Rochester Hills MI non_safety_comparator January 1, 2025 through December 31, 2028 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead based on AFSCME CBA covering 2025 (useful for establishing non-safety comparator wage/terms for at least part of the 2025–2028 window).
TS4L-2115c57a736e073571ad,lane_1,TS4-1-4e7329d83bee9746,https://roch.legistar.com/View.ashx?GUID=3A494B40-C95E-4E86-83B0-47D5D33D6E3E&ID=1366705&M=M,"Legistar Minutes (Rochester Hills City Council) — tentative three-year agreement with AFSCME Local 1917.28 spanning January 1, 2026 through December 31, 2028",Rochester Hills,MI,non_safety_comparator,Administrative/clerical (AFSCME Local 1917.28 bargaining unit),AFSCME Local 1917.28,"January 1, 2026 through December 31, 2028 (tentative agreement referenced in minutes)",2026-01-01,2028-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MI-20260720-0032,match,overlaps_expected_period (2026–2028),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Rochester Hills MI non_safety_comparator January 1, 2025 through December 31, 2028 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead to the non-safety comparator cycle for AFSCME Local 1917.28 starting in 2026 and running through 12/31/2028; may need to locate the linked CBA/MOA attachment on the Legistar record.
TS4L-9e6ea37b2b2e8df301e3,lane_1,TS4-1-4e7329d83bee9746,https://cms9files.revize.com/rochesterhillsmi/HR/UnionContracts/2025-2027GELCCONTRACT_FINAL.pdf,"BARGAINING AGREEMENT (GELC) — City of Rochester Hills — Effective January 1, 2025 through December 31, 2027",Rochester Hills,MI,non_safety_comparator,Administrative (GELC bargaining unit positions listed/recognized within the agreement),GELC (bargaining unit identified as GELC in source filename/title),"January 1, 2025 through December 31, 2027",2025-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MI-20260720-0032,match,overlaps_expected_period (2025–2027),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Rochester Hills MI non_safety_comparator January 1, 2025 through December 31, 2028 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator terms/wage provisions covering 2025–2027; may need a follow-on agreement/mid-cycle MOA to bridge to 12/31/2028.
TS4L-e09e023a7e2f5729b441,lane_1,TS4-1-8d2baaf80f4ed73d,https://onbaseweb.pittsburgca.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Meeting_989_Agenda_Packet_10_17_2022_7_00_00_PM.pdf?documentType=5&isAttachment=True&meetingId=989,"City Council Meeting 989 Agenda Packet (10/17/2022) — includes bargaining items referencing AFSCME Management/Professional/Confidential (and other employee groups) with a term shown as July 1, 2022–June 30, 2025",Pittsburg,CA,non_safety_comparator,Administrative/Management/Professional (non-public-safety unit as referenced in the packet),AFSCME Management/Professional/Confidential Unit (and other listed groups in the same packet),"July 1, 2022 – June 30, 2025 (as stated in the agenda packet snippet)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0279,"Exact city match (Pittsburg, CA)",Overlaps expected period (2022-2025),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Pittsburg CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead only: use this packet as an index/entry point to locate the specific non-safety MOU/side letters and any attached salary schedules for AFSCME Management/Professional/Confidential within the July 1, 2022–June 30, 2025 term."
TS4L-81bec907f820da68ad1b,lane_1,TS4-1-8d2baaf80f4ed73d,https://www.pittsburgca.gov/services/human-resources/labor-agreements,Labor Agreements | City of Pittsburg (Human Resources),Pittsburg,CA,non_safety_comparator,Multiple non-safety employee groups (includes unrepresented and bargaining groups),Not specified on listing page (requires follow-on selection of the relevant non-safety bargaining unit/MOU link),Not specified on listing page,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0279,"Exact city match (Pittsburg, CA)",Potentially overlaps expected period (needs selection of the 2022–2025 term documents from linked items),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Pittsburg CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead only: starting point for locating Pittsburg, CA non-safety comparator MOU(s)/wage schedules (e.g., AFSCME Management/Professional/Confidential and/or other non-safety bargaining groups) for 2022–2025."
TS4L-496b5b19cb1a874b39ad,lane_1,TS4-1-8d2baaf80f4ed73d,https://www.pittsburgca.gov/home/showpublisheddocument/17891/639002149223100000,Memorandum of Understanding (Pittsburg CA) — published document page,Pittsburg,CA,non_safety_comparator,Non-safety municipal employees (unit not confirmed from snippet),Not specified in snippet (MOU document page likely tied to a specific bargaining unit),Not specified in snippet,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0279,"Exact city match (Pittsburg, CA)",Unclear from snippet (candidate for 2022–2025 term discovery via the document page metadata),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Pittsburg CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead only: candidate Pittsburg, CA MOU document page that may contain non-safety wage/compensation provisions and possibly a salary range/schedule aligned to the 2022–2025 period—requires selection of the specific term from the page/document metadata (not opened for verification here)."
TS4L-11f592f9fda1dbff8a24,lane_1,TS4-1-f1f1354a7babd11c,https://www.rocklin.ca.us/sites/main/files/file-attachments/afscme_final_mou_2023-2026.pdf?1716495612=,"MEMORANDUM OF UNDERSTANDING — AFSCME Council 57, Local 146 (City of Rocklin Public Service Employees) — July 1, 2023–June 30, 2026",Rocklin,CA,non_safety_comparator,"Public Service Employees (AFSCME Council 57, Local 146)","AFSCME Council 57, Local 146 — Representing the City of Rocklin Public Service Employees","July 1, 2023 - June 30, 2026",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0289,city_of_rocklin,partial_overlap_with_2022-2025,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Rocklin CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for non-safety comparator via AFSCME (Public Service Employees) MOU; overlaps the requested 2022-2025 window.
TS4L-2a744aa3e96bf3bdf15b,lane_1,TS4-1-f1f1354a7babd11c,https://www.rocklin.ca.us/sites/main/files/file-attachments/complete_with_docusign_afscme_side_letter-_s_2.pdf?1734466773=,AFSCME Public Service Employees Side Letter (City of Rocklin) — PDF (2 pages),Rocklin,CA,non_safety_comparator,Public Service Employees (AFSCME),"AFSCME Council 57, Local 146 — Public Service Employees",Document effective date not captured in lead snippet,2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0289,city_of_rocklin,unknown_overlap_with_2022-2025,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Rocklin CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Secondary lead (side letter) associated with AFSCME Public Service Employees; likely amends terms/schedules within the broader MOU period.
TS4L-c02fbcac9f83c884daec,lane_1,TS4-1-f1f1354a7babd11c,https://www.rocklin.ca.us/sites/main/files/file-attachments/resolution_a-exhibit_1_salary_schedule_combined_6.15.26_0.pdf?1783351655=,Resolution A — Exhibit 1: Salary Schedule (Combined) — Bargaining Unit Classifications (includes AFSCME),Rocklin,CA,non_safety_comparator,Classifications mapped to bargaining units (including AFSCME),AFSCME and other bargaining units (classification listing),As reflected by the resolution/exhibit (effective date shown in file name: 6.15.26),2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0289,city_of_rocklin,likely_outside_2022-2025,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Rocklin CA non_safety_comparator 2022-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Wage/salary schedule classification listing that includes AFSCME assignments; may serve as a wage-schedule comparator artifact even if its effective date may fall outside 2022-2025.
TS4L-a05cec67e748738115de,lane_1,TS4-1-ab32c46dc6a57517,https://www.kalamazoopublicschools.com/departments/business-and-finance/transparency-reporting,Kalamazoo Public Schools — Transparency Reporting (includes “KSP (Kalamazoo Support Professionals) 2025-26 Final Contract” link),Kalamazoo,MI,non_safety_comparator,Support staff (Kalamazoo Support Professionals; bargaining unit referenced on page),KSP (Kalamazoo Support Professionals),2025-26 (as labeled on transparency reporting page; expected to contain wage/working terms and any automatic renewal language if present),2025-08-01,2026-07-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MI-20260720-0033,same_municipality_kalamazoo,overlaps_expected_2022-2026_period_(likely_within_2025-2026),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Kalamazoo MI non_safety_comparator January 1, 2022 through December 31, 2026 (with automatic renewal language also present) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead to the district-hosted contract link(s) for KSP; page is a high-specificity starting locator for a non-safety counterpart unit in Kalamazoo Public Schools.
TS4L-6d40a086da8260ed165c,lane_1,TS4-1-ab32c46dc6a57517,https://www.wmuaaup.org/contract/agreements,WMU-AAUP — Agreement (includes “2021-2026 Agreement” PDF access),Kalamazoo,MI,non_safety_comparator,University faculty/academic staff (AAUP bargaining unit at Western Michigan University),WMU-AAUP,2021-2026 (access point for agreement document; may include wage schedules and automatic renewal language if present),2021-09-01,2026-08-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MI-20260720-0033,same_municipality_kalamazoo,overlaps_expected_2022-2026_period_(2022-2026 subset),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Kalamazoo MI non_safety_comparator January 1, 2022 through December 31, 2026 (with automatic renewal language also present) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead to the WMU-AAUP 2021-2026 agreement repository page; useful for establishing the non-safety comparator contract terms covering much of 2022-2026.
