state,city,city_label,contract_id,contract_label,occupation_class,occupation_label,safety_group,attribute,attribute_label,verified_present
OH,Toledo,Toledo,oh_toledo_other_2024,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,union_security_or_institutional_power,Union security / institutional power,1
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,1
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,other,Other wage-mechanism evidence,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,premium_pay_differentials,Premium pay / differentials,0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",0
OH,Toledo,Toledo,oh_toledo_police_2024,"Toledo Police — Toledo Police Patrolman's Association, Local 10, I.U.P.A., A.F.L.-C.I.O. collective bargaining agreement, 2024–2026",police,Police,safety,union_security_or_institutional_power,Union security / institutional power,1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,other,Other wage-mechanism evidence,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,premium_pay_differentials,Premium pay / differentials,1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
TX,Austin,Austin,tx_austin_fire_2023,"Austin Fire — Austin Firefighters Association, Local 975 of the International Association of Fire Fighters, AFL-CIO-CLC collective bargaining agreement, 2023–2025",fire,Fire,safety,union_security_or_institutional_power,Union security / institutional power,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,management_rights_or_service_flexibility,Management rights / service flexibility,1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,other,Other wage-mechanism evidence,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,premium_pay_differentials,Premium pay / differentials,1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
TX,Austin,Austin,tx_austin_nursehealth_2023,"Austin Health / EMS / nurse-health — Austin EMS Association collective bargaining agreement, 2023–2027",nurse_health,Health / EMS / nurse-health,safety_adjacent,union_security_or_institutional_power,Union security / institutional power,1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,management_rights_or_service_flexibility,Management rights / service flexibility,1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,other,Other wage-mechanism evidence,1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,premium_pay_differentials,Premium pay / differentials,1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
TX,Austin,Austin,tx_austin_police_2024,"Austin Police — Austin Police Association collective bargaining agreement, 2024–2029",police,Police,safety,union_security_or_institutional_power,Union security / institutional power,1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,other,Other wage-mechanism evidence,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,premium_pay_differentials,Premium pay / differentials,0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
TX,Houston,Houston,tx_houston_fire_2024,"Houston Fire — Houston Professional Fire Fighters Association, Local 341, International Association of Fire Fighters arbitration award, 2024–2029",fire,Fire,safety,union_security_or_institutional_power,Union security / institutional power,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,management_rights_or_service_flexibility,Management rights / service flexibility,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,other,Other wage-mechanism evidence,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,premium_pay_differentials,Premium pay / differentials,1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",1
TX,Houston,Houston,tx_houston_other_2024,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",other,Other / mixed municipal,non_safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",1
