evidence_id,row_document_id,source_lane,primary_category,gabriel_claim_rating_eligible,direct_text_support_type,evidence_span_sha256,evidence_span_chars,attribute_taxonomy_version,selected_for_preflight,prompt_sha256,raw_prompt_saved,raw_response_saved,global_analysis_readiness
qualitative:lobs_c2de4cddcf4504a4bd17141f,lobs_c2de4cddcf4504a4bd17141f,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,116ab53b447764e6d42a4519c67af13f961f96d7d0051303c5dd390417cf023f,24,v1.1,false,5c296eb2d303c87fa13d20b160e79c146cdf6abe112c00d711a4e437b317b104,false,false,false
qualitative:lobs_c2defd9512243e043124f234,lobs_c2defd9512243e043124f234,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,7ead195d7e8472a36fed9857179f29a270337126fdd746ab8f6edc65e23f6535,63,v1.1,false,f134106a3b8489d81e1da218273f7332bcbf371b1e36bc183afb580e46f3ef26,false,false,false
qualitative:lobs_c3d4da450ff891327bb3d948,lobs_c3d4da450ff891327bb3d948,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,543f55a0595012cb82fb4ce308490d64a54e57ba763e8f6cb4fc995a2e109b82,81,v1.1,false,987e9e7401f5f84ddb83d9a8893543d65632b4c96e33c264671a0a01381ce0fa,false,false,false
qualitative:lobs_c4440a7d93360dad37fd2a94,lobs_c4440a7d93360dad37fd2a94,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c292ac53d4a2c8552a9c6aa69da7cda36eab14c4205597c3cf6d86685becd239,84,v1.1,false,6a5adb181cd16872ad2d6b03c26a5188465998386b5077558a1875f8f1b0ec39,false,false,false
qualitative:lobs_c4553bdc85d670b308953d7b,lobs_c4553bdc85d670b308953d7b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,849d67935cdb353d1a8ef419411622dfafce17cf13c490ddd97e66fd34c59e32,36,v1.1,false,35336ccfd953057d9b0312e89886425c7d4cff5223d769ee903b81b5544e7ba1,false,false,false
qualitative:lobs_c46ea3a81442003f86e0cf42,lobs_c46ea3a81442003f86e0cf42,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,0d8e0a936519dce7770a060f46b02d7652eca0d81835ff496d56dd9fa537099e,72,v1.1,false,8502f1e83656534cb5d86c4510e1d0b634dec30733b2f2ccea42410d2f84c752,false,false,false
qualitative:lobs_c4aa3c729625349c278bb457,lobs_c4aa3c729625349c278bb457,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,02ab3b52310e91a1ba89583bb2188dcbe586d7724cbc8817c3ed87d67ff6ad31,95,v1.1,false,c73fdfd6fbde754028905df0903019ef268abbacbe0db82f5d35ab05436ac30a,false,false,false
qualitative:lobs_c4c2d92e68a5109406c2be0a,lobs_c4c2d92e68a5109406c2be0a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,70260b918d0b3d252934b2483666ea5fc918f1dcb2215896aacf584f80970b46,78,v1.1,false,6c73bdccf8c78511feae4f09a09aecdb41760dd8414b962b5ceadfe79b22d03f,false,false,false
qualitative:lobs_c4dfa1d000a9b0132cc067d6,lobs_c4dfa1d000a9b0132cc067d6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,986cdbcf394bee92c644a92a3f8d5ad9be9fd0d03beb0a3cd3bad271116532bb,103,v1.1,false,7288aef335a5c94ea97e202e3c8f9360d0b4377581367ebd73694ee500323e06,false,false,false
qualitative:lobs_c4f5fbfe506411f64a85f8c0,lobs_c4f5fbfe506411f64a85f8c0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a58a6d74603acf0d1366e42c9799ee07f472349fa7c17ae2d65a9aebc29e3d85,88,v1.1,false,1c250aa227142d1c117bc12b7f9c01c57ddc92134ccb8fa24088b14e941de756,false,false,false
qualitative:lobs_c50812ac8d7080e5f27f7f7b,lobs_c50812ac8d7080e5f27f7f7b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,f8493878d9546a71681b0a8bf8deb6ee48583613b6fb7d0fd07b1c1e506dd6c1,68,v1.1,false,89489fbeaf39960005b267b6d8299c00d797c7200958db3aee1517fbcaa28076,false,false,false
qualitative:lobs_c6126ee2e3aa3e731e412317,lobs_c6126ee2e3aa3e731e412317,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,895cbd85f041cad3ddece0af3b081d4c480a6b38dc1b5f73e45123b655dac80f,97,v1.1,false,751b80a9975672413fec09909e80ce8a90b573fade4ead08d14ba1b0a0bbb08b,false,false,false
qualitative:lobs_c62e81915732f5077224af2b,lobs_c62e81915732f5077224af2b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,d053b63af40a071b027d2234ae55749fbbac5982a47d688e2e1718782925f3e3,86,v1.1,false,7722daa6032eb611cf3fca83551e13aabaeb733748713dc53bdee5d4ef479fe7,false,false,false
qualitative:lobs_c75ad68b5a812b35b29446ad,lobs_c75ad68b5a812b35b29446ad,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,2128429ea08da8178151321ee00f358caf11cf8f90246c45706a433bbbe90a59,28,v1.1,false,6fcbc0b28be8a92211a6d915e3746b74ea0e0ebb8313a687986e095dbff2c045,false,false,false
qualitative:lobs_c7ed7d8b5b568573e80e2c8e,lobs_c7ed7d8b5b568573e80e2c8e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,079576753e2008450b9043574efd5963c365e5813b4946b66c104cd3eb9a4573,26,v1.1,false,d8bf7ee2a39243235e42b4dfafba10c05d2385aeb9cc3ada546367b2e6fa1140,false,false,false
qualitative:lobs_c8faa70a5f9e6fa3e2ad3b8f,lobs_c8faa70a5f9e6fa3e2ad3b8f,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a11662518018ab1b13a3f514383447bf282d1a64e07fa412dff30d928101d4c5,90,v1.1,false,829aafc8903a05548ebf04680e41483371f5edd319c2665137c892d00bb24ee7,false,false,false
qualitative:lobs_c90b912f285d1c6337e63a86,lobs_c90b912f285d1c6337e63a86,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,2af1f358e3bc4690017162bbde32f819a7fccbcb17e05f9f9999c5d3b18c22ec,45,v1.1,false,d1aaa8b6405741519a4239c978c91895bcaebcd0650bf82c7634210fbbac71aa,false,false,false
qualitative:lobs_c9456a497b377df2e75f22ec,lobs_c9456a497b377df2e75f22ec,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,797b4b53d9a970ae712ea997fbdd09640751d592bdfac04557ef40f093352eb5,23,v1.1,false,2f7fd793e76ea0f1c99c1fca5c5ecc2312ddf736000967d0cfa057130128de57,false,false,false
qualitative:lobs_c9e7c3e3a1cf698a9cd0b745,lobs_c9e7c3e3a1cf698a9cd0b745,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,77036ea540c9c16e3eda438c9f115cf0f7e0fa25a6a647ea1a5ce6ba3c6d2254,402,v1.1,false,7575e00382ea9b2591c7dbd540ad8ad269dfd8294ce8429cf705231559e3f93e,false,false,false
qualitative:lobs_c9eedaaf724b16da5c53452b,lobs_c9eedaaf724b16da5c53452b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,d863344c171253364d72ecf4e57af2c80f36189f1273c86e081dd949fa12eb45,26,v1.1,false,48016117e6c477c7ce1f9a18fceb5eadb149d85cc0d35b2ae75f74d15b0673b1,false,false,false
qualitative:lobs_ca117ad2588f26ee1d601479,lobs_ca117ad2588f26ee1d601479,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,4411d303d4af9ed678e4e8951b301ed5782c8854277bf367594368e8248a83ad,83,v1.1,false,3c27c23b8830a8e42e18fbde888173857c5258df39760b779211a01bbb1d3fc1,false,false,false
qualitative:lobs_ca4d8716a41afe9cee6cb7e8,lobs_ca4d8716a41afe9cee6cb7e8,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,2067d5a8e9267364c5b56eb960438c2c1a3973299c9108c875229fd93b178110,108,v1.1,false,faac3ffab54a93d1c7c4da4283f816d556b0ed10525e8e4638fc909214741d8f,false,false,false
qualitative:lobs_ca6a2de032aba484f0c8e81e,lobs_ca6a2de032aba484f0c8e81e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,eec0faf5595a0398693725f72df16fb32e522bc7db9bc2df07933e6cf4e7ce75,79,v1.1,false,11449fd0093519cef375796049ac095f1e3739c40de8263e0d3fd133abc5a255,false,false,false
qualitative:lobs_cacdfbe9e5d90e9f8a0cd8cc,lobs_cacdfbe9e5d90e9f8a0cd8cc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,bf83a6d423ad4c96cf5541950739079126ebaf51b8d06c2b28e33f8423010542,56,v1.1,false,5717c56bf726f91d5f8aab7915969c0bbadd3bbba9b4140aa47bba545d1eade2,false,false,false
qualitative:lobs_cb56147da986a645e3b43e66,lobs_cb56147da986a645e3b43e66,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a11662518018ab1b13a3f514383447bf282d1a64e07fa412dff30d928101d4c5,90,v1.1,false,172e87abc0662c9be550889e0b9d55a4fc6f9b5792d51387c9978aa64cc07898,false,false,false
qualitative:lobs_cb78147efffe3fe28737b910,lobs_cb78147efffe3fe28737b910,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,02de7feb2c6e1caaf576cb1a2e76ac23eea3288d2a86c8a7dbf2913116a8dc97,47,v1.1,false,a8de10695138db0c12a9a9512d349cad9ad6c1bdb28acd7aca22400afc99aa2e,false,false,false
qualitative:lobs_cc15b51f1010a6d8db9e31d7,lobs_cc15b51f1010a6d8db9e31d7,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,1b02120250cb174e938d64ae60912ad784bf099aadee7607894f45a5d1c55fad,81,v1.1,false,ea0874e352dcd2fffb027daab3a0e6b887d8c9b6ba05273fccdd0bbaeb4323b6,false,false,false
qualitative:lobs_cc21c1bd310e80476c973242,lobs_cc21c1bd310e80476c973242,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,50ddfb86f6ecec3523f1d0b28b9bd16d835645c5147f9c2063d3e8fac5ac0b82,40,v1.1,false,bd8c9db5fe98e142571ad6954eed270519a8240d6f706126e1a6724d0aa465c2,false,false,false
qualitative:lobs_cc5f044a40ca766cb4438a3b,lobs_cc5f044a40ca766cb4438a3b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a8da616956791aeaa70fbd149463ae3da72eeb97fab707ff42cd615eb6ea47a8,28,v1.1,false,7d43f90a68ca286e23b7a6f2d0e6e04cfe9d4a14543bbf1a0d642a50b89e4e73,false,false,false
qualitative:lobs_ccae0f73c0893b3b2a3b27f1,lobs_ccae0f73c0893b3b2a3b27f1,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,afb8d11cc3a416b4767db07a0ee725b6eb68e5cdb2f5e2b150852da05a6a3357,98,v1.1,false,483fc9b2ea4d578638fb33c0fb33eb05288a630002fce47d56a1f3fe224a03ea,false,false,false
qualitative:lobs_cd2c7d6da649b7673ac9069b,lobs_cd2c7d6da649b7673ac9069b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,0cde67bcd4bbc31d0a7dc60bbb28ece0ecf56bee70a1aef123316a53d41e0da1,72,v1.1,false,94d2cd2a2292eb436efbe14ad064b4cb5abe29fdc142a9144a55f3ebb6f2f621,false,false,false
qualitative:lobs_cda492c36d2b149bd478926a,lobs_cda492c36d2b149bd478926a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,861090ae4874bf40663e126ffc9421cc453cb9a384b22b26103ef86fa766367a,32,v1.1,false,0e4918c5402a9e27f5278105681c95955cb4a0f6eec3ac76ba643136e62666c4,false,false,false
qualitative:lobs_cda622b126ecaf5774befa11,lobs_cda622b126ecaf5774befa11,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,9639f0303c6d1acbcfa2a4fbd0f7c3a9c83d87fe8e7dd12aa8b651219a3e111d,48,v1.1,false,74cd81b938e428c96902eb87c05166390a101d336f8f7c2e55c687bf21e1e5ec,false,false,false
qualitative:lobs_cddb8519bd1bdd8e4a939129,lobs_cddb8519bd1bdd8e4a939129,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,4a911303bf11ec4fbd81863610c58a0f57e1ef48209d54e67465e7ebaf938601,60,v1.1,false,42e091cf7643fa8ef0125327c37e00ca1ce9ebd4bccfe7958b4be1eaa3bcad7e,false,false,false
qualitative:lobs_cded6c653197eec726da5607,lobs_cded6c653197eec726da5607,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,1f7a3418a60f9d8c1601ac9dfd1dcc1387a953b03fb7037be7d2719a1c6bb2fd,52,v1.1,false,e3532fbe5f9953afba50b67fc32fcb95725e57aa53e10b0e61d16ff8a23c0442,false,false,false
qualitative:lobs_ce0d72e739eda9e4b7089bfc,lobs_ce0d72e739eda9e4b7089bfc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,2c1d9eba65ec06cd27d7ec8b76384de5209c35a91bb11b5c86c1e72b91eb595f,63,v1.1,false,a8df20ed04ce5ada0b10dbaea3b64f5b65d02054397556cfeb4a17c96d74c12d,false,false,false
qualitative:lobs_ce2ff9fc8eb472a651d42ad0,lobs_ce2ff9fc8eb472a651d42ad0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e01e280800c798951c35981ea1b0bec5e6ca4b1182cecd69a293f4a4934e1040,75,v1.1,false,af843cc78b6166a1e54597cddb35386ea1facff1cd0f1101b01666be30e7db55,false,false,false
qualitative:lobs_cf3c4b054a6744fd2bcca850,lobs_cf3c4b054a6744fd2bcca850,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,fae6b0fb55e4a08cb42e5b702fbd00a5d50e2f5ca9a2152c5baffa5249574256,88,v1.1,false,4f49ce596f96a65a7a282adf2d176e2b0ed37dd143eb85134fd576afde86db34,false,false,false
qualitative:lobs_cf4a2da5fd7a66e12d8c2c28,lobs_cf4a2da5fd7a66e12d8c2c28,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,03fdd47553e2d60616426b5e18dc5e082e6015093de71af1d8274a13140b1424,40,v1.1,false,54a91876274c01741cafc17f6ca9e867bc5150f60cf6ff2e184d662846149c18,false,false,false
qualitative:lobs_cf69538354edf01db1c981a6,lobs_cf69538354edf01db1c981a6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3bcafb929e07216922f4ce67f22391ebeba626be9cf8ae3fb98e57e3c7499991,79,v1.1,false,2c10f6b9d4ca968a8a17c932c753b55f8535d1a3411a987aa99516f090df6409,false,false,false
qualitative:lobs_cf92a3dc861c1c2875f3d418,lobs_cf92a3dc861c1c2875f3d418,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,03dea612da1b07989c792de188421de6c88fae8d96f360edfab6f94a713ffb48,61,v1.1,false,22ef8d4f512115ab35df01dffe3336f38ee134c4c4397806a36d0e3f02caae94,false,false,false
qualitative:lobs_cfbe5c08c1183475edd54012,lobs_cfbe5c08c1183475edd54012,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,f66de5e93e7d3a50bc7a83a0af9cd7a8fa0b96b44537989401353bc1bd9c36b9,96,v1.1,false,1fffab605e49d035a16ab94b94dda2f3a6987d99b3c8b58fbedc98e2a58a1efe,false,false,false
qualitative:lobs_cff6cac13ab5b6f409907571,lobs_cff6cac13ab5b6f409907571,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,9f0c8aa526579f4dbde02f70f4cdf635a22df7d844ce012de5791febea95e732,14,v1.1,false,e0a6394ae8135cb81c79f37c113854f4c3411b095157551ce229b26b26e3bd63,false,false,false
qualitative:lobs_d0fbce2d1ae42636ed956807,lobs_d0fbce2d1ae42636ed956807,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,7dca602a3cf87f30e7152ff280e86cf6638b51d03f3941f5f7381e142d67d98d,86,v1.1,false,0d40c4df08aff73621b451aea5d4a6ab8c13bd41cc2cddaa34e3f71786a7e7e5,false,false,false
qualitative:lobs_d12f37b659d8d62793538b82,lobs_d12f37b659d8d62793538b82,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,6ef214c7aba9c62f4310db7e59f29c7d58c73653abe47f854198e4299f5ceac6,84,v1.1,false,2aea8c12ca5fec7d38641d92691a1fba10e41b6a8c14f6084e5697cdeab6cdfb,false,false,false
qualitative:lobs_d168224ccffbb93344a22275,lobs_d168224ccffbb93344a22275,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,dac661d48a95709d5a2125d4e16f46679281c3a4f88c6ba62ff0a3bef2f6da22,53,v1.1,false,665e893d4dda682a1a076c893fdd5d6034ed2f8c51767c80c286a89c37c46263,false,false,false
qualitative:lobs_d1dddcdb851b839de898e659,lobs_d1dddcdb851b839de898e659,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,140cd124b902ddf8e0c87e94f3fd16c0013d24333ae23b3dc13fa12446cac8ae,18,v1.1,false,223c9ed675a5c5948b3f91832151396bbbcf730177ef782943ddbb2220eb08f1,false,false,false
qualitative:lobs_d21cb18e2de539057c644ca9,lobs_d21cb18e2de539057c644ca9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,df94ecc0d34860ef6ee5310b133f56fe93d11a7af1242a5f69e1916ba0fb2376,45,v1.1,false,cfcc5eb31c8b6fc1d4b6d7c2a74825209d1663b2abef8a67d842278b8b129318,false,false,false
qualitative:lobs_d22db99a2a33779a88482f87,lobs_d22db99a2a33779a88482f87,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,38406320f28ba85da58c7d3eb308ca1365e75c76411abf161d3f79a04c224891,73,v1.1,false,c1ca607b206549065cb144b34e25586642d4dd665bfacfd7143308e8d903fdd7,false,false,false
qualitative:lobs_d3120035a93b18214d1fd3d0,lobs_d3120035a93b18214d1fd3d0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,feb48f796da644c8c7f410d65fabc4450faeea3a7c2d1de49784e721ad67ca91,50,v1.1,false,f0f154f785ee3eb3def361dcf296aa281759adaa4cdb6ce6236636e8def93fe5,false,false,false
qualitative:lobs_d3ce090c80cb63179e420db6,lobs_d3ce090c80cb63179e420db6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,794fed29d1dbda99ba0d7b2ea2a831f491adfff72af2d442057aabc86e88f5c1,120,v1.1,false,7562d95ea42052f0fdb9fbe0d5497e4552b10e351f5023074b521de5033116b7,false,false,false
qualitative:lobs_d425c777efe06443afcf81c1,lobs_d425c777efe06443afcf81c1,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,72aa2eedded1efcfba054c3b3a86a497ec87976e5efbdf9ae436846b2c1ff937,80,v1.1,false,0aa6fb483f43a53394adb5070370883915167f25beb636d088c68ccb824c280b,false,false,false
qualitative:lobs_d43e2502ebac2e23ef337ce0,lobs_d43e2502ebac2e23ef337ce0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,bfe93433cc42b40700d1b707e1b3cb9f832b642eea375e27e308af345a20a4d0,25,v1.1,false,ded6ffbd7d18b4dabe1d1e55f38bb1c07c2130bf18c2475d3fced3b37e3c8bda,false,false,false
qualitative:lobs_d576b1292f8dcd1084f73fb4,lobs_d576b1292f8dcd1084f73fb4,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,fd3e1c991c9552c243b31c9ede32902b91523a4d1deb6991abd011839907b42d,87,v1.1,false,35b12c3c3eb598f9c6b4ce9e637b497194adecb64b29b1d9896f6aea8831dbe0,false,false,false
qualitative:lobs_d60a4b1777c1047946a7790b,lobs_d60a4b1777c1047946a7790b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3114e85a8390d865bee877c5a0ecb52e1356e505d62f698e6bc266a66abe1220,58,v1.1,false,d3cb3fdebedb6d721763d0bf238ec608563ea35c3569f252cbf01279d84c5b92,false,false,false
qualitative:lobs_d6432e61cc6ec8ac913aee59,lobs_d6432e61cc6ec8ac913aee59,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,15e214154e083d8187dcfd1f3e4dc05310c798a87bc7fd90671cd5cbcd88d81f,83,v1.1,false,b4504c1f3fd33296d21a9193f470a2303af279431d841178de2195bf81fe2290,false,false,false
qualitative:lobs_d6ac1e454a78a0ed340d29af,lobs_d6ac1e454a78a0ed340d29af,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,ee47ea1adf48f8d1762576f02a9b73f7fe8a8239064885eca529e72672fbbab4,93,v1.1,false,1a1e44b21ae74393211bd97494b42536b18a0f929539902d92ceeeb9f3bdea75,false,false,false
qualitative:lobs_d6e5450427aa98badca92184,lobs_d6e5450427aa98badca92184,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,648ad7a7f796f06292702566f3c310e49dc901d1010fcf476f5da756b0560b91,89,v1.1,false,dbbbbe70d2b354e32b36c9bcbaa07e29b8da844fda1a0c29160578cc3bc343d1,false,false,false
qualitative:lobs_d73ebc1d39cc8b48d5b36dc7,lobs_d73ebc1d39cc8b48d5b36dc7,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,4353dc36619664e9fe42d69a54dbf5b6a15bb9cf5439b0e68e6021fd0c737144,114,v1.1,false,c164fc21373e243436d7a87b2493e2ef9d9bea64a5f276c8244b8f8f285153d9,false,false,false
qualitative:lobs_d75bfe433ce9aa1719f86ea6,lobs_d75bfe433ce9aa1719f86ea6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,6c9caa412b2d0f7d458df8b3ee3240e935d9dcd2f080ba543de0eed50fe91c4f,98,v1.1,false,db209c1fdbd669ed8817958a37c1e28e0b9e0818e16077d7b947194c0ceeeed4,false,false,false
qualitative:lobs_d7c14e4a03e7c9e79f2e9156,lobs_d7c14e4a03e7c9e79f2e9156,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,150bcef46566d49dc6fef2a00f773e59dffd21756a33ce9dd09f5f1f0661e76a,86,v1.1,false,8030c1d1bc6df309f77699ba07987512fd547a51083b217440df1c48abee8b9e,false,false,false
qualitative:lobs_d7f53dee77e357d1521fb1c0,lobs_d7f53dee77e357d1521fb1c0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,44a35932ee69ed00d057847debe095ac8224f4751acad1df19e0ebbe331964db,113,v1.1,false,2521f647e784d67318cf07597ca030d7e0103b849277cd80e0758aed05666b61,false,false,false
qualitative:lobs_d8052656664036944ea43cb9,lobs_d8052656664036944ea43cb9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,08c9131c6583b6357a26d5422995fdf25e18c4feb1e676c03e6737adfec68224,68,v1.1,false,1e3051047d4cc74d50e8d9eb97043c957de7377c465fd21fcb9e6b3cc4582cd9,false,false,false
qualitative:lobs_d82dbf59823a5c6fdf7dcdce,lobs_d82dbf59823a5c6fdf7dcdce,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,053254cc6d48370064985278650fda7c26b76a551d71f67aca1427d3d5100ac0,87,v1.1,false,27466b32a22e79179165cf5f29b5b456158ffdb02debf635d78905a8259de06c,false,false,false
qualitative:lobs_d8c62674636bec9b147d67c9,lobs_d8c62674636bec9b147d67c9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,5decbcde4c4240253c1a5d688b0852c7c8528416abf62a8dbe8366e0f08f8a67,74,v1.1,false,df5f2620319906b5e41b90264df4c3d42f4ef3e68235bc110728aa62dea111b2,false,false,false
qualitative:lobs_d90ea9b9eac69cc9f4a49842,lobs_d90ea9b9eac69cc9f4a49842,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,1c1df04e2ad1a9a6b444a42fc6f915b023f3eecdefb1a8e36d475482183ed368,105,v1.1,false,ec21479aa2ac86c186ef2932cc1d880480b47db0421e2ae798d3cfce7f8f9763,false,false,false
qualitative:lobs_d940a44dc683c9a113918b4e,lobs_d940a44dc683c9a113918b4e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,d7e0c7f1da3510ce4073ee745b7928a186276a8757c0b2435f6c118c19d9d21e,94,v1.1,false,b23be90c210146ce39a3e9a4b84d3c398f024ba4548d63fbcb218eebe58e7b12,false,false,false
qualitative:lobs_d94ae64b6688b0b041c816ac,lobs_d94ae64b6688b0b041c816ac,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,53823fe45c10379f827ff219980ee023c446aa4f003b2649ab62a8043636bebd,93,v1.1,false,c54f2e5e5b2ef33fcf2b4e92eddbc1f2bd6d63f974f197bdcf9f95eba9c2205a,false,false,false
qualitative:lobs_d9c8140f93302382d0c3abe6,lobs_d9c8140f93302382d0c3abe6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,0d6e6c44a2dd0df0e849d07502d3c17c592a89bee0f2bd240a5c093c544b0ad2,85,v1.1,false,3070c555f3cf32cb3992cf1f7e07e42fb0eefb45f2d7177c5c53d4fa1358f22e,false,false,false
qualitative:lobs_d9ee2f8ac030e1fe2e5db877,lobs_d9ee2f8ac030e1fe2e5db877,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,b73eb08586e2518811434e0eb168f149035522b7283ae862358201d27875d126,98,v1.1,false,fc4c7f7692384472b237dd48e98aeaea4e9f371c1e0c74cfcbc8e14fc0030d96,false,false,false
qualitative:lobs_daf4d6de42b2cf152434092b,lobs_daf4d6de42b2cf152434092b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,7e71bb8ddb56e7b42d100fd9db1ebc383188aca213ce01edd154489ad2db81f1,40,v1.1,false,174f24d59c41ab9ff912327d0a8011162dba467c7262c35d1f2f626ef5db1fb0,false,false,false
qualitative:lobs_dba201c4793b0f479fe7c91d,lobs_dba201c4793b0f479fe7c91d,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,29780477a9bf93cad6120b50826b015d94ece26e0fc2bf2e6e999cb3b272ebb4,97,v1.1,false,69a5291d728b1a249d582ce83b2347303c5b5308950cbb4f1550123a36d0134b,false,false,false
qualitative:lobs_dba3108880e3915634792732,lobs_dba3108880e3915634792732,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,20c0a3e603886ff78e9d409bcd9c2edb7730513587283ac156c661c8508ee8fc,98,v1.1,false,fb15419a2362a642ddb79e558bae199ebbbf9c0999ae45d458742a7d409ff3b4,false,false,false
qualitative:lobs_dc3e4751cef3e970f04b7f96,lobs_dc3e4751cef3e970f04b7f96,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,f530600af540f6ecfe499b3b9fa832b16a5e7440b7fb4c7e50618e856e8087bf,53,v1.1,false,298d4eb148f06d31b73299be89c91de3ea3cf178a4fffaf5c671c9a814a2cf84,false,false,false
qualitative:lobs_dc49fa4756c4558ce0dcfee4,lobs_dc49fa4756c4558ce0dcfee4,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,d6fb0f8a40a9aa958424a35aa5133f36c4d69375dcad45313401b060fb0e5402,84,v1.1,false,a4814cbc3adfa1594dc50ed5e7966eff5ea643a3d8da41efd82b6c5bdfb816fc,false,false,false
qualitative:lobs_dc6dd99b90106b2d104aedac,lobs_dc6dd99b90106b2d104aedac,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3ced419a2d8b9432035dcd764efee3c8618b9ff0c9960475f3282b81a06b790c,80,v1.1,false,176801469e9c7ad173995d07644f72d7899ce8157c4ea72f42f92036cc6f73ff,false,false,false
qualitative:lobs_dc7e73e8f67ec70d3dda5227,lobs_dc7e73e8f67ec70d3dda5227,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,49bd690da27b3707c0de0579c728ef544c75b6a4a05082582fa6502f9293602e,52,v1.1,false,2b4c294950f7c7b8a10f26a55d053e7652be49d7e9eb94b893871bd9bf08287a,false,false,false
