evidence_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
qualitative:lobs_678af02f833771c27c65df1d,live,2,resp_036ccef03af042d9006a6658658614819596328cb862b2ca0b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4580,3067,937,4004,7.571298,,,false,false
qualitative:lobs_6812c011a98a5651ad497a7a,live,2,resp_0ff6fc2fa54936e7006a66586587208190b8d6ecef385826c1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4624,3076,1049,4125,7.979604,,,false,false
qualitative:lobs_69493378b3464d410eab1c73,live,2,resp_0b3626a9c70dbef6006a66586d15208195a9c359a241452af2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4588,3073,1482,4555,18.301082,,,false,false
qualitative:lobs_696fec269326e7bd405b6a47,live,1,resp_003ec1028d0d2d9b006a665877db008197b7f56a94ed6148bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3041,1577,4618,11.113474,,,false,false
qualitative:lobs_698c36b2be5198d4fbeef9e1,live,1,resp_066afc345698a43e006a665877db248193ba268c6ad53e08a2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4409,3032,1494,4526,10.495856,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_69cb94befdf3d422079472da,live,1,resp_051a5b31b230d29f006a665877db448190a50b5abdd5ceacb1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3038,1099,4137,8.112019,,,false,false
qualitative:lobs_6a01d95f94287b3e24a0f6b7,live,1,resp_0ebb7ab4bf6d8ebb006a665877d64c81979ff8e1741d32eb58,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4473,3041,1474,4515,10.448078,,,false,false
qualitative:lobs_6a1898b306cf1930bbe98d02,live,1,resp_05feacf4d5175670006a66587ff05c8196a523d8a20373e80e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3035,1142,4177,16.468799,,,false,false
qualitative:lobs_6aa9d696c0df52b5ce353fe0,live,1,resp_02af78f454d646b2006a665882440081949e0179865548a062,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4478,3043,1601,4644,21.760113,,,false,false
qualitative:lobs_6b2670e8e800c0a61de8c03b,live,1,resp_09e44cdd99ae5183006a6658824ce0819393b145f68b6a833b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4418,3032,1495,4527,21.131878,,,false,false
qualitative:lobs_6b32919fbdc4d1a614bcf2b7,live,1,resp_0e08bc34864e1a43006a665882eb4481939b61a913d353db09,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4499,3047,1643,4690,22.879626,,,false,false
qualitative:lobs_6b37272ad92474a850fa9b3b,live,1,resp_0d2922fc85c78459006a6658884494819694b43d9f44abd1cd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4469,3037,1754,4791,28.827806,,,false,false
qualitative:lobs_6c969d740a08cd68c56f1088,live,1,resp_059681e33ee00e34006a66588ddad08196865aa44d0b6fb1b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4425,3031,1473,4504,41.953270,,,false,false
qualitative:lobs_6d7ff6552ce01eda178e76f5,live,1,resp_04c1472b02e668e5006a66588d8d308195888d144a02ac103c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4461,3040,1182,4222,30.405087,,,false,false
qualitative:lobs_6e1d54f7d806cb57f78153db,live,1,resp_00d6db4761b410da006a66588ec2488197b46476810ea767ff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4423,3030,923,3953,31.338170,,,false,false
qualitative:lobs_6e610cb3a288950a684c5f11,live,1,resp_0df02111d4404b15006a665894a90c81948c8a28ce0a454b7f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3041,1457,4498,39.678199,,,false,false
qualitative:lobs_6f1021e93b872a6e05ae4691,live,1,resp_094460c5a472f0df006a66589637bc81908a66a76a7658910c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3047,1620,4667,42.007595,,,false,false
qualitative:lobs_6f5a7aa422f9ce6106b69297,live,1,resp_059214224090de34006a66589725548196be28bba49984d6bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4446,3037,1042,4079,39.066047,,,false,false
qualitative:lobs_7016b8926e21eb57843aedf1,live,1,resp_033bc107f159572a006a66589ed6b0819481736010a3606d6c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4474,3038,1549,4587,49.966121,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_70d7afdb938f21f4bd507149,live,1,resp_09ac22a88e7f63e8006a66589f76f48197ad2fd30f9d45beea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3038,1330,4368,49.212849,,,false,false
qualitative:lobs_714989237b2555e28db1e58e,live,1,resp_00cafc32c9c1d5c3006a6658a1bc588194ba1e79d2b3710d0b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4487,3042,982,4024,49.331515,,,false,false
qualitative:lobs_72086010cc46c2e79003b133,live,1,resp_01b7f8e5497f15dc006a6658a1ce3c8194a2d7cd4b7d33944a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3038,1290,4328,51.354943,,,false,false
qualitative:lobs_728c19d74f36046dec4e0b5a,live,1,resp_088fc9f5989859fa006a6658a90308819586ebd5c7eb1023af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4435,3033,1498,4531,59.763305,,,false,false
qualitative:lobs_72bbefdc7bd9b9b0b7fc92d9,live,1,resp_0a9afe96800d6534006a6658a91e6c8195ba8463de09810bdd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3045,1614,4659,60.991349,,,false,false
qualitative:lobs_72f606afb1c53d4a8fb1513a,live,1,resp_0a661a0d1815d8bc006a6658a9bd9481908dd8e4c816cb3ebe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3044,1035,4079,57.574192,,,false,false
qualitative:lobs_755b579c77a68607dd5d9883,live,1,resp_0b391e8a820d6995006a6658ab22ec8195bb928e7ce460fe0b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3042,1579,4621,62.657328,,,false,false
qualitative:lobs_75708ddeda86a244844e1af3,live,1,resp_0e34cd769b247141006a6658b15f7881948e250cbf08dfacfc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4495,3042,1069,4111,65.586726,,,false,false
qualitative:lobs_75a63d5308ac4abc283cb465,live,1,resp_008a84d7c68ae00b006a6658b38c348195b418a8983a01a067,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4462,3036,1561,4597,70.850825,,,false,false
qualitative:lobs_698c36b2be5198d4fbeef9e1,live,2,resp_02524345ac10591d006a6658bec1188193a6c25c81fa58a2d0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4552,3062,1525,4587,10.921046,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_7016b8926e21eb57843aedf1,live,2,resp_00e83e3595fe3eb8006a6658bebbbc8195aeb8bbebe5b2d9cc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4617,3068,1662,4730,12.092884,,,false,false
qualitative:lobs_75d05299f5fe63c8dd4a6b62,live,1,resp_024241fc19c816cf006a6658cad3d88193bb123061ab682cb7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4420,3035,1585,4620,11.427067,,,false,false
qualitative:lobs_766d8c2cbe36815e61c120fc,live,1,resp_0f848c070f1d686f006a6658cad8f88196b95ae3e9755fb7e2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4476,3038,1035,4073,8.028277,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_769218db5127dfe44e862256,live,1,resp_0533dcb79e668d45006a6658cad62081978e8f2ff7f00a368c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4428,3029,1460,4489,10.572082,,,false,false
qualitative:lobs_76a8ce1b5957274972f7f6e7,live,1,resp_04cad065ed0aa047006a6658cad3588196bc0655018ebf22c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3045,1595,4640,11.348270,,,false,false
qualitative:lobs_76ac9d3bf9e56fc14a6db28b,live,1,resp_06a4e988e1f479ef006a6658d2d60c8196a81bbad2f15a45e3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4413,3032,949,3981,14.997358,,,false,false
qualitative:lobs_77a46bc7040c0b7195f12361,live,1,resp_0ca7f9db9d780549006a6658d55c78819787c5af1c3f697b44,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4480,3040,1529,4569,21.001491,,,false,false
qualitative:lobs_77bd16fc54403f2c8659eb6b,live,1,resp_059c938711fb7a12006a6658d620b88194b2b4cb20954abc66,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4434,3030,1109,4139,19.080170,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_782b92e322b8c2592a2cc26c,live,1,resp_0718024fe62aa2bd006a6658d634448193bae11f5950889650,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4410,3028,1418,4446,21.001668,,,false,false
qualitative:lobs_78dd4f542da8de769ba5a5cf,live,1,resp_0ac31dfd4d1d8535006a6658d9dc8c8193a624d99f1671f573,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4468,3040,1232,4272,23.604727,,,false,false
qualitative:lobs_7972febb7ddcfdcd92284038,live,1,resp_04164346e1080e63006a6658dddbc48197808e799f72b3f024,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4501,3041,981,4022,26.426092,,,false,false
qualitative:lobs_7983d846789ea6a209e3b8e6,live,1,resp_0eecf58f80484400006a6658dfc9d08193a9b3b66aed71e2c9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4424,3034,1505,4539,31.156260,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_799a22fa2ccdc235830f2054,live,1,resp_03eab7f2c45a4a05006a6658dfcd408197af24bca599400139,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4500,3044,1550,4594,31.380095,,,false,false
qualitative:lobs_79f29bc1a59ae22724268ff0,live,1,resp_0b9e80ddebe5eeff006a6658e2661481939beb9e614fb9f1b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3045,996,4041,32.210521,,,false,false
qualitative:lobs_7a5a7c05de08d81d0e46ceab,live,1,resp_05c04d0385697de2006a6658e533008196aa1bfa6cfdc381c6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4442,3044,1439,4483,35.439401,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_7a6a91a755145bf455273919,live,1,resp_055245ed52a3fc01006a6658e9eec481909f0a2a8d908f49b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4449,3040,1257,4297,39.227323,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_7a6d465fcb6017a0db561021,live,1,resp_08d771a7b8367e1d006a6658ea2c188196a6fe923035940713,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4497,3056,1093,4149,38.303996,,,false,false
qualitative:lobs_7a9923aa08a97994e1c21766,live,1,resp_0668eb7bc38ea627006a6658eb00e88193b6bce7f60bd38022,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4442,3045,1503,4548,41.476579,,,false,false
qualitative:lobs_7b2d13d2c2a556a2945e58df,live,1,resp_0589f91e22d40488006a6658ee384881948464679f94f49678,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3047,1527,4574,46.000343,,,false,false
qualitative:lobs_7b7241aeae013376dc16b393,live,1,resp_0431c595a240e8db006a6658f113ec8194a1e40964122e7882,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3047,1544,4591,49.401461,,,false,false
qualitative:lobs_7befee0765f547277f3e395e,live,1,resp_0a3006d15903fc5d006a6658f2017481949e04175013894f11,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4486,3038,1311,4349,48.351065,,,false,false
qualitative:lobs_7c4776d57eb21135f35a11ce,live,1,resp_0bce4702fa05bf31006a6658f4441881939a2d02d35351ac70,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3042,1076,4118,49.198585,,,false,false
qualitative:lobs_7c83c95869b04310fca693cb,live,1,resp_0428d0835a6f9dbc006a6658f8c6808190ac9f158d50569c4a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4456,3033,1461,4494,55.244161,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_7d1bbd5f6d105262fe3f1b3f,live,1,resp_0f068ff8911544b7006a6658fb3a6081939ec4ad460e5f6733,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3051,1624,4675,61.251441,,,false,false
qualitative:lobs_7d2d1296300d466b673b240b,live,1,resp_0a60f558717a4a98006a6658fd9ea8819692c2d2d021760e23,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4480,3047,1613,4660,61.725854,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_7d59019de0e975088093191b,live,1,resp_0eb7ba1944b898bd006a6658fc2d148195b68858e4086f1859,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4461,3035,1573,4608,60.158028,,,false,false
qualitative:lobs_766d8c2cbe36815e61c120fc,live,2,resp_03d9af8ced7e8ca6006a66590899d48195a4fe3523892552d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4619,3068,1009,4077,6.957006,,,false,false
qualitative:lobs_77bd16fc54403f2c8659eb6b,live,2,resp_08e0991f70acc4ab006a665908977881938b7ceb99415ba23b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4577,3060,1482,4542,10.356502,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_7983d846789ea6a209e3b8e6,live,2,resp_03fe34a8bcf23ff9006a66590896688193abadb3328d1a1e08,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4567,3064,1002,4066,7.340122,,,false,false
qualitative:lobs_7a5a7c05de08d81d0e46ceab,live,2,resp_0cbaeb79a4726c2e006a66590894588194828b8d255254df89,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4585,3074,1042,4116,6.671314,,,false,false
qualitative:lobs_7a6a91a755145bf455273919,live,2,resp_08e9226edc5c675e006a66590f31a88197b86ba044386a7142,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4592,3070,1771,4841,18.575275,,,false,false
qualitative:lobs_7c83c95869b04310fca693cb,live,2,resp_0c9b6b095a28bd51006a66590fe4e08194a9f9b82bc04b340f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4599,3063,1528,4591,46.457042,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_7d2d1296300d466b673b240b,live,2,resp_0037e690745f0207006a66590fe5f8819099ba05cacb1634ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4623,3077,1197,4274,14.860803,,,false,false
qualitative:lobs_7db61b6fd386c6563b837f4f,live,1,resp_0d896848cbc1f528006a665937239881969c1732d79f38d645,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3038,1119,4157,8.216004,,,false,false
qualitative:lobs_7dbcafef39f6374df2c64211,live,1,resp_06bc3d3e4cf0d51d006a66593721e88190b07aabafd446ccca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3044,1919,4963,16.679955,,,false,false
qualitative:lobs_7e106e44d0c775d490df91a9,live,1,resp_01c269ff34ce5548006a6659371cfc8190b524edc9c90e947e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4486,3042,1572,4614,9.768436,,,false,false
qualitative:lobs_7e35dcf8c8b73538dffba0b5,live,1,resp_0a8ea4def334a2b2006a6659372a508197a5267532341d978f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4435,3035,1578,4613,12.201531,,,false,false
qualitative:lobs_7e4788c6ccdf6c22f4786645,live,1,resp_05b031c33f24fd9f006a66593f3d308197a7aaf8abb1a958bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3038,1032,4070,15.899438,,,false,false
qualitative:lobs_7e6dfa8a35c9512167c97797,live,1,resp_08b4051392c96f25006a665940c260819782d38af50e423de8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3045,1495,4540,19.190629,,,false,false
qualitative:lobs_7ee2011cb6dcfe2fc1014a5d,live,1,resp_0ae3eaa9ea646706006a6659433e60819780052856d0370593,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3042,1561,4603,22.976717,,,false,false
qualitative:lobs_7f2431bdbc1f074e02cdb4cc,live,1,resp_006da9c712c0471b006a665946ea9081959457dfdc9b898c96,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4425,3034,1644,4678,27.467111,,,false,false
qualitative:lobs_7f413447e16e6e9ced9a7088,live,1,resp_0609d72aa2915d28006a665947b8c88190a7b3ac45cda5ed80,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3059,1047,4106,24.571671,,,false,false
qualitative:lobs_7fb9e9cda70cf3908089444b,live,1,resp_01a09fb2c4161318006a66594bb0f0819492074cf79cd51b8c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3047,1426,4473,32.462157,,,false,false
qualitative:lobs_7fecafb01c53a1379f89eea9,live,1,resp_0f7bd96c046ab46a006a66594e02348194a97821a6e98eb48b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4458,3041,1487,4528,33.507877,,,false,false
qualitative:lobs_7ff382c367e1cb689d9b87c6,live,1,resp_0b5daa865cf41454006a66594fa58c8196b9d1f0ee5c78c9e5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3043,1020,4063,32.403467,,,false,false
qualitative:lobs_7ff42a4d482dc53a041392fc,live,1,resp_0b2eccef2381265d006a665952799881938004a6acf729b2f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3038,996,4034,33.991919,,,false,false
qualitative:lobs_7ff941f624029bd554bae3d8,live,1,resp_07cb7c19d165d402006a66595769e08194bb4e76411ff71eaa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3044,1558,4602,43.648844,,,false,false
qualitative:lobs_8065b9911f03e70d66221ab5,live,1,resp_0ebbdf5f2eb182a8006a6659577e088190a6513d373595d141,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4459,3038,1174,4212,41.660772,,,false,false
qualitative:lobs_806837945d0338c5b7d55171,live,1,resp_05a5a26a0e70b754006a66595895508193b8d9ead3808a4193,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4508,3047,1029,4076,41.301571,,,false,false
qualitative:lobs_80ae8925d0a6644875c78467,live,1,resp_07e9f3a418141a33006a665959039481979ad489ac7c784f1b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4442,3032,1033,4065,41.712721,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_8250fa7d015b2118d4f5d437,live,1,resp_01c1e2a2b43d4585006a6659604ffc81969bdd12b28be7e9d5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3046,1623,4669,52.067757,,,false,false
qualitative:lobs_826b3991eb23e4f3560477de,live,1,resp_03b1a772027d5b6b006a665960ab0c8197b25714d09f3c2e4a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4440,3032,1035,4067,49.681263,,,false,false
qualitative:lobs_82b923a9599401a6e3ef683e,live,1,resp_0b63664a9640e5ab006a665960b7f081958d93bea93162b2fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4489,3043,1218,4261,50.088622,,,false,false
qualitative:lobs_835149ee462e6637e8f8700f,live,1,resp_0515712c348e53d0006a665962a9608193a2f985219b0a7fd7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4451,3039,1598,4637,53.994257,,,false,false
qualitative:lobs_84052d45d0840412dbeea30e,live,1,resp_0b450f477b16c6f6006a665968b87081959f51cd992dda3f21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4407,3030,947,3977,59.458360,,,false,false
qualitative:lobs_854450aadf611a5228a07026,live,1,resp_0fc879201c361428006a6659691c748190b529186c17dc3375,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4406,3023,1478,4501,60.543682,,,false,false
qualitative:lobs_85b5a82c21a92ddefa7a43eb,live,1,resp_08a16009ffd52c6d006a66596b0f488190ae3f8ac7f9b3a59c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4488,3045,1791,4836,64.631557,,,false,false
qualitative:lobs_8623c8df1363dd9c571c7a1b,live,1,resp_0b8c9bb2caa95d90006a66596cffc8819592e974fb72f17a13,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4456,3038,972,4010,61.846170,,,false,false
qualitative:lobs_80ae8925d0a6644875c78467,live,2,resp_04a9c3ad16142b9d006a665977b33c8194a4b220a5152807af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4585,3062,1431,4493,10.372964,,,false,false
qualitative:lobs_863c3111652bf3c925800421,live,1,resp_073e2b91a908f504006a66598221648197b2affe7332350861,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3043,1354,4397,8.940323,,,false,false
qualitative:lobs_872c9b81c68c6f8ba4cb105a,live,1,resp_0dcece6a46446524006a66598221708193abf0b612bd3a9296,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4455,3037,984,4021,7.369037,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_888b6ff05f7060f14bee6769,live,1,resp_05946d7677e323f3006a66598220008194804102ad2a3b85b0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3042,1030,4072,8.732316,,,false,false
qualitative:lobs_88d3cceb6c517b68d53dc53e,live,1,resp_0ac7b29d314c003f006a66598221988193b053b5a0b21c329d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4487,3046,1011,4057,6.907031,,,false,false
qualitative:lobs_88e1a5d71f874189492b0ee7,live,1,resp_00e85d48ad9d1213006a665988f8c08193ac0ca2915e1a6301,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4487,3042,1554,4596,17.025873,,,false,false
qualitative:lobs_895ed5bd5dee0e3d876d864a,live,1,resp_02c2d3de5064c786006a665989757c8190b8d4c73150140def,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4416,3028,1402,4430,23.745000,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_897cd44ebc428d0786d98667,live,1,resp_024a11df7646a66e006a66598ad0408197a5b6132b527b05c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4472,3045,1589,4634,20.079245,,,false,false
qualitative:lobs_89a1d162c5be68ad49f12332,live,1,resp_0b02cf73e2b10d6c006a66598b02808193accb9018a7dff453,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4472,3045,1773,4818,20.525523,,,false,false
qualitative:lobs_8afd840319a4f94e4c5adeb7,live,1,resp_0d2fdd45f0a29b28006a665993241881958d97637e71d8bfc5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4448,3035,1478,4513,26.714324,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_8b3a4ce362e7cb2ddcecb189,live,1,resp_0469ca83590bdbd5006a665996245c8196b68be913a830bcd5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3045,1625,4670,31.933227,,,false,false
qualitative:lobs_8bb8df4b50223bdb72476174,live,1,resp_0d0d951bff5a1f6e006a66599698cc8194937cb353986b342e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3042,1058,4100,28.982305,,,false,false
qualitative:lobs_8bbffc6adcadad16c7db0077,live,1,resp_0242df9e619e3f27006a665999d6b88195badd1653d0927cb6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4467,3037,935,3972,31.016480,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_8dcb8f75d6dbe7a260ee01f6,live,1,resp_0b6a9d98e6d3c0aa006a66599cd58481979a62acbd2bc7c480,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4490,3051,1719,4770,39.058151,,,false,false
qualitative:lobs_8e3b82e239811d34e80402b9,live,1,resp_0a67504a08a50c42006a66599f0d188194bf09e93b004cf8fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4478,3044,1672,4716,39.718121,,,false,false
qualitative:lobs_8e78c1f4e193499293c04f38,live,1,resp_0fee3dfe3ba7e8cf006a6659a1155c8197a6a2b935177a35a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4436,3041,923,3964,38.040496,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_8eb978d47a96e84005c5fbef,live,1,resp_025c9d5c3aeded29006a6659a1fda48193b14af3fe031613bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4497,3049,1620,4669,43.416101,,,false,false
qualitative:lobs_8f15eacd6fcdb9d3c60f7d1e,live,1,resp_017a175aca27e64b006a6659a819cc81908430bd5ee33add17,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4467,3040,985,4025,45.403432,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_8f63135e175c240c73de2e1e,live,1,resp_06f56d591b5aad33006a6659a9258481909e9bdc390f9c4500,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4434,3033,1483,4516,49.475856,,,false,false
qualitative:lobs_901494548e01973066b43215,live,1,resp_0fc5d733d481c8a4006a6659a9c3648196bbaf7534ff0b93e4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3045,1021,4066,47.415339,,,false,false
qualitative:lobs_904db59b8ca4f6270cbbfef2,live,1,resp_014f89dc6acbf533006a6659ad78348197a3ef598f888dd160,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4443,3035,1086,4121,51.435406,,,false,false
qualitative:lobs_9096ca37a928824445354efc,live,1,resp_08d981781f2cc314006a6659af7d48819085c5a266e01f9f66,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4506,3040,1198,4238,54.151741,,,false,false
qualitative:lobs_91da617f882026a9a20ab3d5,live,1,resp_09d046f1917677b2006a6659b186e88193960c97cb6648f76a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4489,3044,1096,4140,56.898930,,,false,false
qualitative:lobs_91eb521aa649eb907ca1fb28,live,1,resp_0892aa0bae6775f7006a6659b38c3c81978061e82671cd041e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4427,3028,1519,4547,59.875565,,,false,false
qualitative:lobs_92008d60e2fb5bad81007465,live,1,resp_0d87ba2ac4bdf778006a6659b57f0c8195ba4dd49996139ccb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4430,3035,987,4022,58.963675,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_92114c5068e1cd4a0598725a,live,1,resp_05f7ca1f044c110d006a6659b839e88194b03b9cf4147c07b3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4485,3051,1349,4400,68.737080,,,false,false
qualitative:lobs_872c9b81c68c6f8ba4cb105a,live,2,resp_0dec118f438c6ea0006a6659c6e0248197a494eded5d2de7c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4598,3067,1128,4195,7.514709,,,false,false
